@relation data

@attribute id string
@attribute 10000 numeric
@attribute 11213 numeric
@attribute 11261 numeric
@attribute 1147 numeric
@attribute 1439 numeric
@attribute 1676 numeric
@attribute 1677 numeric
@attribute 2021 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23533 numeric
@attribute 317 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 331 numeric
@attribute 355 numeric
@attribute 3551 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3556 numeric
@attribute 356 numeric
@attribute 3562 numeric
@attribute 3654 numeric
@attribute 3656 numeric
@attribute 4615 numeric
@attribute 472 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4803 numeric
@attribute 4914 numeric
@attribute 51135 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54205 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 5613 numeric
@attribute 572 numeric
@attribute 581 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 637 numeric
@attribute 63928 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7157 numeric
@attribute 7186 numeric
@attribute 823 numeric
@attribute 824 numeric
@attribute 836 numeric
@attribute 839 numeric
@attribute 840 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 843 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8743 numeric
@attribute 8772 numeric
@attribute 8793 numeric
@attribute 8794 numeric
@attribute 8795 numeric
@attribute 8797 numeric
@attribute 8837 numeric
@attribute 9020 numeric
@attribute 9131 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.5406,1.6079,1.2188,1.3452,0.9931,0.5957,0.1886,0.3114,0.5283,0.6608,1.2512,1.7629,2.0108,1.9084,0.9608,1.1292,0.7572,0.09,0.6314,0.0443,0.3778,0.415,-0.0438,0.5158,0.2531,1.19,2.5199,1.1125,2.0686,0.0286,0.0488,1.7687,1.2242,1.0238,0.9645,1.5704,1.2045,0.1856,0.6778,0.6176,1.0314,0.9854,1.0712,0.8889,0.8992,-0.0094,1.7269,0.0163,0.9303,0.8754,0.8499,0.1606,0.8183,1.1764,1.1956,0.4134,0.7075,-0.1171,0.1872,1.2239,0.5293,0.2149,0.8352,0.9143,0.8655,0.3557,0.485,0.999,0.5807,0.6776,0.0321,0.3096,0.881,1.0851,1.2328,0.8053,0.6811,0.2619,0.8601,0.6541,1.4024,0.5971,0.6706,Control
A12,0.3543,0.8858,1.0187,0.8449,0.8062,0.4083,0.2248,0.1356,0.3826,0.4377,0.7218,1.1173,1.628,1.4403,0.3797,0.8144,0.7413,0.1761,0.4221,0.1923,0.2291,0.3731,0.1709,0.1702,0.2826,1.2792,1.6915,1.0664,1.6783,0.0762,0.2491,0.9909,0.9277,1.0841,0.7457,1.6025,0.9724,-0.1209,0.4178,0.4763,0.6565,0.8336,0.9017,0.7519,0.9088,-0.3354,1.3679,0.1319,0.8799,1.3159,0.5054,0.0686,0.5442,0.438,0.7846,0.3227,0.6848,-0.1527,0.0949,0.7465,0.141,0.0179,0.598,0.8305,0.8947,0.3388,0.2236,0.9414,0.4971,0.4973,0.0919,0.1044,0.4303,0.9064,1.0796,0.3738,0.4889,0.6665,0.5416,0.4396,1.1905,0.259,0.3153,Control
B01,0.6849,1.5145,0.9312,1.2751,0.8475,0.5862,0.2721,0.042,0.3787,0.5976,0.9716,1.3385,2.1294,2.3823,0.8126,1.0167,0.9675,-0.0095,0.9846,0.0909,0.3932,0.2572,0.0944,0.1675,0.252,1.2536,2.5929,1.5141,2.5522,0.0571,0.1293,1.9258,1.4936,1.2976,1.0602,1.9253,1.579,-0.1709,0.5944,0.6832,1.1579,1.246,1.3763,0.7207,0.9636,-0.275,1.7933,-0.0478,1.0247,0.9253,0.8828,-0.025,0.5382,1.3259,1.1788,0.4142,0.6237,-0.1745,0.221,0.9247,0.6634,-0.0292,0.5837,0.9662,0.8888,0.6022,0.3321,1.3439,0.7117,0.9804,-0.0076,0.0057,0.7183,1.2248,1.3445,0.4426,0.5287,0.3926,0.8292,1.0119,1.4952,0.5788,0.614,Control
B02,0.4887,1.5573,1.2179,1.2949,1.2093,0.9423,0.4018,0.3189,0.6586,0.816,1.3378,1.5383,2.0589,2.0671,0.8953,1.2986,1.0914,0.1074,1.4302,0.1616,0.4052,0.4005,0.0265,0.6555,0.4777,1.8021,2.4501,1.4393,3.1122,0.0014,0.1495,1.9216,1.4558,1.3956,1.3465,2.0769,1.7588,0.2103,1.0909,0.6486,1.0794,1.34,1.2917,0.9567,1.0223,-0.1605,2.0443,0.0942,1.2542,1.0405,0.9827,0.2649,1.041,0.7573,1.5668,0.405,0.9334,-0.126,0.4265,1.3104,0.8429,0.2439,0.9957,1.1964,1.1595,0.6891,0.4436,1.362,0.868,0.9269,0.167,0.3553,1.2002,1.3491,1.6214,0.9088,0.7201,0.5693,1.1868,0.9734,1.7407,0.7221,0.6561,Control
B03,0.618,1.5906,1.1754,1.2866,1.0182,0.8598,0.3239,0.1924,0.5588,0.6437,1.1244,1.6468,2.1642,2.2276,0.8552,1.3425,1.0365,0.122,1.2116,0.0488,0.4195,0.3854,-0.0259,0.495,0.2769,1.5754,2.5001,1.4807,2.6831,0.0656,0.1138,1.8931,1.5497,1.2952,1.119,1.9938,1.9606,0.0948,0.9005,0.7216,1.1446,1.3327,1.3822,0.8786,1.0227,-0.1774,2.0069,-0.0366,1.1604,0.5802,1.0434,0.1564,0.8217,1.0441,1.3846,0.3684,0.7981,-0.1666,0.1629,1.1844,0.7188,0.1441,0.8479,1.1335,1.0598,0.6444,0.4458,1.5046,0.6967,0.9174,0.1555,0.1775,1.1464,1.3596,1.4798,0.7568,0.6123,0.3232,1.0245,1.0228,1.7555,0.6262,0.7267,BRCACancer
B04,1.0125,1.8627,0.9782,1.0813,0.804,0.7058,0.3778,0.1861,0.5084,0.6265,1.3669,1.5149,1.8746,1.4179,0.8629,1.0497,1.2905,0.186,0.6154,0.2189,0.5572,0.6049,-0.0525,0.4569,0.4419,1.5204,2.7132,1.6477,1.6768,-0.0062,0.1396,1.5019,1.609,1.4994,1.2478,2.0074,1.5843,0.1053,0.6219,1.1801,1.3938,1.5488,1.7891,0.8361,1.2316,-0.0269,1.6295,0.0775,1.0446,1.2047,0.8951,0.0836,0.5538,1.7304,1.1066,0.6396,0.7803,-0.1336,0.3204,1.1507,0.5053,0.184,0.7056,1.1842,1.0387,0.2945,0.4517,1.4123,0.6286,1.1038,0.2276,0.0921,0.6804,1.2711,1.4958,0.4285,0.4145,0.1652,0.8672,0.7263,2.1134,0.7358,0.5964,BRCACancer
B05,0.5078,1.6974,1.0608,1.0308,1.0344,0.5762,0.3021,0.2967,0.4305,0.6992,1.1669,1.2632,1.9171,1.7732,0.6369,0.9451,0.8579,0.1511,1.751,0.0827,0.2919,0.445,0.0777,0.4789,0.4066,1.8138,2.3078,1.2639,2.6534,0.0732,0.1809,1.509,1.1758,1.1414,0.9807,2.163,1.6637,0.0058,0.8085,0.5846,1.0679,0.9888,1.2404,0.9772,0.8478,-0.1407,1.8404,0.0642,1.0019,1.013,0.8195,0.134,0.8765,0.622,1.2743,0.31,0.8971,-0.1478,0.3651,1.0748,0.5991,0.1159,0.7037,0.9043,1.1362,0.2812,0.2799,1.1158,0.6254,0.7935,0.1488,0.033,0.6909,1.1351,1.1583,0.5029,0.2007,0.3383,0.5088,0.4551,1.6649,0.5338,0.4939,BRCACancer
B06,0.4508,1.3546,0.8203,1.1032,0.5464,0.2774,0.1232,-0.212,0.1636,0.3683,0.7683,1.2445,1.777,1.7299,0.459,0.8313,0.8602,0.435,0.5355,0.166,0.2818,0.5253,-0.0674,0.0286,0.2271,1.0216,2.2082,1.2056,1.5007,0.1303,0.0587,1.5786,1.137,1.0547,0.7105,1.4569,1.3797,-0.3337,0.1169,0.6622,0.8725,0.9633,1.0844,0.4708,0.7287,-0.3896,1.6941,-0.1137,0.7634,0.9318,0.6327,-0.0858,0.3031,0.7863,0.8016,0.363,0.4513,-0.2102,0.0826,0.82,0.1854,-0.169,0.1556,0.8772,0.9527,0.2566,0.2988,1.4129,0.5369,0.8054,0.0896,-0.1417,0.4486,1.0197,1.3309,0.2917,0.3604,0.2949,0.728,0.4506,1.458,0.3254,0.4519,BRCACancer
B07,0.6026,1.6028,1.1405,1.4799,1.193,1.0484,0.4226,0.2163,0.6203,0.7663,1.4254,1.736,2.1961,2.1866,0.9906,1.4488,1.2148,0.0768,0.6485,0.1037,0.4106,0.6943,-0.0771,0.5452,0.5507,1.6613,2.6612,1.4768,2.1568,0.0263,0.1946,2.1403,1.5902,1.4427,1.3477,2.0896,1.5748,0.191,0.8633,0.7926,1.269,1.556,1.3692,1.0137,1.1525,-0.1627,2.0046,0.0716,1.1927,1.0142,1.0143,0.203,1.0467,1.1124,1.4052,0.4817,0.8831,-0.1262,0.1916,1.4214,0.7614,0.2551,0.974,1.336,1.2561,0.5909,0.5097,1.7409,0.7399,0.9649,0.286,0.215,1.2031,1.5135,1.897,0.8924,0.5659,0.5514,1.0739,0.9428,2.0143,0.7673,0.6293,BRCACancer
B08,0.3104,1.5994,1.3989,1.4267,1.2881,0.8009,0.3014,0.2108,0.6297,0.7068,1.155,1.867,2.2475,1.9806,0.9221,1.2536,0.8656,0.0846,0.8813,0.1191,0.3274,0.4654,-0.0931,0.6366,0.4309,1.5663,2.4231,1.2024,1.9468,-0.0581,0.1142,1.903,1.3514,1.5826,1.0552,1.8077,1.132,0.1855,0.7197,0.4368,1.016,0.9282,1.0281,1.01,1.0315,-0.0362,1.976,0.0471,1.0455,1.4494,0.9276,0.2826,0.9075,0.6778,1.2641,0.4971,0.9379,-0.0603,0.1785,1.4299,0.5332,0.218,1.0205,0.9983,1.1499,0.6141,0.5078,1.156,0.8371,0.8104,0.0681,0.392,1.1586,1.1911,1.6633,1.0596,0.7269,0.5174,1.152,0.929,1.5711,0.6147,0.685,Control
B09,1.0313,1.7438,0.7781,0.9438,0.6825,0.2908,0.2333,0.163,0.4484,0.6215,1.3513,1.1309,1.8664,1.8549,0.7146,0.9012,1.0191,-0.0011,0.1036,-0.0153,0.2797,0.3674,-0.0955,0.4246,0.4406,1.1501,2.6591,1.3963,2.012,0.0016,0.0761,1.3959,1.4071,1.3856,1.0407,1.6827,1.491,0.1349,0.439,1.0289,1.2244,1.2239,1.6605,0.7362,1.0524,-0.1161,1.6531,0.0159,0.8198,1.3319,0.9813,0.0768,0.6018,2.0269,1.0746,0.5965,0.6279,-0.1467,0.0635,0.9505,0.4636,0.1315,0.7475,0.9537,0.9575,0.3189,0.2716,1.1372,0.3752,0.8939,0.1414,0.1039,0.7425,1.1683,0.997,0.3824,0.4772,0.1578,0.7273,0.7977,1.6931,0.6344,0.4698,Control
B10,0.7046,1.7659,0.8699,1.0406,0.6692,0.5911,0.2595,0.0741,0.3712,0.4803,1.0806,1.4053,1.977,1.6229,0.7708,0.8869,0.9582,0.0036,0.6415,0.0161,0.3869,0.5992,0.0451,0.3903,0.3832,1.5148,2.7896,1.488,1.5794,0.04,0.1377,1.366,1.4557,1.2765,1.0392,2.015,1.4619,0.0478,0.5219,0.8909,1.0758,1.1209,1.4498,0.6609,1.0901,-0.2815,1.6639,0.0266,0.9708,1.1453,0.9058,0.0931,0.5886,1.4479,0.9463,0.3881,0.6502,-0.1123,0.0864,0.9694,0.3786,0.0985,0.5578,1.0463,0.874,0.3039,0.2762,1.2173,0.5534,0.9213,0.1516,0.1701,0.6592,1.2365,1.4923,0.5897,0.3953,0.1978,0.6795,0.5565,1.7706,0.4409,0.4846,Control
B11,0.4604,1.7147,1.2745,1.2072,1.2593,0.6886,0.1667,0.4528,0.4509,0.6847,1.1408,1.8542,2.0368,1.8065,0.8515,1.0057,0.8689,-0.0227,0.7016,0.0083,0.3533,0.3673,-0.0794,0.4206,0.3206,1.7252,2.2095,1.3382,1.9276,0.0276,0.1376,1.3481,1.4217,1.3764,1.0564,1.9382,1.24,0.1458,0.4327,0.64,1.0102,0.8983,1.1971,1.1173,0.885,-0.1812,1.7695,0.0972,0.9656,1.4263,0.8692,0.2148,0.971,0.9421,1.2114,0.4,0.8707,-0.2125,0.1554,1.4468,0.5929,0.1268,0.9119,0.9185,1.0068,0.6025,0.3229,0.9041,0.6291,0.8344,0.2017,0.1673,0.8388,1.1771,1.7753,0.6935,0.445,0.7242,0.6871,0.6637,1.535,0.5328,0.4843,Control
B12,0.8008,1.3783,0.5599,0.5564,0.5814,0.1387,0.1735,0.0117,0.3638,0.5036,0.9547,1.0883,1.4581,1.5154,0.6148,0.7556,1.0292,0.0966,0.2319,0.0197,0.2487,0.1596,-0.095,0.2813,0.2745,1.1653,2.6827,1.2842,1.5991,0.0181,0.141,0.9902,1.1501,1.1129,0.9981,1.2222,1.1456,0.0789,0.3144,0.8773,1.0079,1.0504,1.38,0.6353,0.7013,-0.1101,1.3517,0.0486,0.6309,1.0468,0.6805,0.0569,0.2851,1.9527,0.777,0.3317,0.6275,-0.0823,0.2909,0.7334,0.1559,0.1258,0.3917,0.7819,0.6178,0.0478,0.2264,0.873,0.3193,0.7459,-0.0027,0.0214,0.6716,0.7665,0.7541,0.1636,0.3435,0.0526,0.6201,0.6792,1.5946,0.4741,0.1791,Control
C01,0.4944,2.1196,1.2349,1.38,1.5227,0.9187,0.419,0.3041,0.6847,0.8,1.6889,1.8682,2.0067,1.6928,0.9957,1.0691,1.1534,0.23,1.0638,0.1738,0.417,0.6192,-0.0984,0.782,0.5986,1.8466,2.4773,1.4466,1.9287,-0.0124,0.1793,1.7841,1.3664,1.3659,1.3215,2.0354,1.2568,0.2252,0.6704,0.7765,1.1923,1.0898,1.3601,1.0742,0.8487,-0.0344,1.89,0.0914,1.2498,1.0673,1.0113,0.2317,0.944,0.9141,1.4302,0.6384,0.9576,-0.2374,0.4812,1.5586,0.7981,0.229,1.0313,1.1442,0.9613,0.2854,0.4208,1.2504,0.7916,1.2017,0.1749,0.3961,1.1134,1.3942,1.7487,0.8345,0.6891,0.4404,1.2098,0.7473,1.8732,0.7814,0.6206,BRCACancer
C02,0.4671,1.2679,1.3162,1.2322,1.4318,0.9718,0.4169,0.3426,0.7019,0.7799,1.5715,1.6253,1.9308,2.012,0.8407,0.9781,1.0308,0.0289,0.7445,0.1689,0.3417,0.561,-0.1184,0.7062,0.7145,1.6794,2.3131,1.3945,2.0466,0.1095,0.2093,1.6107,1.4157,1.3914,1.3841,1.9216,1.2932,0.2894,0.6617,0.6103,0.8844,1.1154,1.1359,0.9043,1.0799,-0.1743,1.7874,0.1178,1.2413,1.3816,0.9842,0.2893,0.9609,0.8473,1.5139,0.4622,0.8375,-0.0415,0.4151,1.2953,0.6507,0.2922,1.0963,1.1463,0.9934,0.4716,0.3542,1.2754,0.8772,0.9538,0.1995,0.4638,1.2914,1.3934,1.6384,0.7667,0.6115,0.6015,1.0997,0.8718,1.5534,0.6195,0.5669,BRCACancer
C03,0.458,1.5485,1.2369,1.376,1.4918,1.165,0.613,0.3939,0.9231,0.9758,1.923,1.7095,1.9202,1.812,0.937,1.3573,1.1489,0.1016,0.8734,0.1613,0.4985,0.8687,-0.081,0.8422,0.7746,1.928,2.357,1.3917,2.1791,0.0467,0.1797,1.8662,1.5104,1.3048,1.4812,2.1422,1.2173,0.4337,0.7761,0.6877,1.0679,1.3504,1.2425,0.9522,1.0148,-0.1065,2.0341,0.1366,1.3443,1.0654,1.0568,0.3753,1.1414,0.8426,1.6895,0.5944,0.9512,-0.166,0.5511,1.6263,0.7597,0.3394,1.2324,1.3561,1.2434,0.4421,0.5211,1.5651,0.9409,1.1637,0.39,0.5578,1.4113,1.5355,1.849,0.9745,0.6954,0.7427,1.1329,0.9526,1.9382,0.8353,0.7732,BRCACancer
C04,0.2442,1.1466,1.2441,0.7702,1.165,0.5257,0.2454,0.278,0.5682,0.6323,1.2282,1.2876,1.5339,1.353,0.5308,0.6434,0.6082,0.2525,0.4131,0.0871,0.191,0.2198,-0.0297,0.5496,0.3436,1.454,1.9358,0.9029,2.1606,0.1219,0.1288,0.985,0.7955,1.1165,0.8543,1.3223,0.7671,0.3081,0.6996,0.3632,0.5924,0.5917,0.8136,0.8578,0.7092,-0.0574,1.7149,0.1284,0.725,1.4556,0.6861,0.2509,0.7045,0.6041,1.2122,0.4393,0.719,-0.0579,0.1199,0.9798,0.3999,0.1785,1.0132,0.6914,0.692,0.1647,0.2259,0.7261,0.3715,0.4397,-0.1339,0.3576,0.9885,0.6827,0.9407,0.4934,0.5875,0.2017,0.7467,0.6918,1.0254,0.4063,0.3568,Control
