@relation data

@attribute id string
@attribute 10449 numeric
@attribute 1892 numeric
@attribute 3030 numeric
@attribute 3032 numeric
@attribute 3033 numeric
@attribute 51102 numeric
@attribute 5538 numeric
@attribute 9374 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__C05,0.7613,0.6491,1.1652,0.8071,0.1487,0.1042,3.0163,0.1783,BRCACancer
Utah__C06,0.2767,0.279,0.3544,0.1227,0.0575,-0.0361,0.8303,0.0275,Control
Utah__C07,0.8764,0.6698,1.0793,0.8933,0.386,0.1266,3.1261,0.302,Control
Utah__C08,1.1778,0.9837,1.0948,0.9321,0.413,0.2268,3.1824,0.395,Control
Utah__C09,1.0864,0.6831,1.1017,0.8875,0.2902,0.1369,2.9862,0.223,Control
Utah__C10,0.7953,0.6273,1.1846,1.0002,0.3772,0.1978,3.2733,0.3412,BRCACancer
Utah__C11,1.1251,0.8951,1.0376,0.9298,0.3741,0.1885,3.0391,0.3611,Control
Utah__C12,0.6578,0.5185,0.8185,0.5764,0.2313,0.0655,2.2009,0.2154,BRCACancer
Utah__D01,0.6839,0.6063,0.892,0.8684,0.4347,0.098,2.134,0.246,BRCACancer
Utah__D02,0.9343,0.7204,1.0092,0.8503,0.3326,0.1592,2.847,0.2707,BRCACancer
Utah__D03,0.8065,0.6272,1.0205,0.8314,0.2874,0.1872,3.005,0.2681,BRCACancer
Utah__D04,0.9148,0.6871,1.1218,0.8403,0.3149,0.1209,2.9696,0.2898,BRCACancer
Utah__D05,0.9655,0.7201,1.1843,1.0737,0.3638,0.1643,3.7113,0.2932,BRCACancer
Utah__D06,1.0761,0.9331,1.1821,1.0269,0.3786,0.2273,3.2273,0.3885,BRCACancer
Utah__D07,1.1394,0.685,1.1583,0.9883,0.3752,0.1864,3.177,0.3749,Control
Utah__D08,0.774,0.581,0.9476,0.733,0.282,0.0844,2.4766,0.2681,Control
Utah__D09,0.9776,0.9192,1.0605,1.0141,0.3675,0.2159,2.6205,0.3488,Control
Utah__D10,1.1209,1.2033,1.0432,0.8083,0.3121,0.0988,2.5672,0.1727,Control
Utah__D11,0.3376,0.6339,0.7457,0.2481,0.1322,0.0562,1.7781,0.0813,Control
Utah__D12,0.801,0.716,0.924,0.5991,0.1395,0.0399,2.7867,0.1773,Control
Utah__E01,0.7016,0.6377,1.0483,0.8233,0.2751,0.1391,3.4084,0.1338,BRCACancer
Utah__E02,1.1004,0.7752,1.2083,1.1001,0.5108,0.2855,3.159,0.4938,Control
Utah__E03,1.1233,0.8726,1.1382,0.9402,0.3985,0.1356,3.5942,0.3401,Control
Utah__E04,1.2064,0.9099,1.1596,1.0461,0.4535,0.2498,3.2833,0.5522,Control
Utah__E05,0.9956,0.6788,1.0712,0.8226,0.4134,0.2594,2.3868,0.4414,Control
Utah__E06,0.6377,0.5564,0.9461,0.9141,0.277,0.1315,2.7631,0.2297,BRCACancer
Utah__E07,1.0809,0.7161,1.0891,1.0591,0.4069,0.2518,2.811,0.3554,BRCACancer
Utah__E08,1.1248,0.7926,1.1687,1.1078,0.4119,0.2023,3.5036,0.2816,Control
Utah__E09,1.1057,1.1035,1.0389,0.9194,0.3673,0.1766,3.2474,0.315,BRCACancer
Utah__E10,1.0674,0.9297,1.1993,1.1576,0.5692,0.2869,3.1449,0.3358,BRCACancer
Utah__E11,0.9851,0.6115,1.0691,0.8681,0.2861,0.1266,3.1037,0.3174,Control
Utah__E12,0.8774,0.4837,0.9967,0.674,0.2181,0.0803,3.1333,0.154,BRCACancer
Utah__F01,1.0437,0.8386,1.0949,1.0586,0.5168,0.2849,2.7259,0.503,Control
Utah__F02,1.0592,0.8855,1.2091,1.1499,0.5103,0.3038,3.2911,0.4712,Control
Utah__F03,1.1655,0.8094,1.0879,0.9717,0.4007,0.2366,2.4769,0.4313,Control
Utah__F04,1.1052,0.8012,1.0453,1.0027,0.3274,0.1587,2.6468,0.279,Control
Utah__F05,1.0526,0.7642,1.1534,1.0952,0.4584,0.2348,3.216,0.4043,Control
Utah__F06,0.9605,0.6877,1.1498,0.9513,0.3273,0.1595,2.9429,0.2483,Control
Utah__F07,1.0501,0.7556,1.2048,0.8918,0.498,0.2608,2.5216,0.3898,Control
Utah__F09,1.1624,1.0918,1.2798,1.3125,0.5272,0.3182,3.6177,0.5296,Control
Utah__F10,1.1769,0.9624,1.2506,1.1686,0.4885,0.3286,3.6127,0.4494,Control
Utah__F11,1.3141,0.957,1.1884,1.014,0.388,0.1842,3.6087,0.3519,Control
Utah__F12,0.9127,0.7679,1.1184,1.0282,0.3729,0.1112,2.7843,0.2168,Control
Utah__G01,0.9976,0.9369,1.1784,0.9291,0.3228,0.1258,3.5777,0.2309,Control
Utah__G02,1.0528,0.704,1.0423,0.8123,0.3588,0.15,3.2232,0.2803,Control
Utah__G03,1.078,1.0282,1.2152,1.1783,0.5278,0.2784,3.196,0.4543,Control
Utah__G04,0.9589,0.7541,1.307,1.0453,0.5006,0.245,3.5904,0.4661,BRCACancer
Utah__G05,0.5919,0.5972,0.7712,0.5173,0.266,0.0948,2.0123,0.1319,BRCACancer
Utah__G06,0.8179,0.7477,1.2578,1.094,0.3809,0.1986,3.3322,0.3608,BRCACancer
Utah__G07,0.921,0.6721,0.9863,0.7563,0.3693,0.1205,2.8356,0.2975,Control
Utah__G08,1.1769,0.8518,1.1799,1.046,0.4669,0.2378,2.7883,0.4211,Control
Utah__G09,0.7365,0.7545,0.9673,0.6789,0.2641,0.0137,3.0751,0.1866,Control
Utah__G10,0.8582,0.5589,1.0635,0.8035,0.3445,0.0825,2.5921,0.236,BRCACancer
Utah__G11,0.6447,0.5954,0.6916,0.5088,0.1247,-0.0084,2.0847,0.1718,BRCACancer
Utah__G12,0.8218,0.4271,1.0392,0.9077,0.38,0.0594,2.9347,0.2605,BRCACancer
Utah__H01,0.7136,0.5797,1.0246,0.6367,0.3552,0.048,2.4944,0.1713,Control
Utah__H02,0.9428,0.8607,1.0588,0.6179,0.2149,0.0598,2.813,0.2775,Control
Utah__H03,0.8822,0.6541,0.9534,0.6738,0.312,0.0597,2.5204,0.2753,Control
Utah__H04,1.1358,0.8656,1.0933,0.9229,0.4371,0.2123,2.6293,0.3347,Control
Utah__H06,0.9033,0.7941,1.0683,0.8397,0.2939,0.1004,3.232,0.3113,Control
Utah__H07,0.9309,0.7086,0.9796,0.9085,0.3858,0.1617,2.5723,0.1918,BRCACancer
Utah__H08,1.029,0.5369,1.0146,0.8801,0.2857,0.0776,3.3666,0.172,BRCACancer
Utah__H09,0.3787,0.3737,0.594,0.5482,0.169,0.0643,1.0351,0.0437,BRCACancer
Utah__H10,0.7333,0.6825,0.9389,0.8893,0.2702,0.1434,2.3177,0.1999,BRCACancer
Utah__H11,0.7408,0.6509,1.2214,1.0254,0.4564,0.2122,3.1841,0.2516,BRCACancer
Utah__H12,1.3858,0.7507,1.167,1.14,0.4792,0.2267,3.0793,0.3857,BRCACancer
Utah__I01,1.1613,0.6923,1.1259,0.9093,0.4949,0.2032,2.3643,0.3041,Control
Utah__I02,0.6036,0.6206,0.9497,0.5523,0.3657,0.2242,2.1042,0.2461,Control
Utah__I03,0.4716,0.5312,0.9083,0.5823,0.2528,0.136,2.3275,0.1239,Control
Utah__I04,1.0155,1.007,1.2535,0.9194,0.4123,0.3047,3.6887,0.4897,Control
Utah__I05,0.8046,0.8595,1.0818,0.7561,0.3693,0.1818,3.2374,0.4426,Control
Utah__I06,0.8804,0.8504,1.159,0.9735,0.3918,0.1736,3.253,0.3541,Control
Utah__I07,1.3308,1.132,1.1893,1.1838,0.5071,0.3104,3.2749,0.4838,Control
Utah__I08,1.0332,0.7211,1.2553,1.2692,0.5481,0.297,3.1825,0.4682,Control
Utah__I09,0.8842,0.7143,1.0342,0.8266,0.3033,0.1395,2.7045,0.2526,Control
Utah__I10,1.14,0.967,1.2167,1.084,0.5582,0.2678,3.2718,0.4797,Control
Utah__I11,0.5039,0.6527,1.0561,0.6417,0.3473,0.1477,3.0274,0.1849,Control
Utah__I12,0.8813,0.8814,0.9974,0.8977,0.3673,0.2111,2.5528,0.3131,Control
Utah__I13,1.0743,0.8796,1.1732,0.9586,0.4443,0.1888,2.9418,0.3906,Control
Utah__J01,0.7111,0.6167,0.9803,0.5666,0.2315,-4e-04,2.9526,0.1578,Control
Utah__J02,0.8867,0.706,1.1098,0.7359,0.3778,0.196,3.101,0.36,Control
Utah__J03,1.5337,0.9765,1.1955,1.0918,0.6105,0.3309,3.3948,0.5862,Control
Utah__J04,1.2132,1.0024,1.1393,0.9968,0.4413,0.2339,3.3128,0.2567,Control
Utah__J05,0.6174,0.6919,0.9632,0.7635,0.2823,0.1821,1.8973,0.2295,Control
Utah__J06,0.696,0.6344,1.0498,0.9349,0.4153,0.2058,2.4719,0.2437,Control
Utah__J07,1.3089,1.027,1.2099,1.1962,0.5269,0.3139,3.6095,0.4091,Control
Utah__J08,1.1959,0.8043,1.0249,0.9354,0.4094,0.2192,2.4525,0.3689,Control
Utah__J09,0.6897,0.6614,0.9773,0.6306,0.4568,0.1525,2.2302,0.2727,Control
Utah__J10,1.1432,0.8476,1.0944,1.0417,0.5378,0.2022,2.2893,0.3804,Control
Utah__J11,0.9347,0.7443,0.9707,0.6394,0.382,0.1413,2.0936,0.2167,Control
Utah__J12,0.8143,0.7389,0.8941,0.6278,0.3511,0.2011,1.6362,0.254,Control
Utah__K01,1.2153,1.0253,1.3234,1.2645,0.4755,0.3432,3.4475,0.387,BRCACancer
Utah__K02,0.9374,0.9198,1.2759,1.1743,0.4834,0.281,3.2351,0.4734,BRCACancer
Utah__K03,1.0357,0.7957,1.0343,0.9638,0.404,0.2173,2.5659,0.2586,BRCACancer
Utah__K04,1.3326,0.8182,1.0447,1.1309,0.4634,0.2252,2.5928,0.337,BRCACancer
Utah__K05,1.2199,0.7422,0.8845,0.8413,0.3293,0.1892,2.2045,0.282,Control
Ontario__AA_RR-849,1.0426,0.7084,1.0812,1.0011,0.2834,0.1463,3.1685,0.2295,BRCACancer
Ontario__AE_RR-3300,0.6684,0.6445,0.9913,0.6645,0.5035,0.1522,2.2019,0.3344,Control
Ontario__AF_RR-3276,1.2211,0.9131,0.9321,0.982,0.418,0.2657,2.2982,0.1608,Control
Ontario__AG_RR-3298,0.7854,0.5731,0.9285,0.8416,0.2857,0.111,2.5848,0.2506,Control
Ontario__AH_RR-3295,0.7571,0.669,1.2095,1.0709,0.4136,0.0987,2.7941,0.2136,Control
Ontario__AI_RR-3291,1.1629,0.881,1.1285,1.1508,0.4474,0.2297,3.1997,0.5638,Control
Ontario__AJ_RR-3296,0.7432,0.6874,1.0492,0.6713,0.3636,0.1334,2.2774,0.3185,Control
Ontario__AM_RR-1949,1.1415,0.4832,1.0767,1.2047,0.3586,0.1061,2.4805,0.3292,Control
Ontario__AN_RR-3297,0.86,0.6891,1.3254,1.2513,0.4915,0.1236,3.2241,0.3904,Control
Ontario__AO_RR-3288,1.4227,0.9136,1.031,1.0026,0.4007,0.1971,3.1509,0.1824,Control
Ontario__AP_RR-3280,0.6299,0.4126,0.8135,0.7681,0.219,0.0652,0.931,0.2497,Control
Ontario__AR_RR-3278,0.8821,0.8566,0.781,0.7466,0.3651,0.1957,3.2145,0.4501,Control
Ontario__AS_RR-3277,1.1255,0.7064,1.2202,1.0718,0.4577,0.1268,2.7219,0.2505,Control
Ontario__A_RR96-12,1.0206,0.873,1.1896,0.991,0.5815,0.2513,2.9325,0.3492,BRCACancer
Ontario__B_RR-1519,1.4179,1.2046,1.1286,1.0107,0.6633,0.3985,2.4574,0.4356,BRCACancer
Ontario__C_RR-3293,1.423,1.1176,1.2604,1.0047,0.7093,0.4191,2.6252,0.3536,BRCACancer
Ontario__D_RR-3301,0.9213,0.8463,1.0842,0.9818,0.3455,0.1327,3.0059,0.2891,BRCACancer
Ontario__E_RR-2070,1.2196,0.9067,1.0523,0.9012,0.4397,0.2831,3.0134,0.3557,BRCACancer
Ontario__J_RR-1226,0.6129,0.562,1.104,0.7599,0.3084,0.1353,2.6556,0.1031,BRCACancer
Ontario__K_RR-3290,0.9406,0.9444,1.0391,0.8044,0.3492,0.1684,3.4616,0.2264,Control
Ontario__L_RR-3286,0.8962,0.9025,0.9426,0.7568,0.4362,0.257,3.0583,0.3632,Control
Ontario__N_RR-3294,0.8927,0.6759,1.0448,0.7691,0.3935,0.1449,2.8199,0.3762,Control
Ontario__O_RR-3285,1.0223,0.6557,1.108,1.1166,0.3248,0.114,2.6545,0.2908,Control
Ontario__P_RR-3274,0.8549,0.9448,0.9578,0.5965,0.2459,0.1523,2.6305,0.2852,Control
Ontario__Q_RR-3283,0.875,0.9865,0.9174,0.5991,0.329,0.2158,3.0113,0.2979,Control
Ontario__RR-3275,0.9402,0.5966,1.2453,1.0635,0.5473,0.0994,2.3602,0.2876,Control
Ontario__RR-3281,1.1877,0.636,1.0919,1.0036,0.2298,0.0694,2.7031,0.1923,Control
Ontario__RR-3287,0.6509,0.7171,1.0873,0.939,0.4279,0.1327,2.8153,0.3085,BRCACancer
Ontario__RR-3289,0.9498,0.8769,1.211,1.117,0.4882,0.2064,3.5355,0.4842,Control
Ontario__RR-3299,0.8161,0.4413,1.1621,1.1373,0.4592,0.1336,1.7906,0.3215,BRCACancer
Ontario__T_RR-3292,0.8939,0.7162,0.9721,0.9162,0.2501,0.1206,3.1135,0.1762,Control
Ontario__U_RR-2236,1.2159,0.8848,1.1004,1.0391,0.4242,0.2326,3.5246,0.4731,BRCACancer
Ontario__V_RR-1455,1.5431,1.3459,1.2527,1.1895,0.6448,0.4875,2.905,0.3926,BRCACancer
Ontario__W_RR-922,1.1294,0.9096,1.3025,1.4209,0.3027,0.1522,3.8852,0.265,BRCACancer
Ontario__X_RR-1083,1.0751,0.687,1.1939,1.2313,0.2982,0.1174,3.2054,0.216,BRCACancer
Ontario__Y_RR-841,0.3883,0.5088,0.6939,0.3921,0.1865,0.1156,2.0814,0.2448,BRCACancer
Ontario__Z_RR-778,0.8475,0.7787,1.1044,0.9668,0.3685,0.094,3.2272,0.2394,BRCACancer
