@relation data

@attribute id string
@attribute 3627 numeric
@attribute 2919 numeric
@attribute 643 numeric
@attribute 10850 numeric
@attribute 6347 numeric
@attribute 6348 numeric
@attribute 6352 numeric
@attribute 1524 numeric
@attribute 6356 numeric
@attribute 6354 numeric
@attribute 7852 numeric
@attribute 3579 numeric
@attribute 3577 numeric
@attribute 56477 numeric
@attribute 3576 numeric
@attribute 1232 numeric
@attribute 6361 numeric
@attribute 1233 numeric
@attribute 6364 numeric
@attribute 1234 numeric
@attribute 10663 numeric
@attribute 1235 numeric
@attribute 6363 numeric
@attribute 1236 numeric
@attribute 6366 numeric
@attribute 1237 numeric
@attribute 1238 numeric
@attribute 6367 numeric
@attribute 58191 numeric
@attribute 6360 numeric
@attribute 51554 numeric
@attribute 1230 numeric
@attribute 10563 numeric
@attribute 6376 numeric
@attribute 6375 numeric
@attribute 6374 numeric
@attribute 6373 numeric
@attribute 6372 numeric
@attribute 10803 numeric
@attribute 729230 numeric
@attribute 6370 numeric
@attribute 2833 numeric
@attribute 5196 numeric
@attribute 2920 numeric
@attribute 2921 numeric
@attribute 2826 numeric
@attribute 4283 numeric
@attribute 6387 numeric
@attribute 2829 numeric
@attribute 5473 numeric
@attribute 57007 numeric
@attribute Class {Control,BRCACancer}

@data
B03,0.249,0.2647,0.4323,0.0629,-0.0397,0.842,2.2423,1.3619,-0.061,0.0343,3.1133,0.5261,0.7321,0.2924,1.514,-2e-04,0.0417,1.7677,-0.0345,1.4074,0.401,0.3005,0.113,1.5699,-0.0103,0.5615,0.0059,-0.0282,1.1068,0.021,0.0344,0.9751,-0.0479,0.0052,-0.1315,0.4309,-0.0191,-0.294,0.0084,2.2497,-0.0869,0.4506,0.9078,0.2916,-0.2571,0.1229,0.0421,-0.0678,0.3236,2.7343,0.0101,BRCACancer
B04,0.1652,0.2235,-0.0101,-0.0443,-0.0344,0.5167,2.4703,1.7722,-0.1657,-0.1512,1.9081,0.3523,0.7973,0.1838,0.4971,-0.0127,-0.0974,1.4212,0.1065,1.2484,0.6721,0.2047,0.0238,1.2118,0.0342,0.5087,-0.0491,0.0257,0.6942,-0.0821,-0.0252,0.5645,-0.0417,-0.0401,-0.1749,1.6435,-0.0522,-0.1117,0.0343,1.8536,-0.0315,0.4399,2.2389,0.2224,-0.0203,-0.1629,0.0945,-0.1304,0.2361,4.009,0.1121,BRCACancer
B05,0.0965,0.3289,0.0179,0.0145,-0.1298,0.8693,2.4979,1.2201,-0.2808,-0.0924,3.0883,0.4351,0.5366,0.2427,1.111,0.3043,-0.087,1.2665,0.0923,0.92,0.5116,0.1988,0.0895,1.0162,0.0857,0.6221,0.0465,-0.0148,1.9043,-0.0098,0.0319,0.3272,-0.0826,-0.0453,0.1858,0.9336,-0.1519,-0.1372,0.0532,1.3137,-0.0749,0.4503,3.0452,0.4129,-0.1318,0.0397,0.2418,-0.0583,0.4201,3.444,0.0081,BRCACancer
B06,0.2807,0.0524,0.0358,0.0107,0.096,0.8474,1.7643,1.0926,-0.1068,-0.0465,2.3045,0.2559,0.9417,0.1319,1.1072,0.1787,-0.1702,0.7763,0.2181,1.396,0.3068,0.1086,0.308,1.2862,0.0782,0.5113,0.2009,-0.1018,0.4665,-0.0125,0.043,0.6642,-0.0142,-0.1411,0.0333,0.5618,-0.1919,-0.3768,0.0181,1.8099,-0.2897,-0.1044,0.9839,0.2212,-0.2571,-0.195,-0.0303,-0.225,0.1499,3.5066,-0.0801,BRCACancer
B07,0.3582,0.4905,0.578,0.1537,0.0266,0.6962,2.7528,2.0026,-0.0455,-0.1126,2.4092,0.7166,0.8364,0.3535,0.7585,0.2808,-0.0314,1.8599,0.1004,1.7696,0.4553,0.3967,0.0405,1.4041,0.0431,0.9508,0.0344,-0.0533,0.994,-0.1168,0.0278,1.1157,-0.0634,-0.0511,-0.1137,1.0488,-0.1526,-0.09,0.1239,2.5078,-0.0776,0.4688,2.0589,0.0645,-0.1155,0.1462,0.1203,-0.0414,0.1775,3.8219,0.1447,BRCACancer
B08,0.174,0.307,0.2811,0.0384,0.0011,0.5452,2.5913,1.9787,-0.1013,-0.0771,1.9595,0.6982,1.1007,0.1868,0.6871,-0.0268,0.1377,2.2845,-0.1064,1.3576,0.325,0.237,0.0604,1.3917,0.1751,0.9309,0.0157,0.058,1.2631,-0.0291,-0.0807,1.0944,-0.0869,0.0477,-0.1782,1.6715,-0.0681,-0.0295,-0.0042,3.0261,0.1662,0.5237,3.0246,0.235,-0.0894,0.2348,0.0281,-0.007,0.3177,4.6149,-6e-04,Control
B09,-0.1814,0.3315,0.4872,0.044,0.0591,0.7848,2.3566,0.9735,-0.2416,-0.1482,2.3737,0.1187,0.7141,0.0927,0.7343,-0.0324,-0.0373,1.2007,-0.0133,0.6647,0.1872,0.3099,0.0319,1.0072,0.2255,0.5699,-0.0036,0.2122,0.6143,0.013,-0.1136,0.3868,-0.0641,-0.0443,-0.0084,1.0897,-0.0012,-0.0658,0.1464,0.8775,-0.0371,0.2542,2.3561,0.1875,-0.2352,-0.1085,-0.0047,-0.0765,0.2753,4.6782,0.0083,Control
B10,0.1846,0.4525,0.1776,-0.0812,0.0529,0.2906,2.3247,1.7295,-0.1675,-0.0234,2.4536,0.5658,1.368,0.1357,0.9211,0.1244,-0.0941,1.8179,-0.0667,0.7781,0.3439,0.2047,0.0284,0.9205,0.0794,0.742,-0.0052,-0.0257,0.6935,-0.1535,0.0039,0.3968,-0.0964,-0.0038,-0.055,0.9397,-0.0814,-0.1164,0.0418,1.9087,0.0839,0.0836,1.818,0.1618,-0.3293,0.0134,-0.0456,-0.063,0.3346,4.9916,0.113,Control
B11,0.0362,0.4088,0.1295,-0.0185,0.0197,0.2666,2.5774,1.6143,-0.0183,-0.0981,2.0014,0.4008,0.6683,0.0672,0.7328,0.1114,-0.0157,1.7692,0.0698,1.0128,0.3922,0.3102,0.1221,0.9379,-0.0119,1.3796,0.0144,0.1016,1.1831,-0.0436,-0.0892,0.795,-0.0495,0.0529,-0.0659,1.8712,0.0615,-0.1212,0.0881,2.8176,0.0408,0.3815,3.7633,0.3219,-0.0606,0.1074,0.0895,-0.0024,0.258,4.5612,0.0536,Control
B12,-0.0619,0.4188,0.1955,-0.1072,-0.1565,0.249,1.6279,0.6509,0.0081,0.0132,1.9598,-0.1042,0.1657,0.1547,0.6265,-0.0396,0.0057,0.7882,0.1724,0.3456,0.2418,0.0808,-0.0592,1.2214,0.0664,0.6616,0.064,-0.0332,0.037,0.0251,0.0816,0.2225,0.0478,-0.0609,-0.2724,0.4377,-0.2129,-0.0847,-0.1416,0.7404,-0.1971,-0.0099,1.3476,0.2771,-0.4085,-0.0012,-0.0013,-0.0613,0.3634,4.4381,0.0338,Control
C01,0.533,0.4549,0.248,-0.0324,-0.015,0.561,2.2868,1.9038,-0.0507,0.0043,1.7642,0.9328,1.4196,0.3007,0.7045,-0.0148,0.0223,1.4224,0.0223,1.0126,0.3141,0.373,0.0736,1.2002,0.1264,0.8153,-9e-04,-0.0552,1.3003,-0.0198,0.0205,1.0679,-0.0769,-0.0707,0.1274,1.4417,-0.1275,-0.0595,0.3823,2.3681,-0.0033,0.6175,2.2218,0.3376,-0.0633,0.0153,0.0661,-0.1043,0.4864,3.8108,0.107,BRCACancer
C02,0.1451,0.4759,0.5984,0.1116,0.0044,0.4168,2.5019,1.7215,-0.1388,-0.0579,2.1494,0.805,1.2186,0.4369,0.7264,0.2117,-0.0305,1.9247,0.1043,1.0109,0.642,0.4732,0.0077,1.2982,0.0096,0.8257,0.0041,0.1321,1.107,-0.0474,-0.0827,1.0017,-0.0891,-0.037,0.176,1.8328,-0.0571,-0.0291,0.038,2.59,0.0796,0.7061,2.6781,0.0976,-0.0548,0.1295,-0.0312,-0.0455,0.2591,4.5615,0.1766,BRCACancer
C03,0.5419,0.2903,0.241,-0.0438,-0.0355,0.8622,2.7855,2.4014,-0.151,-0.2686,1.9786,0.8989,1.5283,0.4682,0.685,0.0788,-0.0279,1.724,-0.0648,0.7968,0.355,0.2384,-0.0419,1.45,-0.0101,0.9953,-0.0339,-0.0976,1.465,-0.0425,-0.0764,0.9675,-0.0659,-0.0897,0.136,1.4544,-0.0194,0.0075,0.1712,2.1541,0.0993,0.7801,1.653,0.1516,-0.0361,0.1445,0.0945,-0.0458,0.2098,3.6076,0.17,BRCACancer
C04,0.0465,0.3137,0.0566,-0.0172,-0.1181,0.3609,2.7024,1.0656,-0.2096,0.0445,2.5108,0.2332,0.5209,0.2791,0.7249,0.1554,0.0097,1.2172,-0.0744,0.376,0.2027,0.1097,0.1361,1.2079,0.0534,0.5219,0.0434,0.0329,0.8849,-0.111,-0.0611,0.3622,-0.0883,0.0422,0.0567,1.5605,-0.0251,0.1148,-0.1624,1.6824,0.0866,0.3585,2.2579,0.1841,-0.1307,0.101,0.0701,0.0456,0.3263,5.797,-0.0746,Control
C05,0.0829,0.4058,0.0214,0.0791,0.0021,0.3109,2.2098,2.0846,-0.0896,-0.0072,1.9557,0.6031,0.7884,0.2375,0.6981,0.3049,0.024,1.2036,0.039,0.6593,0.3096,0.1594,0.0061,1.1447,0.0629,0.5251,0.0075,0.1201,0.7697,-7e-04,0.0638,0.5773,-0.1225,0.0494,0.0462,0.6851,-0.1152,-0.0372,-0.1526,2.5853,0.0817,0.3509,1.449,0.2905,-0.2349,0.1167,0.0063,-0.0151,0.2483,4.0364,0.0421,BRCACancer
C06,0.098,0.5312,0.0363,0.1256,-0.0406,0.526,1.5654,0.0443,-0.2582,0.007,0.9819,-0.0796,0.3276,0.063,0.9719,0.0287,0.1656,0.2089,-0.1253,0.4238,0.1764,0.0782,0.1854,0.3801,0.0908,0.0327,0.0366,0.3464,0.1229,-0.0052,0.2077,-0.1663,-0.1318,0.1309,-0.3957,0.4145,-0.0676,-0.2347,-0.1672,0.0024,-0.0531,0.0826,0.54,0.3244,-0.1107,0.0663,-0.0588,0.0575,0.3397,2.7389,-4e-04,Control
C07,0.0571,0.4613,0.0727,-0.0152,0.0033,0.1363,3.149,2.0609,-0.2275,-0.103,2.1653,0.5077,1.0766,0.2054,0.7072,0.0558,-0.0412,1.5027,0.0232,0.7041,0.4569,0.1889,-0.0052,0.9343,-0.0552,0.3414,0.0334,0.231,1.0164,0.0266,0.108,0.6345,-0.0452,0.0646,0.0459,2.0881,-0.2302,-0.0541,-0.0245,2.3747,0.1014,0.5957,2.1792,0.324,0.1033,0.06,-0.0808,0.0198,0.38,5.6881,-0.0067,Control
C08,0.4896,0.3218,0.3721,0.063,0.1587,0.6071,2.4615,1.6285,-0.1875,-0.0544,2.2462,0.5118,1.0342,0.2929,0.7925,0.0199,0.0599,1.5415,0.0683,1.0353,0.4943,0.2253,0.1292,1.608,0.0486,0.6304,0.0107,0.1615,1.31,-0.0539,-0.0434,0.8461,-0.0986,0.0906,-0.0467,1.1023,-0.2485,0.0581,-0.1327,2.2943,0.0855,0.6536,2.2065,0.2804,0.0096,0.0387,-0.028,-0.0853,0.4049,4.27,0.1099,Control
C09,0.3373,0.3743,0.4312,0.0264,-0.0599,0.2768,2.3627,2.2727,-0.1469,-0.1106,2.057,0.6757,1.1219,0.2858,0.7856,0.1159,0.0235,1.902,-0.0394,0.9418,0.4571,0.3427,-0.0434,1.0866,0.2061,0.5151,-0.0219,0.2144,0.866,0.0299,0.0809,0.8057,-0.1241,0.1676,-0.1066,1.2906,-0.1659,-0.2002,-0.1286,2.1952,0.053,0.6224,1.9301,0.184,-0.1307,0.081,0.1407,0.0103,0.218,4.9798,0.037,Control
C10,0.5408,0.4487,0.1968,0.0367,-0.1213,0.4517,2.0966,2.0133,-0.1376,-0.0337,2.796,0.7647,1.3215,0.3881,0.6637,0.0799,-0.0238,1.4415,0.1547,0.3012,0.3415,0.2959,0.0319,1.4206,0.0827,0.7873,-0.0099,-0.0246,0.8256,-0.0479,-0.0018,0.9399,-0.0773,0.0386,-0.3753,1.4478,-0.0766,-0.0039,0.1039,2.6009,0.0673,0.3479,2.3788,0.3367,-0.0716,0.1436,0.0223,0.0361,0.1815,5.2782,0.105,BRCACancer
C11,0.1038,0.3286,0.3537,0.0443,-0.0138,0.6948,2.9093,1.9366,-0.1729,-0.1078,2.0701,0.5302,1.1629,0.3262,0.6249,0.0024,0.0468,1.7119,-0.0916,0.6255,0.4591,0.324,-0.0729,1.6028,-0.0363,0.5354,0.0236,0.1347,1.1933,-0.1182,-0.0921,0.8505,-0.1454,0.1388,-0.1129,1.2385,-0.1886,-0.0709,0.0659,1.9787,0.0913,0.675,2.15,0.1523,-0.0347,0.2251,-0.1069,-0.0581,0.334,4.7986,0.0791,Control
C12,0.1701,0.3144,0.3332,-0.0566,-0.0172,0.5163,2.6887,1.1831,-0.2423,-0.1251,2.1552,0.2684,0.5201,0.2138,0.523,-0.0636,0.0802,1.0774,-0.0714,0.337,0.2828,0.3319,-0.1012,1.2584,0.0154,0.3386,0.0365,0.247,0.3432,-0.0499,-0.0295,0.3376,-0.0106,-0.0014,-0.2471,1.4136,-0.177,-0.0097,-0.0091,1.1419,0.2645,0.2439,1.6464,0.0255,-0.1678,0.0116,-0.1326,-0.0581,0.2006,6.9191,0.0317,BRCACancer
D01,-0.0446,0.2146,0.465,0.2017,-0.0309,0.7142,1.1165,0.7631,-0.0198,-0.1391,2.071,0.1342,0.3227,0.1222,0.679,0.0396,0.1102,1.2382,0.0267,0.4233,0.229,0.2731,0.1795,1.5036,-0.0353,0.6909,-0.0248,-0.0687,0.4967,-0.0418,-0.1468,0.4724,-0.1477,0.02,0.0146,0.3238,-0.1614,-0.273,-0.1355,1.1698,0.0296,0.2867,0.4526,0.1651,-0.1168,-0.1041,0.0404,0.0277,0.3749,2.6342,-0.0243,BRCACancer
D02,0.1772,0.3589,0.742,0.073,0.0037,0.4413,2.9206,1.7399,-0.0888,-0.103,2.3716,0.2373,0.8114,0.1845,0.4345,0.2297,0.0273,2.0507,-0.1649,0.9665,0.4467,0.6163,0.0027,1.1843,0.0685,0.786,-0.0791,-0.1088,1.2037,-0.0092,-0.0883,0.7759,-0.1184,0.0025,-0.2465,1.9073,-0.1401,-0.058,0.1545,2.1165,0.1419,0.5053,2.7455,0.1556,-0.1982,0.1306,0.0064,0.0538,0.3236,5.9126,-0.025,BRCACancer
D03,0.2156,0.4658,0.7233,0.0651,0.0108,0.2458,2.6333,2.1165,-0.2396,0.0341,2.1162,0.305,0.6812,0.2079,0.7288,0.1939,0.0251,1.6536,0.0084,0.7655,0.2576,0.4475,0.0233,0.9634,0.0122,0.3846,-0.0305,-0.036,0.9712,-0.1112,0.0156,0.7153,-0.154,0.0086,-0.0537,2.3044,-0.0973,0.0188,-0.0064,2.3815,0.0672,0.5657,2.5203,0.0985,-0.044,0.2035,-0.0824,-0.0114,0.3557,6.0982,-0.0299,BRCACancer
D04,0.0503,0.355,0.5186,0.1316,0.1715,0.6866,2.1581,1.681,-0.1447,-0.2053,2.5122,0.58,0.6704,0.2696,0.5837,0.0958,0.0249,1.8846,0.1691,0.6948,0.0232,0.4078,-0.0427,1.1462,0.0636,1.3233,-0.035,-0.1007,1.229,-0.1508,0.168,1.4028,-0.0359,-0.1128,0.1246,1.1602,-0.1239,0.019,-0.0184,2.9818,0.1752,0.3349,2.2621,0.288,-0.1748,-0.0303,-0.0579,-0.0088,0.2349,5.554,-0.1188,BRCACancer
D05,0.2668,0.5039,-0.0052,-0.0523,-0.0906,0.6734,2.7406,2.1705,-0.0494,-0.0649,2.4487,0.6301,1.0526,0.2176,0.6698,0.0367,-0.0058,1.1821,0.0741,0.899,0.3757,0.1174,0.014,0.6505,-0.0357,0.063,0.0717,0.1699,1.2741,-0.1033,0.0239,0.975,-0.0588,-0.0117,-0.0986,1.1695,-0.1687,0.0067,0.0667,3.1631,0.0423,0.4808,2.9567,0.0956,-0.0508,0.0391,-0.0137,-0.0042,0.2718,5.7735,0.1756,BRCACancer
D06,0.0365,0.3502,0.4435,0.1046,-0.0273,0.6643,2.3762,1.8098,-0.0271,-0.1049,2.5346,0.8841,1.4007,0.297,0.5817,0.069,-0.0079,1.909,-0.1126,0.9514,0.317,0.4612,0.085,1.2474,0.0106,0.7686,-0.0073,0.1813,1.2439,-0.0902,0.0697,0.8527,-0.0934,0.0411,0.0455,1.8114,-0.0172,-0.0636,0.1884,2.5066,0.1089,0.8679,1.9948,0.3331,0.0518,-0.028,-0.0155,0.0569,0.2952,4.3168,-0.0313,BRCACancer
D07,0.0901,0.4119,0.5464,0.1298,0.0139,0.5161,3.0477,2.2045,-0.153,-0.0454,2.8159,0.9371,1.2986,0.2599,0.5933,0.234,0.0507,1.5842,-0.0796,0.8082,0.4845,0.316,0.146,1.0335,0.0744,0.3472,0.0087,0.0169,1.4615,-0.051,-0.079,1.0073,-0.0367,0.0362,-0.1202,1.6167,-0.0349,-0.0484,0.0848,2.4136,0.0718,0.8101,2.2961,0.1889,-0.1124,0.0148,0.1269,-0.016,0.235,5.4429,0.104,Control
D08,0.1415,0.4447,0.154,0.0393,0.0519,0.8593,2.3875,1.4904,-0.047,0.0399,2.5849,0.3365,0.8463,0.2356,0.6008,0.1834,0.0232,1.3747,0.0791,0.3448,0.21,0.1169,0.0335,1.2162,0.0752,0.6575,0.0059,0.1602,0.9322,-0.0318,-0.0608,0.6861,-0.0727,0.0742,-0.1735,1.2019,-0.0452,0.0384,0.1414,1.9549,0.1382,0.434,2.831,0.4073,-0.1848,0.0837,0.0485,0.0839,0.2854,5.5162,0.0293,Control
D09,0.2274,0.4363,0.4621,-0.0297,0.014,0.4463,2.2375,1.5437,-0.1919,-0.0585,2.3685,0.4177,0.4868,0.2409,0.5675,-0.078,-0.0981,1.7611,0.0677,0.8425,0.3036,0.5011,0.1535,1.4388,0.0181,0.6454,-0.0408,0.076,1.3161,-0.0729,0.1372,0.843,-0.0504,-0.0022,-0.0501,1.4875,-0.0568,-0.0185,0.1096,2.3425,0.0783,0.6306,2.2187,0.2859,-0.1461,0.0922,0.0417,-0.0443,0.3106,4.7334,0.0545,Control
D10,0.1364,0.5561,0.1965,0.0746,-0.1616,0.2343,2.9136,1.476,-0.1035,-3e-04,2.1123,0.3823,0.751,0.1289,0.5212,0.2544,0.0836,1.4115,0.0758,0.6339,0.3067,0.2497,0.0569,1.0063,0.0544,0.4113,0.028,-0.0779,1.2488,0.0571,-0.0712,0.7674,-0.0873,0.0205,-0.1343,1.9697,-0.1604,-0.116,0.3052,2.6665,0.0917,0.3818,3.7173,0.4753,0.0057,0.1922,-0.0409,-0.0698,0.325,4.6305,0.104,Control
