@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1027 numeric
@attribute 1030 numeric
@attribute 10319 numeric
@attribute 10401 numeric
@attribute 1147 numeric
@attribute 1163 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2272 numeric
@attribute 22798 numeric
@attribute 2335 numeric
@attribute 23533 numeric
@attribute 284217 numeric
@attribute 317 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 331 numeric
@attribute 3551 numeric
@attribute 3655 numeric
@attribute 3673 numeric
@attribute 3674 numeric
@attribute 3675 numeric
@attribute 3685 numeric
@attribute 3688 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 3911 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3918 numeric
@attribute 4149 numeric
@attribute 4609 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4843 numeric
@attribute 51588 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54205 numeric
@attribute 5728 numeric
@attribute 5743 numeric
@attribute 5747 numeric
@attribute 5915 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 6256 numeric
@attribute 6257 numeric
@attribute 6502 numeric
@attribute 7157 numeric
@attribute 7185 numeric
@attribute 7186 numeric
@attribute 7187 numeric
@attribute 7188 numeric
@attribute 7189 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8554 numeric
@attribute 898 numeric
@attribute 9063 numeric
@attribute 9134 numeric
@attribute 9618 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.5676,0.9388,0.6277,0.3335,1.9281,-0.0987,-0.0015,0.5114,1.3304,-0.043,-0.008,-0.0431,-0.0673,-0.1445,-0.0833,0.058,-0.0012,0.3734,0.54,0.6814,0.0527,-0.0191,-0.012,1.3016,-0.0452,1.7797,2.0034,1.8864,0.9754,0.7748,0.727,0.0219,1.2177,5e-04,0.5005,2.4404,-0.087,-0.0784,-0.1067,0.0653,0.1262,0.118,-0.1307,0.9483,0.9858,1.1005,2.0611,-0.0388,0.6264,1.2025,1.0402,0.9811,1.5981,1.2442,0.1945,0.6905,0.9839,0.6984,0.1375,-0.0855,0.8355,0.118,1.1887,1.2245,0.4353,0.5704,0.5995,0.5147,0.5349,0.8005,0.2112,0.7472,0.6082,0.774,0.5884,0.0324,0.326,1.3593,0.267,0.9598,0.006,0.3561,Control
A12,0.3938,0.5469,0.2377,0.2568,1.4627,-0.2232,-0.0351,0.5221,0.8268,0.0628,-0.0791,-0.0456,-0.0293,-0.1909,-0.0709,-0.0552,0.0383,0.2724,0.3955,0.4581,0.096,0.0732,0.0641,0.7748,-0.0573,1.1187,1.6196,1.4194,0.3713,0.759,0.7682,0.1959,1.2862,0.0288,0.4347,1.8741,-0.0253,-0.0684,0.0189,-0.0344,0.2851,0.3282,-0.0042,0.7224,0.9286,1.0527,1.6799,-5e-04,0.381,0.9215,1.1023,0.7648,1.6271,1.0289,-0.1111,0.4217,0.3508,0.234,0.1142,0.0065,0.4273,0.002,0.4731,0.8238,0.3424,0.3863,0.49,0.4241,0.1924,0.5465,0.0257,0.3997,0.57,0.4296,0.5065,0.0743,0.1215,0.6278,0.0768,0.5732,-0.2199,0.3371,Control
B01,0.7023,0.7844,0.5511,0.5705,2.4335,-0.5639,-0.1438,0.7071,1.2599,0.1024,-0.0633,-0.1472,-0.0477,-0.192,-0.0188,-0.0727,0.1099,0.5023,0.3916,0.6181,0.189,0.0334,-0.046,1.0235,-0.0582,1.3451,2.1222,2.3592,0.8213,0.984,1.5617,0.1132,0.7002,-0.0874,0.548,2.1261,-0.0989,-0.0676,-0.0398,-0.1937,0.1453,0.15,-0.0461,1.1535,1.0881,1.5169,2.5332,-0.031,0.3681,1.4577,1.3226,1.0757,1.9184,1.5918,-0.161,0.6043,1.093,0.4798,0.2109,-0.0415,0.8919,-0.198,1.3335,1.2082,0.4362,0.3795,0.8528,0.5874,0.6532,0.9698,-0.0187,0.8519,0.9627,0.7244,0.7169,0.0047,0.0231,1.4565,0.3377,1.0777,-0.0889,0.5619,Control
B02,0.5192,0.9593,0.6772,0.3693,2.7571,-0.0931,0.0042,0.9288,1.2798,0.0237,-0.0557,-0.0826,-0.0519,-0.14,-0.0692,0.13,0.206,0.3833,0.6693,0.8367,0.0943,-0.0178,-0.0478,1.3879,-0.0647,1.5498,2.0516,2.0447,0.9073,1.1073,1.2581,0.1645,0.8614,0.0545,0.6829,2.3064,-0.0709,-0.0621,-0.0688,0.0537,0.166,0.1354,-0.1184,1.1439,1.1427,1.4394,3.0801,0.0418,0.7108,1.4219,1.4237,1.3587,2.0553,1.7587,0.2193,1.1176,0.837,1.0292,0.1703,-0.0622,0.8229,0.1092,0.7824,1.5865,0.4267,0.6502,1.1479,0.865,0.8116,1.104,0.2386,0.7576,0.8953,0.9004,0.87,0.1269,0.3715,1.1941,0.4595,0.9651,0.0208,0.5797,Control
B03,0.6398,0.7222,0.5896,0.4802,2.7839,-0.1515,-0.0398,0.7987,1.2715,0.1388,-0.0169,-0.0854,-0.0673,-0.1567,-0.0286,0.0976,0.0436,0.4464,0.5703,0.6643,0.1046,-0.0063,0.0844,1.1755,-0.0363,1.6609,2.1572,2.2049,0.8656,1.0527,1.282,0.0502,0.2237,0.015,0.6446,2.352,-0.0961,-0.0379,-0.0522,9e-04,0.0767,0.1185,-0.0414,1.0252,1.0069,1.4822,2.6611,0.0065,0.5779,1.5109,1.3201,1.1338,1.9803,1.9459,0.104,0.9207,1.0128,0.9794,0.0978,-0.0605,0.8578,0.0353,1.0604,1.4088,0.3893,0.5473,0.9472,0.7046,0.7021,1.0898,0.1446,0.8528,0.9521,0.9167,0.7021,0.1189,0.1943,1.3531,0.2897,1.0383,-0.081,0.5547,BRCACancer
B04,1.008,0.6027,0.36,0.8244,1.7267,-0.2686,-0.0359,0.7838,1.0648,0.0143,-0.087,-0.1151,-0.0402,-0.1584,-0.089,0.0856,0.0739,1.0343,0.5203,0.647,0.3311,-0.054,-0.0342,1.4169,-0.1218,1.5258,1.8668,1.397,0.8736,1.3054,1.1382,0.0713,0.9724,-0.0277,0.7215,2.5848,-0.0526,-0.1177,-0.0578,-0.003,0.1617,0.1299,-0.1261,1.0713,0.9881,1.6554,1.6784,-0.0552,0.5393,1.5671,1.5308,1.2611,1.9926,1.5967,0.1145,0.6327,1.4959,0.5505,0.225,-0.0773,0.8418,0.0221,1.7255,1.1378,0.6671,0.7011,0.8447,0.6325,0.5137,0.89,0.1822,1.0175,1.0482,0.7801,0.6354,0.1694,0.1092,1.7683,0.2451,1.2044,-0.0762,0.5655,BRCACancer
B05,0.537,0.6699,0.4131,0.4164,2.0329,-0.2018,-0.0538,0.7153,1.014,-0.0195,-0.1137,-0.0891,0.0154,-0.1613,-0.0853,0.0428,0.147,0.3223,0.443,0.7198,0.095,0.0062,0.027,1.2177,-0.1454,1.2681,1.9095,1.7515,0.6387,0.875,0.7561,0.1651,0.5654,-0.0253,0.4393,2.25,-0.0066,-0.1184,-0.0174,0.0207,0.1567,0.1721,-0.0626,0.9741,0.857,1.2575,2.6321,-0.0428,0.4595,1.1566,1.1614,0.9971,2.133,1.6704,0.0153,0.8256,0.7624,0.5485,0.098,-0.0466,0.7045,0.0472,0.6514,1.3013,0.3295,0.5899,0.7195,0.5717,0.5965,0.7448,0.118,0.6848,0.7723,0.815,0.6323,0.1142,0.0503,1.1001,0.27,0.9,-0.0542,0.7456,BRCACancer
B06,0.4838,0.3813,0.3557,0.3495,1.9325,-0.5053,-0.1739,0.5856,1.0869,-0.1706,-0.1655,-0.21,-0.0126,-0.1627,0.0329,-0.1297,-0.039,0.3981,0.1783,0.3886,0.1938,0.1573,0.0306,0.8211,-0.0904,1.2489,1.7689,1.7083,0.4537,0.8773,1.096,0.239,0.4304,-0.2416,0.4249,2.1238,-0.0213,-0.0597,0.0648,-0.2301,0.0769,0.08,0.076,0.8178,0.6699,1.1971,1.5065,-0.1107,0.1352,1.1199,1.072,0.73,1.4956,1.4068,-0.3234,0.1106,0.7256,0.2156,0.1786,0.0448,0.575,-0.2305,0.8106,0.8403,0.3837,0.2885,0.6777,0.5268,0.2316,0.7023,-0.1504,0.437,0.7392,0.5795,0.5456,0.0727,-0.1238,1.0636,0.0305,0.8356,-0.2004,0.4209,BRCACancer
B07,0.6255,0.9456,0.6303,0.5357,2.4596,-0.0333,0.012,1.0086,1.466,-0.0273,-0.1042,-0.0993,-0.0291,-0.1555,-0.061,0.1341,0.1748,0.453,0.6313,0.7869,0.0766,-0.005,-0.0457,1.475,-0.108,1.7522,2.1891,2.1639,1.0064,1.23,1.2577,0.1896,1.1036,0.0166,0.7791,2.5678,-0.0076,-0.0831,-0.0594,0.045,0.1812,0.1366,-0.0727,1.1492,1.1266,1.4782,2.1472,-0.0205,0.6938,1.5493,1.4722,1.3599,2.0668,1.5879,0.1999,0.8822,1.0076,0.5084,0.1564,-0.0774,0.9641,0.1043,1.1266,1.4289,0.5053,0.58,1.2324,0.8297,0.7397,1.1619,0.2491,0.8357,1.0633,0.8628,0.7445,0.2103,0.2316,1.378,0.4097,1.1775,0.1102,0.4366,BRCACancer
B08,0.3527,1.0082,0.5831,0.3275,2.2272,0.0665,0.0372,0.6188,1.4125,-0.0297,-0.0284,-0.0437,-0.083,-0.1066,-0.0516,0.1536,0.0765,0.2543,0.6407,0.7274,0.0234,-0.0779,-0.0402,1.206,-0.0584,1.8863,2.2407,1.9584,0.9352,0.8827,0.9998,0.303,1.714,0.0442,0.6366,2.3017,-0.0765,-0.0629,-0.0617,0.123,0.0773,0.0442,-0.1265,1.1024,1.1628,1.1937,1.9421,-0.0309,0.7884,1.3231,1.6166,1.0708,1.8123,1.1769,0.1944,0.7339,0.7892,0.7447,0.257,-0.0946,0.8068,0.2294,0.7055,1.2913,0.5211,0.6699,0.816,0.6359,0.5384,0.8739,0.2142,0.6783,0.6388,0.8182,0.8397,0.0576,0.408,1.1084,0.3232,0.9479,0.0749,0.49,Control
B09,1.0255,0.5934,0.3891,0.7197,2.1596,-0.1038,-0.018,0.6371,0.9264,0.0611,-0.1043,-0.0859,-0.1001,-0.1815,-0.0766,0.108,0.0464,0.687,0.4608,0.642,0.214,-0.0668,-0.0625,1.4013,-0.0534,1.1326,1.8586,1.833,0.7194,1.0353,1.0299,0.1535,1.4757,-0.0029,0.4665,2.7756,-0.0807,-0.0698,-0.1114,0.0568,0.0958,0.0638,-0.1021,1.2922,0.7963,1.3948,2.0058,0.0062,0.4813,1.3758,1.4133,1.0565,1.6995,1.5101,0.144,0.4436,1.4452,0.2501,0.2831,-0.1034,0.777,0.1065,2.0128,1.1066,0.6229,0.6848,0.6851,0.4708,0.477,1.056,0.1327,0.9805,0.868,0.6896,0.3871,0.109,0.1209,1.6683,0.2349,0.9894,-0.0859,0.5341,Control
B10,0.7207,0.5432,0.366,0.5303,1.4344,-0.0593,-0.0418,0.611,1.0238,0.1025,-0.1064,-0.0937,-0.0639,-0.1667,-0.0731,0.0312,0.0388,0.5439,0.3842,0.5007,0.1682,-0.0499,-0.0285,1.1319,-0.0587,1.4136,1.9695,1.6016,0.7779,0.9748,1.055,0.0957,0.9119,-0.0643,0.5798,2.375,-0.0564,-0.0678,-0.0709,0.0031,0.1983,0.0568,-0.104,0.8055,0.818,1.4899,1.5834,-0.0471,0.4349,1.4219,1.3009,1.0549,1.9994,1.4831,0.0571,0.5293,1.0377,0.4845,0.0953,-0.0825,0.687,0.0549,1.4518,0.9814,0.4094,0.5278,0.6659,0.6383,0.402,0.659,0.1016,0.6974,0.776,0.6789,0.5618,0.1161,0.1869,1.5076,0.1617,0.9044,-0.0336,0.2767,Control
B11,0.4927,0.8252,0.5032,0.3967,1.6692,0.1216,-0.0613,0.7408,1.1915,-0.0056,-0.0998,-0.0582,-0.0723,-0.1418,-0.0953,0.1078,0.1632,0.4165,0.4632,0.7053,0.1419,-0.0511,-0.0666,1.1918,-0.0313,1.8732,2.0295,1.7848,0.8618,0.8859,0.8921,0.2467,1.5956,0.0269,0.5852,2.2158,-0.0651,-0.0657,-0.0748,0.0378,0.1661,0.0092,-0.1149,1.0224,1.0313,1.3346,1.9234,-0.0045,0.5988,1.3896,1.4039,1.0719,1.9301,1.2771,0.1549,0.4372,0.873,0.5699,0.1896,-0.082,0.8014,0.1078,0.9615,1.2399,0.4216,0.6804,0.753,0.6244,0.591,0.6233,0.1283,0.7164,0.6635,0.7147,0.6359,0.1512,0.1841,1.2476,0.279,0.9141,0.0198,0.3784,Control
B12,0.8104,0.4276,0.1003,0.5757,1.5273,-0.0689,-0.0556,0.5192,0.5364,0.0302,-0.1044,-0.0979,-0.0709,-0.1216,-0.1069,-0.1489,-0.0549,0.5026,0.3769,0.5241,0.3645,-0.0639,-0.0736,1.0066,-0.0953,1.089,1.4492,1.4943,0.6157,1.0454,0.9998,0.0177,0.7991,-0.0899,0.3758,2.3939,-0.0647,-0.0757,-0.0724,0.0314,0.1095,0.1183,-0.1734,0.9332,0.7445,1.2785,1.6026,-0.056,0.4005,1.1323,1.1321,1.0143,1.2838,1.1896,0.0881,0.3148,1.1894,0.3542,0.1111,-0.1016,0.4537,0.0587,1.9409,0.8164,0.3517,0.6412,0.592,0.3786,0.2056,0.7129,0.1273,0.8611,0.7174,0.5791,0.3324,0.0081,0.0387,1.4087,0.1184,0.9618,-0.0953,0.3772,Control
C01,0.5244,0.8987,0.5993,0.4575,1.7433,-0.0663,-0.0093,0.8161,1.3655,-0.1017,-0.0988,-0.1037,-0.0189,-0.196,-0.108,0.0792,0.1987,0.6232,0.6952,0.8207,0.1323,0.0158,-0.0298,1.7372,-0.1066,1.8875,1.9992,1.6712,1.0117,1.169,0.8444,0.2509,1.0883,-0.0041,0.6949,2.1644,-0.0499,-0.1416,-0.0684,0.0857,0.4276,0.1364,-0.1255,1.1075,0.9109,1.4469,1.9244,-0.0558,0.7713,1.3372,1.393,1.334,2.0178,1.2928,0.2341,0.6828,1.2172,0.8488,0.194,-0.0546,0.9265,0.0762,0.9344,1.4533,0.6658,0.8584,1.0354,0.6897,0.7721,1.0256,0.2246,0.9703,0.7803,0.8392,0.7952,0.1324,0.4122,1.5321,0.3124,1.0407,-0.015,0.6517,BRCACancer
C02,0.499,0.9179,0.4751,0.4186,2.091,0.2374,0.0341,0.775,1.2167,0.0819,-0.0717,-0.0762,0.0062,-0.1545,-0.1148,0.2293,0.1571,0.3642,0.7123,0.8006,0.0739,-0.0231,-0.0214,1.6205,-0.0667,1.6389,1.9231,1.9897,0.8506,1.047,1.147,0.2787,1.6554,0.1283,0.6865,2.1843,-0.0181,-0.0891,-0.058,0.1357,0.3172,0.2195,-0.1076,0.9734,1.3049,1.3929,2.0396,0.0096,0.7322,1.3839,1.4194,1.3959,1.9151,1.3266,0.2982,0.6739,0.7415,0.727,0.1482,-0.0439,0.7443,0.1977,0.8697,1.5348,0.4854,0.6347,1.0616,0.684,0.6421,0.9596,0.2841,0.6181,0.8849,0.7556,0.879,0.1497,0.4796,0.9912,0.2367,0.8179,-0.0537,0.5716,BRCACancer
C03,0.4905,1.0317,0.7077,0.4419,2.2722,0.1612,7e-04,1.0567,1.3615,0.1045,-0.0707,-0.0903,-0.0576,-0.1546,-0.1477,0.1494,0.2896,0.4234,0.9317,0.9966,0.0902,-0.0381,0.0206,1.9703,-0.095,1.7251,1.9126,1.7902,0.9507,1.1645,0.9372,0.1677,1.6902,0.124,0.8131,2.4996,-0.0142,-0.0886,-0.0374,0.1062,0.3859,0.1655,-0.085,1.1292,1.1726,1.3899,2.1689,-0.0315,0.8555,1.4737,1.33,1.4918,2.1142,1.2561,0.4421,0.7921,0.8584,0.5382,0.1063,-0.062,0.8462,0.1281,0.8652,1.7061,0.6208,0.78,1.3402,0.8346,0.7382,1.2372,0.3286,0.7511,0.8403,1.0042,0.9414,0.2831,0.5733,1.1904,0.3007,0.9275,0.0574,0.5435,BRCACancer
C04,0.291,0.8647,0.278,0.228,2.004,0.0118,0.0637,0.4014,0.7516,-0.0287,0.0075,0.0072,-0.057,-0.1017,-0.0666,0.1212,-0.005,0.122,0.5797,0.6529,-0.0127,-0.0456,-0.1092,1.2788,-0.0432,1.2931,1.5252,1.3323,0.5283,0.6266,0.6602,0.3155,2.3749,0.1098,0.3291,2.1766,-0.0471,-0.0752,-0.0535,0.1907,0.2318,0.148,-0.1584,0.8671,1.0028,0.8832,2.1508,-0.011,0.5706,0.7962,1.1358,0.8722,1.3741,0.8383,0.3168,0.713,0.5566,0.4005,0.1785,-0.0346,0.507,0.1791,0.634,1.2407,0.4619,0.5793,0.5384,0.2563,0.4208,0.5569,0.177,0.47,0.4067,0.5949,0.3835,-0.0838,0.3737,0.7633,0.2514,0.6594,-0.0877,0.3919,Control
