@relation data

@attribute id string
@attribute 10818 numeric
@attribute 805 numeric
@attribute 4303 numeric
@attribute 6774 numeric
@attribute 801 numeric
@attribute 156 numeric
@attribute 253260 numeric
@attribute 57761 numeric
@attribute 673 numeric
@attribute 3710 numeric
@attribute 5170 numeric
@attribute 4193 numeric
@attribute 1385 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 64223 numeric
@attribute 4893 numeric
@attribute 10000 numeric
@attribute 84335 numeric
@attribute 6016 numeric
@attribute 6014 numeric
@attribute 1432 numeric
@attribute 6300 numeric
@attribute 3845 numeric
@attribute 53358 numeric
@attribute 109 numeric
@attribute 4803 numeric
@attribute 108 numeric
@attribute 107 numeric
@attribute 5137 numeric
@attribute 5153 numeric
@attribute 7529 numeric
@attribute 814 numeric
@attribute 5899 numeric
@attribute 5898 numeric
@attribute 2308 numeric
@attribute 2309 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 8660 numeric
@attribute 1398 numeric
@attribute 5335 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 808 numeric
@attribute 23239 numeric
@attribute 842 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1147 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 111 numeric
@attribute 5577 numeric
@attribute 7249 numeric
@attribute 2475 numeric
@attribute 55811 numeric
@attribute 387 numeric
@attribute 572 numeric
@attribute 5136 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5600 numeric
@attribute 5605 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5607 numeric
@attribute 196883 numeric
@attribute 2889 numeric
@attribute 6199 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 57498 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute 3265 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 9261 numeric
@attribute 2932 numeric
@attribute 2931 numeric
@attribute 1027 numeric
@attribute 1026 numeric
@attribute 117145 numeric
@attribute 5728 numeric
@attribute 5906 numeric
@attribute 6714 numeric
@attribute 5900 numeric
@attribute 79109 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 3164 numeric
@attribute 25759 numeric
@attribute 5295 numeric
@attribute 4914 numeric
@attribute 5296 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.6307,0.7584,1.1081,1.2392,2.2562,0.9683,1.3794,0.0481,0.477,0.4282,0.738,1.2362,1.3699,0.54,0.6814,0.3333,2.4753,0.5676,0.1047,1.5885,-0.1499,1.1347,-0.1158,1.4146,-0.0531,0.1771,0.0184,-0.0447,-0.0037,-0.1353,0.2333,2.3845,0.7793,1.1384,0.5327,0.717,0.5794,0.9115,0.9113,-0.0051,0.5716,0.6943,1.1776,1.7363,0.9531,0.0123,2.1908,0.2828,0.5884,-0.1336,0.4234,1.3304,0.1431,1.647,1.2804,0.5794,-0.0329,0.9148,0.2316,0.6633,-0.0949,0.5541,0.1519,-0.0779,0.9922,0.2252,-0.0585,0.4262,0.8205,0.6056,0.4864,0.1056,0.8843,0.6501,1.5523,0.9926,0.5001,1.1463,0.7415,1.8347,0.2904,0.5047,0.8112,0.8157,0.4848,0.8895,1.9281,1.0246,0.5747,0.9839,0.9474,0.2186,0.6446,0.5074,1.2025,1.0402,0.4951,-0.205,1.2442,0.0405,0.1945,Control
A12,0.2767,0.602,0.8503,0.947,1.7774,0.5711,1.1711,-0.1423,0.3712,0.5382,0.4944,0.7101,1.1942,0.3955,0.4581,0.2037,2.575,0.3938,-0.0223,1.664,-0.1698,0.8684,-0.2151,0.8721,-0.0664,0.2876,0.0649,0.0846,0.1315,0.0072,0.0405,1.7589,0.6168,1.012,0.4702,0.3782,0.3496,0.786,0.9203,-0.3279,0.268,0.3624,0.8519,1.3776,0.9027,0.1257,1.965,0.026,0.5065,-0.1268,0.0378,0.8268,0.1753,0.9007,1.1644,0.5636,0.106,1.3159,0.1311,0.6272,-0.0249,0.3136,0.0625,0.0228,0.9975,0.2279,-0.243,0.1908,0.6982,0.3165,0.1898,0.0937,0.3956,0.3929,1.1373,0.6672,0.0834,1.0201,0.5292,1.3126,0.2032,0.458,0.3529,0.7856,0.3984,0.5321,1.4627,1.2203,0.5791,0.3508,0.7858,0.1258,0.2908,0.2138,0.9215,1.1023,0.2983,-0.2593,1.0289,0.2453,-0.1111,Control
B01,0.7126,1.5527,0.9775,1.228,2.4459,0.9529,1.7904,-0.2224,0.5276,0.6486,0.5477,1.2355,1.6304,0.3916,0.6181,0.1793,2.5536,0.7023,0.0549,1.728,-0.1112,1.2269,-0.3703,1.5366,-0.0209,0.25,0.0463,0.0389,0.1108,-0.0885,0.2476,2.4393,1.2952,1.1036,0.7101,0.8428,0.5308,0.7574,0.9718,-0.2682,0.3348,0.7558,1.4072,1.8027,1.0473,-0.0505,1.8265,0.1275,0.7169,-0.1404,0.1165,1.2599,0.1403,1.2525,1.6434,0.5764,0.0013,0.9602,0.0668,0.8853,-0.0701,0.7514,-0.0285,-0.0328,0.918,0.3689,-0.3431,0.1449,0.7305,0.6567,0.5077,0.1035,0.7626,0.4777,1.5002,0.7793,0.2353,1.3514,0.9141,1.5662,0.1584,0.7067,0.7916,1.0413,0.6768,0.7178,2.4335,1.2201,1.4356,1.093,1.2945,0.1574,0.3172,0.4534,1.4577,1.3226,0.5786,-0.4505,1.5918,0.1229,-0.161,Control
B02,0.6061,1.4591,1.1601,1.4313,2.7299,1.3142,1.6972,0.107,0.5114,0.8422,0.7354,1.268,1.7362,0.6693,0.8367,0.5066,3.1429,0.5192,0.3477,2.1121,-0.1093,1.3173,-0.0355,1.5341,-0.0571,0.2884,-0.0082,-0.0187,0.0233,-0.084,0.3429,2.6837,1.0466,1.3783,0.6679,0.6198,0.4523,0.9736,1.0268,-0.1548,0.5585,0.8851,1.4738,2.0535,1.2766,0.0887,2.189,0.213,0.87,-0.1385,0.3118,1.2798,0.1148,1.7995,1.8632,0.9083,-0.0035,1.0651,0.2938,0.9693,-0.0721,0.6791,0.2533,-0.0804,1.3109,0.2691,0.0077,0.4126,1.0395,0.6188,0.4002,0.1452,0.7706,0.8622,1.6034,1.0963,0.5218,1.4477,0.8807,1.7427,0.3404,0.5934,0.6638,1.0584,0.5494,1.0401,2.7571,1.5659,1.1443,0.837,1.1171,0.4168,0.6868,0.4396,1.4219,1.4237,0.9213,-0.1286,1.7587,0.1435,0.2193,Control
B03,0.5952,1.4948,1.0353,1.3534,2.6651,1.0892,1.8148,-0.0609,0.5587,0.7215,0.7817,1.2046,1.7208,0.5703,0.6643,0.338,2.9071,0.6398,0.1785,1.8242,-0.1167,1.3028,-0.1353,1.6305,-0.0296,0.2657,0.0545,-0.0213,-0.0151,-0.0866,0.3241,2.664,1.0755,1.32,0.6757,0.6984,0.4644,0.9021,1.0272,-0.1715,0.4749,0.8173,1.4534,2.0162,1.1829,-0.0396,2.042,0.2287,0.7021,-0.1297,0.2259,1.2715,0.112,1.5743,1.7244,0.7155,-0.009,0.646,0.2614,0.9023,-0.0732,0.6843,0.1479,-0.0801,1.1496,0.3117,-0.0871,0.3093,0.9334,0.6536,0.402,0.1393,0.8193,0.6385,1.5674,0.9479,0.3786,1.4179,0.9276,1.7521,0.2646,0.6638,0.7044,1.0032,0.6557,0.8948,2.7839,1.0662,1.1138,1.0128,1.2067,0.269,0.5344,0.443,1.5109,1.3201,0.6779,-0.2242,1.9459,0.107,0.104,BRCACancer
B04,0.7146,1.4654,0.7288,1.332,2.1452,1.1373,1.9317,-0.0529,0.83,0.7962,0.8342,1.2701,1.7166,0.5203,0.647,0.1785,2.4183,1.008,0.1533,1.8365,-0.1609,1.5564,-0.0978,1.3969,-0.1182,0.2717,-0.0157,-0.0182,0.0312,-0.1147,0.3537,2.0315,1.4032,1.0955,0.9109,1.1462,1.0838,0.8631,1.2233,-0.0225,0.3932,0.8769,1.4041,1.639,1.0672,0.0723,1.8968,0.2198,0.6354,-0.2223,0.4276,1.0648,0.0924,1.7749,1.7237,0.7092,-0.0145,1.2146,0.3476,1.0325,-0.0971,0.9809,0.0771,-0.0711,1.1215,0.5275,-0.0864,0.3653,0.8511,0.8115,0.6805,0.1181,1.3222,0.4804,1.6385,0.7243,0.2317,1.5654,1.4335,1.9229,0.1782,0.9323,1.0224,1.2161,1.0929,0.7922,1.7267,0.8629,1.0983,1.4959,1.7902,0.3471,0.4763,0.6462,1.5671,1.5308,0.493,-0.1892,1.5967,0.1334,0.1145,BRCACancer
B05,0.436,1.2033,0.8419,1.2394,2.5472,1.1197,1.4514,0.0723,0.4643,0.5735,0.72,1.1671,1.3458,0.443,0.7198,0.2544,2.3386,0.537,0.0894,1.6204,-0.1758,1.0664,-0.157,1.2745,-0.1432,0.2407,0.062,0.0219,0.0971,-0.0222,0.3084,2.5651,0.6626,1.0656,0.5554,0.5611,0.4493,0.9923,0.8631,-0.1351,0.5559,0.6952,1.0304,1.8498,1.0246,0.0593,2.0581,0.0953,0.6323,-0.1957,0.2881,1.014,0.085,1.6009,1.4156,0.7441,0.0753,1.0401,0.2441,0.8083,-0.0806,0.6826,0.1261,-0.0525,1.0903,0.319,-0.1091,0.3668,0.6559,0.4972,0.326,0.1352,0.8667,0.5534,1.4949,0.8239,0.418,1.2275,0.7814,1.8007,0.2381,0.5168,0.6201,1.1653,0.5382,0.9644,2.0329,1.0562,0.7778,0.7624,1.0495,0.2846,0.4676,0.3322,1.1566,1.1614,0.8705,-0.2064,1.6704,0.1756,0.0153,BRCACancer
B06,0.4551,1.2894,0.6922,1.0958,2.1772,0.7767,1.5046,-0.3125,0.3334,0.4832,0.3761,0.8907,1.4075,0.1783,0.3886,0.0517,2.0849,0.4838,-0.0774,1.6603,-0.1122,1.0237,-0.3849,1.0451,-0.0169,0.1237,0.1179,0.076,-8e-04,0.0032,0.2109,2.1686,0.8224,0.8872,0.497,0.5205,0.5035,0.5286,0.7513,-0.3816,0.0922,0.5208,1.0121,1.7036,0.7864,-0.1152,1.5456,0.0218,0.5456,-0.1503,-0.0293,1.0869,0.0647,1.1394,1.4461,0.4797,-0.0411,0.9661,-0.0188,0.6961,0.0235,0.5849,-0.0875,0.0215,0.8558,0.2753,-0.3876,-0.0057,0.4405,0.5394,0.3168,0.0621,0.4856,0.2618,1.1292,0.5177,0.075,1.1212,0.7812,1.3023,-0.0061,0.6232,0.5546,0.7586,0.4945,0.4913,1.9325,0.7968,0.811,0.7256,1.0347,-0.0707,0.1772,0.321,1.1199,1.072,0.0847,-0.5028,1.4068,0.0506,-0.3234,BRCACancer
B07,0.6804,1.3429,1.2294,1.4368,2.7059,1.3212,1.9083,0.0561,0.5888,0.9173,0.7645,1.3501,1.8107,0.6313,0.7869,0.378,2.8997,0.6255,0.3165,2.0668,-0.1319,1.4653,-0.1391,1.5831,-0.0967,0.3381,0.0161,-0.041,0.0391,-0.0878,0.3923,2.5674,0.9775,1.4191,0.6418,0.6398,0.5563,1.0257,1.149,-0.1569,0.3846,0.9409,1.6203,2.0138,1.2151,0.0665,2.1058,0.1803,0.7445,-0.1607,0.3871,1.466,0.0305,1.8352,1.9525,0.8876,0.0244,1.0411,0.3656,0.9697,-0.0956,0.9059,0.1931,-0.0637,1.3787,0.2896,0.0298,0.4908,1.0919,0.6951,0.4927,0.1993,0.88,0.7981,1.6266,1.0487,0.45,1.5426,1.1751,1.8217,0.38,0.755,0.7949,1.0478,0.6372,1.0308,2.4596,1.1664,1.2734,1.0076,1.3023,0.3629,0.7927,0.4659,1.5493,1.4722,0.3555,-0.1493,1.5879,0.1896,0.1999,BRCACancer
B08,0.5869,1.1707,1.119,1.2927,2.443,1.1714,1.3725,0.1561,0.3995,0.5576,0.7453,1.2131,1.561,0.6407,0.7274,0.3932,3.0033,0.3527,0.2961,2.1638,-0.0961,1.2449,0.0038,1.4559,-0.0322,0.2855,-0.0664,-0.0526,-0.0051,-0.0801,0.2521,2.5843,0.7268,1.3525,0.4246,0.535,0.3514,1.0223,1.0355,-0.0317,0.4896,0.9072,1.2284,1.9852,1.0681,0.0425,2.4631,0.2228,0.8397,-0.1052,0.2252,1.4125,0.1778,1.7385,1.5696,0.8025,-0.0384,1.4374,0.3056,0.7078,-0.1023,0.5718,0.2705,-0.071,1.325,0.1777,0.1317,0.4491,0.8346,0.682,0.3655,0.1498,0.6575,0.7439,1.6339,1.0739,0.4866,1.2503,0.7597,1.7268,0.3687,0.4308,0.6383,0.7868,0.4347,1.0765,2.2272,1.4498,0.5377,0.7892,0.957,0.5462,0.5368,0.4328,1.3231,1.6166,0.5195,-0.0989,1.1769,0.1073,0.1944,Control
B09,0.7424,1.1532,0.8075,1.274,2.528,1.0733,1.7474,-0.131,0.7441,0.6223,0.7545,1.2527,1.426,0.4608,0.642,0.2021,2.1589,1.0255,0.0749,1.5522,-0.1386,1.3404,-0.1475,1.1881,-0.0826,0.2227,-0.0081,-0.0568,-0.0189,-0.1049,0.4524,2.1412,1.2881,0.8067,0.7712,1.2293,0.8193,0.7716,1.0551,-0.1108,0.4359,0.6646,1.2076,1.6626,0.8428,0.0119,2.1245,0.209,0.3871,-0.1501,0.1847,0.9264,0.1192,1.5841,1.5166,0.6597,-0.0341,1.3304,0.2957,0.8262,-0.0916,0.9711,0.0705,-0.1068,0.9241,0.5291,-0.093,0.3222,0.7075,0.7372,0.6861,0.1634,1.2389,0.4624,1.6507,0.6235,0.3845,1.2351,1.2186,1.8556,0.2599,0.8773,0.9852,0.935,0.8491,0.7104,2.1596,1.1889,0.9202,1.4452,1.383,0.3244,0.4658,0.5916,1.3758,1.4133,0.379,-0.2004,1.5101,0.0685,0.144,Control
B10,0.591,1.174,0.7842,1.1627,2.1794,0.9175,1.8304,-0.0427,0.6893,0.5832,0.6656,1.1812,1.5588,0.3842,0.5007,0.1849,2.6593,0.7207,0.0811,1.6657,-0.1398,1.3804,-0.1357,1.2227,-0.0488,0.2004,0.0295,-0.0263,0.0631,-0.0981,0.2516,2.0443,1.0178,1.054,0.6358,0.886,0.7758,0.7027,1.0905,-0.2745,0.4107,0.5494,1.0985,1.6734,0.9935,0.0224,2.0672,0.0974,0.5618,-0.169,0.2112,1.0238,0.0524,1.522,1.4615,0.7158,-0.0107,1.1605,0.213,0.7824,-0.0818,0.6125,0.0864,-0.063,1.0196,0.3619,-0.0653,0.1829,0.7799,0.624,0.3949,0.0767,0.9095,0.3546,1.509,0.645,0.2534,1.399,1.0541,1.7685,0.2443,0.6944,0.7306,0.874,0.8535,0.7649,1.4344,0.8362,0.8889,1.0377,1.3495,0.2328,0.3714,0.4165,1.4219,1.3009,0.3734,-0.1852,1.4831,0.1314,0.0571,Control
