@relation data

@attribute id string
@attribute 1019 numeric
@attribute 1026 numeric
@attribute 1029 numeric
@attribute 11186 numeric
@attribute 1612 numeric
@attribute 1613 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1890 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2064 numeric
@attribute 2261 numeric
@attribute 2277 numeric
@attribute 23604 numeric
@attribute 3265 numeric
@attribute 3576 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4193 numeric
@attribute 4312 numeric
@attribute 4313 numeric
@attribute 4318 numeric
@attribute 4609 numeric
@attribute 4893 numeric
@attribute 5228 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 673 numeric
@attribute 7057 numeric
@attribute 7157 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 9252 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B04,0.36,0.8629,0.0517,1.2751,0.9218,0.1139,0.0856,0.0739,1.0343,0.8923,0.4419,-0.0234,0.2069,-0.1895,-0.078,0.0418,0.1782,0.5614,1.1114,1.3969,1.2701,-0.0284,-0.1566,-0.0646,0.9881,2.4183,-0.0684,1.9229,0.7243,0.8115,0.3653,1.7237,0.8418,0.0221,0.83,1.5084,0.5137,0.3156,0.4156,0.0628,0.8367,-0.0584,BRCACancer
Utah__B05,0.4131,1.0562,-0.0127,1.0395,0.5045,0.1366,0.0428,0.147,0.3223,0.923,0.2665,0.0386,0.2357,-0.1155,-0.1433,-0.0309,0.2381,1.0657,1.3448,1.2745,1.1671,-0.0488,-0.2752,-0.1115,0.857,2.3386,-0.0804,1.8007,0.8239,0.4972,0.3668,1.4156,0.7045,0.0472,0.4643,1.6706,0.5965,0.1931,0.5076,0.0493,0.4121,-0.013,BRCACancer
Utah__B06,0.3557,0.7968,-0.188,0.9177,0.3837,-0.1615,-0.1297,-0.039,0.3981,0.6428,0.3649,-0.0104,-0.0803,-0.4199,-0.1654,0.0301,-0.0061,1.0626,0.9088,1.0451,0.8907,0.1658,-0.1341,-0.3774,0.6699,2.0849,-0.2911,1.3023,0.5177,0.5394,-0.0057,1.4461,0.575,-0.2305,0.3334,1.254,0.2316,0.2419,-0.0223,-0.0027,0.3762,-0.0763,BRCACancer
Utah__B07,0.6303,1.1664,0.0975,1.6508,0.3958,0.2189,0.1341,0.1748,0.453,1.3368,0.4331,-0.02,0.2795,-0.0456,-0.1803,0.08,0.38,0.7762,1.4616,1.5831,1.3501,-0.0084,-0.1459,0.0248,1.1266,2.8997,-0.1122,1.8217,1.0487,0.6951,0.4908,1.9525,0.9641,0.1043,0.5888,1.5576,0.7397,0.455,0.5399,0.0507,0.6958,-0.0861,BRCACancer
Utah__B08,0.5831,1.4498,0.0907,0.9436,0.4792,0.2962,0.1536,0.0765,0.2543,1.1287,0.6665,-0.0716,0.3511,-0.0362,-0.0634,0.0583,0.3687,0.7175,1.33,1.4559,1.2131,0.1916,-0.1314,0.0448,1.1628,3.0033,-0.0319,1.7268,1.0739,0.682,0.4491,1.5696,0.8068,0.2294,0.3995,2.3289,0.5384,0.4077,0.4676,0.1591,0.5908,0.0117,Control
Utah__B09,0.3891,1.1889,0.0924,0.997,0.7075,0.0681,0.108,0.0464,0.687,0.675,0.562,-0.0452,0.1961,-0.1956,-0.1715,-0.005,0.2599,0.7563,1.1245,1.1881,1.2527,0.1129,-0.1598,0.0223,0.7963,2.1589,-0.0161,1.8556,0.6235,0.7372,0.3222,1.5166,0.777,0.1065,0.7441,1.8694,0.477,0.3641,0.2928,0.0313,0.9194,-0.0729,Control
Utah__B10,0.366,0.8362,0.044,0.8731,0.4973,0.0918,0.0312,0.0388,0.5439,0.8058,0.2694,-0.0056,0.2316,-0.1106,-0.1362,-0.0241,0.2443,0.9097,0.9953,1.2227,1.1812,0.017,-0.1606,-0.0936,0.818,2.6593,-0.0803,1.7685,0.645,0.624,0.1829,1.4615,0.687,0.0549,0.6893,1.4984,0.402,0.2761,0.1504,0.0712,0.558,0.0052,Control
Utah__B11,0.5032,1.2804,0.1051,0.8397,0.6332,0.1738,0.1078,0.1632,0.4165,1.2345,0.6144,-0.0224,0.1422,-0.0608,-0.0334,0.0433,0.4126,0.755,1.1775,1.3354,1.1406,0.2079,-0.1475,0.0399,1.0313,2.6495,-0.054,1.6655,0.929,0.5479,0.4011,1.3717,0.8014,0.1078,0.5503,2.2252,0.591,0.4105,0.5431,0.1432,0.6058,-0.011,Control
Utah__B12,0.1003,0.5178,0.0201,0.8669,0.3351,0.067,-0.1489,-0.0549,0.5026,0.8005,0.1879,-0.0631,0.0791,-0.1074,-0.1254,-0.0397,0.223,0.6677,0.815,0.938,0.7478,-0.0586,-0.1467,-0.0637,0.7445,1.1387,-0.057,1.4468,0.5105,0.6269,0.3052,1.2848,0.4537,0.0587,0.6144,1.1877,0.2056,0.173,0.1028,-0.0108,0.5849,-0.0379,Control
Utah__C01,0.5993,1.2001,0.092,1.3435,0.8859,0.3062,0.0792,0.1987,0.6232,1.5511,0.4123,-0.0174,0.3409,-0.041,-0.1428,-0.0338,0.4383,0.7318,1.4135,1.499,1.2705,-0.0171,-0.2217,0.1155,0.9109,2.7168,-0.0275,1.9339,1.0546,0.8022,0.5572,1.7078,0.9265,0.0762,0.5761,1.8003,0.7721,0.3766,0.6543,0.1056,0.6582,-0.0956,BRCACancer
Utah__C02,0.4751,1.3449,0.033,1.2195,0.286,0.2392,0.2293,0.1571,0.3642,1.2457,0.5748,0.0131,0.4028,0.0396,-0.1724,-0.0127,0.5255,0.7498,1.3014,1.2044,1.1692,-0.0589,-0.1509,0.1338,1.3049,2.9549,-0.0731,1.6487,1.0889,0.5312,0.5124,1.7071,0.7443,0.1977,0.559,2.1834,0.6421,0.4742,0.7797,0.1592,0.5762,-0.0107,BRCACancer
Utah__C03,0.7077,1.2634,0.1401,1.8485,0.4825,0.4531,0.1494,0.2896,0.4234,1.6907,0.4901,-0.0228,0.5958,0.0392,-0.1703,0.1231,0.5881,0.7158,1.5992,1.3542,1.3388,0.0915,-0.1299,0.0438,1.1726,2.8229,-0.1293,1.846,1.1527,0.6598,0.6953,1.8793,0.8462,0.1281,0.5534,1.8735,0.7382,0.5361,0.7073,0.1491,0.5902,-0.065,BRCACancer
Utah__C04,0.278,1.0151,0.1085,0.6436,0.2367,0.1538,0.1212,-0.005,0.122,0.8811,0.5658,-0.0217,0.2151,0.0208,-0.1175,-1e-04,0.4087,0.7486,1.0429,0.8652,0.8502,-0.11,-0.1845,0.1546,1.0028,1.7678,0.0604,1.4608,0.979,0.4523,0.3635,1.0478,0.507,0.1791,0.353,2.5455,0.4208,0.2567,0.4245,0.1558,0.3004,-9e-04,Control
Utah__C05,0.329,0.8027,0.0219,0.7504,0.2702,0.1377,0.0407,0.0125,0.1878,1.0747,0.0764,-0.0049,0.2554,-0.0123,-0.0781,0.0644,0.2967,0.7266,1.0011,0.8837,0.7937,-0.0409,-0.1299,0.1615,1.0743,2.1059,0.0643,1.5008,0.8706,0.3624,0.2836,1.2673,0.3939,0.1613,0.4159,1.2989,0.3612,0.3191,0.3628,0.0113,0.3461,-0.016,BRCACancer
Utah__C06,0.205,1.0512,-0.0091,0.2996,0.1529,0.0491,0.0727,-0.0858,0.0945,0.1068,0.0799,0.0186,0.0971,-0.1649,-0.2085,0.0549,0.1841,0.9514,0.5355,0.3249,0.2228,-0.1329,-0.0103,0.1525,0.311,0.4953,0.0074,0.6402,0.3107,0.1769,0.1635,0.3671,-0.0393,0.1471,0.1502,0.5629,0.1605,0.3065,-0.0164,-0.1083,0.1431,-0.0093,Control
Utah__C07,0.4244,0.9896,0.0933,1.0657,0.1673,0.1454,-0.0121,-0.0042,0.2341,0.6367,0.5179,0.0054,0.2485,0.0013,-0.1414,0.0519,0.3607,0.7341,1.0245,1.0226,0.9554,-0.0034,-0.1728,0.1054,0.9365,2.6198,-0.0307,1.6223,0.7954,0.3623,0.2971,1.3982,0.5386,0.1802,0.4549,1.9604,0.3267,0.3693,0.3835,0.1385,0.3637,-0.0392,Control
Utah__C08,0.5768,1.3874,0.0248,0.9179,0.3787,0.2099,0.1769,0.1246,0.2505,0.9816,0.5093,-0.0219,0.3735,-0.0486,-0.1417,0.0451,0.4262,0.804,1.215,1.2852,1.1847,0.0476,-0.1489,0.1002,1.3507,2.8855,-0.0028,1.6232,0.9733,0.4813,0.382,1.4462,0.7634,0.1566,0.4161,1.7839,0.704,0.3078,0.5788,0.1067,0.5711,-0.0353,Control
Utah__C09,0.4327,1.2496,0.0913,0.8808,0.243,0.2628,0.052,0.0426,0.1779,1.1036,0.4901,-0.0412,0.313,-0.0864,-0.1246,0.0481,0.3085,0.7984,1.048,0.9641,0.9573,0.0318,-0.0733,0.1022,1.1555,2.8108,0.0376,1.5206,0.881,0.4251,0.3803,1.3897,0.4841,0.2332,0.372,1.3938,0.4169,0.2749,0.4042,0.0236,0.3493,-6e-04,Control
Utah__C10,0.4493,0.9506,0.0719,0.9752,0.2862,0.181,0.0634,0.1716,0.2722,1.1306,0.518,-0.0021,0.3481,0.0296,-0.1064,-0.0064,0.3185,0.6983,1.031,1.0153,0.9137,-0.0779,-0.1442,0.041,1.2943,2.9163,0.0327,1.5613,0.854,0.3825,0.3152,1.5438,0.4739,0.1542,0.4399,1.4261,0.4583,0.4129,0.4491,0.1505,0.2996,-0.0432,BRCACancer
Utah__C11,0.6044,1.1625,0.1128,1.1548,0.3513,0.2913,0.1419,0.1093,0.2355,1.1525,0.5278,-0.0476,0.4113,-0.0094,-0.0835,0.0759,0.5101,0.6664,1.387,1.346,1.2633,0.1246,-0.0306,0.1702,1.175,3.0611,-0.032,1.6979,1.0401,0.5718,0.4665,1.5467,0.7245,0.2335,0.4263,2.2488,0.6416,0.424,0.7748,0.0456,0.5728,0.0211,Control
Utah__C12,0.3357,0.7966,0.0415,0.6496,0.1761,0.1566,0.1293,0.0687,0.1429,0.6953,0.5284,-0.03,0.2036,0.0224,-0.0928,0.042,0.3112,0.5828,0.9292,0.8453,0.6622,-0.0711,-0.1399,0.1242,1.0827,2.3063,0.0196,1.4198,0.8388,0.2652,0.3275,0.9401,0.3333,0.1352,0.3777,2.6393,0.3086,0.2361,0.5146,0.1601,0.3158,-0.0109,BRCACancer
Utah__D01,0.4473,0.7318,0.0573,0.9398,0.8783,0.0979,0.0392,0.0348,0.7503,1.2372,0.0867,-0.0662,0.1336,-0.1598,-0.1378,0.0433,0.372,0.7108,1.2986,1.094,1.0254,-0.1153,-0.1426,0.1226,0.8845,1.9795,-0.0477,1.677,0.7586,0.8801,0.3887,1.6255,0.7678,0.058,0.7222,0.72,0.4477,0.2889,0.3897,-0.0795,0.8369,-0.0401,BRCACancer
Utah__D02,0.4471,1.5218,0.1369,0.8649,0.2988,0.1437,0.2285,0.0672,0.247,1.0188,0.6939,-0.0607,0.2235,0.0013,-0.0695,0.0279,0.4568,0.51,1.254,1.0412,1.0754,-0.0529,-0.0506,0.1806,1.0764,2.9727,0.0451,1.712,0.9158,0.4381,0.4133,1.3262,0.6171,0.2591,0.446,2.4024,0.6359,0.2571,0.7762,0.1498,0.5169,0.1212,BRCACancer
Utah__D03,0.3719,1.1774,0.0729,0.9716,0.3719,0.1429,0.0891,0.1405,0.2455,1.2607,0.6602,-0.0416,0.2228,0.0426,-0.1466,-0.0271,0.3427,0.7518,1.1179,0.9962,0.9668,0.0088,-0.1271,0.0225,0.9861,2.4588,-0.0325,1.6481,0.9147,0.4145,0.3607,1.3647,0.5284,0.1508,0.3945,2.5403,0.4349,0.2961,0.48,0.1023,0.3698,-0.0313,BRCACancer
Utah__D04,0.4204,1.2943,0.2025,0.8026,0.4341,0.1868,0.0778,0.163,0.2742,1.4398,0.4673,-0.0306,0.2306,0.058,-0.1178,-0.0016,0.4717,0.6326,1.2735,1.0974,1.0667,-0.0053,-0.0837,0.1422,1.2816,2.9415,1e-04,1.6749,0.9905,0.5941,0.3936,1.3557,0.6546,0.0836,0.4384,2.3619,0.6633,0.3407,0.5561,0.0233,0.5539,-0.0224,BRCACancer
Utah__D05,0.3187,1.4329,0.0393,1.1121,0.4461,0.1243,0.0292,0.0813,0.3188,1.5183,0.6568,-9e-04,0.224,0.0188,-0.123,0.0052,0.3436,0.7033,1.157,1.155,1.0201,0.2939,-0.1638,0.0809,0.9132,3.2242,0.0063,1.6996,0.8171,0.5086,0.3797,1.6067,0.601,0.0948,0.4587,2.5251,0.4684,0.4928,0.4698,0.1536,0.3343,-0.0453,BRCACancer
Utah__D06,0.5615,1.48,0.088,1.1079,0.4209,0.2288,0.1192,0.1412,0.3147,1.1081,0.5355,-0.019,0.396,-0.0572,-0.0979,0.0181,0.5196,0.631,1.373,1.2333,1.2309,-0.0293,-0.1288,0.2164,1.2944,3.0671,0.0876,1.7145,1.0635,0.6168,0.4386,1.6435,0.7653,0.1435,0.502,2.0403,0.6761,0.3308,0.7065,0.1046,0.5748,-0.0316,BRCACancer
Utah__D07,0.5053,1.3377,0.1104,1.3844,0.3089,0.2523,0.2091,0.14,0.2215,1.0963,0.6815,-0.0193,0.5176,0.0245,-0.0706,0.0572,0.4464,0.6405,1.3189,1.0653,1.216,0.0644,-0.1071,0.169,0.8773,2.8966,0.0251,1.7148,0.9348,0.5184,0.4559,1.6082,0.6652,0.174,0.4182,2.3322,0.5807,0.3956,0.7147,0.1179,0.4517,0.0255,Control
Utah__D08,0.3602,1.3303,0.0661,0.7476,0.2589,0.1903,0.1394,0.0802,0.179,1.0763,0.4573,0.0174,0.2014,0.0097,-0.133,0.0199,0.3309,0.6466,1.0896,1.1195,0.9137,0.2249,-0.0683,0.1623,1.0161,2.4922,-0.0635,1.5336,0.8146,0.3849,0.3521,1.2116,0.4829,0.1099,0.3225,1.859,0.3698,0.3287,0.527,0.0387,0.362,0.0109,Control
Utah__D09,0.4525,1.3465,0.04,0.8717,0.3566,0.1408,0.0931,0.1877,0.2556,1.1602,0.53,-0.0099,0.1282,-0.0305,-0.1715,-0.0381,0.4244,0.6193,1.2141,1.1819,1.0241,0.0252,-0.1428,0.1873,1.2078,2.9893,0.0366,1.5693,1.0398,0.4905,0.4165,1.506,0.6269,0.1515,0.4513,2.1792,0.6046,0.355,0.6638,0.0904,0.4386,-0.0278,Control
Utah__D10,0.4696,1.2266,0.0265,0.6024,0.3066,0.1295,0.079,0.1806,0.2751,1.0781,0.3122,-0.0151,0.2813,-0.0597,-0.1344,0.0381,0.3991,0.5812,1.0252,1.0901,1.0223,0.1812,-0.0854,0.1479,1.0507,2.5983,0.0114,1.6679,0.8457,0.4452,0.3482,1.2498,0.6817,0.1128,0.3825,2.0401,0.3741,0.3706,0.39,0.1084,0.4392,3e-04,Control
Utah__D11,0.3622,0.7113,-0.0482,0.2484,0.2102,-0.0355,0.0455,-0.0843,0.0523,0.2168,0.1944,2e-04,0.0833,-0.1966,-0.1433,0.0288,0.2183,0.72,0.6508,0.7018,0.5979,0.0785,-0.045,0.0767,0.7541,1.5273,0.1227,0.9471,0.3809,0.46,0.1474,0.6441,0.2462,0.0181,0.2171,1.7772,0.3432,0.1894,0.3186,-0.0202,0.2002,0,Control
Utah__D12,0.4378,0.7849,0.1043,0.5502,0.3024,0.1978,0.0557,0.0716,0.1638,0.8579,0.2314,-0.0257,0.1752,-0.0783,-0.0992,0.0511,0.352,0.7169,1.1224,1.0597,0.8866,0.0414,0.0054,0.1861,0.9838,2.6901,-0.0377,1.4867,0.9554,0.4226,0.3598,1.0526,0.5634,0.1598,0.3247,1.4829,0.5435,0.3134,0.4821,-0.0279,0.4496,0.0609,Control
Utah__E01,0.3684,0.6005,0.0871,0.9712,0.2506,0.1319,0.0591,0.0038,0.2464,1.0668,0.029,-0.0372,0.1177,-0.0131,-0.1048,0.0396,0.2755,0.7658,1.1803,1.0913,0.8855,-0.0366,-0.0904,0.0362,0.8538,3.0096,-0.0767,1.5713,0.7767,0.4081,0.3564,1.3234,0.5183,0.0675,0.3548,0.6792,0.4017,0.266,0.3732,0.0103,0.3265,0.0399,BRCACancer
Utah__E02,0.5062,1.5831,0.1331,0.9546,0.2874,0.2285,0.138,0.1228,0.3488,0.9207,0.7386,-0.0216,0.375,-0.0457,-0.1589,0.0724,0.4329,0.6372,1.2,1.1422,1.082,0.3043,-0.1785,0.141,1.4124,3.2283,-0.04,1.5948,1.0066,0.5434,0.3982,1.5839,0.6108,0.1392,0.5991,2.2947,0.59,0.269,0.6583,0.1575,0.5495,-0.025,Control
Utah__E03,0.5065,1.0323,0.0522,0.8128,0.3495,0.2725,0.2101,0.1283,0.2171,1.4693,0.4577,-0.0163,0.3728,0.0528,-0.0639,0.0617,0.4693,0.8196,1.33,1.2796,1.1297,0.1476,-0.0886,0.119,1.1952,2.9213,0.0103,1.8187,1.1335,0.5501,0.3878,1.3712,0.6955,0.2,0.4652,2.2969,0.5594,0.3634,0.6792,0.1101,0.4318,0.0514,Control
Utah__E04,0.6106,1.4626,0.1096,1.1913,0.273,0.2844,0.2189,0.1237,0.3349,1.386,0.779,-0.0301,0.2901,-6e-04,-0.1194,0.0844,0.5544,0.7316,1.4849,1.1433,1.0522,0.0033,-0.1185,0.2309,1.4266,3.1107,-0.0099,1.7083,1.2731,0.5435,0.5826,1.6953,0.79,0.2866,0.5087,2.5459,0.7239,0.3231,1.0462,0.1826,0.4956,-0.0106,Control
Utah__E05,0.4069,1.3686,0.0233,0.7653,0.2113,0.1146,0.1311,0.2903,0.3255,0.4395,0.7679,0.0576,0.1832,-0.0673,-0.1322,-0.0062,0.3934,0.7126,1.0857,1.0923,0.9732,-0.0469,-0.0954,0.1209,1.1913,2.8054,-0.1481,1.4644,0.8005,0.3906,0.2941,1.4116,0.5058,0.0464,0.5058,2.1074,0.496,0.3058,0.6626,0.1406,0.4764,0.0116,Control
Utah__E06,0.3262,1.0605,-0.1029,0.7309,0.4813,-0.0279,-0.0684,0.0892,0.3988,0.8979,0.238,0.0779,0.1209,-0.1436,-0.2254,0.0745,0.1063,1.2225,0.8662,1.0414,0.8541,-0.1369,-0.1143,0.0438,0.6783,2.4898,-0.141,1.4397,0.4629,0.4472,0.135,1.313,0.4854,-0.1099,0.4188,1.3541,0.2333,0.4566,0.135,0.0784,0.3159,-0.0139,BRCACancer
Utah__E07,0.4558,1.1484,0.0982,1.1811,0.3392,0.2083,0.058,0.1191,0.2949,1.2774,0.7407,-0.0215,0.2693,-0.0118,-0.0598,0.0623,0.4881,0.753,1.2868,0.9523,1.1394,0.4245,-0.0692,0.2327,1.0701,3.1658,-0.035,1.6894,0.9472,0.513,0.5533,1.6138,0.6124,0.2022,0.4629,2.8247,0.636,0.5253,0.6819,0.1391,0.4361,0.0418,BRCACancer
Utah__E08,0.5152,1.3651,0.1213,1.1487,0.3054,0.2318,0.139,0.1623,0.2847,1.5296,0.5087,-0.056,0.3514,-0.0068,-0.0838,-0.0114,0.4382,0.8354,1.3896,1.2611,1.1701,0.2764,-0.0887,0.1123,1.0947,3.3109,-0.0844,1.6854,1.0552,0.5849,0.4586,1.5744,0.7404,0.1387,0.4774,2.3252,0.6297,0.3142,0.5806,0.2029,0.5235,0.0568,Control
Utah__E09,0.5596,1.3638,0.0835,0.9955,0.2962,0.2201,0.3146,0.1316,0.3206,1.3165,0.8397,-0.0388,0.3027,-0.0256,-0.1149,0.0138,0.5013,0.6562,1.3021,1.1738,0.9634,0.1106,-0.1991,0.0836,1.219,2.7718,-0.01,1.6831,1.0742,0.439,0.5049,1.3707,0.6505,0.1995,0.4651,2.456,0.6369,0.3329,0.6714,0.2035,0.4779,0.0155,BRCACancer
