@relation data

@attribute id string
@attribute 4799 numeric
@attribute 55746 numeric
@attribute 23511 numeric
@attribute 10482 numeric
@attribute 23279 numeric
@attribute 79902 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 10921 numeric
@attribute 53371 numeric
@attribute 11097 numeric
@attribute 1977 numeric
@attribute 9972 numeric
@attribute 8021 numeric
@attribute 23225 numeric
@attribute 4686 numeric
@attribute 9818 numeric
@attribute 4116 numeric
@attribute 51362 numeric
@attribute 57122 numeric
@attribute 8683 numeric
@attribute 23165 numeric
@attribute 9295 numeric
@attribute 7307 numeric
@attribute 11338 numeric
@attribute 7175 numeric
@attribute 9688 numeric
@attribute 9785 numeric
@attribute 10762 numeric
@attribute 65109 numeric
@attribute 79023 numeric
@attribute 9883 numeric
@attribute 348995 numeric
@attribute 8480 numeric
@attribute 9631 numeric
@attribute 6431 numeric
@attribute 9939 numeric
@attribute 6432 numeric
@attribute 6430 numeric
@attribute 8086 numeric
@attribute 5903 numeric
@attribute 22916 numeric
@attribute 6429 numeric
@attribute 6428 numeric
@attribute 10250 numeric
@attribute 129401 numeric
@attribute 10189 numeric
@attribute 81929 numeric
@attribute 6427 numeric
@attribute 6426 numeric
@attribute Class {Control,BRCACancer}

@data
A11,1.0593,0.7947,1.2483,2.3839,1.2161,0.6726,1.4934,1.5011,0.4946,0.7103,0.46,0.3428,1.1312,1.1228,1.0849,1.5237,1.2314,0.6321,1.3138,0.9571,0.8024,1.2181,1.2178,1.5179,1.125,1.3101,0.7357,0.6014,0.7393,0.1114,0.7725,0.4409,1.1805,0.8007,1.2284,1.7073,0.2166,1.7098,3.5452,0.848,1.8914,0.7633,0.9397,2.073,0.7445,0.4099,0.457,1.1136,1.976,2.6775,Control
A12,0.7262,0.8197,0.7398,1.8917,0.6661,0.4995,1.1513,0.9983,0.3032,0.5162,0.3737,0.2567,1.102,0.5693,0.9243,0.9894,0.6988,0.67,1.0447,0.6099,0.5409,1.0808,1.0129,0.9259,0.7022,1.2385,0.5014,0.3809,0.4853,-0.0874,0.5926,0.4793,0.6981,0.6545,0.9884,1.3797,0.429,1.7566,3.2879,0.4795,1.7896,0.8428,0.7344,2.0395,0.5495,0.2972,0.1813,0.715,1.4614,2.0686,Control
B01,1.239,1.07,1.2035,2.418,1.2409,0.7782,1.6252,1.5386,0.7989,1.0683,0.7734,0.5583,1.4499,1.1208,1.2008,1.7065,1.2455,1.0263,1.5731,0.9631,1.1665,1.507,1.9814,1.9552,0.9076,1.7241,0.7335,0.6174,0.946,0.2189,0.8316,0.8166,1.3692,0.8631,1.5582,2.1985,0.7429,2.2004,3.7789,0.9419,2.2311,1.0742,1.2697,2.6452,1.1876,0.5866,0.2013,1.1616,2,2.8976,Control
B02,1.2288,1.2532,1.4147,2.8133,1.2743,0.857,1.6636,1.58,0.8009,1.012,0.9453,0.5056,1.455,1.0984,1.4749,1.6553,1.2459,1.1463,1.6242,1.059,1.2965,1.6402,1.9881,2.0742,1.331,1.7654,0.8741,0.7942,0.961,0.272,0.8063,0.7485,1.6739,0.99,1.6175,2.1642,0.9155,2.5252,3.9279,1.0375,2.3767,1.238,1.2749,2.9698,1.275,0.4893,0.6227,1.2628,2.4962,3.0124,Control
B03,1.1758,1.1913,1.33,2.6353,1.2511,0.8573,1.5802,1.5835,0.7467,0.9968,0.8268,0.479,1.5297,1.0969,1.3813,1.6575,1.2477,1.0347,1.7069,0.9747,1.1341,1.5983,2.0214,1.9565,1.1211,1.7184,0.7972,0.71,1.0293,0.2127,0.7832,0.6858,1.5439,0.8939,1.5738,2.1591,0.8726,2.467,3.9023,0.9373,2.3678,1.1642,1.2855,2.7751,1.2162,0.4816,0.5387,1.1939,2.2256,3.0116,BRCACancer
B04,1.0993,0.9669,1.1633,2.3222,1.0018,0.7244,1.2153,1.4658,0.7613,0.883,0.6212,0.6598,1.6493,1.2179,1.5005,1.4549,1.2537,0.5151,1.4839,0.7512,1.0003,1.384,1.8243,1.8468,0.9122,1.6867,0.7335,0.6514,0.9106,0.2072,0.5953,1.0838,1.1715,0.6307,1.3919,1.5814,0.3663,1.9773,3.2007,0.6853,2.2081,0.9463,1.5827,2.2389,1.0204,0.6251,0.2944,0.9446,1.634,2.4734,BRCACancer
B05,1.0876,0.8706,1.1661,2.6141,0.9274,0.6349,1.3746,1.4299,0.6724,0.8342,0.5321,0.4768,1.2835,1.0617,1.3036,1.4554,1.0241,0.8689,1.3134,0.8207,1.0399,1.3072,1.6515,1.9309,0.9494,1.4197,0.7584,0.5716,0.9208,0.1306,0.7527,0.693,0.9233,0.7088,1.2821,1.8264,0.4179,1.9713,3.8732,0.6794,2.1497,0.8237,1.142,2.3212,0.9736,0.3041,0.3172,1.0483,1.8716,2.5714,BRCACancer
B06,0.8987,0.8442,0.8809,2.3378,0.9107,0.6564,1.1192,1.1077,0.5214,0.6617,0.5147,0.4841,1.2145,0.8635,0.8866,1.3102,0.9868,0.663,1.2673,0.6985,0.8235,1.1955,1.7945,1.4277,0.576,1.4121,0.6321,0.4516,0.7725,0.0519,0.5858,0.7661,1.152,0.5912,1.0591,1.9595,0.7531,2.1671,3.819,0.7022,2.0017,0.8716,0.9456,2.2833,0.8367,0.3476,0.0272,0.6882,1.8832,2.7216,BRCACancer
B07,1.2788,1.2255,1.3983,2.7107,1.3192,0.8859,1.7059,1.6716,0.8484,1.0871,1.0409,0.651,1.6244,1.1718,1.5526,1.7108,1.4205,0.8976,1.6516,1.0969,1.2876,1.6662,1.9976,1.8537,1.2816,1.9498,0.8444,0.7102,1.1157,0.3951,0.8949,0.8806,1.7645,0.8909,1.6903,2.036,0.6945,2.4866,3.8955,1.0402,2.4848,1.2636,1.3703,2.7355,1.2652,0.5807,0.4467,1.1406,2.3191,3.0649,BRCACancer
B08,1.1538,0.8896,1.2876,2.5258,1.2957,0.7723,1.5087,1.5115,0.4795,0.6858,0.7543,0.4016,1.3052,1.0064,1.1448,1.5983,1.3192,0.7713,1.4525,1.0573,0.8872,1.3571,1.4246,1.5157,1.2314,1.3796,0.7746,0.7053,0.9078,0.2234,0.7987,0.5542,1.3184,0.8963,1.3523,2.2121,0.3108,2.0392,3.7626,0.9529,2.1407,0.9532,0.9725,2.5289,0.8583,0.4331,0.6548,1.2643,2.3702,2.8851,Control
B09,1.0938,0.7476,1.0049,2.4026,0.9911,0.5928,1.2372,1.2768,0.6336,0.7978,0.3937,0.6358,1.4929,1.2024,1.2175,1.5389,1.191,0.61,1.2203,0.6225,1.1519,1.0691,1.6943,2.0241,0.8975,1.5335,0.7274,0.5567,0.8229,0.2655,0.5029,0.785,0.8519,0.5997,1.0315,1.8108,0.5207,1.9261,3.5494,0.5651,1.8475,0.7782,1.3545,2.23,1.0062,0.5427,0.1994,0.9904,1.7012,2.4839,Control
B10,0.885,0.909,0.9778,2.2912,1.0058,0.5485,1.2817,1.2331,0.4606,0.6714,0.4698,0.4398,1.4679,1.0223,1.2188,1.392,1.1207,0.6048,1.3794,0.6568,0.8157,1.2962,1.5671,1.4156,0.8438,1.5898,0.5588,0.483,0.7435,0.1625,0.4651,0.824,0.9785,0.6387,1.2584,1.5112,0.4035,2.0277,3.5082,0.519,2.2728,0.8841,1.2076,2.2223,0.8769,0.4299,0.2968,0.9379,1.6842,2.4933,Control
B11,0.9803,1.0011,1.2224,2.4031,1.0086,0.853,1.4328,1.4932,0.4659,0.7469,0.4665,0.3535,1.3633,1.0813,1.213,1.3856,1.0991,0.6903,1.2337,0.9472,0.7738,1.2535,1.2975,1.4663,0.9831,1.5531,0.7724,0.5339,0.6408,0.1457,0.8412,0.7286,0.8844,0.7714,1.3339,1.8219,0.3413,2.0721,3.5324,0.7744,2.3438,0.8928,1.118,2.1206,0.8241,0.4953,0.3474,1.095,1.7672,2.36,Control
B12,0.7887,0.5642,0.7028,2.3334,0.6895,0.5126,0.9721,0.9855,0.5462,0.5057,0.2518,0.4854,1.2339,0.9675,1.1512,1.1255,0.9321,0.3986,0.988,0.3379,0.8243,0.8909,1.7,1.5048,0.6093,1.2454,0.421,0.4554,0.797,0.0859,0.1629,0.7603,0.7739,0.3058,0.6816,1.271,0.2961,1.4947,3.4661,0.3612,1.5299,0.5491,1.2201,1.7043,0.7022,0.2647,0.0841,0.7278,1.3296,2.4341,Control
C01,1.1375,1.0112,1.3206,2.6256,1.2091,0.7853,1.4342,1.628,0.7666,0.7948,0.7137,0.5377,1.4104,1.2218,1.4835,1.6088,1.3949,0.7068,1.5049,0.8876,1.0117,1.3441,1.5993,1.5573,1.1777,1.593,0.8315,0.735,1.0298,0.2724,0.7902,0.7886,1.3116,0.8812,1.3319,1.9034,0.4197,1.966,3.2613,1.0343,2.0799,0.8854,1.258,2.1899,0.9377,0.4498,0.4096,1.2151,2.0675,2.5651,BRCACancer
C02,1.0667,1.0788,1.3558,2.5401,1.1774,0.6721,1.4731,1.5399,0.5383,0.7792,0.726,0.4468,1.422,1.0497,1.4517,1.3942,1.0992,0.6229,1.4383,0.8502,0.8774,1.4597,1.5611,1.3349,1.1941,1.6669,0.7229,0.7375,0.9047,0.2093,0.6909,0.6567,1.3978,0.8127,1.528,1.7568,0.4596,2.1515,3.3351,0.9673,2.2137,1.1277,1.0471,2.2126,0.928,0.5095,0.5137,1.2417,2.2655,2.483,BRCACancer
C03,1.183,1.1437,1.5227,2.7089,1.2396,0.9575,1.4752,1.6396,0.7988,0.9167,0.6477,0.509,1.527,1.1792,1.7059,1.6451,1.3376,0.7258,1.4786,0.915,1.1225,1.5213,1.7521,1.6887,1.3604,1.773,0.7952,0.9475,1.0365,0.3634,0.8075,0.7771,1.3178,0.9071,1.5042,1.8708,0.484,2.1603,3.3194,1.1564,2.2484,1.0708,1.224,2.3716,1.0903,0.5169,0.6411,1.1128,2.308,2.561,BRCACancer
C04,0.7848,0.536,0.8993,2.1756,0.7383,0.4422,1.0658,1.1736,0.4635,0.4391,0.2046,0.3065,0.8565,0.7815,0.9066,1.0162,0.817,0.4533,0.9811,0.4427,0.7989,0.7577,1.112,1.277,0.8297,0.9825,0.491,0.5286,0.7504,0.0778,0.376,0.2766,0.5325,0.5431,0.7006,1.4674,0.2893,1.1613,2.9801,0.6272,1.3057,0.5851,0.7435,1.5021,0.616,0.2347,0.3854,0.8211,1.5919,2.0879,Control
C05,0.775,0.6771,0.9081,2.1589,0.7636,0.4294,0.8608,1.2272,0.2963,0.4889,0.3151,0.286,1.001,0.7474,1.1183,0.9869,0.8615,0.3942,1.1123,0.4563,0.6108,0.9758,1.1366,1.0226,0.7769,1.1724,0.4938,0.5655,0.5879,0.0807,0.4834,0.2892,0.6612,0.5358,0.9682,1.1032,0.2848,1.4575,3.0514,0.5311,1.6143,0.6392,0.7445,1.7461,0.577,0.2472,0.3979,0.8026,1.7759,2.0208,BRCACancer
C06,0.2652,0.2081,0.1649,0.9886,0.2106,0.2415,0.4415,0.3058,0.1606,0.0744,-0.1015,0.1373,0.3503,0.3175,0.3021,0.515,0.1386,0.2835,0.2971,0.0394,0.4261,0.2002,0.4434,0.4641,0.2556,0.2153,0.1107,0.3849,0.4785,-0.0524,-0.1168,0.2674,0.0663,0.1744,0.136,0.3319,0.1483,0.4413,1.6457,0.1147,0.5151,0.3007,0.4072,0.6503,0.2663,0.0519,-0.0102,0.2205,0.5861,1.0479,Control
C07,0.845,0.8472,1.0844,2.1342,0.9006,0.4754,1.0924,1.413,0.3582,0.5805,0.3858,0.3301,1.2358,0.8219,1.2061,1.1278,0.9199,0.4451,1.2582,0.5969,0.6244,1.281,1.2146,0.9928,0.8012,1.3992,0.5157,0.5336,0.6824,0.1053,0.4256,0.4079,0.8758,0.5979,1.1983,1.4091,0.2231,1.7135,3.2541,0.6118,2.1302,0.7172,0.9162,2.0413,0.6869,0.4075,0.3346,0.9385,1.7463,2.2513,Control
C08,1.1015,1.0242,1.3392,2.3723,1.2587,0.5666,1.476,1.5684,0.5122,0.681,0.4772,0.3763,1.3568,1.056,1.2951,1.4881,1.0567,0.5944,1.4121,0.9321,0.7449,1.3635,1.2942,1.1831,1.0731,1.6095,0.688,0.6861,0.7139,0.2707,0.8118,0.4822,1.2038,0.8018,1.455,1.661,0.2459,1.8602,3.1934,0.9007,2.1442,0.9445,0.9015,2.1878,0.8092,0.5076,0.4124,1.1834,1.9545,2.3848,Control
C09,0.8099,0.8291,1.0861,2.1952,0.9028,0.488,1.1089,1.2857,0.4361,0.5972,0.3678,0.2906,1.328,0.8355,1.2499,1.048,0.8107,0.6249,1.3347,0.5878,0.6821,1.1929,1.3046,1.1397,0.8902,1.3596,0.5003,0.5641,0.7461,0.1273,0.534,0.4991,0.9405,0.6228,1.2969,1.3751,0.2343,1.9704,3.0927,0.6648,2.0462,0.8603,0.8814,2.1288,0.6585,0.2246,0.3951,0.8561,1.8481,2.0714,Control
C10,0.7752,0.9009,0.9859,2.1581,0.8592,0.4753,1.1573,1.2385,0.3517,0.631,0.4557,0.315,1.3347,0.7728,1.3302,1.02,0.8147,0.5537,1.4056,0.5371,0.6951,1.2565,1.2723,1.0036,0.8587,1.4837,0.5136,0.5121,0.6238,0.0739,0.4248,0.392,1.0639,0.5841,1.3245,1.3264,0.3376,1.8879,3.0378,0.5958,2.1132,1.0038,0.9227,2.1508,0.78,0.4262,0.3703,0.8522,1.7132,2.1437,BRCACancer
C11,1.1246,0.9321,1.3394,2.466,1.11,0.6886,1.4048,1.5395,0.6811,0.6484,0.4871,0.3777,1.351,1.085,1.3756,1.4529,1.0634,0.6386,1.2794,0.8463,0.8329,1.2934,1.4682,1.4192,1.1696,1.4838,0.7217,0.8122,0.8565,0.1699,0.6893,0.649,1.0224,0.9006,1.2183,1.8716,0.3801,1.9172,3.397,0.9142,1.9498,0.9104,0.9707,2.1432,0.9511,0.4117,0.4323,1.2054,2.0943,2.4544,Control
C12,0.7161,0.6051,0.7568,2.0922,0.6488,0.4004,1.1241,0.996,0.3314,0.4505,0.17,0.1863,0.9278,0.6944,0.9398,0.9565,0.6958,0.454,0.8776,0.3814,0.5088,0.7573,0.9904,0.8087,0.7814,0.9501,0.3809,0.4519,0.4687,-0.0164,0.3853,0.4404,0.3896,0.5367,0.6871,1.3896,0.1307,1.2626,3.2696,0.5507,1.3687,0.6321,0.6109,1.6292,0.5098,0.1749,0.2279,0.7592,1.539,2.0658,BRCACancer
D01,1.076,0.7663,1.036,2.3757,1.0288,0.8135,1.2485,1.3695,0.7199,0.6619,0.5442,0.5654,1.4366,1.2178,1.3976,1.6165,1.3138,0.5911,1.2573,0.7127,0.9494,1.1098,1.812,1.8249,0.8691,1.4997,0.7352,0.7227,1.0016,0.1845,0.5537,0.7882,0.9812,0.6327,1.0044,1.5639,0.4418,1.9423,3.5352,0.8401,1.8023,0.8104,1.3972,2.0295,0.9462,0.5224,0.2546,0.913,1.9014,2.5717,BRCACancer
D02,0.9864,0.7516,1.0888,2.3538,1.0073,0.4722,1.463,1.313,0.4385,0.6079,0.3575,0.3427,1.3884,0.9429,1.2433,1.2343,0.9227,0.5153,1.3272,0.638,0.7395,1.1515,1.3615,1.2346,0.9426,1.3758,0.6214,0.6711,0.6025,0.2031,0.5451,0.489,0.8644,0.6837,1.2149,1.7115,0.2983,1.7592,3.3024,0.7425,1.984,0.7373,0.8923,2.1343,0.7406,0.3049,0.6555,1.0279,1.8522,2.2625,BRCACancer
D03,0.815,0.7378,1.0509,2.5367,0.8188,0.4881,1.2466,1.2994,0.4277,0.5019,0.3014,0.303,1.2326,0.8937,1.2662,1.0893,0.8121,0.4982,1.1852,0.5266,0.6456,1.0628,1.1795,1.1256,0.8524,1.1872,0.5133,0.5541,0.6795,0.058,0.439,0.4317,0.8547,0.5667,1.0442,1.4589,0.2439,1.6053,3.333,0.596,1.7247,0.6653,0.8261,1.793,0.6886,0.2752,0.3596,0.8803,1.8492,2.2929,BRCACancer
D04,0.8837,0.8192,1.1695,2.4389,1.0186,0.5739,1.1476,1.4486,0.4809,0.5878,0.3374,0.3096,1.2984,0.9762,1.2667,1.382,1.1383,0.5336,1.3182,0.6503,0.7982,1.1683,1.2764,1.1675,1.0306,1.2431,0.6372,0.6678,0.7521,0.1069,0.5414,0.5993,1.0067,0.7656,1.1117,1.5091,0.251,1.7933,3.2612,0.8123,1.8492,0.8258,0.8741,2.1391,0.7787,0.4181,0.4558,1.1099,1.9308,2.34,BRCACancer
D05,0.8171,0.9163,1.1219,2.5437,0.853,0.5963,1.1266,1.3519,0.4406,0.5925,0.4475,0.35,1.3056,0.8658,1.2692,1.2705,1.0213,0.5543,1.3439,0.5546,0.7964,1.2215,1.3514,1.2394,1.0037,1.2678,0.6931,0.6113,0.7187,0.0973,0.4514,0.5228,1.109,0.6612,1.1781,1.4082,0.3415,1.7754,3.1823,0.8265,1.9631,0.8523,0.9109,2.1013,0.8111,0.2506,0.4761,0.9439,2.0544,2.4006,BRCACancer
D06,1.0687,1.0337,1.3446,2.459,1.1604,0.8057,1.4972,1.5562,0.5977,0.7052,0.6097,0.4024,1.5347,1.07,1.4327,1.5226,1.1643,0.7024,1.4635,0.9059,0.8909,1.4201,1.5437,1.3413,1.1011,1.5683,0.7451,0.7745,0.8074,0.1836,0.7071,0.6281,1.2205,0.8465,1.4303,1.7852,0.3597,2.0449,3.4104,1.0559,2.0942,0.97,0.9855,2.258,0.9393,0.4104,0.551,1.1792,2.047,2.4673,BRCACancer
D07,0.9712,0.9264,1.2636,2.5533,1.0616,0.6771,1.2709,1.5055,0.5322,0.6844,0.5112,0.3802,1.391,0.9764,1.3416,1.3142,1.0325,0.5348,1.3782,0.7433,0.762,1.2877,1.4438,1.2425,1.0863,1.4384,0.6509,0.7515,0.7554,0.1256,0.5158,0.4504,1.1528,0.7375,1.2878,1.8363,0.3736,1.9386,3.5166,0.8474,2.067,0.9104,0.8487,2.2342,0.8825,0.3008,0.5351,1.109,2.1897,2.4765,Control
D08,0.7993,0.6483,0.8846,2.1955,0.8139,0.4675,1.092,1.1607,0.4354,0.4987,0.2545,0.3053,1.0551,0.7319,1.1128,1.0578,0.826,0.4356,1.1235,0.5641,0.6312,0.9437,1.2084,0.9386,0.7603,1.0317,0.4554,0.5136,0.6216,0.0166,0.3469,0.4908,0.792,0.602,0.8971,1.4965,0.2913,1.5559,3.3894,0.6281,1.5129,0.6116,0.7216,1.8415,0.6305,0.1584,0.2592,0.8926,1.7323,2.3335,Control
D09,0.9682,0.8991,1.2142,2.3563,1.0151,0.5981,1.3406,1.414,0.4767,0.5935,0.4786,0.4048,1.2725,0.928,1.3082,1.3764,1.0287,0.5372,1.3631,0.7084,0.7225,1.2433,1.3317,1.2243,0.9849,1.5047,0.6572,0.7142,0.7021,0.1677,0.6239,0.4981,0.9972,0.7661,1.2455,1.5572,0.2903,1.8646,3.2443,0.9163,2.1169,0.9023,0.8516,2.1642,0.7909,0.315,0.5002,1.0761,1.8385,2.2769,Control
D10,0.9538,0.8009,1.1009,2.2409,0.917,0.6633,1.4559,1.4299,0.2471,0.5184,0.3133,0.2717,1.2106,0.9349,1.0869,1.3783,0.9894,0.6518,1.1372,0.851,0.576,1.1214,1.0047,1.1132,0.9131,1.2736,0.6817,0.5806,0.6762,0.1086,0.8959,0.3743,0.7747,0.7543,1.031,1.513,0.1874,1.6973,3.4033,0.6768,2.0685,0.7368,0.784,1.9352,0.6138,0.3174,0.4053,1.0275,1.778,2.2876,Control
D11,0.4822,0.2503,0.5072,1.2872,0.3958,0.2577,0.6726,0.6748,0.2233,0.2535,-0.058,0.1258,0.7076,0.5579,0.5796,0.7924,0.4344,0.4235,0.7429,0.261,0.4829,0.4809,0.7292,0.6575,0.4028,0.662,0.2504,0.5048,0.559,-0.1634,0.1209,0.3397,0.3035,0.4,0.4169,0.9444,0.2001,0.8592,2.5488,0.3275,1.0719,0.4473,0.5489,1.2923,0.3552,0.0362,0.0184,0.6047,1.0469,1.4013,Control
D12,0.8182,0.5721,0.9174,2.1893,0.8586,0.4604,1.1817,1.2366,0.2907,0.3573,0.1909,0.1309,1.0096,0.7902,0.938,1.1066,0.7744,0.4832,0.9144,0.5887,0.5646,0.7787,0.9123,0.9172,0.9182,1.0139,0.5712,0.5259,0.6701,0.1858,0.4609,0.2053,0.4961,0.7006,0.7344,1.5688,0.2364,1.4104,3.3596,0.6618,1.6066,0.6155,0.6026,1.7746,0.4635,0.182,0.3822,0.9593,1.8681,2.17,Control
E01,0.7579,0.7115,1.0413,2.4929,0.7394,0.4846,1.1476,1.268,0.3301,0.6103,0.3003,0.2549,1.1446,0.7793,1.2451,1.0128,0.7682,0.4791,1.252,0.4794,0.7312,1.0897,1.3202,1.0247,0.8952,1.2462,0.5646,0.462,0.7361,0.0586,0.4876,0.2312,0.6956,0.6061,1.0267,1.3792,0.4197,1.7431,3.6242,0.681,1.7968,0.6978,0.8548,2.1587,0.642,0.1773,0.3093,0.7671,1.998,2.503,BRCACancer
E02,1.0307,1.1362,1.3125,2.1463,1.1021,0.5155,1.5394,1.4507,0.4389,0.8152,0.5531,0.4821,1.5119,1.0021,1.4571,1.2735,0.999,0.8253,1.5804,0.783,0.7693,1.5279,1.397,1.1515,1.0753,1.7219,0.6824,0.683,0.6329,0.1454,0.566,0.6133,1.3389,0.8179,1.6555,1.5513,0.4276,2.1041,3.0765,0.8682,2.4387,1.0238,1.0446,2.3734,0.908,0.4982,0.5919,1.2127,1.9493,2.2512,Control
