@relation data

@attribute id string
@attribute 841 numeric
@attribute 596 numeric
@attribute 8837 numeric
@attribute 5147 numeric
@attribute 836 numeric
@attribute 1072 numeric
@attribute Class {Control,BRCACancer}

@data
G09,1.043,0.358,1.3535,0.2038,0.7517,0.502,Control
G10,1.1662,0.3216,1.4465,0.3302,1.0223,0.4592,BRCACancer
G11,0.5297,0.4391,0.8618,0.1287,0.4414,0.3949,BRCACancer
G12,1.2817,0.5422,1.5726,0.303,1.0755,0.6048,BRCACancer
H01,0.8742,0.5624,1.1678,0.2642,0.775,0.5312,Control
H02,0.7446,0.4981,1.0957,0.2077,0.7426,0.4005,Control
H03,1.0236,0.7517,1.176,0.261,1.0391,0.6087,Control
H04,1.2082,0.8401,1.4882,0.2955,0.8634,0.5618,Control
H06,1.073,0.5303,1.3065,0.358,0.8869,0.3632,Control
H07,1.1456,0.6748,1.4257,0.2029,0.9058,0.5262,BRCACancer
H08,0.8804,0.4029,1.4372,0.2881,0.8491,0.6611,BRCACancer
H09,0.7795,0.9059,1.257,0.0725,0.6761,0.3329,BRCACancer
H10,1.0632,0.6009,1.4055,0.2188,0.8525,0.5784,BRCACancer
H11,1.2622,0.4102,1.5277,0.2517,1.1072,0.3837,BRCACancer
H12,1.3969,0.6883,1.714,0.5773,1.2606,0.6759,BRCACancer
I01,1.4264,1.1328,1.8845,0.4352,1.2901,0.5918,Control
I02,1.0678,1.3906,1.373,0.2764,0.7746,0.4404,Control
I03,0.8066,0.5071,1.0214,0.1817,0.7803,0.4355,Control
I04,1.073,0.478,1.4597,0.3796,0.8713,0.6311,Control
I05,0.906,0.4504,1.2154,0.3001,0.9339,0.5279,Control
I06,0.9956,0.4518,1.4079,0.3344,0.8638,0.6243,Control
I07,1.401,0.774,1.9262,0.5094,1.0221,0.8856,Control
I08,1.3958,0.6085,1.7277,0.4483,1.3015,0.6929,Control
I09,0.9951,0.4896,1.3148,0.1563,0.8337,0.5953,Control
I10,1.4011,0.9298,1.6344,0.4826,1.2308,0.6931,Control
I11,0.958,0.5312,1.2105,0.2686,0.7211,0.4217,Control
I12,1.1084,0.6576,1.3167,0.3214,0.9069,0.5209,Control
I13,1.0968,0.7961,1.4624,0.2498,1.0945,0.4789,Control
J01,0.856,0.485,1.1419,0.218,0.792,0.5126,Control
J02,1.0109,0.724,1.2915,0.2603,0.8136,0.4829,Control
J03,1.2502,0.5218,1.5649,0.5456,1.3026,0.7634,Control
J04,1.1406,1.0697,1.3865,0.3943,0.9773,0.6871,Control
J05,1.0324,1.8925,1.6773,0.3098,0.9668,0.6586,Control
J06,1.3956,1.5544,1.7414,0.2221,1.13,0.4782,Control
J07,1.3061,0.8815,1.6546,0.5315,1.2862,0.9948,Control
J08,1.2241,1.0529,1.5047,0.3836,1.1251,0.8027,Control
J09,1.1776,1.3891,1.3677,0.2568,0.8958,0.4872,Control
J10,1.3156,1.6938,1.7336,0.3787,1.0437,0.8392,Control
J11,1.0991,1.3955,1.6078,0.22,0.8778,0.6538,Control
J12,1.2814,1.6951,1.4235,0.2173,0.859,0.5467,Control
K01,1.4631,0.8967,1.9603,0.5553,1.2472,0.9343,BRCACancer
K02,1.2547,1.1504,1.7112,0.406,1.2086,0.718,BRCACancer
K03,1.3692,0.8636,1.7846,0.3276,0.9818,0.4822,BRCACancer
K04,1.4796,1.0232,1.9198,0.4133,1.3087,0.6412,BRCACancer
K05,1.0443,1.1476,1.4159,0.4378,0.7071,0.6243,Control
AA_RR-849,1.3097,0.4185,1.5369,0.2793,1.0207,0.3343,BRCACancer
AE_RR-3300,1.4184,0.9285,1.5403,0.2332,1.128,0.4169,Control
AF_RR-3276,0.7949,1.2956,1.3154,0.453,1.2144,0.4757,Control
AG_RR-3298,1.2066,0.4661,1.6019,0.2124,0.7127,0.4493,Control
AH_RR-3295,1.1761,0.9135,1.4825,0.2966,1.3418,0.6418,Control
AI_RR-3291,1.379,0.8543,1.4992,0.4201,0.9247,0.8023,Control
AJ_RR-3296,1.2619,0.9435,1.5704,0.2193,1.2593,0.6855,Control
AM_RR-1949,1.4081,0.6737,1.5071,0.232,0.9667,0.3472,Control
AN_RR-3297,1.4706,0.4235,1.7475,0.3547,1.2715,0.7883,Control
AO_RR-3288,1.116,1.0868,1.3755,0.3637,0.8999,0.6885,Control
AP_RR-3280,1.1723,0.5984,1.852,0.2392,0.866,0.6186,Control
AR_RR-3278,1.2059,0.8828,1.8064,0.3687,0.5427,0.5346,Control
AS_RR-3277,1.3084,0.5925,1.6423,0.3582,1.0843,0.5431,Control
A_RR96-12,1.4051,1.7273,1.7746,0.5294,0.9151,0.5376,BRCACancer
B_RR-1519,0.497,1.7295,1.0445,0.4417,1.2192,0.577,BRCACancer
C_RR-3293,0.4042,1.9812,0.8747,0.5296,1.2686,0.6308,BRCACancer
D_RR-3301,1.1687,0.9235,1.4241,0.2725,1.0165,0.5614,BRCACancer
E_RR-2070,1.1725,1.173,1.7841,0.5066,0.8863,0.801,BRCACancer
J_RR-1226,1.1545,0.5302,1.9697,0.2813,0.9491,0.2599,BRCACancer
K_RR-3290,1.0695,0.6012,1.2606,0.3818,0.8887,0.5717,Control
L_RR-3286,1.0818,1.1589,1.6711,0.3878,0.6677,0.5349,Control
N_RR-3294,1.1833,0.723,1.3565,0.2246,0.8969,0.6621,Control
O_RR-3285,1.3024,0.4833,1.6061,0.2518,1.0665,0.7135,Control
P_RR-3274,1.0933,0.7857,1.0763,0.2286,0.725,0.7143,Control
Q_RR-3283,0.8805,1.0032,1.2648,0.2086,0.9531,0.6533,Control
RR-3275,1.2803,0.6317,1.7929,0.2446,1.2675,0.4519,Control
RR-3281,0.9794,0.3367,1.3496,0.2187,0.8306,0.3663,Control
RR-3287,1.3801,0.7212,1.2568,0.2369,1.1728,0.6135,BRCACancer
RR-3289,1.258,0.7449,1.6473,0.3498,0.8216,0.5605,Control
RR-3299,1.2708,1.0675,1.6351,0.3919,1.1966,0.5356,BRCACancer
T_RR-3292,1.1736,0.5571,1.5163,0.2195,0.9597,0.4763,Control
U_RR-2236,1.0598,1.1732,1.6037,0.4085,0.6841,0.6614,BRCACancer
V_RR-1455,0.6295,1.6241,1.3931,0.6747,1.4746,0.7606,BRCACancer
W_RR-922,0.9566,0.1052,1.2625,0.2952,1.0861,0.7053,BRCACancer
X_RR-1083,1.1687,0.4408,1.3493,0.2376,0.9773,0.6894,BRCACancer
Y_RR-841,1.1703,0.537,1.1972,0.1597,0.6535,0.371,BRCACancer
Z_RR-778,1.3307,0.4019,1.4123,0.1947,1.1855,0.5129,BRCACancer
