@relation data

@attribute id string
@attribute 4208 numeric
@attribute 3725 numeric
@attribute 5599 numeric
@attribute 148022 numeric
@attribute 257397 numeric
@attribute 4205 numeric
@attribute 1432 numeric
@attribute 2002 numeric
@attribute 9261 numeric
@attribute 7189 numeric
@attribute 6416 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 1386 numeric
@attribute 23118 numeric
@attribute 5519 numeric
@attribute 1849 numeric
@attribute 1848 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5600 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 9252 numeric
@attribute 5604 numeric
@attribute 5609 numeric
@attribute 1385 numeric
@attribute 5608 numeric
@attribute 6885 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 466 numeric
@attribute 7098 numeric
@attribute 5528 numeric
@attribute 5595 numeric
@attribute 10454 numeric
@attribute 5598 numeric
@attribute 2353 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.5913,1.0631,1.1692,0.5025,1.245,0.9499,1.1347,0.3242,0.8157,0.774,0.6276,0.8055,1.4043,1.3121,1.2691,1.3471,0.9195,0.7834,1.3699,1.0401,-0.0731,0.9096,-0.012,-0.0585,0.4262,0.7193,0.6477,0.6056,0.4749,1.3699,0.5432,1.0642,0.038,1.7123,1.3266,0.3718,0.8453,0.9926,0.1424,0.5001,2.8363,1.8347,0.7333,Control
A12,0.4295,0.7342,0.7211,0.2839,0.8205,0.4362,0.8684,0.1578,0.7856,0.4296,0.2806,0.5922,1.3673,0.7706,1.0793,1.1994,0.4397,0.8229,0.8883,0.6913,-0.1538,0.8992,-0.0032,-0.243,0.1908,0.7238,0.2102,0.3165,0.2151,1.1942,0.2172,0.8178,0.1463,1.2381,0.9157,0.2598,0.7982,0.6672,0.0771,0.0834,0.9324,1.3126,0.6795,Control
B01,0.6746,0.9628,1.4726,0.137,1.3229,1.0341,1.2269,0.1905,1.0413,0.7244,0.611,0.7636,1.712,1.1077,1.4001,1.7687,0.8732,0.6984,0.9801,0.8262,-0.3263,1.1077,-0.027,-0.3431,0.1449,0.6186,0.7033,0.6567,0.2922,1.6304,0.6547,1.3503,0.1018,1.7189,1.1144,0.2028,0.8396,0.7793,0.1004,0.2353,1.9549,1.5662,0.612,Control
B02,0.7065,1.324,1.2781,0.3978,1.3272,0.8514,1.3173,0.411,1.0584,0.9004,0.5836,0.8265,1.9033,1.4914,1.5251,1.6106,0.8907,1.3395,1.6422,1.2705,0.0306,1.2259,-0.0273,0.0077,0.4126,0.8924,0.5372,0.6188,0.648,1.7362,0.5326,1.3441,0.1052,1.8131,1.2544,0.3757,1.1069,1.0963,0.2542,0.5218,3.0428,1.7427,0.9432,Control
B03,0.7226,1.1414,1.2859,0.3182,1.273,0.9814,1.3028,0.334,1.0032,0.9167,0.6389,0.7571,1.851,1.3276,1.5282,1.7219,0.8938,1.0486,1.4624,1.0504,0.0291,1.1588,-0.0395,-0.0871,0.3093,0.7386,0.6291,0.6536,0.5031,1.7208,0.6021,1.3782,0.0764,1.8013,1.241,0.3004,0.9659,0.9479,0.1655,0.3786,2.6432,1.7521,0.8727,BRCACancer
B04,1.0553,0.8347,1.159,0.3415,1.2822,1.3459,1.5564,0.2374,1.2161,0.7801,0.7718,0.5645,1.5588,1.1193,1.5891,1.9304,0.8647,0.9541,1.2449,0.7792,-0.0689,1.1528,-0.0128,-0.0864,0.3653,0.7718,0.8367,0.8115,0.4092,1.7166,0.6629,1.4211,0.1473,1.8135,0.9513,0.2818,0.8837,0.7243,0.2139,0.2317,0.9219,1.9229,0.8714,BRCACancer
B05,0.6439,0.7116,1.0395,0.4041,1.1962,0.8048,1.0664,0.2082,1.1653,0.815,0.5382,0.7511,1.5265,1.0649,1.2566,1.3705,0.6826,1.0017,1.03,0.6997,-0.0499,0.96,0.0035,-0.1091,0.3668,0.8588,0.4121,0.4972,0.4482,1.3458,0.2535,1.0368,0.1611,1.6118,0.9948,0.2033,0.828,0.8239,0.0446,0.418,1.0836,1.8007,0.7805,BRCACancer
B06,0.6866,0.3639,0.9915,0.0627,0.9612,0.7508,1.0237,-0.0844,0.7586,0.5795,0.4167,0.5844,1.4275,0.725,1.2507,1.3656,0.607,0.2036,1.1548,0.6795,-0.4671,0.8689,0.0677,-0.3876,-0.0057,0.3984,0.3762,0.5394,0.1103,1.4075,0.4694,1.0295,0.0032,1.4243,0.755,0.2518,0.5578,0.5177,-0.0761,0.075,0.7374,1.3023,0.4444,BRCACancer
B07,0.8639,1.0629,1.4248,0.4539,1.3731,1.0028,1.4653,0.2864,1.0478,0.8628,0.6869,0.8625,1.8167,1.328,1.6758,1.7459,1.0218,1.1637,1.6064,1.1282,0.0369,1.2841,-0.0073,0.0298,0.4908,0.8714,0.6958,0.6951,0.6019,1.8107,0.514,1.4575,0.0913,1.8565,1.3151,0.4592,1.099,1.0487,0.2675,0.45,1.1829,1.8217,0.9052,BRCACancer
B08,0.5618,1.1051,1.0959,0.3802,1.2427,0.7446,1.2449,0.3701,0.7868,0.8182,0.4964,0.9738,1.6648,1.4491,1.3972,1.3735,0.8441,1.2688,2.4655,1.3373,0.0683,0.9394,0.0161,0.1317,0.4491,0.8138,0.5908,0.682,0.5861,1.561,0.4389,1.1072,0.0318,1.7349,1.4545,0.1898,0.8888,1.0739,0.2055,0.4866,1.4275,1.7268,0.8276,Control
B09,0.9429,0.8169,1.1094,0.2409,1.1444,1.1975,1.3404,0.1553,0.935,0.6896,0.8632,0.4531,1.383,1.0016,1.3137,1.9533,0.8004,0.656,0.624,0.6738,-0.0256,0.879,-0.0285,-0.093,0.3222,0.7302,0.9194,0.7372,0.4682,1.426,0.6346,1.2589,0.0843,1.7518,0.6255,0.1069,0.6695,0.6235,0.1828,0.3845,1.3994,1.8556,0.6659,Control
B10,0.7786,0.8396,0.9404,0.3168,0.9965,0.8934,1.3804,0.1797,0.874,0.6789,0.5773,0.6059,1.5659,1.068,1.4971,1.7899,0.7337,0.8115,1.22,0.6841,-0.0478,0.9826,-0.0609,-0.0653,0.1829,0.5573,0.558,0.624,0.3461,1.5588,0.4269,1.2515,0.1296,1.5305,0.8601,0.1013,0.7582,0.645,0.1107,0.2534,1.7916,1.7685,0.7741,Control
B11,0.6653,0.9395,0.96,0.6744,1.1853,0.8631,1.3549,0.2409,0.8491,0.7147,0.5723,0.7992,1.5627,1.0503,1.2789,1.4195,0.7459,1.382,1.6359,1.2573,-0.0612,0.9698,0.0096,-0.0483,0.4011,0.7839,0.6058,0.5479,0.3819,1.4854,0.4514,1.1079,0.0891,1.5857,1.107,0.2048,0.9112,0.929,0.211,0.4664,2.0557,1.6655,0.8235,Control
B12,0.6964,0.4563,0.7719,0.2336,0.9097,1.0149,1.1246,0.1437,0.852,0.5791,0.4985,0.2469,1.0086,0.7906,1.1758,1.7252,0.5953,0.3023,0.7339,0.5699,-0.021,0.6875,-0.0112,-0.1049,0.3052,0.5747,0.5849,0.6269,0.295,1.2024,0.3165,1.0504,0.0725,1.3703,0.4003,-0.0048,0.4842,0.5105,0.0689,0.2004,1.0517,1.4468,0.5284,Control
C01,0.9346,1.1862,1.1802,0.6408,1.2444,1.1728,1.4497,0.3199,1.1182,0.8392,0.6473,0.709,1.576,1.3657,1.4317,1.4607,0.8757,1.3188,2.0763,1.3317,-0.0955,0.9998,0.006,-0.0017,0.5572,0.9702,0.6582,0.8022,0.643,1.6154,0.5852,1.259,0.1329,1.6518,1.1436,0.1595,0.9976,1.0546,0.3152,0.5741,1.6346,1.9339,1.0129,BRCACancer
C02,0.6967,1.0171,1.0125,0.6219,1.1744,0.6521,1.1894,0.4445,0.951,0.7556,0.4926,0.6244,1.61,1.4147,1.4354,1.4316,0.7285,1.4331,1.7237,1.1586,0.0216,1.0107,0.0616,0.1321,0.5124,0.8751,0.5762,0.5312,0.6856,1.631,0.3502,1.2585,0.1233,1.6021,1.1625,0.3178,1.145,1.0889,0.2295,0.5279,1.5095,1.6487,1.0862,BRCACancer
C03,0.69,1.1467,1.2277,0.657,1.3827,0.8616,1.3579,0.5012,1.1389,1.0042,0.6286,0.7558,1.6437,1.5407,1.5329,1.4817,0.9321,1.4699,1.9004,1.2287,0.0774,1.0957,0.012,0.1195,0.6953,0.9522,0.5902,0.6598,0.8214,1.6581,0.3876,1.3127,0.1372,1.6378,1.3991,0.4248,1.1393,1.1527,0.3199,0.6649,1.2396,1.846,1.1525,BRCACancer
C04,0.4237,0.6556,0.7169,0.4499,0.9755,0.5404,0.6766,0.3704,0.7973,0.5949,0.4406,0.3513,1.0877,1.0971,0.9288,0.9901,0.5666,0.836,1.2039,0.9782,0.0807,0.6149,0.004,0.1138,0.3635,0.809,0.3004,0.4523,0.5242,0.841,0.2388,0.7404,0.0509,1.2149,0.7664,0.0135,0.6717,0.979,0.1174,0.2772,2.0212,1.4608,0.7378,Control
C05,0.3745,0.561,0.6878,0.3876,0.8336,0.5566,0.7992,0.4282,0.7199,0.7867,0.3786,0.3863,1.34,1.1161,1.1183,1.0128,0.5269,0.996,1.6925,0.8704,0.0633,0.6914,-0.0065,0.079,0.2836,0.6832,0.3461,0.3624,0.4703,1.1785,0.1357,0.7819,0.0496,1.1028,0.7429,0.0098,0.8655,0.8706,0.0896,0.2905,1.2721,1.5008,0.9093,BRCACancer
C06,0.0355,0.2724,0.1558,0.253,0.2995,0.247,0.2537,0.0872,0.5172,0.2052,0.0823,0.1378,0.4348,0.4764,0.4211,0.3532,0.152,0.1203,-0.0281,0.2567,-0.0557,0.2001,-0.0407,-0.0824,0.1635,0.5727,0.1431,0.1769,0.1993,0.2438,0.0752,0.1868,0.0301,0.3419,0.0186,-0.05,0.2996,0.3107,0.0349,0.2389,0.7035,0.6402,0.37,Control
C07,0.493,0.8757,0.8201,0.3943,0.9872,0.5654,0.9322,0.3642,0.8171,0.6435,0.4296,0.4556,1.499,1.1855,1.3324,1.086,0.603,0.8715,1.2285,0.8236,0.0162,0.8387,0.0191,0.0854,0.2971,0.6829,0.3637,0.3623,0.4486,1.3256,0.3471,1.0637,0.0545,1.3565,1.1239,0.366,0.8947,0.7954,0.1074,0.3355,1.1656,1.6223,0.8659,Control
C08,0.534,0.7973,1.0589,0.5267,1.2083,0.6751,1.0155,0.3645,0.8103,0.8229,0.4576,0.664,1.5117,1.3626,1.3132,1.2903,0.8054,1.322,1.5955,1.0907,0.0577,0.959,0.0551,0.0196,0.382,0.8381,0.5711,0.4813,0.5639,1.5147,0.3254,1.103,0.0907,1.5632,1.2037,0.2527,1.0528,0.9733,0.1548,0.4873,1.562,1.6232,0.8793,Control
C09,0.3874,1.0962,0.7813,0.5419,0.9314,0.5422,0.9567,0.3339,0.8215,0.7536,0.4093,0.4548,1.4458,1.2673,1.3487,1.1449,0.5486,1.282,1.8655,0.9792,0.0878,0.7392,0.0061,0.0653,0.3803,0.7237,0.3493,0.4251,0.4784,1.3615,0.1915,1.0486,0.0451,1.2714,0.9083,0.2651,0.9487,0.881,0.1176,0.3757,2.3816,1.5206,0.8706,Control
C10,0.5602,0.8773,0.6542,0.5211,1.0428,0.5382,1.0218,0.3241,0.8336,0.7522,0.3655,0.4175,1.5109,1.1633,1.4558,1.2723,0.5083,1.3845,1.7929,0.962,0.0601,0.9184,-0.0232,0.0709,0.3152,0.8628,0.2996,0.3825,0.4483,1.4736,0.1751,1.0876,0.1059,1.1419,0.9417,0.1902,1.0611,0.854,0.1343,0.4575,1.2761,1.5613,1.0389,BRCACancer
C11,0.493,1.0199,1.0132,0.6621,1.3013,0.6981,1.0379,0.4473,0.8803,0.8104,0.5452,0.6664,1.3868,1.3826,1.3085,1.2912,0.7982,1.1322,1.7963,1.1082,0.0105,0.9055,-0.0206,0.1131,0.4665,0.9169,0.5728,0.5718,0.6591,1.3769,0.3555,1.0904,0.0502,1.536,1.0863,0.0915,1.0379,1.0401,0.256,0.5529,1.6417,1.6979,0.9933,Control
C12,0.4887,0.791,0.6454,0.4499,0.7862,0.5003,0.6049,0.2536,0.693,0.5372,0.2738,0.4543,1.0128,1.0396,0.9435,1.0406,0.4556,0.7388,1.5237,0.7906,0.1726,0.5826,-0.0231,0.0013,0.3275,0.6656,0.3158,0.2652,0.4317,0.8643,0.1511,0.6934,0.0308,0.9261,0.5666,0.0541,0.713,0.8388,0.1335,0.3246,0.9171,1.4198,0.615,BRCACancer
D01,0.8899,0.5089,1.1365,0.3089,1.1548,1.4491,1.4617,0.1844,0.9626,0.7654,0.7384,0.4853,1.243,0.9702,1.2723,1.6634,0.9365,0.675,1.3069,0.684,-0.0599,0.9256,-0.0743,-0.1456,0.3887,0.7383,0.8369,0.8801,0.4953,1.4884,0.6773,1.2539,0.1293,1.7691,0.8542,0.0646,0.7234,0.7586,0.2925,0.2852,0.7339,1.677,0.7397,BRCACancer
D02,0.7633,0.9631,0.7929,0.5869,1.1537,0.6448,0.9554,0.431,0.9428,0.7325,0.4208,0.544,1.2742,1.2707,1.2509,1.2708,0.6717,1.2343,1.9578,0.8983,0.1609,0.7982,-0.039,0.114,0.4133,0.7786,0.5169,0.4381,0.5621,1.4977,0.1541,1.0174,0.0597,1.3936,0.9992,0.0865,0.9521,0.9158,0.2371,0.422,1.2106,1.712,0.862,BRCACancer
D03,0.7236,0.88,0.6973,0.4296,0.8953,0.6166,0.9972,0.291,0.8701,0.5624,0.3507,0.3872,1.2776,1.138,1.2068,1.1816,0.5686,1.1995,1.9519,0.9378,0.0498,0.6909,-0.0082,0.1128,0.3607,0.848,0.3698,0.4145,0.5185,1.2549,0.157,0.8984,0.0714,1.3365,0.8461,0.1136,0.8197,0.9147,0.1147,0.3654,1.0222,1.6481,0.8383,BRCACancer
D04,0.6215,0.7995,0.8644,0.6271,1.0716,0.712,1.1294,0.4079,0.8342,0.7656,0.4436,0.6316,1.4074,1.1751,1.2812,1.401,0.6645,1.3128,2.1897,1.254,0.1468,0.7717,-0.0625,-0.0119,0.3936,0.8347,0.5539,0.5941,0.5628,1.3986,0.3456,1.0279,0.0485,1.5123,1.0484,0.0515,0.9948,0.9905,0.1983,0.4582,1.183,1.6749,0.9416,BRCACancer
D05,0.5908,0.754,0.7921,0.4675,1.0501,0.5806,1.1513,0.2988,0.9643,0.6987,0.3941,0.5117,1.5587,1.2305,1.3927,1.2197,0.5965,1.4303,1.9854,1.2119,0.0526,0.836,0.0356,0.0065,0.3797,0.7963,0.3343,0.5086,0.4676,1.4245,0.2167,0.9925,0.1203,1.3747,1.0209,0.3629,0.9797,0.8171,0.1743,0.412,1.6839,1.6996,1.0789,BRCACancer
D06,0.6868,0.9539,1.1561,0.6206,1.2013,0.7085,1.1899,0.4233,0.9306,0.8304,0.5062,0.6831,1.5434,1.3741,1.468,1.461,0.8862,1.4267,2.0407,1.2061,0.0439,1.0099,-0.033,-0.0272,0.4386,0.844,0.5748,0.6168,0.6639,1.5403,0.4186,1.1641,0.0944,1.6101,1.2517,0.232,1.1447,1.0635,0.3023,0.5461,1.5613,1.7145,1.0103,BRCACancer
D07,0.634,0.885,1.0501,0.5279,1.1987,0.5992,1.0984,0.3049,0.9782,0.8018,0.4353,0.6353,1.5137,1.3801,1.4078,1.1994,0.7061,1.1784,1.941,1.1704,0.1066,0.8661,-0.0072,0.0422,0.4559,0.8522,0.4517,0.5184,0.5975,1.4636,0.2863,1.1037,0.0334,1.4979,1.0833,0.2041,1.0423,0.9348,0.2154,0.5703,1.7021,1.7148,1.0348,Control
D08,0.4234,0.6983,0.6594,0.3721,0.9323,0.4924,0.8615,0.196,0.8053,0.5567,0.327,0.455,1.2686,1.0883,1.211,1.1704,0.4985,0.9122,1.5696,0.8801,-0.0124,0.7061,-0.0247,-0.0496,0.3521,0.7627,0.362,0.3849,0.3851,1.1169,0.2089,0.7978,0.0717,1.2134,0.8554,0.2007,0.8431,0.8146,0.1539,0.2637,1.1539,1.5336,0.8024,Control
D09,0.5369,0.8836,0.92,0.4882,1.0687,0.6288,1.0529,0.3659,0.8174,0.6841,0.461,0.5728,1.4305,1.3326,1.3448,1.3139,0.6614,1.3951,1.7151,1.1873,-0.049,0.8789,-0.0304,0.0098,0.4165,0.8047,0.4386,0.4905,0.6042,1.4624,0.2774,1.0173,0.0997,1.4348,1.0223,0.1029,1.0576,1.0398,0.2413,0.4522,1.1844,1.5693,0.97,Control
D10,0.4355,0.8928,0.8182,0.5664,1.0854,0.5547,0.9916,0.1923,0.7308,0.6148,0.5002,0.7506,1.3884,1.2069,1.1911,1.1848,0.6913,1.1803,1.7969,1.0456,0.0819,0.7784,-0.0524,-0.0528,0.3482,0.7653,0.4392,0.4452,0.3778,1.2564,0.3147,0.871,0.0519,1.4264,1.0775,0.0884,0.802,0.8457,0.1134,0.3082,1.0737,1.6679,0.7363,Control
D11,0.168,0.3777,0.3413,0.2728,0.5324,0.3714,0.4135,0.1381,0.5647,0.3625,0.1668,0.2529,0.8004,0.7085,0.6929,0.7971,0.4136,0.4575,0.5559,0.5187,-0.0332,0.4344,-0.0479,-0.1724,0.1474,0.7126,0.2002,0.46,0.1369,0.6866,0.1362,0.424,0.0587,0.8588,0.3057,0.0941,0.5075,0.3809,0.1053,0.0797,0.613,0.9471,0.5048,Control
D12,0.3497,0.7047,0.65,0.4959,0.8355,0.527,0.6855,0.2587,0.6694,0.4381,0.284,0.6259,1.0784,1.1189,0.9522,0.9673,0.579,1.0228,1.5699,0.9099,0.1109,0.6356,-0.0643,-0.0394,0.3598,0.7899,0.4496,0.4226,0.4833,0.976,0.2445,0.7282,0.0201,1.4729,0.7307,0.0506,0.7591,0.9554,0.207,0.3716,1.2406,1.4867,0.6786,Control
E01,0.4118,0.9607,0.6859,0.3251,0.9259,0.5195,0.8725,0.2586,0.7068,0.5331,0.3878,0.4605,1.4561,1.1892,1.2057,1.0819,0.502,1.0786,1.5935,0.8782,0.0548,0.7178,-0.0136,-0.0496,0.3564,0.5664,0.3265,0.4081,0.4785,1.3108,0.1714,0.8381,0.0191,1.2801,0.9807,0.1978,0.8002,0.7767,0.0693,0.3909,2.3896,1.5713,0.7983,BRCACancer
E02,0.6736,1.3882,0.9235,0.6026,1.2174,0.6042,1.269,0.3868,1.0087,0.7733,0.5055,0.6427,1.6224,1.3604,1.513,1.4521,0.6953,1.5421,1.4098,0.9633,0.1114,1.0706,0.0227,0.0783,0.3982,0.6714,0.5495,0.5434,0.5797,1.7482,0.2689,1.2503,0.0525,1.4632,1.0782,0.4196,1.1726,1.0066,0.1871,0.4575,1.1487,1.5948,1.0249,Control
E03,0.5046,1.0022,0.9809,0.6152,1.1875,0.6147,1.0223,0.3691,0.7778,0.7224,0.5039,0.7764,1.4463,1.4851,1.3085,1.1311,0.6755,1.424,2.2134,1.3836,0.1307,0.8622,0.0232,0.0745,0.3878,0.7678,0.4318,0.5501,0.6279,1.4211,0.3347,1.0267,0.0119,1.5285,1.2695,0.0934,1.0185,1.1335,0.2111,0.5264,1.7356,1.8187,0.9684,Control
E04,0.6631,1.1535,1.1388,0.6903,1.2475,0.6654,1.1893,0.5079,0.9694,0.811,0.5092,0.6333,1.4646,1.4767,1.4297,1.4669,0.767,1.5714,1.7133,1.3463,0.1378,1.0278,0.0385,0.1121,0.5826,0.8896,0.4956,0.5435,0.7198,1.4685,0.3125,1.1929,0.0568,1.5192,1.3202,0.1196,1.0711,1.2731,0.3106,0.6472,2.1277,1.7083,1.0368,Control
E05,0.6625,0.9051,0.9273,0.375,1.1189,0.5661,1.0443,0.2159,0.9003,0.6313,0.4476,0.4943,1.4516,1.1079,1.4231,1.4046,0.7254,1.0026,1.101,0.7182,-0.1027,1.0168,0.0107,-0.0148,0.2941,0.9287,0.4764,0.3906,0.4463,1.4543,0.2815,1.2228,0.1104,1.3227,1.0002,0.262,1.0584,0.8005,0.1376,0.2276,0.9176,1.4644,0.8729,Control
E06,0.6316,1.1387,0.6201,0.271,0.829,0.6085,0.9765,0.0102,0.9209,0.5298,0.3196,0.5139,1.313,0.9275,1.1236,1.152,0.5437,1.0137,1.8621,0.8556,-0.3152,0.689,-0.0128,-0.2645,0.135,0.6474,0.3159,0.4472,0.1953,1.2151,0.1189,0.9018,0.1542,1.1663,0.649,0.2253,0.6974,0.4629,0.148,0.2523,3.1321,1.4397,0.7816,BRCACancer
E07,0.696,1.2291,0.7918,0.5965,1.1587,0.6664,1.2145,0.3355,0.9326,0.6981,0.4158,0.5504,1.4182,1.2567,1.2862,1.3731,0.6637,1.3448,1.7623,1.3057,0.0783,0.8925,-0.031,0.0464,0.5533,0.8563,0.4361,0.513,0.5956,1.4453,0.2609,1.0908,0.0705,1.395,0.8539,0.1178,1.0342,0.9472,0.219,0.5026,2.5116,1.6894,0.9558,BRCACancer
E08,0.615,1.0953,1.0338,0.4941,1.1948,0.6811,1.1642,0.3647,0.8505,0.7796,0.4823,0.7199,1.5934,1.4257,1.3927,1.3762,0.7429,1.5333,2.0532,1.2987,0.0903,0.9638,-0.0144,0.1044,0.4586,0.7993,0.5235,0.5849,0.5988,1.5914,0.346,1.1717,0.0239,1.5906,1.231,0.2598,1.0452,1.0552,0.2535,0.5242,2.2463,1.6854,0.9404,Control
E09,0.5221,1.0887,0.9124,0.7531,1.2274,0.6338,1.1813,0.324,0.8209,0.7972,0.446,0.8471,1.5313,1.4917,1.3237,1.3192,0.6883,1.4768,1.5969,1.0606,0.0967,0.8285,0.017,0.009,0.5049,0.7904,0.4779,0.439,0.5945,1.4828,0.2708,1.0075,0.0622,1.3288,1.2222,0.2018,0.9853,1.0742,0.2214,0.5233,1.3647,1.6831,0.8504,BRCACancer
E10,0.9012,1.1073,1.0637,0.6361,1.3333,0.8789,1.4945,0.2917,1.0407,0.7862,0.5916,0.6374,1.6683,1.4198,1.551,1.5367,0.8332,1.5844,1.7893,1.1676,-0.0631,1.1332,0.0371,-0.0469,0.4171,0.7624,0.6867,0.7321,0.5236,1.711,0.5036,1.377,0.1362,1.6477,1.277,0.3346,1.1359,0.9698,0.1705,0.5849,1.6804,1.7996,1.0108,BRCACancer
