@relation data

@attribute id string
@attribute 10411 numeric
@attribute 107 numeric
@attribute 11261 numeric
@attribute 114 numeric
@attribute 1387 numeric
@attribute 163688 numeric
@attribute 2033 numeric
@attribute 23236 numeric
@attribute 27330 numeric
@attribute 2776 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 3265 numeric
@attribute 369 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3845 numeric
@attribute 4659 numeric
@attribute 468 numeric
@attribute 4893 numeric
@attribute 51806 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5499 numeric
@attribute 5500 numeric
@attribute 5501 numeric
@attribute 5502 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5613 numeric
@attribute 5894 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 63928 numeric
@attribute 673 numeric
@attribute 775 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.0812,0.0065,1.2188,-0.1337,1.2954,0.137,1.7813,0.6182,-0.1182,0.5011,-0.0788,-0.0868,-0.0855,-0.0936,-0.1345,-0.0813,-0.1944,-0.1298,-0.1252,0.2849,1.1609,0.4946,0.7943,0.4163,1.415,1.2617,1.3146,2.524,-0.1819,1.4507,0.5666,-0.0643,2.1131,1.7109,2.3951,-0.0324,0.6176,1.0314,0.9854,1.0712,0.8889,0.8992,-0.0094,0.3076,0.9582,-0.1143,1.8048,0.9765,0.5921,0.421,0.8499,1.2871,0.9522,1.7278,0.7337,0.04,1.6868,-0.1171,0.4684,-0.0814,2.2432,0.7597,2.1929,0.0765,0.7614,0.1415,0.004,0.5991,0.4764,Control
Utah__A12,0.0483,0.1418,1.0187,-0.127,0.7447,0.1439,0.9995,0.1347,-0.1281,0.0799,0.0092,-0.0082,-0.172,-0.0718,-0.1089,-0.2124,-0.3659,-0.0786,-0.208,0.1934,0.8022,0.4476,0.3308,0.5281,0.869,0.7347,1.2622,2.6251,-0.2837,0.8356,0.2326,-0.0433,1.6544,1.6023,2.2555,-0.1155,0.4763,0.6565,0.8336,0.9017,0.7519,0.9088,-0.3354,0.0835,0.4893,-0.2447,1.2884,0.6537,0.3092,0.184,0.5054,1.1725,0.7867,0.5958,0.6804,0.1467,1.2042,-0.1527,0.3617,-0.0376,1.7425,0.6016,1.9669,0.1738,0.5841,0.5523,0.1559,0.3965,0.2592,Control
Utah__B01,-0.0292,0.1211,0.9312,-0.1404,1.2657,-0.0097,1.7081,0.3275,-0.0981,0.5459,0.0202,-0.0897,-0.3009,-0.0395,-0.0784,-0.2846,-0.4958,-0.1343,-0.1869,0.1464,1.349,0.6977,0.7744,0.6403,1.5378,1.1839,1.806,2.6035,-0.5864,1.417,0.2302,-0.034,1.2865,1.7998,2.3558,-0.1707,0.6832,1.1579,1.246,1.3763,0.7207,0.9636,-0.275,0.5853,0.9193,-0.4292,1.5393,0.7649,0.6422,0.1378,0.8828,1.6457,1.3078,1.788,0.6135,0.1028,1.6935,-0.1745,0.5194,-0.0398,2.4417,1.5624,1.8282,-0.164,1.3241,0.3388,-0.0201,0.7791,0.4152,Control
Utah__B02,0.034,0.0335,1.2179,-0.1385,1.3037,0.0859,1.7695,0.226,-0.0955,0.2957,-0.069,-0.0633,-0.1029,-0.0885,-0.1111,-0.1304,-0.0583,-0.1242,-0.143,0.3374,1.5275,0.5838,0.6452,0.837,1.5353,1.1294,2.1248,3.2009,-0.1474,1.7916,0.5612,-0.0676,2.0984,2.0838,2.5817,-0.0306,0.6486,1.0794,1.34,1.2917,0.9567,1.0223,-0.1605,0.32,0.7534,-0.1437,1.7139,1.0793,0.6051,0.4073,0.9827,1.8628,1.1261,1.4589,0.9415,0.1062,1.7893,-0.126,0.503,-0.0645,2.7387,1.4678,2.1911,0.0852,1.053,0.2671,0.0542,0.6005,0.5354,Control
Utah__B03,0.0308,-0.0049,1.1754,-0.1298,1.2732,0.0725,1.7464,0.3352,-0.078,0.4204,-0.0448,-0.0801,-0.1563,-0.0379,-0.0996,-0.1455,-0.2263,-0.1552,-0.1147,0.2578,1.4034,0.6546,0.6863,0.7144,1.6324,1.165,2.0161,2.9618,-0.2766,1.5811,0.4548,-0.0389,1.9167,2.0664,2.5639,-0.0078,0.7216,1.1446,1.3327,1.3822,0.8786,1.0227,-0.1774,0.377,0.8807,-0.1867,1.7231,0.9322,0.6391,0.3033,1.0434,1.7257,1.2178,1.6055,0.8717,0.0777,1.7773,-0.1666,0.5507,-0.0514,2.6709,1.5039,2.044,0.0245,1.0845,0.2584,-0.0126,0.6969,0.5053,BRCACancer
Utah__B04,-0.0124,0.0414,0.9782,-0.2206,1.501,0.1499,1.9242,0.8077,-0.1243,1.0499,-0.1044,-0.1009,-0.106,-0.1672,-0.1837,-0.156,-0.264,-0.1171,-0.1442,0.1672,1.1022,0.9247,1.0079,0.7904,1.3972,1.3499,1.3773,2.4663,-0.2827,1.6792,0.3945,-0.1163,1.546,1.8648,2.0517,-0.1128,1.1801,1.3938,1.5488,1.7891,0.8361,1.2316,-0.0269,0.646,1.5724,-0.1682,1.892,0.7103,0.7937,0.3598,0.8951,1.725,1.8155,2.5789,0.8704,0.1477,1.7897,-0.1336,0.8243,-0.1022,2.1272,1.4742,1.8986,-0.0229,1.4419,0.154,0.0725,1.1183,0.5783,BRCACancer
Utah__B05,-0.0034,0.1073,1.0608,-0.1946,1.3143,0.1063,1.758,0.1257,-0.1077,0.2189,-0.0621,-0.0466,-0.1647,-0.1447,-0.1942,-0.1056,-0.2927,-0.1011,-0.1883,0.23,1.3343,0.5067,0.6011,0.5639,1.274,0.9846,1.8404,2.3855,-0.3327,1.66,0.4028,-0.1141,1.9664,1.824,2.429,-0.1441,0.5846,1.0679,0.9888,1.2404,0.9772,0.8478,-0.1407,0.1593,0.8302,-0.2003,1.7712,0.8091,0.4861,0.3612,0.8195,1.4207,1.0569,1.6766,0.7804,0.1613,1.5845,-0.1478,0.4555,-0.1112,2.5476,1.2093,2.0601,0.0799,0.6341,0.3091,0.1191,0.5033,0.3698,BRCACancer
Utah__B06,-0.1698,0.0095,0.8203,-0.15,0.9236,-0.0165,1.3232,0.2674,-0.0698,0.2931,0.1212,-0.0159,-0.27,0.0509,-0.0743,-0.3398,-0.5656,-0.0534,-0.1931,-0.0263,0.9006,0.6137,0.5348,0.4722,1.0432,1.0603,1.6177,2.1283,-0.6679,1.3543,0.1037,0.006,1.0591,1.494,2.1156,-0.1803,0.6622,0.8725,0.9633,1.0844,0.4708,0.7287,-0.3896,0.1613,0.6881,-0.4401,1.2783,0.5053,0.5274,-0.0139,0.6327,1.4508,1.0417,1.2785,0.4476,0.0056,1.3938,-0.2102,0.3236,-0.0907,2.1606,1.2963,1.547,-0.1689,0.8084,0.261,-0.0479,0.5155,0.2511,BRCACancer
Utah__B07,0.0265,0.0493,1.1405,-0.1603,1.4043,0.1449,1.9144,0.3003,-0.0465,0.3195,-0.058,-0.038,-0.1073,-0.1308,-0.1302,-0.0766,-0.1817,-0.1067,-0.1219,0.3789,1.4505,0.7463,0.7778,0.9134,1.5847,1.3621,2.1065,2.9543,-0.1576,1.8749,0.5483,-0.0771,1.9256,1.9711,2.4361,-0.044,0.7926,1.269,1.556,1.3692,1.0137,1.1525,-0.1627,0.2287,0.9103,-0.1682,1.792,1.0321,0.6798,0.486,1.0143,1.951,1.3158,1.8069,0.9039,0.0924,1.8335,-0.1262,0.5811,-0.1126,2.7136,1.3503,2.1078,-0.001,0.9775,0.1795,0.0898,0.7844,0.6054,BRCACancer
Utah__B08,0.0597,0.0052,1.3989,-0.1058,1.1935,0.1265,1.6647,0.2454,-0.0412,0.2425,-0.0829,-0.1037,-0.0596,-0.0976,-0.1178,-0.0368,-0.0696,-0.1016,-0.1077,0.3671,1.3196,0.4203,0.6194,0.5477,1.4566,1.1121,1.6485,3.0594,-0.1868,1.7077,0.6819,-0.0253,2.1701,1.8798,2.5715,0.0306,0.4368,1.016,0.9282,1.0281,1.01,1.0315,-0.0362,0.2168,0.6713,-0.0727,1.6981,1.0572,0.667,0.444,0.9276,1.5728,0.962,1.2446,0.827,0.0338,1.7098,-0.0603,0.3902,-0.0753,2.4386,1.1764,2.4655,0.119,0.7041,0.1689,0.0524,0.4077,0.5195,Control
Utah__B09,0.0287,-0.0086,0.7781,-0.1498,1.3839,0.1369,1.8836,0.7187,-0.1174,0.9171,-0.0855,-0.1341,-0.1128,-0.1107,-0.1434,-0.0539,-0.2326,-0.1579,-0.135,0.2529,1.1152,0.8693,0.9703,0.6135,1.1871,1.3768,1.8382,2.2033,-0.2839,1.5313,0.3094,-0.0516,1.2636,1.5992,1.9681,-0.103,1.0289,1.2244,1.2239,1.6605,0.7362,1.0524,-0.1161,0.6846,1.5246,-0.1084,1.8255,0.6103,0.7209,0.3163,0.9813,1.5204,1.3985,2.6277,0.6669,0.0856,1.727,-0.1467,0.7376,-0.0711,2.5275,1.1587,2.1265,0.075,1.3164,0.214,-0.0023,1.0519,0.5245,Control
Utah__B10,0.0491,0.0734,0.8699,-0.1684,1.1843,0.0728,1.7164,0.5557,-0.1162,0.6751,-0.0834,-0.0699,-0.1246,-0.1354,-0.1285,-0.0988,-0.2304,-0.128,-0.1497,0.2365,0.9866,0.6854,0.7128,0.5737,1.2219,1.0972,1.08,2.7107,-0.1364,1.4806,0.2826,-0.0925,1.8026,1.9181,2.3339,-0.0386,0.8909,1.0758,1.1209,1.4498,0.6609,1.0901,-0.2815,0.3924,1.0926,-0.083,1.7394,0.6316,0.6102,0.1761,0.9058,1.466,1.3641,2.0403,0.774,0.1302,1.5017,-0.1123,0.6824,-0.0933,2.1629,1.1797,2.0692,0.1548,1.0216,0.3353,0.0917,0.6618,0.4118,Control
Utah__B11,0.0762,0.0074,1.2745,-0.146,1.305,0.121,1.8336,0.4208,-0.0761,0.4736,-0.0776,-0.1109,-0.0587,-0.0684,-0.0946,-0.1197,-0.1568,-0.1284,-0.135,0.4132,1.1679,0.56,0.7806,0.5078,1.3353,1.0957,1.3951,2.7007,-0.2228,1.6798,0.6189,-0.0352,1.9854,1.8215,2.4333,0.0078,0.64,1.0102,0.8983,1.1971,1.1173,0.885,-0.1812,0.2925,0.9291,-0.0018,1.6375,0.9134,0.5357,0.3957,0.8692,1.3773,1.0837,1.3337,0.8229,0.0903,1.558,-0.2125,0.5422,-0.089,2.0921,1.0879,2.2936,0.0334,0.8791,0.2636,0.0848,0.5476,0.4245,Control
Utah__B12,0.0275,0.0692,0.5599,-0.1106,1.2458,0.0729,1.5738,0.3939,-0.1163,0.8003,-0.1061,-0.0484,-0.0615,-0.1234,-0.124,-0.168,-0.1993,-0.0829,-0.1815,0.2142,0.8072,0.684,0.6317,0.5176,0.9353,1.0136,1.3899,1.1689,-0.2132,1.3869,0.235,-0.1122,0.9293,1.3123,1.697,-0.1501,0.8773,1.0079,1.0504,1.38,0.6353,0.7013,-0.1101,0.6586,1.3595,-0.1152,1.4211,0.4982,0.613,0.2992,0.6805,1.2915,1.2181,2.2155,0.5307,0.074,1.3388,-0.0823,0.6069,-0.1146,2.0707,1.085,1.8559,0.0632,1.3677,0.2254,0.054,0.8,0.4764,Control
Utah__C01,0.0435,0.07,1.2349,-0.2005,1.511,0.1386,2.0778,0.6284,-0.1153,0.702,-0.074,-0.0652,-0.1146,-0.1536,-0.1591,-0.1251,-0.1149,-0.1276,-0.1855,0.4401,1.4027,0.6934,0.7896,0.7432,1.5,1.2142,1.5259,2.7689,-0.1967,2.07,0.8229,-0.122,1.9821,1.7024,2.2085,-0.088,0.7765,1.1923,1.0898,1.3601,1.0742,0.8487,-0.0344,0.3456,1.2075,-0.1702,1.903,1.0379,0.7845,0.5529,1.0113,1.7093,1.3097,1.8948,1.0105,0.1335,1.6252,-0.2374,0.5683,-0.113,2.2681,1.3344,2.1066,0.081,0.8077,0.2402,0.1086,0.7117,0.5738,BRCACancer
Utah__C02,-0.0119,0.0604,1.3162,-0.1199,1.2063,0.1737,1.6525,0.2602,-0.098,0.2034,-0.0531,-0.0692,-0.0597,-0.1117,-0.1619,-0.0735,-0.0017,-0.0995,-0.1237,0.5316,1.2912,0.5488,0.5733,0.8942,1.2035,0.9658,1.5776,3.0103,-0.0108,1.8661,0.65,-0.1036,2.1115,1.7782,2.3352,0.0207,0.6103,0.8844,1.1154,1.1359,0.9043,1.0799,-0.1743,0.2186,0.6748,-0.0912,1.6208,1.072,0.5194,0.5078,0.9842,1.7086,0.9177,1.1287,1.0832,0.1241,1.5747,-0.0415,0.551,-0.1002,2.3119,0.8973,2.326,0.0727,0.8345,0.2646,0.1095,0.6038,0.5521,BRCACancer
Utah__C03,-0.003,0.0561,1.2369,-0.1687,1.4746,0.2117,1.9071,0.2617,-0.1142,0.3026,-0.0954,-0.0552,-0.0555,-0.1383,-0.174,-0.1197,-0.0494,-0.0846,-0.147,0.5973,1.5875,0.5652,0.6612,1.0161,1.3543,1.2276,1.9087,2.8765,-0.0146,2.2592,0.8153,-0.1006,2.0834,1.7785,2.2454,-0.1214,0.6877,1.0679,1.3504,1.2425,0.9522,1.0148,-0.1065,0.2433,0.8136,-0.0481,1.816,1.1353,0.6452,0.6919,1.0568,1.8787,1.0659,1.5542,1.1488,0.1377,1.6109,-0.166,0.5454,-0.1343,2.6196,1.2008,2.2604,0.028,0.851,0.1839,0.1317,0.665,0.626,BRCACancer
Utah__C04,0.0572,0.0637,1.2441,-0.1508,1.0435,0.2153,1.3682,0.1036,-0.1138,0.1299,-0.0935,-0.0781,-0.004,-0.1075,-0.1215,-0.0236,0.0277,-0.127,-0.1011,0.409,1.034,0.3191,0.3555,0.4429,0.862,0.7177,1.6438,1.8067,0.1204,1.3792,0.5112,-0.0507,2.0863,1.319,2.0851,0.0482,0.3632,0.5924,0.5917,0.8136,0.8578,0.7092,-0.0574,0.174,0.502,-0.0114,1.4351,0.963,0.4421,0.3579,0.6861,1.0573,0.6767,0.8231,0.7381,0.0527,1.1806,-0.0579,0.3434,-0.0703,2.2006,0.6558,2.7061,0.2171,0.5824,0.16,0.0965,0.3028,0.4153,Control
Utah__C05,0.0327,0.0866,1.2805,-0.1344,0.9674,0.2109,1.4051,0.1343,-0.103,0.1367,-0.0775,-0.0477,-0.0145,-0.0952,-0.1311,-0.0504,0.0925,-0.129,-0.0534,0.2915,0.9924,0.3473,0.3703,0.5774,0.8806,0.65,1.1928,2.1495,0.1291,1.42,0.4578,-0.0549,2.1579,1.5358,2.0773,0.0187,0.3924,0.594,0.5989,0.8005,0.7395,0.7842,-0.1053,0.1022,0.4343,0.0555,1.4746,0.8555,0.3541,0.2775,0.7306,1.2742,0.7211,0.6764,0.9079,0.0514,1.0666,0.0882,0.4068,-0.0591,1.9028,0.7238,2.268,0.1559,0.525,0.2433,0.1315,0.3484,0.3868,BRCACancer
Utah__C06,0.0297,0.0469,0.3049,-0.1358,0.4733,0.2033,0.4759,0.0014,-0.035,0.1005,-0.0471,-0.124,-0.0614,-0.0949,-0.0767,-0.0832,-0.1827,-0.1664,-0.177,0.1733,0.5292,0.1996,0.0596,0.1639,0.3181,0.2099,1.0868,0.5165,-0.0575,0.3368,0.1341,-0.0509,0.7518,0.4673,0.7926,-0.1236,0.0981,0.2201,0.2312,0.3586,0.4594,0.1826,-0.0761,-0.0098,0.3943,-0.1207,0.6234,0.3,0.1726,0.1565,0.2591,0.3849,0.3956,0.4332,0.3739,0.0322,0.2922,0.0274,0.1388,-0.0039,0.8072,0.2412,1.2797,0.4093,0.1183,0.5064,0.0699,0.1522,0.1362,Control
Utah__C07,0.0139,0.042,1.1836,-0.1527,1.1089,0.177,1.5378,0.2128,-0.0694,0.1134,-0.0809,-0.022,-0.0577,-0.126,-0.1416,-0.0811,-0.0563,-0.1243,-0.1301,0.3587,1.0157,0.4171,0.4948,0.7122,1.0205,0.7923,1.4264,2.6705,-0.1173,1.4462,0.415,-0.0835,2.2068,1.6956,2.2264,-0.0583,0.4471,0.7074,0.8746,0.9703,0.7379,1.0252,-0.038,0.1355,0.5835,-0.0586,1.5948,0.7808,0.354,0.291,0.7042,1.4035,0.7897,0.8215,0.865,0.0562,1.3248,-0.0252,0.4461,-0.0731,2.1872,0.4905,2.3526,0.1755,0.6813,0.1626,0.0996,0.4351,0.4305,Control
Utah__C08,0.0468,0.0923,1.26,-0.1304,1.282,0.1614,1.7238,0.1185,-0.0947,0.155,-0.0719,-0.0755,-0.0628,-0.0873,-0.1386,-0.1029,-0.1245,-0.119,-0.1191,0.4274,1.2052,0.4867,0.6087,0.6938,1.2848,0.9872,1.4922,2.94,-0.201,1.5518,0.5224,-0.0492,2.0906,1.637,2.2902,0.0413,0.4492,0.8956,0.9889,0.9388,0.9361,0.9588,-0.0601,0.2511,0.6781,-0.0985,1.5956,0.9573,0.4706,0.3765,0.8732,1.4509,0.7827,1.1288,0.8782,0.0918,1.5351,-0.0835,0.4069,-0.0693,2.1154,0.6443,2.1934,0.099,0.8595,0.2699,0.1115,0.4601,0.4703,Control
Utah__C09,0.0878,0.0387,1.119,-0.1348,1.1269,0.1472,1.4065,0.1288,-0.0755,0.1186,-0.0889,-0.0919,-0.0072,-0.0951,-0.1192,-0.0848,0.0368,-0.1299,-0.0942,0.3039,1.0391,0.3466,0.4797,0.6856,0.9616,0.7617,1.2894,2.8642,-0.0507,1.384,0.4887,-0.0527,2.1965,1.7413,2.1544,0.0475,0.4338,0.6632,0.9517,0.9032,0.7079,0.9445,-0.0391,0.1133,0.5262,0.0055,1.4942,0.8657,0.4155,0.3748,0.7787,1.3951,0.7133,0.8494,0.8696,0.0469,1.2381,0.0279,0.3624,-0.056,2.1194,0.6773,2.34,0.1083,0.6537,0.1676,0.0849,0.4221,0.4237,Control
