@relation data

@attribute id string
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 6829 numeric
@attribute 25920 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 6874 numeric
@attribute 6827 numeric
@attribute 6872 numeric
@attribute 11198 numeric
@attribute 5440 numeric
@attribute 2957 numeric
@attribute 2959 numeric
@attribute 6921 numeric
@attribute 2958 numeric
@attribute 6924 numeric
@attribute 6923 numeric
@attribute 5441 numeric
@attribute 4686 numeric
@attribute 6882 numeric
@attribute 8732 numeric
@attribute 6883 numeric
@attribute 6884 numeric
@attribute 8731 numeric
@attribute 6880 numeric
@attribute 6881 numeric
@attribute 9150 numeric
@attribute 6875 numeric
@attribute 7936 numeric
@attribute 6878 numeric
@attribute 6877 numeric
@attribute 4331 numeric
@attribute 51497 numeric
@attribute 2071 numeric
@attribute 1025 numeric
@attribute 2068 numeric
@attribute 7469 numeric
@attribute 6908 numeric
@attribute 6749 numeric
@attribute 2965 numeric
@attribute 2963 numeric
@attribute 1022 numeric
@attribute 2962 numeric
@attribute 2961 numeric
@attribute 6917 numeric
@attribute 22916 numeric
@attribute 2960 numeric
@attribute 5431 numeric
@attribute 904 numeric
@attribute 5430 numeric
@attribute 5433 numeric
@attribute 5432 numeric
@attribute 2968 numeric
@attribute 902 numeric
@attribute 2967 numeric
@attribute 8178 numeric
@attribute Class {Control,BRCACancer}

@data
A11,1.2716,0.7226,0.8787,0.6716,0.7429,0.6044,0.119,0.7384,0.4419,2.3152,0.4609,1.4354,0.8672,1.2166,1.0728,0.6242,0.3812,0.9117,0.195,0.7701,1.5098,0.7421,0.6704,0.5394,1.7056,1.3682,0.5738,1.5518,0.4583,0.2303,0.6828,0.3414,0.5341,0.3321,1.3573,0.5912,1.7344,0.328,0.213,0.8312,0.8262,0.5843,0.2957,0.4857,0.936,0.8935,0.2987,0.7711,0.3467,1.7225,1.3983,1.3667,0.4526,1.042,0.0898,1.1617,1.1051,0.3758,Control
A12,1.1824,0.8087,0.6102,0.5162,0.4003,0.386,0.1324,0.9184,0.2363,2.0471,0.2949,1.0535,0.9726,0.6793,1.2997,0.1986,0.2116,1.0038,0.1664,0.5034,0.9778,0.6778,0.5287,0.5832,0.6885,0.889,0.6095,1.6897,0.1668,0.0675,0.8353,0.4264,0.1473,0.0425,0.8286,0.5299,1.2559,0.2251,0.1544,0.7572,0.6535,0.3564,0.0536,0.4064,0.5138,0.5545,0.0583,0.8571,0.3827,1.8362,0.8925,0.7273,0.591,0.7768,0.0199,0.9335,0.471,0.1645,Control
B01,1.2766,0.9092,0.4992,0.546,0.7402,0.3771,-0.2973,0.7368,0.2371,2.1075,0.6317,1.5072,1.0444,1.1884,1.3946,0.9085,0.8234,1.0852,0.3235,0.3241,1.6917,1.4487,0.7569,0.6282,1.6845,1.662,1.1964,1.7338,0.2101,0.4294,0.8654,0.429,0.3826,0.2817,1.2602,0.8416,1.4981,0.0845,0.1591,1.1677,0.959,0.7214,0.3104,0.5145,0.6075,0.8258,0.3912,1.107,0.3596,1.9572,1.5614,1.3113,0.6236,0.9645,0.0956,1.5871,1.0664,0.2061,Control
B02,1.6352,1.1503,1.0207,0.705,0.9767,0.8682,0.2611,1.0054,0.4511,2.4635,0.5711,1.5954,1.2293,1.3623,1.5659,0.6783,0.6668,1.4823,0.6392,0.7827,1.6408,1.4116,0.7673,0.7957,1.7051,1.5986,0.9991,1.9908,0.5797,0.3472,1.1853,0.6279,0.6768,0.181,1.5927,0.9875,1.9836,0.4327,0.3467,1.2335,1.0766,0.6942,0.3036,0.5819,0.9725,0.8778,0.3438,1.2839,0.4528,2.2267,1.6056,1.5552,0.8158,1.2193,0.2937,1.7122,1.2324,0.4612,Control
B03,1.3454,1.0079,0.7946,0.5866,0.8624,0.6766,0.062,0.8367,0.4193,2.2155,0.5785,1.531,1.2198,1.2933,1.5347,0.7873,0.6328,1.3316,0.5164,0.6183,1.6429,1.3296,0.769,0.695,1.7027,1.5893,1.0318,1.7393,0.446,0.3041,1.0031,0.4893,0.5522,0.271,1.4695,0.9663,1.8211,0.2794,0.2682,1.1689,0.9808,0.661,0.3114,0.5173,0.8277,0.8146,0.462,1.2042,0.49,2.1865,1.563,1.4318,0.6852,1.0362,0.2011,1.7017,1.0281,0.3821,BRCACancer
B04,0.986,0.8703,0.5853,0.4586,0.6341,0.5911,-0.1271,0.5794,0.48,1.788,0.5282,1.1905,0.6375,1.0215,1.3105,0.6216,0.426,0.9724,0.338,0.3993,1.4412,1.1411,0.8671,0.5802,0.9909,1.2743,0.7642,1.4886,0.4572,0.3113,0.6617,0.5081,0.3491,0.4884,1.063,0.8736,1.5817,0.1925,0.3753,1.0505,0.6536,0.6193,0.4086,0.499,0.579,1.0274,0.5072,0.9688,0.4222,1.9054,1.1598,1.4234,0.6141,0.6223,0.104,1.6148,0.5741,0.4513,BRCACancer
B05,1.5202,0.9485,0.6942,0.6626,0.7332,0.5431,0.0966,0.8322,0.3527,2.214,0.4151,1.3472,0.7017,0.914,1.3298,0.6331,0.4846,0.8686,0.547,0.6395,1.4418,0.9601,0.57,0.6253,0.9592,1.3188,0.7611,2.0644,0.4183,0.1523,0.993,0.5116,0.3916,0.2033,1.2793,0.7381,1.6955,0.2578,0.3531,0.9837,0.771,0.4582,0.2437,0.4024,0.6516,0.8428,0.3407,0.8364,0.3249,1.8668,1.2556,1.5146,0.5847,0.8548,0.0935,1.3459,0.648,0.2787,BRCACancer
B06,0.8952,0.7325,0.3153,0.418,0.4668,0.1618,-0.4543,0.3949,0.0396,1.4867,0.3783,1.2318,0.5883,0.8665,1.056,0.5843,0.3655,0.8043,0.1461,0.1873,1.2972,1.1844,0.5437,0.5253,1.1311,1.324,0.7677,1.1861,0.0287,0.0544,0.5518,0.2516,0.2434,0.1418,1.0609,0.7157,1.3715,-0.0805,0.0483,0.9653,0.6362,0.522,0.2069,0.3758,0.2553,0.5797,0.2143,0.8882,0.2268,1.9022,1.2088,0.9265,0.5372,0.6722,-0.0319,1.1789,0.6333,0.0488,BRCACancer
B07,1.352,1.2583,0.9469,0.5051,0.8589,0.7729,0.0527,0.872,0.4298,2.294,0.6251,1.5529,1.0091,1.4027,1.4402,0.7658,0.6781,1.3676,0.581,0.6099,1.696,1.5314,0.766,0.806,1.7024,1.6878,0.9602,1.9116,0.5527,0.3187,1.1642,0.6595,0.7902,0.2818,1.7135,1.0334,1.978,0.3978,0.4725,1.3397,0.9926,0.8358,0.2937,0.6062,0.9139,0.9504,0.3993,1.3116,0.4973,2.276,1.5657,1.5364,0.7191,1.0309,0.2823,1.8064,1.1918,0.4748,BRCACancer
B08,1.4011,1.0074,1.0181,0.7413,0.8028,0.8319,0.2484,0.7363,0.3551,2.6628,0.4505,1.4695,0.8062,1.382,1.4078,0.655,0.5596,1.2566,0.4989,0.9499,1.584,0.9741,0.5876,0.7074,1.7387,1.4878,0.6827,1.8654,0.5018,0.306,0.8828,0.4384,0.6709,0.1851,1.3721,0.7139,1.9598,0.3988,0.2817,0.9919,0.9581,0.6893,0.2825,0.4136,0.9158,0.8098,0.3268,0.9763,0.4475,1.997,1.4233,1.3428,0.5083,1.0448,0.26,1.3434,1.0729,0.4157,Control
B09,0.9449,0.5836,0.5402,0.4023,0.7422,0.4576,-0.1576,0.3948,0.5542,1.7239,0.6399,1.2171,0.7297,1.0428,1.1125,0.6322,0.553,0.7093,0.3982,0.3914,1.5249,0.9975,0.7834,0.4891,1.0259,1.255,0.5529,1.4323,0.4476,0.3012,0.4646,0.3391,0.2535,0.4253,0.9661,0.6439,1.5725,0.1343,0.2698,1.0535,0.7406,0.5354,0.4675,0.4157,0.4812,0.8537,0.6232,0.7873,0.2146,1.4348,1.2941,1.3779,0.4487,0.5509,-6e-04,1.3187,0.453,0.4782,Control
B10,0.8762,0.8426,0.5,0.4913,0.5853,0.3917,-0.0593,0.5467,0.3797,1.8422,0.467,1.1702,0.713,1.0201,1.3285,0.5089,0.322,0.9404,0.22,0.3824,1.3786,0.9475,0.7207,0.6102,1.162,1.1659,0.6593,1.4392,0.4099,0.1774,0.6484,0.3769,0.2208,0.2671,0.9779,0.6694,1.3906,0.0709,0.3244,0.9105,0.7176,0.4862,0.2644,0.3786,0.5724,0.6564,0.2358,0.9016,0.3629,1.9537,0.9842,1.2165,0.4665,0.637,0.0899,1.366,0.5227,0.2626,Control
B11,1.5108,0.8503,0.8706,0.8358,0.6541,0.4844,0.4095,1.0639,0.4573,2.3915,0.3921,1.21,1.0614,1.1292,1.3071,0.5847,0.3821,1.1972,0.31,0.7661,1.3723,0.8247,0.7048,0.7022,1.1089,1.239,0.7754,2.1752,0.4448,0.303,1.1163,0.5077,0.5232,0.2329,1.1896,0.6552,1.4411,0.3609,0.2846,0.9376,0.7274,0.6326,0.2836,0.3483,0.7619,0.8158,0.2721,0.9111,0.3619,1.8836,1.1209,1.3734,0.5911,0.6929,0.1851,1.5162,0.6969,0.3335,Control
B12,0.5788,0.6084,0.3767,0.1692,0.4048,0.2467,-0.1462,0.4324,0.4296,1.1297,0.4364,0.6611,0.3089,0.66,0.6491,0.4403,0.314,0.4692,0.2806,0.2568,1.1133,0.8788,0.487,0.3458,0.4678,0.7544,0.4632,0.9485,0.3203,0.1823,0.3889,0.2441,0.0994,0.3217,0.7337,0.5742,1.3596,0.1008,0.2904,0.7713,0.3084,0.4165,0.2863,0.2577,0.2753,0.6637,0.4103,0.5398,0.2651,1.2855,0.6889,1.074,0.2952,0.3624,0.0375,1.0536,0.2854,0.279,Control
C01,1.346,1.074,1.0743,0.6879,0.9026,0.8154,0.1975,1.0085,0.5238,2.0815,0.5216,1.3393,0.8749,1.0905,1.3802,0.6224,0.5789,1.2846,0.435,0.8819,1.5944,1.1051,0.6794,0.7705,1.4942,1.4437,0.7395,1.9887,0.5663,0.2894,0.8636,0.6525,0.5702,0.156,1.4456,0.9715,1.9169,0.4589,0.4114,1.1404,0.9571,0.7123,0.3182,0.4887,0.9058,0.8744,0.3553,0.903,0.4595,1.8173,1.3827,1.6116,0.7034,1.0758,0.3131,1.5264,0.9963,0.5455,BRCACancer
C02,1.285,1.1712,1.1332,0.7022,0.9383,0.8213,0.3054,1.0323,0.475,2.1788,0.4425,1.3699,1.0388,1.148,1.3871,0.5013,0.4218,1.3338,0.5567,0.9991,1.3808,1.0478,0.7147,0.7532,1.543,1.4229,0.7245,1.9102,0.6141,0.2633,0.9273,0.7121,0.6607,0.1039,1.4832,0.971,1.8131,0.4737,0.4386,1.1509,0.926,0.5685,0.2258,0.5224,1.0022,0.6369,0.2133,1.1648,0.5469,2.0323,1.242,1.4512,0.7512,1.0604,0.3363,1.4554,1.0334,0.4051,BRCACancer
C03,1.4418,1.317,1.2579,0.7578,1.1711,1.0394,0.308,1.0071,0.5679,2.1849,0.5382,1.5335,1.0357,1.3372,1.3685,0.6378,0.562,1.3236,0.6069,1.123,1.6306,1.3012,0.6818,0.8311,1.417,1.5195,0.7767,2.0887,0.7529,0.2407,1.1208,0.8785,0.6947,0.1633,1.6602,1.1428,2.1476,0.4962,0.5304,1.3273,1.0332,0.7141,0.2799,0.5433,1.062,0.8346,0.4082,1.1033,0.5148,2.011,1.3818,1.7467,0.756,1.2044,0.3497,1.6244,0.8876,0.5688,BRCACancer
C04,1.0345,0.7594,1.0724,0.3885,0.7105,0.5755,0.1013,0.4666,0.4473,1.8011,0.2309,1.0312,0.6851,0.8223,1.0166,0.2846,0.3317,0.6418,0.534,0.7852,1.0045,0.5739,0.2721,0.3508,0.6853,0.8442,0.5025,1.8468,0.5001,0.18,0.4938,0.4128,0.3231,0.0884,1.0825,0.4972,1.4502,0.2085,0.3329,0.6394,0.6529,0.315,0.1631,0.2662,0.6777,0.5367,0.2598,0.5786,0.1577,1.3418,0.7674,1.2537,0.3557,0.7722,0.0635,0.7406,0.4955,0.3234,Control
C05,0.9492,0.6499,0.8879,0.3673,0.6389,0.5788,0.0729,0.6411,0.4448,1.6978,0.2165,1.0507,0.581,0.7974,1.2066,0.4123,0.3242,0.9253,0.4576,0.8347,0.9753,0.5575,0.3466,0.488,0.9729,1.0399,0.4932,1.7227,0.4683,0.2663,0.5935,0.4476,0.3417,0.0972,0.9715,0.5632,1.3843,0.2935,0.3454,0.6837,0.6051,0.321,0.2079,0.2679,0.7662,0.4313,0.2417,0.6371,0.2264,1.6228,0.804,1.3277,0.3535,0.839,0.1483,0.7021,0.4435,0.2246,BRCACancer
C06,0.6191,0.2617,0.3255,0.3318,0.2664,0.1737,-0.1614,0.1761,0.2739,0.7653,0.1464,0.2743,0.2273,0.1427,0.3097,0.2726,0.0946,0.2754,0.3621,0.5779,0.5054,0.1967,0.0316,0.0614,0.6679,0.4161,0.2457,0.6587,0.0883,-0.002,0.1633,0.064,-0.035,-0.0069,0.3151,0.1084,0.7384,0.1383,0.0861,0.3455,0.3864,0.0228,-0.0114,0.1924,0.4595,0.249,0.1388,0.2714,-0.0871,0.422,0.3066,0.4086,0.1368,0.3721,-0.2697,0.102,-0.1478,0.0978,Control
C07,1.0048,0.8029,0.9252,0.5414,0.6313,0.5963,0.1922,0.6896,0.3353,2.0147,0.3318,1.2092,0.8413,0.9883,1.3195,0.4339,0.3423,1.1023,0.4261,0.7961,1.1156,0.6884,0.5575,0.5319,0.9896,1.1264,0.4732,1.7649,0.4863,0.1148,0.639,0.4839,0.398,0.1001,1.158,0.591,1.6044,0.2436,0.3215,0.8129,0.735,0.3875,0.1931,0.3902,0.7946,0.6026,0.2066,0.7214,0.3892,1.891,1.0537,1.3655,0.5046,0.8293,0.1593,1.0167,0.5991,0.3002,Control
C08,1.2626,0.9153,0.8857,0.6903,0.8637,0.6839,0.1405,0.798,0.4619,2.2071,0.4881,1.3471,0.8915,1.2055,1.5171,0.5446,0.406,1.137,0.4883,0.946,1.4743,0.8034,0.6327,0.7372,1.4494,1.4099,0.6467,1.9004,0.4745,0.3927,0.788,0.6252,0.5592,0.1714,1.3768,0.7466,1.6562,0.4097,0.356,1.008,0.9606,0.6133,0.2423,0.441,1.03,0.6847,0.1965,0.9669,0.3524,1.9124,1.259,1.5478,0.6621,1.1103,0.3147,1.1413,1.179,0.3816,Control
C09,1.0328,0.9249,0.7891,0.5323,0.6812,0.6747,0.1608,0.8478,0.4268,1.8003,0.2857,1.2043,0.7341,0.8964,1.3189,0.5089,0.2544,1.1918,0.5017,0.8688,1.0362,0.7163,0.4593,0.5955,1.1922,1.0779,0.497,1.7882,0.449,0.2194,0.7072,0.5645,0.4126,0.1101,1.163,0.6562,1.5429,0.2865,0.3189,0.7889,0.7528,0.3296,0.1636,0.3766,0.7707,0.5078,0.3257,0.8759,0.3905,1.9958,0.9458,1.3308,0.5684,0.7943,0.204,1.2118,0.5672,0.3518,Control
C10,1.0024,0.8461,0.9301,0.5235,0.6863,0.5771,0.1939,0.6597,0.3616,2.0892,0.2447,1.0939,0.8415,0.9021,1.4344,0.455,0.2196,1.2721,0.4309,0.959,1.0082,0.7826,0.5667,0.7395,1.0892,0.9397,0.6262,1.9412,0.5107,0.1894,0.8313,0.6882,0.4509,0.0933,1.0309,0.8134,1.5814,0.2619,0.377,0.9794,0.7542,0.379,0.1267,0.2963,0.8186,0.499,0.1641,1.031,0.4592,1.9727,0.8668,1.2065,0.5995,0.8199,0.1936,1.0892,0.5353,0.2702,BRCACancer
C11,1.3901,0.9473,1.1118,0.6369,0.9614,0.8154,0.2915,0.8441,0.6093,2.2936,0.4773,1.3829,0.874,1.187,1.2449,0.5505,0.3861,1.14,0.5192,1.0201,1.4393,0.9001,0.5004,0.6667,1.2968,1.3892,0.5841,1.9515,0.5772,0.3355,0.8491,0.7221,0.6303,0.1839,1.4112,0.7705,1.798,0.4236,0.4037,1.0258,1.0056,0.5036,0.265,0.4677,0.9969,0.7444,0.3622,0.9301,0.3765,1.8532,1.3214,1.522,0.5913,0.9829,0.2271,1.1661,0.9363,0.4412,Control
C12,0.9473,0.5586,0.834,0.3767,0.5204,0.4453,0.1825,0.5002,0.4026,1.5422,0.2787,0.8347,0.591,0.6717,0.9203,0.4123,0.2443,0.586,0.4721,0.9278,0.945,0.5203,0.2886,0.275,0.7457,0.8974,0.3162,1.8298,0.4012,0.1662,0.4205,0.3612,0.2716,0.0976,0.9292,0.4293,1.2038,0.224,0.3085,0.6343,0.6665,0.2754,0.1557,0.2081,0.7301,0.3783,0.1567,0.6294,0.1098,1.2612,0.6881,1.1617,0.2848,0.6188,0.0529,0.6529,0.2165,0.2388,BRCACancer
D01,1.0069,0.9008,0.7314,0.4109,0.7536,0.4704,-0.0561,0.584,0.5324,1.2135,0.5921,1.1497,0.5165,0.8784,0.9628,0.5591,0.424,0.9027,0.3677,0.4168,1.6021,1.1505,0.715,0.4776,0.932,1.2695,0.5538,1.3937,0.5232,0.3323,0.5804,0.544,0.301,0.435,1.0923,0.7875,1.6324,0.3196,0.3291,1.0869,0.7963,0.5278,0.3641,0.3528,0.5772,0.838,0.4814,0.822,0.2208,1.5562,1.0274,1.3323,0.4519,0.7049,0.2111,1.4767,0.3806,0.4939,BRCACancer
D02,0.9646,0.9094,1.0181,0.5404,0.8194,0.6699,0.2107,0.6069,0.4904,2.1477,0.3749,1.1998,0.7776,0.9947,1.2311,0.4228,0.3871,1.1712,0.5698,0.9811,1.2216,0.7308,0.4954,0.5284,0.9366,1.1444,0.5164,1.9029,0.5312,0.3133,0.5877,0.5891,0.3865,0.1866,1.082,0.54,1.6684,0.3537,0.3105,0.8579,0.7868,0.4119,0.1901,0.3216,0.7474,0.5109,0.2532,0.7431,0.2981,1.8169,0.9763,1.4985,0.5016,0.8605,0.0917,0.9121,0.7022,0.3641,BRCACancer
D03,0.9495,0.7436,1.0268,0.3031,0.6818,0.6374,0.143,0.5813,0.4295,1.8124,0.2632,1.0674,0.5125,0.7914,1.0897,0.5081,0.2657,0.9501,0.4783,0.9107,1.0772,0.564,0.3978,0.4273,1.0452,1.0233,0.4013,1.7964,0.5029,0.1559,0.585,0.5011,0.3202,0.0492,1.0968,0.5426,1.7126,0.2617,0.3312,0.7203,0.7037,0.3589,0.1656,0.3138,0.5753,0.4571,0.2732,0.6653,0.3027,1.7117,0.8304,1.4563,0.4952,0.7336,0.2488,0.9264,0.542,0.3548,BRCACancer
D04,1.2014,0.7633,1.0213,0.5594,0.8137,0.6515,0.1762,0.7519,0.4518,2.125,0.4468,1.2034,0.6637,0.9839,1.1977,0.4991,0.2999,1.0803,0.444,1.0027,1.3687,0.8033,0.5696,0.5094,1.2411,1.1611,0.4853,1.9283,0.5353,0.2417,0.62,0.5522,0.496,0.0782,1.1678,0.5982,1.6268,0.378,0.3433,0.9041,0.8433,0.3921,0.1911,0.399,0.7664,0.685,0.2872,0.8386,0.3133,1.6646,1.0572,1.4413,0.4716,0.9022,0.0942,1.2043,0.7096,0.3642,BRCACancer
D05,1.1674,0.9168,1.121,0.4533,0.7516,0.6844,0.1563,0.7658,0.3809,2.0965,0.405,1.1498,0.7116,0.9947,1.2475,0.4307,0.3193,1.323,0.5298,0.9164,1.2577,0.8113,0.5354,0.6679,1.412,1.0885,0.5997,1.9653,0.527,0.1324,0.6812,0.6608,0.4122,0.0793,1.2107,0.681,1.8337,0.3096,0.3427,0.9576,0.7175,0.4122,0.1444,0.4093,0.7229,0.4469,0.1911,0.8673,0.3994,1.9734,1.0916,1.2867,0.5481,0.8721,0.186,1.079,0.6432,0.3095,BRCACancer
D06,1.3936,1.0528,1.0652,0.6484,0.9261,0.8052,0.2037,1.0463,0.5085,2.0933,0.5143,1.3862,0.8937,1.1503,1.3394,0.6103,0.3455,1.304,0.5351,1.0041,1.5087,0.968,0.6952,0.7314,1.3946,1.4606,0.6595,1.8734,0.5382,0.3381,0.8539,0.7072,0.604,0.1385,1.5074,0.831,1.8401,0.4289,0.3434,1.0927,0.9839,0.5623,0.2321,0.4214,0.9369,0.6326,0.3783,0.9945,0.4,2.0559,1.3314,1.4382,0.6873,1.0717,0.3182,1.3283,0.9724,0.4305,BRCACancer
