@relation data

@attribute id string
@attribute 4208 numeric
@attribute 57172 numeric
@attribute 805 numeric
@attribute 2147 numeric
@attribute 5894 numeric
@attribute 801 numeric
@attribute 5577 numeric
@attribute 3479 numeric
@attribute 5533 numeric
@attribute 2247 numeric
@attribute 1387 numeric
@attribute 121916 numeric
@attribute 1482 numeric
@attribute 5604 numeric
@attribute 1489 numeric
@attribute 207 numeric
@attribute 1906 numeric
@attribute 6198 numeric
@attribute 5595 numeric
@attribute 8536 numeric
@attribute 5594 numeric
@attribute 3265 numeric
@attribute 5599 numeric
@attribute 4776 numeric
@attribute 58 numeric
@attribute 1452 numeric
@attribute 1432 numeric
@attribute 4878 numeric
@attribute 4775 numeric
@attribute 2932 numeric
@attribute 2626 numeric
@attribute 811 numeric
@attribute 814 numeric
@attribute 9421 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 64100 numeric
@attribute 5532 numeric
@attribute 5530 numeric
@attribute 5290 numeric
@attribute 4620 numeric
@attribute 2280 numeric
@attribute 3976 numeric
@attribute 183 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 1839 numeric
@attribute 808 numeric
@attribute 4773 numeric
@attribute 4772 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 9464 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.6111,0.0775,0.7597,-0.1198,1.2871,2.2432,0.8754,-0.0712,0.9854,-0.1159,1.2954,-0.1231,0.1999,0.5921,-0.2037,0.5283,-0.0261,1.015,0.9765,0.4728,1.8048,0.2849,1.1557,0.1478,0.603,1.1976,1.1233,-0.2994,1.2591,0.4751,-0.1023,2.1968,0.7614,-0.2561,0.8992,-0.0094,-0.1764,1.0314,0.6176,1.2242,-0.0844,0.8534,-0.0134,0.0049,1.7269,0.9303,0.0163,0.2661,2.1929,0.596,0.3275,1.5704,1.2045,-0.1817,Control
A12,0.4231,0.1648,0.6016,-0.1108,1.1725,1.7425,1.3159,-0.1152,0.8336,-0.0989,0.7447,-0.1667,0.2236,0.3092,-0.2477,0.3826,0.0708,0.6513,0.6537,0.6301,1.2884,0.1934,0.6947,0.1361,0.4426,0.9284,0.8493,-0.147,0.7291,0.3882,-0.0964,1.6543,0.5841,-0.1033,0.9088,-0.3354,-0.068,0.6565,0.4763,0.9277,-0.1337,0.488,0.002,0.3584,1.3679,0.8799,0.1319,0.5322,1.9669,0.3016,0.2075,1.6025,0.9724,-0.3155,Control
B01,0.7079,0.0605,1.5624,-0.1499,1.6457,2.4417,0.9253,-0.0725,1.246,-0.174,1.2657,-0.1491,0.0169,0.6422,-0.4265,0.3787,-0.0066,1.0517,0.7649,0.511,1.5393,0.1464,1.4678,-0.0717,0.1901,1.5675,1.2183,-0.0472,1.1967,0.6682,-0.2149,1.7728,1.3241,-0.2979,0.9636,-0.275,-0.171,1.1579,0.6832,1.4936,-0.1067,0.9963,0.0019,0.2783,1.7933,1.0247,-0.0478,0.904,1.8282,0.4488,0.1484,1.9253,1.579,-0.4737,Control
B02,0.745,0.0409,1.4678,-0.0799,1.8628,2.7387,1.0405,-0.08,1.34,-0.0652,1.3037,-0.013,0.2512,0.6051,-0.0618,0.6586,0.0405,1.2088,1.0793,0.8855,1.7139,0.3374,1.2677,0.0843,0.7256,1.6148,1.3113,-0.0894,1.1967,0.5401,-0.1023,2.3112,1.053,-0.1166,1.0223,-0.1605,-0.1843,1.0794,0.6486,1.4558,-0.1318,0.9486,-0.0933,0.138,2.0443,1.2542,0.0942,0.7003,2.1911,0.4289,0.3875,2.0769,1.7588,-0.2127,Control
B03,0.7637,0.0302,1.5039,-0.0631,1.7257,2.6709,0.5802,-0.0731,1.3327,-0.1705,1.2732,-0.0944,0.1368,0.6391,-0.097,0.5588,-0.0128,1.0655,0.9322,0.7663,1.7231,0.2578,1.2757,0.1397,0.5791,1.6103,1.2964,-0.0372,1.2196,0.647,-0.1745,2.0799,1.0845,-0.361,1.0227,-0.1774,-0.2341,1.1446,0.7216,1.5497,-0.146,0.9573,-0.0487,0.0989,2.0069,1.1604,-0.0366,0.6934,2.044,0.4876,0.3131,1.9938,1.9606,-0.3244,BRCACancer
B04,1.1502,0.0905,1.4742,-0.1392,1.725,2.1272,1.2047,-0.0923,1.5488,-0.0759,1.501,-0.2489,0.2404,0.7937,-0.1538,0.5084,-0.0875,1.107,0.7103,0.6862,1.892,0.1672,1.1452,-0.0461,0.4707,1.6519,1.5574,-0.1239,1.5326,1.0867,-0.1477,1.5991,1.4419,-0.2313,1.2316,-0.0269,-0.1638,1.3938,1.1801,1.609,-0.164,1.2052,0.0525,0.1269,1.6295,1.0446,0.0775,0.2099,1.8986,0.9257,0.3232,2.0074,1.5843,-0.2765,BRCACancer
B05,0.6722,0.1005,1.2093,-0.1032,1.4207,2.5476,1.013,-0.0708,0.9888,-0.0673,1.3143,-0.2276,0.244,0.4861,-0.2684,0.4305,-0.0353,0.9788,0.8091,0.7779,1.7712,0.23,1.0222,0.0341,0.5392,1.3552,1.0531,-0.0767,1.1032,0.5288,-0.1313,1.9048,0.6341,-0.2419,0.8478,-0.1407,-0.2068,1.0679,0.5846,1.1758,-0.2363,0.9332,-0.1111,0.2727,1.8404,1.0019,0.0642,0.4567,2.0601,0.4659,0.284,2.163,1.6637,-0.195,BRCACancer
B06,0.7218,0.063,1.2963,-0.1585,1.4508,2.1606,0.9318,-0.0464,0.9633,-0.1371,0.9236,-0.0713,-0.0899,0.5274,-0.4939,0.1636,-0.0819,0.8575,0.5053,0.455,1.2783,-0.0263,0.9729,-0.0893,0.0425,1.2399,1.0091,-0.0949,0.8346,0.4849,-0.2545,1.34,0.8084,-0.4294,0.7287,-0.3896,-0.125,0.8725,0.6622,1.137,-0.0793,0.8728,-0.1552,0.2521,1.6941,0.7634,-0.1137,0.5136,1.547,0.3283,-0.0676,1.4569,1.3797,-0.5458,BRCACancer
B07,0.9278,0.0168,1.3503,-0.0836,1.951,2.7136,1.0142,-0.1148,1.556,-0.0343,1.4043,-0.1799,0.2825,0.6798,-0.0884,0.6203,-0.1009,1.177,1.0321,0.8234,1.792,0.3789,1.4186,0.0358,0.7055,1.7017,1.4636,-0.0633,1.366,0.6284,-0.094,2.2575,0.9775,-0.1372,1.1525,-0.1627,-0.1849,1.269,0.7926,1.5902,-0.1693,0.9902,-0.1776,0.1892,2.0046,1.1927,0.0716,0.2751,2.1078,0.5997,0.3735,2.0896,1.5748,-0.2121,BRCACancer
B08,0.5768,-0.0443,1.1764,-0.0268,1.5728,2.4386,1.4494,-0.0749,0.9282,-0.0327,1.1935,-0.0364,0.235,0.667,0.0342,0.6297,-0.1553,1.007,1.0572,0.7351,1.6981,0.3671,1.0803,0.0419,0.7661,1.299,1.2368,-0.0148,1.1197,0.4248,-0.1119,2.1044,0.7041,-0.1251,1.0315,-0.0362,-0.1553,1.016,0.4368,1.3514,-0.143,0.8072,-0.0508,0.0961,1.976,1.0455,0.0471,0.3032,2.4655,0.3938,0.3728,1.8077,1.132,-0.1744,Control
B09,1.0196,-0.0342,1.1587,-0.0929,1.5204,2.5275,1.3319,-0.0642,1.2239,-0.0425,1.3839,-0.124,0.3222,0.7209,-0.1215,0.4484,-0.245,0.9742,0.6103,0.4761,1.8255,0.2529,1.0942,0.0536,0.3852,1.454,1.3351,-0.2808,1.4918,0.8415,-0.1047,1.6693,1.3164,-0.2733,1.0524,-0.1161,-0.3183,1.2244,1.0289,1.4071,-0.1515,1.2268,-0.1644,0.2658,1.6531,0.8198,0.0159,0.41,2.1265,0.9217,0.3913,1.6827,1.491,-0.3634,Control
B10,0.8288,0.0504,1.1797,-0.105,1.466,2.1629,1.1453,-0.0815,1.1209,-0.0506,1.1843,-0.3272,0.3257,0.6102,-0.0189,0.3712,-0.1047,0.8469,0.6316,0.6379,1.7394,0.2365,0.9202,0.0396,0.5586,1.3597,1.3763,-0.1327,1.1726,0.846,-0.0865,1.8537,1.0216,-0.1186,1.0901,-0.2815,-0.1701,1.0758,0.8909,1.4557,-0.0782,0.9024,-0.1335,0.1195,1.6639,0.9708,0.0266,0.3319,2.0692,0.5031,0.2516,2.015,1.4619,-0.2099,Control
B11,0.6971,0.126,1.0879,-0.0187,1.3773,2.0921,1.4263,-0.0085,0.8983,0.0432,1.305,-0.0523,0.3838,0.5357,-0.1098,0.4509,0.0818,0.9909,0.9134,0.8687,1.6375,0.4132,0.9405,0.0635,0.6919,1.3067,1.35,-0.1375,0.9589,0.622,-0.1215,1.8734,0.8791,-0.162,0.885,-0.1812,-0.0571,1.0102,0.64,1.4217,-0.101,0.9422,-0.061,0.14,1.7695,0.9656,0.0972,0.4679,2.2936,0.4358,0.3489,1.9382,1.24,-0.1582,Control
B12,0.7332,0.1387,1.085,-0.0978,1.2915,2.0707,1.0468,-0.1373,1.0504,-0.1027,1.2458,-0.3269,0.2537,0.613,-0.1416,0.3638,-0.0897,0.8328,0.4982,0.4838,1.4211,0.2142,0.7469,-0.0287,0.4348,1.1991,1.113,-0.095,1.108,0.7691,-0.1453,0.978,1.3677,-0.3162,0.7013,-0.1101,-0.1864,1.0079,0.8773,1.1501,-0.1439,0.9769,0.0045,0.1974,1.3517,0.6309,0.0486,0.2264,1.8559,0.5781,0.3028,1.2222,1.1456,-0.2027,Control
C01,1.01,0.0107,1.3344,-0.1113,1.7093,2.2681,1.0673,-0.0417,1.0898,-0.0532,1.511,-0.1689,0.243,0.7845,-0.152,0.6847,0.1013,1.0064,1.0379,1.0198,1.903,0.4401,1.167,0.0583,0.6234,1.4539,1.4476,-0.0544,1.351,0.6705,-0.1312,2.287,0.8077,-0.2695,0.8487,-0.0344,-0.2206,1.1923,0.7765,1.3664,-0.1836,1.2742,-0.0283,0.2625,1.89,1.2498,0.0914,0.4469,2.1066,0.5761,0.4057,2.0354,1.2568,-0.2003,BRCACancer
C02,0.7336,0.0723,0.8973,-0.0271,1.7086,2.3119,1.3816,-0.1129,1.1154,0.0402,1.2063,-0.1901,0.4069,0.5194,-0.107,0.7019,0.0512,0.9107,1.072,0.8839,1.6208,0.5316,0.9944,-0.0072,0.7823,1.2872,1.1796,-0.1495,1.1347,0.4598,-0.0218,2.1636,0.8345,-0.1012,1.0799,-0.1743,-0.2039,0.8844,0.6103,1.4157,-0.1851,0.7715,-0.1835,0.1194,1.7874,1.2413,0.1178,0.4439,2.326,0.4095,0.4481,1.9216,1.2932,-0.162,BRCACancer
C03,0.7258,0.016,1.2008,-0.0998,1.8787,2.6196,1.0654,-0.1432,1.3504,0.0014,1.4746,-0.1907,0.4039,0.6452,0.0095,0.9231,0.0607,1.0733,1.1353,1.0339,1.816,0.5973,1.2159,0.0276,0.7834,1.4822,1.3531,-0.0763,1.325,0.5712,-0.0403,2.3524,0.851,-0.0869,1.0148,-0.1065,-0.231,1.0679,0.6877,1.5104,-0.1375,1.0834,-0.099,0.0816,2.0341,1.3443,0.1366,0.4235,2.2604,0.7067,0.5074,2.1422,1.2173,-0.1652,BRCACancer
C04,0.4163,-0.0217,0.6558,0.1073,1.0573,2.2006,1.4556,-0.0298,0.5917,0.0869,1.0435,-0.2831,0.3545,0.4421,0.0596,0.5682,-0.0257,0.6162,0.963,0.5178,1.4351,0.409,0.6903,0.0571,0.7243,0.8369,0.6519,-0.2289,0.841,0.2874,-0.0892,1.9003,0.5824,-0.1958,0.7092,-0.0574,-0.2005,0.5924,0.3632,0.7955,-0.1528,0.611,-0.0478,0.0767,1.7149,0.725,0.1284,0.1671,2.7061,0.2959,0.4035,1.3223,0.7671,-0.1295,Control
C05,0.3592,0.0284,0.7238,0.01,1.2742,1.9028,0.9648,-0.0806,0.5989,-0.0821,0.9674,-0.3413,0.3988,0.3541,0.0716,0.5706,0.0726,0.6148,0.8555,0.4956,1.4746,0.2915,0.6604,0.1084,0.6302,0.9655,0.7781,-0.1956,0.8618,0.2348,-0.0641,1.8962,0.525,-0.1323,0.7842,-0.1053,-0.2793,0.594,0.3924,0.937,-0.1184,0.5757,-0.0075,0.097,1.6799,0.7716,0.0767,0.3672,2.268,0.242,0.3758,1.636,0.8638,-0.0852,BRCACancer
C06,-0.0348,0.0452,0.2412,-0.0019,0.3849,0.8072,0.3074,-0.0779,0.2312,-0.1637,0.4733,0.135,0.1248,0.1726,-0.1233,0.25,-0.11,0.3111,0.3,0.2632,0.6234,0.1733,0.113,0.2482,0.1696,0.3275,0.2166,-0.0649,0.3325,0.1177,-0.0747,1.0031,0.1183,-0.3559,0.1826,-0.0761,-0.1815,0.2201,0.0981,0.2206,-0.1189,0.3401,-0.121,0.0044,0.7821,0.2288,0.1069,0.2346,1.2797,0.2826,0.252,0.3699,0.3392,-0.2972,Control
C07,0.4969,0.103,0.4905,-0.1253,1.4035,2.1872,1.5936,-0.097,0.8746,-0.0186,1.1089,-0.0647,0.2885,0.354,0.1224,0.551,0.0268,0.6929,0.7808,0.5148,1.5948,0.3587,0.7965,0.063,0.7273,1.0864,0.915,-0.1955,1.0001,0.3741,-0.0227,2.1651,0.6813,-0.2135,1.0252,-0.038,-0.1799,0.7074,0.4471,1.1736,-0.1497,0.5049,0.0268,0.0448,1.7344,1.065,0.1251,0.3541,2.3526,0.3708,0.3457,1.8423,1.0366,-0.1843,Control
C08,0.5444,0.0519,0.6443,-0.0357,1.4509,2.1154,1.1049,-0.0217,0.9889,-0.0319,1.282,-0.2365,0.1498,0.4706,-0.0711,0.6146,-0.0628,0.8692,0.9573,0.7065,1.5956,0.4274,1.0421,0.0346,0.6607,1.1366,1.0007,-0.092,1.118,0.4146,-0.0595,2.2064,0.8595,-0.115,0.9588,-0.0601,-0.1241,0.8956,0.4492,1.2968,-0.1534,0.6962,-0.0831,0.1816,1.759,1.1829,0.091,0.387,2.1934,0.4013,0.4312,1.8845,1.1417,-0.2362,Control
C09,0.3741,0.0367,0.6773,-0.0115,1.3951,2.1194,1.288,-0.0081,0.9517,0.0193,1.1269,-0.2183,0.2701,0.4155,0.0412,0.5812,-0.1131,0.6937,0.8657,0.5168,1.4942,0.3039,0.7566,0.0718,0.6969,1.1345,0.9402,-0.1765,0.8728,0.2952,-0.0902,2.1206,0.6537,-0.096,0.9445,-0.0391,-0.0684,0.6632,0.4338,1.1689,-0.1109,0.5855,-0.0445,0.071,1.5925,0.9887,0.079,0.2397,2.34,0.3822,0.3873,2.0143,1.0607,-0.149,Control
C10,0.575,0.0196,0.749,-0.0812,1.5473,2.0484,1.5138,-0.0914,0.7847,0.0723,1.0017,-0.0419,0.4392,0.3739,0.1184,0.5856,-0.0644,0.6537,0.8389,0.9001,1.5345,0.3144,0.6258,0.0085,0.7674,1.156,1.0072,-0.0304,0.8827,0.3433,-0.0084,2.1704,0.7936,-0.0601,1.1142,-0.1043,-0.1274,0.6185,0.4362,1.2759,-0.0976,0.5934,-0.1703,0.0802,1.4912,1.0678,0.1446,0.2773,2.5271,0.2419,0.3378,2.1015,1.0398,-0.0883,BRCACancer
C11,0.4968,0.0519,0.814,0.0135,1.5501,2.5202,1.3827,0.0125,1.0492,-0.0171,1.3238,-0.0231,0.4524,0.5591,0.0909,0.699,-0.0982,0.9035,1.0236,0.6668,1.6696,0.5154,0.9952,0.1259,0.7231,1.1341,1.0238,-0.2315,1.2199,0.3865,-0.0635,2.4035,0.7325,-0.1415,0.9625,-0.1738,-0.1322,0.9694,0.4468,1.2004,-0.084,0.8102,0.0318,0.0293,1.7165,1.0714,0.1045,0.2638,2.48,0.5657,0.5066,1.9033,1.0752,-0.1681,Control
C12,0.4918,0.0568,0.4871,-0.078,0.951,2.088,1.6527,0.011,0.5965,-0.0278,0.854,-0.1226,0.2882,0.2591,0.0458,0.5121,-0.0753,0.6083,0.8239,0.4661,1.3945,0.3067,0.6168,0.1495,0.5742,0.7498,0.5781,-0.1521,0.7721,0.2864,-0.0405,1.8528,0.5153,-0.0617,0.8069,-0.1402,-0.1661,0.5481,0.3276,0.7596,-0.0315,0.5036,-0.1108,0.1566,1.4279,0.5746,0.0971,0.3577,2.7461,0.2531,0.3784,1.3512,0.6171,-0.1579,BRCACancer
D01,0.9581,-0.0498,1.2673,-0.0772,1.628,2.1724,0.6952,-0.0557,1.2249,-0.2734,1.4284,-0.1469,0.2083,0.8608,-0.0998,0.5906,-0.1572,0.9689,0.7443,0.6356,1.6488,0.3705,1.122,0.0629,0.2243,1.3513,1.4599,-0.1333,1.3145,0.8254,-0.1132,1.4636,1.5227,-0.1406,0.7979,-0.1148,-0.2687,1.3304,1.0563,1.312,-0.2305,1.3578,0.0423,0.1546,1.5458,0.8684,0.0244,0.3185,1.8206,0.806,0.4497,1.3371,1.3663,-0.2998,BRCACancer
D02,0.8109,-0.0153,0.713,-0.0178,1.3323,2.2717,1.7102,-0.0676,0.9008,0.1076,1.2842,-0.0334,0.1795,0.4283,0.0959,0.6233,-0.0994,0.7168,0.9003,0.5211,1.6835,0.4595,0.7685,0.1448,0.7344,1.0584,0.9389,-0.2258,1.077,0.3446,-0.0707,2.1105,0.6434,-0.1234,0.9862,-0.0268,-0.2371,0.7945,0.4605,1.1682,-0.0824,0.6585,0.0146,-0.0946,1.7387,0.88,0.1197,0.3704,2.6239,0.3955,0.4667,1.9303,0.9756,-0.1129,BRCACancer
D03,0.7648,-0.0415,0.7323,-0.0628,1.3704,2.2836,1.6364,-0.0562,0.7232,0.0502,1.1201,-0.2332,0.347,0.4051,0.0449,0.5962,-0.052,0.6757,0.8992,0.6671,1.6203,0.3398,0.6701,0.0294,0.7019,1.0422,0.9818,-0.1648,0.953,0.3101,-0.0053,1.9231,0.546,-0.0633,0.8651,-0.0626,-0.1845,0.7478,0.477,1.0319,-0.1077,0.5775,-0.1005,-0.0223,1.7552,0.8351,0.1135,0.404,2.7264,0.3186,0.38,1.8491,0.7997,-0.0912,BRCACancer
D04,0.6461,0.022,0.9005,0.0074,1.3615,2.2062,1.3927,-0.0981,0.7435,0.0489,1.2486,-0.1809,0.3518,0.5809,-0.005,0.627,-0.1651,0.8508,0.9744,0.7032,1.6468,0.4751,0.8421,0.0678,0.7496,1.1432,1.118,-0.1939,1.0035,0.4031,-0.0465,2.0246,0.7017,-0.125,0.8834,-0.1272,-0.2808,0.9428,0.4991,1.2443,-0.1351,0.8747,-0.0684,0.0847,1.7785,1.0156,0.0972,0.3552,2.435,0.358,0.4164,1.7452,1.105,-0.1391,BRCACancer
D05,0.6105,0.0589,0.9038,-0.1198,1.6094,2.2459,1.6713,-0.0451,0.8825,0.0725,1.1055,-0.0958,0.3592,0.4972,0.0624,0.6951,0.0082,0.7556,0.8024,0.9149,1.6712,0.3408,0.7677,0.0792,0.7218,1.1427,1.1405,-0.0263,0.9651,0.4223,-0.0156,2.2191,0.4889,-0.0698,0.928,-0.1289,-0.2183,0.7585,0.5421,1.1472,-0.1404,0.7926,-0.0136,0.0859,1.8551,1.1579,0.1366,0.4182,2.4276,0.3055,0.3293,1.8837,0.9971,-0.1271,BRCACancer
D06,0.722,0.0582,1.0016,-0.04,1.6458,2.352,1.2308,-0.088,1.0984,-0.0589,1.3052,-0.1652,0.3528,0.6032,0.015,0.6815,0.0621,0.9594,1.0468,0.8425,1.6859,0.5254,1.1422,0.147,0.7213,1.2464,1.1802,-0.2298,1.1689,0.4539,-0.0973,2.0733,0.8224,-0.1987,0.9648,-0.0316,-0.1804,1.0525,0.5719,1.2669,-0.0934,0.9682,-0.034,0.1493,1.7758,1.1607,0.0801,0.3356,2.2707,0.5146,0.4198,1.9011,1.1845,-0.182,BRCACancer
D07,0.6607,-0.0091,0.9373,-0.037,1.6109,2.4516,1.5299,-0.0466,1.0106,0.0783,1.2271,-0.0721,0.4317,0.5068,0.0824,0.6895,-0.0576,0.848,0.9191,0.6344,1.6863,0.4486,1.0331,0.0976,0.7409,1.1552,1.086,-0.0302,1.1423,0.3588,-0.0244,2.2402,0.5502,-0.1541,1.0344,-0.073,-0.2275,0.8676,0.5016,1.2295,-0.0941,0.7607,0.0189,0.1083,2.0037,1.0979,0.115,0.4108,2.5717,0.3982,0.3844,1.8587,1.1748,-0.1063,Control
D08,0.4159,0.1353,0.6644,-0.0641,1.2191,2.1956,1.4146,-0.0331,0.7303,0.0495,0.9355,-0.117,0.2986,0.3761,0.0246,0.551,-0.0067,0.6652,0.7999,0.599,1.507,0.3274,0.6312,0.0462,0.4907,0.936,0.8422,-0.1639,0.9021,0.3108,-0.0483,2.0329,0.5641,-0.1331,0.899,-0.1362,-0.1674,0.606,0.4049,0.9784,-0.1004,0.6683,-0.0682,0.1752,1.6843,0.7998,0.1205,0.3516,2.3454,0.3113,0.3517,1.5985,0.9885,-0.1723,Control
