@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10451 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 1437 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2205 numeric
@attribute 2206 numeric
@attribute 2207 numeric
@attribute 23533 numeric
@attribute 2534 numeric
@attribute 26279 numeric
@attribute 27040 numeric
@attribute 2885 numeric
@attribute 30814 numeric
@attribute 3265 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3596 numeric
@attribute 3635 numeric
@attribute 3845 numeric
@attribute 391013 numeric
@attribute 3937 numeric
@attribute 4067 numeric
@attribute 4893 numeric
@attribute 50487 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5894 numeric
@attribute 6300 numeric
@attribute 6416 numeric
@attribute 64600 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7124 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8503 numeric
@attribute 8681 numeric
@attribute 9846 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.5406,0.6698,0.0628,1.1233,0.031,0.5283,0.6608,0.4354,0.0017,2.2643,1.2512,1.2727,0.0677,1.3993,1.5674,-8e-04,0.2849,-0.0438,-0.1985,-0.1282,-0.2892,1.1425,1.415,-0.0321,1.7722,1.0919,2.524,-0.0141,1.2242,1.0238,0.9645,1.5704,1.2045,0.1856,0.0848,-0.0128,0.2168,-0.2318,1.1671,0.6251,0.3076,0.9582,0.9963,0.2031,1.8048,0.9765,1.1557,-0.0624,0.8994,-0.0066,0.7966,0.5921,0.421,0.6863,0.5351,0.4688,0.4206,1.5323,0.0234,1.2871,-0.113,0.6083,-0.0593,0.7411,1.1911,1.1095,1.335,0.1872,1.1678,0.1492,0.0773,0.2705,0.137,0.0466,0.0321,0.3248,0.5874,Control
Utah__A12,0.3543,0.4517,0.0564,0.8493,0.3087,0.3826,0.4377,0.6965,0.2717,2.507,0.7218,0.8099,0.3118,1.0673,1.1338,0.1288,0.1934,0.1709,-0.1636,0.0484,-0.0716,1.0352,0.869,0.2378,1.4091,0.9496,2.6251,0.0554,0.9277,1.0841,0.7457,1.6025,0.9724,-0.1209,-0.08,0.2002,0.226,0.0609,0.8362,0.245,0.0835,0.4893,1.0017,0.2057,1.2884,0.6537,0.6947,-0.2465,0.889,0.0022,0.6695,0.3092,0.184,0.6913,0.2159,0.2095,0.307,1.0033,-0.1083,1.1725,-0.2273,0.2659,0.2264,0.5264,0.746,0.4482,1.0715,0.0949,0.7893,0.0614,0.2558,0.1435,0.147,-0.0087,0.0919,0.1131,0.2513,Control
Utah__B01,0.6849,0.6104,0.0595,1.2183,0.1757,0.3787,0.5976,0.4754,0.0919,2.0873,0.9716,1.4445,0.0634,1.2662,1.513,0.0071,0.1464,0.0944,-0.2116,-0.2898,-0.1914,1.1946,1.5378,0.1816,2.1846,1.3861,2.6035,0.0275,1.4936,1.2976,1.0602,1.9253,1.579,-0.1709,0.0663,0.0585,0.2717,0.045,1.4003,0.5104,0.5853,0.9193,0.9213,0.3418,1.5393,0.7649,1.4678,-0.3463,1.0989,-0.0215,0.703,0.6422,0.1378,0.573,0.6443,0.2865,0.7761,1.2247,-0.1264,1.6457,-0.406,0.5919,0.078,0.9155,1.2677,0.9847,1.2596,0.221,1.0718,0.0455,0.3692,0.2395,0.2066,-0.0081,-0.0076,0.5154,0.6486,Control
Utah__B02,0.4887,0.5786,-0.0025,1.3113,0.1671,0.6586,0.816,0.6507,-0.087,2.9775,1.3378,1.4931,0.0228,1.6457,1.6209,0.0459,0.3374,0.0265,-0.1473,-0.0507,-0.0589,1.4018,1.5353,0.082,2.3718,1.3263,3.2009,0.0433,1.4558,1.3956,1.3465,2.0769,1.7588,0.2103,0.0105,-0.0602,0.3776,-0.0791,1.468,0.4882,0.32,0.7534,1.3186,0.2455,1.7139,1.0793,1.2677,0.0037,1.2179,-0.0218,1.0242,0.6051,0.4073,0.8811,0.5247,0.6416,0.6982,1.6089,0.1667,1.8628,-0.0206,0.5649,0.0623,0.8818,1.2043,0.9629,1.4705,0.4265,1.4801,0.1538,0.3636,0.3484,0.079,-0.0538,0.167,0.7367,0.5123,Control
Utah__B03,0.618,0.6305,0.0018,1.2964,0.0818,0.5588,0.6437,0.4887,-0.1799,2.5163,1.1244,1.6356,0.1643,1.3902,1.5833,-0.0178,0.2578,-0.0259,-0.2215,-0.0976,-0.1062,1.3328,1.6324,0.1238,2.341,1.3701,2.9618,0.0866,1.5497,1.2952,1.119,1.9938,1.9606,0.0948,-0.008,0.0282,0.3694,-0.0745,1.4472,0.5496,0.377,0.8807,1.1555,0.2867,1.7231,0.9322,1.2757,-0.0909,1.1503,-0.034,0.914,0.6391,0.3033,0.708,0.5927,0.497,0.7721,1.448,-0.0071,1.7257,-0.1355,0.6194,-0.0606,0.9292,1.2156,0.9639,1.3073,0.1629,1.3199,0.1213,0.2725,0.3121,0.0654,-0.0491,0.1555,0.5568,0.5548,BRCACancer
Utah__B04,1.0125,1.0397,-0.0207,1.5574,0.1216,0.5084,0.6265,0.4277,-0.0973,2.0261,1.3669,2.1773,-0.0371,1.2456,1.6575,-0.0825,0.1672,-0.0525,-0.1581,-0.0712,-0.0431,1.6247,1.3972,-0.0231,2.4733,2.0108,2.4663,0.0552,1.609,1.4994,1.2478,2.0074,1.5843,0.1053,-0.0716,0.0429,0.4318,-0.142,1.3972,0.7434,0.646,1.5724,1.1271,0.495,1.892,0.7103,1.1452,-0.0903,1.1443,-0.0073,0.8283,0.7937,0.3598,0.7454,0.6523,0.4032,0.8504,1.267,-0.0886,1.725,-0.0923,0.7505,0.0195,1.4407,1.2674,1.2308,1.0734,0.3204,1.184,0.2001,0.543,0.3132,-0.06,-0.1579,0.2276,0.4234,1.0609,BRCACancer
Utah__B05,0.5078,0.5644,0.0217,1.0531,0.1847,0.4305,0.6992,0.4003,-0.0052,2.5225,1.1669,1.5353,0.0998,1.2346,1.5074,0.0684,0.23,0.0777,-0.1394,-0.0493,-0.101,1.4358,1.274,0.0053,1.9894,1.5095,2.3855,-0.0173,1.1758,1.1414,0.9807,2.163,1.6637,0.0058,-0.0829,0.0645,0.2146,-0.0915,1.0175,0.5848,0.1593,0.8302,1.0955,0.2936,1.7712,0.8091,1.0222,-0.1129,0.9502,0.0088,0.6254,0.4861,0.3612,0.8433,0.2515,0.4422,0.4846,1.5184,-0.0064,1.4207,-0.1604,0.52,0.043,0.7814,1.2093,0.9325,1.2851,0.3651,1.2466,0.1172,0.2195,0.3196,-0.2379,-0.0595,0.1488,0.3824,0.4579,BRCACancer
Utah__B06,0.4508,0.5914,-0.0683,1.0091,0.0105,0.1636,0.3683,0.3157,0.0112,1.525,0.7683,1.3611,0.2251,0.8901,1.1253,-0.2514,-0.0263,-0.0674,-0.0484,0.1077,-0.0386,1.0167,1.0432,0.1026,1.9062,1.025,2.1283,-0.1043,1.137,1.0547,0.7105,1.4569,1.3797,-0.3337,-0.0115,0.1325,0.2832,0.1619,0.999,0.4449,0.1613,0.6881,0.8584,0.2515,1.2783,0.5053,0.9729,-0.3907,0.8584,0.0728,0.4015,0.5274,-0.0139,0.3251,0.4629,0.1049,0.4988,0.8041,-0.2678,1.4508,-0.4228,0.4002,-0.1526,0.7812,0.9821,0.6892,1.086,0.0826,0.8845,-0.1186,0.239,0.1537,0.1536,0.0059,0.0896,0.2021,0.4852,BRCACancer
Utah__B07,0.6026,0.7972,-0.0713,1.4636,0.2426,0.6203,0.7663,0.5025,0.3176,2.2204,1.4254,1.7565,0.0691,1.5943,1.6451,0.0629,0.3789,-0.0771,-0.0185,-0.0577,-0.1432,1.4224,1.5847,-0.0169,2.5768,1.2438,2.9543,0.1405,1.5902,1.4427,1.3477,2.0896,1.5748,0.191,-0.0949,-0.0013,0.432,-0.1791,1.6168,0.5754,0.2287,0.9103,1.3872,0.2653,1.792,1.0321,1.4186,0.0257,1.2765,-0.0018,1.0787,0.6798,0.486,0.8574,0.5065,0.5956,0.7269,1.5398,0.0835,1.951,-0.1399,0.6667,-0.0371,1.1794,1.3289,1.0043,1.5172,0.1916,1.4775,0.1305,0.514,0.4622,0.088,-0.0431,0.286,0.6768,0.4588,BRCACancer
Utah__B08,0.3104,0.404,-0.0089,1.2368,0.0654,0.6297,0.7068,0.3865,-0.0232,2.7821,1.155,1.0547,0.0716,1.6623,1.6528,-0.1207,0.3671,-0.0931,-0.025,-0.0426,-0.1718,1.1446,1.4566,-0.0382,1.9651,1.0587,3.0594,0.1242,1.3514,1.5826,1.0552,1.8077,1.132,0.1855,-0.0053,-0.0065,0.4514,-0.1291,1.2187,0.5589,0.2168,0.6713,1.3328,0.1572,1.6981,1.0572,1.0803,0.1273,0.9295,0.0215,0.8112,0.667,0.444,0.7926,0.433,0.5798,0.4862,1.6268,0.0428,1.5728,0.0247,0.4788,-0.0042,0.7595,1.3009,0.9843,1.7027,0.1785,1.3839,0.1572,0.3608,0.306,-0.0394,-0.0504,0.0681,0.415,0.4566,Control
Utah__B09,1.0313,1.075,0.043,1.3351,0.1447,0.4484,0.6215,-0.0232,-0.033,2.0292,1.3513,2.0965,0.2552,1.1289,1.6703,0.0909,0.2529,-0.0955,-0.3111,-0.1795,-0.038,1.4435,1.1871,-0.0401,2.1839,2.0407,2.2033,-0.0178,1.4071,1.3856,1.0407,1.6827,1.491,0.1349,0.1201,-0.0757,0.2316,-0.2273,1.1976,0.7236,0.6846,1.5246,0.9275,0.4966,1.8255,0.6103,1.0942,-0.0968,0.8686,-0.0231,0.6791,0.7209,0.3163,0.6986,0.6246,0.4622,0.6499,1.097,0.0383,1.5204,-0.1495,0.8406,-0.0685,1.2234,1.2638,1.0192,1.1446,0.0635,1.0445,0.1708,0.4485,0.3119,0.0588,-0.0234,0.1414,0.4069,1.0035,Control
Utah__B10,0.7046,0.8424,-0.0215,1.3763,0.144,0.3712,0.4803,0.2747,-0.1619,2.5842,1.0806,1.7694,0.1511,1.0981,1.5222,-0.0112,0.2365,0.0451,-0.3167,0.0223,-0.0221,1.4225,1.2219,-0.0205,2.1542,1.7219,2.7107,-0.0739,1.4557,1.2765,1.0392,2.015,1.4619,0.0478,0.1098,-0.0338,0.3194,-0.0853,1.0868,0.5548,0.3924,1.0926,1.0241,0.3351,1.7394,0.6316,0.9202,-0.0692,0.9729,-0.0554,0.7544,0.6102,0.1761,0.5039,0.4213,0.3403,0.8182,1.361,0.0153,1.466,-0.1359,0.5586,0.0395,1.057,1.1026,0.9153,0.9995,0.0864,0.9307,0.0362,0.3345,0.1911,-0.0541,-0.0028,0.1516,0.277,0.8076,Control
Utah__B11,0.4604,0.6514,0.0048,1.35,0.1936,0.4509,0.6847,0.3926,-0.0611,2.5569,1.1408,1.3446,0.0119,1.3163,1.7628,0.0645,0.4132,-0.0794,-0.1714,-0.0728,-0.1342,1.2831,1.3353,0.0028,2.0456,1.4614,2.7007,0.0629,1.4217,1.3764,1.0564,1.9382,1.24,0.1458,-0.0377,-0.053,0.4621,-0.0743,1.1631,0.4739,0.2925,0.9291,1.3426,0.2732,1.6375,0.9134,0.9405,-0.0522,0.96,0.015,0.6434,0.5357,0.3957,0.759,0.4453,0.376,0.5737,1.5061,-0.0358,1.3773,-0.042,0.5536,0.0193,0.9509,1.2622,1.0786,1.2664,0.1554,1.248,0.1687,0.3626,0.208,-0.1232,-0.0584,0.2017,0.3641,0.6537,Control
Utah__B12,0.8008,0.5464,0.0244,1.113,0.075,0.3638,0.5036,0.0756,0.0266,1.3746,0.9547,1.9139,0.1629,0.9009,1.3374,-0.1675,0.2142,-0.095,-0.2787,-0.0517,-0.1585,1.3225,0.9353,-0.055,2.0851,1.6009,1.1689,0.0025,1.1501,1.1129,0.9981,1.2222,1.1456,0.0789,-0.0112,0.0513,0.2175,-0.2378,1.175,0.513,0.6586,1.3595,0.913,0.3298,1.4211,0.4982,0.7469,-0.1087,0.6759,-0.0057,0.4891,0.613,0.2992,0.5235,0.3131,0.2893,0.6707,0.8838,-0.0541,1.2915,-0.0933,0.4809,-0.0343,1.0116,0.8093,0.8223,0.7485,0.2909,0.7461,0.0678,0.3669,0.2393,-0.1804,-0.1117,-0.0027,0.4004,0.6683,Control
Utah__C01,0.4944,0.7783,-0.017,1.4476,0.1597,0.6847,0.8,0.3694,0.0912,2.892,1.6889,1.5355,0.0197,1.4141,1.8228,0.007,0.4401,-0.0984,-0.1054,0.0302,-0.1503,1.5603,1.5,-0.086,2.3384,1.8108,2.7689,0.0108,1.3664,1.3659,1.3215,2.0354,1.2568,0.2252,-0.0383,0.0169,0.4567,-0.1872,1.2554,0.741,0.3456,1.2075,1.5064,0.3439,1.903,1.0379,1.167,-0.0058,0.9902,0.0114,0.9055,0.7845,0.5529,0.9687,0.5762,0.6366,0.7435,1.7496,0.0645,1.7093,-0.1073,0.6277,0.0274,1.0359,1.3698,1.3931,1.6349,0.4812,1.61,0.2072,0.4588,0.4229,0.0364,-0.114,0.1749,0.6309,1.0345,BRCACancer
Utah__C02,0.4671,0.6598,0.0237,1.1796,0.23,0.7019,0.7799,0.6229,0.1005,3.1224,1.5715,1.2675,0.3081,1.6389,1.5148,-0.0853,0.5316,-0.1184,-0.0996,-0.0721,-0.0294,1.4184,1.2035,-0.013,2.1585,1.2227,3.0103,0.0293,1.4157,1.3914,1.3841,1.9216,1.2932,0.2894,-0.0597,-0.0043,0.4081,-0.138,1.4863,0.5558,0.2186,0.6748,1.4552,0.1939,1.6208,1.072,0.9944,0.1277,1.0013,0.0668,1.0455,0.5194,0.5078,0.8616,0.3462,0.6791,0.5309,1.6819,0.1095,1.7086,-0.0187,0.4751,0.006,0.9083,1.1809,0.9256,1.4237,0.4151,1.4449,0.1248,0.458,0.4549,0.0228,-0.1225,0.1995,0.5742,0.4033,BRCACancer
Utah__C03,0.458,0.6966,0.0053,1.3531,0.2084,0.9231,0.9758,0.3038,0.026,2.6323,1.923,1.5967,0.1911,1.873,1.5281,0.0395,0.5973,-0.081,-0.0681,-0.0112,-0.0918,1.5638,1.3543,-0.0135,2.5865,1.3507,2.8765,0.0304,1.5104,1.3048,1.4812,2.1422,1.2173,0.4337,-0.0942,0.0502,0.3978,-0.13,1.6089,0.6095,0.2433,0.8136,1.4851,0.2265,1.816,1.1353,1.2159,0.1151,1.0868,0.0173,1.2029,0.6452,0.6919,0.9484,0.3827,0.8146,0.747,1.9186,0.08,1.8787,-0.0448,0.6092,-0.0656,1.1329,1.3061,1.0519,1.3882,0.5511,1.6581,0.1904,0.4667,0.6158,0.0953,-0.1151,0.39,0.8739,0.4651,BRCACancer
Utah__C04,0.2442,0.228,0.0553,0.6519,0.0365,0.5682,0.6323,0.2581,0.1382,3.0744,1.2282,0.717,0.3182,1.5904,1.2653,-0.1499,0.409,-0.0297,-0.2029,-0.1166,-0.1066,1.0989,0.862,-0.157,1.4131,0.8698,1.8067,0.0079,0.7955,1.1165,0.8543,1.3223,0.7671,0.3081,0.078,0.0492,0.2326,-0.0986,1.1772,0.2979,0.174,0.502,1.0917,0.1178,1.4351,0.963,0.6903,0.1095,0.6028,0.0094,0.5427,0.4421,0.3579,0.7873,0.2371,0.518,0.3925,1.4391,0.0734,1.0573,0.1398,0.4237,0.0217,0.4567,0.8775,0.663,1.0224,0.1199,1.0324,0.1014,0.2817,0.1994,-0.3073,-0.1642,-0.1339,0.3449,0.294,Control
Utah__C05,0.2222,0.3264,0.0793,0.7781,0.1608,0.5706,0.5801,0.3544,-0.0444,3.4313,1.0841,0.7848,0.2786,1.3706,1.157,-0.0632,0.2915,-0.0373,-0.1565,0.0305,-1e-04,1.1344,0.8806,-0.0687,1.5973,0.9691,2.1495,0.0486,0.937,1.1142,1.0445,1.636,0.8638,0.2248,-0.0165,0.0356,0.1562,-0.1736,1.1237,0.3168,0.1022,0.4343,1.126,0.1431,1.4746,0.8555,0.6604,0.0748,0.6798,-0.0011,0.5979,0.3541,0.2775,0.6457,0.1362,0.4643,0.4559,1.4929,0.0807,1.2742,0,0.3626,-0.0232,0.4931,0.9549,0.6886,1.0171,0.1511,0.9815,0.0993,0.1701,0.2136,-0.2927,-0.0243,0.0081,0.3363,0.3812,BRCACancer
Utah__C06,0.0362,-0.0355,0.0622,0.2166,0.1844,0.25,0.2288,-0.0494,-0.0522,0.9906,0.4463,0.3585,0.2216,0.5258,0.5373,-0.0269,0.1733,-0.081,-0.0074,-0.1305,-0.0612,0.534,0.3181,0.0159,0.4647,0.4921,0.5165,0.2149,0.2206,0.2189,0.2789,0.3699,0.3392,-0.0112,0.0609,0.1057,-0.0355,-0.0934,0.4169,0.0768,-0.0098,0.3943,0.2985,0.0342,0.6234,0.3,0.113,-0.0863,0.1852,-0.0352,0.3615,0.1726,0.1565,0.5213,0.0769,0.1938,0.0011,0.5011,-0.0424,0.3849,-0.1069,0.0703,-0.0651,0.0625,0.1375,0.3076,0.1699,-0.1027,0.1992,0.1012,-0.0142,0.0512,-0.049,0.0976,-0.0154,0.0241,0.2007,Control
