@relation data

@attribute id string
@attribute 9365 numeric
@attribute 26281 numeric
@attribute 10818 numeric
@attribute 5781 numeric
@attribute 6464 numeric
@attribute 2254 numeric
@attribute 2253 numeric
@attribute 54106 numeric
@attribute 2252 numeric
@attribute 2251 numeric
@attribute 2250 numeric
@attribute 8074 numeric
@attribute 8817 numeric
@attribute 2248 numeric
@attribute 2249 numeric
@attribute 2246 numeric
@attribute 2247 numeric
@attribute 5289 numeric
@attribute 6714 numeric
@attribute 27006 numeric
@attribute 30849 numeric
@attribute 2263 numeric
@attribute 8660 numeric
@attribute 2264 numeric
@attribute 1796 numeric
@attribute 2261 numeric
@attribute 2260 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 8822 numeric
@attribute 8823 numeric
@attribute 2549 numeric
@attribute 2255 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 3667 numeric
@attribute 3643 numeric
@attribute 10817 numeric
@attribute 5295 numeric
@attribute 9965 numeric
@attribute 5296 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCACancer}

@data
A11,-0.0378,-0.1104,0.616,0.4071,0.5757,0.0681,-0.2006,0.2791,-0.1513,-0.2145,-0.0163,0.0519,0.0151,-0.2164,0.0257,-0.1256,-0.1159,1.076,0.2131,-0.1943,0.7362,-0.0132,0.5538,-0.0898,0.4613,-0.1283,0.041,1.2242,1.0238,0.0324,-0.0757,0.2875,-0.0166,1.1671,1.5674,0.1501,0.1338,0.1041,1.2045,-0.088,0.1856,0.7411,Control
A12,-0.1317,-0.2986,0.2737,0.2448,0.5602,-0.0853,-0.233,0.3105,-0.1429,0.042,0.1485,-0.1252,0.1554,-0.4625,-0.2259,0.0118,-0.0989,0.5475,0.1246,-0.2344,0.5739,-0.0338,0.2125,0.0244,0.3907,-0.1423,0.0317,0.9277,1.0841,0.114,0.0035,0.2155,0.0625,0.8362,1.1338,0.1526,-0.0949,0.0122,0.9724,-0.2629,-0.1209,0.5264,Control
B01,-0.0944,-0.3079,0.6951,0.5505,0.5727,-0.1256,-0.4197,0.3658,-0.1819,-0.0451,-0.0294,-0.3029,-0.0059,-0.5972,-0.2987,-0.0031,-0.174,1.0901,0.1548,-0.5789,0.8374,0.0372,0.2877,-0.2595,0.1867,-0.4449,0.0367,1.4936,1.2976,-0.0965,-0.0291,0.267,-0.087,1.4003,1.513,0.1695,0.0737,0.0501,1.579,-0.3589,-0.1709,0.9155,Control
B02,-0.0678,-0.0689,0.5922,0.4639,0.8993,0.0194,-0.2217,0.261,-0.133,0.0285,0.0035,-0.14,0.0758,-0.1883,0.1037,-0.0859,-0.0652,0.9838,0.4023,-0.1345,0.8919,-0.0247,0.5391,-0.0705,0.7837,-0.1108,0.056,1.4558,1.3956,0.1131,-0.056,0.2746,-0.0575,1.468,1.6209,0.0848,0.1509,0.1211,1.7588,-0.1347,0.2103,0.8818,Control
B03,0.0164,-0.2017,0.5816,0.5275,0.7096,0.0127,-0.2695,0.2854,-0.1101,0.04,0.0047,-0.0834,-0.0281,-0.3065,-0.0334,-0.0315,-0.1705,1.0424,0.2613,-0.2301,0.8602,0.0225,0.4452,-0.1013,0.5385,-0.2206,0.1457,1.5497,1.2952,-0.0651,-0.0588,0.2259,-0.0197,1.4472,1.5833,0.0753,0.1229,0.0355,1.9606,-0.2183,0.0948,0.9292,BRCACancer
B04,-0.0394,-0.17,0.6971,0.6234,0.7034,-0.0842,-0.2748,0.3876,-0.1764,-0.0108,-0.0721,-0.1088,0.0299,-0.363,-0.173,-0.0996,-0.0759,1.0987,0.3358,-0.219,0.8119,-0.0542,0.3533,-0.0425,0.4073,-0.1824,0.1162,1.609,1.4994,-0.0034,-0.0806,0.5753,0.0019,1.3972,1.6575,0.237,0.1589,-0.0347,1.5843,-0.1065,0.1053,1.4407,BRCACancer
B05,-0.2658,-0.3766,0.4277,0.3737,0.7378,-0.1586,-0.399,0.4771,-0.231,-0.1076,0.0645,-0.0356,0.036,-0.3219,-0.0725,-0.0593,-0.0673,0.8576,0.2762,-0.224,0.6736,-0.1125,0.5362,-0.007,0.3233,-0.1072,0.0064,1.1758,1.1414,0.1463,-0.0724,0.3761,-0.0049,1.0175,1.5074,0.1117,0.0846,0.1219,1.6637,-0.1412,0.0058,0.7814,BRCACancer
B06,-0.2048,-0.3839,0.4462,0.4064,0.4776,-0.1125,-0.3615,0.2802,-0.0884,-0.2376,-0.0233,-0.1394,-0.0911,-0.6498,-0.461,0.0111,-0.1371,0.8503,-0.0629,-0.6865,0.5792,0.0897,0.0148,-0.2487,0.2353,-0.4164,-0.115,1.137,1.0547,-0.1102,0.0184,0.2406,-0.0479,0.999,1.1253,0.1387,-0.0178,-0.1138,1.3797,-0.473,-0.3337,0.7812,BRCACancer
B07,-0.1241,-0.1027,0.664,0.4293,0.879,-0.0125,-0.2048,0.261,-0.1585,-0.1086,0.029,-0.0243,0.0042,-0.2239,0.0084,-0.1018,-0.0343,1.1202,0.3509,-0.1998,0.8816,-0.0764,0.3436,0.0146,0.7762,-0.0361,0.0812,1.5902,1.4427,0.1205,-0.0894,0.291,-0.0094,1.6168,1.6451,0.1864,0.0648,0.1079,1.5748,-0.0731,0.191,1.1794,BRCACancer
B08,0.0245,-0.0778,0.5736,0.423,0.7952,0.025,-0.1688,0.226,-0.1015,-0.0736,-0.1011,0.0496,-0.0358,-0.0475,0.1325,-0.0839,-0.0327,0.9817,0.5257,-0.0998,0.6939,-0.0369,0.4616,-0.0672,0.8182,-0.0265,0.0355,1.3514,1.5826,0.0854,-0.1078,0.1985,-0.0259,1.2187,1.6528,0.1724,0.1607,0.0334,1.132,-0.0387,0.1855,0.7595,Control
B09,-0.0768,-0.0397,0.724,0.7033,0.6547,-0.0907,-0.2607,0.2407,-0.1033,-0.1097,-0.085,-0.0844,-0.0711,-0.1779,0.001,-0.112,-0.0425,1.1283,0.3141,-0.1826,0.6189,-0.0384,0.4013,-0.0656,0.2345,-0.1885,0.1324,1.4071,1.3856,-0.0164,-0.093,0.4404,-0.0717,1.1976,1.6703,0.1595,0.1222,-0.0489,1.491,-0.0226,0.1349,1.2234,Control
B10,-0.1415,-0.0696,0.5776,0.3825,0.7099,-0.058,-0.1619,0.2891,-0.1917,0.0338,0.0161,-0.0296,-0.0434,-0.261,0.0563,-0.0332,-0.0506,0.9529,0.2267,-0.2048,0.7594,-0.0724,0.3729,-0.0796,0.3391,-0.1021,0.0274,1.4557,1.2765,0.1207,-0.017,0.434,-0.0319,1.0868,1.5222,0.0836,0.0609,-0.0694,1.4619,-0.1343,0.0478,1.057,Control
B11,-0.0575,-0.1078,0.5602,0.3893,0.7097,-0.0163,-0.0824,0.247,-0.1808,-0.1536,-0.0126,-0.0825,0.0241,-0.2344,0.0927,-0.0858,0.0432,0.9308,0.4117,-0.2496,0.7444,-0.0197,0.4412,-0.0695,0.6762,-0.0516,0.0154,1.4217,1.3764,0.1095,-0.0488,0.3916,0.0099,1.1631,1.7628,0.2195,0.1529,0.0157,1.24,-0.0597,0.1458,0.9509,Control
B12,-0.1063,-0.1909,0.4671,0.3487,0.5071,0.021,-0.2092,0.2197,-0.0545,0.0058,-0.0946,-0.088,-0.0258,-0.2511,-0.0278,-0.0652,-0.1027,0.6594,0.208,-0.3519,0.4803,-0.0566,0.3179,-0.083,0.085,-0.0989,0.061,1.1501,1.1129,0.0682,-0.1938,0.3545,0.0573,1.175,1.3374,0.1607,4e-04,0.0939,1.1456,-0.1595,0.0789,1.0116,Control
C01,-0.0316,-0.1574,0.6561,0.4644,0.7971,-0.1062,-0.1905,0.3616,-0.2378,-0.0113,-0.0365,-0.1109,0.0681,-0.2874,-0.0048,-0.1056,-0.0532,1.0434,0.576,-0.2525,0.7852,-0.1034,0.4838,-0.0625,0.7354,-0.0315,0.0671,1.3664,1.3659,0.2079,-0.1075,0.5123,0.003,1.2554,1.8228,0.2353,0.2268,0.1324,1.2568,-0.1506,0.2252,1.0359,BRCACancer
C02,-0.0408,-0.0764,0.51,0.3541,0.8402,5e-04,-0.1237,0.345,-0.1168,-0.1064,0.0175,-0.0646,0.088,-0.1226,0.1964,-0.0745,0.0402,0.8743,0.4904,0.0015,0.8654,-0.0813,0.4106,0.0574,0.6828,0.0505,0.0893,1.4157,1.3914,0.1919,-0.0357,0.3313,0.0761,1.4863,1.5148,0.271,0.1254,0.1784,1.2932,-0.0783,0.2894,0.9083,BRCACancer
C03,-0.1162,-0.161,0.6057,0.4329,0.9851,0.0826,-0.1369,0.3054,-0.1604,-0.1124,-0.0211,-0.1167,0.0029,-0.1239,0.0899,-0.0709,0.0014,0.9953,0.5207,-0.0347,0.9047,-0.0979,0.51,0.0479,0.9061,0.0501,0.1674,1.5104,1.3048,0.2106,-0.0863,0.3107,-0.028,1.6089,1.5281,0.2068,0.1927,0.253,1.2173,-0.0565,0.4337,1.1329,BRCACancer
C04,-0.0015,-0.2124,0.3618,0.1876,0.5596,0.0506,-0.1642,0.1283,-0.1199,-0.087,0.0582,0.2264,0.0819,-0.029,0.2397,-0.0645,0.0869,0.6343,0.4177,0.043,0.4058,-0.0732,0.5045,0.0307,0.2849,0.0314,0.0586,0.7955,1.1165,0.3056,-0.0321,0.1726,0.0041,1.1772,1.2653,0.1286,0.0619,0.1502,0.7671,-0.0425,0.3081,0.4567,Control
C05,0.0259,-0.0133,0.3516,0.2155,0.641,-0.0385,-0.1103,0.2599,-0.1539,-0.0127,-0.0407,0.0945,0.0887,-0.0835,0.1379,-0.0306,-0.0821,0.5513,0.3402,-0.0385,0.5259,-0.0478,0.4153,0.1571,0.2831,-0.0023,-8e-04,0.937,1.1142,0.2042,-0.0321,0.2058,0.067,1.1237,1.157,0.0683,0.0416,0.0674,0.8638,-0.0862,0.2248,0.4931,BRCACancer
C06,-0.0549,-0.0289,0.1339,0.2149,0.1502,-0.1554,-0.2086,0.1627,-0.2551,0.1794,0.1667,0.054,0.2003,-0.2862,-0.0099,-0.0895,-0.1637,0.2402,0.2471,-0.2622,0.094,0.0366,0.0157,-0.0141,0.0469,-0.1574,0.083,0.2206,0.2189,-0.0427,0.0256,0.0067,0.0563,0.4169,0.5373,0.1675,-0.1153,-0.0777,0.3392,-0.1324,-0.0112,0.0625,Control
C07,-0.1098,-0.1157,0.3908,0.303,0.6527,0.0051,-0.229,0.2349,-0.1692,-0.1108,-0.0517,0.0673,0.0287,-0.1162,0.1272,-0.0805,-0.0186,0.6444,0.3536,-0.0176,0.7122,-0.0613,0.3809,0.0428,0.4206,0.0116,0.0228,1.1736,1.1021,0.2761,-0.047,0.1559,0.0189,1.098,1.2729,0.1282,0.0206,0.0184,1.0366,0.0099,0.1955,0.6257,Control
C08,-0.0234,-0.1695,0.5206,0.3327,0.7215,-0.06,-0.2559,0.28,-0.1813,-0.049,-0.029,-0.0792,0.1004,-0.1612,0.0133,-0.0545,-0.0319,0.892,0.4734,-0.028,0.7521,-0.0619,0.3625,-0.0452,0.4927,-0.0391,0.0852,1.2968,1.2657,0.1001,-0.0163,0.1834,-0.0124,1.4112,1.422,0.2303,0.1124,0.1414,1.1417,0.039,0.2624,0.8111,Control
C09,-0.0529,-0.1413,0.4183,0.3237,0.7537,0.0462,-0.2095,0.1416,-0.0792,-0.0426,-0.1783,0.0264,0.0481,-0.1289,0.2054,-0.0839,0.0193,0.6047,0.3698,0.0038,0.6569,-0.0183,0.3215,-0.0254,0.4114,-0.0776,0.0883,1.1689,1.2637,0.1691,-0.0605,0.1364,-0.0124,1.2637,1.2543,0.1827,0.0731,0.0947,1.0607,-0.0562,0.2592,0.6941,Control
C10,-0.0455,0.0992,0.3199,0.2065,0.8254,-0.0384,-0.1621,0.2423,-0.0776,-0.056,-0.0394,-0.049,0.0413,-0.0517,0.1471,-0.0978,0.0723,0.6187,0.3475,0.0126,0.7748,-0.0867,0.4731,0.0584,0.6351,0.0403,-0.0367,1.2759,1.3937,0.1818,-0.0527,0.2298,0.0196,1.2567,1.2466,0.1483,0.0565,0.0985,1.0398,-0.0918,0.2235,0.7272,BRCACancer
C11,0.0558,0.0277,0.5146,0.369,0.7797,-0.0229,-0.1444,0.1981,-0.1165,-0.0056,-0.1038,-0.013,0.0177,-0.0942,0.1544,-0.1228,-0.0171,0.903,0.6104,-0.0079,0.6949,-0.0549,0.4806,-0.0091,0.5698,7e-04,0.0506,1.2004,1.27,0.0934,-0.0697,0.1622,-8e-04,1.551,1.5471,0.1599,0.1444,0.0909,1.0752,0.0075,0.4322,0.8182,Control
C12,-0.1074,-0.0965,0.3403,0.3637,0.4821,-0.1001,-0.1486,0.17,-0.0754,0.0505,0.0065,-0.0451,-0.0118,-0.0396,0.2779,-0.0941,-0.0278,0.4794,0.4191,-0.1338,0.4492,-0.0842,0.2604,-0.0532,0.2133,0.033,0.1101,0.7596,0.978,0.1325,-0.0698,0.1701,0.0176,1.1264,1.142,0.1517,-0.0059,0.0166,0.6171,-0.0517,0.2172,0.4133,BRCACancer
D01,-0.1082,-0.2226,0.6829,0.5346,0.5928,-0.0314,-0.2176,0.3821,-0.1873,0.0515,-0.0062,0.0497,0.0286,-0.2658,-0.0667,-0.1136,-0.2734,1.0776,0.3225,-0.2295,0.6242,-0.0205,0.3113,-0.0697,0.3281,-0.1522,0.1499,1.312,1.1977,0.0166,-0.0368,0.4977,-0.1035,1.4351,1.5919,0.1619,0.0941,0.1155,1.3663,-0.1002,0.0861,1.1326,BRCACancer
D02,0.0265,-0.0146,0.4138,0.3212,0.7361,0.0129,-0.0459,0.2651,-0.0651,-0.0882,0.0446,-0.0121,0.0416,-0.0199,0.1965,-0.053,0.1076,0.716,0.4957,-0.0652,0.6498,-0.0487,0.4788,-0.0269,0.4696,0.0115,0.0826,1.1682,1.7062,0.1469,-0.0676,0.2743,-0.0538,1.1922,1.405,0.194,0.1259,0.0134,0.9756,0.009,0.2798,0.7378,BRCACancer
D03,-0.009,-0.0275,0.3546,0.3024,0.5892,-0.0552,-0.2123,0.2027,-0.1496,-0.1104,-0.0576,-0.1436,0.0267,-0.1341,0.0979,-0.0555,0.0502,0.6478,0.4882,-0.1008,0.5686,-0.0825,0.3293,0.043,0.5206,0.0536,0.024,1.0319,1.2071,0.1187,-0.0701,0.2388,-0.0214,1.2135,1.4209,0.1362,0.0819,0.0809,0.7997,-0.0755,0.1827,0.5983,BRCACancer
D04,-0.0214,-0.0434,0.4278,0.3735,0.7168,-0.0809,-0.1289,0.2354,-0.149,0.0225,-0.0583,-0.0519,0.011,-0.1705,0.0849,-0.0892,0.0489,0.8132,0.509,-0.0088,0.671,-0.0684,0.4673,0.0446,0.5491,0.0692,0.0109,1.2443,1.2969,0.1016,-0.0632,0.23,0.0441,1.3193,1.6436,0.1789,0.1287,0.052,1.105,0.0424,0.2835,0.832,BRCACancer
D05,-0.0499,-0.0852,0.3599,0.241,0.8859,-0.0773,-0.1232,0.3173,-0.1549,-0.0258,0.0199,0.0654,0.0856,-0.1735,0.112,-0.0428,0.0725,0.7162,0.5519,-0.0251,0.7063,-0.1017,0.5367,0.0315,0.7138,0.0294,0.0417,1.1472,1.4346,0.2107,-0.026,0.2678,-0.0255,1.0528,1.5329,0.1835,0.1332,0.0675,0.9971,-0.0821,0.1559,0.7056,BRCACancer
D06,-0.0574,-0.0317,0.5385,0.4074,0.7551,0.0548,-0.1246,0.2654,-0.1833,-0.0146,-0.0084,-0.1146,0.0147,-0.1462,0.1331,-0.0852,-0.0589,0.8743,0.5104,-0.0788,0.8465,-0.0616,0.4719,-0.0135,0.6821,-0.0479,0.1414,1.2669,1.3722,0.0569,-0.0744,0.2392,-0.0739,1.5016,1.5268,0.251,0.1316,0.1338,1.1845,-0.072,0.3207,0.8872,BRCACancer
D07,-0.0214,-0.0285,0.4181,0.3539,0.7719,-0.0237,-0.1357,0.2597,-0.0728,0.0095,-0.0052,-0.0243,0.0838,-0.034,0.2093,-0.0987,0.0783,0.8963,0.5407,-0.0488,0.788,-0.0694,0.4761,0.0284,0.5803,0.0351,0.1338,1.2295,1.3325,0.18,-0.0452,0.2304,0.0099,1.2344,1.4392,0.2247,0.0952,0.1669,1.1748,-0.0834,0.2915,0.8114,Control
D08,-0.0657,-0.0349,0.3306,0.2815,0.5358,-0.0721,-0.1963,0.2775,-0.1128,0.0946,0.0421,-0.0449,0.1222,-0.1922,0.0714,-0.0622,0.0495,0.5909,0.389,-0.1722,0.5237,-0.0477,0.2938,0.0377,0.329,0.0201,0.0955,0.9784,1.1655,0.1459,-0.107,0.1199,-0.0123,1.1834,1.2707,0.1223,0.0206,0.0635,0.9885,-0.0634,0.1395,0.548,Control
D09,-0.1243,-0.154,0.4298,0.3715,0.7436,0.0528,-0.1483,0.295,-0.1656,0.0032,-0.0145,-0.0517,0.0841,-0.211,0.1441,-0.1184,0.0512,0.7534,0.5447,-0.1809,0.8497,-0.06,0.2762,-0.0466,0.5622,-0.0208,0.0357,1.1492,1.2703,0.2565,-0.1184,0.2144,-0.0298,1.3985,1.436,0.2033,0.0935,0.1419,1.0877,-0.0389,0.2419,0.7366,Control
D10,-0.0902,-0.1911,0.391,0.37,0.6027,-0.0029,-0.1561,0.2436,-0.1886,-0.0022,0.0175,-0.0357,0.0387,-0.2018,0.0066,-0.0795,0.041,0.766,0.3606,-0.123,0.671,-0.0451,0.3871,-0.0218,0.476,-0.0504,0.0842,1.0523,1.1901,0.069,-0.0142,0.2099,-6e-04,1.0367,1.5974,0.2094,0.1014,0.0481,0.8371,-0.0321,0.1692,0.6156,Control
D11,-0.1202,-0.2505,0.1917,0.1954,0.3364,-0.0051,-0.4137,0.1934,-0.1866,0.2526,0.0036,-0.0266,0.1291,-0.2807,0.0762,0.0575,-0.1901,0.4363,0.2705,-0.3589,0.3018,0.0525,0.03,-0.1211,0.1119,-0.1895,0.0808,0.5499,0.727,0.0363,-0.0841,-0.0552,-0.0328,0.8235,0.8122,0.2083,-0.0407,-0.078,0.567,-0.2232,0.0325,0.2578,Control
D12,0.045,-0.0389,0.3576,0.4046,0.5084,0.0165,-0.144,0.1213,-0.1253,-0.0105,-0.03,-0.1021,0.051,-0.1121,0.1751,-0.077,-0.0818,0.7344,0.3561,-0.1523,0.4768,-0.0115,0.3835,-0.0733,0.2546,-0.0693,0.1273,0.8528,0.9729,0.0559,-0.1291,0.1636,-0.0478,1.1346,1.4241,0.0757,0.0652,0.0115,0.7392,0.0474,0.2376,0.4705,Control
E01,-0.0458,-0.0444,0.3342,0.2474,0.6753,0.027,-0.1176,0.0506,-0.0594,-0.0459,0.074,-0.0945,-0.0136,-0.1062,0.0129,-0.0811,-0.031,0.5732,0.2768,-0.1636,0.5037,-0.0599,0.4114,-0.0779,0.3309,-0.0031,0.0862,0.9402,0.9622,0.0053,-0.0588,0.1377,-0.0741,1.2313,1.4116,0.0077,0.0061,0.0437,1.0359,-0.1757,0.1238,0.5932,BRCACancer
E02,-0.0537,0.0355,0.48,0.3547,0.812,-0.0361,-0.1782,0.2155,-0.1379,-0.0532,0.064,-0.1057,-0.0336,-0.1277,0.1277,-0.0846,0.1246,0.81,0.5055,0.0024,0.9971,-0.1046,0.3642,-0.011,0.5575,-0.0362,0.0348,1.4524,1.4471,0.172,-0.0351,0.3177,0.0077,1.3656,1.4133,0.418,0.1114,0.0632,1.2778,0.038,0.3225,0.8892,Control
E03,0.0746,0.0652,0.4494,0.3656,0.6447,0.0047,-0.0239,0.0757,-0.1281,0.0223,-0.0536,-0.0297,0.0064,0.0086,0.2147,-0.0217,0.0569,0.7699,0.5017,-0.0234,0.6981,-0.0738,0.5059,0.0255,0.5976,0.0639,0.0877,1.1103,1.2329,0.1487,-0.0062,0.217,-0.031,1.3873,1.6152,0.2025,0.1406,0.1057,0.9588,-0.0095,0.3846,0.5951,Control
E04,0.0173,-0.0285,0.4809,0.3234,0.9792,-0.0116,-0.1223,0.1463,-0.0233,-0.0846,0.0716,-0.1406,0.0313,-0.0875,0.116,-0.0988,0.2075,0.8447,0.5874,-0.0011,0.8193,-0.0895,0.5101,0.0135,0.7509,0.0097,0.1173,1.3251,1.4475,0.1832,0.0027,0.2659,-0.0241,1.7514,1.5558,0.248,0.2017,0.2525,1.1632,-0.0392,0.4152,0.8603,Control
E05,-0.1802,-0.1589,0.4309,0.3087,0.6624,0.0644,-0.2428,0.2265,-0.1676,0.0463,0.0863,-0.1641,0.1431,-0.2227,-0.0049,-0.0457,-0.0904,0.8162,0.2313,-0.2313,0.857,-0.0481,0.2493,-0.0385,0.3434,-0.0582,0.101,1.3465,1.4887,0.1435,0.0098,0.2351,0.0282,1.3914,1.2276,0.3896,-0.0215,0.1109,1.2799,-0.1582,0.2608,0.9197,Control
E06,-0.1774,-0.2755,0.4112,0.2316,0.5419,-0.2674,-0.2371,0.3657,-0.1016,-0.0911,0.2163,-0.1633,0.1604,-0.4438,-0.0442,0.0346,-0.2195,0.6498,0.2365,-0.4748,0.5578,-0.0285,0.1237,0.0073,0.297,-0.1356,-0.0229,1.0227,1.1112,0.0482,-0.0188,0.2511,0.0239,0.5651,1.2885,0.1886,0.0277,0.0882,0.9492,-0.1944,-0.0475,0.7621,BRCACancer
E07,0.0092,0.0109,0.4185,0.418,0.7957,-0.0192,-0.1424,0.4263,-0.0284,-0.0037,0.076,0.0066,0.0235,-0.054,0.1836,-0.1015,0.0387,0.7652,0.6616,0.1028,0.7192,-0.0543,0.53,-0.0429,0.642,-0.0017,0.0521,1.1695,1.5163,0.1658,-0.0268,0.2849,-0.0336,1.2198,1.5248,0.1394,0.1976,0.2093,1.0454,-0.0034,0.3287,0.8202,BRCACancer
E08,-0.0401,-0.1128,0.5242,0.3132,0.8305,-0.0291,-0.0683,0.1844,-0.1215,-0.0161,0.0496,-0.0142,0.0086,-0.1019,0.1892,-0.1115,0.0893,0.8513,0.5938,-0.1129,0.8026,-0.1024,0.4196,-0.0514,0.6258,0.0034,0.0625,1.359,1.4378,0.0348,-0.0267,0.183,-0.002,1.5205,1.5424,0.1007,0.1062,0.1219,1.2004,-0.0365,0.3098,0.8492,Control
