@relation data

@attribute id string
@attribute 119391 numeric
@attribute 124975 numeric
@attribute 221357 numeric
@attribute 2539 numeric
@attribute 257202 numeric
@attribute 2678 numeric
@attribute 2686 numeric
@attribute 2687 numeric
@attribute 26873 numeric
@attribute 2729 numeric
@attribute 2730 numeric
@attribute 2876 numeric
@attribute 2877 numeric
@attribute 2878 numeric
@attribute 2879 numeric
@attribute 2880 numeric
@attribute 2882 numeric
@attribute 290 numeric
@attribute 2936 numeric
@attribute 2937 numeric
@attribute 2939 numeric
@attribute 2940 numeric
@attribute 2941 numeric
@attribute 2944 numeric
@attribute 2946 numeric
@attribute 2947 numeric
@attribute 2948 numeric
@attribute 2949 numeric
@attribute 2950 numeric
@attribute 2952 numeric
@attribute 2954 numeric
@attribute 3417 numeric
@attribute 3418 numeric
@attribute 373156 numeric
@attribute 4257 numeric
@attribute 4258 numeric
@attribute 4259 numeric
@attribute 4953 numeric
@attribute 50484 numeric
@attribute 51056 numeric
@attribute 51060 numeric
@attribute 5226 numeric
@attribute 6240 numeric
@attribute 6241 numeric
@attribute 6611 numeric
@attribute 6723 numeric
@attribute 79017 numeric
@attribute 9446 numeric
@attribute Class {Control,BRCACancer}

@data
A11,-0.0577,0.1637,-0.052,1.0335,-0.059,-0.1142,0.1449,0.0868,0.0506,0.4997,0.4505,0.7151,-0.0317,0.0463,1.4316,-0.0806,0.5329,0.9067,1.567,0.4075,0.1464,0.1344,0.0072,-0.0665,0.1346,-0.1668,0.0988,-0.1952,0.7888,0.0379,0.0429,0.293,0.658,1.4611,0.4235,0.5118,0.2603,1.347,1.2034,0.6829,0.7909,1.1605,1.3596,0.0834,0.2814,0.4858,0.1286,0.4895,Control
A12,0.0743,0.108,-0.0754,0.6848,0.0798,-0.1514,-0.0026,-0.1158,-0.0143,0.5257,0.4031,0.9182,-0.06,-0.0018,1.3079,0.058,0.6833,0.8219,1.1611,0.2988,0.234,0.1408,0.1828,0.0268,0.2259,0.0774,0.2848,-0.0281,0.6249,0.041,0.026,0.2697,0.4531,1.4144,0.3228,0.5675,0.2531,1.7278,0.7278,0.9732,0.8788,1.194,0.982,0.1149,0.1223,0.59,0.003,0.5111,Control
B01,0.0479,0.0095,-0.0941,0.6718,0.0279,-0.1317,0.2762,-0.2227,-0.1829,0.7,0.5089,1.2775,0.182,-0.0433,1.2919,-0.105,0.9321,0.6699,1.3382,0.5198,0.2325,0.319,0.1556,-0.2281,0.591,0.2488,0.0901,0.0153,0.4959,0.187,0.1041,0.3434,0.4654,1.6949,0.3004,0.5051,0.4625,1.4717,1.1535,1.0052,0.8423,1.2279,1.2724,-0.0124,0.3548,0.4378,0.1144,0.5356,Control
B02,0.0435,0.0796,-0.1772,1.1873,-0.117,0.0384,0.4013,0.0463,0.1285,0.7585,0.6698,1.6777,0.1012,0.0308,1.7962,-0.1046,1.1193,1.0833,1.555,0.6367,0.183,0.0502,0.1201,0.2731,0.6792,-0.0266,0.3256,0.0455,0.9339,0.1028,0.1991,0.5189,0.8206,2.0799,0.4746,0.7369,0.5225,1.7884,1.3899,1.2372,1.1846,1.4811,1.4172,0.0626,0.228,0.7647,0.2492,0.6842,Control
B03,0.0553,0.0542,-0.1731,0.9877,-0.0663,-0.0185,0.2623,0.0095,0.0764,0.733,0.6041,1.4912,0.0995,-0.0985,1.4304,-0.1035,1.0073,0.9159,1.6261,0.5079,0.1775,0.2317,0.1023,0.2276,0.4713,0.1337,0.1647,-0.1451,0.8097,0.1577,0.1724,0.4764,0.7159,1.8663,0.4243,0.6347,0.4643,1.4061,1.2772,1.0868,1.0226,1.4733,1.4306,-0.0164,0.1845,0.5524,0.1608,0.62,BRCACancer
B04,-0.0122,0.0694,-0.0472,0.7647,-0.075,0.0129,0.161,0.0042,0.0724,0.7362,0.5942,1.2646,-0.0086,-0.0593,1.1192,-0.1027,0.6318,1.1589,1.3681,0.3451,0.1903,0.084,0.035,0.2398,0.3956,0.036,0.121,-0.0407,0.6307,-0.0182,0.0351,0.3789,0.5943,1.8171,0.2178,0.7668,0.452,1.3977,0.8685,0.7203,0.8109,1.0723,0.9609,0.1772,0.3887,0.5693,0.0971,0.4422,BRCACancer
B05,-0.0194,0.0602,-0.127,0.8895,-0.1357,-0.1017,0.1118,0.0108,0.0183,0.6181,0.4879,0.923,-0.0674,0.0759,1.3824,-0.1023,0.617,1.0814,1.37,0.4179,0.2432,0.276,0.1317,0.2414,0.4519,-0.0454,0.1619,-0.0595,0.769,-7e-04,-0.0246,0.1532,0.6524,1.6563,0.1043,0.67,0.3908,1.4295,0.9771,1.1101,0.9002,1.0372,1.1757,0.1403,0.2137,0.758,0.0912,0.5941,BRCACancer
B06,0.0115,0.0266,-0.1015,0.582,0.0276,-0.1689,-0.0024,-0.285,-0.186,0.5652,0.3725,0.8147,0.0754,-0.0535,0.7477,0.0756,0.3791,0.8044,1.2532,0.2738,0.3463,0.2894,0.1719,-0.1072,0.3149,0.0994,-0.0398,-0.1907,0.3756,-0.2252,0.0047,0.2575,0.233,1.5487,0.1756,0.4956,0.2559,1.2184,0.9382,0.8999,0.5267,1.1946,0.7771,-0.003,0.2286,0.3232,0.0627,0.2803,BRCACancer
B07,-0.0244,0.0209,-0.1045,1.1047,-0.0505,-0.0328,0.4298,0.0275,0.1505,0.7534,0.7946,1.3032,0.0168,0.0411,1.4525,-0.1071,0.814,1.4525,1.5261,0.5899,0.3519,0.0483,0.0071,0.1384,0.5391,0.4068,0.3363,-0.0717,0.6945,0.2134,0.2097,0.576,0.8594,2.1861,0.4392,0.5403,0.4497,1.5907,1.2852,1.2625,1.0313,1.411,1.5179,0.0395,0.2686,0.734,0.2505,0.5662,BRCACancer
B08,0.07,0.089,-0.153,1.2151,-0.1401,-0.0096,0.2064,0.1288,0.1937,0.522,0.5946,0.8567,0.068,-0.076,1.8217,-0.1799,0.6764,1.5567,1.6715,0.5451,0.3614,0.0212,-0.0292,0.1465,0.4029,0.2954,0.1591,-0.062,0.8732,0.1119,0.1302,0.4815,0.7213,1.8987,0.5991,0.7977,0.285,1.8579,1.3649,0.7601,0.9923,1.4724,1.4633,0.0177,0.1417,0.6726,0.1063,0.867,Control
B09,0.0148,0.0816,0.0235,0.7227,-0.0228,0.0558,0.1497,0.0266,0.0852,0.4546,0.5425,0.799,0.1179,-0.0828,1.0977,-0.0923,0.5037,0.9197,1.3292,0.3296,0.6824,0.1917,-0.0114,-0.1878,0.1653,-0.0651,-0.0702,-0.2113,0.4129,0.0151,0.1116,0.2276,0.5445,1.6625,0.092,0.2973,0.2901,1.6651,0.7261,0.6064,0.6572,0.8776,0.8627,0.0904,0.3456,0.4465,-0.0618,0.4931,Control
B10,-0.0494,0.1366,-0.0509,0.7465,-0.0895,-0.0419,0.0312,0.0799,0.0104,0.6462,0.5387,0.6218,-0.02,-0.134,1.1671,-0.1227,0.5396,0.9889,1.2761,0.2323,0.2911,0.0796,0.0156,-0.0615,0.1012,0.0247,-0.0879,-0.2204,0.4689,-0.0434,-0.0524,0.2638,0.4893,1.7209,0.0553,0.5804,0.3924,1.4059,0.8503,0.6408,0.8634,1.0284,1.0151,-0.0124,0.2265,0.4876,0.04,0.3382,Control
B11,0.0193,0.0717,0.1935,0.9736,-0.0903,-0.0808,0.1514,0.1628,0.1466,0.6432,0.5681,1.066,-0.1108,0.0011,1.5475,-0.1534,0.5965,1.5848,1.3997,0.388,0.571,0,0.0198,0.0188,0.1289,-0.0969,0.1428,-0.0397,0.698,0.1335,0.1121,0.4837,0.7667,1.6706,0.5212,0.8446,0.3222,1.6813,1.0233,1.1783,1.028,1.3164,1.2971,0.2319,0.1764,0.7192,0.0571,0.8154,Control
B12,0.0187,-0.0046,0.2183,0.5463,0.0023,-0.1454,0.1499,0.0897,0.141,0.2633,0.1772,1.1561,-0.0951,-0.0196,0.7587,-0.0103,0.2632,0.8604,0.874,0.1482,0.3752,0.1748,-0.0751,-0.1117,0.1769,-0.0312,0.0826,-0.0979,0.3875,-0.0902,-0.0627,0.1684,0.2705,1.6265,0.1167,0.3243,0.2214,1.1633,0.5534,0.4444,0.4442,0.6874,0.5154,-0.0949,0.2475,0.3732,-0.0451,0.1316,Control
C01,-0.0451,0.0577,-0.0163,1.2092,-0.078,-0.0584,0.2821,0.0544,0.1329,0.636,0.5415,1.1879,0.0017,0.0165,1.6351,-0.0928,0.8528,1.9559,1.5932,0.5126,0.233,0.079,0.0969,0.2841,0.489,0.0099,0.2863,-0.0926,0.8677,-0.0978,0.1651,0.4889,0.7832,1.9864,0.5954,0.7712,0.4365,1.4891,1.1334,0.9035,0.9319,1.4919,1.1809,0.2098,0.268,0.7957,0.2055,0.612,BRCACancer
C02,0.0196,0.071,0.0054,1.2463,-0.0562,-0.0222,0.2748,0.1115,0.2105,0.5637,0.6578,1.1321,0.0184,-0.0046,1.6834,-0.0599,0.8807,1.416,1.5237,0.5233,0.3074,-0.0313,1e-04,0.0839,0.4469,0.2458,0.15,-0.0075,0.944,0.1677,0.1168,0.4701,0.7591,2.1551,0.5376,0.5819,0.407,1.7636,1.155,0.7768,1.0772,1.4024,1.3305,0.0822,0.1406,0.9022,0.2932,0.5836,BRCACancer
C03,-0.0313,0.0227,0.032,1.3113,-0.0522,-0.0909,0.36,0.079,0.2147,0.6983,0.6194,1.1389,-0.0104,0.0899,1.6944,-0.0827,1.0765,1.5403,1.5884,0.689,0.4361,-0.0081,0.0973,0.3256,0.702,-0.0209,0.0906,-0.0216,0.9168,0.0492,0.2051,0.5764,0.8706,2.2597,0.4216,0.5389,0.5909,1.6394,1.0933,1.0503,0.938,1.3911,1.2909,0.1239,0.1504,0.9034,0.2981,0.717,BRCACancer
C04,0.0691,0.1898,0.0782,1.1325,-0.1497,-0.0186,0.1601,0.257,0.2384,0.2764,0.4119,1.069,-0.0791,-0.0246,1.6663,-0.1072,0.4413,1.6219,1.2851,0.2753,0.1812,0.0773,-0.08,0.2768,0.3548,0.0352,0.0699,-0.1347,0.9558,-0.0697,0.0278,0.1524,0.4817,1.4733,0.3346,0.4482,0.0515,1.7858,0.68,0.5705,0.7154,1.1915,0.8743,0.0882,0.1967,0.7164,-0.0408,0.3272,Control
C05,-0.0581,0.124,0.1868,1.1371,-0.1069,-0.0271,0.1701,0.1863,0.2265,0.3318,0.35,0.5805,-0.0953,-0.054,1.3407,-0.0871,0.652,0.9354,1.1946,0.3493,0.6916,-0.0854,-0.0163,-0.0518,0.1029,0.1813,-0.0673,-0.1607,0.8924,0.0641,0.0283,0.1514,0.5635,1.687,0.2088,0.4089,0.1629,1.3375,0.6799,0.5995,0.8243,1.395,0.8079,0.0144,0.0934,0.7521,0.153,0.2527,BRCACancer
C06,0.0327,0.1749,-0.1434,0.3964,-0.0537,-0.019,-0.0491,0.083,0.0626,0.1801,0.061,0.6334,0.0919,0.0189,0.8743,-0.0867,0.3142,0.4787,0.6994,0.0699,0.513,0.44,-3e-04,0.1783,0.0208,-0.0438,0.1823,0.0309,0.4901,-0.1053,-0.0409,-0.1229,0.2099,0.5752,0.1016,-0.0232,-0.0121,0.7417,0.1908,0.3002,0.2646,0.4783,0.21,0.0653,0.1538,0.3893,-0.0302,0.2899,Control
C07,0.003,0.1539,-0.0934,1.0661,-0.0956,-0.0773,0.1434,0.1708,0.1744,0.4318,0.6078,0.5343,-0.0977,0.0617,1.4618,-0.1729,0.7332,1.2573,1.345,0.3712,0.3259,0.2063,0.0126,0.1441,0.0596,0.065,0.0474,-0.1353,0.7758,0.1598,0.0271,0.3507,0.6351,1.6119,0.2102,0.4349,0.2179,1.7662,0.9853,0.5961,0.8555,1.3243,0.9835,-0.0112,0.0619,0.6814,0.1217,0.384,Control
C08,0.0364,0.1164,-0.0686,1.1294,-0.0434,-0.092,0.2577,0.0276,0.1507,0.5263,0.4843,0.5398,0.0723,-0.028,1.6505,-0.1369,1.0382,0.8782,1.4641,0.5479,0.3664,0.1482,0.0325,0.5155,0.4911,0.3271,0.2382,0.0917,0.7858,0.081,0.088,0.286,0.759,1.8407,0.5326,0.52,0.278,1.7426,1.1332,0.7889,0.9819,1.2518,1.4795,0.1106,0.1566,0.7313,0.0709,0.5355,Control
C09,-0.0154,0.1149,0.0158,1.0758,-0.1408,-0.0091,0.2062,0.1564,0.2263,0.442,0.3757,0.7703,0.0641,0.0038,1.5004,-0.1124,0.6719,0.8964,1.3632,0.4231,0.359,0.0547,0.0462,-0.0254,0.0911,0.0051,0.0216,-0.1493,0.864,0.2589,0.0275,0.318,0.6231,1.9273,0.3083,0.3837,0.2296,1.6451,0.8118,0.7314,0.9609,1.4241,0.8759,0.0107,0.1228,0.7411,0.097,0.3593,Control
C10,-0.0392,0.082,-0.0379,1.1421,-0.1258,-0.0472,0.1718,0.225,0.1882,0.4631,0.3971,0.7218,-0.0031,0.0721,1.7387,-0.0798,0.8422,1.3725,1.2804,0.3979,0.3908,0.29,0.0269,0.4723,0.3697,0.3674,0.1131,0.1724,0.9088,-0.1336,0.0211,0.407,0.5405,2.0457,0.2327,0.5236,0.3296,1.9827,0.679,0.6765,1.1424,1.5445,0.8888,0.1332,0.1241,0.8754,0.1868,0.2976,BRCACancer
C11,0.061,0.161,-0.136,1.2993,-0.1411,-0.1426,0.3343,0.169,0.2716,0.4736,0.6471,1.0112,-9e-04,0.0043,1.755,-0.1596,0.9902,1.5053,1.5016,0.5546,0.2795,0.0165,0.0083,0.3093,0.4175,0.1646,0.0275,-0.1594,0.8032,-0.0568,0.1935,0.4,0.8326,1.8797,0.3579,0.4638,0.2864,1.8374,1.0194,0.8225,0.8769,1.2998,1.2058,0.0103,0.1085,0.7276,0.1593,0.7844,Control
C12,-0.0749,0.0838,0.1354,1.0891,-0.0805,0.0312,0.132,0.1723,0.1549,0.1943,0.265,0.7655,-0.0766,-0.0928,1.6502,-0.0917,0.481,1.1331,1.1169,0.2992,0.3789,0.2487,-0.0367,0.2172,0.1704,0.1982,0.1553,-0.0207,0.797,-0.1432,0.0644,0.1432,0.477,1.3251,0.2152,0.2871,0.086,1.9081,0.5627,0.4265,0.5922,1.2019,0.6887,-0.0167,0.0853,0.5923,0.0196,0.2693,BRCACancer
D01,0.0987,0.147,-0.187,0.7995,0.0206,-0.0191,0.3299,-0.0477,0.1088,0.5341,0.3467,0.7844,0.0976,-0.0142,1.1497,-0.1099,0.4766,1.4709,1.2963,0.4738,0.0844,-0.1073,-0.0211,0.1538,0.4474,0.0364,0.2016,-0.0139,0.5569,-0.1488,0.1334,0.2697,0.5256,1.9178,0.3218,0.628,0.4576,0.9308,0.7618,0.7218,0.6566,0.9871,0.816,-0.0143,0.3606,0.5101,0.0282,0.3593,BRCACancer
D02,0.0104,0.1549,-0.0794,1.249,-0.1028,-0.0926,0.1529,0.1811,0.1959,0.3634,0.4409,0.6487,0.0883,-0.0733,1.8506,-0.1437,0.8237,1.4453,1.5352,0.402,0.2782,-0.0942,-0.0432,0.0691,0.1793,0.1951,0.0784,-0.07,0.8267,0.0928,0.1212,0.2464,0.5958,1.8416,0.3201,0.3862,0.1677,2.0724,0.9461,0.5689,0.872,1.2966,1.0549,-0.0274,0.0844,0.76,0.0602,0.5847,BRCACancer
D03,-0.0043,0.013,0.0505,1.1728,-0.0586,-0.0616,0.1375,0.1241,0.1833,0.4123,0.4427,0.8064,0.0571,0.0574,1.6779,-0.1163,0.6658,0.7375,1.5245,0.3259,0.4606,-0.1913,0.0771,0.0324,0.136,-0.0265,0.0652,-0.0419,0.8064,0.0952,0.0079,0.2532,0.5445,1.7897,0.2594,0.3863,0.1873,2.0839,0.7657,0.761,0.7253,1.3746,0.8366,0.0455,0.1146,0.7205,0.0796,0.4656,BRCACancer
D04,0.0245,-0.0205,0.0031,1.2432,-0.0667,0.0237,0.2226,0.1588,0.189,0.4067,0.4594,0.9791,0.003,-0.0381,1.6634,-0.0667,0.661,1.8394,1.5768,0.4827,0.429,0.2124,-0.0107,-0.0992,0.2149,0.1223,0.1161,-0.2211,0.7792,-0.1748,0.1498,0.3224,0.6415,1.9867,0.562,0.5538,0.2874,1.6303,0.8579,0.6415,0.8139,1.4465,1.0593,-0.0335,0.184,0.6999,0.1087,0.67,BRCACancer
D05,-0.0434,0.0314,-0.0219,1.3697,-0.0113,-0.0263,0.1168,0.1497,0.1703,0.5744,0.5861,0.8716,-0.0055,-0.008,1.688,-0.0706,0.5761,0.9291,1.6044,0.4107,0.5339,-0.0391,0.0443,0.0342,0.1885,0.1646,0.0896,-0.0242,0.8903,-0.0375,0.0161,0.5424,0.6529,1.838,0.4305,0.5753,0.3028,1.9961,0.9837,0.8992,0.9825,1.5941,0.9064,0.0707,0.1143,0.7424,0.1086,0.4866,BRCACancer
D06,0.0532,0.0692,-0.0156,1.2736,-0.1076,-0.0253,0.3009,0.1288,0.1768,0.5773,0.4923,1.0525,0.1173,-0.0252,1.6148,-0.1166,0.9214,1.2688,1.5984,0.5037,0.3498,0.0664,0.0207,0.3163,0.5855,0.3548,0.3433,5e-04,0.788,0.1098,0.1881,0.4911,0.7474,2.0008,0.5771,0.5145,0.3475,1.5892,1.1804,0.8437,0.9431,1.3415,1.2919,0.0594,0.2123,0.7007,0.2489,0.7014,BRCACancer
D07,0.0103,0.1421,-0.0449,1.3867,-0.0131,-0.0398,0.2291,0.1494,0.2161,0.4595,0.5669,0.8539,0.0187,0.0133,1.834,-0.0673,0.8015,1.3778,1.4609,0.4718,0.3566,-0.0473,0.0265,0.1633,0.4183,0.1045,0.1683,0.0073,0.8142,0.0716,0.0901,0.4156,0.7463,1.8594,0.464,0.4616,0.2346,1.987,1.1053,0.7692,0.9348,1.4605,1.1213,0.0728,0.0758,0.6718,0.089,0.6157,Control
D08,0.0388,0.096,0.1345,1.0878,-0.1024,0.0341,0.1306,0.07,0.1453,0.3771,0.2964,0.6763,0.1011,-0.0326,1.5596,-0.1361,0.6049,1.1332,1.391,0.3733,0.291,-0.154,0.0636,0.1357,0.1341,0.1279,0.2076,-0.0313,0.8441,0.0143,-0.0372,0.2374,0.482,1.6331,0.2212,0.3757,0.2252,1.8732,0.7826,0.8621,0.7983,1.2111,0.91,0.0253,0.0467,0.544,0.0897,0.4226,Control
D09,0.0274,0.1425,-0.1155,1.1663,-0.0834,-0.0447,0.2607,0.1569,0.1742,0.4955,0.4513,0.8098,-0.0304,0.0401,1.6204,-0.0809,1.0408,0.9516,1.4511,0.4276,0.4172,-0.0783,0.0273,0.3035,0.4183,0.3668,0.1555,-0.0208,0.6923,-0.0323,0.1386,0.4475,0.6787,1.9225,0.4932,0.4486,0.3111,1.799,0.9654,0.747,0.8785,1.3409,1.2831,0.0872,0.1564,0.7969,0.1297,0.5072,Control
D10,0.0201,0.1202,0.1021,1.1616,-0.0449,-0.1219,0.1389,0.2242,0.1203,0.3679,0.3569,0.5944,-0.0392,0.045,1.6269,-0.0544,0.752,1.4068,1.4497,0.3947,0.2998,0.0791,0.0174,0.2018,0.2237,0.043,0.12,0.0082,0.8381,0.3248,0.0893,0.3605,0.7896,1.5027,0.5294,0.8661,0.288,1.7541,0.9466,0.9856,0.9453,1.1966,1.2203,0.0243,0.1622,0.7028,0.0131,0.5933,Control
D11,0.0679,0.2151,0.0011,0.5564,0.002,0.1391,-0.01,0.0641,0.0081,0.1567,0.1158,0.7217,-0.0091,-0.0456,1.0165,0.0069,0.3155,0.7255,0.8805,0.1558,0.2837,-0.1259,0.021,-0.1652,0.2073,-0.0622,0.1433,-0.0925,0.4056,0.0706,-0.03,0.0125,0.2902,0.9398,0.2234,0.1076,0.0741,1.4081,0.3473,0.4451,0.3873,0.7554,0.4244,0.0543,0.2144,0.4427,-0.0964,0.2709,Control
D12,0.1,0.2332,-0.3274,1.0901,-0.0844,-0.0559,0.1255,0.1445,0.131,0.3164,0.2961,0.6682,0.0129,0.017,1.6335,-0.0937,0.4556,1.5588,1.4528,0.3549,0.4225,-0.0565,-0.049,0.1269,0.1925,0.1668,0.1397,-0.1089,0.6741,0.0565,0.0419,0.0916,0.5782,1.4546,0.4403,0.3153,0.2062,1.5456,0.7764,0.4289,0.8265,1.1282,0.9049,-0.0089,0.0975,0.5551,0.0367,0.4808,Control
E01,-0.008,0.004,-0.0046,1.051,-0.1314,0.0114,0.1208,0.1096,0.0915,0.374,0.3856,0.6351,-0.0462,-0.0104,1.3652,-0.0651,0.4813,1.4674,1.3033,0.4002,0.4095,0.2431,-0.0259,0.1792,0.2526,-0.0366,-0.089,-0.1602,0.8422,-0.0289,0.0146,0.2234,0.6243,1.9015,0.237,0.3834,0.2205,1.0862,0.7375,0.8744,0.8452,1.4394,0.9335,-0.0324,0.053,0.5954,0.0518,0.24,BRCACancer
E02,-0.0065,0.0096,-0.1103,1.1687,-0.1496,-0.1236,0.1989,0.1911,0.137,0.64,0.5918,0.6941,0.0694,-0.0507,1.6644,-0.0329,1.1445,1.3154,1.495,0.5368,0.3913,0.186,-0.0161,-0.1749,0.3423,0.6228,0.2059,0.0249,0.7637,0.1869,0.1462,0.4291,0.6973,1.894,0.2643,0.5894,0.3594,2.0627,1.0607,0.7879,1.146,1.2986,1.2116,-0.0171,0.0787,0.901,0.2456,0.5897,Control
E03,0.0293,0.0566,-0.1398,1.4064,-0.1539,0.0834,0.3182,0.2232,0.2002,0.4505,0.4244,0.8441,0.0692,0.0031,1.837,-0.1415,0.7931,1.1213,1.7369,0.4849,0.1723,0.0762,0.0213,0.0977,0.3257,0.1835,0.1521,-0.0979,0.9867,0.2411,0.1581,0.4002,0.7601,1.8324,0.3964,0.608,0.2698,1.8512,0.9772,0.9878,0.9831,1.4755,1.1422,0.0723,0.0808,0.7787,0.1278,0.6232,Control
