@relation data

@attribute id string
@attribute 1000 numeric
@attribute 1001 numeric
@attribute 1002 numeric
@attribute 1003 numeric
@attribute 1004 numeric
@attribute 1005 numeric
@attribute 1006 numeric
@attribute 1007 numeric
@attribute 1008 numeric
@attribute 1009 numeric
@attribute 1010 numeric
@attribute 1012 numeric
@attribute 1013 numeric
@attribute 1016 numeric
@attribute 10207 numeric
@attribute 10686 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1499 numeric
@attribute 1500 numeric
@attribute 23562 numeric
@attribute 23705 numeric
@attribute 24146 numeric
@attribute 253559 numeric
@attribute 25945 numeric
@attribute 26285 numeric
@attribute 3728 numeric
@attribute 4301 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50848 numeric
@attribute 50855 numeric
@attribute 51208 numeric
@attribute 53842 numeric
@attribute 5584 numeric
@attribute 56288 numeric
@attribute 57863 numeric
@attribute 5817 numeric
@attribute 5818 numeric
@attribute 5819 numeric
@attribute 64398 numeric
@attribute 64403 numeric
@attribute 7122 numeric
@attribute 81607 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 9069 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 92359 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,-0.0575,-0.0889,-0.021,-0.1027,0.0283,-0.0907,-0.0855,-0.1238,-0.091,-0.0899,-0.0234,-0.114,0.0678,-0.1129,0.2033,0.1031,-0.2819,0.1852,-0.0813,-0.2473,0.1126,0.234,1.8848,0.614,0.0659,0.015,0.0823,-0.0572,0.146,-0.0083,0.2619,0.091,0.0326,0.0084,0.9364,0.075,-0.1066,-0.1532,0.2382,0.0285,-0.0151,0.3054,0.0427,0.0988,0.3691,-0.0485,0.2901,-0.0023,-0.0778,0.6405,0.2103,-0.1202,0.1169,-0.1409,-0.215,-0.0386,0.0029,0.0983,Control
Utah__A12,-0.1107,-0.1101,0.0174,-0.1388,0.1225,-0.1992,-0.1675,-0.086,-0.0377,-0.1146,-0.0233,-0.0859,-0.1462,-0.042,0.176,0.2476,-0.1148,0.1569,-0.2183,-0.2025,0.1232,0.1796,1.6147,0.1774,0.0554,-0.089,0.0251,0.0183,0.1168,-0.116,0.0662,0.1572,0.0378,0.1563,1.2296,-0.0076,0.0351,-0.0662,0.238,0.033,0.0687,0.0067,-0.0939,0.0682,0.1902,-0.1411,0.3988,0.1851,-0.0574,0.4371,0.2965,-0.1592,0.0322,-0.1637,-0.0855,-0.1345,-0.1019,0.0157,Control
Utah__B01,-0.0996,-0.0979,-0.1089,-0.1696,0.0467,-0.2341,-0.1805,-0.1602,-0.1496,-0.0868,-0.1354,-0.0437,-0.2869,-0.1463,0.4613,0.1159,-0.4386,-0.069,-0.286,-0.328,-0.2413,0.2351,2.2548,0.6334,-0.1101,-0.0706,-0.1032,-0.1294,0.0075,-0.2474,0.2719,0.2105,0.1253,0.0929,1.0389,-0.1572,-0.0562,-0.0603,0.2611,0.0472,0.0069,0.0943,-0.0815,-0.0231,0.5212,-0.203,-0.0527,0.0471,-0.1986,0.4342,0.231,-0.1673,0.0402,-0.108,-0.2232,-0.2684,-0.4108,-0.0335,Control
Utah__B02,-0.0685,-0.0412,-0.0083,-0.0723,0.0335,-0.1156,-0.0991,-0.0722,-0.066,-0.1084,-0.0596,-0.0788,0.0403,-0.124,0.3092,-0.0046,-0.2167,0.1302,-0.0563,-0.1524,0.0696,0.3172,2.3678,0.6288,0.0013,-0.0455,0.2753,-0.0812,0.1103,-0.1432,0.4335,0.2536,-0.0535,-0.0089,1.2979,0.122,-0.051,-0.0085,0.2537,-0.007,0.0187,0.2803,0.0525,0.1665,0.4332,-0.0164,0.3316,0.062,-0.1139,0.682,0.216,-0.1153,0.0235,-0.0733,-0.1771,-0.0398,0.0333,0.0178,Control
Utah__B03,-0.0698,-0.071,-0.0423,-0.1214,0.0209,-0.1486,-0.1186,-0.1196,-0.131,-0.0701,-0.1458,-0.0676,-0.0483,-0.1592,0.3965,0.0536,-0.3077,0.0448,-0.2309,-0.2325,-0.1341,0.315,2.4214,0.6455,0.0168,-0.024,0.0585,-0.0815,0.152,-0.0215,0.3245,0.191,0.0191,0.0106,1.1139,0.0577,-0.1255,-0.1451,0.3059,-0.0259,-0.0107,0.2202,0.0179,0.0868,0.3987,-0.0532,0.0478,-0.019,-0.0729,0.7493,0.2913,-0.1068,0.0117,-0.1108,-0.1606,-0.1455,0.0303,0.0641,BRCACancer
Utah__B04,-0.1019,-0.1828,-0.0617,-0.0959,0.018,-0.1445,-0.1325,-0.1169,-0.1042,-0.1212,-0.0831,-0.1255,-0.0513,-0.0851,0.3994,0.0317,-0.1174,0.0256,-0.0996,-0.2486,0.1939,0.5641,2.1529,1.0674,-0.0562,-0.0507,0.182,-0.038,0.0303,9e-04,0.2696,0.2688,0.0716,0.0134,0.9852,0.0089,-0.023,-0.187,0.3547,-0.0085,-0.0232,0.1977,-0.0758,-0.0067,0.3753,-0.0539,0.3622,0.1493,-0.1509,0.5188,0.0498,-0.142,0.0565,-0.1802,-0.1844,-0.2156,-0.0642,-0.0661,BRCACancer
Utah__B05,-0.1175,-0.1661,-0.0324,-0.1531,0.0857,-0.1446,-0.1484,-0.0778,-0.0764,-0.1626,-0.0428,-0.1483,-0.0586,-0.0537,0.2355,0.2018,-0.0787,0.1435,-0.2379,-0.2049,0.3243,0.2621,2.01,0.5154,-0.1302,-0.1041,0.1548,-0.0489,0.1408,-0.1811,0.7847,0.1754,0.0179,0.1195,0.8279,-0.0599,-0.0262,-0.0372,0.2394,-0.0093,-0.0039,0.1298,-0.0393,0.1528,0.3403,-0.1271,0.3158,0.1326,-0.0618,0.5583,0.1502,-0.1758,0.0511,-0.1124,-0.1237,-0.2841,-0.0739,-0.0072,BRCACancer
Utah__B06,-0.1583,-0.2256,-0.167,-0.2524,0.1427,-0.1624,-0.1848,-0.108,-0.0791,-0.066,-0.0938,-0.0078,-0.3418,-0.0922,0.2508,0.2759,-0.4743,-0.0773,-0.3543,-0.3597,0.048,0.1927,1.9793,0.356,-0.1891,0.0153,-0.0815,-0.0846,-0.0241,-0.0039,-0.0858,0.1376,-0.141,0.1298,0.9112,-0.1046,-0.0735,-0.2925,0.1914,0.0831,0.0361,-0.0376,-0.1767,-0.1033,0.2615,-0.2943,-0.1188,0.0332,-0.2032,-0.0152,0.296,-0.1925,0.0785,-0.0622,-0.173,-0.5274,-0.432,-0.0893,BRCACancer
Utah__B07,-0.0939,-0.1176,-0.0563,-0.0967,0.0225,-0.0711,-0.0858,-0.0228,-0.0759,-0.1189,-0.0596,-0.1071,0.0329,-0.101,0.3733,-0.0686,-0.2807,0.1908,-0.0945,-0.095,0.2044,0.3497,2.3394,0.6557,-0.0425,-0.0482,0.2581,-0.0746,0.1788,-0.0764,0.3184,0.317,-0.0512,0.0614,1.2492,0.0162,-0.0683,-0.1471,0.331,-0.0092,0.034,0.293,-0.058,0.2188,0.4673,-0.0511,0.3932,0.062,-0.1084,0.6954,0.3616,-0.1532,0.0632,-0.1245,-0.1206,-0.0655,-0.0293,-0.102,BRCACancer
Utah__B08,-0.0729,-0.0411,-0.0071,-0.0661,-0.0374,-0.0926,-0.0838,-0.1153,-0.1225,-0.1037,-0.102,-0.0675,0.1244,-0.0974,0.2183,0.005,-0.1328,0.2934,-0.0744,-0.047,0.0859,0.2739,1.9728,0.6406,0.0867,-0.04,0.1942,-0.0562,0.0723,-0.0205,0.479,0.044,0.0235,0.0467,1.4847,0.132,-0.113,-0.1159,0.1835,0.1306,0.0089,0.3687,0.0158,0.2057,0.4425,-0.0172,0.7757,-0.0138,-0.0913,0.8512,0.2464,-0.1241,0.1247,-0.1255,-0.1343,-0.0026,0.204,0.0249,Control
Utah__B09,-0.1032,-0.0546,-0.0567,-0.0277,0.0088,-0.1959,-0.0972,-0.167,-0.1866,-0.1162,-0.111,-0.1001,0.0054,-0.1669,0.4038,-0.0252,-0.3584,0.1348,-0.186,-0.3084,0.0463,0.3131,1.9714,0.7453,0.0318,-0.0436,0.0181,-0.1492,0.1318,-0.2452,0.1583,0.4896,-0.0621,0.0769,0.9104,0.0568,-0.1511,-0.1221,0.2933,0.0563,-0.0141,0.1117,0.015,0.113,0.3522,-0.0737,0.2994,0.0591,-0.1324,0.5318,-0.0921,-0.1822,0.0132,-0.0784,-0.199,-0.1154,-0.0113,-0.0849,Control
Utah__B10,-0.0832,-0.0353,-0.0633,-0.1113,-0.0015,-0.1083,-0.12,-0.0659,-0.0619,-0.1145,-0.0967,-0.1087,-0.0484,-0.0939,0.2747,0.07,-0.4035,0.0032,-0.1199,-0.1707,0.1542,0.3812,2.1065,0.7201,0.0123,-0.0739,-0.0046,0.0031,0.0409,-0.1197,0.1756,0.1759,-0.0161,0.0974,0.9152,0.0687,-0.029,-0.1642,0.2151,-0.037,-0.0329,0.1851,-0.0756,0.0756,0.2651,-0.1029,0.2671,0.1089,-0.0772,0.3843,0.0847,-0.1422,-0.0541,-0.2081,-0.1856,-0.0401,-0.0048,0.0164,Control
Utah__B11,-0.0693,-0.0912,-0.0103,-0.0778,0.021,-0.0606,-0.0583,-0.1061,-0.0576,-0.0512,-0.0579,-0.0849,0.0764,-0.0729,0.2711,0.0498,-0.2361,0.2324,-0.1532,-0.1035,0.1538,0.3754,1.9275,0.6532,0.0535,-0.0721,0.1846,-0.0352,0.1769,-0.1095,0.4236,0.1474,8e-04,0.0471,1.2861,0.1051,-0.1045,-0.0268,0.2661,0.0886,0.0678,0.2896,-0.0434,0.1579,0.3434,0.0263,0.8044,0.0892,-0.0504,0.6365,0.2014,-0.1152,-0.0496,-0.1963,-0.0441,-0.1251,0.0029,-0.0046,Control
Utah__B12,-0.1483,-0.0869,-0.0138,-0.0129,-0.0339,-0.063,-0.1375,-0.0678,-0.0427,-0.0903,-0.1014,-0.1077,-0.0423,-0.0692,0.3865,-0.0302,-0.1452,0.2284,-0.1282,-0.135,0.3478,0.2559,1.7512,0.5755,0.0296,-0.0584,0.1337,-0.0824,0.0749,-0.2684,0.1541,0.1589,0.2071,0.0435,0.5644,0.0578,-0.0235,-0.1063,0.132,-0.0626,0.0014,0.0946,-0.0781,-0.092,0.1403,-0.0449,0.214,0.0416,-0.0995,0.2588,0.1039,-0.1938,-0.0532,-0.1021,-0.0935,-0.0227,0.1152,-0.0394,Control
Utah__C01,-0.12,-0.1464,-0.0517,-0.1092,0.027,-0.1027,-0.1469,-0.0955,-0.1278,-0.1299,-0.0388,-0.1526,0.0416,-0.1218,0.2357,0.0266,-0.0685,0.0997,-0.0496,-0.1562,0.2423,0.4922,1.9901,1.0252,-0.0638,-0.1317,0.3175,-0.0395,0.1047,-0.1614,0.5207,0.1167,0.0316,0.0166,1.1762,0.0252,-0.0378,-0.1859,0.294,-0.0214,0.0256,0.4783,0.0686,0.2969,0.3481,-0.0818,0.5381,0.09,-0.1211,0.5925,0.0602,-0.1903,0.0201,-0.1609,-0.1876,-0.0178,-0.0532,-0.1143,BRCACancer
Utah__C02,-0.0151,-0.0872,-0.0208,-0.1137,0.0797,-0.1194,-0.0977,-0.0722,-0.0552,-0.1506,-0.0246,-0.1241,0.1061,-0.0551,0.3145,-0.0079,-0.1696,0.2594,0.0756,-0.0518,0.2855,0.3202,1.9165,0.5599,0.0166,-0.0945,0.3125,-0.0273,0.1537,-0.2792,0.4263,0.2207,0.0874,0.0294,1.2464,0.1399,0.022,0.0296,0.2978,-0.0169,0.0428,0.3683,-0.0012,0.1907,0.3433,0.0354,0.685,0.0923,-0.1401,0.691,0.3644,-0.1296,0.0631,-0.1646,-0.1284,-0.0906,0.091,-0.0042,BRCACancer
Utah__C03,-0.0649,-0.0985,-0.042,-0.1089,0.047,-0.1628,-0.1032,-0.0555,-0.053,-0.1256,-0.0303,-0.1202,0.0973,-0.0721,0.2895,0.0085,-0.1015,0.3572,0.0826,-0.0076,0.2677,0.4262,2.1618,0.7003,-0.0972,-0.1078,0.5996,0.0015,0.1658,-0.2487,0.435,0.3484,0.0555,0.03,1.1478,0.1489,-0.0333,-0.0739,0.2857,-0.0285,0.069,0.4881,0.0512,0.0912,0.3667,0.0737,0.6464,0.0461,-0.094,0.6766,0.2207,-0.1635,0.0866,-0.1879,-0.0802,-0.1244,0.1673,-0.0746,BRCACancer
Utah__C04,-0.0264,-0.1128,0.0377,-0.0039,0.108,-0.0649,-0.0323,-0.0635,-0.0909,-0.0483,-0.01,-0.0903,0.1341,-0.0489,0.1399,0.0048,0.0056,0.2273,-0.1595,-0.0737,0.4462,0.1623,1.3327,0.3947,0.2007,-0.1102,0.2566,-0.0444,0.1697,-0.2035,0.3958,0.0999,0.0418,-0.0324,0.9556,0.1107,0.0041,0.1224,0.1274,0.0811,0.0172,0.2881,0.0408,0.0855,0.2844,0.0475,0.723,0.0412,-0.1484,0.3814,0.0563,-0.1246,0.0681,-0.1179,-0.0226,-0.1392,0.2762,0.0085,Control
Utah__C05,-0.0372,-0.0632,0.0067,-0.0381,0.0469,-0.1002,-0.015,-0.0621,-0.0561,-0.0703,-0.0549,-0.0829,0.1209,-0.0784,0.2081,0.0252,-0.1438,0.2072,-0.0688,-0.0711,0.3821,0.2354,1.4813,0.3757,0.0856,-0.0763,0.3016,-0.0471,0.1496,-0.0503,0.2915,0.0554,-0.0622,0.077,0.7622,0.1746,-0.0486,-0.188,0.1416,-0.0215,0.023,0.2177,0.0238,0.1486,0.1936,0.1008,0.5183,0.1446,-0.0582,0.5401,0.178,-0.0817,0.1277,-0.0595,-0.1724,-0.161,0.1762,-0.011,BRCACancer
Utah__C06,-0.06,0.0075,0.0455,-0.0371,0.1096,-0.1184,-0.1041,-0.1924,-0.1477,-0.0782,-0.1074,-0.0908,0.0167,-0.0936,-0.0052,0.0333,-0.3948,0.3448,-0.202,-0.1819,0.0289,0.0065,0.521,0.0604,0.1445,-0.0406,0.0161,-0.231,-0.0545,-0.2052,0.1024,0.0375,0.1727,0.0717,0.2227,0.3054,-0.0233,-0.0731,0.1617,-0.0119,0.0756,-0.0093,-0.0107,0.0783,0.0205,-0.0269,0.3013,0.0394,0.0038,0.4265,0.3821,-0.1563,0.1753,-0.069,-0.3506,-0.1741,0.0834,-0.0023,Control
Utah__C07,-0.0106,-0.0595,0.0252,-0.0682,0.0466,-0.1407,-0.0781,-0.0174,-0.026,-0.1032,-0.0349,-0.0923,0.0983,-0.0685,0.2268,0.1827,-0.2709,0.3346,-0.0256,-0.0446,0.1929,0.2194,1.6858,0.2941,-0.0804,-0.1014,0.1459,0.0376,0.1293,-0.1794,0.2824,0.1291,0.0413,0.0878,1.0808,0.1497,-0.0273,-0.1203,0.2946,-0.018,0.028,0.1756,0.0311,0.1813,0.2555,0.0329,0.6511,0.0087,-0.1028,0.4251,0.1785,-0.126,0.1354,-0.1464,-0.0919,-0.098,0.2149,-0.0411,Control
Utah__C08,0.0191,-0.0382,0.0105,-0.0523,0.0305,-0.0839,-0.0699,-0.1228,-0.0262,-0.1208,-0.0547,-0.1098,0.0862,-0.0778,0.2831,-0.0954,-0.1813,0.1225,-0.0852,-0.1357,0.3389,0.2387,1.7876,0.4966,0.0658,-0.076,0.2401,-0.0852,0.0556,-0.2348,0.3753,0.1673,-0.034,0.0256,1.0776,0.0862,-0.0305,-0.1267,0.21,0.0817,0.0354,0.2978,0.0183,0.2346,0.3634,-0.0297,0.7348,0.0864,-0.0657,0.7345,0.1421,-0.1212,0.0802,-0.1945,-0.1982,-0.1309,0.0837,-0.036,Control
Utah__C09,-0.0379,-0.0602,0.0361,-0.0269,0.0453,-0.0462,-0.081,-0.1031,-0.059,-0.0799,-0.094,-0.1097,0.1089,-0.1215,0.1943,-0.0343,-0.1503,0.2207,-0.0455,-0.0911,0.2148,0.2096,1.7951,0.4088,0.022,-0.0184,0.2239,-0.0392,0.1126,-0.1313,0.2767,0.1549,-0.0161,0.0721,1.0037,0.1454,-0.0557,-0.0104,0.213,0.0642,-0.0285,0.2755,0.0391,0.1814,0.217,-0.0281,0.622,0.053,-0.1103,0.6322,0.1499,-0.109,0.0786,-0.1228,-0.2226,-0.1333,0.1334,0.0089,Control
Utah__C10,-0.0403,-0.0517,-0.001,-0.0457,0.0192,-0.0969,-0.0519,0.0253,-0.0348,-0.1005,-0.0305,-0.0961,0.0887,-0.0696,0.2404,-0.0475,-0.0749,0.3654,-0.0511,0.0594,0.2048,0.3011,1.7965,0.41,0.0248,-0.0659,0.3036,-0.0424,0.1012,-0.1584,0.7466,0.1219,0.0354,-0.0607,1.1421,0.1472,0.0731,0.051,0.1717,0.0281,-0.0019,0.2691,0.0347,0.1829,0.2089,0.0223,0.5756,0.0805,-0.0712,0.5069,0.0985,-0.0903,0.1023,-0.0544,-0.1437,-0.0724,0.2025,-0.0463,BRCACancer
Utah__C11,-0.0079,-0.0358,0.0076,-0.0676,0.0114,-0.1005,-0.0228,-0.0743,-0.0663,-0.0921,-0.0756,-0.0725,0.1605,-0.1,0.2694,0.0991,-0.1954,0.2143,0.0194,-0.0806,0.2078,0.2391,1.7453,0.6199,0.1125,-0.0037,0.242,-0.0466,0.0606,-0.0765,0.4331,0.1159,-0.0418,-0.0225,1.1762,0.128,-0.0955,-0.1691,0.2836,0.0859,0.0298,0.3606,0.1197,0.2702,0.3755,0.038,0.6702,0.0764,-0.0364,0.7141,0.0898,-0.1769,0.0483,-0.1914,-0.1145,-0.0621,0.1805,0.0371,Control
Utah__C12,-0.0254,-0.102,0.0248,-0.0663,0.0325,-0.0949,-0.0711,-0.0302,-0.0943,-0.0874,-0.045,-0.0889,0.0852,-0.0497,0.1002,0.0991,-0.0295,0.3124,-0.1154,-0.0531,0.2111,0.1639,1.1651,0.2838,0.0492,-0.0147,0.1295,-0.0826,0.0523,-0.2132,0.341,0.0822,-0.0189,0.0302,0.9891,0.1255,-0.1188,-0.0088,0.1986,0.0272,0.0335,0.0733,-0.0063,0.1898,0.2296,0.0074,0.7198,0.0395,-0.0948,0.4373,-0.0013,-0.0664,0.0942,-0.1212,-0.103,-0.0636,0.1798,-0.0044,BRCACancer
Utah__D01,-0.1137,-0.0732,0.0221,-0.069,-0.0025,-0.123,-0.1522,-0.1739,-0.1641,-0.1323,-0.137,-0.0796,-0.0296,-0.1387,0.4332,-0.0944,-0.4464,0.219,0.0044,-0.158,0.1055,0.3944,1.9058,0.8835,-0.0428,-0.0449,0.1867,-0.1758,0.0047,-0.0458,0.4972,0.2132,-0.0291,0.0019,0.743,0.0832,-0.0581,-0.2521,0.2835,-0.0392,0.019,0.1913,-0.0305,0.0509,0.33,0.0043,0.2767,0.1229,-0.1082,0.5322,0.1732,-0.1268,0.0473,-0.0769,-0.2541,-0.1025,-0.0882,-0.0423,BRCACancer
Utah__D02,-0.0275,-0.0237,0.0277,0.0131,-0.0161,-0.0743,-0.0228,-0.0239,-0.0547,-0.0497,-0.0812,-0.0703,0.1073,-0.0551,0.171,-0.0969,-0.043,0.295,-0.054,-0.0421,0.1714,0.2793,1.6829,0.5462,0.0236,-0.0269,0.1723,-0.0533,0.0859,-0.1723,0.5502,0.1125,-0.0151,0.0808,1.2003,0.191,-0.0656,-0.0322,0.1975,0.0625,0.0291,0.3166,0.0634,0.1749,0.27,0.0349,0.9935,-0.0362,-0.0884,0.5576,0.0533,-0.0639,0.1008,-0.1185,-0.1467,0.0452,0.219,0.1669,BRCACancer
