@relation data

@attribute id string
@attribute 10010 numeric
@attribute 1147 numeric
@attribute 1432 numeric
@attribute 1540 numeric
@attribute 1654 numeric
@attribute 23586 numeric
@attribute 26007 numeric
@attribute 29110 numeric
@attribute 338376 numeric
@attribute 340061 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3445 numeric
@attribute 3448 numeric
@attribute 3456 numeric
@attribute 3467 numeric
@attribute 3551 numeric
@attribute 3576 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3627 numeric
@attribute 3661 numeric
@attribute 3665 numeric
@attribute 4214 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 5300 numeric
@attribute 54941 numeric
@attribute 55593 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 56832 numeric
@attribute 57506 numeric
@attribute 5970 numeric
@attribute 6300 numeric
@attribute 64135 numeric
@attribute 64343 numeric
@attribute 6885 numeric
@attribute 7124 numeric
@attribute 7186 numeric
@attribute 7187 numeric
@attribute 7189 numeric
@attribute 7706 numeric
@attribute 79132 numeric
@attribute 79671 numeric
@attribute 80143 numeric
@attribute 841 numeric
@attribute 843 numeric
@attribute 8517 numeric
@attribute 8653 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8772 numeric
@attribute 9140 numeric
@attribute 9474 numeric
@attribute 9636 numeric
@attribute 9641 numeric
@attribute 9755 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.7789,1.3304,1.1347,2.1783,2.9956,1.0452,0.446,1.4862,-0.1394,1.0132,-0.0774,-0.238,0.1638,0.7924,-0.1461,4e-04,0.7748,0.6078,-0.1018,0.0292,0.0675,0.4948,0.1813,1.776,1.1005,2.0611,0.6785,0.4324,1.3814,0.8575,1.1692,-0.0585,0.9096,-0.012,0.8205,-0.0277,0.869,1.2245,-0.1158,0.8364,0.63,1.0642,0.191,0.2112,0.7472,0.774,1.3865,0.5174,0.2526,1.1549,1.0241,0.682,0.326,-0.0133,0.8987,1.1039,0.8209,0.5552,0.7004,0.5197,0.4751,0.1965,Control
A12,0.4266,0.8268,0.8684,1.5023,2.4599,0.586,0.2945,0.9638,-0.2866,0.8894,-0.1859,-0.2651,-0.0023,0.6939,-0.3253,-0.2275,0.759,0.7553,-0.0274,0.0923,0.1169,0.323,0.0502,1.3066,1.0527,1.6799,0.5195,0.3201,0.721,0.7059,0.7211,-0.243,0.8992,-0.0032,0.6982,-0.0199,0.42,0.8238,-0.2151,0.6853,0.5861,0.8178,0.098,0.0257,0.3997,0.4296,0.8916,0.311,0.0946,0.9361,0.9702,0.5009,0.1215,-0.1488,0.4595,0.9329,0.3938,0.3582,0.5382,0.3446,0.4377,0.0618,Control
B01,1.1476,1.2599,1.2269,2.5506,3.0329,1.2244,0.389,1.1783,-0.2714,1.0979,-0.2677,-0.588,-0.0846,0.6467,0.1146,-0.0416,0.984,1.3925,-0.179,0.067,0.4448,0.4679,-0.132,2.2101,1.5169,2.5332,0.5498,0.4419,1.2277,0.9392,1.4726,-0.3431,1.1077,-0.027,0.7305,-0.2624,0.64,1.2082,-0.3703,1.1941,0.8671,1.3503,0.2251,-0.0187,0.8519,0.7244,1.441,0.6272,-0.0019,1.2717,1.3464,0.9862,0.0231,-0.223,0.7401,1.2376,0.462,0.8876,0.8416,0.2044,0.6695,-0.1821,Control
B02,0.9837,1.2798,1.3173,2.379,3.2586,1.2714,0.6175,1.4167,-0.1069,1.4599,-0.1136,-0.3223,-0.0179,0.5761,-0.1293,-0.0695,1.1073,1.4536,-5e-04,-0.1004,0.4755,0.826,0.3306,2.0489,1.4394,3.0801,1.023,0.6243,1.5279,1.0689,1.2781,0.0077,1.2259,-0.0273,1.0395,-0.1652,0.9561,1.5865,-0.0355,1.2231,0.8943,1.3441,0.432,0.2386,0.7576,0.9004,1.6989,0.8345,0.3446,1.4107,1.3633,0.9324,0.3715,-0.0985,1.2098,1.3566,0.9233,1.0016,0.8128,0.4006,0.8221,0.199,Control
B03,1.1253,1.2715,1.3028,2.5567,3.2114,1.1912,0.5222,1.3571,-0.1371,1.3144,-0.0523,-0.4006,-0.0143,0.589,-0.1293,-0.169,1.0527,1.3967,-0.0955,-0.1084,0.2521,0.6393,0.1455,2.2094,1.4822,2.6611,0.75,0.5464,1.3614,0.9915,1.2859,-0.0871,1.1588,-0.0395,0.9334,0.1103,0.7896,1.4088,-0.1353,1.2081,0.8795,1.3782,0.1665,0.1446,0.8528,0.9167,1.5139,0.5792,0.1777,1.4189,1.4966,0.9228,0.1943,-0.0884,1.1574,1.3666,0.7729,0.9761,0.8279,0.4891,0.7026,0.1163,BRCACancer
B04,1.4323,1.0648,1.5564,2.3378,2.6903,0.9751,0.3762,1.1208,-0.1614,1.0559,-0.1063,-0.3814,0.0739,0.7568,-0.2235,-0.1997,1.3054,0.5614,-0.0666,-0.0411,0.1711,0.5934,0.1663,2.5339,1.6554,1.6784,0.631,0.4269,1.2665,0.9217,1.159,-0.0864,1.1528,-0.0128,0.8511,0.3674,0.9074,1.1378,-0.0978,1.1496,0.7429,1.4211,0.3252,0.1822,1.0175,0.7801,1.5884,0.474,0.1294,1.2441,1.4103,1.1101,0.1092,-0.0438,0.7032,1.2819,0.448,0.8109,0.9835,0.6107,0.7638,0.1811,BRCACancer
B05,0.8321,1.014,1.0664,2.0786,2.9573,0.8079,0.358,1.1206,-0.3718,0.8394,-0.237,-0.4515,-0.0274,0.7242,-0.175,-0.308,0.875,1.0657,0.0053,0.0574,0.1046,0.5636,0.3583,1.8667,1.2575,2.6321,0.8762,0.4588,1.3288,1.0045,1.0395,-0.1091,0.96,0.0035,0.6559,-0.0036,0.6736,1.3013,-0.157,0.9069,0.5349,1.0368,0.3702,0.118,0.6848,0.815,1.3235,0.4507,0.1343,1.0989,1.1332,0.7984,0.0503,-0.0474,0.7135,1.1517,0.5216,0.728,0.6431,0.7951,0.5762,0.1068,BRCACancer
B06,0.9229,1.0869,1.0237,2.0321,2.856,0.9707,0.1752,1.0555,-0.0517,0.7456,-0.0658,-0.5109,0.0519,0.5198,0.004,-0.0586,0.8773,1.0626,-0.1578,0.134,0.2827,0.375,-0.2035,1.7181,1.1971,1.5065,0.3146,0.2229,0.7701,0.7282,0.9915,-0.3876,0.8689,0.0677,0.4405,0.1339,0.3759,0.8403,-0.3849,1.0192,0.6869,1.0295,0.0857,-0.1504,0.437,0.5795,1.3279,0.3558,-0.1214,1.0508,1.4109,0.8104,-0.1238,-0.2112,0.4773,1.0414,0.3126,0.6438,0.6651,0.1657,0.5765,-0.0347,BRCACancer
B07,1.2244,1.466,1.4653,2.5508,3.1271,1.4273,0.552,1.6585,-0.2179,1.4569,-0.0758,-0.4244,0.0466,0.5295,0.0935,-0.1068,1.23,0.7762,0.0253,-0.051,0.3577,0.9114,0.2571,2.0706,1.4782,2.1472,0.8608,0.7792,1.5364,1.1079,1.4248,0.0298,1.2841,-0.0073,1.0919,-0.2059,0.9754,1.4289,-0.1391,1.4462,1.0268,1.4575,0.1955,0.2491,0.8357,0.8628,1.7911,0.8479,0.2381,1.461,1.7174,0.9705,0.2316,-0.0303,1.2127,1.5139,0.9071,0.9526,0.918,0.4355,0.9334,0.3629,BRCACancer
B08,0.6888,1.4125,1.2449,2.3046,3.1486,1.045,0.5864,1.4214,-0.0789,1.2365,-0.1563,-0.2665,0.0445,0.6924,-0.1354,-0.217,0.8827,0.7175,-0.0542,-0.0531,0.1796,0.7093,0.3121,1.8635,1.1937,1.9421,0.8947,0.506,1.395,0.9298,1.0959,0.1317,0.9394,0.0161,0.8346,0.1652,0.9536,1.2913,0.0038,0.9725,0.7436,1.1072,0.1823,0.2142,0.6783,0.8182,1.518,0.6404,0.3308,1.2139,1.1708,0.8154,0.408,-0.0139,1.1693,1.2054,1.0726,0.6821,0.6281,0.3733,0.6531,0.2169,Control
B09,1.2408,0.9264,1.3404,2.7656,2.699,0.8122,0.3536,1.048,-0.111,0.8171,0.0636,-0.2469,-0.1112,0.6804,-0.2734,-0.0718,1.0353,0.7563,-0.0332,-0.0622,-0.1641,0.5641,0.1162,2.5792,1.3948,2.0058,0.6684,0.45,1.3226,1.0178,1.1094,-0.093,0.879,-0.0285,0.7075,-0.3083,0.8553,1.1066,-0.1475,0.7905,0.4699,1.2589,0.0665,0.1327,0.9805,0.6896,1.3652,0.3426,0.0873,0.7441,1.1532,0.8993,0.1209,-0.06,0.7637,1.1835,0.4024,0.5671,0.8384,0.3867,0.5174,0.0931,Control
B10,1.1482,1.0238,1.3804,2.3237,2.8469,0.97,0.2313,1.0717,-0.0631,0.9914,-0.0511,-0.201,-0.1215,0.5733,-0.1868,-0.0927,0.9748,0.9097,-0.1447,0.0159,0.1899,0.4406,0.1617,2.4684,1.4899,1.5834,0.5277,0.3125,1.067,0.7528,0.9404,-0.0653,0.9826,-0.0609,0.7799,0.1672,0.6907,0.9814,-0.1357,0.956,0.669,1.2515,0.0895,0.1016,0.6974,0.6789,1.3283,0.4515,0.0841,1.1514,1.228,0.9268,0.1869,-0.073,0.6825,1.2488,0.6076,0.7092,0.7531,0.3021,0.4208,0.0073,Control
B11,0.9357,1.1915,1.3549,2.1101,2.8052,1.0836,0.3613,1.19,-0.0862,1.1716,-0.1495,-0.2433,-0.0785,0.6849,-0.0097,-0.2355,0.8859,0.755,-0.0512,0.0446,0.0463,0.4815,0.2927,2.0871,1.3346,1.9234,0.8519,0.3806,1.0882,0.9797,0.96,-0.0483,0.9698,0.0096,0.6731,0.1,0.8885,1.2399,-0.0541,1.242,0.8319,1.1079,0.159,0.1283,0.7164,0.7147,1.559,0.3411,0.2475,1.1685,0.9354,0.8395,0.1841,-0.0224,0.8575,1.192,0.7103,0.6975,0.6979,1.0179,0.6215,0.0998,Control
B12,1.0552,0.5364,1.1246,2.2271,2.2385,0.5371,0.1969,0.7154,-0.0265,0.699,-0.2589,-0.1103,-0.0079,0.5872,-0.0369,-0.1321,1.0454,0.6677,-0.169,0.0957,-0.0485,0.5287,0.1119,2.5139,1.2785,1.6026,0.3619,0.253,0.6149,0.7751,0.7719,-0.1049,0.6875,-0.0112,0.5247,-0.0799,0.6598,0.8164,-0.0987,0.5604,0.3141,1.0504,0.2954,0.1273,0.8611,0.5791,1.2672,0.1703,-9e-04,0.6178,0.9063,0.7505,0.0387,0.0316,0.6946,0.7991,0.1858,0.4589,0.6895,0.3393,0.6355,0.0064,Control
C01,1.0586,1.3655,1.4497,1.975,2.9098,1.0441,0.5234,1.3094,-0.2358,1.2943,-0.1417,-0.4084,-0.0339,0.7371,-0.1061,-0.1417,1.169,0.7318,-0.0373,-0.0625,0.5267,0.7641,0.4205,2.1947,1.4469,1.9244,1.0686,0.6171,1.433,0.9673,1.1802,-0.0017,0.9998,0.006,0.9253,-0.186,1.131,1.4533,-0.1108,1.0306,0.7962,1.259,0.4871,0.2246,0.9703,0.8392,1.9024,0.66,0.2915,1.2927,1.259,1.2085,0.4122,-0.0578,1.1253,1.3997,0.8498,0.8027,0.7206,0.4324,0.8468,0.1162,BRCACancer
C02,0.7678,1.2167,1.1894,2.1426,2.9324,0.9786,0.5776,1.278,-0.1533,1.5626,-0.238,-0.3095,-0.0644,0.6234,-0.0736,-0.2552,1.047,0.7498,0.0295,0.0014,0.1517,0.8344,0.4173,1.9275,1.3929,2.0396,1.0972,0.5824,1.3203,0.8869,1.0125,0.1321,1.0107,0.0616,1.06,-0.0619,1.0231,1.5348,-0.0339,0.968,0.7735,1.2585,0.4205,0.2841,0.6181,0.7556,1.5972,0.6353,0.3566,1.4012,1.2823,0.9594,0.4796,-0.0252,1.2987,1.399,0.7827,0.8129,0.6041,0.4204,0.8773,0.269,BRCACancer
C03,0.9636,1.3615,1.3579,2.2078,2.9722,1.1741,0.6716,1.3357,-0.2435,1.7857,-0.2698,-0.1778,-0.0379,0.5464,-0.2707,-0.1561,1.1645,0.7158,0.1194,-0.0369,0.5354,1.0166,0.5306,2.0283,1.3899,2.1689,1.248,0.7991,1.5725,1.0931,1.2277,0.1195,1.0957,0.012,1.2113,-0.1609,1.2164,1.7061,-0.0566,1.167,0.8543,1.3127,0.5574,0.3286,0.7511,1.0042,1.9711,0.792,0.3986,1.3779,1.553,1.1703,0.5733,-0.0135,1.4156,1.5349,0.9883,0.9218,0.81,0.5619,0.9847,0.3778,BRCACancer
C04,0.4131,0.7516,0.6766,1.6597,2.6539,0.4869,0.475,0.8036,-0.1316,0.9784,0.0232,-0.1767,0.1721,0.6937,-0.193,-0.0536,0.6266,0.7486,-0.115,-0.0026,0.0563,0.6365,0.3162,1.2702,0.8832,2.1508,0.7385,0.3574,1.008,0.717,0.7169,0.1138,0.6149,0.004,0.5763,-0.0489,0.8869,1.2407,0.1038,0.4614,0.319,0.7404,0.1232,0.177,0.47,0.5949,1.1469,0.4631,0.1796,0.7354,0.769,0.443,0.3737,0.0417,1.0035,0.7189,0.5122,0.43,0.4202,0.3054,0.4483,0.0737,Control
C05,0.5246,0.7983,0.7992,1.6266,2.6773,0.5572,0.3946,0.8822,-0.1534,1.1192,-0.156,-0.3438,0.0447,0.4843,-0.2599,-0.0599,0.6928,0.7266,-0.0163,-0.0419,0.0915,0.6281,0.3611,1.597,1.0739,1.6729,0.7379,0.2815,0.9814,0.667,0.6878,0.079,0.6914,-0.0065,0.6294,-0.1239,0.7759,1.1552,-0.0177,0.5538,0.4621,0.7819,0.1546,0.2101,0.4084,0.7867,1.1575,0.5797,0.2616,0.9709,0.7856,0.6393,0.153,-0.0588,0.8327,0.8602,0.5354,0.3836,0.4238,0.268,0.5312,0.1706,BRCACancer
C06,0.155,0.1771,0.2537,0.7558,1.2237,-0.0218,0.1989,0.304,-0.2416,0.3297,-0.1278,-0.55,0.0182,0.7808,-0.3011,-0.1978,0.3259,0.9514,-0.082,0.0544,0.1061,0.3585,0.0448,0.3522,0.3822,0.8963,0.4776,0.1921,0.2975,0.3885,0.1558,-0.0824,0.2001,-0.0407,0.402,-0.3105,0.2328,0.5912,-0.1105,0.0627,-0.0797,0.1868,-0.1009,0.0578,0.2754,0.2052,0.431,0.2008,0.0753,0.1611,0.4638,0.1078,0.0221,-0.2261,0.3832,0.3055,0.2089,-0.0174,0.1298,0.3954,0.1027,0.0497,Control
C07,0.5074,0.972,0.9322,1.6402,2.913,0.6557,0.3535,1.0417,-0.1403,1.1193,-0.0986,-0.4221,0.0884,0.6376,-0.1289,-0.0943,0.7662,0.7341,0.0135,0.0167,0.0666,0.5604,0.2335,1.5039,1.1209,1.6637,0.7583,0.3778,1.3381,0.6951,0.8201,0.0854,0.8387,0.0191,0.9341,-0.0297,0.811,1.2031,-0.0074,0.5808,0.5185,1.0637,0.2344,0.1335,0.4732,0.6435,1.2031,0.4805,0.2148,1.0786,1.0572,0.4886,0.2331,-0.045,0.8907,1.1427,0.6169,0.392,0.4842,0.3908,0.5802,0.2203,Control
C08,0.5549,1.195,1.0155,2.088,2.7862,0.9574,0.4799,1.2683,-0.1814,1.2802,-0.0709,-0.3754,-0.0938,0.5607,-0.0085,-0.1082,0.8504,0.804,0.0032,7e-04,0.4848,0.6374,0.2983,1.7148,1.2493,1.9033,0.9513,0.5171,1.3872,0.822,1.0589,0.0196,0.959,0.0551,0.9597,0.0616,0.8995,1.4,-0.0332,1.0061,0.5851,1.103,0.3381,0.1945,0.6296,0.8229,1.382,0.7031,0.2404,1.3176,1.123,0.7766,0.3751,-0.0198,0.9499,1.2888,0.776,0.5834,0.5405,0.3538,0.7001,0.1287,Control
C09,0.5228,0.9379,0.9567,1.5914,2.7364,0.6628,0.4024,0.8938,-0.0925,1.3005,0.0895,-0.3424,0.0781,0.6611,-0.234,-0.0506,0.8242,0.7984,0.0176,-0.036,0.3375,0.5848,0.3001,1.6979,1.196,1.946,0.9308,0.4647,1.167,0.718,0.7813,0.0653,0.7392,0.0061,0.8678,-0.1405,0.8331,1.278,0.063,0.7632,0.4752,1.0486,0.4074,0.242,0.5753,0.7536,1.2876,0.5514,0.207,1.2381,1.1016,0.6878,0.3247,0.0337,0.9541,1.2188,0.728,0.6316,0.5483,0.5128,0.6056,0.186,Control
C10,0.5401,0.8374,1.0218,1.6932,2.8233,0.6197,0.3548,0.918,-0.1752,1.3655,-0.2652,-0.2995,-0.0091,0.494,-0.0472,-0.0347,0.8353,0.6983,0.0539,-0.0222,0.5343,0.582,0.3948,1.7154,1.3181,2.007,0.8267,0.3481,1.0547,0.6935,0.6542,0.0709,0.9184,-0.0232,0.9916,-0.224,0.8685,1.2172,-0.0024,0.9901,0.6243,1.0876,0.1751,0.1395,0.5822,0.7522,1.2646,0.4535,0.1948,1.1895,1.0559,0.8865,0.2655,-0.0466,0.9616,1.2409,0.7265,0.7178,0.4938,0.4299,0.6978,0.1344,BRCACancer
C11,0.5648,1.1954,1.0379,2.1723,2.9411,1.0515,0.5801,1.2362,-0.0844,1.4241,-0.1184,-0.4492,-0.1177,0.5581,-0.0741,-0.1422,0.8964,0.6664,-0.0704,-0.0302,0.1117,0.7211,0.4367,1.6869,1.2045,1.9605,1.0403,0.6118,1.5918,1.0049,1.0132,0.1131,0.9055,-0.0206,1.06,0.1559,1.0597,1.5603,-7e-04,0.8927,0.6101,1.0904,0.2305,0.2427,0.6669,0.8104,1.431,0.8066,0.3924,1.2674,1.2092,0.9298,0.4903,-0.0023,1.0918,1.3211,0.8066,0.677,0.5255,0.5333,0.6989,0.3707,Control
C12,0.3595,0.6328,0.6049,1.5241,2.5282,0.3658,0.3289,0.7148,-0.0281,0.8864,-0.0431,-0.2242,0.0266,0.7343,-0.2868,-0.2258,0.5623,0.5828,0.0302,-0.0137,0.1758,0.5026,0.2632,1.3805,0.8912,1.4375,0.7585,0.3049,0.8538,0.6094,0.6454,0.0013,0.5826,-0.0231,0.5511,0.0993,0.6477,1.1479,-0.03,0.5316,0.2686,0.6934,0.088,0.1688,0.4567,0.5372,0.9575,0.4944,0.2748,0.7298,0.7171,0.4434,0.2021,-0.0203,0.6383,0.7801,0.4924,0.3772,0.38,0.4248,0.4361,0.0593,BRCACancer
D01,1.1772,0.9758,1.4617,2.444,2.8101,0.8063,0.4173,0.9553,-0.3977,1.0965,-0.1082,-0.3038,-0.1313,0.5515,-0.1783,-0.255,1.2541,0.7108,-0.0697,0.0376,-0.0318,0.764,0.1272,2.7613,1.5223,1.6606,0.6064,0.5358,1.0189,0.9964,1.1365,-0.1456,0.9256,-0.0743,0.7018,0.051,0.8602,1.2261,-0.1236,0.8566,0.421,1.2539,0.2691,0.2017,1.145,0.7654,1.6424,0.5893,0.1725,0.995,1.2009,0.8892,0.1174,-0.2119,1.0545,1.2199,0.3678,0.6389,0.7697,0.1395,0.6847,0.1548,BRCACancer
D02,0.5426,0.9709,0.9554,1.8965,2.8456,0.6131,0.4716,0.9414,-0.0174,1.1937,-0.1522,-0.2602,0.058,0.4281,-0.216,-0.2047,0.8039,0.51,-0.035,0.0269,0.1827,0.6057,0.3895,2.0025,1.2184,1.8134,0.8553,0.4181,1.1262,0.7447,0.7929,0.114,0.7982,-0.039,0.8454,0.1051,0.9403,1.4141,0.087,0.713,0.4656,1.0174,0.3824,0.2114,0.5922,0.7325,1.2744,0.5464,0.2712,1.1517,0.9703,0.6496,0.3654,0.0029,0.9681,1.1322,0.6495,0.6169,0.4366,0.5663,0.5612,0.1437,BRCACancer
