@relation data

@attribute id string
@attribute 4208 numeric
@attribute 3725 numeric
@attribute 257397 numeric
@attribute 1147 numeric
@attribute 148022 numeric
@attribute 4205 numeric
@attribute 2002 numeric
@attribute 6416 numeric
@attribute 8737 numeric
@attribute 1386 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5600 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 9252 numeric
@attribute 5604 numeric
@attribute 5609 numeric
@attribute 3551 numeric
@attribute 5608 numeric
@attribute 1385 numeric
@attribute 6885 numeric
@attribute 7314 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 9641 numeric
@attribute 5595 numeric
@attribute 4791 numeric
@attribute 4790 numeric
@attribute 5598 numeric
@attribute 4793 numeric
@attribute 4792 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute 7867 numeric
@attribute 3661 numeric
@attribute 8517 numeric
@attribute 5599 numeric
@attribute 1432 numeric
@attribute 5970 numeric
@attribute 9261 numeric
@attribute 7189 numeric
@attribute 11035 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 23118 numeric
@attribute 5519 numeric
@attribute 1849 numeric
@attribute 1848 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 29110 numeric
@attribute 466 numeric
@attribute 7098 numeric
@attribute 5528 numeric
@attribute 10454 numeric
@attribute 2353 numeric
@attribute 3665 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.6111,1.0715,1.2154,1.3452,0.494,0.9525,0.307,0.6083,1.0851,1.2742,0.8994,-0.0066,-0.0624,0.421,0.6863,0.6274,0.5921,0.4688,0.7572,0.5351,1.3787,1.0633,0.4886,0.04,1.6868,0.486,0.9765,0.7828,1.1125,0.4872,0.6536,2.0686,1.8048,0.7337,0.9279,0.4834,0.3096,1.1557,1.1233,1.1956,0.7879,0.7483,0.7319,0.815,1.4128,1.2934,1.3488,0.9172,0.7563,1.3036,1.0297,-0.1053,1.4879,1.3333,0.366,0.8513,0.1351,2.8409,0.1769,Control
A12,0.4231,0.7127,0.8013,0.8449,0.2745,0.4354,0.1436,0.2659,0.9064,1.0839,0.889,0.0022,-0.2465,0.184,0.6913,0.1613,0.3092,0.2095,0.7413,0.2159,1.2041,0.8197,0.4167,0.1467,1.2042,0.4495,0.6537,0.5338,1.0664,0.0668,0.4964,1.6783,1.2884,0.6804,0.8309,0.3105,0.1044,0.6947,0.8493,0.7846,0.7533,0.4091,0.467,0.5993,1.3762,0.7434,1.1995,0.4313,0.7942,0.8089,0.675,-0.2069,0.9782,0.9125,0.2558,0.8033,0.0696,0.8747,0.0394,Control
B01,0.7079,0.9621,1.2914,1.2751,0.127,1.0373,0.1758,0.5919,1.2248,1.4056,1.0989,-0.0215,-0.3463,0.1378,0.573,0.6866,0.6422,0.2865,0.9675,0.6443,1.6376,1.3462,0.3895,0.1028,1.6935,0.6758,0.7649,0.7368,1.5141,0.22,0.5264,2.5522,1.5393,0.6135,0.9654,0.4563,0.0057,1.4678,1.2183,1.1788,1.0472,0.6996,0.659,0.7725,1.7176,1.0859,1.775,0.8704,0.6747,0.9033,0.8122,-0.4239,1.1875,1.116,0.1997,0.8455,0.093,1.9307,-0.1518,Control
B02,0.745,1.3562,1.2955,1.2949,0.3888,0.8533,0.3923,0.5649,1.3491,1.5309,1.2179,-0.0218,0.0037,0.4073,0.8811,0.5097,0.6051,0.6416,1.0914,0.5247,1.7428,1.34,0.5973,0.1062,1.7893,0.8247,1.0793,1.1,1.4393,0.509,0.9941,3.1122,1.7139,0.9415,1.2638,0.8168,0.3553,1.2677,1.3113,1.5668,1.0668,0.8729,0.9548,0.8361,1.9071,1.4757,1.6152,0.8881,1.2899,1.5833,1.264,0.0252,1.4201,1.2594,0.3698,1.1175,0.2473,3.0541,0.3335,Control
B03,0.7637,1.1569,1.2427,1.2866,0.3089,0.9842,0.3166,0.6194,1.3596,1.5341,1.1503,-0.034,-0.0909,0.3033,0.708,0.6076,0.6391,0.497,1.0365,0.5927,1.7274,1.3737,0.4994,0.0777,1.7773,0.7081,0.9322,0.8867,1.4807,0.3646,0.7242,2.6831,1.7231,0.8717,1.0734,0.6288,0.1775,1.2757,1.2964,1.3846,1.0034,0.889,0.761,0.766,1.8553,1.3093,1.7276,0.8912,1.0108,1.3987,1.0402,0.0233,1.3619,1.2457,0.2957,0.974,0.1583,2.6415,0.1394,BRCACancer
B04,1.1502,0.8223,1.2517,1.0813,0.3324,1.3511,0.2218,0.7505,1.2711,1.5952,1.1443,-0.0073,-0.0903,0.3598,0.7454,0.8287,0.7937,0.4032,1.2905,0.6523,1.7233,1.4161,0.5398,0.1477,1.7897,0.7678,0.7103,0.6674,1.6477,0.2164,0.6067,1.6768,1.892,0.8704,1.1552,0.5826,0.0921,1.1452,1.5574,1.1066,1.248,0.7544,0.7019,0.5713,1.5659,1.0976,1.9384,0.8618,0.92,1.1753,0.7644,-0.1001,1.1314,0.949,0.2774,0.8904,0.2069,0.8639,0.1612,BRCACancer
B05,0.6722,0.6881,1.1678,1.0308,0.3952,0.8065,0.1931,0.52,1.1351,1.2618,0.9502,0.0088,-0.1129,0.3612,0.8433,0.3764,0.4861,0.4422,0.8579,0.2515,1.3547,1.0362,0.631,0.1613,1.5845,0.5847,0.8091,0.7361,1.2639,0.4043,0.849,2.6534,1.7712,0.7804,1.1978,0.5526,0.033,1.0222,1.0531,1.2743,1.1897,0.7887,0.7865,0.7599,1.5339,1.0423,1.3724,0.6773,0.9657,0.9546,0.6835,-0.0762,1.1312,0.9936,0.2002,0.8336,0.037,1.0309,0.3625,BRCACancer
B06,0.7218,0.3086,0.9385,1.1032,0.0523,0.7521,-0.0943,0.4002,1.0197,1.2558,0.8584,0.0728,-0.3907,-0.0139,0.3251,0.3382,0.5274,0.1049,0.8602,0.4629,1.416,1.0289,0.2582,0.0056,1.3938,0.585,0.5053,0.4539,1.2056,0.0583,0.2939,1.5007,1.2783,0.4476,0.7359,0.3628,-0.1417,0.9729,1.0091,0.8016,0.7222,0.5568,0.5792,0.5914,1.4358,0.6971,1.3674,0.6007,0.1999,1.0828,0.663,-0.6011,1.0676,0.748,0.2479,0.5586,-0.0841,0.6734,-0.2267,BRCACancer
B07,0.9278,1.0713,1.3403,1.4799,0.4452,1.0057,0.2699,0.6667,1.5135,1.682,1.2765,-0.0018,0.0257,0.486,0.8574,0.6786,0.6798,0.5956,1.2148,0.5065,1.8168,1.4521,0.4712,0.0924,1.8335,0.9335,1.0321,0.9613,1.4768,0.4366,0.8338,2.1568,1.792,0.9039,1.1764,0.9028,0.215,1.4186,1.4636,1.4052,1.0546,0.8359,1.0235,0.8726,1.8213,1.3097,1.7519,1.0208,1.1212,1.5465,1.1193,0.033,1.6559,1.3215,0.452,1.1095,0.2606,1.1335,0.2564,BRCACancer
B08,0.5768,1.1173,1.2131,1.4267,0.3711,0.7458,0.3521,0.4788,1.1911,1.4027,0.9295,0.0215,0.1273,0.444,0.7926,0.5668,0.667,0.5798,0.8656,0.433,1.5686,1.1057,0.64,0.0338,1.7098,0.6598,1.0572,0.907,1.2024,0.4735,0.8673,1.9468,1.6981,0.827,1.1754,0.6994,0.392,1.0803,1.2368,1.2641,0.7547,0.7919,0.9469,0.9851,1.6709,1.4326,1.3754,0.8409,1.2221,2.429,1.332,0.0726,1.4246,1.4643,0.1869,0.8955,0.1985,1.386,0.3141,Control
B09,1.0196,0.8029,1.1172,0.9438,0.2314,1.2017,0.1412,0.8406,1.1683,1.319,0.8686,-0.0231,-0.0968,0.3163,0.6986,0.9168,0.7209,0.4622,1.0191,0.6246,1.4345,1.2557,0.6032,0.0856,1.727,0.5273,0.6103,0.7197,1.3963,0.3705,0.6436,2.012,1.8255,0.6669,0.9332,0.5532,0.1039,1.0942,1.3351,1.0746,0.925,0.6653,0.5404,0.4587,1.3917,0.9781,1.9616,0.7966,0.6341,0.5376,0.6572,-0.0455,1.0603,0.6153,0.1053,0.6723,0.1757,1.357,0.1086,Control
B10,0.8288,0.8277,0.973,1.0406,0.3075,0.8956,0.1651,0.5586,1.2365,1.5029,0.9729,-0.0554,-0.0692,0.1761,0.5039,0.5319,0.6102,0.3403,0.9582,0.4213,1.5664,1.2484,0.3894,0.1302,1.5017,0.433,0.6316,0.59,1.488,0.2383,0.5045,1.5794,1.7394,0.774,1.037,0.4288,0.1701,0.9202,1.3763,0.9463,0.8549,0.6547,0.4016,0.6131,1.5729,1.0456,1.7964,0.7291,0.7832,1.1497,0.6677,-0.0735,1.0835,0.8556,0.0997,0.7626,0.1033,1.762,0.1564,Control
B11,0.6971,0.9367,1.1572,1.2072,0.6665,0.8651,0.2253,0.5536,1.1771,1.2841,0.96,0.015,-0.0522,0.3957,0.759,0.5827,0.5357,0.376,0.8689,0.4453,1.4935,1.1064,0.4745,0.0903,1.558,0.629,0.9134,0.8401,1.3382,0.4532,0.825,1.9276,1.6375,0.8229,1.1811,0.47,0.1673,0.9405,1.35,1.2114,0.8262,0.69,0.7652,0.8086,1.5697,1.0275,1.422,0.7415,1.3307,1.5768,1.2506,-0.0904,1.1989,1.1084,0.2016,0.9184,0.204,2.0348,0.2937,Control
B12,0.7332,0.4094,0.8883,0.5564,0.224,1.0179,0.1298,0.4809,0.7665,1.1807,0.6759,-0.0057,-0.1087,0.2992,0.5235,0.5605,0.613,0.2893,1.0292,0.3131,1.2122,1.0496,0.3528,0.074,1.3388,0.6427,0.4982,0.6012,1.2842,0.1848,0.3406,1.5991,1.4211,0.5307,0.7643,0.5175,0.0214,0.7469,1.113,0.777,0.8296,0.5564,0.3024,0.2503,1.0209,0.7638,1.731,0.5889,0.2946,0.6504,0.5516,-0.0398,0.7359,0.3847,-0.0046,0.4836,0.0614,0.998,0.1041,Control
C01,1.01,1.2058,1.2148,1.38,0.6328,1.1769,0.3028,0.6277,1.3942,1.4373,0.9902,0.0114,-0.0058,0.5529,0.9687,0.6386,0.7845,0.6366,1.1534,0.5762,1.6227,1.2559,0.3542,0.1335,1.6252,0.8489,1.0379,1.1118,1.4466,0.5618,1.0392,1.9287,1.903,1.0105,1.4998,0.7545,0.3961,1.167,1.4476,1.4302,1.1356,0.8126,1.0661,0.7174,1.5829,1.348,1.4636,0.8729,1.2701,2.0292,1.3263,-0.1335,1.3153,1.1459,0.1571,1.0062,0.3085,1.5999,0.4278,BRCACancer
C02,0.7336,1.0213,1.1465,1.2322,0.6139,0.6527,0.4252,0.4751,1.3934,1.441,1.0013,0.0668,0.1277,0.5078,0.8616,0.5512,0.5194,0.6791,1.0308,0.3462,1.6381,1.2553,0.5746,0.1241,1.5747,0.8786,1.072,1.0656,1.3945,0.5152,1.0675,2.0466,1.6208,1.0832,1.3948,0.8253,0.4638,0.9944,1.1796,1.5139,0.9434,0.7302,0.8568,0.6319,1.6166,1.3977,1.4342,0.7238,1.3797,1.667,1.1502,0.0138,1.2847,1.1652,0.3128,1.1563,0.2225,1.4708,0.4244,BRCACancer
C03,0.7258,1.1628,1.3497,1.376,0.6491,0.8636,0.4809,0.6092,1.5355,1.5388,1.0868,0.0173,0.1151,0.6919,0.9484,0.5661,0.6452,0.8146,1.1489,0.3827,1.6651,1.3089,0.6565,0.1377,1.6109,0.9835,1.1353,1.2288,1.3917,0.6534,1.2166,2.1791,1.816,1.1488,1.4698,1.0087,0.5578,1.2159,1.3531,1.6895,1.1593,0.9752,1.1582,0.7647,1.6499,1.5257,1.4849,0.9301,1.4151,1.8485,1.2215,0.084,1.341,1.4076,0.4182,1.1505,0.3132,1.192,0.5432,BRCACancer
C04,0.4163,0.627,0.9525,0.7702,0.4411,0.5403,0.3524,0.4237,0.6827,0.9331,0.6028,0.0094,0.1095,0.3579,0.7873,0.2574,0.4421,0.518,0.6082,0.2371,0.853,0.7431,0.5339,0.0527,1.1806,0.4598,0.963,0.7735,0.9029,0.2623,0.7129,2.1606,1.4351,0.7381,0.965,0.6261,0.3576,0.6903,0.6519,1.2122,0.7667,0.572,0.6414,0.3558,1.0992,1.0751,0.9879,0.5598,0.8068,1.1332,0.9667,0.0882,0.822,0.7597,0.0134,0.6745,0.11,1.9992,0.3184,Control
C05,0.3592,0.5237,0.8141,0.8165,0.3786,0.5566,0.4092,0.3626,0.8304,1.123,0.6798,-0.0011,0.0748,0.2775,0.6457,0.3061,0.3541,0.4643,0.6748,0.1362,1.1885,0.7841,0.59,0.0514,1.0666,0.5408,0.8555,0.7221,1.0868,0.2757,0.7123,1.6711,1.4746,0.9079,1.1523,0.6176,0.1361,0.6604,0.7781,1.1245,0.6777,0.7609,0.6165,0.3911,1.3492,1.0944,1.0109,0.5196,0.9603,1.635,0.8571,0.0663,0.8987,0.7356,0.0098,0.8718,0.0821,1.2255,0.3655,BRCACancer
C06,-0.0348,0.2088,0.2931,0.1994,0.2435,0.2449,0.0742,0.0703,0.2507,0.4239,0.1852,-0.0352,-0.0863,0.1565,0.5213,0.0898,0.1726,0.1938,0.306,0.0769,0.2594,0.1958,0.5601,0.0322,0.2922,0.1225,0.3,0.3409,0.4197,0.2236,0.455,0.8758,0.6234,0.3739,0.3319,0.3462,0.0047,0.113,0.2166,0.5461,0.4448,0.1881,0.0547,0.14,0.4525,0.4446,0.3441,0.1399,0.1199,-0.1323,0.233,-0.0835,0.3345,-0.0062,-0.0491,0.2958,0.0273,0.6383,0.0338,Control
C07,0.4969,0.8671,0.9639,0.9891,0.3853,0.5654,0.3463,0.4129,1.1256,1.3377,0.828,0.0244,0.0812,0.291,0.6453,0.3248,0.354,0.4426,0.7485,0.3431,1.3346,1.0627,0.3414,0.0562,1.3248,0.5886,0.7808,0.7827,1.1322,0.3211,0.7325,1.6617,1.5948,0.865,1.0954,0.5495,0.2164,0.7965,0.915,1.1737,0.7894,0.6198,0.5857,0.4612,1.5067,1.1649,1.0849,0.5967,0.8408,1.1584,0.8095,0.007,1.0542,1.1257,0.3603,0.9015,0.1,1.1155,0.2316,Control
C08,0.5444,0.7816,1.1796,1.2106,0.5183,0.6758,0.3466,0.4405,1.2783,1.3185,0.9491,0.0603,0.0155,0.3765,0.82,0.5458,0.4706,0.5577,0.8332,0.3219,1.5226,1.1016,0.6607,0.0918,1.5351,0.7057,0.9573,0.9677,1.256,0.4742,0.9232,1.9071,1.5956,0.8782,1.2387,0.627,0.3589,1.0421,1.0007,1.3756,0.7817,0.7965,0.7716,0.6719,1.5193,1.3447,1.2913,0.8017,1.2731,1.5354,1.0812,0.0592,1.2752,1.2075,0.2488,1.0625,0.1475,1.525,0.2996,Control
C09,0.3741,1.1077,0.9095,0.9552,0.5335,0.542,0.3166,0.3929,1.2052,1.3541,0.7278,0.0114,0.0611,0.3748,0.6912,0.3095,0.4155,0.4723,0.8068,0.1908,1.3704,1.0478,0.3844,0.0469,1.2381,0.6134,0.8657,0.9318,1.2046,0.3616,0.903,1.9508,1.4942,0.8696,1.2072,0.574,0.3083,0.7566,0.9402,1.2505,0.7945,0.7283,0.6367,0.4604,1.4539,1.248,1.1444,0.5416,1.2347,1.8127,0.9677,0.097,0.91,0.9049,0.261,0.9565,0.1102,2.3714,0.3015,Control
C10,0.575,0.8688,1.0182,0.8554,0.5127,0.5381,0.3069,0.3497,1.2282,1.4615,0.9083,-0.0177,0.0666,0.3093,0.8478,0.2566,0.3739,0.4423,0.818,0.1747,1.4817,1.0863,0.5376,0.1069,1.1063,0.7034,0.8389,0.9574,1.3224,0.4442,0.8001,2.0133,1.5345,1.0362,1.5225,0.5712,0.2489,0.6258,1.0072,1.1881,0.8084,0.7269,0.4992,0.4227,1.5185,1.1424,1.2732,0.5008,1.3331,1.7381,0.9503,0.0622,0.9335,0.9391,0.1872,1.0709,0.127,1.2297,0.4009,BRCACancer
C11,0.4968,1.0244,1.2703,1.2111,0.6542,0.6991,0.4279,0.527,1.312,1.3137,0.8953,-0.0152,0.1087,0.4616,0.9087,0.5475,0.5591,0.6527,0.8794,0.3513,1.3856,1.0891,0.4201,0.052,1.5074,0.7045,1.0236,1.0252,1.2128,0.5404,1.0112,1.9656,1.6696,0.9912,1.1901,0.7112,0.4745,0.9952,1.0238,1.54,0.8622,0.7842,0.7914,0.6743,1.3955,1.3651,1.2922,0.7944,1.091,1.7417,1.0989,-1e-04,1.244,1.0872,0.0901,1.0473,0.2491,1.6072,0.4448,Control
C12,0.4918,0.7746,0.7678,0.6521,0.4412,0.4999,0.2377,0.2592,0.7467,0.9477,0.5702,-0.0176,-0.0028,0.3217,0.6259,0.2738,0.2591,0.4257,0.5436,0.1513,0.8762,0.6967,0.3749,0.0329,0.8868,0.448,0.8239,0.859,0.9106,0.3101,0.7327,1.43,1.3945,0.6165,0.9342,0.4912,0.1853,0.6168,0.5781,1.1171,0.6468,0.5151,0.3496,0.4599,1.025,1.0167,1.039,0.4474,0.7135,1.4616,0.7759,0.2038,0.7353,0.555,0.0533,0.7166,0.1262,0.859,0.2628,BRCACancer
D01,0.9581,0.4669,1.1274,0.9929,0.2996,1.455,0.1698,0.7175,1.2063,1.2774,0.9155,-0.0687,-0.1493,0.3833,0.7076,0.8289,0.8608,0.4892,1.2389,0.6664,1.4964,1.2508,0.3068,0.1299,1.7446,0.6906,0.7443,0.8514,1.5194,0.2703,0.5823,1.6585,1.6488,0.74,0.9379,0.7544,0.1003,1.122,1.4599,1.1972,0.9567,0.7399,0.7749,0.4912,1.253,0.9462,1.6685,0.9344,0.6523,1.2389,0.6676,-0.0888,0.9699,0.8495,0.0636,0.7271,0.2857,0.6698,0.1201,BRCACancer
D02,0.8109,0.9624,1.1263,0.988,0.5787,0.6454,0.4119,0.4042,1.1146,1.256,0.7872,-0.0335,0.1096,0.408,0.753,0.4881,0.4283,0.5559,0.7864,0.1542,1.5057,1.017,0.4286,0.0613,1.3625,0.5701,0.9003,1.0621,1.2262,0.4084,0.8284,1.815,1.6835,0.8611,1.1785,0.595,0.3492,0.7685,0.9389,1.3901,0.9339,0.7075,0.6262,0.5506,1.284,1.2514,1.2717,0.6663,1.189,1.9075,0.8855,0.1891,0.9563,0.9981,0.0852,0.9599,0.2302,1.1621,0.3952,BRCACancer
D03,0.7648,0.8717,0.8743,0.8458,0.4208,0.617,0.2744,0.3351,0.9005,1.2118,0.6793,-0.0028,0.1084,0.3551,0.8311,0.3314,0.4051,0.5124,0.7981,0.157,1.2644,0.8994,0.3827,0.0728,1.3043,0.6192,0.8992,0.8919,1.1064,0.3513,0.648,1.6905,1.6203,0.8376,1.1604,0.5735,0.2892,0.6701,0.9818,1.2135,0.8504,0.54,0.6236,0.3921,1.2873,1.1167,1.1815,0.5619,1.1556,1.9014,0.9257,0.0493,0.8992,0.8412,0.1118,0.8252,0.1073,0.9675,0.2981,BRCACancer
D04,0.6461,0.7839,1.0462,1.0847,0.6191,0.713,0.3893,0.4267,1.0554,1.2864,0.7607,-0.0569,-0.0159,0.3882,0.8162,0.5275,0.5809,0.5565,0.8771,0.3416,1.4072,1.0274,0.2991,0.0503,1.4833,0.6761,0.9744,1.1249,1.2679,0.4448,0.8424,1.9562,1.6468,0.9399,1.2664,0.6232,0.1826,0.8421,1.118,1.3126,0.8091,0.7401,0.7378,0.6391,1.4159,1.1543,1.4032,0.659,1.2643,2.1457,1.2472,0.1713,1.0155,1.0484,0.0508,1.0034,0.1912,1.1336,0.4288,BRCACancer
D05,0.6105,0.7343,1.0252,1.0729,0.4588,0.5808,0.2821,0.3779,1.1657,1.3982,0.8253,0.0409,0.0024,0.3742,0.773,0.2935,0.4972,0.4615,0.9033,0.2154,1.433,0.9923,0.3449,0.1211,1.3433,0.6707,0.8024,0.9297,1.2268,0.3983,0.819,2.2088,1.6712,1.0758,1.3336,0.5635,0.3583,0.7677,1.1405,1.2803,0.9586,0.6742,0.7568,0.5179,1.5658,1.2106,1.22,0.5901,1.3771,1.9358,1.2044,0.0528,1.1217,1.0203,0.3573,0.988,0.1671,1.6508,0.3133,BRCACancer
