@relation data

@attribute id string
@attribute 5409 numeric
@attribute 2571 numeric
@attribute 7166 numeric
@attribute 3067 numeric
@attribute 1621 numeric
@attribute 7054 numeric
@attribute Class {Control,BRCACancer}

@data
F04,-0.3323,-0.0696,-0.003,0.0317,-0.135,-0.1094,Control
F05,-0.3209,-0.0351,-0.0238,0.0826,-0.0645,0.0604,Control
F06,-0.4151,0.0179,0.0119,-0.0245,-0.07,-9e-04,Control
F07,-0.3191,-0.0801,0.1462,0.1498,-0.0712,0.0375,Control
F09,-0.291,-0.0954,0.0243,0.0576,-0.0278,0.0937,Control
F10,-0.2341,-0.0624,0.0096,0.1475,-0.0843,0.1135,Control
F11,-0.1798,-0.0132,-0.0021,0.028,-0.0911,0.0378,Control
F12,-0.3934,-0.0793,-0.003,0.2183,-0.105,-0.0643,Control
G01,-0.4587,-0.0393,-0.0109,0.0487,0.0061,-0.0057,Control
G02,-0.2964,-0.0475,0.0445,0.1484,-0.0308,-0.0067,Control
G03,-0.1465,-0.0229,0.1053,0.0589,-0.1073,-0.0722,Control
G04,-0.1591,-0.0433,0.0469,0.2508,-0.0571,0.1642,BRCACancer
G05,-0.3949,-0.0988,-0.2115,0.01,-0.0378,-0.0731,BRCACancer
G06,-0.2591,-0.0585,-0.1072,0.0884,-0.0406,-0.0081,BRCACancer
G07,-0.259,-0.1033,-0.1268,0.2368,-0.0284,-0.0472,Control
G08,-0.3956,-0.0618,-0.0637,0.1876,-0.0628,-0.0494,Control
G09,-0.1839,-0.0923,-0.0644,0.1708,-0.0124,-0.011,Control
G10,-0.1231,-0.003,-0.0185,0.0446,-0.089,-0.1088,BRCACancer
G11,-0.1731,-0.052,-0.1271,0.1694,0.0986,-0.1459,BRCACancer
G12,-0.2493,-0.0478,5e-04,0.1729,-0.1124,0.0969,BRCACancer
H01,-0.4258,-0.0165,0.0601,-0.0544,-0.0985,-0.0898,Control
H02,-0.2472,-0.0066,0.1281,0.2419,0.0121,0.0039,Control
H03,-0.2346,-0.0502,-0.0895,0.2423,-0.0569,-0.0723,Control
H04,-0.3216,-0.0668,0.0801,0.0754,-0.0412,0.0326,Control
H06,-0.1885,-0.074,0.0872,0.0626,-0.0896,0.1568,Control
H07,-0.3611,-0.0597,0.1025,0.009,-0.1585,-0.0995,BRCACancer
H08,-0.1763,-0.0294,-0.0669,0.0211,-0.1039,-0.0628,BRCACancer
H09,-0.1284,-0.0664,0.1423,-0.0295,-0.0233,-0.0053,BRCACancer
H10,-0.2141,-0.0139,-0.1102,-0.0701,-0.0214,-0.1515,BRCACancer
H11,-0.3833,0.0142,-0.023,-0.0399,-0.0605,-0.0769,BRCACancer
H12,-0.2311,-0.0542,-0.0737,-0.0052,-0.0305,0.0237,BRCACancer
I01,-0.3336,-0.0579,-0.0117,0.0494,-0.0671,-0.0048,Control
I02,-0.3981,-0.0213,0.0418,-0.0686,-0.0802,-0.0695,Control
I03,-0.2698,-0.043,0.0235,0.0504,0.0092,0.0282,Control
I04,-0.268,-0.0123,0.0653,0.0938,0.0288,0.1193,Control
I05,-0.233,0.0082,0.063,0.1486,0.0253,0.0343,Control
I06,-0.1448,0.0071,0.0391,0.3676,-0.0554,0.0696,Control
I07,-0.3073,-0.0373,0.0819,0.3647,-0.052,0.0338,Control
I08,-0.3573,-0.0282,-0.0074,0.2253,0.0133,-0.0409,Control
I09,-0.3009,-0.0326,-0.0331,0.0082,-5e-04,-0.0938,Control
I10,-0.3658,-0.0611,0.125,0.1903,-0.0783,-0.0568,Control
I11,-0.3206,-0.0308,-0.1049,-0.19,-0.056,-0.0555,Control
I12,-0.3993,-0.0989,-0.1211,0.0425,-0.0978,-0.1648,Control
I13,-0.3203,-0.0338,0.0951,0.5254,-0.0713,-0.0312,Control
J01,-0.113,-0.0196,-0.0679,0.0552,0.0635,0.0696,Control
J02,-0.0893,-0.02,0.0773,0.2731,0.0131,0.0046,Control
J03,-0.2921,-0.0581,0.1454,0.1326,-0.0757,0.0219,Control
J04,-0.1049,-0.066,0.0155,0.3608,-0.002,0.0375,Control
J05,-0.4236,-0.0201,0.0309,0.0053,-0.0601,-0.0946,Control
J06,-0.3997,-0.0038,0.0303,0.0895,-0.1645,-0.0811,Control
J07,-0.2494,-0.0596,-0.0452,-0.0246,-0.0975,0.1087,Control
J08,-0.4636,-0.0331,0.0446,0.2882,0.0176,-0.0618,Control
J09,-0.2479,-0.0338,0.0708,0.3046,-0.1369,-0.0809,Control
J10,-0.2469,-0.0637,0.1902,0.146,-0.0262,-0.0302,Control
J11,-0.2836,-0.0496,0.1387,0.0619,-0.0689,-0.0159,Control
J12,-0.2448,-0.0885,0.0082,-0.0106,-0.1561,-0.049,Control
K01,-0.2096,-0.0545,0.0152,0.1271,-0.0614,0.09,BRCACancer
K02,-0.3482,-0.0689,-0.0419,0.1484,-0.0203,0.0589,BRCACancer
K03,-0.4214,-0.0785,-0.0529,0.0759,-0.0484,-0.0759,BRCACancer
K04,-0.2888,-0.0723,0.07,0.5897,-0.0222,0.0329,BRCACancer
K05,-0.2215,-0.0424,0.0377,0.1431,-0.1198,0.067,Control
AA_RR-849,-0.3922,-0.045,0.0422,0.3559,-0.0649,-0.0105,BRCACancer
AE_RR-3300,-0.3601,-0.0151,0.1462,0.1403,-0.1121,-0.1959,Control
AF_RR-3276,-0.2334,-0.0521,-0.1225,-0.1973,-0.039,0.003,Control
AG_RR-3298,-0.2135,-0.0307,-0.0095,0.416,-0.051,0.0816,Control
AH_RR-3295,-0.4131,-0.0723,0.0869,0.156,-0.0357,-0.0745,Control
AI_RR-3291,-0.3398,-0.0629,0.1055,0.1657,-0.1727,0.0115,Control
AJ_RR-3296,-0.3079,-0.0482,0.0862,0.3757,-0.0205,0.0246,Control
AM_RR-1949,-0.2548,-0.047,0.0387,0.2732,-0.0528,0.1067,Control
AN_RR-3297,-0.1926,-0.0465,0.0592,0.0077,-0.062,-0.0036,Control
AO_RR-3288,-0.1848,-0.0697,0.0993,0.3067,-0.0121,-0.0236,Control
AP_RR-3280,-0.3818,-0.0227,-0.1566,-0.0348,-0.0066,-0.0033,Control
AR_RR-3278,-0.2896,-0.028,-1e-04,0.0318,-0.1139,-0.0507,Control
AS_RR-3277,-0.1912,-0.0625,0.0478,0.2577,-0.0208,0.0571,Control
A_RR96-12,-0.3505,-0.0692,0.1975,0.0379,-0.0756,0.0615,BRCACancer
B_RR-1519,-0.3228,-0.0166,-0.1622,-0.2152,-0.0799,-0.1074,BRCACancer
C_RR-3293,-0.3528,0.0473,-0.098,-0.2408,-0.0539,-0.0475,BRCACancer
D_RR-3301,-0.2552,-0.0325,-0.1057,0.2313,-0.0023,0.0573,BRCACancer
E_RR-2070,-0.3684,-0.046,0.1223,0.3892,-0.1176,0.0308,BRCACancer
J_RR-1226,-0.4706,-0.0163,-0.086,0.2814,0.0018,-0.1728,BRCACancer
K_RR-3290,-0.2993,-0.0731,-0.0021,0.1202,-0.0479,0.0713,Control
L_RR-3286,-0.179,-0.0051,-0.0104,0.0959,-0.1796,-0.1326,Control
N_RR-3294,-0.2645,-0.0395,0.0745,0.2316,-0.1144,-0.0337,Control
O_RR-3285,-0.2706,-0.0837,-0.0515,0.046,-0.1061,-0.0166,Control
P_RR-3274,-0.3595,-0.065,0.0265,0.1562,0.0103,-0.035,Control
Q_RR-3283,-0.2397,-0.0549,0.1845,0.1146,-0.0689,0.0056,Control
RR-3275,-0.2492,-0.1019,0.0773,0.2451,0.0272,-0.0021,Control
RR-3281,-0.2738,-0.0689,-0.0157,0.4595,0.025,-0.072,Control
RR-3287,-0.3146,-0.0832,0.1385,0.4227,0.0375,-0.0426,BRCACancer
RR-3289,-0.2144,-0.0265,-0.0032,0.2674,-0.1095,0.0191,Control
RR-3299,-0.3949,-0.0548,-0.0313,0.3592,-0.066,-0.1365,BRCACancer
T_RR-3292,-0.3391,-0.078,-0.0875,0.3469,0.0222,-0.054,Control
U_RR-2236,-0.0105,-0.0289,-0.0132,0.1344,-0.0859,0.0763,BRCACancer
V_RR-1455,-0.0587,0.0048,0.011,-0.2622,-0.0771,0.002,BRCACancer
W_RR-922,-0.2623,-0.0413,-0.1178,0.0958,-0.0313,0.1385,BRCACancer
X_RR-1083,-0.2205,-0.0798,-0.0421,0.1984,0.0062,0.0175,BRCACancer
Y_RR-841,-0.4898,-0.0416,-0.1136,0.0724,-0.0663,-0.0312,BRCACancer
Z_RR-778,-0.1764,-0.0706,0.1469,0.1395,-0.0448,0.1271,BRCACancer
