@relation data

@attribute id string
@attribute 3456 numeric
@attribute 3454 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 7297 numeric
@attribute 3716 numeric
@attribute 10076 numeric
@attribute 5967 numeric
@attribute Class {Control,BRCACancer}

@data
B07,0.0706,1.7474,2.7551,2.3659,1.1698,1.8704,0.0702,-0.0846,BRCACancer
B08,-0.1539,1.7497,1.6234,1.9536,1.0291,1.5293,-0.0197,-0.0462,Control
B09,-0.2892,1.0594,2.1007,1.7597,0.8404,2.1209,-0.0266,-0.1059,Control
B10,-0.2042,1.1925,2.1542,1.7715,0.714,2.0466,0.013,-0.0606,Control
B11,-0.0306,1.4776,2.0352,1.9227,0.8432,1.6814,0.0406,-0.1123,Control
B12,-0.0573,0.7061,2.0098,1.5523,0.793,1.8871,-0.0203,-0.0679,Control
C01,-0.1251,1.5195,2.0151,2.2966,1.3604,1.8494,0.0918,-0.1732,BRCACancer
C02,-0.0933,1.5511,2.0997,1.8404,1.2162,1.9002,0.1065,-0.2021,BRCACancer
C03,-0.2866,1.444,2.5141,2.368,1.4505,1.8837,0.0935,-0.1173,BRCACancer
C04,-0.2104,1.0715,1.3629,1.5819,0.9019,1.4372,0.1021,-0.1636,Control
C05,-0.276,1.1749,1.8174,1.7553,0.9237,1.5565,0.0816,-0.1708,BRCACancer
C06,-0.3164,0.3348,0.6253,0.5129,0.2238,0.6172,0.0903,-0.2355,Control
C07,-0.1475,1.1825,1.4952,1.576,0.8509,1.6731,0.0603,-0.17,Control
C08,-0.0295,1.6299,2.1783,2.132,1.0379,1.6563,0.0549,-0.1808,Control
C09,-0.2506,1.2709,2.0498,1.5819,0.9435,1.7211,0.0469,-0.2083,Control
C10,-0.0674,1.1559,2.0134,1.6175,0.8726,1.8345,0.0568,-0.1184,BRCACancer
C11,-0.0938,1.5356,2.0637,2.1784,1.1788,1.7122,0.0158,-0.1608,Control
C12,-0.3023,0.8901,1.334,1.3437,0.7851,1.3819,0.0886,-0.1221,BRCACancer
D01,-0.196,1.1766,2.1231,1.99,1.1663,1.9272,0.0973,-0.067,BRCACancer
D02,-0.2329,1.3879,1.7088,1.7929,0.898,1.7485,0.057,-0.1633,BRCACancer
D03,-0.0924,1.0817,1.8775,1.9652,1.0632,1.6214,0.0684,-0.1412,BRCACancer
D04,-0.2355,1.5092,1.8994,2.1592,1.0883,1.5711,0.0553,-0.1556,BRCACancer
D05,-0.2349,1.3628,2.2984,2.2367,1.1396,1.6996,0.1242,-0.1427,BRCACancer
D06,-0.001,1.6266,1.8576,2.0735,1.2535,1.7952,0.0547,-0.1209,BRCACancer
D07,-0.2646,1.3535,1.9849,2.1829,1.1716,1.7494,0.0441,-0.1392,Control
D08,-0.1436,1.1786,1.8963,1.9044,0.755,1.4415,0.1027,-0.0709,Control
D09,-0.0431,1.346,1.8902,1.9548,0.9817,1.6884,0.0954,-0.1229,Control
D10,-0.285,1.4682,1.5547,1.7867,0.7613,1.5065,0.0776,-0.0091,Control
D11,-0.4311,0.6469,1.0085,0.7857,0.3189,1.0299,0.0926,-0.1025,Control
D12,-0.2074,1.3082,1.4408,1.6221,0.7894,1.3718,0.0777,-0.1707,Control
E01,-0.0579,1.2126,1.9742,1.953,0.9811,1.6054,0.0398,-0.0198,BRCACancer
E02,-0.1993,1.2659,2.1609,1.7966,0.9532,1.9378,0.0577,-0.1393,Control
E03,-0.2179,1.5088,2.1145,2.5687,1.0954,1.5954,0.0396,-0.0703,Control
E04,0.0354,1.4758,2.0846,2.1623,1.292,1.7328,0.0301,-0.1271,Control
E05,0.0191,1.1183,1.8665,1.4773,0.7326,1.7767,0.0857,-0.0444,Control
E06,-0.4547,1.1131,2.2185,1.8034,0.7151,1.4424,0.1267,-0.0683,BRCACancer
E07,-0.0038,1.3324,1.8733,2.0699,1.2194,1.7165,-1e-04,-0.1842,BRCACancer
E08,-0.0981,1.4069,2.5461,2.5979,1.2035,1.805,0.0035,-0.1412,Control
E09,-0.118,1.3861,1.7775,1.9304,0.9742,1.6181,0.0917,-0.1673,BRCACancer
E10,-0.0824,1.5172,2.2142,2.0716,1.0944,1.9287,0.0243,-0.1089,BRCACancer
E11,-0.2153,1.2255,1.7805,1.5982,0.7914,1.6487,0.0955,-0.0681,Control
E12,-0.2589,0.9323,1.4752,1.4969,0.7057,1.7002,-0.0476,-0.1454,BRCACancer
F01,-0.2578,1.7465,2.2245,2.3381,1.2244,1.802,0.0065,-0.2491,Control
F02,-0.1753,1.6781,2.0657,2.111,1.2153,1.7997,0.0809,-0.0583,Control
F03,-0.3161,1.4165,1.8055,1.7928,1.0275,1.5792,0.1097,-0.1997,Control
F04,-0.2269,1.5206,2.1231,2.3743,1.1553,1.696,0.0386,-0.1557,Control
F05,-0.0765,1.5742,2.3298,2.3845,1.0662,1.7779,0.0862,-0.0383,Control
F06,-0.3075,1.2995,1.6341,1.7235,0.8951,1.4469,0.1182,-0.2091,Control
F07,-0.1801,1.5107,1.9928,1.7848,0.9913,2.1103,-7e-04,-0.1744,Control
F09,-0.2333,1.6085,2.0868,2.1935,1.3324,1.7307,0.0299,-0.1364,Control
F10,-0.0618,1.639,2.5988,2.3233,1.2596,1.9634,-0.004,-0.1416,Control
F11,-0.2144,1.583,1.9174,2.2784,1.1301,1.5788,0.0978,-0.0872,Control
F12,-0.1106,1.4657,2.1193,1.9388,1.0184,1.9643,-0.0167,-0.1099,Control
G01,0.0263,1.4211,1.779,2.102,0.9774,1.6035,0.0412,-0.0509,Control
G02,-0.2541,1.2004,2.1176,2.0453,0.9938,1.5862,0.1212,-0.1091,Control
G03,-0.1044,1.4618,2.4273,2.2234,1.187,1.8617,0.098,-0.1639,Control
G04,-0.238,1.4937,2.3691,2.2269,1.1259,1.9525,0.0162,-0.088,BRCACancer
G05,-0.2178,0.767,2.0766,1.8375,0.8841,1.3869,-0.0074,-0.1776,BRCACancer
G06,-0.3256,1.2264,2.3945,1.883,0.9185,1.8753,0.0633,-0.0948,BRCACancer
G07,0.0988,1.2954,1.8094,1.8395,0.8472,1.6345,0.0069,-0.1291,Control
G08,-0.0637,1.631,1.8745,2.0712,1.0998,1.7123,0.0079,-0.1928,Control
G09,-0.0924,1.0831,1.9752,1.7888,0.9071,1.4589,0.0302,-0.1586,Control
G10,-0.1848,1.0712,1.8431,1.3836,0.7501,1.7429,0.107,-0.0786,BRCACancer
G11,-0.0017,0.9454,1.1871,1.0594,0.385,1.1071,-0.069,0.0567,BRCACancer
G12,-0.1837,1.0163,2.1595,1.813,0.8759,1.8045,0.0335,-0.0721,BRCACancer
H01,-0.1892,1.1791,1.5249,1.6159,0.7384,1.4397,0.0341,-0.0608,Control
H02,-0.1001,1.4031,1.9522,2.4154,1.0982,1.5574,0.0899,-0.0067,Control
H03,0.0836,1.2531,1.6618,1.691,0.8145,1.5679,0.0446,-0.2057,Control
H04,-0.2166,1.5477,1.7683,2.2889,1.2507,1.5808,0.0524,-0.1995,Control
H06,-0.164,1.4329,2.6924,2.8555,1.0311,1.5454,0.0656,-0.1432,Control
H07,-0.3612,1.1796,2.1324,2.0081,0.99,1.5822,0.0055,-0.1417,BRCACancer
H08,-0.1512,0.9997,2.24,2.17,0.9333,1.4669,0.0676,-0.1543,BRCACancer
H09,-0.1675,0.4268,1.7055,0.9089,0.5648,1.789,0.0879,-0.0984,BRCACancer
H10,-0.2589,0.8072,1.5695,1.4987,0.7925,1.4593,0.0897,-0.2553,BRCACancer
H11,-0.2873,0.8925,2.179,1.6114,0.7426,1.8918,0.085,-0.1737,BRCACancer
H12,-0.142,1.5878,2.5205,2.2437,1.0298,1.7755,0.0379,-0.1842,BRCACancer
I01,0.0266,1.2123,2.996,2.254,1.0713,2.1297,0.0145,-0.0971,Control
I02,0.0059,0.963,1.8943,1.5366,0.7166,1.7251,0.1072,-0.1181,Control
I03,-0.2042,0.8968,1.6467,1.4931,0.5232,1.4801,0.0492,-0.0347,Control
I04,-0.0269,1.5046,2.2295,2.3127,1.2562,1.8262,0.0721,-0.0598,Control
I05,-0.1005,1.207,1.5806,2.0025,1.1967,1.5362,0.1421,-0.2179,Control
I06,-0.0868,1.2496,1.9534,2.0806,1.0878,1.8397,0.1142,-0.1393,Control
I07,-0.1111,1.4909,2.3324,2.3595,1.4162,1.8528,0.0483,-0.1699,Control
I08,0.0588,1.3624,2.3024,1.8339,1.0204,1.8992,-0.0205,-0.1722,Control
I09,-0.0602,1.2238,1.6659,1.9343,0.9742,1.4778,0.0902,-0.1792,Control
I10,-0.0521,1.5392,2.5565,2.2465,1.1332,1.7437,0.064,-0.1371,Control
I11,-0.3579,0.6584,1.9811,1.1529,0.4615,1.4522,0.1578,0.0399,Control
I12,-0.0627,1.3798,1.7371,1.7411,0.8473,1.623,0.0825,-0.1683,Control
I13,-0.0534,1.3369,2.1938,1.9205,1.0271,1.8088,0.06,-0.1093,Control
J01,-0.202,1.1008,1.7434,1.5756,0.7527,1.4875,0.0605,-0.1707,Control
J02,-0.0075,1.3604,1.6187,1.6789,0.8829,1.6928,0.0518,-0.028,Control
J03,-0.2195,1.5473,2.1221,1.9312,1.0186,1.8917,0.0639,-0.1568,Control
J04,-0.2076,1.5075,2.0668,2.046,1.0576,1.886,0.0729,-0.1928,Control
J05,-0.4037,1.0599,1.5732,1.6857,0.9733,1.7489,0.0482,-0.1159,Control
J06,-0.0069,0.9596,2.5502,2.0139,1.0284,1.8638,0.1006,-0.0472,Control
J07,-0.1653,1.6434,2.6437,2.4205,1.215,1.8701,0.0546,-0.149,Control
J08,-0.2995,1.342,2.024,2.2058,1.114,1.6505,0.0678,-0.1963,Control
J09,-0.2097,0.8919,2.2408,1.4971,0.8449,1.8803,0.0187,-0.0847,Control
J10,-0.1855,1.4462,2.1608,1.882,1.0561,2.1207,0.0627,-0.1203,Control
J11,-0.169,1.2492,2.2576,2.0156,1.0244,2.1415,0.033,-0.145,Control
J12,0.1108,1.056,2.4233,1.8952,0.789,1.8759,0.054,-0.1769,Control
K01,-0.1268,1.7474,2.8101,2.6691,1.2283,1.956,0.0511,-0.1847,BRCACancer
K02,-0.1233,1.5724,2.336,2.1876,1.0844,2.0512,0.0505,-0.1434,BRCACancer
K03,-0.1168,1.3141,2.2204,1.8468,0.8344,1.8522,0.0242,-0.0196,BRCACancer
K04,-0.294,1.4937,2.1995,2.2358,1.0821,1.8949,0.0606,-0.2627,BRCACancer
K05,-0.2643,1.2185,1.7057,1.8038,1.001,1.6571,0.0527,-0.2559,Control
AA_RR-849,-0.0814,1.4971,2.1495,1.9763,0.9535,1.8155,0.0342,-0.222,BRCACancer
AE_RR-3300,-0.2726,1.2356,1.2682,1.2671,0.7013,1.929,0.1016,-0.0012,Control
AF_RR-3276,-0.2951,1.3147,2.5652,1.8909,1.0538,1.406,0.0538,-0.1809,Control
AG_RR-3298,-0.2098,0.971,2.0171,1.5515,0.8355,1.8557,0.0475,-0.1959,Control
AH_RR-3295,-0.0506,1.5533,1.8431,1.5659,0.7081,1.8134,-0.0128,-0.1282,Control
AI_RR-3291,-0.1481,1.5347,1.7691,2.1476,1.014,1.7747,0.0907,-0.0766,Control
AJ_RR-3296,-0.3244,1.1369,1.9699,1.6569,0.802,1.9737,0.0602,-0.0801,Control
AM_RR-1949,-0.0627,1.4836,1.8379,1.6478,0.9181,1.9091,0.0926,-0.0448,Control
AN_RR-3297,0.0811,1.8492,2.1405,1.8722,0.9591,1.7969,0.024,-0.1354,Control
AO_RR-3288,-0.2328,1.2435,1.6753,2.0042,1.0155,1.8759,0.0365,-0.1298,Control
AP_RR-3280,-0.1305,1.0941,1.7207,1.3676,1.5807,1.9096,0.0862,-0.1454,Control
AR_RR-3278,-0.1263,1.4475,1.8313,2.0939,1.1318,1.7584,0.0225,-0.1035,Control
AS_RR-3277,-0.0663,1.4289,1.5491,1.6507,0.9567,1.9166,0.0211,-0.0497,Control
A_RR96-12,-0.1216,1.7265,2.0017,2.085,0.9671,1.9141,-0.0155,-0.1285,BRCACancer
B_RR-1519,-0.1676,1.3706,2.6126,2.1524,0.9616,0.9109,0.0883,-0.156,BRCACancer
C_RR-3293,-0.1856,1.2673,2.894,2.1669,0.7475,1.0619,0.0762,-0.0589,BRCACancer
D_RR-3301,-0.1043,1.0651,2.4668,2.0811,0.9064,1.811,0.1001,-0.1803,BRCACancer
E_RR-2070,-0.1822,1.7314,2.3585,2.8565,1.2294,1.7532,0.0153,-0.1121,BRCACancer
J_RR-1226,-0.0352,0.7786,1.6763,1.2608,0.7037,1.8802,0.0815,-0.0887,BRCACancer
K_RR-3290,-0.2051,1.2316,2.0063,2.0062,1.0081,1.7917,0.0125,-0.0876,Control
L_RR-3286,0.0017,1.5295,3.0084,2.8825,0.9287,1.7402,0.1132,-0.0295,Control
N_RR-3294,-0.2378,1.3237,1.7917,1.6697,0.9454,1.7766,0.0861,-0.1937,Control
O_RR-3285,-0.3986,1.4569,2.1476,1.9405,1.056,1.8733,0.0309,-0.0674,Control
P_RR-3274,-0.1713,1.1187,1.5778,1.9755,0.7761,1.7504,0.0448,-0.1469,Control
Q_RR-3283,-0.2572,0.7461,2.2516,2.2825,1.1874,1.8475,0.0039,-0.0674,Control
RR-3275,0.0894,1.5714,2.8219,1.9633,0.8697,1.9026,0.0105,-0.2072,Control
RR-3281,-0.2244,1.3181,1.7861,1.4326,0.7617,1.6589,0.0421,-0.1537,Control
RR-3287,-0.0824,1.405,2.0034,1.7846,0.9239,1.9072,-0.0075,-0.235,BRCACancer
RR-3289,-0.2402,1.0711,2.3828,2.1279,0.9406,1.9259,0.12,-0.1844,Control
RR-3299,-0.1706,1.1469,2.306,1.802,0.553,1.7782,0.108,-0.13,BRCACancer
T_RR-3292,-0.1594,1.171,1.8093,1.6511,1.0486,1.8433,0.0063,-0.2304,Control
U_RR-2236,-0.0408,1.8084,1.6585,2.3993,1.3405,1.7619,0.1559,-0.0912,BRCACancer
V_RR-1455,-0.1316,1.7212,2.604,2.3772,1.2973,0.8784,0.0668,-0.1704,BRCACancer
W_RR-922,0.0084,1.0864,2.4214,2.1631,1.0052,1.7329,0.0709,-0.0071,BRCACancer
X_RR-1083,-0.1279,1.3646,1.9898,1.8712,1.0672,1.8177,0.0647,-0.0539,BRCACancer
Y_RR-841,-0.4691,1.0109,1.521,1.3124,0.8243,1.7145,0.0727,-0.2467,BRCACancer
Z_RR-778,-0.095,1.174,2.1402,1.6962,0.989,1.7733,0.0409,-0.1596,BRCACancer
