@relation data

@attribute id string
@attribute 3725 numeric
@attribute 7025 numeric
@attribute 10891 numeric
@attribute 5579 numeric
@attribute 5578 numeric
@attribute 5577 numeric
@attribute 7124 numeric
@attribute 336 numeric
@attribute 335 numeric
@attribute 948 numeric
@attribute 2195 numeric
@attribute 1387 numeric
@attribute 10062 numeric
@attribute 4199 numeric
@attribute 9612 numeric
@attribute 9611 numeric
@attribute 5743 numeric
@attribute 3303 numeric
@attribute 4843 numeric
@attribute 3295 numeric
@attribute 5925 numeric
@attribute 6256 numeric
@attribute 1854 numeric
@attribute 10370 numeric
@attribute 65003 numeric
@attribute 6777 numeric
@attribute 5595 numeric
@attribute 6776 numeric
@attribute 4792 numeric
@attribute 4609 numeric
@attribute 5594 numeric
@attribute 4023 numeric
@attribute 2168 numeric
@attribute 2033 numeric
@attribute 5970 numeric
@attribute 8204 numeric
@attribute 1843 numeric
@attribute 5465 numeric
@attribute 8648 numeric
@attribute 10011 numeric
@attribute 3320 numeric
@attribute 5154 numeric
@attribute 1962 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 6667 numeric
@attribute 5469 numeric
@attribute 5290 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 8431 numeric
@attribute 51 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute Class {Control,BRCACancer}

@data
A11,1.0631,-0.0634,-0.0852,0.9853,0.3263,0.9148,0.191,-0.1073,0.0487,1.1662,-0.092,1.3339,0.1619,0.0743,0.3381,1.5011,0.6984,2.4424,-0.0388,0.7778,0.8355,0.5704,0.5739,0.7118,0.6213,1.1274,0.9926,0.8919,2.0611,0.9858,1.8347,-0.2022,-0.1494,1.7953,1.2245,1.7121,2.8675,0.3412,0.9808,0.527,0.6377,0.2353,0.1785,0.9113,-0.0051,1.8738,1.7375,1.2025,1.7363,0.9531,0.0123,-0.0337,0.9671,1.5981,1.2442,Control
A12,0.7342,0.0236,0.0032,0.5269,0.1184,1.3159,0.098,-0.0389,0.0177,0.9789,-0.0167,0.7983,0.0133,0.1176,0.1734,0.948,0.234,3.4299,-5e-04,0.7539,0.4273,0.3863,0.5236,0.7268,0.3842,0.6719,0.6672,0.6648,1.6799,0.9286,1.3126,-0.0561,0.0348,1.0459,0.8238,1.404,2.4411,0.0775,0.9154,0.5514,0.5292,0.4062,0.0958,0.9203,-0.3279,1.2763,1.1594,0.9215,1.3776,0.9027,0.1257,0.0213,0.497,1.6271,1.0289,Control
B01,0.9628,-0.1002,-0.0173,0.9472,0.5839,0.9602,0.2251,0.1787,-0.0306,1.5161,-0.0567,1.305,0.0253,-0.0667,0.1406,1.3492,0.4798,2.4226,-0.031,0.9236,0.8919,0.3795,0.7325,0.6843,0.4868,1.1633,0.7793,0.9454,2.5332,1.0881,1.5662,-0.0083,0.03,1.7251,1.2082,2.2014,2.7456,0.2839,1.1399,0.887,0.7447,0.1887,0.0762,0.9718,-0.2682,1.7271,1.5683,1.4577,1.8027,1.0473,-0.0505,0.0911,0.7862,1.9184,1.5918,Control
B02,1.324,-0.0256,-0.1006,0.785,0.3378,1.0651,0.432,0.0557,0.1321,1.6666,-0.0943,1.342,0.1602,0.0607,0.404,1.3629,1.0292,2.714,0.0418,1.127,0.8229,0.6502,0.8104,1.1888,0.7752,1.2628,1.0963,1.1624,3.0801,1.1427,1.7427,0.0899,-0.1167,1.784,1.5865,2.1569,3.6715,0.3331,1.244,1.0502,0.873,0.4217,0.1108,1.0268,-0.1548,2.0178,1.8635,1.4219,2.0535,1.2766,0.0887,-0.1041,1.0047,2.0553,1.7587,Control
B03,1.1414,-0.0806,-0.0047,0.9095,0.3907,0.646,0.1665,0.0966,0.1085,1.8234,-0.0868,1.3124,0.1027,-0.0051,0.3504,1.347,0.9794,2.8541,0.0065,1.1305,0.8578,0.5473,0.7319,1.0291,0.6541,1.2554,0.9479,1.0886,2.6611,1.0069,1.7521,-0.0733,0.0038,1.7618,1.4088,1.9516,3.4936,0.3049,1.2479,0.9652,0.9221,0.1054,0.0824,1.0272,-0.1715,1.9408,1.7099,1.5109,2.0162,1.1829,-0.0396,-0.0583,0.9521,1.9803,1.9459,BRCACancer
B04,0.8347,-0.0551,-0.0825,1.5857,0.6402,1.2146,0.3252,-0.0071,0.1125,1.7564,-0.0968,1.5339,0.084,0.0996,0.4644,1.7098,0.5505,2.3569,-0.0552,0.9647,0.8418,0.7011,0.5456,0.8579,0.3827,1.3129,0.7243,1.0415,1.6784,0.9881,1.9229,0.0066,-0.1434,1.9323,1.1378,1.7,1.9879,0.4194,1.4346,0.742,0.6259,0.4232,0.0826,1.2233,-0.0225,1.6992,1.4259,1.5671,1.639,1.0672,0.0723,0.0763,0.6576,1.9926,1.5967,BRCACancer
B05,0.7116,-0.0114,-0.0316,0.8601,0.1887,1.0401,0.3702,0.0057,0.106,0.7283,-0.0299,1.3523,0.1795,0.0753,0.3364,1.2809,0.5485,2.9123,-0.0428,0.7706,0.7045,0.5899,0.7654,0.828,0.6417,0.9651,0.8239,0.9612,2.6321,0.857,1.8007,-0.0785,-0.1284,1.773,1.3013,2.2996,3.4238,0.2944,1.1519,0.7654,0.7698,0.2711,0.0725,0.8631,-0.1351,1.7117,1.454,1.1566,1.8498,1.0246,0.0593,0.1337,0.6291,2.133,1.6704,BRCACancer
B06,0.3639,-0.1677,0.1175,0.7212,0.1906,0.9661,0.0857,0.149,-0.0272,1.2202,-0.1304,0.9722,-0.0291,0.0033,-0.0307,1.0052,0.2156,2.3863,-0.1107,0.8792,0.575,0.2885,0.4711,0.5739,0.1875,0.8266,0.5177,0.6954,1.5065,0.6699,1.3023,-0.0649,0.1496,1.3562,0.8403,1.4535,1.8901,0.1601,0.8889,0.7479,0.6535,0.1626,0.0885,0.7513,-0.3816,1.4515,1.2113,1.1199,1.7036,0.7864,-0.1152,-0.015,0.5519,1.4956,1.4068,BRCACancer
B07,1.0629,-0.0219,-0.0414,0.9385,0.2531,1.0411,0.1955,0.046,0.1477,1.8151,-0.1109,1.4398,0.2038,0.1184,0.4087,1.5167,0.5084,3.1707,-0.0205,1.1896,0.9641,0.58,0.776,1.2187,0.6481,1.3701,1.0487,1.152,2.1472,1.1266,1.8217,-0.0089,-0.1687,1.9229,1.4289,2.0278,2.3538,0.3568,1.336,1.0471,0.7891,0.3941,0.1044,1.149,-0.1569,1.9479,1.777,1.5493,2.0138,1.2151,0.0665,-0.0477,1.0862,2.0668,1.5879,BRCACancer
B08,1.1051,-0.0086,-0.1089,0.7048,0.242,1.4374,0.1823,-0.0679,0.1851,1.4364,-0.0521,1.2348,0.1997,0.0884,0.4248,1.3484,0.7447,3.3059,-0.0309,1.024,0.8068,0.6699,0.7908,1.0823,0.8454,1.2143,1.0739,1.0455,1.9421,1.1628,1.7268,0.0445,-0.1539,1.6835,1.2913,2.3286,2.4257,0.3128,0.993,0.7895,0.6312,0.6687,0.1377,1.0355,-0.0317,2.0201,1.8406,1.3231,1.9852,1.0681,0.0425,-0.1415,1.1642,1.8123,1.1769,Control
B09,0.8169,-0.123,-0.1303,1.539,0.6761,1.3304,0.0665,-0.0358,0.0578,1.01,-0.093,1.42,0.1129,0.1156,0.3902,1.6871,0.2501,2.4561,0.0062,0.6042,0.777,0.6848,0.494,0.7396,0.3985,1.2176,0.6235,0.8033,2.0058,0.7963,1.8556,-0.059,-0.0933,1.8933,1.1066,1.2704,2.3892,0.3137,1.1511,0.5527,0.9533,0.481,0.0177,1.0551,-0.1108,1.645,1.3308,1.3758,1.6626,0.8428,0.0119,-0.08,0.6627,1.6995,1.5101,Control
B10,0.8396,0.0501,-0.0637,1.1167,0.405,1.1605,0.0895,-0.0206,0.1467,1.1783,-0.0747,1.2259,-0.0155,0.026,0.2723,1.4337,0.4845,3.5989,-0.0471,0.8633,0.687,0.5278,0.4581,0.7369,0.4541,1.0332,0.645,0.8051,1.5834,0.818,1.7685,0.0771,-0.0397,1.7331,0.9814,1.7507,2.7317,0.2097,1.2083,0.6471,0.513,0.3289,0.1009,1.0905,-0.2745,1.7677,1.351,1.4219,1.6734,0.9935,0.0224,-0.0395,0.6515,1.9994,1.4831,Control
B11,0.9395,0.12,-0.0544,0.9569,0.3123,1.4164,0.159,0.018,0.2204,1.6329,-0.0567,1.3433,0.1068,0.0788,0.388,1.5089,0.5699,4.4503,-0.0045,0.9302,0.8014,0.6804,0.7984,1.0167,0.8434,1.0197,0.929,0.9661,1.9234,1.0313,1.6655,-0.0642,-0.0708,1.8454,1.2399,2.4466,2.7891,0.2812,1.147,0.8764,0.5689,0.4489,0.0432,0.8979,-0.1753,1.9107,1.5938,1.3896,1.7789,0.9883,0.0916,0.0082,0.9927,1.9301,1.2771,Control
B12,0.4563,-0.0165,-0.0655,1.3776,0.6519,1.0709,0.2954,-0.041,0.1386,1.2046,-0.0986,1.2857,-0.089,0.03,0.2956,1.3465,0.3542,2.3509,-0.056,0.5672,0.4537,0.6412,0.2818,0.5719,0.276,1.0407,0.5105,0.7664,1.6026,0.7445,1.4468,-0.0497,-0.1405,1.5964,0.8164,1.1861,2.0359,0.2106,0.9746,0.3432,0.6029,0.2543,0.03,0.7255,-0.1048,1.3197,0.8302,1.1323,1.3614,0.654,0.044,-0.1544,0.5185,1.2838,1.1896,Control
C01,1.1862,-0.0526,-0.0537,1.229,0.3616,1.0896,0.4871,-0.0493,0.0446,1.4939,-0.0537,1.5436,0.2522,0.03,0.5355,1.6044,0.8488,2.6368,-0.0558,1.0717,0.9265,0.8584,0.6254,1.1137,0.5494,1.2256,1.0546,1.2149,1.9244,0.9109,1.9339,-0.0017,-0.1604,2.0796,1.4533,2.0502,2.6503,0.3583,1.248,1.1323,0.5545,0.4387,0.085,0.8639,-0.0299,2.0538,1.8142,1.3372,1.8994,1.2721,0.086,0.0899,0.9984,2.0178,1.2928,BRCACancer
C02,1.0171,0.0901,-0.0276,0.7082,0.2437,1.3757,0.4205,-0.0572,0.1146,1.196,-0.0214,1.2473,0.1563,0.2024,0.4234,1.3229,0.727,2.9224,0.0096,1.1424,0.7443,0.6347,0.5802,1.3195,0.6105,1.1904,1.0889,1.1704,2.0396,1.3049,1.6487,-0.0016,-0.0403,1.6719,1.5348,1.9519,2.573,0.2867,1.1911,1.0236,0.5728,0.675,0.1543,1.0809,-0.1685,1.9529,1.8752,1.3839,1.7968,1.2637,0.1118,0.0379,0.971,1.9151,1.3266,BRCACancer
C03,1.1467,0.0379,-0.0435,0.8439,0.2667,1.0878,0.5574,-0.0441,0.0634,1.4355,-0.0234,1.5083,0.3331,0.0815,0.5911,1.4617,0.5382,2.9313,-0.0315,1.0362,0.8462,0.78,0.7397,1.355,0.6915,1.2795,1.1527,1.349,2.1689,1.1726,1.846,0.0509,-0.1672,1.9159,1.7061,1.7877,2.5247,0.4313,1.2983,1.0601,0.5639,0.5925,0.143,1.0198,-0.1013,2.0263,1.9197,1.4737,2.0433,1.3665,0.1303,0.0587,0.9885,2.1142,1.2561,BRCACancer
C04,0.6556,0.069,-0.008,0.5393,0.2023,1.4431,0.1232,0.0169,0.0835,0.8418,-0.0258,1.0889,0.004,0.132,0.412,1.1426,0.4005,1.8514,-0.011,0.4328,0.507,0.5793,0.4107,0.897,0.4849,0.9356,0.979,0.985,2.1508,1.0028,1.4608,-0.0271,-0.1652,1.3993,1.2407,1.5369,2.882,0.2122,0.8314,0.4393,0.6882,0.5666,0.01,0.7329,-0.0527,1.725,1.4465,0.7962,1.7243,0.748,0.1222,-0.0865,0.6666,1.3741,0.8383,Control
C05,0.561,0.0307,-0.012,0.4731,0.1357,0.9962,0.1546,-0.0741,0.1343,0.9307,-0.0235,1.0149,0.0306,0.0915,0.3645,1.043,0.5344,2.7412,-0.0157,0.6033,0.3939,0.6012,0.3047,1.0138,0.5635,0.7774,0.8706,1.0237,1.6729,1.0743,1.5008,-0.048,-0.1236,1.4347,1.1552,1.4064,2.4938,0.1887,0.9061,0.5037,0.5846,0.3942,0.1059,0.8033,-0.1001,1.81,1.4313,0.9303,1.6893,0.7946,0.0715,0.0434,0.6216,1.6573,0.928,BRCACancer
C06,0.2724,0.0836,-0.0407,0.4341,0.0318,0.3976,-0.1009,-0.0499,0.237,0.0421,-0.0609,0.5342,-0.0799,-0.046,0.1467,0.3588,0.2797,0.0425,0.0334,0.1002,-0.0393,0.2871,-0.0613,0.2166,0.2697,0.3509,0.3107,0.389,0.8963,0.311,0.6402,-0.2139,-0.116,0.544,0.5912,0.3147,1.0873,-0.029,0.219,0.2223,0.5773,0.0886,-0.0247,0.2386,-0.0712,0.4354,0.2325,0.2515,0.7922,0.2525,0.1012,-0.0993,0.0588,0.5143,0.4412,Control
C07,0.8757,0.0851,-0.033,0.619,0.1667,1.5688,0.2344,2e-04,0.0202,0.9958,-0.0594,1.1525,0.0749,0.0689,0.3143,1.1554,0.4332,2.9821,0.0013,0.8113,0.5386,0.5384,0.5146,1.0706,0.47,0.8519,0.7954,0.8866,1.6637,0.9365,1.6223,-0.023,-0.0874,1.5619,1.2031,1.7029,2.174,0.2,1.0968,0.5644,0.5294,0.5385,0.1065,1.0296,-0.0334,1.8041,1.6462,1.1545,1.7439,1.0876,0.119,0.159,0.718,1.8435,1.0885,Control
C08,0.7973,0.017,-0.0095,0.7114,0.2738,1.1237,0.3381,-0.1181,0.0611,0.8137,-0.0449,1.3209,0.2302,0.0674,0.3812,1.4054,0.5091,2.7568,-0.0301,0.9153,0.7634,0.6352,0.5791,1.0433,0.5737,1.0566,0.9733,1.0655,1.9033,1.3507,1.6232,-0.1069,-0.1946,1.7402,1.4,2.1738,2.6956,0.3353,1.1235,0.7685,0.6174,0.5718,0.1085,0.9672,-0.0554,1.9976,1.9429,1.2713,1.7684,1.2054,0.0856,0.0533,0.9463,1.8817,1.1859,Control
C09,1.0962,0.0385,-0.0626,0.563,0.1461,1.2905,0.4074,-0.1518,0.1284,1.2294,-0.0692,1.17,0.0933,0.1432,0.3603,1.1615,0.638,3.017,-0.0092,0.8301,0.4841,0.6238,0.4602,1.1122,0.4932,0.9083,0.881,1.0073,1.946,1.1555,1.5206,0.0833,-0.1331,1.436,1.278,1.473,3.352,0.1886,1.0606,0.6819,0.5888,0.4076,0.0647,0.9538,-0.0345,1.7929,1.4737,1.1501,1.602,1.0114,0.0738,0.0508,0.6233,1.9987,1.1108,Control
C10,0.8773,0.0866,-0.0213,0.5243,0.143,1.496,0.1751,-0.0253,0.1709,1.1473,-0.0427,1.0482,0.0483,0.0761,0.3491,1.1063,0.6454,3.3635,-0.0111,0.9825,0.4739,0.582,0.3256,1.2518,0.569,0.8116,0.854,1.023,2.007,1.2943,1.5613,-0.0299,-0.1337,1.3706,1.2172,1.4992,3.1446,0.1505,1.12,0.8578,0.4129,0.5628,0.1025,1.1131,-0.0991,1.7409,1.3969,1.2514,1.5008,1.0904,0.1381,-0.0811,0.6626,2.0775,1.0914,BRCACancer
C11,1.0199,0.0978,-0.095,0.813,0.2985,1.3767,0.2305,0.0186,0.1701,1.0801,-0.0927,1.3615,0.2455,0.092,0.4992,1.4601,0.5798,2.6642,0.0345,0.8268,0.7245,0.651,0.6314,1.1733,0.7966,1.2001,1.0401,1.1999,1.9605,1.175,1.6979,-0.1142,-0.1409,1.8082,1.5603,1.8813,2.5143,0.3919,1.0538,0.9645,0.5583,0.5267,0.1099,0.9707,-0.168,1.9386,1.7776,1.1799,1.7259,1.094,0.0988,0.0624,0.9295,1.8986,1.1242,Control
C12,0.791,0.0053,-0.0773,0.5599,0.1455,1.6225,0.088,0.0126,0.1119,0.8466,-0.0365,0.9045,0.0188,0.0835,0.2949,1.0842,0.3722,2.0727,0.0024,0.3594,0.3333,0.4353,0.353,0.8011,0.4522,0.7293,0.8388,0.8569,1.4375,1.0827,1.4198,-0.0459,-0.1273,1.3033,1.1479,1.3128,1.752,0.1446,0.6734,0.5047,0.4873,0.5103,0.056,0.8246,-0.1347,1.6085,1.1059,0.7623,1.4375,0.5978,0.0915,-0.1856,0.4964,1.4002,0.6991,BRCACancer
D01,0.5089,-0.0128,-0.066,1.7525,0.8266,0.7507,0.2691,-0.0226,-0.0023,1.6487,-0.0917,1.4633,0.0422,-0.0285,0.5202,1.6049,0.2798,1.8189,0.0266,0.9337,0.7678,0.7192,0.6379,0.7406,0.2885,1.3172,0.7586,1.0304,1.6606,0.8845,1.677,-0.0509,-0.1043,1.9131,1.2261,1.4849,1.6548,0.3561,1.0675,0.6548,0.5782,0.1704,-0.0295,0.8162,-0.1095,1.6636,1.2856,1.2857,1.5554,0.8913,0.0203,-0.0895,0.6528,1.3874,1.3944,BRCACancer
D02,0.9631,0.0355,-0.0897,0.7584,0.1983,1.6749,0.3824,-0.0657,0.1245,0.9282,-0.045,1.3231,0.1287,0.0983,0.4414,1.3554,0.3598,2.5457,-0.0187,0.8042,0.6171,0.557,0.3593,1.119,0.593,0.9813,0.9158,1.1407,1.8134,1.0764,1.712,-0.072,-0.1846,1.7262,1.4141,1.8484,2.3666,0.2977,1.0167,0.5998,0.4979,0.6371,0.0373,0.9929,-0.0224,1.968,1.6839,1.1494,1.7481,0.9028,0.1137,0.009,0.6385,1.923,1.0319,BRCACancer
D03,0.88,-0.0252,-0.0949,0.7527,0.1406,1.6077,0.3039,-0.0832,0.1148,1.3105,-0.0907,1.1635,-0.0244,0.1007,0.3894,1.2441,0.2958,2.9834,-0.0443,0.6877,0.5284,0.6229,0.3731,1.0956,0.5465,0.9392,0.9147,0.9649,1.6918,0.9861,1.6481,0.0891,-0.1563,1.6352,1.2419,1.3461,2.0047,0.17,0.9575,0.5871,0.496,0.6503,0.0356,0.8793,-0.0579,1.8848,1.4346,1.0202,1.7646,0.858,0.1077,-0.1473,0.6508,1.8496,0.8686,BRCACancer
D04,0.7995,-0.0388,-0.0639,0.7928,0.2901,1.3858,0.2301,-0.1399,0.0776,1.6643,-0.0593,1.2884,0.0896,0.0236,0.463,1.4346,0.5315,3.3706,-0.0098,0.8688,0.6546,0.7176,0.481,1.1407,0.5952,1.0958,0.9905,1.1244,1.9513,1.2816,1.6749,-0.107,-0.123,1.7776,1.3386,1.7134,2.3981,0.2452,1.0191,0.7426,0.4971,0.4961,0.1193,0.8964,-0.1218,2.0009,1.7009,1.2215,1.7879,1.0383,0.0916,-0.1226,0.9115,1.7559,1.1519,BRCACancer
D05,0.754,0.1305,-0.0544,0.6554,0.1172,1.6395,0.2115,-0.039,0.0988,1.5937,-0.0225,1.1492,0.1965,0.1161,0.4128,1.2154,0.4363,3.4392,0.0289,1.0783,0.601,0.7119,0.3734,1.3147,0.4562,0.9351,0.8171,1.0671,2.198,0.9132,1.6996,0.3111,-0.0519,1.5737,1.3071,1.8043,3.5015,0.2338,1.1345,0.8192,0.5302,0.6252,0.1268,0.9383,-0.1235,1.9199,1.5987,1.1295,1.8644,1.1803,0.1303,0.1056,0.7623,1.8809,1.0518,BRCACancer
D06,0.9539,0.0127,-0.0863,0.7797,0.2738,1.2384,0.3946,0.043,0.1776,1.3337,-0.0887,1.3435,0.1862,0.0534,0.4542,1.4526,0.5501,3.031,0.0164,1.03,0.7653,0.7243,0.5933,1.1565,0.5159,1.1695,1.0635,1.1449,2.086,1.2944,1.7145,-0.0166,-0.1706,1.7506,1.468,1.7632,2.7256,0.3679,1.1215,0.8835,0.5056,0.4844,-0.0106,0.9729,-0.0271,2.0765,1.9578,1.2429,1.7852,1.1832,0.0748,-0.0424,1.0067,1.8966,1.2257,BRCACancer
D07,0.885,0.0254,-0.0749,0.6879,0.162,1.5107,0.2332,-0.0791,0.1968,0.9769,-0.0336,1.2675,0.1454,0.1962,0.4105,1.3898,0.5309,2.6441,0.049,0.8642,0.6652,0.684,0.572,1.1812,0.5305,1.0636,0.9348,1.0955,1.9997,0.8773,1.7148,-0.0228,-0.0954,1.6982,1.4913,1.5868,2.6984,0.2912,1.1721,0.8053,0.5469,0.5927,0.0405,1.0382,-0.0681,2.0355,1.8204,1.2075,2.0129,1.1204,0.1091,0.0642,0.8739,1.8583,1.2167,Control
D08,0.6983,-0.02,-0.0597,0.5777,0.1492,1.4058,0.3078,-0.0022,-0.0133,1.0699,-0.0456,0.9839,0.0331,0.1348,0.2838,1.0262,0.3283,2.6865,0.0469,0.6125,0.4829,0.5408,0.3962,0.9465,0.3709,0.8008,0.8146,0.9208,1.7568,1.0161,1.5336,-0.0865,-0.0685,1.3271,1.1777,1.3164,2.6132,0.1692,0.8605,0.6017,0.4991,0.4862,0.0841,0.9111,-0.1307,1.7327,1.3491,0.9695,1.6938,0.8227,0.1145,-0.0404,0.5889,1.6235,1.0438,Control
