@relation data

@attribute id string
@attribute 5682 numeric
@attribute 9861 numeric
@attribute 5686 numeric
@attribute 5685 numeric
@attribute 5684 numeric
@attribute 5683 numeric
@attribute 9491 numeric
@attribute 10197 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5704 numeric
@attribute 5691 numeric
@attribute 5705 numeric
@attribute 5690 numeric
@attribute 5702 numeric
@attribute 5693 numeric
@attribute 5925 numeric
@attribute 5692 numeric
@attribute 7314 numeric
@attribute 5695 numeric
@attribute 5700 numeric
@attribute 5701 numeric
@attribute 5694 numeric
@attribute 6502 numeric
@attribute 5696 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 8454 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 4331 numeric
@attribute 5719 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 1026 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 6500 numeric
@attribute 8900 numeric
@attribute 5699 numeric
@attribute 5698 numeric
@attribute 890 numeric
@attribute 1017 numeric
@attribute 10213 numeric
@attribute 7465 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 9134 numeric
@attribute 1022 numeric
@attribute 993 numeric
@attribute 1163 numeric
@attribute 898 numeric
@attribute 902 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.585,1.1936,0.9883,2.2286,0.8748,0.7516,1.1058,1.6685,0.7995,0.9272,0.7511,0.9528,1.0996,0.8815,0.8324,0.2885,1.0586,0.825,0.8355,1.6339,0.5305,0.832,0.3238,0.6414,1.6854,0.5147,1.4992,0.3452,1.0691,1.1518,0.7483,1.2313,1.2384,0.3343,0.6714,0.2759,1.0747,1.0246,1.4312,1.1469,0.2557,1.1067,0.7846,-0.0247,0.8531,1.1196,0.1392,0.9388,0.5458,0.383,0.8753,0.5915,0.006,0.4792,-0.1247,-0.043,0.267,1.1731,Control
A12,0.3652,1.2599,0.939,1.9029,0.5428,0.9784,0.6348,1.167,0.7864,0.6944,0.4542,0.902,0.7322,0.6958,0.6778,0.2495,0.6685,0.5796,0.4273,1.7065,0.4607,0.5795,0.2052,0.6498,1.3073,0.4241,1.5259,0.2055,0.7378,1.0816,0.6791,0.766,0.757,0.0675,0.3484,0.3756,0.7248,1.2203,1.149,1.3116,0.1231,0.886,0.7283,0.035,0.6773,1.3175,0.1569,0.5469,0.4399,0.0562,0.772,0.2977,-0.2199,0.3997,-0.0404,0.0628,0.0768,0.9578,Control
B01,0.8563,1.8514,1.3317,2.1445,1.2244,1.0008,1.0492,1.51,0.9729,1.0462,1.0753,1.0835,0.9367,1.0209,0.9379,0.6025,0.7754,0.7297,0.8919,2.2184,0.4343,0.8857,0.8477,1.086,1.1651,0.5874,1.6543,0.7373,1.1609,1.6792,0.9664,1.187,1.4605,0.2878,0.9288,0.3814,1.1887,1.2201,1.5552,1.1045,0.1868,1.0667,1.6219,-0.0069,0.7151,1.4645,0.1662,0.7844,0.6514,0.188,0.6241,0.8103,-0.0889,0.5081,-0.0441,0.1024,0.3377,1.5744,Control
B02,0.7688,1.9282,1.564,2.4844,1.108,1.293,1.0682,1.7891,1.2302,1.1897,0.9424,1.2675,1.2854,1.2738,1.0896,0.4576,1.1604,0.8319,0.8229,2.6023,0.6361,0.8035,0.83,1.0471,1.8514,0.865,2.3486,0.6642,1.3278,1.8491,1.0423,1.3093,1.4475,0.1951,0.9847,0.4518,1.1965,1.5659,1.7962,1.3069,0.3724,1.2664,1.5495,-0.0193,1.2249,1.9031,0.2734,0.9593,0.7055,0.3455,0.9866,0.7801,0.0208,0.5758,-0.0349,0.0237,0.4595,1.6925,Control
B03,0.7735,1.9,1.4246,2.2587,1.1294,1.0765,1.0269,1.7423,1.0638,1.1031,0.9654,1.1977,1.0429,1.1478,0.9568,0.5217,1.0038,0.7717,0.8578,2.3838,0.541,0.8214,0.7996,1.0593,1.4485,0.7046,1.8944,0.6455,1.259,1.7637,0.9959,1.2657,1.4706,0.278,0.9937,0.404,1.2546,1.0662,1.6753,1.259,0.3047,1.1165,1.5184,0.0027,1.0112,1.5793,0.1046,0.7222,0.6848,0.3476,0.8462,0.7102,-0.081,0.5109,-0.062,0.1388,0.2897,1.6826,BRCACancer
B04,0.6641,1.3187,1.2159,1.6349,0.7592,0.7522,1.1591,1.2859,0.7583,0.7532,0.8164,1.1183,0.6917,0.5701,0.6659,0.5,0.7298,0.5299,0.8418,1.6032,0.5802,0.9213,0.362,0.9307,0.7854,0.6325,1.3361,0.43,0.8662,1.3156,1.1198,1.1022,1.227,0.4782,0.6876,0.4074,1.0742,0.8629,1.2071,0.9934,0.3526,0.7512,1.4335,-0.0624,0.7446,1.5167,0.2875,0.6027,0.5822,0.2905,0.5982,0.532,-0.0762,0.4926,-0.0123,0.0143,0.2451,1.6006,BRCACancer
B05,0.4998,1.5183,1.2429,2.0268,0.9316,1.174,0.8754,1.6402,0.867,0.9331,0.9919,0.9368,1.0003,0.9015,0.8073,0.4308,0.8987,0.7146,0.7045,2.0038,0.6688,0.734,0.552,0.8191,1.5464,0.5717,1.5411,0.6264,1.1755,1.4834,0.8082,1.0066,1.1738,0.2156,0.9233,0.4039,1.0145,1.0562,1.6096,1.3985,0.2699,1.0492,1.1841,-0.0424,1.1769,1.5913,0.1836,0.6699,0.5016,0.2067,0.9427,0.6192,-0.0542,0.3957,-0.1012,-0.0195,0.27,1.3469,BRCACancer
B06,0.5394,1.5241,0.9935,1.9138,0.8557,0.5738,0.9137,1.0762,0.7356,0.6284,0.8053,0.9391,0.6287,0.824,0.6545,0.3787,0.3225,0.4161,0.575,1.6827,0.3067,0.6805,0.4319,0.6862,0.8128,0.5268,1.3414,0.4238,0.7555,1.1662,0.787,0.938,0.9982,0.159,0.513,0.3035,0.7681,0.7968,1.1673,0.8828,0.0837,0.6808,1.1494,-0.0227,0.4185,1.3222,0.0972,0.3813,0.4211,0.0418,0.4525,0.7975,-0.2004,0.369,0.0092,-0.1706,0.0305,1.1893,BRCACancer
B07,0.7537,1.9091,1.535,2.4025,1.2451,1.1264,1.1449,1.7103,1.1877,1.0653,1.0502,1.2676,1.1842,0.9573,1.0368,0.4861,0.9373,0.6541,0.9641,2.2859,0.5137,0.9204,0.7544,1.0189,1.6147,0.8297,2.2397,0.7379,1.2482,1.6522,1.1581,1.3547,1.5087,0.2879,0.8597,0.5029,1.2993,1.1664,1.5772,1.2138,0.3315,1.0215,1.4869,-0.0425,1.1975,1.9304,0.4133,0.9456,0.707,0.4823,0.9474,1.0373,0.1102,0.6002,-0.0776,-0.0273,0.4097,1.7814,BRCACancer
B08,0.6307,1.5749,1.1041,2.4724,0.9824,0.9998,1.0391,1.8224,0.9673,1.062,0.7861,1.0822,1.2079,1.0871,0.9131,0.3342,1.0778,0.8807,0.8068,2.0109,0.6776,0.743,0.4762,0.7968,1.8863,0.6359,2.0652,0.4582,1.2248,1.3486,0.8636,1.245,1.3198,0.1989,0.8665,0.3574,1.1014,1.4498,1.5975,1.1363,0.416,1.2858,0.8307,-0.0144,0.986,1.528,0.2129,1.0082,0.578,0.4012,0.8738,0.6677,0.0749,0.4069,-0.1616,-0.0297,0.3232,1.3446,Control
B09,0.6417,1.215,0.8308,1.2629,0.8244,0.5561,1.0422,1.2302,0.6531,0.7593,0.89,0.7386,0.5747,0.5161,0.7702,0.4334,0.5858,0.1995,0.777,1.5406,0.6418,0.8573,0.4671,0.6058,0.6779,0.4708,1.08,0.4534,1.0112,1.2277,0.909,1.1391,1.3103,0.4201,0.7215,0.2216,1.0304,1.1889,1.191,0.9243,0.1691,0.4073,1.4327,0.0344,0.7431,1.2177,0.0475,0.5934,0.3803,0.2014,0.553,0.5919,-0.0859,0.409,-0.1014,0.0611,0.2349,1.3212,Control
B10,0.5281,1.3151,1.0675,1.7748,0.7079,0.7416,0.8902,1.3595,0.7622,0.6689,0.5647,0.9243,0.721,0.6734,0.6304,0.3205,0.7639,0.5013,0.687,1.678,0.4341,0.6885,0.2212,0.6489,1.0376,0.6383,1.5526,0.392,0.8341,1.1906,0.9278,1.0019,0.9418,0.2744,0.528,0.3498,1.0303,0.8362,1.1254,0.9254,0.1589,0.7384,0.9801,0.0563,0.6345,1.456,0.1626,0.5432,0.4835,0.1789,0.6718,0.3828,-0.0336,0.3718,-0.0415,0.1025,0.1617,1.3659,Control
B11,0.5525,1.4457,1.1548,2.041,0.9963,1.3807,0.9663,1.6463,0.9422,0.8672,0.7678,1.0391,0.9867,0.7767,0.8679,0.3372,1.0296,0.9436,0.8014,1.8797,0.5168,0.7893,0.3955,0.7335,1.7366,0.6244,1.8617,0.4004,1.1809,1.399,0.904,1.0809,1.1522,0.2429,0.7228,0.3259,1.0538,1.2804,1.3598,1.3037,0.2884,0.9799,0.7444,-0.1457,1.0719,1.644,0.3249,0.8252,0.4884,0.1712,1.0629,0.566,0.0198,0.3415,-0.0667,-0.0056,0.279,1.5076,Control
B12,0.5368,1.0292,0.6572,0.8909,0.394,0.3577,0.757,0.756,0.4638,0.4719,0.6306,0.6395,0.3401,0.0282,0.358,0.2622,0.2875,0.1957,0.4537,0.9851,0.3986,0.589,0.36,0.4876,0.3356,0.3786,0.5478,0.2987,0.4999,0.93,0.7182,0.7643,0.8777,0.3247,0.355,0.2231,0.5455,0.5178,0.7749,0.4588,0.1468,0.2552,1.1393,-0.1288,0.5114,1.0059,-0.057,0.4276,0.2906,0.0548,0.4064,0.5484,-0.0953,0.2505,-0.0459,0.0302,0.1184,1.0711,Control
C01,0.5674,1.4243,1.2001,2.1928,0.8813,0.8302,1.1913,1.8359,1.0343,1.0569,0.7488,1.1206,1.2161,1.1095,0.9443,0.4224,1.1487,0.942,0.9265,1.8015,0.3999,0.8443,0.5663,0.8143,1.7704,0.6897,1.7677,0.5206,1.1048,1.4811,0.9138,1.4004,1.256,0.172,0.8471,0.4626,1.1922,1.2001,1.4649,1.2808,0.3245,0.9823,1.0245,-0.0291,1.2186,1.6325,0.279,0.8987,0.5636,0.2489,0.8378,0.834,-0.015,0.4822,-0.0106,-0.1017,0.3124,1.5172,BRCACancer
C02,0.5468,1.5019,1.2205,2.1436,0.7649,0.8912,1.0022,1.8728,1.0645,0.9912,0.6351,1.1107,1.1337,0.9585,0.7881,0.3131,1.1854,0.7661,0.7443,2.0165,0.6141,0.6152,0.3909,0.7874,1.9043,0.684,2.1314,0.3874,1.0195,1.4608,0.9046,1.264,1.1213,0.1241,0.8496,0.4136,1.0138,1.3449,1.5168,1.1764,0.3139,0.9165,0.9915,-0.0794,1.2063,1.6582,0.297,0.9179,0.6025,0.3225,0.9275,0.5809,-0.0537,0.5161,-0.045,0.0819,0.2367,1.4502,BRCACancer
C03,0.6119,1.6246,1.2597,2.3473,0.8911,0.9009,1.181,1.8688,1.1993,1.1129,0.8112,1.1666,1.3253,1.158,1.0535,0.4669,1.2636,0.9661,0.8462,2.0854,0.6936,0.8242,0.635,0.8351,1.8839,0.8346,2.0094,0.5449,1.2016,1.5763,1.0271,1.4241,1.2289,0.1788,1.1167,0.5274,1.1238,1.2634,1.6441,1.3953,0.4269,1.0224,1.2066,-0.0664,1.5499,1.8444,0.4102,1.0317,0.6069,0.4001,1.0556,1.012,0.0574,0.537,-0.0084,0.1045,0.3007,1.6096,BRCACancer
C04,0.3917,0.9112,0.5558,1.838,0.4418,0.4868,0.7683,1.5098,0.6011,0.716,0.5695,0.6769,0.82,0.7199,0.5516,0.2811,0.8919,0.5465,0.507,1.4463,0.5745,0.511,0.2132,0.4008,1.5195,0.2563,1.1275,0.3726,0.8602,0.9835,0.5897,0.9048,0.728,0.1098,0.5871,0.2327,0.526,1.0151,1.3757,0.9195,0.1941,0.756,0.6778,-0.138,0.8746,0.9806,-0.0867,0.8647,0.3417,0.1956,0.7455,0.3213,-0.0877,0.2591,-0.1633,-0.0287,0.2514,0.7758,Control
C05,0.357,1.0319,0.8116,1.9369,0.4137,0.5526,0.7498,1.4885,0.7556,0.7781,0.4434,0.8302,0.7519,0.8229,0.4991,0.2295,0.8815,0.5147,0.3939,1.5419,0.629,0.4663,0.2468,0.5655,1.5928,0.4139,1.2544,0.2863,0.8311,0.9625,0.6298,0.8526,0.8058,0.1179,0.4906,0.2022,0.5554,0.8027,1.3306,0.8346,0.2049,0.7498,0.65,-0.0669,0.951,1.2075,0.0152,0.7181,0.3533,0.068,0.7834,0.236,0.0406,0.2608,-0.1275,0.091,0.0771,0.7394,BRCACancer
C06,0.1522,0.5197,0.2504,0.5606,0.1853,-0.0303,0.2236,0.588,0.1709,0.2161,0.0506,0.2588,0.266,0.3917,0.3919,0.0678,0.4225,0.0205,-0.0393,0.439,0.6,0.3197,0.3014,0.1562,0.3073,-0.1833,0.3718,0.3064,0.4336,0.3603,0.14,0.3285,0.3164,0.022,0.2845,0.2803,0.1962,1.0512,0.466,0.6778,0.0759,0.0963,0.3497,0.074,0.3958,0.5111,-0.0558,0.4899,0.0655,-0.1041,0.2973,0.0313,-0.1412,0.1851,-0.012,-0.0213,0.1446,0.1732,Control
C07,0.3663,1.1589,0.8446,1.9947,0.4446,0.6296,0.7957,1.6084,0.8851,0.8624,0.4285,0.8382,1.0552,0.6389,0.5647,0.2034,1.0206,0.5841,0.5386,1.7587,0.3876,0.5516,0.277,0.519,1.5491,0.4177,1.7338,0.3129,0.8113,1.2166,0.6958,1.0242,0.8724,0.1206,0.5455,0.3094,0.8228,0.9896,1.2489,1.0951,0.2253,0.8979,0.6926,-0.0412,0.9101,1.3807,0.1067,0.7979,0.457,0.2844,0.7495,0.308,-0.0519,0.3835,-0.155,0.0684,0.0993,1.0362,Control
C08,0.5588,1.2544,1.0479,2.1565,0.6982,0.8336,0.9843,1.808,0.9691,0.9618,0.609,1.0026,1.1349,0.9924,0.7977,0.3018,1.1842,0.8123,0.7634,1.7796,0.6977,0.6141,0.4157,0.6745,1.7133,0.6181,1.8019,0.3597,0.9794,1.2524,0.8246,1.2488,0.9924,0.1862,0.7534,0.3686,1.0669,1.3874,1.3479,1.1881,0.2391,1.1274,0.7653,-0.0636,1.1873,1.4691,0.1551,0.9774,0.5145,0.3287,0.9568,0.6286,-0.0135,0.4344,-0.0345,0.009,0.3895,1.1538,Control
C09,0.4453,1.2272,0.9754,1.9317,0.5056,0.7099,0.7962,1.5031,0.9271,0.8339,0.428,0.9346,0.9965,0.7764,0.6673,0.2856,0.9408,0.6533,0.4841,1.8082,0.4294,0.5615,0.3308,0.5995,1.4488,0.4865,1.6909,0.3746,0.9007,1.2907,0.744,1.0489,0.8696,0.1297,0.5662,0.4103,0.8096,1.2496,1.2569,1.1587,0.2609,0.9607,0.7247,-0.0413,0.9648,1.7759,0.0966,0.7786,0.4549,0.1693,0.8559,0.3838,-0.0431,0.3698,-0.1016,-0.043,0.1797,1.2204,Control
C10,0.3672,1.2754,1.0397,1.8874,0.4154,0.8501,0.7476,1.5351,0.9481,0.8847,0.3778,1.01,1.0098,0.8203,0.5818,0.2026,0.9894,0.7217,0.4739,1.9497,0.5781,0.5137,0.283,0.6891,1.7349,0.6386,1.926,0.3105,0.9047,1.3341,0.8123,0.9936,0.746,0.1143,0.5914,0.304,0.7441,0.9506,1.2486,0.916,0.203,0.7918,0.7637,-0.116,1.0379,1.5925,0.1793,0.714,0.4998,0.1376,0.851,0.3807,-0.0498,0.2893,-0.0376,0.026,0.1093,1.1047,BRCACancer
C11,0.6183,1.3713,1.0588,2.2145,0.8249,0.7665,1.0903,1.8876,0.9673,1.0716,0.6515,0.9152,1.1472,0.9561,0.9448,0.3309,1.2267,0.7119,0.7245,1.7624,0.4639,0.6197,0.5282,0.7079,1.6515,0.6009,1.8357,0.4026,1.1563,1.2906,0.789,1.3204,1.0175,0.1977,0.884,0.3928,1.158,1.1625,1.3804,1.1391,0.2964,1.0034,0.8501,0.0052,1.2301,1.4818,0.1633,0.962,0.4869,0.3367,0.99,0.6203,-0.0164,0.4612,-0.0696,0.0391,0.4509,1.1772,Control
C12,0.3789,0.7981,0.5639,1.7985,0.3224,0.365,0.7322,1.2271,0.7053,0.7933,0.4055,0.5137,0.8065,0.6622,0.4819,0.1582,0.8112,0.404,0.3333,1.4532,0.4201,0.3129,0.2171,0.3953,1.274,0.313,1.0741,0.1231,0.7835,0.9491,0.4597,0.7022,0.6466,0.1182,0.4968,0.2307,0.5025,0.7966,1.0832,0.8489,0.196,0.7561,0.6225,-0.0018,0.7587,1.0195,-0.0994,0.5783,0.323,0.0662,0.7979,0.2657,-0.0038,0.2008,-0.1384,0.0562,0.2157,0.693,BRCACancer
D01,0.7321,1.3166,0.8846,1.5869,0.7485,0.4678,1.236,1.1258,0.6097,0.7525,0.8203,0.8615,0.6491,0.7065,0.7715,0.3961,0.6617,0.4276,0.7678,1.5273,0.354,0.9203,0.564,0.6191,0.7482,0.6214,1.2042,0.2997,0.8233,1.2389,0.9925,1.1237,1.195,0.429,0.7984,0.4567,0.939,0.7318,1.1191,0.8964,0.2069,0.5411,1.3742,0.0656,0.8018,1.1838,0.0174,0.5724,0.4394,0.0538,0.6444,0.7783,-0.1517,0.3459,-0.1068,-0.0304,0.2102,1.4703,BRCACancer
D02,0.441,1.2775,0.8064,1.9523,0.5492,0.5932,0.9297,1.5947,0.8155,0.9514,0.4755,0.8009,0.8571,0.7051,0.737,0.2347,1.0186,0.4634,0.6171,1.6499,0.4723,0.5902,0.3949,0.5646,1.5595,0.4441,1.7195,0.3608,0.8807,1.1663,0.7271,1.1028,0.8534,0.2003,0.6815,0.3432,0.8374,1.5218,1.371,1.0273,0.2486,0.904,0.7472,0.0505,0.9278,1.4636,0.0786,0.8152,0.4445,0.3945,0.8926,0.2583,-0.0193,0.3147,-0.0684,0.0253,0.3172,0.9376,BRCACancer
D03,0.4162,1.0647,0.7055,1.9182,0.4456,0.4991,0.8516,1.5614,0.9293,0.8503,0.5501,0.7898,0.8505,0.6855,0.6321,0.2281,0.9251,0.5067,0.5284,1.6516,0.4277,0.5591,0.2668,0.4829,1.3732,0.3401,1.7557,0.2691,0.7942,1.1162,0.6342,1.0025,0.8916,0.0736,0.4602,0.2793,0.7348,1.1774,1.2065,0.8666,0.1549,0.8373,0.6695,-0.0231,0.9148,1.3195,0.0957,0.654,0.379,0.2149,0.7579,0.3391,-0.088,0.3068,-0.042,0.0335,0.1086,0.951,BRCACancer
D04,0.5178,1.2336,0.8854,1.9384,0.6126,0.686,0.9665,1.735,0.8796,0.9411,0.5134,0.8831,0.9945,1.071,0.8108,0.2212,1.047,0.6549,0.6546,1.6633,0.3465,0.5762,0.2978,0.58,1.4537,0.5824,1.7636,0.3099,1.0568,1.2916,0.7355,1.1927,1.0416,0.1004,0.8094,0.3813,0.9657,1.2943,1.2846,0.9891,0.201,0.8678,0.791,-0.0298,0.9892,1.359,0.1699,0.6925,0.4053,0.1565,0.8699,0.5014,-0.0337,0.3923,-0.0934,0.0642,0.2779,1.2132,BRCACancer
D05,0.4423,1.2624,1.0626,2.2604,0.617,0.8115,0.8536,1.766,0.9464,0.8891,0.4481,0.9598,0.9918,0.98,0.7197,0.2559,1.0733,0.5684,0.601,1.7908,0.391,0.6044,0.3273,0.6791,1.4843,0.446,2.1413,0.3437,1.0661,1.3239,0.7766,1.1654,0.9626,0.1014,0.7607,0.3742,0.8028,1.4329,1.3544,0.9075,0.1619,0.874,0.8722,-0.0345,1.012,1.4172,-0.0107,0.816,0.4574,0.1994,0.8607,0.3875,-0.0111,0.4026,-0.012,0.0356,0.1092,1.095,BRCACancer
D06,0.6296,1.3998,1.1321,2.1225,0.8077,0.7909,1.0586,1.8348,1.0677,1.0521,0.6569,1.0028,1.162,0.9711,0.923,0.3043,1.2408,0.8048,0.7653,1.8637,0.393,0.6974,0.4785,0.7674,1.5829,0.6863,1.8378,0.4488,1.0971,1.3734,0.8361,1.3171,1.1382,0.1559,1.0249,0.4331,1.1042,1.48,1.4536,1.2559,0.2982,1.1087,0.9093,0.0029,1.0988,1.4514,0.0589,0.9562,0.5437,0.3442,0.9188,0.525,-0.0667,0.4147,-0.0234,0.0631,0.3415,1.3303,BRCACancer
