@relation data

@attribute id string
@attribute 10005 numeric
@attribute 10455 numeric
@attribute 10478 numeric
@attribute 10654 numeric
@attribute 11001 numeric
@attribute 11264 numeric
@attribute 1384 numeric
@attribute 1610 numeric
@attribute 189 numeric
@attribute 1891 numeric
@attribute 1962 numeric
@attribute 196743 numeric
@attribute 2053 numeric
@attribute 215 numeric
@attribute 2180 numeric
@attribute 2181 numeric
@attribute 2182 numeric
@attribute 225 numeric
@attribute 23305 numeric
@attribute 23417 numeric
@attribute 23600 numeric
@attribute 255027 numeric
@attribute 25824 numeric
@attribute 26061 numeric
@attribute 26063 numeric
@attribute 30 numeric
@attribute 3155 numeric
@attribute 3295 numeric
@attribute 3417 numeric
@attribute 3418 numeric
@attribute 373156 numeric
@attribute 390916 numeric
@attribute 4358 numeric
@attribute 4598 numeric
@attribute 4843 numeric
@attribute 5052 numeric
@attribute 51 numeric
@attribute 51179 numeric
@attribute 51268 numeric
@attribute 51703 numeric
@attribute 5189 numeric
@attribute 5190 numeric
@attribute 5191 numeric
@attribute 5192 numeric
@attribute 5193 numeric
@attribute 5194 numeric
@attribute 5195 numeric
@attribute 5264 numeric
@attribute 54363 numeric
@attribute 54677 numeric
@attribute 55670 numeric
@attribute 55711 numeric
@attribute 55825 numeric
@attribute 570 numeric
@attribute 5824 numeric
@attribute 5825 numeric
@attribute 5826 numeric
@attribute 5827 numeric
@attribute 5828 numeric
@attribute 5830 numeric
@attribute 6342 numeric
@attribute 6647 numeric
@attribute 6648 numeric
@attribute 7498 numeric
@attribute 8309 numeric
@attribute 8310 numeric
@attribute 83594 numeric
@attribute 84188 numeric
@attribute 8443 numeric
@attribute 847 numeric
@attribute 8504 numeric
@attribute 8528 numeric
@attribute 8540 numeric
@attribute 8799 numeric
@attribute 8800 numeric
@attribute 92960 numeric
@attribute 9409 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.5614,0.5973,0.3277,0.3473,0.1097,0.294,0.4466,0.0705,0.0492,0.9692,0.1785,0.1151,0.2598,0.2625,1.1156,0.6637,0.9399,1.5618,0.111,0.5571,0.5074,-0.1297,1.0053,0.9071,0.1081,0.5843,0.6655,0.7778,0.293,0.658,1.4611,0.6399,0.6513,0.2693,-0.0388,0.8833,0.9671,-0.0132,0.0236,1.536,0.4797,0.311,0.3019,-0.0679,0.5176,0.6074,0.2682,0.3201,-0.2009,0.565,0.4707,0.3306,0.2771,-0.0868,0.8657,0.5963,0.3604,0.2388,0.6106,0.3504,1.1185,0.6915,1.8124,-0.0583,-0.0866,0.2223,0.091,1.5145,0.7031,1.2353,0.6778,0.0586,1.1805,0.7357,0.3529,0.2068,0.3454,Control
Utah__A12,0.4044,0.6259,0.1874,0.462,-0.0239,0.133,0.2867,0.0577,0.0956,0.697,0.0958,-0.0183,0.4708,0.0918,1.0662,0.7237,0.522,0.7982,0.1229,0.1998,0.5044,-0.3313,0.8697,0.9718,0.1186,0.6403,0.645,0.7539,0.2697,0.4531,1.4144,0.3531,0.6328,0.0808,-5e-04,1.0841,0.497,0.0632,0.2054,1.2018,0.4758,0.3555,0.3752,0.1013,0.1234,0.4574,0.3218,0.3062,-0.2347,0.4974,0.1196,0.1853,0.2461,-0.0221,0.7744,0.5308,0.1391,0.0564,0.1321,0.2174,0.9273,0.3998,1.8813,0.0457,0.0753,0.3622,-0.0354,0.783,0.6393,0.8801,0.6264,0.1782,0.9415,0.8683,-0.1055,0.0233,0.2398,Control
Utah__B01,0.5119,0.8553,0.2803,0.2962,0.0224,0.2428,0.2001,0.0751,-0.1515,0.8541,0.0762,-0.1582,0.8899,0.0278,1.502,1.0326,0.9653,1.6904,0.283,0.4182,0.4256,-0.4684,0.6999,1.1085,-0.0082,0.7104,0.7489,0.9236,0.3434,0.4654,1.6949,0.285,0.7919,0.1023,-0.031,0.8853,0.7862,0.087,0.2049,1.2854,0.8172,0.5536,0.3418,-0.1,0.3978,0.7387,0.4353,0.4569,-0.1869,0.6725,0.376,0.3172,0.6578,0.1587,1.2145,0.754,0.4563,0.0483,0.9214,0.4387,1.0795,1.143,2.1681,0.0369,0.0939,0.2823,-0.0018,1.518,0.9717,1.2153,1.113,0.1768,1.3575,0.9596,0.2781,-0.0502,0.2765,Control
Utah__B02,0.733,0.9914,0.2927,0.579,0.0472,0.2818,0.4773,0.0384,0.0698,1.2062,0.1108,0.1117,0.7316,0.2875,1.6313,1.0054,0.9407,1.7871,0.3003,0.6067,0.5299,-0.1375,0.9401,1.3162,0.194,1.0371,0.8833,1.127,0.5189,0.8206,2.0799,0.7372,0.9327,0.2217,0.0418,1.2542,1.0047,-0.0462,-0.0168,1.5482,0.8575,0.629,0.465,0.195,0.4991,0.8885,0.3739,0.442,-0.1225,0.8,0.6708,0.343,0.6306,-9e-04,1.4243,0.8854,0.603,0.2443,0.8376,0.6135,1.1341,1.1481,2.615,-0.0309,-0.0015,0.3791,0.1243,1.3702,1.0356,1.2653,0.9885,0.1076,1.5073,1.1946,0.2101,0.3112,0.5835,Control
Utah__B03,0.5699,0.9078,0.331,0.4156,0.0534,0.2751,0.2885,0.0496,-0.0338,0.9232,0.0824,0.0532,0.6726,0.1851,1.6782,1.0355,0.9773,1.6575,0.2673,0.4846,0.5243,-0.2714,0.7894,1.1481,0.1403,0.8543,0.8649,1.1305,0.4764,0.7159,1.8663,0.5965,0.8122,0.1881,0.0065,1.0067,0.9521,0.0444,0.1301,1.4725,0.8254,0.443,0.4339,0.0334,0.4077,0.8308,0.3823,0.4276,-0.1643,0.7961,0.5562,0.3575,0.615,0.0323,1.2908,0.8572,0.5351,0.1934,0.7739,0.4557,1.1182,1.049,2.4293,-0.0033,0.0233,0.3281,0.1877,1.5179,1.001,1.1657,1.02,0.1378,1.4667,1.0428,0.2147,0.1231,0.4693,BRCACancer
Utah__B04,0.4832,0.7868,0.4123,0.3647,0.0094,0.2402,0.3365,-0.0519,0.0077,0.7431,0.0826,0.0825,0.466,0.2856,1.3001,0.9633,1.1029,1.1587,0.166,0.4642,0.4102,-0.2913,0.7711,1.0294,0.087,0.747,0.7591,0.9647,0.3789,0.5943,1.8171,0.4648,0.7464,0.1624,-0.0552,0.7409,0.6576,-0.0329,0.0651,1.2829,0.6095,0.4534,0.3795,-0.0251,0.3006,0.717,0.6094,0.2579,-0.1974,0.7948,0.4544,0.4432,0.5031,-0.1693,0.808,0.889,0.4537,0.1399,0.6275,0.3777,0.9317,0.4811,1.9757,-0.0503,-0.0266,0.3973,0.1856,1.6586,1.022,0.9583,0.8464,0.2347,1.4809,0.8113,0.2588,0.0875,0.2472,BRCACancer
Utah__B05,0.6086,0.6854,0.3308,0.5417,-0.0526,0.2269,0.3531,0.0225,0.1417,0.8763,0.0725,0.1336,0.3384,0.2311,1.2487,0.8647,0.7883,0.906,0.1526,0.5783,0.4425,-0.283,1.115,1.0356,0.1474,0.8257,0.7198,0.7706,0.1532,0.6524,1.6563,0.5414,0.6917,0.0965,-0.0428,1.0775,0.6291,0.038,-0.0066,1.3761,0.5871,0.3756,0.4552,0.0928,0.1216,0.5956,0.3512,0.3133,-0.2126,0.5914,0.3103,0.0825,0.2817,-0.1003,0.7617,0.5674,0.2594,0.2091,0.5757,0.3494,0.8963,0.8562,2.4525,-0.0101,0.0396,0.3469,0.0292,1.1909,0.7235,1.1685,0.7273,0.1783,1.1115,0.9756,0.1093,0.1607,0.3851,BRCACancer
Utah__B06,0.2158,0.5464,0.1418,0.0665,-0.0488,-0.0245,-0.0058,0.2434,-0.1815,0.516,0.0885,-0.1121,0.4036,-0.005,1.2735,0.9132,0.712,1.0336,0.165,0.2187,0.3598,-0.4908,0.4248,0.8889,-0.04,0.5081,0.6637,0.8792,0.2575,0.233,1.5487,0.0517,0.6579,-0.091,-0.1107,0.6864,0.5519,0.1867,0.0724,1.1896,0.6694,0.3538,0.3285,-0.196,0.1946,0.6068,0.2773,0.2038,-0.1019,0.6627,0.0864,0.1952,0.2944,0.1756,0.7368,0.6134,0.294,-0.1314,0.3766,0.2519,0.7429,0.5437,1.8388,0.0766,0.025,0.1362,0.211,1.4638,0.8103,0.8264,0.8379,0.2041,1.0694,0.572,0.0664,-0.1179,-0.031,BRCACancer
Utah__B07,0.6866,1.0709,0.4047,0.4325,0.0995,0.3492,0.4589,-0.0859,0.1064,0.9974,0.1044,0.2231,0.5584,0.2839,1.5287,1.0016,1.014,1.8324,0.2254,0.598,0.5434,-0.2847,0.78,1.2685,0.1632,0.9254,0.9765,1.1896,0.576,0.8594,2.1861,0.7178,1.0406,0.2418,-0.0205,1.1093,1.0862,-0.0041,0.0233,1.6927,0.9449,0.5443,0.3172,0.2036,0.4276,0.9055,0.3753,0.4374,-0.1624,1.0211,0.6177,0.4707,0.65,-0.0622,1.2345,0.9079,0.5524,0.2207,0.8305,0.6141,0.8757,0.8915,2.229,-0.0803,-0.0467,0.473,0.2497,1.7088,1.145,1.2012,1.173,0.1974,1.5201,1.184,0.2422,0.162,0.515,BRCACancer
Utah__B08,0.607,0.7021,0.3835,0.4833,0.0129,0.3003,0.7719,-0.0165,0.1374,1.0244,0.1377,0.2122,0.4247,0.2788,1.2521,0.7534,0.9163,1.238,0.2221,0.5715,0.5134,-0.1093,1.0081,0.9981,0.1673,0.7776,0.8386,1.024,0.4815,0.7213,1.8987,0.6927,0.8008,0.226,-0.0309,1.1574,1.1642,-0.0835,0.0548,1.4758,0.5216,0.3047,0.2845,0.0363,0.6601,0.7375,0.2334,0.5443,-0.1379,0.6904,0.5689,0.4208,0.4669,-0.0072,1.0965,0.7332,0.3656,0.3229,0.5831,0.4935,0.975,0.7845,2.1774,-0.0532,-0.0631,0.2656,0.2301,1.5345,0.8393,1.344,0.6716,0.0676,1.3387,0.9588,0.3,0.2069,0.5033,Control
Utah__B09,0.4069,0.552,0.2721,0.3033,-0.0423,0.1994,0.273,-0.0369,0.0404,0.5866,0.0177,0.1156,0.4017,0.1913,1.2599,0.784,1.0633,0.9277,0.0947,0.5761,0.347,-0.3567,0.6503,0.7946,0.0632,0.6141,0.561,0.6042,0.2276,0.5445,1.6625,0.506,0.5871,-0.0061,0.0062,0.5907,0.6627,-0.0206,0.2416,1.1083,0.4965,0.334,0.2696,-0.0486,0.1484,0.4194,0.5369,0.1712,-0.1627,0.5752,0.4251,0.307,0.3144,-0.0107,0.5911,0.6573,0.4409,0.0491,0.6569,0.387,0.8098,0.6826,2.178,-0.0923,-0.0432,0.2651,0.1689,1.7244,0.7302,0.6502,0.6734,0.1209,1.1763,0.5446,0.0885,0.1295,0.285,Control
Utah__B10,0.3348,0.6107,0.2351,0.392,-0.0532,0.1678,0.1862,-0.0147,0.1538,0.6663,0.1009,0.0221,0.4068,0.0502,1.309,0.9145,0.8533,1.0275,0.1299,0.4343,0.426,-0.3342,0.7569,0.9711,0.0149,0.6067,0.6969,0.8633,0.2638,0.4893,1.7209,0.4385,0.6763,0.057,-0.0471,0.8703,0.6515,0.0308,-0.0927,1.2096,0.5393,0.3868,0.3025,0.0196,0.1383,0.5783,0.3821,0.2681,-0.1669,0.553,0.3549,0.1557,0.4074,-0.0539,0.8595,0.6979,0.3081,0.1015,0.4904,0.302,0.8075,0.4422,2.135,-0.0408,-0.0051,0.3063,0.0266,1.4409,0.834,0.7677,0.6997,0.1301,1.3322,0.7945,0.0078,0.2093,0.2048,Control
Utah__B11,0.6456,0.7819,0.3123,0.5839,0.0307,0.3146,0.5985,-0.1149,0.0898,0.8055,0.0432,0.2275,0.454,0.1658,1.4293,0.9207,0.9307,1.1267,0.1315,0.6399,0.3896,-0.1057,1.2219,0.9145,0.1145,0.756,0.6863,0.9302,0.4837,0.7667,1.6706,0.6581,0.6943,0.1292,-0.0045,1.2634,0.9927,-0.0429,0.1157,1.3404,0.5235,0.3888,0.4579,0.147,0.3272,0.6089,0.3417,0.3942,-0.101,0.5781,0.452,0.4509,0.3361,-0.083,0.8947,0.6986,0.2994,0.2002,0.533,0.3671,0.7441,0.6673,2.1695,-0.0637,-0.0534,0.3441,0.0436,1.3353,0.8034,1.228,0.6058,0.1529,1.3129,1.1077,0.1584,0.2505,0.4445,Control
Utah__B12,0.3368,0.4045,0.2872,0.1881,-0.1292,0.0891,0.2044,0.031,0.0171,0.5237,0.03,0.1091,0.4388,0.1652,1.0709,0.5325,0.6799,0.6935,0.07,0.3515,0.2021,-0.2432,0.4799,0.6847,0.0478,0.4721,0.4205,0.5672,0.1684,0.2705,1.6265,0.2477,0.5677,0.0773,-0.056,0.3688,0.5185,-0.0154,0.0197,0.6794,0.3,0.3123,0.2842,0.0413,-0.0024,0.4416,0.4147,0.034,-0.1804,0.3922,0.2501,0.0555,0.2037,-0.1348,0.3258,0.5335,0.3201,0.041,0.3694,0.1575,0.6684,0.3831,1.6375,-0.0992,-0.0386,0.2396,0.0468,1.3218,0.5043,0.4249,0.5312,0.0839,0.8945,0.5486,-0.0318,0.2561,0.1581,Control
Utah__C01,0.6798,0.6913,0.3343,0.5637,-0.1038,0.2671,0.6579,-0.0571,0.1038,1.0833,0.085,0.1522,0.4547,0.418,1.4502,0.9123,1.065,0.8517,0.1478,0.6653,0.4782,-0.3137,1.0296,0.9988,0.207,0.9434,0.9215,1.0717,0.4889,0.7832,1.9864,0.5992,0.9902,0.2342,-0.0558,1.1752,0.9984,-0.0339,0.0334,1.4807,0.6036,0.6771,0.2836,0.1209,0.4529,0.6428,0.3924,0.3654,-0.2273,0.6212,0.5405,0.4286,0.4177,-0.1515,0.9823,0.8392,0.489,0.2613,0.6754,0.5492,1.0544,0.5814,2.1655,-0.0861,-0.0268,0.483,0.1179,1.6858,0.9166,1.366,0.7125,0.2235,1.3629,0.8224,0.2309,0.058,0.4981,BRCACancer
Utah__C02,0.5975,0.7431,0.304,0.5735,-0.0643,0.4465,0.6808,-0.0836,0.1506,1.1287,0.1543,0.2511,0.6201,0.3352,1.2576,0.8808,0.8161,1.3247,0.2459,0.5488,0.6189,-0.1257,1.1365,1.0448,0.1768,0.9261,0.9168,1.1424,0.4701,0.7591,2.1551,0.7127,0.9215,0.2872,0.0096,1.0467,0.971,-0.079,0.1297,1.4027,0.6873,0.7156,0.3213,0.1798,0.4924,0.7237,0.3375,0.383,-0.1739,0.7247,0.6761,0.2369,0.5596,-0.1525,1.1334,0.802,0.4438,0.264,0.4725,0.628,0.9812,0.7496,2.1317,-0.0824,-0.0354,0.3951,0.1947,1.2358,0.8394,1.2192,0.7903,0.1989,1.282,1.0824,0.2515,0.2385,0.5285,BRCACancer
Utah__C03,0.7309,0.8532,0.4142,0.6258,0.0155,0.5162,0.7603,-0.0586,0.1167,1.1404,0.143,0.2909,0.494,0.4212,1.5028,0.8748,1.0118,1.3632,0.1897,0.751,0.5322,-0.1205,1.1467,1.0415,0.2482,1.1507,1.0113,1.0362,0.5764,0.8706,2.2597,0.8334,1.0076,0.3466,-0.0315,1.0869,0.9885,-0.0768,-0.008,1.7493,0.7417,0.6443,0.3226,0.2608,0.4545,0.8423,0.4271,0.331,-0.1558,0.8845,0.7049,0.3723,0.5244,-0.1181,1.2827,0.7928,0.6408,0.3491,0.7449,0.6891,1.2271,0.8928,2.0228,-0.0636,-0.0037,0.4855,0.177,1.4927,1.009,1.2676,0.9424,0.1013,1.3488,1.0634,0.2857,0.2583,0.6707,BRCACancer
Utah__C04,0.47,0.4674,0.2158,0.1959,-0.0884,0.2515,0.7356,0.0293,0.1458,0.788,0.01,0.274,0.3337,0.225,0.9686,0.4959,0.6624,0.5572,0.0825,0.3533,0.3657,-0.1158,1.121,0.569,0.1339,0.5525,0.5293,0.4328,0.1524,0.4817,1.4733,0.5159,0.5089,0.1652,-0.011,0.6543,0.6666,-0.0646,0.0728,0.9825,0.2553,0.3401,0.1318,-0.0018,0.099,0.3989,0.2064,0.2007,-0.2158,0.4319,0.4585,0.2005,0.1504,-0.1569,0.4997,0.3401,0.301,0.2398,0.1684,0.2404,0.6515,0.5869,2.3485,-0.0559,-0.0281,0.1626,0.0442,0.8781,0.3976,1.022,0.3403,0.0949,0.6899,0.5047,0.129,0.4548,0.43,Control
Utah__C05,0.4635,0.4435,0.1797,0.3379,-0.021,0.2968,0.3483,-0.1025,0.12,0.7461,0.1059,0.2266,0.353,0.2454,0.9658,0.4965,0.6249,0.7137,0.1499,0.2686,0.3565,0.126,0.9485,0.6871,0.1109,0.7293,0.6072,0.6033,0.1514,0.5635,1.687,0.53,0.6269,0.0749,-0.0157,0.9575,0.6216,-0.0937,-0.0317,1.0757,0.2904,0.3251,0.2044,-0.0031,0.2294,0.4312,0.2137,0.307,-0.081,0.4363,0.3988,0.2142,0.225,-0.1196,0.6712,0.5085,0.2467,0.1051,0.4093,0.3111,0.5269,0.4373,2.038,-0.0711,-0.0374,0.1884,0.1592,0.8854,0.4906,1.0608,0.441,0.0575,0.8677,0.6182,0.0477,0.4564,0.3979,BRCACancer
Utah__C06,0.1112,0.0951,0.1911,0.2435,-0.0024,0.092,0.0685,0.0066,0.1013,0.2512,-0.0247,-0.0123,0.2216,0.0851,0.4047,0.1857,0.1374,-0.0703,-0.0349,0.1367,0.2078,-0.3613,0.2311,0.1681,0.037,0.3221,0.3575,0.1002,-0.1229,0.2099,0.5752,0.2369,0.2804,0.1135,0.0334,0.1146,0.0588,-0.1266,0.1852,0.2386,0.0194,0.2779,0.1007,-0.1733,-0.0211,0.039,0.3243,0.0365,-0.1027,-0.0146,0.1101,-0.1,0.0344,0.1234,0.1087,0.0599,0.1548,0.1037,0.0013,0.2672,0.1253,0.2824,0.6788,-0.0264,0.0545,0.1398,-0.1541,0.3539,0.0538,0.2955,0.1433,0.0872,0.081,0.1184,-0.086,0.2807,0.1994,Control
