@relation data

@attribute id string
@attribute 10479 numeric
@attribute 10568 numeric
@attribute 10723 numeric
@attribute 10861 numeric
@attribute 10991 numeric
@attribute 11136 numeric
@attribute 11254 numeric
@attribute 115019 numeric
@attribute 115111 numeric
@attribute 117247 numeric
@attribute 121260 numeric
@attribute 123041 numeric
@attribute 124935 numeric
@attribute 140679 numeric
@attribute 142680 numeric
@attribute 153201 numeric
@attribute 160728 numeric
@attribute 1811 numeric
@attribute 1836 numeric
@attribute 206358 numeric
@attribute 23315 numeric
@attribute 23428 numeric
@attribute 23657 numeric
@attribute 246213 numeric
@attribute 25769 numeric
@attribute 26503 numeric
@attribute 283652 numeric
@attribute 285195 numeric
@attribute 340024 numeric
@attribute 348932 numeric
@attribute 389015 numeric
@attribute 51296 numeric
@attribute 5172 numeric
@attribute 54407 numeric
@attribute 54716 numeric
@attribute 55117 numeric
@attribute 56301 numeric
@attribute 57030 numeric
@attribute 57084 numeric
@attribute 57282 numeric
@attribute 57419 numeric
@attribute 57468 numeric
@attribute 57835 numeric
@attribute 65010 numeric
@attribute 6505 numeric
@attribute 6506 numeric
@attribute 6507 numeric
@attribute 6508 numeric
@attribute 6509 numeric
@attribute 6510 numeric
@attribute 6511 numeric
@attribute 6512 numeric
@attribute 6519 numeric
@attribute 6520 numeric
@attribute 6521 numeric
@attribute 6522 numeric
@attribute 6528 numeric
@attribute 6533 numeric
@attribute 6539 numeric
@attribute 6541 numeric
@attribute 6542 numeric
@attribute 6543 numeric
@attribute 6546 numeric
@attribute 6547 numeric
@attribute 6548 numeric
@attribute 6549 numeric
@attribute 6550 numeric
@attribute 6553 numeric
@attribute 6557 numeric
@attribute 6558 numeric
@attribute 6559 numeric
@attribute 6560 numeric
@attribute 6564 numeric
@attribute 6565 numeric
@attribute 6568 numeric
@attribute 6569 numeric
@attribute 6574 numeric
@attribute 6575 numeric
@attribute 80024 numeric
@attribute 8140 numeric
@attribute 81539 numeric
@attribute 83697 numeric
@attribute 84679 numeric
@attribute 84889 numeric
@attribute 8501 numeric
@attribute 8671 numeric
@attribute 9056 numeric
@attribute 9057 numeric
@attribute 9187 numeric
@attribute 92745 numeric
@attribute 9497 numeric
@attribute 9498 numeric
@attribute 9990 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,1.2066,-0.0361,0.4144,0.0828,-0.0941,-0.1109,-0.2372,-0.1894,-0.1205,0.0629,1.273,0.1816,0.5645,0.0063,0.0444,-0.0527,-0.0545,-0.0592,0.5198,0.3623,0.5955,0.0303,0.0161,-0.2177,-0.0304,0.8088,0.02,0.2751,0.1759,0.111,-0.04,1.027,-0.0209,2.8497,0.0646,-0.1878,0.2275,0.0314,-0.0732,0.0022,0.0353,-0.0576,0.0556,0.2467,-0.041,-0.1087,0.0049,0.009,0.2753,0.8844,-0.0173,0.1364,0.0538,0.9008,-0.0325,0.2434,-0.0426,0.4991,0.184,0.3473,-0.044,-0.0107,0.4809,-0.0966,0.3261,-0.1828,-0.0363,0.0737,-0.1624,0.539,0.0906,0.5069,-0.0951,0.268,-0.086,0.0793,1.5662,0.5156,0.7181,0.4768,2.1028,-0.0355,0.2453,-0.0741,0.2808,0.0789,2.0374,1.0943,0.1384,0.4701,0.9979,0.1539,1.187,Control
Utah__A12,0.844,0.0567,0.3273,0.0762,0.1018,-0.0957,-0.3151,0.0734,-0.0852,0.2094,0.6763,-0.0272,0.2804,-0.0394,0.1487,0.0726,-0.1009,0.046,0.3859,0.2938,0.2709,-0.001,0.1248,-0.2152,-0.0567,0.6591,-0.0646,0.2454,0.2176,0.2242,0.0781,0.6812,0.025,2.2081,0.2713,-0.1836,0.2315,0.0152,-0.1005,0.0849,0.0076,-0.1042,0.1217,0.349,0.0014,-0.0681,0.1014,0.0902,0.1898,0.3699,-0.0673,0.3264,-0.0701,0.5263,0.7686,0.2146,-0.1296,0.4602,0.0333,0.0309,0.059,0.0012,0.2077,-0.0846,0.3269,-0.0831,-0.0427,0.0257,-0.1756,0.5392,0.0707,0.3266,-0.1238,0.3036,-0.0459,0.2994,1.1966,0.211,0.4819,0.349,1.4789,0.0569,0.1041,-0.0487,0.1408,0.0824,1.8861,0.5808,-0.0404,0.3225,0.7635,-0.0498,0.7184,Control
Utah__B01,1.1819,-0.0653,0.2735,-0.0405,-0.029,-0.17,-0.2027,0.0321,-0.0784,0.4739,1.0519,0.0858,0.403,-0.398,-0.1354,0.0033,-0.1217,0.0224,0.6047,0.426,0.8016,0.1108,0.1733,-0.2049,0.0178,0.7464,-0.0735,0.3825,-0.0016,-0.0236,0.0584,1.0543,-0.0081,2.6896,0.1592,-0.2035,0.0502,-0.2437,-0.1258,0.0503,0.0971,-0.16,0.1954,0.3913,0.0915,-0.1367,0.0932,-0.0524,0.1829,0.4668,-0.1524,0.1416,-0.0508,0.765,0.0714,0.0473,-0.1203,0.6511,0.0728,0.3483,0.0522,-0.1088,0.616,-0.0367,0.4061,-0.0708,-0.3396,0.1437,-0.1343,0.6659,0.0754,0.3709,-0.047,0.5805,-0.1304,0.0898,1.8145,0.4784,1.0121,0.2029,1.9826,-0.0128,0.3017,0.0719,0.0278,-0.0404,1.8138,1.3942,0.1841,0.2905,1.19,0.1411,1.3089,Control
Utah__B02,1.3427,-0.0235,0.7063,0.1316,-0.0091,-0.087,-0.1903,-0.0792,-0.1093,0.3026,1.2384,0.2706,0.7737,-0.0486,0.2417,-0.0628,-0.0895,-0.054,0.7689,0.5855,0.7811,-0.0563,0.1239,-0.1591,-0.0576,0.9634,-0.0656,0.2626,0.0655,0.0911,-0.0179,1.4647,0.0334,2.8854,0.1389,-0.1508,0.2128,-0.0628,-0.0654,0.1975,0.0205,-0.0961,0.1406,0.6062,-0.0596,-0.1286,-0.0148,0.1227,0.3537,0.9297,-0.0706,0.2193,-0.0135,1.2135,0.0755,0.425,0.0135,0.6269,0.1439,0.4629,-0.0761,-0.0172,0.4,-0.07,0.5065,-0.1487,-0.0054,0.0962,-0.114,0.6912,0.1071,0.5763,-0.1025,0.4795,-0.1091,0.1407,2.1413,0.5975,1.1204,0.5735,1.9756,-0.0328,0.272,-0.1121,0.2068,0.0839,2.191,1.3963,0.0903,0.5211,1.246,0.1748,1.2391,Control
Utah__B03,1.3146,-0.0826,0.4651,0.0713,-0.047,-0.1467,-0.2167,-0.0177,-0.0932,0.2117,1.1368,0.2201,0.5863,-0.2043,0.0946,-0.0669,-0.0905,-0.0557,0.6122,0.5955,0.7599,0.0377,0.059,-0.1752,-0.0117,0.9357,-0.0706,0.2989,-0.0289,0.0175,-0.0166,1.2449,0.016,2.8531,0.144,-0.1627,0.1753,-0.1276,-0.0984,-0.0192,-0.0018,-0.0479,0.1154,0.4649,0.0035,-0.0778,0.0401,0.0121,0.2619,0.7516,-0.044,0.1131,-0.049,1.0394,-0.119,0.2821,-0.0493,0.59,0.1649,0.3544,-0.0166,-0.0569,0.4771,-0.0706,0.4063,-0.1213,-0.1452,0.1443,-0.0966,0.6343,0.1238,0.5306,-0.0864,0.5488,-0.1171,0.1177,2.012,0.4672,0.9404,0.4328,2.0382,-0.0499,0.2713,-0.0379,0.2141,0.0857,2.0961,1.3147,0.1422,0.4124,1.3499,0.1661,1.2149,BRCACancer
Utah__B04,0.8657,0.0079,0.3982,0.0627,0.044,-0.1284,-0.2265,-0.1499,-0.1676,0.3084,1.2288,0.1593,0.6558,-0.1251,0.0886,-0.0519,-0.1053,-0.0737,0.5574,0.6435,0.7432,-0.0609,0.0558,-0.1675,-0.0598,0.8201,-0.0474,0.6317,0.0732,0.1711,-0.0048,0.807,0.0173,2.5066,0.0493,-0.2162,0.1517,-0.0374,-0.1154,0.2645,-0.0198,-0.1282,0.1155,0.5363,-0.0238,-0.1135,0.0297,0.1171,0.3488,0.3812,-2e-04,0.191,-0.0362,0.6699,-0.0563,0.3079,-0.0329,0.8664,0.085,0.3562,-0.0761,-0.0728,1.1075,-0.1349,0.5508,-0.1426,-0.1128,0.0612,-0.1794,0.7461,0.0026,0.471,-0.1425,0.9997,-0.1088,0.161,2.2265,0.6096,0.7701,0.4415,2.1242,-0.0348,0.3143,-0.1506,0.1957,0.1413,1.4351,1.272,0.1433,0.2497,1.6915,0.2239,1.3681,BRCACancer
Utah__B05,0.9324,-0.0099,0.4427,0.1688,0.0505,-0.1795,-0.2078,-0.0705,-0.0724,0.1745,1.2693,0.199,0.542,-0.1611,0.1025,-0.0182,-0.1274,-0.0104,0.5207,0.3089,0.7226,-0.0645,0.3617,-0.3089,-0.1232,0.6209,-0.0539,0.3191,0.1216,0.2196,0.0535,1.207,0.0848,2.7132,0.2224,-0.2092,0.1626,-0.0615,-0.1588,0.0708,-0.1031,-0.1298,0.1319,0.3586,-0.1408,-0.1206,0.0381,0.155,0.3662,0.7793,-0.1744,0.2265,-0.0634,0.8606,-0.0317,0.2763,-0.09,0.5835,0.0446,0.2496,-0.016,-0.0786,0.4429,-0.1356,0.4164,-0.1293,-0.0206,0.0386,-0.2034,0.5854,0.1596,0.4809,-0.1705,0.4701,-0.0732,0.2645,1.8968,0.4218,0.8194,0.617,1.9226,0.0862,0.2169,-0.1458,0.0952,0.1206,2.2758,0.9423,0.0209,0.2795,0.9624,0.1117,0.9763,BRCACancer
Utah__B06,0.8374,-0.0229,0.0606,-0.1915,-0.0766,-0.2529,-0.3095,-0.0035,0.0608,0.2557,0.8642,0.052,0.2538,-0.4519,-0.0775,0.0767,-0.1274,0.115,0.356,0.4219,0.5323,0.0064,0.096,-0.1993,0.0784,0.565,-0.0123,0.3847,-0.145,-0.0082,0.1164,0.6679,0.0307,2.5067,-0.0096,-0.2739,-0.1084,-0.2987,-0.2022,-0.0213,0.0699,-0.1588,0.1065,0.3341,0.0578,-0.0684,0.1735,-0.1444,0.0572,-0.009,-0.1119,0.091,-0.0095,0.4919,-0.0481,-0.0138,-0.2416,0.5227,3e-04,-0.0355,0.1626,-0.1153,0.3688,-0.0115,0.2108,-0.0272,-0.3936,-0.0377,-0.0844,0.3881,-0.0966,0.2441,-0.0302,0.5574,-0.0523,0.1244,1.8244,0.1872,0.5747,0.0184,1.7464,0.0439,0.1979,0.0478,-0.0034,0.0657,1.6174,1.0084,0.0712,0.0328,0.9528,0.0983,1.0046,BRCACancer
Utah__B07,1.3519,-0.0108,0.4429,0.1289,-0.0069,-0.1366,-0.1644,-0.1795,-0.072,0.1753,1.3795,0.3348,0.6909,-0.1205,0.2803,-0.091,-0.0632,-0.0611,0.8149,0.5238,0.8599,-0.0034,0.0431,-0.1759,-0.0395,1.0968,-0.0751,0.3185,0.1741,0.1239,-0.0145,1.187,0.0369,2.8494,0.1062,-0.1436,0.1659,-0.0312,-0.1054,-0.0336,0.0155,-0.1127,0.1191,0.6093,-0.0898,-0.1299,-0.0018,0.0992,0.2175,0.6905,-0.0482,0.2363,0.0589,0.9854,0.4717,0.4693,-0.0015,0.6719,0.2601,0.3526,-0.0973,-0.0541,0.4443,-0.1052,0.4968,-0.1388,0.051,0.0336,-0.1695,0.7268,-0.0239,0.6367,-0.1677,0.5892,-0.0772,0.1043,2.3034,0.5221,0.9869,0.4804,2.1372,0.0118,0.3023,-0.1539,0.2523,0.1734,1.8776,1.379,0.1522,0.5616,1.5368,0.1751,1.3479,BRCACancer
Utah__B08,1.3084,-0.0292,0.2885,0.109,-0.0042,-0.0137,-0.1495,-0.1109,-0.1533,0.1451,1.1719,0.3862,0.7453,-0.0112,0.2093,-0.07,-0.0583,-0.0337,0.637,0.3975,0.5562,-0.0769,0.081,-0.127,-0.0045,0.9605,-0.024,0.2046,0.1203,0.0395,-0.0919,1.4063,0.0101,3.1204,0.0628,-0.1345,0.2445,-2e-04,-0.0689,0.0506,0.0843,-0.081,0.0423,0.4119,0.0235,-0.0692,-0.0271,0.0942,0.2866,0.7375,-0.041,0.139,-0.0251,1.0626,-0.0097,0.3844,0.0562,0.5149,0.2968,0.2539,-0.0857,0.0308,0.2497,-0.0718,0.434,-0.1348,0.0196,0.0587,-0.146,0.543,0.0927,0.5643,-0.0746,0.358,-0.0769,0.0614,1.5273,0.5302,1.0208,0.4974,1.8724,-0.0163,0.262,-0.1202,0.2845,-0.0236,2.3602,1.3295,0.1131,0.2916,0.8964,0.1282,1.2659,Control
Utah__B09,0.6832,-0.0497,0.2278,0.0263,-0.0396,-0.0236,-0.2301,-0.0796,-0.1367,0.1602,1.1297,0.2308,0.4297,-0.0608,0.1033,-0.0273,-0.1286,-0.0662,0.4273,0.509,0.7575,-0.0448,-0.0812,-0.1174,-0.0782,0.6897,-0.0971,0.4107,0.0685,0.0464,-0.0713,0.6587,-0.0109,2.3997,0.0555,-0.2078,0.2083,-0.1035,-0.1146,-0.0532,0.0419,-0.1138,0.1436,0.3611,-0.0978,-0.1271,0.007,0.0364,0.1107,0.2573,-0.0988,0.1513,-0.0665,0.7015,0.2034,0.1628,-0.0517,0.6885,0.0056,0.2571,-0.047,-0.0782,0.8115,-0.0714,0.3972,-0.1771,-0.016,0.1035,-0.1895,0.5752,0.0407,0.3539,-0.1151,0.8878,-0.0971,0.095,1.9089,0.5502,0.6804,0.2475,2.1257,-0.0826,0.3635,-0.0825,0.1689,0.0516,1.1553,1.1772,0.1207,0.1728,1.376,0.2362,1.2855,Control
Utah__B10,0.8651,0.028,0.2146,0.1658,-0.0442,-0.1187,-0.177,-0.1153,-0.1046,0.1574,1.0504,0.1692,0.45,-0.0545,0.2121,0.0099,-0.0671,-0.0524,0.5192,0.4194,0.5366,-0.0233,0.0625,-0.216,-0.043,0.7691,-0.0752,0.3613,0.111,0.0707,-0.0816,0.6061,0.0304,2.7345,0.1339,-0.1293,0.1553,-0.0774,-0.0719,-0.0681,-0.0142,-0.085,0.0862,0.3033,-0.068,-0.0908,0.0222,0.0579,0.3041,0.4093,0.0022,0.1879,-0.0716,0.5571,-0.0534,0.3099,-0.053,0.6437,0.0955,0.1227,-0.0502,-0.0419,0.8371,-0.1182,0.3676,-0.1102,0.0227,0.0026,-0.1586,0.594,0.0045,0.2857,-0.1007,0.5947,-0.1328,0.156,1.9623,0.4259,0.571,0.2135,2.0523,0.0293,0.1008,-0.1397,0.1318,0.1118,1.4965,1.0337,0.028,0.1679,1.2594,0.0819,1.1378,Control
Utah__B11,1.1245,0.0069,0.4669,0.1663,0.039,-0.0433,-0.178,-0.1238,-0.1402,0.2148,0.9489,0.3769,0.5486,-0.0872,0.2289,-0.0561,-0.0546,-0.0195,0.6102,0.4547,0.5478,-0.057,-0.0077,-0.1495,-0.0578,0.9,-0.0233,0.3281,0.1983,0.1632,-0.0223,1.2603,0.0643,3.0038,0.0771,-0.1166,0.2233,-0.0337,-0.1052,0.1343,0.0982,-0.1022,0.0772,0.406,-0.0901,-0.1066,0.0304,0.0435,0.3272,0.766,-0.0654,0.1328,-0.0236,0.711,0.0956,0.4493,-0.0103,0.6911,0.2714,0.2526,-0.0551,-0.005,0.7193,-0.075,0.5628,-0.101,0.0217,0.0426,-0.1391,0.6086,0.084,0.5104,-0.1684,0.5854,-0.0655,0.1591,1.722,0.3646,0.8216,0.3212,1.6917,-0.0576,0.1691,-0.11,0.1803,0.0358,2.3216,1.0704,-0.012,0.3457,1.0265,0.1583,1.1991,Control
