@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10211 numeric
@attribute 11184 numeric
@attribute 1380 numeric
@attribute 1445 numeric
@attribute 1605 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2319 numeric
@attribute 23368 numeric
@attribute 2885 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 29760 numeric
@attribute 3635 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 4067 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5295 numeric
@attribute 5336 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 572 numeric
@attribute 5788 numeric
@attribute 5894 numeric
@attribute 596 numeric
@attribute 613 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7409 numeric
@attribute 8431 numeric
@attribute 975 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.5406,0.5377,0.96,-0.0674,1.2074,0.1877,0.5283,0.6608,1.1704,0.1098,1.5674,0.8863,0.4751,0.4865,1.1425,0.4946,0.7943,0.4163,1.0919,0.3275,0.596,1.2242,0.9645,1.2045,0.6251,0.6176,1.0314,0.9854,1.8048,0.9765,0.1606,2.931,1.2871,1.1764,0.2735,0.5757,0.7411,1.1911,1.1095,1.335,1.1678,-0.0274,1.1814,Control
Utah__A12,0.3543,0.6975,0.5219,0.1286,0.6733,0.1687,0.3826,0.4377,0.7321,0.0628,1.1338,0.5291,0.3882,0.2248,1.0352,0.4476,0.3308,0.5281,0.9496,0.2075,0.3016,0.9277,0.7457,0.9724,0.245,0.4763,0.6565,0.8336,1.2884,0.6537,0.0686,2.6066,1.1725,0.438,0.2087,0.5602,0.5264,0.746,0.4482,1.0715,0.7893,0.0277,0.8724,Control
Utah__B01,0.6849,0.8087,0.8175,0.1857,1.022,0.2563,0.3787,0.5976,1.0112,0.1738,1.513,0.7147,0.6682,0.5621,1.1946,0.6977,0.7744,0.6403,1.3861,0.1484,0.4488,1.4936,1.0602,1.579,0.5104,0.6832,1.1579,1.246,1.5393,0.7649,-0.025,3.056,1.6457,1.3259,0.3626,0.5727,0.9155,1.2677,0.9847,1.2596,1.0718,0.0976,0.7666,Control
Utah__B02,0.4887,0.9536,1.109,0.0576,1.3763,0.3809,0.6586,0.816,1.3049,0.1811,1.6209,1.0367,0.5401,0.3684,1.4018,0.5838,0.6452,0.837,1.3263,0.3875,0.4289,1.4558,1.3465,1.7588,0.4882,0.6486,1.0794,1.34,1.7139,1.0793,0.2649,3.301,1.8628,0.7573,0.417,0.8993,0.8818,1.2043,0.9629,1.4705,1.4801,-0.0978,1.171,Control
Utah__B03,0.618,0.8201,0.9947,0.1404,1.1769,0.289,0.5588,0.6437,1.1805,0.1966,1.5833,0.8915,0.647,0.415,1.3328,0.6546,0.6863,0.7144,1.3701,0.3131,0.4876,1.5497,1.119,1.9606,0.5496,0.7216,1.1446,1.3327,1.7231,0.9322,0.1564,3.4126,1.7257,1.0441,0.3646,0.7096,0.9292,1.2156,0.9639,1.3073,1.3199,-0.052,1.044,BRCACancer
Utah__B04,1.0125,0.7268,0.8313,0.0736,1.1519,0.3739,0.5084,0.6265,1.0766,0.1864,1.6575,0.789,1.0867,0.4069,1.6247,0.9247,1.0079,0.7904,2.0108,0.3232,0.9257,1.609,1.2478,1.5843,0.7434,1.1801,1.3938,1.5488,1.892,0.7103,0.0836,3.6942,1.725,1.7304,0.5297,0.7034,1.4407,1.2674,1.2308,1.0734,1.184,0.0828,0.9746,BRCACancer
Utah__B05,0.5078,0.7018,0.996,0.0207,1.2011,0.2038,0.4305,0.6992,0.9679,0.1422,1.5074,0.961,0.5288,0.5113,1.4358,0.5067,0.6011,0.5639,1.5095,0.284,0.4659,1.1758,0.9807,1.6637,0.5848,0.5846,1.0679,0.9888,1.7712,0.8091,0.134,3.07,1.4207,0.622,0.421,0.7378,0.7814,1.2093,0.9325,1.2851,1.2466,0.1402,1.1189,BRCACancer
Utah__B06,0.4508,0.5791,0.4621,-0.0402,0.7044,0.1592,0.1636,0.3683,0.5992,0.0145,1.1253,0.4884,0.4849,0.2887,1.0167,0.6137,0.5348,0.4722,1.025,-0.0676,0.3283,1.137,0.7105,1.3797,0.4449,0.6622,0.8725,0.9633,1.2783,0.5053,-0.0858,3.202,1.4508,0.7863,0.2236,0.4776,0.7812,0.9821,0.6892,1.086,0.8845,-0.0086,0.6427,BRCACancer
Utah__B07,0.6026,0.9042,1.2655,0.2374,1.3256,0.3271,0.6203,0.7663,1.3237,0.2039,1.6451,1.0274,0.6284,0.6004,1.4224,0.7463,0.7778,0.9134,1.2438,0.3735,0.5997,1.5902,1.3477,1.5748,0.5754,0.7926,1.269,1.556,1.792,1.0321,0.203,3.5324,1.951,1.1124,0.463,0.879,1.1794,1.3289,1.0043,1.5172,1.4775,-0.0414,1.1951,BRCACancer
Utah__B08,0.3104,0.7789,0.9371,0.0025,1.2886,0.2654,0.6297,0.7068,1.2642,0.1515,1.6528,1.073,0.4248,0.3485,1.1446,0.4203,0.6194,0.5477,1.0587,0.3728,0.3938,1.3514,1.0552,1.132,0.5589,0.4368,1.016,0.9282,1.6981,1.0572,0.2826,2.8425,1.5728,0.6778,0.3594,0.7952,0.7595,1.3009,0.9843,1.7027,1.3839,-0.1354,1.0967,Control
Utah__B09,1.0313,0.6274,0.8159,0.2437,1.1371,0.2145,0.4484,0.6215,1.1077,0.1924,1.6703,0.7073,0.8415,0.4445,1.4435,0.8693,0.9703,0.6135,2.0407,0.3913,0.9217,1.4071,1.0407,1.491,0.7236,1.0289,1.2244,1.2239,1.8255,0.6103,0.0768,3.4057,1.5204,2.0269,0.5378,0.6547,1.2234,1.2638,1.0192,1.1446,1.0445,-0.0737,0.7326,Control
Utah__B10,0.7046,0.5942,0.5574,-0.0365,0.994,0.251,0.3712,0.4803,0.9616,0.1071,1.5222,0.7617,0.846,0.1711,1.4225,0.6854,0.7128,0.5737,1.7219,0.2516,0.5031,1.4557,1.0392,1.4619,0.5548,0.8909,1.0758,1.1209,1.7394,0.6316,0.0931,3.8873,1.466,1.4479,0.3465,0.7099,1.057,1.1026,0.9153,0.9995,0.9307,-0.0332,0.8951,Control
Utah__B11,0.4604,0.7768,0.8551,0.1677,1.17,0.2981,0.4509,0.6847,1.1751,0.1603,1.7628,1.0527,0.622,0.1903,1.2831,0.56,0.7806,0.5078,1.4614,0.3489,0.4358,1.4217,1.0564,1.24,0.4739,0.64,1.0102,0.8983,1.6375,0.9134,0.2148,2.9815,1.3773,0.9421,0.3096,0.7097,0.9509,1.2622,1.0786,1.2664,1.248,0.0146,0.9708,Control
Utah__B12,0.8008,0.4352,0.485,0.0452,0.8411,0.1557,0.3638,0.5036,0.7007,0.1431,1.3374,0.4048,0.7691,0.1792,1.3225,0.684,0.6317,0.5176,1.6009,0.3028,0.5781,1.1501,0.9981,1.1456,0.513,0.8773,1.0079,1.0504,1.4211,0.4982,0.0569,3.5071,1.2915,1.9527,0.2514,0.5071,1.0116,0.8093,0.8223,0.7485,0.7461,-0.1483,0.5981,Control
Utah__C01,0.4944,0.9493,1.0153,0.161,1.582,0.3682,0.6847,0.8,1.2926,0.2258,1.8228,1.1279,0.6705,0.5445,1.5603,0.6934,0.7896,0.7432,1.8108,0.4057,0.5761,1.3664,1.3215,1.2568,0.741,0.7765,1.1923,1.0898,1.903,1.0379,0.2317,3.15,1.7093,0.9141,0.3801,0.7971,1.0359,1.3698,1.3931,1.6349,1.61,0.0964,1.1708,BRCACancer
Utah__C02,0.4671,0.9594,1.1417,0.4281,1.3958,0.4842,0.7019,0.7799,1.3167,0.2274,1.5148,1.13,0.4598,0.4753,1.4184,0.5488,0.5733,0.8942,1.2227,0.4481,0.4095,1.4157,1.3841,1.2932,0.5558,0.6103,0.8844,1.1154,1.6208,1.072,0.2893,3.0548,1.7086,0.8473,0.34,0.8402,0.9083,1.1809,0.9256,1.4237,1.4449,0.0443,1.2029,BRCACancer
Utah__C03,0.458,1.0732,1.3613,0.0496,1.6761,0.4545,0.9231,0.9758,1.4463,0.2999,1.5281,1.2612,0.5712,0.1216,1.5638,0.5652,0.6612,1.0161,1.3507,0.5074,0.7067,1.5104,1.4812,1.2173,0.6095,0.6877,1.0679,1.3504,1.816,1.1353,0.3753,3.2645,1.8787,0.8426,0.5799,0.9851,1.1329,1.3061,1.0519,1.3882,1.6581,0.0652,1.3238,BRCACancer
Utah__C04,0.2442,0.5497,0.7867,0.0811,1.156,0.2207,0.5682,0.6323,1.048,0.0842,1.2653,0.8765,0.2874,-0.0403,1.0989,0.3191,0.3555,0.4429,0.8698,0.4035,0.2959,0.7955,0.8543,0.7671,0.2979,0.3632,0.5924,0.5917,1.4351,0.963,0.2509,2.2795,1.0573,0.6041,0.2919,0.5596,0.4567,0.8775,0.663,1.0224,1.0324,-0.0802,1.1241,Control
Utah__C05,0.2222,0.6507,0.5486,0.0762,1.115,0.2567,0.5706,0.5801,0.9506,0.1491,1.157,0.939,0.2348,-0.002,1.1344,0.3473,0.3703,0.5774,0.9691,0.3758,0.242,0.937,1.0445,0.8638,0.3168,0.3924,0.594,0.5989,1.4746,0.8555,0.089,2.7753,1.2742,0.4546,0.2668,0.641,0.4931,0.9549,0.6886,1.0171,0.9815,0.0499,1.0219,BRCACancer
Utah__C06,0.0362,0.1788,0.1496,0.0996,0.4669,0.0129,0.25,0.2288,0.319,0.0783,0.5373,0.2641,0.1177,-0.2315,0.534,0.1996,0.0596,0.1639,0.4921,0.252,0.2826,0.2206,0.2789,0.3392,0.0768,0.0981,0.2201,0.2312,0.6234,0.3,0.1103,0.6466,0.3849,0.2003,0.192,0.1502,0.0625,0.1375,0.3076,0.1699,0.1992,-0.0931,0.5632,Control
Utah__C07,0.3665,0.6762,0.8338,0.1173,1.0638,0.2576,0.551,0.6551,1.024,0.1887,1.2729,0.9183,0.3741,0.0555,1.1912,0.4171,0.4948,0.7122,1.0225,0.3457,0.3708,1.1736,1.0766,1.0366,0.4054,0.4471,0.7074,0.8746,1.5948,0.7808,0.2273,2.9454,1.4035,0.3689,0.3023,0.6527,0.6257,1.0207,0.6467,1.0801,1.1076,0.1656,1.1508,Control
Utah__C08,0.3599,0.8609,0.8913,0.2155,1.2134,0.3523,0.6146,0.7092,1.1477,0.178,1.422,1.1026,0.4146,0.2095,1.2452,0.4867,0.6087,0.6938,1.147,0.4312,0.4013,1.2968,1.1848,1.1417,0.4848,0.4492,0.8956,0.9889,1.5956,0.9573,0.194,2.6672,1.4509,0.7524,0.3689,0.7215,0.8111,1.2186,0.7432,1.5003,1.364,0.0597,1.1553,Control
Utah__C09,0.293,0.7501,0.7821,0.095,1.1963,0.2788,0.5812,0.6399,1.0265,0.1841,1.2543,0.9485,0.2952,0.1326,1.2934,0.3466,0.4797,0.6856,1.0384,0.3873,0.3822,1.1689,1.1446,1.0607,0.3637,0.4338,0.6632,0.9517,1.4942,0.8657,0.1551,3.0055,1.3951,0.483,0.2756,0.7537,0.6941,0.94,0.6995,1.0634,1.1302,0.0572,1.2298,Control
Utah__C10,0.2989,0.8252,0.6706,0.3924,1.1619,0.3652,0.5856,0.6162,1.0755,0.0992,1.2466,0.9522,0.3433,0.1149,1.3853,0.4425,0.3671,0.6217,1.1596,0.3378,0.2419,1.2759,1.3112,1.0398,0.3635,0.4362,0.6185,0.7847,1.5345,0.8389,0.1796,2.9741,1.5473,0.5104,0.2548,0.8254,0.7272,0.9337,0.6717,1.148,1.1635,-0.0749,1.0744,BRCACancer
Utah__C11,0.3093,0.8059,1.1085,0.2795,1.4207,0.3845,0.699,0.8067,1.3732,0.2933,1.5471,1.2633,0.3865,0.2558,1.3689,0.443,0.5791,0.768,1.1957,0.5066,0.5657,1.2004,1.258,1.0752,0.5801,0.4468,0.9694,1.0492,1.6696,1.0236,0.3027,2.8104,1.5501,0.6761,0.4635,0.7797,0.8182,1.2273,0.8054,1.4008,1.434,0.0689,1.1785,Control
Utah__C12,0.2174,0.5581,0.5963,0.5289,1.0278,0.2016,0.5121,0.5441,0.9596,0.08,1.142,0.7835,0.2864,0.3201,0.9823,0.3379,0.3557,0.4387,0.9056,0.3784,0.2531,0.7596,0.8622,0.6171,0.3757,0.3276,0.5481,0.5965,1.3945,0.8239,0.1549,2.3193,0.951,0.478,0.1997,0.4821,0.4133,0.7611,0.5684,1.075,0.9138,-0.1795,0.9542,BRCACancer
Utah__D01,1.0636,0.6681,0.898,0.1748,1.2159,0.2207,0.5906,0.6814,1.1136,0.2378,1.5919,0.7705,0.8254,0.3993,1.5153,0.8913,0.93,0.7643,1.8273,0.4497,0.806,1.312,1.1323,1.3663,0.7172,1.0563,1.3304,1.2249,1.6488,0.7443,0.1647,3.4617,1.628,1.9268,0.4416,0.5928,1.1326,1.1862,1.2936,1.0843,1.1839,-0.0833,0.7771,BRCACancer
Utah__D02,0.29,0.6271,1.0008,0.8487,1.3906,0.371,0.6233,0.7157,1.2516,0.1562,1.405,1.0618,0.3446,0.7321,1.2394,0.5129,0.5474,0.6676,1.2132,0.4667,0.3955,1.1682,1.1777,0.9756,0.5599,0.4605,0.7945,0.9008,1.6835,0.9003,0.2134,2.867,1.3323,0.5308,0.3809,0.7361,0.7378,1.0483,0.9154,1.5236,1.1685,0.0154,1.2273,BRCACancer
Utah__D03,0.2453,0.6529,0.7737,0.5396,1.2704,0.2745,0.5962,0.6516,1.1504,0.1143,1.4209,0.988,0.3101,0.3664,1.2536,0.4967,0.4622,0.573,1.1967,0.38,0.3186,1.0319,1.1437,0.7997,0.4416,0.477,0.7478,0.7232,1.6203,0.8992,0.2424,2.9746,1.3704,0.6586,0.3081,0.5892,0.5983,0.8941,0.8799,1.3207,1.1568,-0.1412,1.141,BRCACancer
Utah__D04,0.3035,0.7698,0.7903,0.2457,1.3058,0.324,0.627,0.7083,1.3038,0.1557,1.6436,1.0654,0.4031,0.2794,1.2597,0.4816,0.6216,0.6072,1.2378,0.4164,0.358,1.2443,1.1996,1.105,0.5126,0.4991,0.9428,0.7435,1.6468,0.9744,0.2318,2.8554,1.3615,0.973,0.3207,0.7168,0.832,1.1819,1.0258,1.2578,1.273,-0.1163,1.0829,BRCACancer
Utah__D05,0.3347,0.8754,0.7848,-0.0061,1.3206,0.3404,0.6951,0.6631,1.204,0.1392,1.5329,1.072,0.4223,-0.0495,1.3748,0.4662,0.4454,0.6497,1.2744,0.3293,0.3055,1.1472,1.2299,0.9971,0.3662,0.5421,0.7585,0.8825,1.6712,0.8024,0.1897,3.1339,1.6094,0.5003,0.323,0.8859,0.7056,1.0939,0.8686,1.4843,1.2709,0.1121,1.0496,BRCACancer
Utah__D06,0.3872,0.8506,1.0954,0.3351,1.4176,0.3464,0.6815,0.7732,1.3456,0.2225,1.5268,1.1925,0.4539,0.5843,1.4321,0.528,0.5983,0.775,1.2155,0.4198,0.5146,1.2669,1.3096,1.1845,0.5841,0.5719,1.0525,1.0984,1.6859,1.0468,0.3299,2.9262,1.6458,0.8458,0.3906,0.7551,0.8872,1.2103,0.943,1.4925,1.3881,-0.0361,1.1933,BRCACancer
Utah__D07,0.3051,0.7825,1.0218,0.2633,1.3707,0.376,0.6895,0.7523,1.3298,0.2268,1.4392,1.1666,0.3588,0.3331,1.344,0.4538,0.53,0.8018,1.1509,0.3844,0.3982,1.2295,1.3201,1.1748,0.4691,0.5016,0.8676,1.0106,1.6863,0.9191,0.2388,3.0769,1.6109,0.4987,0.4278,0.7719,0.8114,1.2859,0.8086,1.4752,1.4182,0.0707,1.2568,Control
Utah__D08,0.261,0.6617,0.6736,0.0423,0.9951,0.1984,0.551,0.5744,0.9792,0.1061,1.2707,0.7953,0.3108,0.0781,1.1442,0.3345,0.3751,0.5599,1.0418,0.3517,0.3113,0.9784,0.915,0.9885,0.3429,0.4049,0.606,0.7303,1.507,0.7999,0.2653,2.7186,1.2191,0.56,0.2498,0.5358,0.548,0.9046,0.6311,1.0658,0.995,-0.034,1.0075,Control
Utah__D09,0.3569,0.8421,0.9796,0.2804,1.2496,0.3402,0.6326,0.6828,1.1885,0.1913,1.436,1.0949,0.3839,0.3193,1.2564,0.4957,0.5057,0.6806,1.1324,0.4272,0.3561,1.1492,1.2235,1.0877,0.4195,0.4555,0.7616,0.8909,1.5424,1.0233,0.2121,2.7346,1.51,0.592,0.3447,0.7436,0.7366,1.0586,0.8077,1.3855,1.2262,-0.1738,1.1361,Control
Utah__D10,0.2666,0.7119,0.8963,0.1186,1.0616,0.2801,0.447,0.6253,1.1245,0.2124,1.5974,0.9959,0.3543,0.2988,1.1342,0.3882,0.5506,0.4322,0.9834,0.3403,0.3824,1.0523,0.9133,0.8371,0.4244,0.3574,0.841,0.7596,1.6398,0.8307,0.1904,2.4665,1.2569,0.5699,0.3409,0.6027,0.6156,1.2026,0.8096,1.4996,1.1678,0.1036,1.0411,Control
Utah__D11,0.1155,0.363,0.2765,-0.0893,0.6613,-0.001,0.3649,0.3796,0.6105,0.1571,0.8122,0.6137,0.2222,0.0467,0.7458,0.2837,0.256,0.2584,0.7305,0.2478,0.3558,0.5499,0.4713,0.567,0.1642,0.2263,0.4074,0.3806,0.9269,0.3696,0.1832,1.5998,0.6585,0.4441,0.2544,0.3364,0.2578,0.4447,0.4424,0.6546,0.5236,-0.0085,0.6963,Control
Utah__D12,0.2316,0.5295,0.7711,0.0727,1.2066,0.1413,0.5683,0.5218,1.2075,0.1717,1.4241,0.9313,0.3035,0.2347,1.0378,0.2758,0.413,0.4125,0.9833,0.3638,0.291,0.8528,0.9195,0.7392,0.3578,0.2838,0.6654,0.5743,1.4606,0.9396,0.3303,2.3286,1.0621,0.4878,0.2821,0.5084,0.4705,0.9733,0.6141,1.2262,1.144,-0.2076,0.995,Control
Utah__E01,0.3052,0.6723,0.941,0.025,1.1397,0.1999,0.4498,0.5808,1.0095,0.0709,1.4116,0.9315,0.418,0.0941,1.1779,0.3224,0.3485,0.5828,1.0382,0.2566,0.2663,0.9402,1.0586,1.0359,0.3422,0.3832,0.6588,0.7485,1.5443,0.7623,0.0563,3.0409,1.3296,0.4111,0.2708,0.6753,0.5932,0.8683,0.7395,1.0671,1.1896,-0.0591,1.2029,BRCACancer
Utah__E02,0.4299,0.8648,1.0849,0.6673,1.3007,0.4088,0.5801,0.7434,1.1993,0.2369,1.4133,1.1334,0.5171,0.4355,1.4127,0.6005,0.6184,0.8034,1.2083,0.4237,0.4159,1.4524,1.4099,1.2778,0.4721,0.5338,0.8506,1.2448,1.5675,0.9903,0.2598,2.9612,1.5869,0.6822,0.363,0.812,0.8892,1.0086,0.7239,1.1576,1.3054,-0.1367,1.1977,Control
Utah__E03,0.278,0.8081,1.0046,0.148,1.3881,0.4079,0.709,0.827,1.4471,0.1803,1.6152,1.2551,0.3827,0.2562,1.1923,0.3986,0.5716,0.6287,1.1583,0.4513,0.344,1.1103,1.2334,0.9588,0.4944,0.4379,0.8536,0.8246,1.789,1.1162,0.2794,2.7403,1.3768,0.5244,0.393,0.6447,0.5951,1.1943,0.8262,1.608,1.4575,-0.1279,1.2967,Control
Utah__E04,0.4207,1.0559,1.2238,0.4301,1.4952,0.4142,0.6841,0.8595,1.5151,0.2267,1.5558,1.2764,0.4323,0.4397,1.389,0.5433,0.5568,1.0233,1.1602,0.5134,0.3426,1.3251,1.5026,1.1632,0.4446,0.5251,0.8748,1.1041,1.6798,1.2547,0.3483,2.8727,1.6969,0.7957,0.4238,0.9792,0.8603,1.2407,0.8241,1.4158,1.4646,-0.0231,1.3195,Control
Utah__E05,0.514,0.7037,0.8269,0.3974,1.0259,0.3445,0.5234,0.6147,1.0082,0.185,1.2276,0.9001,0.4649,0.3103,1.2554,0.6508,0.4949,0.7882,1.1086,0.3173,0.3677,1.3465,1.1817,1.2799,0.3424,0.5333,0.8682,1.1265,1.4386,0.7859,0.1721,2.9944,1.4168,0.7066,0.3214,0.6624,0.9197,0.9644,0.5807,1.1338,1.0346,-0.0487,1.1106,Control
Utah__E06,0.3,0.6548,0.396,-0.0145,0.8529,0.21,0.3356,0.4094,0.6287,-0.0122,1.2885,0.7182,0.5076,0.163,1.2491,0.4901,0.4411,0.399,1.4265,0.1306,0.2664,1.0227,0.8056,0.9492,0.3949,0.5321,0.6904,0.6998,1.4141,0.451,0.0806,2.8173,1.3193,0.3514,0.18,0.5419,0.7621,0.8759,0.8183,1.1146,0.785,0.1811,0.7691,BRCACancer
Utah__E07,0.3544,0.877,1.0261,0.3148,1.4332,0.3523,0.6581,0.776,1.3612,0.185,1.5248,1.1333,0.4218,0.4427,1.3348,0.5085,0.5409,0.7724,1.3076,0.4428,0.4068,1.1695,1.2214,1.0454,0.5276,0.5065,0.8478,0.9796,1.6611,0.9315,0.2529,2.8099,1.6164,0.6431,0.3345,0.7957,0.8202,1.1382,0.9257,1.5274,1.3378,-0.0635,1.0243,BRCACancer
Utah__E08,0.3112,0.8077,1.1072,0.1885,1.4947,0.3422,0.6592,0.808,1.2725,0.1636,1.5424,1.1401,0.4417,0.3539,1.2789,0.4724,0.5858,0.7189,1.238,0.4036,0.36,1.359,1.3663,1.2004,0.5058,0.4782,0.9382,1.0188,1.6571,1.0385,0.2676,3.0749,1.5775,0.7032,0.3186,0.8305,0.8492,1.1599,0.9444,1.5292,1.4677,-0.1974,1.187,Control
Utah__E09,0.2795,0.8436,1.2145,0.2917,1.3146,0.3862,0.5132,0.7524,1.2686,0.166,1.58,1.1834,0.4434,0.449,1.2981,0.4119,0.5918,0.6747,1.0209,0.4756,0.3936,1.2519,1.2396,1.0655,0.4431,0.4608,0.9029,0.8682,1.6549,1.0574,0.2903,2.6849,1.3763,0.7,0.379,0.7454,0.746,1.0797,0.7496,1.3744,1.3029,-0.0167,1.2324,BRCACancer
