@relation data

@attribute id string
@attribute 10059 numeric
@attribute 112 numeric
@attribute 115 numeric
@attribute 1173 numeric
@attribute 1175 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 163 numeric
@attribute 1759 numeric
@attribute 1785 numeric
@attribute 2099 numeric
@attribute 23236 numeric
@attribute 23439 numeric
@attribute 26052 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 3816 numeric
@attribute 3817 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 490 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 56302 numeric
@attribute 5745 numeric
@attribute 624 numeric
@attribute 6546 numeric
@attribute 7421 numeric
@attribute 793 numeric
@attribute 8218 numeric
@attribute 8766 numeric
@attribute 9365 numeric
@attribute Class {Control,BRCACancer}

@data
A11,1.0856,0.1431,0.4234,1.1788,0.7093,1.0557,0.7949,1.9425,0.8667,0.4414,0.973,-0.0073,0.8681,0.0087,0.6393,-0.104,0.0291,0.5344,0.6091,0.1788,0.2201,1.4588,-0.0216,0.2324,-0.1128,0.299,0.1671,0.4046,0.1696,2.0439,1.4793,0.5867,-0.0621,0.9115,0.9113,-0.0051,0.3263,0.9853,-0.1178,0.8719,-0.0774,-0.0772,0.0015,0.5007,0.2834,-0.1661,0.0259,2.308,-0.0487,Control
A12,0.7332,0.1753,0.0378,1.4061,0.5123,0.5975,0.7976,1.3107,0.5372,0.2941,0.5538,2e-04,0.6116,0.028,0.1726,-0.1506,0.1582,0.1356,0.3465,0.0603,0.232,1.5781,0.0758,-0.0131,-0.0743,0.0844,0.0427,0.3538,0.2063,1.3786,0.8977,0.2473,-0.0411,0.786,0.9203,-0.3279,0.1184,0.5269,-0.2487,0.5241,0.2156,-0.0079,0.0469,0.2456,0.1715,-0.0921,-0.0759,2.3545,-0.1224,Control
B01,1.2292,0.1403,0.1165,1.2239,0.3123,1.1218,0.8417,1.7455,0.6808,0.3895,0.8173,-0.1552,0.8718,0.0023,0.3587,0.0061,0.0938,0.5769,0.5895,0.047,0.2111,2.0139,0.0877,-0.1046,-0.0267,0.2679,-0.0667,0.4957,0.1131,2.0248,1.4475,0.2449,-0.0318,0.7574,0.9718,-0.2682,0.5839,0.9472,-0.434,0.9051,0.2048,-0.263,0.0709,0.6269,0.3248,-0.1374,0.009,2.0325,-0.0931,Control
B02,1.254,0.1148,0.3118,1.5947,0.7705,1.0595,1.1092,1.8484,1.0522,0.5674,0.8144,0.0447,1.03,0.0126,0.2607,-0.111,0.0816,0.34,0.704,0.1204,0.1401,2.0976,0.0321,0.2043,1e-04,0.3153,0.0212,0.5648,0.0801,2.0658,1.8017,0.5812,-0.0654,0.9736,1.0268,-0.1548,0.3378,0.785,-0.1472,1.006,0.0208,-0.0268,0.0151,0.4252,0.3214,-0.1147,0.0714,2.536,-0.0722,Control
B03,1.2161,0.112,0.2259,1.3817,0.6396,1.0973,0.8569,1.8577,0.822,0.5038,0.8568,-0.0529,0.9806,-0.0472,0.3661,-0.0096,0.0088,0.4581,0.6633,0.1005,0.1524,2.0323,0.0727,0.0781,-0.1449,0.2576,-0.0423,0.6086,0.1497,2.198,1.6027,0.4731,-0.0366,0.9021,1.0272,-0.1715,0.3907,0.9095,-0.1904,1.0673,0.0648,-0.1224,0.0603,0.4971,0.2853,-0.1316,0.085,2.0303,-0.0061,BRCACancer
B04,1.1101,0.0924,0.4276,1.2388,0.4698,1.1121,0.8463,1.8231,0.7904,0.5442,1.0411,-0.0041,1.0988,0.0323,0.8222,-0.2104,0.1167,1.0542,0.6721,0.055,0.1344,1.7411,0.028,0.065,0.0129,0.2058,0.0294,0.7744,0.1558,2.1759,1.6955,0.4117,-0.1142,0.8631,1.2233,-0.0225,0.6402,1.5857,-0.1718,0.9176,0.0116,-0.0953,-0.0394,1.0858,0.3111,-0.1628,-0.0051,2.2437,-0.0499,BRCACancer
B05,1.0821,0.085,0.2881,1.409,0.6221,0.9265,0.9315,1.823,1.095,0.4407,0.7573,-0.0709,0.9816,0.0198,0.1639,-0.1476,0.0989,0.2673,0.5904,0.0497,0.1259,1.7269,0.067,0.0909,-0.0395,0.2192,-0.0046,0.8274,0.2208,2.0364,1.6773,0.4203,-0.1119,0.9923,0.8631,-0.1351,0.1887,0.8601,-0.2041,0.8413,-0.0322,-0.0799,-0.0772,0.4652,0.3365,-0.2526,-0.124,2.4405,-0.2276,BRCACancer
B06,0.8744,0.0647,-0.0293,1.0782,0.0859,0.987,0.5256,1.4801,0.3933,0.1921,0.6644,-0.2206,0.7533,-0.0256,0.3007,0.0212,0.0995,0.3375,0.3913,-0.0605,0.1243,1.61,0.1358,-0.2669,0.0234,0.1465,-0.1059,0.4921,0.0453,1.9832,1.3882,0.1163,0.0084,0.5286,0.7513,-0.3816,0.1906,0.7212,-0.4449,0.6527,0.142,-0.2782,0.1442,0.396,0.1233,-0.2237,-0.0439,1.856,-0.1798,BRCACancer
B07,1.2704,0.0305,0.3871,1.5099,0.7132,1.0066,1.0017,2.0105,0.92,0.5976,0.9313,0.0507,1.1536,-0.003,0.3325,-0.0746,0.0896,0.3625,0.7489,0.0602,0.135,1.9326,0.0208,0.2307,-0.0107,0.1741,-0.0477,0.6364,0.1907,2.1839,1.8805,0.5681,-0.0749,1.0257,1.149,-0.1569,0.2531,0.9385,-0.1719,1.0379,-0.0441,-0.0533,-0.1126,0.4665,0.2412,-0.0883,0.1588,2.2768,-0.1164,BRCACancer
B08,1.2837,0.1778,0.2252,1.4468,0.8654,0.985,0.8558,1.9685,1.0599,0.4991,0.8327,0.1611,0.9548,-0.0136,0.2795,-0.0603,0.0891,0.2896,0.6844,0.0476,0.0947,1.6341,-0.022,0.0992,-0.0515,0.1387,0.0778,0.344,0.242,2.1312,1.7224,0.7038,-0.023,1.0223,1.0355,-0.0317,0.242,0.7048,-0.0759,0.9504,-0.0521,-0.0257,-0.0135,0.2848,0.43,-0.1599,0.1261,2.9833,3e-04,Control
B09,1.2104,0.1192,0.1847,1.0043,0.5464,1.0427,0.7381,1.6527,0.6781,0.6021,0.9539,0.0215,1.0923,-0.0168,0.7363,-0.1017,0.0961,0.9284,0.6796,-0.0168,0.1636,1.4825,0.0105,0.0456,-0.0806,0.0358,0.0762,0.66,0.2195,2.3156,1.5556,0.3254,-0.0493,0.7716,1.0551,-0.1108,0.6761,1.539,-0.1118,1.0045,-0.0199,-0.1305,-0.0089,0.8094,0.2589,-0.14,-0.0529,2.488,-0.0792,Control
B10,0.9505,0.0524,0.2112,1.2435,0.6387,0.9715,0.8307,1.7078,0.6678,0.3954,0.8035,0.0093,0.8415,0.008,0.579,-0.0854,0.0764,0.6993,0.4932,0.0786,0.1571,1.7575,-0.0115,0.0408,-0.1105,0.1332,-0.0577,0.5611,0.1442,2.1205,1.5076,0.2981,-0.0904,0.7027,1.0905,-0.2745,0.405,1.1167,-0.0863,0.9284,0.0213,-0.0565,-0.032,0.8334,0.2101,-0.1483,-0.0481,2.3309,-0.1301,Control
B11,1.1462,0.1526,0.1991,1.6018,0.9271,0.9808,1.0433,1.9154,0.9824,0.4684,0.8021,0.0874,0.86,0.0265,0.4488,-0.1664,0.0874,0.5084,0.6187,0.2865,0.2106,1.6522,-0.0275,0.0733,-0.1008,0.2507,0.1072,0.4625,0.1729,1.908,1.696,0.6398,-0.0329,1.1206,0.8979,-0.1753,0.3123,0.9569,-0.0047,0.8914,-0.1173,-0.0321,-0.0882,0.7233,0.3808,-0.0926,0.0401,2.6187,-0.0641,Control
B12,0.7429,0.0175,0.1318,0.7282,0.3873,0.8079,0.6435,1.2175,0.5629,0.524,0.7254,-0.019,0.8347,0.0146,0.4228,-0.1069,0.0378,0.8178,0.5449,-0.0289,0.168,1.3984,0.0285,-0.0422,-0.1213,0.0705,-0.0038,0.4689,0.0451,1.8851,1.419,0.2497,-0.11,0.6792,0.7255,-0.1048,0.6519,1.3776,-0.1186,0.7009,-0.1315,-0.1498,-0.085,0.8433,0.0246,-0.1708,-0.0696,1.984,-0.1024,Control
C01,1.2545,0.0422,0.3192,1.4777,0.5711,1.1314,1.1273,2.0241,1.2994,0.5822,0.9064,0.0229,1.2195,0.0794,0.6491,-0.1082,0.0941,0.7247,0.6989,0.04,0.0779,1.7684,0.0148,0.1705,-0.1464,0.1183,-0.0448,0.6407,0.1614,2.122,2.065,0.847,-0.1199,1.0811,0.8639,-0.0299,0.3616,1.229,-0.1739,1.0348,-0.0518,-0.0516,-0.0973,0.8808,0.5554,-0.1449,0.1525,2.4907,-0.0438,BRCACancer
C02,1.1476,0.0748,0.2992,1.5359,0.7001,0.9023,1.0482,1.7548,1.1298,0.5476,0.792,0.0811,1.0117,0.0696,0.2937,-0.0965,0.1302,0.2526,0.6217,0.1536,0.1436,1.8075,0.0421,0.1424,-0.0861,0.1621,0.0719,0.3229,0.203,1.9014,1.8722,0.6713,-0.1015,0.9256,1.0809,-0.1685,0.2437,0.7082,-0.0945,1.0075,-0.0966,0.0447,0.0011,0.3484,0.3618,-0.1927,0.0613,2.6021,-0.051,BRCACancer
C03,1.1672,0.0528,0.4669,1.5371,0.8926,1.0995,1.1968,1.8932,1.3278,0.6037,0.9265,0.1051,1.2509,0.0591,0.2952,-0.0941,0.0911,0.3465,0.7864,0.1655,-0.0696,1.9409,0.0093,0.3052,-0.0945,0.2567,0.0436,0.5277,0.1146,2.1354,2.244,0.8394,-0.0985,0.9695,1.0198,-0.1013,0.2667,0.8439,-0.0512,1.0807,-0.0596,0.0019,-0.08,0.473,0.4641,-0.206,0.0827,2.1538,-0.1102,BRCACancer
C04,0.8565,0.1133,0.0795,1.1312,0.6976,0.6342,0.7941,1.5098,0.9101,0.3994,0.6449,0.1171,0.7936,0.0612,0.1426,-0.0644,0.1071,0.183,0.6261,0.168,0.0758,1.4099,0.0488,0.083,-0.1027,-0.0861,0.0572,0.2303,0.2211,1.4231,1.4118,0.5303,-0.0485,0.883,0.7329,-0.0527,0.2023,0.5393,-0.0144,0.7066,-0.106,0.0214,-0.0125,0.1368,0.2411,-0.1854,-0.0057,2.9108,-0.0202,Control
C05,0.7296,0.0468,0.1714,1.1614,0.6828,0.6408,0.8319,1.6163,0.9478,0.3799,0.618,0.003,0.7685,0.0222,0.1722,-0.0985,0.0201,0.1895,0.5259,0.0865,0.0922,1.6795,-0.0125,0.0531,-0.0776,0.0681,0.0864,0.286,0.1098,1.5538,1.4503,0.4762,-0.0526,0.7746,0.8033,-0.1001,0.1357,0.4731,0.0529,0.7514,-0.082,0.0322,-0.0038,0.2077,0.2219,-0.1748,-0.002,2.2726,0.0014,BRCACancer
C06,0.2449,0.1453,-0.0247,0.3352,0.3555,0.4652,0.3574,0.5608,0.2307,0.2933,0.2868,-0.0412,0.4291,-0.1086,0.0439,-0.1119,-0.1286,0.1551,0.302,0.0515,0.3127,0.5982,0.0165,0.0248,-0.1552,-0.001,0.0226,0.167,0.3299,0.4499,0.426,0.1473,-0.0486,0.5181,0.2386,-0.0712,0.0318,0.4341,-0.1241,0.2754,0.1174,-0.0186,0.1783,0.0348,0.0014,-0.2294,-0.1134,1.2304,-0.0621,Control
C07,0.9015,0.0525,0.2152,1.3077,0.6577,0.6944,0.9389,1.7299,0.8488,0.4172,0.7178,0.0534,0.8234,0.0417,0.248,-0.0878,0.1175,0.1674,0.5501,0.1457,0.0705,1.6963,-0.0222,0.2062,-0.1706,0.0208,0.077,0.2483,0.1525,1.6296,1.4751,0.4326,-0.0813,0.7731,1.0296,-0.0334,0.1667,0.619,-0.0617,0.7248,-0.0398,0.0351,-0.009,0.234,0.2001,-0.1548,0.007,2.4125,-0.1052,Control
C08,1.1272,0.1156,0.2226,1.3344,0.7217,0.8362,0.9725,1.7986,1.0525,0.5205,0.7391,0.0282,0.9538,-0.004,0.157,-0.0553,0.1028,0.2068,0.584,0.1246,0.1129,1.7544,0.0084,0.1888,-0.1212,0.2483,0.1315,0.3114,0.2683,1.8837,1.575,0.5418,-0.047,0.9547,0.9672,-0.0554,0.2738,0.7114,-0.1018,0.8955,-0.0052,-0.0374,-0.0695,0.211,0.4091,-0.1334,-0.032,2.7514,-0.0374,Control
C09,0.8246,0.0786,0.1776,1.3381,0.6995,0.7267,0.9833,1.6009,0.958,0.4199,0.6261,0.0427,0.8377,-0.01,0.1669,-0.051,0.0312,0.1723,0.5718,0.2748,0.1619,1.7878,-0.0075,0.1313,-0.1509,0.0953,0.1229,0.27,0.2313,1.645,1.4163,0.5075,-0.0504,0.7457,0.9538,-0.0345,0.1461,0.563,0.0027,0.8,-0.1007,-0.0283,-0.0369,0.2421,0.3169,-0.1457,-0.0016,2.2629,-0.0605,Control
C10,0.8523,0.0262,0.1553,1.6073,0.6376,0.675,1.0711,1.5607,0.9953,0.3646,0.6399,0.0355,0.8148,0.0125,0.1624,-0.1374,0.0654,0.1454,0.4975,0.1359,0.0263,1.8784,0.0287,0.0761,-0.0818,0.1586,0.1403,0.2284,0.2039,1.4114,1.4857,0.5562,-0.0655,0.7909,1.1131,-0.0991,0.143,0.5243,-0.026,0.945,-0.0096,0.001,-0.094,0.2283,0.1973,-0.0815,-0.0599,2.8517,-0.0547,BRCACancer
C11,1.204,0.1027,0.319,1.3664,0.7759,1.0015,1.0672,1.8492,1.1612,0.6053,0.796,0.0934,1.0988,0.0116,0.2364,-0.1373,0.1074,0.277,0.7479,0.1253,0.0987,1.7267,-0.0237,0.3069,-0.1993,0.1097,0.0887,0.3301,0.2429,1.7037,1.7611,0.6723,-0.0317,1.0607,0.9707,-0.168,0.2985,0.813,-0.0343,1.0345,-0.0894,0.0227,-0.0615,0.2109,0.4258,-0.1459,0.0333,2.6592,0.0248,Control
C12,0.6686,0.1943,0.0334,1.1217,0.7377,0.6181,0.8342,1.4105,0.6959,0.3674,0.5443,0.1184,0.7009,0.0505,0.1214,-0.0109,0.0524,0.1644,0.5255,0.0855,0.0879,1.4536,-0.0221,0.0658,-0.1122,0.0277,-0.0438,0.2311,0.1501,1.3036,1.1532,0.3528,-0.0535,0.7046,0.8246,-0.1347,0.1455,0.5599,0.0318,0.5796,-0.0352,0.0149,-0.0555,0.1398,0.2247,-0.2404,-0.0481,2.8304,-0.1033,BRCACancer
D01,1.0768,0.11,0.2922,0.9584,0.3492,1.1258,0.7651,1.6156,0.8458,0.6246,0.8732,0.0456,1.1843,-0.0446,0.6124,-0.1462,-0.0284,1.2018,0.6689,0.1076,0.2132,1.5695,-0.0067,0.0114,-0.123,0.0697,0.0101,0.3868,0.2545,2.3808,1.784,0.5171,-0.0876,0.8265,0.8162,-0.1095,0.8266,1.7525,-0.1682,1.0172,0.0477,-0.0979,-0.0445,0.9081,0.2877,-0.2448,0.1295,1.6903,-0.1039,BRCACancer
D02,0.8754,0.1329,0.1692,1.3985,0.8009,0.7473,0.9342,1.6947,0.9898,0.4492,0.7283,0.1109,0.8923,-0.0237,0.1767,-0.0731,0.0907,0.2167,0.6655,0.1833,0.1155,1.6687,-0.0085,0.1892,-0.0635,0.0824,0.1313,0.2708,0.1863,2.0167,1.5195,0.5125,-0.0331,0.8747,0.9929,-0.0224,0.1983,0.7584,-0.0079,0.8004,-0.0755,-0.0138,-0.0823,0.209,0.3072,-0.1013,-0.0352,3.0902,0.0018,BRCACancer
D03,0.8676,0.2021,0.1298,1.4452,0.7328,0.6939,0.8454,1.7684,1.0186,0.4042,0.6946,0.1473,0.8593,0.0176,0.1678,-0.1153,0.0774,0.2558,0.5709,0.0078,0.1352,1.5959,0.0039,0.1011,-0.0884,0.0978,0.0661,0.2541,0.1831,1.7323,1.5955,0.5304,-0.0602,0.791,0.8793,-0.0579,0.1406,0.7527,-0.0978,0.7217,-0.0331,0.0442,-0.066,0.3362,0.2861,-0.1239,0.0534,3.0616,-0.0261,BRCACancer
D04,0.9879,0.0912,0.2294,1.3726,0.8453,0.8535,0.96,1.8351,1.0898,0.4813,0.6784,0.0452,0.9506,-0.0021,0.2943,-0.0945,0.039,0.3917,0.5935,0.0326,0.1251,1.7799,-0.0065,0.0592,-0.123,0.1307,-0.0192,0.3123,0.2342,1.9541,1.7632,0.7293,-0.0471,0.9614,0.8964,-0.1218,0.2901,0.7928,-0.074,0.9117,-0.0205,0.008,0.0063,0.48,0.3539,-0.0968,0.0603,2.5593,-0.0358,BRCACancer
D05,1.0328,0.1515,0.2291,1.583,0.7675,0.723,1.0183,1.7605,1.1357,0.4156,0.6796,0.1488,0.934,0.0348,0.1775,-0.1032,0.0916,0.2773,0.5039,0.0699,0.0707,1.7057,0.0087,0.1103,-0.0766,0.1968,0.0194,0.2991,0.1354,1.6365,1.7198,0.6665,-0.06,0.9663,0.9383,-0.1235,0.1172,0.6554,-0.1275,0.8396,-0.0087,0.0367,-0.072,0.4131,0.4213,-0.1702,0.0434,2.8372,-0.0582,BRCACancer
D06,1.1318,0.1403,0.3041,1.4619,0.7337,1.0043,1.065,1.8458,1.1284,0.5342,0.8326,0.0174,1.0606,-0.0168,0.2478,-0.0667,0.0877,0.3269,0.7045,0.1126,0.1295,1.7531,-0.0025,0.1903,-0.1525,0.1284,0.0156,0.3919,0.2143,2.0371,1.7563,0.778,-0.0746,1.0053,0.9729,-0.0271,0.2738,0.7797,-0.1029,0.9353,-0.07,-0.0375,-0.0383,0.3303,0.4114,-0.1846,0.063,2.4834,-0.0641,BRCACancer
D07,1.0934,0.1089,0.3282,1.5048,0.7958,0.7636,1.0186,1.8144,1.1678,0.4957,0.7781,0.1385,1.025,-0.0092,0.2708,-0.0919,0.0976,0.197,0.6069,0.0987,0.1154,1.7285,0.003,0.2149,-0.069,0.1616,0.0568,0.2872,0.1136,2.0244,1.6089,0.5813,-0.0372,0.8585,1.0382,-0.0681,0.162,0.6879,-0.0508,0.9853,-0.0618,0.0189,-0.0829,0.2396,0.3816,-0.1102,0.0456,2.9737,-0.0358,Control
D08,0.8674,0.1152,0.1477,1.2586,0.603,0.6677,0.8013,1.5011,0.8505,0.3739,0.5905,0.0548,0.8252,-0.0119,0.1309,-0.1078,0.0678,0.1797,0.5001,-0.0541,0.268,1.6695,0.0471,0.1008,-0.1061,0.0272,0.033,0.2629,0.1355,1.5582,1.5307,0.5064,-0.0202,0.796,0.9111,-0.1307,0.1492,0.5777,-0.0503,0.8118,0.0546,0.04,-0.0742,0.2315,0.3146,-0.1413,-0.0286,3.0739,-0.0705,Control
D09,1.07,0.0844,0.1486,1.4118,0.6578,0.8425,1.0082,1.6536,1.1359,0.4982,0.6792,0.0677,0.8918,0.0033,0.1879,-0.1972,0.0861,0.1938,0.5493,0.033,0.1488,1.7948,0.0067,0.1096,-0.1802,0.1679,0.1119,0.2891,0.1402,1.8151,1.62,0.6418,-0.0618,0.9957,0.8949,-0.0335,0.1937,0.6644,-0.0739,0.8538,-0.0628,0.0118,0.0163,0.2675,0.426,-0.1778,0.0089,2.5538,-0.1165,Control
D10,1.03,0.1422,0.2023,1.5775,1.0178,0.8258,0.8925,1.8801,0.943,0.44,0.6537,0.0429,0.818,0.0117,0.2377,-0.0768,0.086,0.2474,0.4839,0.128,0.1573,1.5865,-0.0358,0.0822,-0.0377,0.1016,0.0456,0.2874,0.2321,1.8269,1.3034,0.5225,-0.0248,1.0254,0.8289,-0.1194,0.2191,0.6788,-0.034,0.8919,-0.0764,-0.0159,-0.0977,0.2159,0.3468,-0.0857,0.0288,3.1291,-0.0898,Control
D11,0.3931,0.2274,-0.0343,0.8217,0.313,0.5484,0.5121,1.0087,0.3371,0.313,0.4033,0.0468,0.527,-0.1038,0.0731,-0.0351,-0.0245,0.1572,0.3777,0.017,0.2941,1.1922,-0.0501,0.0182,-0.1577,0.0269,0.1859,0.1137,0.2405,0.8981,0.6964,0.2763,-0.0419,0.6509,0.5404,-0.0693,0.2041,0.513,-0.1645,0.4385,0.1944,-0.1009,0.0229,0.0275,0.1941,-0.0716,-0.029,2.0891,-0.1134,Control
D12,0.8325,0.0984,0.1411,1.2129,0.8653,0.7266,0.7266,1.673,0.9059,0.4604,0.6213,0.0495,0.7811,-0.0347,0.1751,-0.0947,0.0177,0.1748,0.5468,0.1068,0.216,1.5026,0.0513,0.05,-0.1559,0.0375,0.0596,0.1955,0.1555,1.7301,1.3437,0.5267,-0.0129,0.9781,0.8187,-0.1175,0.2118,0.6065,-0.0248,0.7562,-0.0135,-0.0013,-0.0429,0.1339,0.3281,-0.1496,0.0121,3.0394,0.0163,Control
E01,0.7726,0.0308,0.117,1.3485,0.636,0.714,0.8782,1.6836,0.8226,0.3855,0.5886,-0.0241,0.8036,0.0102,0.1589,-0.0844,-0.0291,0.1703,0.4879,0.0201,0.0141,1.811,0.0495,0.1416,-0.0054,0.0139,-0.0746,0.3698,0.0427,1.739,1.5808,0.4679,-0.0584,0.8527,0.8386,-0.0806,0.1402,0.5981,-0.0783,0.8015,0.0156,-0.0266,-0.0166,0.2283,0.2119,-0.1441,-0.0257,2.162,-0.0549,BRCACancer
