@relation data

@attribute id string
@attribute 125 numeric
@attribute 126 numeric
@attribute 55902 numeric
@attribute 127 numeric
@attribute 216 numeric
@attribute 131 numeric
@attribute 84532 numeric
@attribute 130 numeric
@attribute Class {Control,BRCACancer}

@data
D01,-0.0891,-0.3958,0.3805,0.0249,0.6728,-0.1844,0.6977,-0.1176,BRCACancer
D02,-0.1004,-0.3346,0.2562,0.0209,0.6865,-0.1827,0.641,-0.0736,BRCACancer
D03,-0.083,-0.3119,0.2622,0.0378,0.4144,-0.1055,0.6266,-0.1222,BRCACancer
D04,-0.1086,-0.2408,0.4009,0.0741,0.7045,0.0303,0.6418,-0.1162,BRCACancer
D05,-0.106,-0.2748,0.2851,-0.0134,1.186,-0.0527,0.6326,-0.0813,BRCACancer
D06,-0.0926,-0.253,0.3881,-0.0285,1.1348,-0.0797,0.7901,-0.0779,BRCACancer
D07,-0.0543,-0.2741,0.2731,0.0482,0.9851,-0.0632,0.7443,-0.0658,Control
D08,-0.0696,-0.3008,0.2177,0.0837,0.69,-0.1538,0.4607,-0.1043,Control
D09,-0.1459,-0.0531,0.2979,-0.0354,0.9189,-0.1716,0.5885,-0.1503,Control
D10,-0.1433,-0.3033,0.3256,-0.03,0.9221,-0.0519,0.5931,-0.0943,Control
D11,-0.0271,-0.4741,0.0184,0.0812,0.2392,-0.1699,0.2553,-0.1069,Control
D12,-0.1667,-0.3527,0.2716,-0.0337,0.8184,-0.1297,0.5309,-0.1276,Control
E01,-0.1241,-0.2042,0.1656,0.0445,0.8331,-0.1078,0.5564,-0.031,BRCACancer
E02,-0.0676,-0.4468,0.2724,0.009,0.8602,-0.123,0.7004,-0.0382,Control
E03,-0.104,-0.0686,0.3816,-0.0074,1.186,-0.0345,0.6858,-0.1135,Control
E04,-0.0389,-0.2335,0.4184,-0.0194,0.6234,-0.1449,0.789,-0.08,Control
E05,-0.1052,-0.2986,0.1936,-0.0292,0.4287,-0.0203,0.5049,-0.0836,Control
E06,-0.0657,-0.1916,0.2152,-0.0848,0.9339,-0.1879,0.4158,-0.0415,BRCACancer
E07,-0.0894,-0.1534,0.3139,-0.0288,0.9393,-0.0661,0.5943,-0.0703,BRCACancer
E08,-0.1496,-0.1528,0.2949,-0.0346,0.7635,-0.071,0.725,-0.0673,Control
E09,-0.0918,-0.144,0.3528,4e-04,0.8182,-0.1439,0.6383,-0.0758,BRCACancer
E10,-0.0582,-0.1681,0.3277,-0.0201,1.0757,-0.0942,0.7648,-0.1395,BRCACancer
E11,-0.1791,-0.4276,0.2008,-0.0031,0.8057,-0.1262,0.4972,-0.1263,Control
E12,-0.1176,-0.0902,0.175,-0.044,0.8254,-0.011,0.4581,-0.0606,BRCACancer
F01,-0.1292,-0.3731,0.4417,0.0104,0.7403,-0.0083,0.824,-0.1514,Control
F02,-0.1627,-0.269,0.412,-0.0374,1.0486,-0.0861,0.6946,-0.1251,Control
F03,-0.0962,-0.1949,0.3212,0.012,1.0579,-0.1296,0.6293,-0.0935,Control
F04,-0.1562,-0.4571,0.3605,-0.002,1.1663,-0.073,0.7639,-0.1228,Control
F05,-0.137,-0.284,0.3381,0.026,1.0848,-0.0922,0.6183,-0.1085,Control
F06,-0.1471,-0.399,0.2855,0.0315,1.2563,-0.0446,0.5339,-0.0865,Control
F07,-0.1485,-0.1443,0.3768,-0.0987,0.4544,-0.1249,0.7226,-0.1376,Control
F09,-0.0813,-0.3211,0.533,-0.0616,1.2118,-0.1554,0.7457,-0.1477,Control
F10,-0.1217,-0.183,0.4288,-0.0642,1.265,-0.0528,0.7729,-0.0818,Control
F11,-0.0762,-0.2229,0.3921,0.0652,1.2123,-0.0114,0.6178,-0.0816,Control
F12,-0.0949,-0.356,0.3384,0.048,1.041,-0.1453,0.6489,-0.1118,Control
G01,-0.1209,-0.2868,0.3164,0.0097,0.8672,-0.1321,0.5526,-0.1926,Control
G02,-0.1225,-0.2789,0.2339,-0.0483,0.9512,-0.1174,0.4999,-0.1074,Control
G03,-0.1193,-0.1971,0.4781,-0.0264,1.2669,-0.0801,0.6256,-0.1032,Control
G04,-0.1146,-0.1994,0.3456,-0.0045,1.0712,-0.1365,0.6755,-0.0314,BRCACancer
G05,-0.2554,-0.4558,0.2663,-0.0311,0.6163,-0.1469,0.47,-0.1719,BRCACancer
G06,-0.1768,-0.2386,0.3429,-4e-04,0.5506,0.0046,0.5053,-0.1174,BRCACancer
G07,-0.1161,-0.3812,0.2633,0.0081,0.6381,-0.1431,0.5911,-0.0551,Control
G08,-0.173,-0.4399,0.4591,0.0015,1.1974,-0.2031,0.7088,-0.1311,Control
G09,-0.141,-0.1991,0.2956,0.0081,0.855,-0.124,0.4025,-0.1314,Control
G10,-0.1214,-0.4325,0.0237,0.1033,0.1601,-0.156,0.4276,-0.0311,BRCACancer
G11,-0.0634,-0.5752,0.1972,0.1567,0.4212,0.1144,0.3585,-0.0448,BRCACancer
G12,-0.1195,-0.1917,0.2163,0.0132,0.5118,-0.0483,0.4954,-0.0984,BRCACancer
H01,-0.0776,-0.1543,0.1759,0.2134,0.6769,-0.0683,0.473,-0.1712,Control
H02,-0.1304,-0.0182,0.3196,0.0552,0.9561,-0.0907,0.5909,-0.1117,Control
H03,-0.1797,-0.2686,0.2314,0.0286,0.7139,-0.1133,0.6334,-0.1646,Control
H04,-0.0817,-0.3492,0.4195,-0.0143,1.0234,-0.0744,0.7336,-0.2353,Control
H06,-0.179,-0.3362,0.3579,-0.0788,1.1905,-0.0702,0.5844,-0.1227,Control
H07,-0.2686,-0.516,0.327,-0.0642,0.8499,-0.1272,0.5673,-0.1283,BRCACancer
H08,-0.1475,-0.3079,0.2444,0.0023,0.6344,-0.1738,0.3935,-0.1134,BRCACancer
H09,-0.0773,-0.3461,0.1308,0.0775,0.133,-0.3114,0.4064,-0.1376,BRCACancer
H10,0.0519,-0.2981,0.2389,-0.0048,0.5328,-0.0403,0.4426,-0.1541,BRCACancer
H11,-0.1424,-0.4109,0.1956,0.0928,0.8765,-0.1398,0.4384,-0.1212,BRCACancer
H12,-0.1682,-0.4028,0.3036,0.0377,0.8982,-0.1073,0.7023,-0.0592,BRCACancer
I01,-0.0937,-0.3648,0.2372,0.0284,0.5566,-0.0348,0.6892,-0.1211,Control
I02,-0.0828,-0.4434,0.2009,0.0884,0.5441,-0.2716,0.4468,-0.0702,Control
I03,-0.145,-0.3039,0.104,-0.0034,0.2565,-0.0521,0.4493,-0.0464,Control
I04,-0.052,0.0041,0.3759,0.0266,1.1697,-0.0727,0.7542,-0.0781,Control
I05,-0.1076,-0.1294,0.4047,0.0967,0.5518,-0.2136,0.7193,-0.17,Control
I06,-0.1101,-0.1568,0.2817,0.0748,0.8269,-0.0881,0.6216,-0.1047,Control
I07,-0.1844,-0.3085,0.4989,0.0841,0.7259,-0.0352,0.8206,-0.078,Control
I08,-0.0916,-0.2719,0.2549,0.0399,1.0108,-0.1579,0.6258,-0.0356,Control
I09,-0.0429,-0.43,0.2624,0.1421,1.3105,-0.0314,0.4928,-0.0361,Control
I10,-0.0812,-0.2613,0.3378,-0.0422,1.1823,-0.1471,0.7053,-0.1549,Control
I11,-0.0981,-0.1378,0.0823,0.1622,0.6439,-0.1283,0.3304,-0.0203,Control
I12,-0.2547,-0.2833,0.2554,0.027,0.9816,-0.1607,0.5927,-0.1928,Control
I13,-0.1585,-0.1686,0.2319,0.0222,0.9249,-0.1218,0.6871,-0.147,Control
J01,-0.1054,-0.2607,0.2249,-0.0194,1.0058,-0.1621,0.5016,-0.1423,Control
J02,-0.1198,-0.1851,0.2279,0.0202,0.3893,-0.1393,0.5502,-0.0464,Control
J03,-0.1103,-0.2717,0.3126,-0.0375,0.9759,-0.1122,0.7699,-0.0856,Control
J04,-0.1307,-0.2215,0.343,-0.0465,0.8349,-0.2304,0.7592,-0.1637,Control
J05,-0.1207,-0.0592,0.2773,0.089,0.476,-0.0731,0.5557,-0.1285,Control
J06,-0.0822,-0.2296,0.2159,0.0571,0.7162,-0.0297,0.5814,-0.1234,Control
J07,-0.0987,-0.2303,0.4542,-7e-04,1.0777,-0.0676,0.7824,-0.1129,Control
J08,-0.1896,-0.202,0.3143,0.0582,0.8717,-0.0442,0.6353,-0.085,Control
J09,-0.0683,-0.2311,0.1672,0.0847,0.4518,-0.0986,0.5818,-0.0982,Control
J10,-0.1824,-0.2051,0.3371,0.0426,0.6161,-0.0944,0.716,-0.14,Control
J11,-0.1077,-0.2509,0.2224,-0.0235,0.5606,-0.1033,0.7404,-0.168,Control
J12,-0.2015,-0.2729,0.1348,-0.0131,0.2468,-0.0982,0.5678,-0.1203,Control
K01,-0.0767,-0.3038,0.5351,0.0112,1.3878,-0.0339,0.7312,-0.1262,BRCACancer
K02,-0.0868,-0.2251,0.3958,-0.0201,1.2428,-0.0827,0.6933,-0.1175,BRCACancer
K03,-0.169,-0.1506,0.2184,0.019,0.531,-0.1106,0.6049,-0.1063,BRCACancer
K04,-0.117,-0.2027,0.3053,-0.007,0.8234,-0.0672,0.79,-0.1408,BRCACancer
K05,-0.0751,-0.101,0.2981,0.0173,0.8221,-0.1149,0.5558,-0.0671,Control
AA3226,-0.0846,-0.3636,0.1782,-0.0195,0.4638,-0.0524,0.4349,-0.1505,Control
AB3227,-0.0928,-0.3437,0.3409,0.0392,1.2029,-0.0013,0.6833,-0.0926,Control
AC3228,-0.0624,-0.3471,0.3197,-0.0173,0.7384,-0.0757,0.5467,-0.0829,Control
AD3231,-0.1277,-0.3133,0.3494,0.08,0.9975,-0.1319,0.7027,-0.0774,Control
AE1543,-0.099,-0.0907,0.3133,0.0641,0.9356,-0.1559,0.5467,-0.1544,Control
AF3229,-0.1936,-0.2754,0.3664,-0.0173,0.3072,-0.1385,0.4165,-0.0764,Control
AG3230,-0.0785,-0.345,0.3654,0.0276,0.9153,-0.1227,0.6501,-0.1064,Control
AH3232,-0.1859,-0.2458,0.2561,0.0561,0.443,-0.1654,0.4893,-0.0644,Control
AI3233,-0.1451,-0.3824,0.4024,-0.0487,1.0806,-0.0183,0.7406,-0.0283,Control
AJ3234,-0.1251,-0.1607,0.3891,0.091,1.3085,-0.1347,0.7331,-0.0954,Control
AK3235,-0.0701,-0.2646,0.3585,0.0644,1.0773,-0.0623,0.5486,-0.0587,Control
AL3236,-0.0771,-0.4646,0.2995,0.0703,1.0093,-0.0201,0.7119,-0.13,Control
AM3237,-0.1966,-0.3465,0.3755,-0.0959,1.1992,-0.1625,0.7517,-0.1831,Control
AN757,-0.0659,-0.2946,0.2538,0.0642,0.6447,-0.0912,0.6306,-0.1126,Control
C474,-0.2176,-0.2633,0.2043,-0.0822,0.8994,-0.1909,0.3782,-0.143,Control
D480,-0.1261,-0.0923,0.1891,0.0883,0.7759,-0.0742,0.5118,-0.117,Control
E519,-0.1989,-0.433,0.488,-0.0482,0.3176,-0.0765,0.6888,-0.1798,Control
F548,-0.1018,-0.2964,0.0891,0.0818,0.666,-0.1559,0.4623,-0.0774,Control
G660,-0.0766,-0.1762,0.315,0,0.8772,-0.0459,0.5517,-0.0362,Control
H663,-0.0499,-0.0883,0.3907,0.1112,0.8939,-0.0322,0.6419,-0.0879,Control
I782,-0.0534,-0.2872,0.135,3e-04,0.6152,-0.0325,0.6867,-0.1709,Control
J787,-0.1022,-0.2773,0.3567,-0.0527,0.9018,-0.086,0.597,-0.0838,Control
K1162,-0.1134,-0.2155,0.4374,0.0559,1.4699,-0.129,0.8278,-0.1558,BRCACancer
L1176,-0.1009,-0.2609,0.2488,-0.0925,0.5991,-0.1087,0.5574,-0.0925,BRCACancer
M1263,-0.0929,-0.1412,0.3558,-0.0274,1.1672,-0.1314,0.5946,-0.1227,BRCACancer
P1075,-0.1537,-0.363,0.138,0.0461,0.4842,-0.0372,0.5994,-0.0938,BRCACancer
Q1080,-0.0532,-0.1241,0.1593,0.0926,0.4515,-0.1358,0.482,-0.1096,BRCACancer
R1104,-0.1394,-0.262,0.2737,-0.0341,0.7484,-0.0725,0.7657,-0.1525,BRCACancer
S1133,-0.116,-0.2444,0.1818,0.0237,0.4589,0.0156,0.3733,-0.0842,BRCACancer
T1463,-0.1274,-0.3087,0.4026,-0.0403,1.1747,-0.1317,0.857,-0.1407,BRCACancer
U2017,-0.0848,-0.2311,0.2222,0.0642,0.9889,-0.1678,0.6208,-0.073,BRCACancer
V432,-0.1999,-0.3048,0.1768,-0.013,0.4416,-0.2069,0.4589,-0.1419,BRCACancer
W433,-0.2231,-0.5275,0.3721,-0.0038,1.2378,-0.137,0.6096,-0.07,BRCACancer
X524,-0.0732,-0.3356,0.4827,0.0729,0.3452,-0.0615,0.6589,-0.1273,BRCACancer
Y546,-0.0584,-0.0747,0.1816,-0.0167,0.6211,-0.1226,0.3947,-0.0442,BRCACancer
Z3225,-0.1284,-0.4234,0.5463,0.0025,1.3481,-0.1265,0.934,-0.16,Control
