@relation data

@attribute id string
@attribute 5330 numeric
@attribute 114 numeric
@attribute 805 numeric
@attribute 23236 numeric
@attribute 115 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 5331 numeric
@attribute 801 numeric
@attribute 5577 numeric
@attribute 5332 numeric
@attribute 111 numeric
@attribute 59345 numeric
@attribute 156 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 55811 numeric
@attribute 5136 numeric
@attribute 94235 numeric
@attribute 5443 numeric
@attribute 5173 numeric
@attribute 5321 numeric
@attribute 3710 numeric
@attribute 1385 numeric
@attribute 196883 numeric
@attribute 346562 numeric
@attribute 5499 numeric
@attribute 51764 numeric
@attribute 5142 numeric
@attribute 5143 numeric
@attribute 5141 numeric
@attribute 3708 numeric
@attribute 5144 numeric
@attribute 2769 numeric
@attribute 3709 numeric
@attribute 2767 numeric
@attribute 2787 numeric
@attribute 2784 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 4988 numeric
@attribute 5516 numeric
@attribute 109 numeric
@attribute 5515 numeric
@attribute 108 numeric
@attribute 54331 numeric
@attribute 5518 numeric
@attribute 107 numeric
@attribute 55970 numeric
@attribute 5519 numeric
@attribute 5137 numeric
@attribute 84152 numeric
@attribute 9630 numeric
@attribute 5153 numeric
@attribute 814 numeric
@attribute 5566 numeric
@attribute 10681 numeric
@attribute 2776 numeric
@attribute 5567 numeric
@attribute 2779 numeric
@attribute 5568 numeric
@attribute 2773 numeric
@attribute 5532 numeric
@attribute 2775 numeric
@attribute 5530 numeric
@attribute 1020 numeric
@attribute 2780 numeric
@attribute 2781 numeric
@attribute 2782 numeric
@attribute 5528 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 808 numeric
@attribute Class {Control,BRCACancer}

@data
B03,1.6027,-0.1297,1.4948,0.3661,0.2259,0.112,1.5743,0.4731,2.6651,0.646,-0.0366,-0.009,0.966,1.0892,1.3269,1.3768,-0.0732,-0.0801,0.0841,0.175,-0.0624,0.3548,0.7215,1.7208,0.1393,-0.169,1.885,0.0251,0.4457,-0.0572,0.4869,0.6638,0.1269,1.0137,0.7044,-0.0014,1.1148,-0.0239,0.4854,0.0163,0.2013,0.0294,0.7691,0.2213,-0.2162,0.3647,-0.0606,0.7571,0.2657,1.851,-0.0213,1.1925,1.3276,-0.0151,0.0149,0.8938,-0.0866,0.0021,-0.0059,0.3241,1.0755,0.9021,0.4381,0.4581,1.0272,-0.1172,-0.1715,1.6628,1.1547,0.0284,0.7456,0.3629,0.0572,0.231,1.4294,0.9659,2.0162,1.1829,-0.0396,2.042,BRCACancer
B04,1.6955,-0.2223,1.4654,0.8222,0.4276,0.0924,1.7749,0.4117,2.1452,1.2146,-0.1142,-0.0145,0.6787,1.1373,1.5379,1.7592,-0.0971,-0.0711,0.1028,0.1278,-0.271,0.4159,0.7962,1.7166,0.1181,-0.0883,1.5295,0.0264,0.361,-0.0809,0.5377,0.9323,0.2886,0.8468,1.0224,-0.0557,0.8287,-0.0164,0.4694,-0.0029,0.03,0.0393,0.8921,1.2394,-0.091,0.1527,-0.0323,0.5645,0.2717,1.5588,-0.0182,1.4998,1.1193,0.0312,-3e-04,0.8647,-0.1147,-0.1279,-0.0783,0.3537,1.4032,0.8631,0.361,1.0542,1.2233,-0.1203,-0.0225,1.3641,1.4023,0.0146,1.1983,0.3213,0.0092,0.4779,1.6404,0.8837,1.639,1.0672,0.0723,1.8968,BRCACancer
B05,1.6773,-0.1957,1.2033,0.1639,0.2881,0.085,1.6009,0.4203,2.5472,1.0401,-0.1119,0.0753,0.731,1.1197,0.9911,1.2435,-0.0806,-0.0525,0.2308,0.382,-0.2629,0.2031,0.5735,1.3458,0.1352,-0.1132,1.9327,0.0217,0.3455,-0.0522,0.7271,0.5168,0.1868,1.0354,0.6201,-0.1221,0.8703,0.0079,0.5488,0.0128,0.1764,-0.018,0.8147,1.2338,0.0184,0.498,-0.0279,0.7511,0.2407,1.5265,0.0219,1.3468,1.0649,0.0971,0.0152,0.6826,-0.0222,-0.0922,-0.1208,0.3084,0.6626,0.9923,0.2433,0.2673,0.8631,0.0283,-0.1351,1.5271,1.0784,0.0042,0.6104,0.3812,0.0623,0.4053,1.3874,0.828,1.8498,1.0246,0.0593,2.0581,BRCACancer
B06,1.3882,-0.1503,1.2894,0.3007,-0.0293,0.0647,1.1394,0.1163,2.1772,0.9661,0.0084,-0.0411,0.4354,0.7767,0.9662,1.0969,0.0235,0.0215,-0.6426,-0.0811,0.0283,0.2704,0.4832,1.4075,0.0621,-0.0881,1.0626,-0.2604,0.3674,-0.2809,0.0902,0.6232,0.225,0.4157,0.5546,-0.1509,0.6493,-0.1567,0.0972,-0.0151,0.158,0.1532,0.4868,0.6675,-0.0494,-0.0243,0,0.5844,0.1237,1.4275,0.076,1.0517,0.725,-8e-04,0.1692,0.607,0.0032,-0.2024,-0.011,0.2109,0.8224,0.5286,0.2756,0.3375,0.7513,-0.234,-0.3816,1.3365,0.8842,0.015,0.687,-0.0018,0.1921,0.2388,1.1324,0.5578,1.7036,0.7864,-0.1152,1.5456,BRCACancer
B07,1.8805,-0.1607,1.3429,0.3325,0.3871,0.0305,1.8352,0.5681,2.7059,1.0411,-0.0749,0.0244,0.9927,1.3212,1.5449,1.3646,-0.0956,-0.0637,-0.0036,0.2696,-0.2039,0.4161,0.9173,1.8107,0.1993,-0.1,1.8936,-0.0141,0.3923,-0.0066,0.5414,0.755,0.152,1.1554,0.7949,0.0306,1.0967,-0.0345,0.6322,-0.028,0.0456,0.0062,0.9767,1.2039,-0.0841,0.4957,-0.0646,0.8625,0.3381,1.8167,-0.041,1.2703,1.328,0.0391,-0.0232,1.0218,-0.0878,-0.0156,-0.0939,0.3923,0.9775,1.0257,0.4335,0.3625,1.149,-0.0318,-0.1569,1.7369,1.2783,0.0569,0.8158,0.5216,0.0919,0.5708,1.5522,1.099,2.0138,1.2151,0.0665,2.1058,BRCACancer
B08,1.7224,-0.1052,1.1707,0.2795,0.2252,0.1778,1.7385,0.7038,2.443,1.4374,-0.023,-0.0384,1.0682,1.1714,0.932,1.044,-0.1023,-0.071,0.1336,0.2452,-0.1077,0.4351,0.5576,1.561,0.1498,-0.1211,2.1281,0.234,0.2048,0.0611,0.6758,0.4308,0.0714,1.5012,0.6383,0.1001,0.6847,0.0658,0.5694,-0.0375,0.1366,0.0308,0.7613,1.9803,-0.0815,0.2553,-0.0827,0.9738,0.2855,1.6648,-0.0526,0.9433,1.4491,-0.0051,-0.0402,0.8441,-0.0801,0.0065,-0.041,0.2521,0.7268,1.0223,0.4731,0.2896,1.0355,-0.0403,-0.0317,1.7617,1.0269,0.0717,0.4645,0.6865,-0.0588,0.9496,1.3505,0.8888,1.9852,1.0681,0.0425,2.4631,Control
B09,1.5556,-0.1501,1.1532,0.7363,0.1847,0.1192,1.5841,0.3254,2.528,1.3304,-0.0493,-0.0341,0.5315,1.0733,1.2207,1.6384,-0.0916,-0.1068,-6e-04,0.2549,-0.0586,0.2198,0.6223,1.426,0.1634,-0.1963,1.2588,0.0929,0.3581,-0.0501,0.4544,0.8773,0.2185,0.5807,0.9852,-0.0155,0.9397,-0.0079,0.3378,-0.0194,0.1868,-0.0316,0.7395,1.6008,-0.1619,0.2334,-0.0729,0.4531,0.2227,1.383,-0.0568,1.5843,1.0016,-0.0189,-0.0185,0.8004,-0.1049,-0.0628,-0.0588,0.4524,1.2881,0.7716,0.4962,0.9284,1.0551,-0.1189,-0.1108,1.0544,1.2339,0.1058,1.0491,0.1356,-0.0628,0.6052,1.3029,0.6695,1.6626,0.8428,0.0119,2.1245,Control
B10,1.5076,-0.169,1.174,0.579,0.2112,0.0524,1.522,0.2981,2.1794,1.1605,-0.0904,-0.0107,0.7147,0.9175,1.1201,1.4404,-0.0818,-0.063,-0.0939,0.3281,-0.0603,0.3058,0.5832,1.5588,0.0767,-0.0963,1.7756,0.2025,0.3109,-0.0389,0.4131,0.6944,0.1955,0.5858,0.7306,0.0453,0.4954,-0.0174,0.3708,0.0497,0.0183,-0.0435,0.7754,1.0643,-0.1081,0.4563,-0.0547,0.6059,0.2004,1.5659,-0.0263,1.3474,1.068,0.0631,0.0461,0.7337,-0.0981,-0.0584,-0.0723,0.2516,1.0178,0.7027,0.2487,0.6993,1.0905,-0.1104,-0.2745,1.4356,1.0863,-0.0164,0.9128,0.1947,-0.0015,0.4013,1.3645,0.7582,1.6734,0.9935,0.0224,2.0672,Control
B11,1.696,-0.1462,1.0831,0.4488,0.1991,0.1526,1.5418,0.6398,2.1117,1.4164,-0.0329,0.0264,1.0235,1.0716,0.9027,1.2029,-0.0685,-0.0644,0.2282,0.4998,-0.251,0.4457,0.5183,1.4854,0.113,-0.0884,1.9509,0.1992,0.2927,0.0128,0.6088,0.5697,0.0949,1.3682,0.7976,0.0817,0.6355,-0.0258,0.6596,0.0752,0.028,0.0457,0.7904,2.2638,0.0122,0.4512,-0.0601,0.7992,0.2103,1.5627,-0.0368,1.0835,1.0503,-0.0029,-0.0296,0.7459,-0.0534,-0.0683,-0.0593,0.2743,0.8873,1.1206,0.3846,0.5084,0.8979,-0.1487,-0.1753,1.5462,1.0211,0.0552,0.6651,0.4795,0.0605,0.7615,1.2939,0.9112,1.7789,0.9883,0.0916,2.2914,Control
B12,1.419,-0.11,1.0803,0.4228,0.1318,0.0175,1.5314,0.2497,2.0912,1.0709,-0.11,-0.0087,0.2404,0.9599,1.0512,1.3747,-0.0644,-0.0541,-0.039,0.2211,-0.149,0.206,0.5279,1.2024,0.041,-0.2285,0.9381,0.0183,0.2818,-0.013,0.2419,0.693,0.1494,0.3905,0.6504,-0.0173,0.6112,-0.0173,0.3562,0.005,0.1299,0.023,0.637,0.6506,-0.0481,-0.1943,-0.1179,0.2469,0.1341,1.0086,-0.0709,0.9873,0.7906,0.0589,0.0085,0.5953,-0.1027,-0.0841,-0.0926,0.369,1.3352,0.6792,0.3023,0.8178,0.7255,-0.169,-0.1048,0.7185,1.0188,-0.0475,0.8994,0.0873,0.0239,0.4208,1.1821,0.4842,1.3614,0.654,0.044,1.8541,Control
C01,2.065,-0.2017,1.3271,0.6491,0.3192,0.0422,2.0991,0.847,2.28,1.0896,-0.1199,0.0131,0.8786,1.452,1.0897,1.3561,-0.0926,-0.0839,0.3143,0.2321,-0.234,0.4403,0.7498,1.6154,0.2219,-0.1301,1.9478,-0.0087,0.2993,-0.0403,0.8404,0.7023,0.132,1.485,0.8065,0.0405,1.0507,-0.052,0.7261,-0.0159,0.0776,0.0246,1.0621,1.6944,0.074,0.4884,-0.0693,0.709,0.2995,1.576,-0.0152,1.3751,1.3657,0.0598,-0.002,0.8757,-0.0901,-0.0488,-0.0706,0.3808,0.8218,1.0811,0.3165,0.7247,0.8639,-2e-04,-0.0299,1.4869,1.202,0.031,0.7998,0.548,-0.0261,0.5454,1.537,0.9976,1.8994,1.2721,0.086,2.1046,BRCACancer
C02,1.8722,-0.1196,0.8945,0.2937,0.2992,0.0748,1.8856,0.6713,2.3218,1.3757,-0.1015,0.0214,0.9686,1.3058,1.1147,1.1454,-0.0521,-0.0222,0.4152,0.3718,-0.282,0.3927,0.8984,1.631,0.1252,-0.098,2.0719,0.1475,0.2629,-0.0364,0.7231,0.5586,0.1508,1.4294,0.5927,0.0695,0.7869,0.0013,0.6939,0.0616,0.1717,0.0528,0.907,1.9183,-0.1219,0.4597,-0.0528,0.6244,0.3704,1.61,-0.0062,1.0367,1.4147,0.0502,0.0321,0.7285,-0.009,-0.0324,-0.1229,0.2229,0.8464,0.9256,0.3771,0.2526,1.0809,0.0305,-0.1685,1.5905,0.8961,0.0077,0.6358,0.6876,-0.0229,0.6884,1.4394,1.145,1.7968,1.2637,0.1118,2.3238,BRCACancer
C03,2.244,-0.1693,1.1949,0.2952,0.4669,0.0528,2.2277,0.8394,2.6161,1.0878,-0.0985,0.0377,0.9367,1.5874,1.3442,1.2456,-0.0436,-0.0681,0.2486,0.3289,-0.2709,0.3827,1.0183,1.6581,0.2172,-0.0739,2.045,0.115,0.3134,-0.0026,1.0143,0.5749,0.115,1.4549,0.6796,0.0898,1.0023,0.0168,0.9692,0.0149,0.0187,-0.0284,1.1538,1.3355,-0.1468,0.6008,-0.0629,0.7558,0.3292,1.6437,-0.0088,1.406,1.5407,0.0459,-0.0017,0.9321,-0.005,-0.1052,-0.1083,0.4287,0.8614,0.9695,0.3922,0.3465,1.0198,-0.0374,-0.1013,1.7382,1.0785,0.0279,0.7122,0.6684,0.0489,0.7104,1.4731,1.1393,2.0433,1.3665,0.1303,2.2582,BRCACancer
C04,1.4118,-0.1511,0.6556,0.1426,0.0795,0.1133,1.4909,0.5303,2.2155,1.4431,-0.0485,0.0032,0.5025,1.0922,0.6034,0.8424,-0.1071,-0.0543,0.5329,0.3839,-0.2385,0.2208,0.4544,0.841,0.0895,-0.1363,2.0477,0.3269,0.2195,0.0373,0.4973,0.3302,0.0544,1.2407,0.3773,0.0191,0.5648,0.0117,0.5875,0.018,0.1234,-0.0809,0.6279,1.8182,0.0306,0.0229,-0.1117,0.3513,0.211,1.0877,-0.0317,0.7408,1.0971,0.0535,-0.0064,0.5666,-0.0641,0.1309,-0.016,0.1681,0.6152,0.883,0.3019,0.183,0.7329,-0.0604,-0.0527,1.0604,0.606,0.0147,0.3918,0.4975,-0.0598,0.7126,1.2114,0.6717,1.7243,0.748,0.1222,2.7034,Control
