@relation data

@attribute id string
@attribute 843 numeric
@attribute 4796 numeric
@attribute 5783 numeric
@attribute 841 numeric
@attribute 22974 numeric
@attribute 8771 numeric
@attribute 6416 numeric
@attribute 8772 numeric
@attribute 8737 numeric
@attribute 578 numeric
@attribute 2048 numeric
@attribute 3576 numeric
@attribute 5601 numeric
@attribute 4217 numeric
@attribute 6093 numeric
@attribute 5602 numeric
@attribute 4214 numeric
@attribute 7284 numeric
@attribute 581 numeric
@attribute 5609 numeric
@attribute 23542 numeric
@attribute 85365 numeric
@attribute 3552 numeric
@attribute 23162 numeric
@attribute 836 numeric
@attribute 1616 numeric
@attribute 6609 numeric
@attribute 162989 numeric
@attribute 10725 numeric
@attribute 4791 numeric
@attribute 4790 numeric
@attribute 4793 numeric
@attribute 4792 numeric
@attribute 4795 numeric
@attribute 5216 numeric
@attribute 5594 numeric
@attribute 5217 numeric
@attribute 4794 numeric
@attribute 8099 numeric
@attribute 5599 numeric
@attribute 1452 numeric
@attribute 1956 numeric
@attribute 924 numeric
@attribute 3315 numeric
@attribute 9191 numeric
@attribute 56616 numeric
@attribute 7186 numeric
@attribute 23017 numeric
@attribute 9479 numeric
@attribute 4233 numeric
@attribute 9994 numeric
@attribute 695 numeric
@attribute 10928 numeric
@attribute 7157 numeric
@attribute 790 numeric
@attribute 1676 numeric
@attribute 8431 numeric
@attribute 51283 numeric
@attribute 11124 numeric
@attribute Class {Control,BRCACancer}

@data
B03,0.9228,0.0171,0.1857,1.4966,0.096,-0.1212,0.6389,0.7729,1.3666,0.8906,0.0677,1.3967,1.1588,0.8719,1.4288,-0.0395,2.2094,0.8933,0.8424,0.5031,-0.0501,1.4749,0.1329,0.5931,1.0343,0.6605,0.7977,0.8343,1.0292,0.9092,1.4822,0.75,2.6611,0.1471,1.512,1.7521,0.3125,0.8863,0.4616,1.2859,1.5986,-0.0568,0.7064,0.1031,0.913,0.9242,0.1446,-0.0038,0.0187,-0.0644,0.844,1.2918,0.4589,0.7021,0.5764,0.8294,-0.0583,1.1761,0.2642,BRCACancer
B04,1.1101,-0.0076,0.2929,1.4103,0.1079,-0.1143,0.7718,0.448,1.2819,0.7906,0.0301,0.5614,1.1528,1.2308,1.4607,-0.0128,2.5339,0.6364,0.5867,0.4092,-0.0709,0.9871,0.1888,0.6024,1.014,0.5624,0.5484,0.6289,1.3306,0.6823,1.6554,0.631,1.6784,0.2923,1.3078,1.9229,0.2497,0.6309,0.4846,1.159,1.6401,-0.0234,0.5828,0.1144,0.8482,0.6218,0.1822,-0.0695,0.05,-0.004,0.8877,1.0659,0.4891,0.5137,0.6356,0.6866,0.0763,0.7749,0.5792,BRCACancer
B05,0.7984,-0.0278,0.2074,1.1332,0.1396,-0.0734,0.5382,0.5216,1.1517,0.7002,0.0742,1.0657,0.96,0.6891,1.1766,0.0035,1.8667,0.7595,0.8946,0.4482,-0.1086,1.2808,0.1583,0.4994,1.108,0.5321,0.6109,0.7756,1.0528,0.7533,1.2575,0.8762,2.6321,0.2854,1.9181,1.8007,0.2359,0.8222,0.6053,1.0395,1.3444,0.0386,0.7645,0.0899,0.7527,0.6629,0.118,-0.0464,0.0488,0.0671,0.5879,1.2704,0.4021,0.5965,0.4885,0.5665,0.1337,0.8746,0.1796,BRCACancer
B06,0.8104,-0.2348,0.081,1.4109,0.0147,-0.3581,0.4167,0.3126,1.0414,0.4822,0.0083,1.0626,0.8689,0.6961,1.2276,0.0677,1.7181,0.3521,0.3475,0.1103,-0.3086,0.9287,0.4059,0.316,0.9311,0.3922,0.4032,0.3832,0.7425,0.4613,1.1971,0.3146,1.5065,0.0339,1.0257,1.3023,0.1203,0.4997,0.0335,0.9915,1.2295,-0.0104,0.2582,-0.0611,0.6794,0.4792,-0.1504,-0.0641,-0.1376,0.0422,0.7185,1.0781,0.0903,0.2316,0.3251,0.2895,-0.015,0.7523,0.1535,BRCACancer
B07,0.9705,0.0578,0.2225,1.7174,0.1067,-0.0032,0.6869,0.9071,1.5139,0.8976,0.1031,0.7762,1.2841,1.0514,1.5876,-0.0073,2.0706,0.9731,1.057,0.6019,-0.0274,1.4159,0.0934,0.6793,1.2236,0.7353,0.9325,1.0393,1.1712,0.9864,1.4782,0.8608,2.1472,0.2366,1.6681,1.8217,0.2534,0.8417,0.5448,1.4248,1.6896,-0.02,0.7436,0.1994,1.1034,1.0433,0.2491,-0.0893,0.0505,0.0453,0.9932,1.4946,0.519,0.7397,0.7208,1.0043,-0.0477,1.2265,0.2674,BRCACancer
B08,0.8154,0.1357,0.0524,1.1708,0.1808,0.0497,0.4964,1.0726,1.2054,0.7412,0.0701,0.7175,0.9394,0.7812,1.3563,0.0161,1.8635,1.0011,0.9242,0.5861,3e-04,1.4637,0.1003,0.562,1.1212,0.6412,0.9722,1.091,1.0036,0.9303,1.1937,0.8947,1.9421,0.2781,1.5418,1.7268,0.1784,0.681,0.8986,1.0959,1.2884,-0.0716,0.7802,0.1802,1.0693,0.9453,0.2142,-0.0499,0.0655,0.0559,0.6567,1.6738,0.556,0.5384,0.45,0.7748,-0.1415,1.2082,0.1193,Control
B09,0.8993,0.0095,0.2237,1.1532,0.0661,-0.1057,0.8632,0.4024,1.1835,0.6829,0.0228,0.7563,0.879,1.1661,1.4409,-0.0285,2.5792,0.5068,0.6325,0.4682,-0.099,1.0394,0.0255,0.5953,0.9357,0.4815,0.464,0.6062,1.3095,0.7364,1.3948,0.6684,2.0058,0.1334,1.4285,1.8556,-0.0705,0.5405,0.5189,1.1094,1.4429,-0.0452,0.616,0.0294,0.8371,0.6318,0.1327,-0.0219,-0.0647,0.0652,0.6841,1.1347,0.4443,0.477,0.4223,0.3019,-0.08,0.6523,0.5031,Control
B10,0.9268,-0.0524,0.1966,1.228,-0.0049,-0.1704,0.5773,0.6076,1.2488,0.466,0.0567,0.9097,0.9826,0.9751,1.2925,-0.0609,2.4684,0.5809,0.6199,0.3461,-0.018,0.8446,0.0296,0.3813,0.8552,0.4306,0.6031,0.6348,1.0671,0.6021,1.4899,0.5277,1.5834,0.1275,1.166,1.7685,0.2788,0.4954,0.4753,0.9404,1.3489,-0.0056,0.7252,0.0095,0.8755,0.541,0.1016,-0.0471,-0.0018,0.0184,0.7212,0.9945,0.399,0.402,0.4493,0.5803,-0.0395,0.8177,0.3421,Control
B11,0.8395,0.0447,0.2026,0.9354,0.2142,-0.0184,0.5723,0.7103,1.192,0.6096,0.077,0.755,0.9698,0.93,1.2964,0.0096,2.0871,0.9571,0.9848,0.3819,-0.0434,1.0862,0.0066,0.4957,0.9833,0.6821,0.6814,0.9193,1.0204,0.861,1.3346,0.8519,1.9234,0.2927,1.8236,1.6655,0.0733,0.9309,0.7397,0.96,1.2961,-0.0224,0.7025,0.3122,0.9986,0.6782,0.1283,-0.0411,0.0239,0.0899,0.7245,1.2523,0.5371,0.591,0.49,0.6707,0.0082,1.0892,0.201,Control
B12,0.7505,-0.0226,0.046,0.9063,-0.032,-0.0228,0.4985,0.1858,0.7991,0.5545,0.0349,0.6677,0.6875,0.7796,1.0477,-0.0112,2.5139,0.2914,0.3304,0.295,-0.0401,0.4912,0.1107,0.5118,0.6083,0.2216,0.3787,0.4179,1.0878,0.6138,1.2785,0.3619,1.6026,0.128,0.9956,1.4468,0.1177,0.4405,0.25,0.7719,1.1888,-0.0631,0.4804,-0.0337,0.5288,0.4104,0.1273,-0.087,0.0211,0.0134,0.6229,0.752,0.1412,0.2056,0.3012,0.1609,-0.1544,0.3027,0.342,Control
C01,1.2085,0.0509,0.2792,1.259,0.1556,-0.0722,0.6473,0.8498,1.3997,1.0426,0.1259,0.7318,0.9998,0.953,1.4223,0.006,2.1947,1.0807,0.959,0.643,-0.0375,1.3856,0.2271,0.7885,0.9394,0.6306,0.9339,1.1726,1.3059,1.1422,1.4469,1.0686,1.9244,0.3033,1.5195,1.9339,0.3733,0.9089,0.7687,1.1802,1.4428,-0.0174,0.8672,0.3207,1.0785,0.8412,0.2246,-0.0979,-0.0417,0.1146,0.7012,1.6083,0.5346,0.7721,0.7478,0.8839,0.0899,1.141,0.2912,BRCACancer
C02,0.9594,0.1757,0.1828,1.2823,0.0859,0.0303,0.4926,0.7827,1.399,1.1313,0.1037,0.7498,1.0107,0.8556,1.3154,0.0616,1.9275,1.1675,0.9752,0.6856,-0.0011,1.2102,0.0517,0.6936,0.9703,0.7071,1.0565,1.2156,1.0044,1.0944,1.3929,1.0972,2.0396,0.239,1.3201,1.6487,0.2713,0.8227,0.8564,1.0125,1.2766,0.0131,1.1783,0.4077,1.1457,0.8073,0.2841,-0.0641,0.044,0.1092,0.7821,1.4043,0.5597,0.6421,0.7355,0.9332,0.0379,1.0942,0.2278,BRCACancer
C03,1.1703,0.1902,0.2107,1.553,0.1745,-0.0292,0.6286,0.9883,1.5349,1.2416,0.1401,0.7158,1.0957,0.8829,1.377,0.012,2.0283,1.1829,1.1473,0.8214,-0.0621,1.4071,0.1151,0.8922,1.2113,0.8006,1.1261,1.409,1.2403,1.2632,1.3899,1.248,2.1689,0.3537,1.6941,1.846,0.2887,1.0101,0.8109,1.2277,1.471,-0.0228,1.0385,0.4486,1.1673,0.9765,0.3286,-0.062,-0.0403,0.1287,0.7977,1.37,0.6462,0.7382,0.9418,1.1123,0.0587,1.15,0.2433,BRCACancer
C04,0.443,0.127,0.0432,0.769,0.0382,-0.0169,0.4406,0.5122,0.7189,0.5196,0.0044,0.7486,0.6149,0.4632,0.8563,0.004,1.2702,0.8158,0.7305,0.5242,0.0602,0.881,0.2468,0.596,0.6798,0.3274,0.7254,0.8242,0.8203,0.7921,0.8832,0.7385,2.1508,0.1669,1.1697,1.4608,0.1674,0.4931,0.9752,0.7169,0.8279,-0.0217,0.8736,0.219,0.7125,0.5985,0.177,-0.0215,0.1449,0.176,0.3231,1.0166,0.4317,0.4208,0.4105,0.5197,-0.0865,0.7118,0.1037,Control
C05,0.6393,0.1001,0.0472,0.7856,-0.0046,-0.015,0.3786,0.5354,0.8602,0.8242,0.108,0.7266,0.6914,0.4646,0.9371,-0.0065,1.597,0.8953,0.5848,0.4703,0.0366,0.7608,0.0107,0.4697,0.7172,0.3721,0.6945,0.9415,0.6859,0.7389,1.0739,0.7379,1.6729,0.0026,1.085,1.5008,0.2238,0.544,0.6964,0.6878,0.956,-0.0049,0.8976,0.1536,0.744,0.4796,0.2101,-0.004,0.1158,0.0782,0.317,1.0115,0.4484,0.3612,0.4649,0.4566,0.0434,0.6841,0.0763,BRCACancer
C06,0.1078,-0.0563,-0.1286,0.4638,0.0351,0.1877,0.0823,0.2089,0.3055,0.3589,0.0689,0.9514,0.2001,0.1841,0.3785,-0.0407,0.3522,0.1115,0.3578,0.1993,0.0048,0.3612,0.0271,0.2587,0.2638,0.0538,0.1833,0.2901,0.2343,0.3444,0.3822,0.4776,0.8963,-0.0632,0.7607,0.6402,0.0077,0.2191,0.2541,0.1558,0.3203,0.0186,0.3447,-0.0543,0.2597,0.0924,0.0578,0.0735,0.0518,-0.0088,0.0728,0.1931,0.1386,0.1605,0.0804,-0.0671,-0.0993,0.178,-0.0216,Control
C07,0.4886,0.1227,0.0986,1.0572,-0.0271,-0.1056,0.4296,0.6169,1.1427,0.6896,0.0724,0.7341,0.8387,0.6157,1.0716,0.0191,1.5039,0.8356,0.7442,0.4486,0.0051,0.9715,0.145,0.4388,0.8175,0.446,0.7979,1.029,0.8867,0.8016,1.1209,0.7583,1.6637,0.1947,1.159,1.6223,0.2383,0.5441,0.759,0.8201,1.0765,0.0054,0.807,0.2857,0.9035,0.6966,0.1335,-0.0703,0.0827,0.0966,0.48,1.0723,0.4286,0.3267,0.4786,0.7299,0.159,0.8909,0.1414,Control
C08,0.7766,0.1246,0.1202,1.123,0.1196,0.0021,0.4576,0.776,1.2888,0.8721,0.0954,0.804,0.959,0.702,1.304,0.0551,1.7148,1.0643,0.879,0.5639,0.0198,1.1159,0.2661,0.5697,0.8462,0.6041,1.0692,1.1255,1.0001,0.9931,1.2493,0.9513,1.9033,0.1711,1.177,1.6232,0.4225,0.6957,0.8164,1.0589,1.1266,-0.0219,0.9529,0.2366,1.0002,0.8243,0.1945,-0.0237,0.0714,0.0333,0.628,1.4783,0.548,0.704,0.6987,0.747,0.0533,1.188,0.1384,Control
C09,0.6878,0.0965,0.2043,1.1016,0.0795,0.0474,0.4093,0.728,1.2188,0.8746,0.0906,0.7984,0.7392,0.6259,0.9872,0.0061,1.6979,0.9166,0.7369,0.4784,0.0319,1.0582,-0.0083,0.511,0.8785,0.5792,0.7771,0.941,0.7954,0.9559,1.196,0.9308,1.946,0.1873,1.4424,1.5206,0.1623,0.8088,0.7802,0.7813,1.1245,-0.0412,0.7645,0.0944,0.9098,0.6225,0.242,-0.0094,0.1095,0.0432,0.5078,1.0562,0.374,0.4169,0.5731,0.6612,0.0508,0.8001,0.092,Control
C10,0.8865,0.0964,0.1302,1.0559,0.0252,0.0011,0.3655,0.7265,1.2409,1.0659,0.1056,0.6983,0.9184,0.6499,0.8787,-0.0232,1.7154,0.9953,0.7823,0.4483,0.0452,0.9825,0.0132,0.4657,0.9156,0.6323,0.7775,0.9666,0.7198,0.9824,1.3181,0.8267,2.007,0.1154,1.1879,1.5613,0.3936,0.8335,0.8284,0.6542,1.1459,-0.0021,1.0221,0.3344,1.0448,0.6084,0.1395,-0.0724,0.0974,0.0371,0.574,1.138,0.441,0.4583,0.5831,0.7982,-0.0811,0.7805,0.1474,BRCACancer
C11,0.9298,0.1181,0.1077,1.2092,0.1429,-0.0012,0.5452,0.8066,1.3211,0.7869,0.038,0.6664,0.9055,0.7775,1.2914,-0.0206,1.6869,1.0826,0.9982,0.6591,0.0149,1.2217,0.1757,0.6925,0.8346,0.5969,1.0662,1.1596,1.0326,1.0526,1.2045,1.0403,1.9605,0.2176,1.5067,1.6979,0.1122,0.7375,0.7941,1.0132,1.1241,-0.0476,1.0564,0.1692,1.0939,0.9009,0.2427,-0.0115,0.13,0.0679,0.6553,1.3822,0.6815,0.6416,0.6831,0.6789,0.0624,1.1387,0.1709,Control
C12,0.4434,0.0839,-0.0167,0.7171,-0.0386,-0.0725,0.2738,0.4924,0.7801,0.4525,0.0454,0.5828,0.5826,0.4532,0.7916,-0.0231,1.3805,0.7542,0.643,0.4317,-0.0039,0.7063,0.2054,0.4742,0.5451,0.3381,0.8502,0.7787,0.68,0.8806,0.8912,0.7585,1.4375,0.1461,1.0079,1.4198,0.0843,0.4671,0.7592,0.6454,0.7411,-0.03,0.9026,0.1449,0.7145,0.4789,0.1688,-0.0421,0.1839,0.0977,0.2994,1.0675,0.3893,0.3086,0.3767,0.2846,-0.1856,0.5214,0.1019,BRCACancer
D01,0.8892,-0.0338,0.0526,1.2009,-0.0208,0.0342,0.7384,0.3678,1.2199,0.7953,0.1307,0.7108,0.9256,1.1065,1.3696,-0.0743,2.7613,0.7127,0.7449,0.4953,-0.0032,0.9742,0.1738,0.7814,0.6655,0.4037,0.604,0.6775,1.1731,0.8727,1.5223,0.6064,1.6606,0.1646,1.0004,1.677,0.1895,0.5646,0.4385,1.1365,1.3405,-0.0662,0.4954,0.0664,0.7775,0.6076,0.2017,0.0037,-0.0443,-0.0468,0.8425,1.0764,0.4047,0.4477,0.499,0.3369,-0.0895,0.6958,0.3951,BRCACancer
D02,0.6496,0.1995,0.1183,0.9703,0.0816,0.0722,0.4208,0.6495,1.1322,0.616,0.0098,0.51,0.7982,0.6803,1.0816,-0.039,2.0025,0.9596,0.7889,0.5621,0.0266,0.9895,0.0487,0.6034,0.8968,0.5517,0.9382,1.0356,0.9321,1.0907,1.2184,0.8553,1.8134,0.186,1.0616,1.712,0.1604,0.5823,0.9581,0.7929,1.0486,-0.0607,0.9652,0.1831,0.9382,0.573,0.2114,0.0146,0.1088,0.0318,0.5162,1.5008,0.5732,0.6359,0.5736,0.5444,0.009,0.8556,0.1221,BRCACancer
D03,0.6579,0.0567,0.2224,0.927,0.0195,0.0023,0.3507,0.575,0.9273,0.765,0.0686,0.7518,0.6909,0.6639,1.0015,-0.0082,1.9059,0.9977,0.7405,0.5185,0.045,0.8954,-0.0258,0.5738,0.8455,0.385,0.9145,0.9511,0.8581,0.9146,1.0942,0.6728,1.6918,0.1071,1.1505,1.6481,0.1523,0.7105,0.8423,0.6973,1.0324,-0.0416,0.7499,0.2442,0.8616,0.5832,0.175,-0.0496,0.0839,0.0461,0.4661,1.3048,0.5196,0.4349,0.5244,0.4401,-0.1473,0.7496,0.0924,BRCACancer
D04,0.8326,0.1037,0.0887,1.0257,0.0111,-0.0675,0.4436,0.6147,1.0755,0.792,0.1391,0.6326,0.7717,0.752,1.2511,-0.0625,2.0988,1.0201,0.9171,0.5628,0.0229,1.0185,0.1287,0.5768,0.7887,0.425,1.0214,1.0497,0.9364,1.1557,1.2616,0.8695,1.9513,0.1844,1.2043,1.6749,0.2798,0.6981,0.7457,0.8644,1.1332,-0.0306,0.913,0.122,0.9212,0.7548,0.2013,-0.0663,0.0668,-0.0072,0.4851,1.244,0.5405,0.6633,0.5721,0.6352,-0.1226,0.9813,0.1064,BRCACancer
D05,0.9346,0.0753,0.0864,1.157,0.0044,-0.0474,0.3941,0.5451,1.1811,0.8181,0.1511,0.7033,0.836,0.8189,1.1378,0.0356,1.8024,1.0721,0.7985,0.4676,0.0191,0.9759,0.106,0.63,0.9086,0.5167,0.8795,1.0707,0.8333,0.9538,1.219,0.8458,2.198,0.2573,1.0878,1.6996,0.3047,0.7983,0.8283,0.7921,1.1326,-9e-04,0.9419,0.3773,1.1153,0.6558,0.1817,-0.0373,0.1059,0.0849,0.4641,1.4629,0.4096,0.4684,0.5019,0.8331,0.1056,0.891,0.1458,BRCACancer
