@relation data

@attribute id string
@attribute 10560 numeric
@attribute 113235 numeric
@attribute 113278 numeric
@attribute 151056 numeric
@attribute 158835 numeric
@attribute 2346 numeric
@attribute 25974 numeric
@attribute 2694 numeric
@attribute 335 numeric
@attribute 337 numeric
@attribute 338 numeric
@attribute 4363 numeric
@attribute 5406 numeric
@attribute 55788 numeric
@attribute 5948 numeric
@attribute 6573 numeric
@attribute 686 numeric
@attribute 6948 numeric
@attribute 8029 numeric
@attribute 80704 numeric
@attribute 8884 numeric
@attribute 9227 numeric
@attribute 949 numeric
@attribute 9963 numeric
@attribute Class {Control,BRCACancer}

@data
B06,0.3743,0.0726,-0.3394,0.2696,0.0386,-0.2855,0.3142,-0.0384,-0.0272,-0.1783,-0.0246,0.5515,-0.0678,1.0878,0.0909,0.0623,0.1065,0.133,0.1596,0.0829,0.2111,-0.0988,-0.0876,0.1385,BRCACancer
B07,0.4859,0.1266,-0.1042,0.1998,-0.1926,-0.1744,0.2268,-0.109,0.1477,0.1026,-0.047,0.9124,-0.0942,1.3521,-0.0361,0.4631,0.409,0.3201,0.2247,-0.0589,0.5704,-0.0418,0.0798,0.2756,BRCACancer
B08,0.3868,0.1947,0.0108,0.1527,-0.1856,-0.1106,0.2486,-0.0094,0.1851,0.0774,-0.0695,0.7845,-0.0125,1.2317,-0.0401,0.5178,0.2595,0.4772,0.0955,-0.063,0.3854,-0.1004,0.1822,0.1795,Control
B09,0.2284,-0.0232,-0.1039,0.1432,-0.252,-0.168,0.0765,-0.0836,0.0578,0.0392,-0.0976,0.8802,-0.0835,1.2186,-0.0656,0.4053,0.1076,0.0374,0.25,-0.0792,0.2238,-0.092,0.038,0.2302,Control
B10,0.3013,-0.0173,-0.1935,0.172,-0.074,-0.1649,0.1423,-0.1097,0.1467,0.0089,-0.1116,0.6649,-0.0123,1.2314,0.0593,0.2677,0.1876,0.035,0.0879,0.007,0.3249,-0.1173,-0.0015,0.235,Control
B11,0.3481,0.1813,-0.0854,0.1959,-0.205,-0.0612,0.1965,-0.0612,0.2204,0.0395,-0.0297,0.7477,-0.0541,1.2276,-0.017,0.6629,0.2661,0.205,0.0843,-0.0763,0.3452,-0.0624,0.0542,0.2981,Control
B12,0.1072,-0.1043,-0.1711,0.1028,-0.2268,-0.087,0.1678,-0.1621,0.1386,-0.0104,-0.0968,0.7219,-0.1648,0.9539,-0.02,0.3868,0.121,-0.0664,0.2471,0.0208,0.1846,-0.1808,0.0205,0.2378,Control
C01,0.493,0.2531,-0.1198,0.2626,-0.1967,-0.2505,0.3366,-0.1956,0.0446,-0.0183,-0.0737,0.9973,-0.1204,1.2409,-0.0033,0.5904,0.3475,0.4103,0.2173,-0.0548,0.5905,-0.0265,0.1888,0.282,BRCACancer
C02,0.3912,0.097,-0.1156,0.1986,-0.1558,-0.1187,0.2223,-0.1477,0.1146,0.0348,-0.051,0.8161,-0.0245,1.2056,-0.0821,0.5608,0.3967,0.263,0.0634,-0.0417,0.5411,0.0857,0.1426,0.2977,BRCACancer
C03,0.44,0.2114,-0.0912,0.2071,-0.1692,-0.1563,0.3451,-0.159,0.0634,-0.0081,-0.0522,0.9207,-0.072,1.284,-0.0434,0.6524,0.4328,0.3411,0.1887,-0.0679,0.7055,0.001,0.1654,0.2581,BRCACancer
C04,0.2589,0.053,-0.103,0.06,-0.1327,-0.0869,0.1903,-0.1079,0.0835,0.0611,-0.0808,0.6846,0.0821,0.7902,0.0695,0.3847,0.1361,0.1728,0.064,-0.0725,0.2208,0.0912,0.0823,0.1652,Control
C05,0.2651,0.0017,-0.0934,0.1239,-0.0775,-0.1372,0.2016,-0.1548,0.1343,0.0564,-0.0178,0.5594,0.0345,0.828,-0.0176,0.3787,0.2056,0.2472,0.0666,-0.0667,0.2608,0.0583,0.1181,0.213,BRCACancer
C06,0.0821,-0.0041,-0.0409,0.0013,-0.241,-0.2982,0.2654,-0.0172,0.237,0.1674,-0.013,0.3498,0.0939,0.3087,0.0288,0.1786,0.0383,-0.063,-0.0751,0.0266,0.0671,-0.0205,9e-04,0.3633,Control
C07,0.277,0.0289,-0.1481,0.1118,-0.16,-0.1465,0.2669,-0.1509,0.0202,0.0928,-0.0694,0.7049,-0.0183,0.99,-0.0512,0.4214,0.2167,0.148,0.0362,-0.024,0.3979,0.0651,0.0138,0.1969,Control
C08,0.3714,0.1073,-0.0401,0.1618,-0.1763,-0.1574,0.3329,-0.0773,0.0611,0.0851,-0.0984,0.8085,0.0161,1.0959,-0.015,0.5371,0.2794,0.3491,0.2145,-0.0105,0.4847,-0.0975,0.1201,0.2497,Control
C09,0.3836,0.1026,0.0089,0.0611,-0.0579,-0.1307,0.2379,-0.1473,0.1284,0.1034,-0.0842,0.7113,-0.007,1.0036,-0.0312,0.4257,0.2218,0.2117,0.0269,-0.0396,0.4856,-0.0092,0.1407,0.2522,Control
C10,0.3217,0.0439,-0.0404,0.169,-0.1696,-0.1153,0.2793,-0.09,0.1709,3e-04,-0.0635,0.6513,-0.0237,1.1282,-0.0549,0.3837,0.2803,0.0511,0.0582,-0.0097,0.405,-0.0662,0.0888,0.2649,BRCACancer
C11,0.3315,0.149,-0.0129,0.1048,-0.1273,-0.0357,0.3151,-0.0387,0.1701,0.0859,-0.0848,0.8741,0.0351,1.0176,-0.0831,0.5872,0.2023,0.2237,0.1595,-0.0957,0.484,-0.0695,0.1401,0.2187,Control
C12,0.1528,0.0119,-0.1193,0.0638,-0.076,-0.1382,0.0019,-0.1067,0.1119,0.1422,-0.0421,0.5503,0.0075,0.6669,0.0194,0.3789,0.1079,-0.0162,0.0702,-0.0639,0.2475,-0.019,-0.0515,0.2403,BRCACancer
D01,0.2305,0.1082,-0.2286,0.1364,-0.1828,-0.1615,0.1136,-0.1273,-0.0023,0.0983,-0.0653,0.971,-0.1466,1.2144,-0.0617,0.4906,0.298,0.1102,0.3558,-0.0413,0.3623,-0.1331,0.1382,0.2683,BRCACancer
D02,0.2803,-0.0056,0.0378,0.0399,-0.1312,-0.0423,0.1294,-0.0506,0.1245,0.1426,-0.0863,0.8077,-0.0118,1.1444,-0.0741,0.3869,0.215,0.098,0.082,-0.1105,0.4123,0.0369,0.1597,0.2876,BRCACancer
D03,0.2193,0.0152,-0.0705,0.1287,-0.2025,-0.08,0.1123,-0.1074,0.1148,0.0627,-0.0698,0.7584,-0.0436,0.9252,-0.0125,0.4098,0.2039,0.088,0.023,-0.0415,0.3882,0.0276,0.1088,0.2488,BRCACancer
D04,0.2517,0.1246,-0.101,0.1578,-0.1326,-0.1639,0.2145,-0.1299,0.0776,0.1687,-0.1186,0.8316,-0.0051,1.0441,-0.0467,0.6057,0.2284,0.3458,0.1208,-0.0178,0.3791,-0.0373,0.1332,0.1651,BRCACancer
D05,0.3054,0.1228,-0.1456,0.24,-0.1077,-0.1279,0.177,-0.1024,0.0988,0.1172,-0.0338,0.7818,-0.0114,1.084,0.0186,0.5267,0.235,0.6007,0.0263,-0.0113,0.4898,0.0032,0.0665,0.293,BRCACancer
D06,0.4027,0.1171,-0.0731,0.2137,-0.1286,-0.2281,0.38,-0.0792,0.1776,0.0425,-0.0952,0.9248,-0.0553,1.1851,-0.0767,0.5971,0.3522,0.4865,0.2012,-0.0388,0.6002,-0.0143,0.1901,0.2542,BRCACancer
D07,0.3597,-0.0082,-0.0838,0.129,-0.1297,-0.011,0.2305,-0.0639,0.1968,0.1295,-0.0777,0.8112,0.0036,1.0569,-0.0711,0.4522,0.262,0.2998,0.0846,-0.0608,0.5665,-0.0933,0.1284,0.2664,Control
D08,0.2464,-0.0026,-0.0946,0.1294,-0.1443,-0.2132,0.0893,-0.1508,-0.0133,0.0558,-7e-04,0.6077,-0.0324,0.9222,-0.0849,0.422,0.0984,0.2389,0.0233,0.056,0.3691,-0.0177,0.0271,0.3234,Control
D09,0.2972,0.1294,-0.1197,0.2423,-0.0889,-0.1585,0.3266,-0.2036,0.1829,0.06,-0.0976,0.7967,-0.0423,1.0525,-0.0141,0.4827,0.1714,0.1802,0.1011,-0.0339,0.436,-0.0811,0.1077,0.2073,Control
D10,0.2279,0.0026,-0.2139,0.1372,-0.1177,-0.1233,0.1356,-0.1336,0.194,0.0981,-0.0625,0.6693,-0.0503,0.9864,0.0121,0.5369,0.1902,0.1608,0.0767,-0.0444,0.2393,-0.0279,0.0573,0.2226,Control
D11,0.0227,-0.0306,-0.0408,0.0983,-0.054,-0.2476,0.0152,-0.233,0.1345,0.1118,-0.0423,0.459,0.0106,0.5818,0.051,0.2742,0.0731,0.0466,0.002,0.0363,0.1441,-0.1321,0.0391,0.3726,Control
D12,0.082,0.0435,-0.0511,0.0663,-0.0706,0.0574,0.1006,-0.0205,0.1514,0.1754,-0.0696,0.6479,-0.039,0.7689,-0.0638,0.4479,0.007,0.0979,0.0693,-0.0688,0.2175,-0.1128,0.0993,0.3121,Control
E01,0.1432,-0.0127,-0.1415,0.1299,-0.1066,-0.1505,0.0974,-0.0575,0.0378,0.0263,-0.0382,0.698,-0.0483,0.8735,0.0192,0.3505,0.2119,0.0599,0.0758,0.0542,0.3081,-0.0558,-0.0073,0.1894,BRCACancer
E02,0.3771,0.0937,-0.0606,0.1224,-0.1506,-0.0522,0.3848,-0.1674,0.031,0.0755,-0.0794,0.8427,-0.0727,1.2591,-0.04,0.3417,0.3455,0.1992,0.1191,0.0241,0.4996,-0.1063,0.0589,0.2173,Control
E03,0.2655,0.0973,-0.0112,0.1096,-0.117,-0.016,0.0995,-0.0996,0.1504,0.0902,-0.1039,0.8076,0.0134,1.1128,-0.0692,0.5607,0.2581,0.3517,0.1207,-0.0853,0.4827,0.0058,0.119,0.1454,Control
E04,0.3749,0.1647,-0.1131,0.1937,-0.2067,-0.0391,0.2177,-0.0852,0.0273,0.1687,-0.039,0.9471,-0.0404,1.1597,0.0151,0.5929,0.3576,0.2172,0.1541,5e-04,0.6288,-0.1156,0.1554,0.2625,Control
E05,0.3494,0.071,-0.1275,0.172,-0.1825,-0.1917,0.1985,-0.1222,0.1435,-0.0084,-0.0151,0.7414,-0.0789,1.1053,-0.0515,0.2315,0.3079,0.0073,0.2146,-0.0256,0.491,0.0537,0.0019,0.3878,Control
E06,0.3219,0.0324,-0.1591,0.2728,-0.2474,-0.3383,0.2019,-0.1418,0.0786,0.1501,0.0022,0.5391,-0.0862,0.9429,0.006,0.3325,0.2217,0.1939,-0.0322,0.0227,0.3759,0.0258,0.0518,0.3754,BRCACancer
E07,0.3107,0.1161,-0.1482,0.1119,-0.0856,-0.0549,0.1827,-0.1181,0.0995,0.1104,-0.0475,0.8607,-0.0794,0.9984,-0.1276,0.5319,0.1715,0.1413,0.09,-0.0448,0.5328,-0.068,0.1246,0.2194,BRCACancer
E08,0.3293,0.1636,-0.1643,0.1261,-0.1162,-0.0705,0.2588,-0.0519,0.0119,0.1879,-0.0369,0.8241,-0.0566,1.155,-0.0605,0.4934,0.2832,0.3668,0.1076,-0.0332,0.5466,-0.0658,0.0381,0.1289,Control
E09,0.441,0.0897,-0.0499,0.0976,-0.1626,-0.0239,0.2222,-0.0921,0.2404,0.0484,-0.0972,0.7964,0.0107,1.0412,-0.0702,0.5304,0.2949,0.253,0.1259,-0.0153,0.4428,-0.0561,0.1108,0.2294,BRCACancer
E10,0.363,0.0838,-0.2197,0.2115,-0.1477,-0.1884,0.2479,-0.0523,0.1874,0.1099,-0.0415,0.9357,-0.1119,1.3345,-0.0197,0.5176,0.3368,0.3544,0.096,-0.0176,0.5334,-0.0472,0.0673,0.2502,BRCACancer
E11,0.2402,-0.0419,-0.0348,0.0908,-0.1481,-0.043,0.1279,-0.1597,0.2091,0.0844,-0.0974,0.7033,-0.0184,0.9468,-0.1083,0.3978,0.2386,0.2099,0.0878,-0.045,0.3224,-0.0064,0.0322,0.2196,Control
E12,0.2173,0.0439,-0.1768,0.0796,-0.0727,-0.1513,0.041,-0.0992,0.0806,8e-04,-0.0529,0.5718,-0.0281,0.8712,-0.0263,0.2526,0.1805,0.1863,0.0792,-0.0454,0.1626,0.0141,0.0056,0.123,BRCACancer
F01,0.4056,0.0819,-0.2273,0.1818,-0.2277,-0.1869,0.3434,-0.1484,0.1953,0.0442,-0.1458,1.0878,-0.1033,1.208,0.0677,0.5519,0.3824,0.3047,0.2882,-0.0889,0.5387,-0.029,0.1552,0.2356,Control
F02,0.4545,0.1497,-0.1593,0.191,-0.1736,-0.1223,0.3943,-0.1119,0.0479,0.1375,-0.0431,0.9478,-0.0158,1.1901,-0.0113,0.5666,0.3733,0.2858,0.2402,-0.0054,0.7381,0.0155,0.1668,0.3221,Control
F03,0.5067,0.0849,-0.1798,0.1697,-0.2221,-0.1727,0.2716,-0.1504,0.0451,0.0206,-0.0685,0.758,-0.0558,1.078,-0.0614,0.4058,0.4058,0.464,0.0459,-0.0575,0.4594,0.0484,0.1213,0.2291,Control
F04,0.2614,0.0604,-0.1813,0.1558,-0.2489,-0.1959,0.1524,-0.1118,0.0949,0.0903,-0.0845,0.9221,-0.0868,1.0713,7e-04,0.4134,0.2464,0.2981,0.1838,-0.0597,0.3635,-0.0496,0.1255,0.1978,Control
F05,0.3209,0.1546,-0.0945,0.221,-0.1557,-0.0928,0.2784,-0.1171,0.1741,0.1085,-0.0591,0.8454,-0.0053,1.0795,-0.0334,0.4661,0.3246,0.2877,0.1795,-0.0494,0.5116,-0.0247,0.1415,0.2711,Control
F06,0.3197,0.0212,-0.1446,0.1893,-0.1687,-0.1391,0.2115,-0.0382,-0.0189,0.0255,-0.0735,0.7046,0.0864,1.0856,0.0224,0.5216,0.2128,0.6824,0.018,0.0183,0.2862,7e-04,0.1032,0.2062,Control
F07,0.3773,0.0631,-0.0884,0.1217,-0.143,-0.161,0.2446,-0.0931,0.114,0.1062,-0.0926,0.9046,-0.0648,1.2472,-0.093,0.4164,0.3252,0.1562,0.4575,-0.0699,0.4767,-0.0585,0.1126,0.1966,Control
F09,0.5358,0.1266,-0.112,0.2671,-0.1216,-0.0966,0.453,-0.1206,0.2325,0.207,-0.0756,0.9373,-0.0408,1.2833,-0.1411,0.7233,0.4485,0.458,0.2061,-0.1007,0.6918,-0.0724,0.2411,0.2574,Control
F10,0.4956,0.2091,-0.1039,0.2079,-0.1518,-0.0317,0.404,-0.1062,0.1737,0.1973,-0.1017,0.9543,-0.0496,1.2765,-0.0838,0.5807,0.352,0.471,0.288,-0.054,0.614,0.0136,0.2464,0.1487,Control
F11,0.2507,0.1931,-0.1072,0.1432,-0.1187,-0.0996,0.2546,-0.0452,0.1115,0.0826,-0.0267,0.7759,-0.0125,1.0551,-0.1025,0.617,0.3344,0.3868,0.0715,-0.0471,0.4698,0.012,0.1628,0.244,Control
F12,0.4074,0.1091,-0.2962,0.186,-0.221,-0.1905,0.1652,-0.0749,-0.0038,0.0771,-0.0657,0.7936,-0.0836,1.3714,-0.0222,0.505,0.3536,0.2898,0.138,-0.0637,0.3518,-0.0467,0.1385,0.2011,Control
G01,0.171,0.2832,-0.0726,0.2625,-0.1707,-0.1429,0.3325,-0.1217,0.0749,0.0698,-0.0511,0.8226,0.004,1.1104,0.0083,0.4876,0.2511,0.282,0.0437,-0.026,0.3305,-0.0468,0.1988,0.2606,Control
G02,0.2371,0.0529,-0.0521,0.109,-0.1542,-0.0892,0.1138,-0.0766,0.2193,0.1534,-0.073,0.6901,-0.0433,0.9212,-0.0061,0.4596,0.1956,0.36,-1e-04,-0.0812,0.3416,-0.068,0.0933,0.2127,Control
G03,0.4884,0.0951,-0.0568,0.2405,-0.184,-0.2007,0.3526,-0.1236,0.1184,0.0813,-0.1102,0.9,-0.1009,1.2401,-0.035,0.4789,0.3849,0.484,0.1669,-0.0438,0.6125,-0.0949,0.1475,0.2777,Control
G04,0.3585,0.1599,-0.07,0.1646,-0.1176,0.0596,0.31,-0.0156,0.2418,0.1449,-0.0215,0.846,-0.0209,1.1908,-0.093,0.5432,0.3004,0.5228,0.1576,-0.0735,0.6397,-0.0278,0.1428,0.1532,BRCACancer
G05,0.0812,0.049,-0.031,0.0897,-0.032,-0.1654,0.0292,-0.0926,0.1423,0.1618,-0.0413,0.6534,0.0144,0.7526,-0.0498,0.3473,0.1011,0.0438,0.0653,-0.0689,0.1647,-0.1431,0.0526,0.2094,BRCACancer
G06,0.2784,0.1116,-0.0298,0.2645,-0.1675,-0.1279,0.4073,-0.2041,0.026,0.1135,-0.0558,0.7038,-0.0839,1.3188,-8e-04,0.4743,0.3581,0.1893,0.0013,-0.0198,0.4228,-0.0356,0.1655,0.2831,BRCACancer
G07,0.3008,0.035,-0.0423,0.0573,-0.1224,-0.2449,0.2089,-0.0504,0.0037,0.143,-0.1009,0.6968,-0.0504,1.0265,-0.0585,0.3717,0.267,0.086,0.2122,-0.084,0.4046,0.0136,0.021,0.2455,Control
G08,0.3998,0.1649,-0.1384,0.2065,-0.2516,-0.2032,0.2675,-0.0169,0.0356,0.021,-0.1334,0.8995,-0.1372,1.2398,-0.0734,0.4655,0.3344,0.394,0.1476,-0.0408,0.4394,-0.0078,0.2996,0.1975,Control
G09,0.2358,0.0279,0.0353,0.072,-0.2165,-0.1077,0.0705,-0.0287,0.1564,0.1512,-0.0945,0.6236,0.0196,0.9409,-0.0741,0.4452,0.1034,0.1293,0.0552,-0.0695,0.2688,-0.0176,0.0813,0.2212,Control
G10,0.2041,0.0564,-0.1188,0.156,-0.1259,-0.0788,0.2281,-0.1013,-0.0246,0.0772,-0.0281,0.5448,-0.0635,0.9388,0.1485,0.2706,0.2198,0.1141,0.069,-0.0304,0.397,-0.0495,-0.0061,0.2749,BRCACancer
G11,0.1843,0.1446,0.0516,0.0564,-0.0485,0.0941,0.0911,-0.0431,0.0879,0.1541,-0.1263,0.4759,0.0474,0.6265,-0.0643,0.3239,0.1259,0.1038,0.1263,0.0284,0.1068,-0.0757,0.063,0.1633,BRCACancer
G12,0.2966,0.0648,-0.1204,0.1249,-0.1693,-0.07,0.2116,-0.0925,0.1132,0.1851,-0.1061,0.6428,-0.0704,1.0982,-0.0715,0.4289,0.2548,0.1065,0.0613,-0.0776,0.3558,-0.0789,0.0648,0.3027,BRCACancer
H01,0.2862,0.0369,-0.0642,0.1237,-0.2892,-0.1301,0.1657,-0.0847,-0.0195,-0.004,-0.0452,0.5898,-0.1284,0.9448,-0.0609,0.3859,0.2152,0.1922,-0.0023,-0.0072,0.2427,-0.1233,0.0414,0.2287,Control
H02,0.2346,0.1884,-0.0275,0.1234,-0.2076,-0.0201,-0.0185,-0.1159,0.1095,0.1518,-0.0474,0.7438,0.0967,0.8306,-0.0961,0.4756,0.1669,0.3245,0.0538,-0.0603,0.3839,-0.019,0.0688,0.1759,Control
H03,0.2457,0.0682,-0.0938,0.1193,-0.1484,-0.1601,0.1204,-0.0604,0.0554,0.1212,-0.089,0.708,-0.012,1.0069,0.0497,0.41,0.214,0.1226,0.0841,-0.0536,0.3531,-0.0128,0.093,0.2373,Control
H04,0.3877,0.1005,-0.0657,0.1875,-0.2516,-0.2165,0.3291,-0.1104,0.1068,0.0515,-0.1125,0.8837,-0.0584,1.0216,-0.0274,0.4818,0.3586,0.26,0.1637,0.0113,0.3545,-0.1098,0.1562,0.1433,Control
H06,0.2739,0.1016,-0.07,0.1004,-0.1694,-0.118,0.1421,-0.0766,0.2173,0.1282,-0.0928,0.7273,0.0093,0.9706,-0.0381,0.5487,0.2485,0.3932,0.1249,-0.0126,0.3039,0.0047,0.1733,0.1989,Control
H07,0.3552,-0.0022,-0.1554,0.1843,-0.1434,-0.2016,0.1844,-0.2076,0.0284,-0.0222,-0.1456,0.6824,-0.0986,1.0891,0.065,0.4433,0.2056,0.3287,0.0847,-0.0348,0.2797,-0.0999,0.0938,0.1333,BRCACancer
H08,0.1441,0.0229,-0.0559,0.1884,-0.1935,-0.0762,0.0095,-0.1477,0.0415,0.0926,-0.0598,0.6488,-0.0469,1.0329,-0.0097,0.4404,0.1098,0.427,-0.021,-0.0317,0.2731,-0.0981,0.0588,0.2184,BRCACancer
H09,0.2091,-0.0704,-0.1103,0.0732,-0.1432,-0.2353,-0.055,0.0027,0.0954,0.0993,-0.1288,0.4334,-0.0406,0.7498,-0.0256,0.2166,0.135,-0.036,0.1155,0.0021,0.1651,-0.1707,0.0277,0.165,BRCACancer
H10,0.3285,-0.1649,-0.2203,0.1166,-0.2851,-0.1927,0.1836,-0.238,-0.1614,0.0761,-0.1079,0.5811,-0.0438,1.0041,0.0252,0.3765,0.1821,0.1267,0.0324,0.0302,0.2106,-0.0455,0.0712,0.287,BRCACancer
H11,0.343,-0.0949,-0.0332,0.2281,-0.1584,-0.2235,0.1295,-0.1412,0.069,-0.0476,-0.0537,0.5246,-0.058,1.1279,0.0172,0.3988,0.3799,0.3448,-0.0046,-0.0246,0.3956,0.0017,0.0688,0.3512,BRCACancer
H12,0.5112,0.1158,-0.1335,0.237,-0.2126,-0.1915,0.2383,-0.1473,0.1035,0.0797,-0.1065,0.8463,-0.1024,1.3523,-0.0844,0.4835,0.3667,0.5413,0.1506,-0.0581,0.5497,-0.0563,0.0987,0.2047,BRCACancer
I01,0.375,0.0561,-0.0266,0.1535,-0.2401,-0.1291,0.2328,-0.1429,0.1455,0.113,-0.0395,0.8193,-0.0775,1.239,-0.1277,0.4115,0.2873,0.2407,0.1579,-0.0589,0.4322,-0.0552,0.0501,0.2669,Control
I02,0.363,0.0087,-0.052,0.1434,-0.1791,-0.1681,0.1621,-0.1645,-0.0645,-0.0216,0.049,0.7217,-0.0307,1.0507,-0.1761,0.2509,0.2001,-0.0155,0.1658,-0.0084,0.3138,-0.0562,0.0938,0.2089,Control
I03,0.1709,-0.0391,-0.0667,0.1002,-0.1043,-0.1062,0.2143,-0.1675,0.229,0.0247,-0.0666,0.5267,-0.0633,0.8647,-0.0946,0.2897,0.1911,0.0299,0.0483,-0.0475,0.2113,-0.0466,0.004,0.2378,Control
I04,0.4956,0.1232,-0.0515,0.2125,-0.1335,-0.0498,0.4721,-0.0575,0.2304,0.1304,-0.0578,0.8152,-0.0101,1.0892,-0.0779,0.6105,0.2837,0.3001,0.1662,-0.0577,0.6047,-1e-04,0.1926,0.1555,Control
I05,0.2958,0.0953,-0.0015,0.1497,-0.1567,-0.1552,0.1691,-0.1433,0.1681,0.0158,-0.0719,0.8405,-0.0141,0.9246,-0.0072,0.5953,0.2781,0.2584,0.0969,-0.095,0.4276,-0.0313,0.2024,0.1054,Control
I06,0.3945,0.0531,0.0251,0.1707,-0.1195,-0.2012,0.21,-0.0814,0.1769,0.1201,-0.0907,0.8089,-0.0123,1.0118,0.0194,0.4432,0.3023,0.234,0.072,-0.0167,0.5388,-0.0476,0.12,0.212,Control
