@relation data

@attribute id string
@attribute 5437 numeric
@attribute 8968 numeric
@attribute 128312 numeric
@attribute 10919 numeric
@attribute 51082 numeric
@attribute 8360 numeric
@attribute 3012 numeric
@attribute 8361 numeric
@attribute 84172 numeric
@attribute 8364 numeric
@attribute 5440 numeric
@attribute 8366 numeric
@attribute 8365 numeric
@attribute 8368 numeric
@attribute 8367 numeric
@attribute 8970 numeric
@attribute 8349 numeric
@attribute 8932 numeric
@attribute 7343 numeric
@attribute 25885 numeric
@attribute 9015 numeric
@attribute 8355 numeric
@attribute 5595 numeric
@attribute 8294 numeric
@attribute 9014 numeric
@attribute 8354 numeric
@attribute 9013 numeric
@attribute 8353 numeric
@attribute 8352 numeric
@attribute 8356 numeric
@attribute 4331 numeric
@attribute 9533 numeric
@attribute 8338 numeric
@attribute 8339 numeric
@attribute 2071 numeric
@attribute 2074 numeric
@attribute 2068 numeric
@attribute 121504 numeric
@attribute 8346 numeric
@attribute 8345 numeric
@attribute 7270 numeric
@attribute 8348 numeric
@attribute 8347 numeric
@attribute 8342 numeric
@attribute 8341 numeric
@attribute 54700 numeric
@attribute 8850 numeric
@attribute 3018 numeric
@attribute 3014 numeric
@attribute 3015 numeric
@attribute 3017 numeric
@attribute 2965 numeric
@attribute 3021 numeric
@attribute 1022 numeric
@attribute 3020 numeric
@attribute 8335 numeric
@attribute 85236 numeric
@attribute 8334 numeric
@attribute 2968 numeric
@attribute 902 numeric
@attribute 8330 numeric
@attribute 2967 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.711,0.3377,0.2212,0.5506,0.8617,0.3619,1.4177,1.5051,0.3315,2.3127,0.846,0.2414,0.5353,0.5203,1.036,0.0717,0.8488,0.8946,1.0815,0.5233,0.471,0.401,0.9926,0.3696,0.3353,3.2859,0.4717,0.3536,0.0433,-0.2213,0.3343,0.5785,0.9653,0.5068,0.5847,0.6295,0.3179,0.0042,0.2287,0.2295,0.6297,-0.2439,0.9922,0.7671,0.8973,1.4147,1.1898,-0.1225,0.1845,0.6046,-0.0152,0.5729,1.6705,0.4792,1.4228,0.2391,0.0215,3.3687,0.0877,1.1731,0.7262,1.0675,Control
A12,0.7826,0.4642,0.1573,0.507,0.8384,0.1665,1.4977,1.3305,0.1984,1.8398,0.9515,0.1596,0.968,0.2096,0.6443,-0.1571,1.7859,0.5107,0.6521,0.4009,0.2397,0.3006,0.6672,0.1584,0.2095,2.2712,0.2272,0.0659,-0.1048,-0.2742,0.0675,0.4694,1.3459,0.948,0.5256,0.2556,0.2237,-0.285,0.0792,0.2239,0.3542,-0.0375,0.7312,0.8492,0.6015,0.8523,1.2211,-0.2587,-0.097,0.8146,0.2375,0.355,1.3228,0.3997,1.0699,-0.0605,0.3443,3.5096,0.0222,0.9578,0.8556,0.4845,Control
B01,0.8662,0.1651,0.0955,0.5834,1.0068,0.1077,1.079,1.1604,0.4938,1.6105,1.0235,-0.023,0.7103,-0.0229,0.6849,-0.4015,1.2653,0.8588,1.0364,0.6304,0.535,0.3381,0.7793,-0.0595,0.477,2.0473,0.3803,0.0364,-0.2157,-0.5756,0.2878,0.8095,1.2554,0.6069,0.8259,0.5671,0.095,0.0417,-0.0332,0.3453,0.8066,-0.1559,0.8274,0.2336,0.4763,1.4427,1.3444,-0.146,-0.3694,1.5537,0.1259,0.7041,1.7909,0.5081,2.0908,0.167,0.2682,3.096,0.0932,1.5744,1.0784,1.0319,Control
B02,1.0667,0.6051,0.2815,0.8606,1.1167,0.4457,1.8506,1.8892,0.6503,2.664,1.2088,0.4981,1.0048,0.4728,1.2667,0.142,1.7203,0.8387,1.3385,0.7477,0.4897,0.6584,1.0963,0.6882,0.4627,3.0312,0.7763,0.3331,0.3606,0.1941,0.1951,0.9005,1.826,1.173,0.9664,0.5947,0.4138,0.3492,0.5884,0.8449,0.7334,0.0921,1.2714,1.0167,1.2838,1.5858,1.3394,0.1406,0.2258,1.5028,0.3461,0.678,2.3665,0.5758,2.2506,0.5155,0.3193,3.9327,0.2791,1.6925,1.3799,1.1845,Control
B03,0.9483,0.2614,0.1351,0.733,1.0032,0.4307,1.3892,1.6126,0.6189,2.2582,1.1992,0.5326,0.7809,0.3267,1.017,-0.2273,1.2073,0.8696,1.159,0.6893,0.5163,0.325,0.9479,0.2511,0.5411,3.0215,0.5975,0.1726,0.1235,-0.1562,0.278,0.7883,1.5513,0.6799,0.946,0.5881,0.2735,0.2495,0.5359,0.1238,0.7049,-0.0602,0.9968,0.8124,0.9723,1.3461,1.4054,-0.0496,0.0262,1.4203,0.1909,0.6463,2.1249,0.5109,2.2339,0.2329,0.1236,3.347,0.1922,1.6826,1.1751,0.9967,BRCACancer
B04,0.8338,0.5208,0.292,0.6213,0.851,0.2786,1.6219,1.3999,0.6114,1.6672,0.6159,0.3258,1.1483,0.578,0.9568,0.1122,1.9233,1.0556,0.8999,0.774,0.5564,0.4634,0.7243,0.2156,0.5516,2.7016,0.5299,0.1863,0.3212,0.0975,0.4782,0.5894,1.0456,0.8724,0.8567,0.5888,0.1939,0.0507,0.3499,0.5524,0.5417,-0.0224,0.7477,0.8182,0.7235,1.2143,1.8334,-0.1914,-0.0478,0.7898,0.239,0.6065,1.2157,0.4926,1.9926,0.1218,0.1708,3.8049,0.1011,1.6006,1.2358,0.5793,BRCACancer
B05,0.8989,0.4857,0.4353,0.6718,0.976,0.0885,1.5139,1.316,0.409,1.8286,0.6801,0.1159,0.646,0.1137,0.4893,-0.0579,1.4534,0.9019,0.922,0.6039,0.3562,0.6479,0.8239,0.4921,0.2533,2.7198,0.5271,0.0738,0.3099,-0.1884,0.2156,0.547,1.0458,0.5716,0.7262,0.416,0.2537,-0.1344,0.2751,0.185,0.4382,0.0262,0.8232,0.8843,0.9742,1.2893,1.307,-0.0208,0.0905,1.1192,0.0537,0.4523,1.8717,0.3957,1.9026,0.3857,0.1509,3.2353,0.0912,1.3469,1.0626,0.6473,BRCACancer
B06,0.7192,0.0497,0.0027,0.417,0.6212,0.1653,0.681,0.7667,0.3332,1.0584,0.5665,-0.165,0.7259,-0.1795,0.3691,-0.6907,1.0552,0.5583,0.6483,0.3787,0.4906,0.0743,0.5177,-0.2965,0.3258,1.3974,0.3067,-0.1417,-0.4034,-0.6629,0.159,0.6292,0.8476,0.2438,0.7046,0.4369,-0.0561,-0.3883,-0.3072,-0.1006,0.4978,-0.3335,0.3701,0.018,0.2,1.0675,1.3655,-0.2622,-0.3882,1.1191,0.1136,0.5134,1.3512,0.369,1.9126,0.1737,0.0362,2.8591,-0.0265,1.1893,0.4664,0.6337,BRCACancer
B07,1.1566,0.6044,0.2703,0.9011,1.0913,0.245,1.2429,1.5607,0.7015,2.0714,0.9882,0.2454,0.7866,0.525,1.0917,0.0072,1.4101,0.9876,1.2269,0.7017,0.8,0.589,1.0487,0.3714,0.6122,2.6869,0.7108,0.1345,0.3718,-0.0282,0.2879,0.8387,1.83,0.7361,1.0107,0.7004,0.3819,0.3057,0.5272,0.5659,0.8488,-0.0484,1.0243,0.965,0.9041,1.6493,1.6772,-0.0653,0.2622,1.632,0.4057,0.8135,2.0806,0.6002,2.3857,0.4302,0.0976,3.6552,0.2685,1.7814,0.9367,1.1472,BRCACancer
B08,0.9479,0.4621,0.2247,0.694,1.0278,0.5519,1.6026,1.706,0.5688,2.2556,0.7849,0.572,0.9848,0.4687,1.1944,0.1616,1.7856,0.8196,1.1678,0.5131,0.5055,0.7782,1.0739,0.7481,0.3376,3.2417,0.5824,0.5195,0.6034,0.0515,0.1989,0.7065,1.4417,1.1777,0.7029,0.5589,0.3828,0.2811,0.4375,0.824,0.7124,-0.0655,1.1313,1.1018,1.1348,1.4717,1.1419,0.1688,0.4143,0.7894,0.2195,0.6734,2.0372,0.4069,1.6221,0.4564,0.2157,4.3191,0.2475,1.3446,1.3497,1.0379,Control
B09,0.5953,0.1917,0.0127,0.5103,0.8123,0.4785,1.2374,1.2647,0.3815,0.9953,0.7082,0.2543,0.6706,-0.2626,0.6331,-0.2215,1.439,1.0766,1.0009,0.5832,0.308,0.3564,0.6235,0.2521,0.2843,2.0708,0.6148,0.036,0.0375,-0.1616,0.4201,0.4913,1.3032,0.9539,0.6354,0.5299,0.1406,0.0265,0.1177,0.3745,0.4754,-0.1592,0.6762,0.8409,0.4251,0.9051,1.7831,0.1168,0.008,1.1399,0.2176,0.5262,1.6951,0.409,2.3944,0.1602,0.2262,3.5928,0.0029,1.3212,0.9021,0.468,Control
B10,0.8108,0.3894,0.1518,0.4965,0.6926,0.5063,1.249,1.6388,0.5384,2.1491,0.6915,0.1993,0.6649,0.4086,1.0562,-0.0593,1.3123,0.9942,0.862,0.5905,0.4353,0.4588,0.645,0.3287,0.339,2.9724,0.3312,0.1555,0.2381,-0.2038,0.2744,0.5725,1.2842,0.5262,0.66,0.4894,0.0826,-0.0734,0.2543,0.3804,0.4148,-0.0874,0.8969,0.8275,0.7256,1.1063,1.5378,0.0313,0.0733,0.6752,0.1713,0.4791,1.3995,0.3718,1.7231,0.0685,0.0791,3.6473,0.0879,1.3659,0.7186,0.532,Control
B11,0.8171,0.6355,0.5992,0.6978,1.2088,0.1524,1.5714,1.6086,0.435,2.5282,1.0406,0.5433,0.7737,0.5784,0.9746,0.2046,1.7911,0.9641,1.0127,0.5191,0.494,0.8912,0.929,0.6002,0.3185,2.9857,0.4156,0.1983,0.5558,-0.165,0.2429,0.7088,1.0203,0.9095,0.6463,0.4921,0.3481,0.0745,0.5522,0.7432,0.6728,-0.1389,1.0289,1.6883,0.7574,1.0906,1.3685,-0.0301,0.4042,0.7239,0.2488,0.6192,1.7582,0.3415,1.5709,0.1902,0.3857,3.2481,0.1772,1.5076,0.8997,0.6922,Control
B12,0.616,0.1826,0.1195,0.4212,0.5463,-0.0895,1.0015,1.1425,0.2802,0.2031,0.2866,-0.2171,0.3056,-0.0314,0.2798,-0.1117,1.3963,0.7557,0.6278,0.4995,0.33,0.2012,0.5105,0.053,0.2782,1.4054,0.439,-0.1126,-0.3823,-0.338,0.3247,0.275,0.5351,0.3993,0.5683,0.2925,0.1099,-0.0776,-0.274,0.2673,0.2877,-0.0894,0.1538,0.1651,0.4592,0.5459,1.4772,0.0682,-0.0731,0.4569,-0.0175,0.4125,1.2461,0.2505,2.056,-0.3118,0.1771,3.2553,0.0386,1.0711,0.5382,0.3139,Control
C01,1.0033,0.5984,0.3406,0.853,1.0292,0.5598,1.7008,1.6593,0.6401,2.4533,0.8537,0.3985,0.9837,0.7228,1.1907,0.2196,1.6684,1.0082,1.2063,0.82,0.5326,0.8332,1.0546,0.6103,0.3897,3.3607,0.8783,0.3443,0.5867,0.1872,0.172,0.8084,1.2383,1.0896,0.951,0.6329,0.4378,0.2099,0.626,0.7829,0.7109,0.1267,1.1636,1.4124,1.0502,1.3262,1.2793,-0.0554,0.1894,0.6999,0.2115,0.6954,1.5893,0.4822,1.8854,0.768,0.2443,3.7783,0.2974,1.5172,1.304,0.9674,BRCACancer
C02,1.0841,0.5671,0.3248,0.941,0.8734,0.5776,1.8678,2.0625,0.6419,2.6016,1.0179,0.5081,0.924,0.6787,1.3965,0.3247,1.9911,0.6978,1.319,0.7318,0.6263,0.4863,1.0889,0.7201,0.41,3.7356,0.854,0.3108,0.5827,0.239,0.1241,0.796,1.4034,1.4035,0.9505,0.5775,0.4514,0.2347,0.7124,0.9858,0.6627,0.1086,1.1551,1.1835,1.062,1.2867,1.341,-0.0558,0.2959,0.8303,0.1832,0.5579,1.9312,0.5161,1.7292,0.6482,0.2806,4.1159,0.3191,1.4502,1.3817,1.0016,BRCACancer
C03,1.2054,0.6555,0.5985,1.1114,0.9284,0.3988,1.3673,1.6976,0.7319,1.8989,1.0147,0.4168,0.8292,0.76,1.2554,0.0834,1.5373,0.9007,1.3568,0.8799,0.5739,0.5948,1.1527,0.6165,0.4334,3.3673,1.1665,0.4506,0.6273,0.3692,0.1788,0.8911,1.7065,0.9562,1.1161,0.692,0.472,0.2288,0.5222,0.5127,0.7092,0.0907,0.8122,1.4206,1.0468,1.352,1.5373,-0.0088,0.3741,0.7909,0.3503,0.6971,1.9507,0.537,2.0172,0.6521,0.0942,3.7603,0.3318,1.6096,0.9296,0.8676,BRCACancer
C04,0.7416,0.219,0.1132,0.6117,0.6029,-0.0059,1.3731,1.4233,0.2753,1.585,0.6635,0.3535,0.6557,0.0313,1.0738,0.2413,1.7123,0.4147,0.9773,0.336,0.2032,0.3246,0.979,0.3848,0.1513,2.7153,0.5675,0.311,-0.094,-0.0955,0.1098,0.3635,0.8004,0.9471,0.4941,0.2916,0.2086,0.175,-0.1142,0.4969,0.3502,0.2516,0.6703,0.6649,0.7064,0.8979,0.8363,-0.1269,0.1929,0.27,0.0804,0.3154,1.4038,0.2591,1.2493,0.2519,0.3013,4.2662,0.0631,0.7758,1.1822,0.5071,Control
C05,0.6505,0.3583,0.2494,0.6706,0.6234,0.0537,1.4157,1.5008,0.4187,1.6949,0.5592,0.2284,0.8119,0.2524,1.2468,0.0103,1.1986,0.5141,0.9112,0.3957,0.2821,0.025,0.8706,0.3991,0.1652,3.3148,0.6015,0.2451,0.1147,-0.0624,0.1179,0.5183,0.9175,0.6605,0.5577,0.3689,0.2864,-0.1788,0.0615,0.195,0.3105,-0.0418,0.9033,0.5859,0.9047,0.9956,0.8952,-0.017,0.0865,0.3436,0.0999,0.3212,1.3217,0.2608,1.2247,0.1061,-0.0247,3.8446,0.1426,0.7394,0.7491,0.4593,BRCACancer
C06,0.3275,0.2018,0.5144,0.0926,0.0708,0.2393,0.3908,0.9791,-0.0698,0.9008,0.2049,-0.0224,0.5102,-0.1986,0.967,-0.4183,0.7824,0.2616,0.4771,0.1332,0.0288,0.2149,0.3107,0.0303,-0.0594,0.7641,0.2044,-0.3479,-0.5175,-0.2846,0.022,-0.0083,0.7934,0.2402,0.1195,0.0424,0.1443,-0.3422,-0.33,-0.2951,0.0257,-0.0813,0.6784,0.5821,0.2609,0.3354,0.3567,-0.1493,-0.2309,0.4854,0.1012,0.036,0.647,0.1851,0.672,-0.1584,-0.0027,1.5758,-0.2497,0.1732,0.4831,-0.0843,Control
C07,0.7777,0.5057,0.3264,0.6654,0.5835,0.1711,1.6698,1.6813,0.4848,2.4447,0.82,0.332,0.8968,0.5697,1.3983,0.0205,1.7318,0.5278,1.0791,0.5487,0.3413,0.1944,0.7954,0.5751,0.1991,3.4689,0.5078,0.2333,0.1545,-0.1175,0.1206,0.5324,1.3658,0.7385,0.5845,0.4145,0.2406,-0.0284,0.5467,0.4589,0.3939,0.0618,1.1579,0.9782,0.7944,1.1093,1.0693,0.0303,0.1709,0.5308,0.2564,0.3848,1.4624,0.3835,1.4513,0.2416,0.1548,4.4468,0.1529,1.0362,1.1932,0.6023,Control
C08,0.8713,0.6263,0.2297,0.7945,0.8775,0.6565,2.0206,1.7709,0.601,2.5657,0.8703,0.4774,1.2702,0.6504,1.3875,0.2273,1.5532,0.6302,1.3013,0.6096,0.4418,0.5051,0.9733,0.5762,0.2352,3.536,0.7026,0.522,0.3986,-0.0181,0.1862,0.6828,1.4758,1.1888,0.7344,0.5941,0.3928,0.2031,0.463,0.915,0.6897,0.2223,1.3156,1.086,1.0512,1.3343,1.1656,0.2808,0.0466,0.7694,0.3629,0.6007,1.7502,0.4344,1.4255,0.3238,0.1556,4.135,0.2989,1.1538,1.2435,1.1354,Control
C09,0.8793,0.5151,0.2,0.7011,0.6606,0.2732,1.5278,1.9535,0.5042,2.451,0.7126,0.4106,0.9921,0.7023,1.3995,-0.0405,1.4758,0.4863,1.0233,0.4886,0.3823,0.6193,0.881,0.5611,0.2265,3.9888,0.5885,0.165,0.3308,0.062,0.1297,0.5784,1.3773,0.5259,0.6473,0.3292,0.2799,0.1635,0.1801,0.4663,0.4161,-0.149,1.1239,1.0876,0.8255,1.3003,1.1128,-0.0735,0.1544,0.6795,0.1493,0.3294,1.2355,0.3698,1.3243,0.2371,0.0754,4.2841,0.195,1.2204,0.9336,0.573,Control
C10,0.8137,0.5164,0.2854,0.8173,0.641,0.3979,1.8212,2.1483,0.5595,2.7788,0.8202,0.7032,1.3493,0.6892,1.3336,0.2563,2.4443,0.5123,0.9923,0.5355,0.463,0.5031,0.854,0.6828,0.2231,4.1783,0.5502,0.2344,0.5618,0.1844,0.1143,0.7901,1.2652,1.1734,0.7987,0.3524,0.2574,-0.0852,0.318,0.6368,0.3391,0.0205,1.1645,0.9175,1.1061,0.9398,1.2441,0.002,0.355,0.6019,0.214,0.3766,1.3158,0.2893,1.3435,0.3464,0.1754,4.8116,0.1852,1.1047,1.0488,0.5437,BRCACancer
C11,0.8979,0.7893,0.3231,0.8043,0.871,0.711,1.4499,1.9642,0.6098,2.4268,0.8528,0.4839,0.7472,0.6958,1.4654,0.2843,1.9204,0.7858,1.3519,0.6125,0.4,0.4942,1.0401,0.4869,0.2151,3.6748,0.8314,-0.1268,0.4489,0.025,0.1977,0.7312,1.3584,0.9842,0.7574,0.5176,0.4055,0.2454,0.6492,0.8308,0.6518,0.0073,0.7424,1.2121,0.9349,1.2097,1.2058,-0.0259,0.3826,0.8006,0.2742,0.4958,1.9569,0.4612,1.4749,0.3333,0.2031,3.995,0.2166,1.1772,0.9364,0.9123,Control
C12,0.5745,0.4589,0.3509,0.5386,0.4334,0.3097,1.0003,1.5476,0.2268,1.662,0.5692,-0.1122,0.6571,0.141,1.0329,-0.1569,1.5916,0.471,0.9111,0.3025,0.2387,0.0871,0.8388,0.284,0.0147,3.561,0.4839,0.3458,0.0158,-0.0289,0.1182,0.4384,1.1193,0.7927,0.4287,0.2699,0.2228,0.0102,0.2589,0.0463,0.2548,0.0341,0.4106,0.8852,0.7902,0.7777,0.7592,-0.165,0.1301,0.4699,0.0157,0.2776,1.3021,0.2008,0.9192,0.1603,0.0722,4.2214,0.0531,0.693,0.4996,0.2506,BRCACancer
D01,0.8592,0.1241,0.2263,0.6043,0.7664,0.1381,0.4985,0.7499,0.5531,0.797,0.4946,0.0086,0.5739,-0.1045,0.6363,-0.3944,0.7952,0.9266,0.963,0.6731,0.4352,-0.018,0.7586,-0.0104,0.2742,1.5258,0.8666,-0.13,-0.2717,-0.41,0.429,0.5872,0.926,0.1862,0.7738,0.5277,0.3103,0.0536,-0.0065,-0.137,0.4965,-0.1188,0.4444,0.5154,0.106,0.9048,1.5815,-0.0784,-0.0941,0.9092,0.0383,0.519,1.4136,0.3459,1.9526,0.1359,-0.0131,2.3134,0.2016,1.4703,0.6352,0.4015,BRCACancer
D02,0.8663,0.3522,0.1287,0.69,0.732,0.4632,1.8757,1.645,0.5222,2.4767,0.7561,0.4073,0.8572,0.4094,1.6441,0.306,2.4673,0.655,1.131,0.5854,0.4407,0.3013,0.9158,0.8472,0.1735,3.579,0.6469,0.4193,0.3748,0.1392,0.2003,0.6538,1.9149,0.9993,0.5353,0.4392,0.3415,0.2298,0.3717,0.5803,0.3932,0.2618,0.9524,1.1935,1.1246,1.1182,1.1125,0.0944,0.2964,0.4559,0.4669,0.4081,1.6506,0.3147,1.2879,0.2025,0.1462,4.9676,0.0895,0.9376,0.8844,0.6971,BRCACancer
D03,0.7285,0.4382,0.2822,0.6533,0.6038,0.2997,1.7702,1.7114,0.4006,1.9899,0.4906,0.1143,0.9057,0.3662,1.4316,0.1433,2.3156,0.5496,0.926,0.4937,0.2935,0.3665,0.9147,0.7745,0.1745,3.6543,0.6102,0.3251,0.2364,-0.1014,0.0736,0.5281,1.4464,0.9169,0.5378,0.3016,0.2573,0.1799,0.2866,0.4145,0.3727,0.0901,0.8177,1.2249,0.8504,0.9845,1.1575,-0.0778,0.1415,0.5151,0.2437,0.3574,1.5004,0.3068,1.3476,0.4282,0.2224,4.63,0.237,0.951,1.0903,0.5498,BRCACancer
