@relation data

@attribute id string
@attribute 10454 numeric
@attribute 1378 numeric
@attribute 1432 numeric
@attribute 1535 numeric
@attribute 2002 numeric
@attribute 2212 numeric
@attribute 2214 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3565 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3654 numeric
@attribute 3676 numeric
@attribute 3684 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3725 numeric
@attribute 4615 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4843 numeric
@attribute 51135 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5743 numeric
@attribute 5777 numeric
@attribute 5970 numeric
@attribute 6300 numeric
@attribute 65108 numeric
@attribute 6772 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 718 numeric
@attribute 7189 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B07,0.2606,1.0699,1.4636,1.85,0.2699,0.6466,1.5717,1.7519,1.1335,1.9731,2.577,0.6642,3.0748,1.726,0.2885,3.16,0.2174,1.4515,2.2682,1.4604,0.0768,0.6485,-0.0185,0.0604,0.0637,-0.0472,0.5452,2.8221,1.6832,2.5925,2.4855,1.8704,1.1696,1.0713,1.6613,2.7611,0.881,1.4768,2.1568,0.8338,-0.0207,2.1403,0.9103,1.792,1.0321,0.0257,1.0787,0.4469,1.8199,1.4052,-0.1399,1.2466,2.7551,1.4521,2.1339,0.0683,0.1792,2.0958,2.268,0.1916,-0.0443,0.8359,BRCACancer
Utah__B08,0.1985,0.7672,1.2368,1.3282,0.3521,0.4777,1.5121,1.3754,1.386,1.5852,2.0538,0.362,2.9688,1.0878,0.1909,3.2387,0.2997,0.8862,2.0339,1.5516,0.0846,0.8813,-0.025,0.0625,-0.0394,-0.0494,0.6366,2.0075,1.6207,2.2952,2.5175,1.5293,0.9315,1.1173,1.5663,2.7516,0.7401,1.2024,1.9468,0.8673,-0.0307,1.903,0.6713,1.6981,1.0572,0.1273,0.8112,0.687,1.9124,1.2641,0.0247,1.3155,1.6234,1.1057,2.3817,0.1441,0.0031,1.7757,2.7239,0.1785,0.0409,0.7919,Control
Utah__B09,0.1757,0.673,1.3351,1.4388,0.1412,0.2112,1.1361,1.9616,1.357,1.4025,1.8479,0.1847,1.9231,1.5196,0.1451,2.3797,0.2759,0.568,1.5112,1.0905,-0.0011,0.1036,-0.3111,-0.1693,-0.0122,-0.0593,0.4246,2.6131,1.4325,2.8246,1.9022,2.1209,1.1261,0.8029,1.1501,1.7923,0.4351,1.3963,2.012,0.6436,0.0054,1.3959,1.5246,1.8255,0.6103,-0.0968,0.6791,0.1845,1.4842,1.0746,-0.1495,1.1202,2.1007,1.2557,1.9542,0.0927,0.0089,1.3195,1.2899,0.0635,0.0065,0.6653,Control
Utah__B10,0.1033,0.4946,1.3763,0.9998,0.1651,0.2858,2.1648,1.7964,1.762,1.1074,1.6522,0.1971,2.3555,0.9421,0.1689,2.8399,1.0361,0.699,1.8534,0.9589,0.0036,0.6415,-0.3167,-0.0201,-0.1568,0.0249,0.3903,2.9757,1.3341,2.3771,2.0721,2.0466,1.0401,0.8277,1.5148,2.2241,0.3029,1.488,1.5794,0.5045,-0.0465,1.366,1.0926,1.7394,0.6316,-0.0692,0.7544,0.4226,1.5583,0.9463,-0.1359,1.281,2.1542,1.2484,1.6541,0.057,-0.0423,1.4252,1.7199,0.0864,-0.086,0.6547,Control
Utah__B11,0.204,1.0801,1.35,1.1547,0.2253,0.3187,2.1557,1.422,2.0348,1.6393,2.2778,0.6019,2.9205,0.8439,0.1053,3.3025,1.9642,0.4402,1.972,1.3771,-0.0227,0.7016,-0.1714,0.1554,-0.0355,0.0557,0.4206,2.343,1.6226,2.1992,2.2398,1.6814,1.069,0.9367,1.7252,2.6052,1.0524,1.3382,1.9276,0.825,-0.005,1.3481,0.9291,1.6375,0.9134,-0.0522,0.6434,0.5094,1.678,1.2114,-0.042,1.417,2.0352,1.1064,2.5363,0.1012,-0.0199,1.7626,2.566,0.1554,0.137,0.69,Control
Utah__B12,0.0614,0.5264,1.113,1.1673,0.1298,0.1228,0.6587,1.731,0.998,1.1255,1.7988,0.2226,1.8059,1.1972,0.2381,2.4327,0.4206,0.0181,1.0853,0.9219,0.0966,0.2319,-0.2787,-0.1207,-0.1883,0.1109,0.2813,2.5269,1.1284,2.3982,1.7572,1.8871,0.9325,0.4094,1.1653,1.9156,0.1883,1.2842,1.5991,0.3406,-0.0552,0.9902,1.3595,1.4211,0.4982,-0.1087,0.4891,0.2902,1.4704,0.777,-0.0933,1.074,2.0098,1.0496,1.5348,0.0668,-0.0477,1.4078,0.8779,0.2909,-0.0935,0.5564,Control
Utah__C01,0.3085,1.1639,1.4476,1.7579,0.3028,0.5603,1.4019,1.4636,1.5999,1.8635,2.2848,0.4387,3.0068,1.3796,0.2899,2.8403,0.2968,0.7974,1.9742,1.4596,0.23,1.0638,-0.1054,0.2694,-0.0176,-0.0596,0.782,2.4975,2.0951,2.1418,2.527,1.8494,1.2402,1.2058,1.8466,2.7961,0.8165,1.4466,1.9287,1.0392,-0.055,1.7841,1.2075,1.903,1.0379,-0.0058,0.9055,0.7927,2.0364,1.4302,-0.1073,1.1977,2.0151,1.2559,2.3079,0.0901,0.0773,1.9876,2.5149,0.4812,0.133,0.8126,BRCACancer
Utah__C02,0.2225,0.7617,1.1796,1.5318,0.4252,0.4765,1.1995,1.4342,1.4708,1.9455,2.2651,0.5569,3.0434,1.1795,0.2148,3.0783,0.3083,0.649,1.9761,1.2114,0.0289,0.7445,-0.0996,0.1537,0.0691,0.0092,0.7062,2.3783,1.6939,2.1641,2.4965,1.9002,0.8503,1.0213,1.6794,2.7773,0.9026,1.3945,2.0466,1.0675,0.0087,1.6107,0.6748,1.6208,1.072,0.1277,1.0455,0.6689,1.9558,1.5139,-0.0187,1.3868,2.0997,1.2553,2.3737,0.1446,0.0433,1.5529,2.3698,0.4151,0.0019,0.7302,BRCACancer
Utah__C03,0.3132,0.9146,1.3531,2.0309,0.4809,0.6149,1.937,1.4849,1.192,1.8903,2.1379,0.386,2.9866,1.5778,0.3795,2.8942,0.0657,1.3967,1.9788,1.3142,0.1016,0.8734,-0.0681,0.1101,0.1856,-0.032,0.8422,2.615,2.1431,2.5163,2.7414,1.8837,1.1793,1.1628,1.928,2.6861,1.0696,1.3917,2.1791,1.2166,-0.0313,1.8662,0.8136,1.816,1.1353,0.1151,1.2029,0.4772,2.0571,1.6895,-0.0448,1.3585,2.5141,1.3089,2.4757,0.1268,0.113,1.8112,2.3733,0.5511,0.1778,0.9752,BRCACancer
Utah__C04,0.11,0.4469,0.6519,1.1351,0.3524,0.2181,0.5202,0.9879,1.9992,1.225,1.3569,0.1882,2.4496,0.6176,0.3549,2.9191,0.3297,0.0041,1.3672,1.0445,0.2525,0.4131,-0.2029,0.0259,-0.1184,0.0049,0.5496,1.7242,1.6617,2.1554,2.5496,1.4372,0.6156,0.627,1.454,2.279,0.4124,0.9029,2.1606,0.7129,-0.0114,0.985,0.502,1.4351,0.963,0.1095,0.5427,0.3372,1.8437,1.2122,0.1398,1.1385,1.3629,0.7431,2.4826,0.1082,0.031,0.7409,1.9305,0.1199,0.0126,0.572,Control
Utah__C05,0.0821,0.563,0.7781,1.1402,0.4092,0.3237,0.9619,1.0109,1.2255,1.3886,1.5336,0.2885,3.0206,0.4484,0.1938,3.3796,0.1399,0.5171,1.3856,1.2587,-0.0181,0.7626,-0.1565,0.046,0.0097,-0.0374,0.5547,2.13,1.6965,1.6506,2.7839,1.5565,0.5986,0.5237,1.6564,2.5333,0.4633,1.0868,1.6711,0.7123,-0.0159,0.9799,0.4343,1.4746,0.8555,0.0748,0.5979,0.4733,1.836,1.1245,0,1.1655,1.8174,0.7841,1.94,0.1004,0.029,0.8182,2.4275,0.1511,0.0288,0.7609,BRCACancer
Utah__C06,0.0273,0.0751,0.2166,0.5775,0.0742,-0.0867,-0.4026,0.3441,0.6383,0.5001,0.5909,0.023,1.2959,0.6105,-0.0935,1.5909,0.8465,0.2805,0.2731,0.2799,8e-04,0.0521,-0.0074,0.1888,-0.0755,0.0663,0.2444,0.561,0.45,0.5605,1.2274,0.6172,0.0279,0.2088,0.5573,0.6635,0.0198,0.4197,0.8758,0.455,0.0319,0.0223,0.3943,0.6234,0.3,-0.0863,0.3615,0.2145,0.613,0.5461,-0.1069,0.8274,0.6253,0.1958,0.7172,5e-04,0.2148,0.057,0.2135,-0.1027,-0.141,0.1881,Control
Utah__C07,0.1,0.5845,0.915,1.1585,0.3463,0.2092,0.9073,1.0849,1.1155,1.4626,1.7329,0.3686,3.2502,1.0543,0.1906,3.0724,0.3058,1.0111,1.5131,0.9524,0.1359,0.4532,-0.1602,-0.0196,0.0484,0.0257,0.5583,1.9294,1.5112,2.0737,2.4171,1.6731,0.5865,0.8671,1.6238,2.6314,0.3527,1.1322,1.6617,0.7325,6e-04,1.192,0.5835,1.5948,0.7808,0.0812,0.9146,0.3705,1.799,1.1737,0.0118,1.1302,1.4952,1.0627,2.1052,0.0493,0.0956,0.9093,2.151,0.2303,-0.0437,0.6198,Control
Utah__C08,0.1475,0.6781,1.0007,1.2691,0.3466,0.3396,1.3733,1.2913,1.525,1.5408,1.697,0.5957,2.8898,1.095,0.2573,2.9788,0.9021,1.0552,1.6836,1.0733,0.2747,0.6325,-0.118,0.2639,0.035,0.0085,0.6586,2.1415,1.5987,1.9168,2.3226,1.6563,0.8603,0.7816,1.5576,2.4077,0.6319,1.256,1.9071,0.9232,-0.03,1.5738,0.6781,1.5956,0.9573,0.0155,0.9413,0.4476,1.8906,1.3756,-0.0179,1.219,2.1783,1.1016,2.203,0.0885,0.0499,1.0216,2.3852,0.3332,0.257,0.7965,Control
Utah__C09,0.1102,0.7668,0.9402,1.1321,0.3166,0.2415,1.1679,1.1444,2.3714,1.4346,1.4665,0.3502,3.0192,0.9089,0.1796,3.1469,0.3247,0.898,1.6559,0.9472,-0.0399,0.9893,-0.211,0.0383,0.0536,-0.031,0.5854,2.264,1.5161,1.9606,2.515,1.7211,0.5702,1.1077,1.7421,2.6639,0.4091,1.2046,1.9508,0.903,-0.0096,1.1361,0.5262,1.4942,0.8657,0.0611,0.8458,0.5785,1.9539,1.2505,0.0928,1.2152,2.0498,1.0478,2.0363,0.1301,0.0348,1.0238,2.187,0.4021,0.0333,0.7283,Control
Utah__C10,0.127,0.869,1.0072,0.98,0.3069,0.4389,1.4731,1.2732,1.2297,1.6186,1.8778,0.5418,2.9992,0.9046,0.1964,3.3181,0.8436,0.3588,1.8034,1.1303,-0.0152,1.1227,-0.1762,0.1397,0.1008,-0.0162,0.5435,2.1023,1.6883,1.7524,2.5598,1.8345,0.4975,0.8688,1.854,2.7692,0.589,1.3224,2.0133,0.8001,-0.0114,1.016,0.4866,1.5345,0.8389,0.0666,0.9744,0.586,1.7802,1.1881,0.0176,1.6252,2.0134,1.0863,2.1369,0.0622,0.0037,1.265,2.2555,0.1714,0.0907,0.7269,BRCACancer
Utah__C11,0.2491,0.6969,1.0238,1.5143,0.4279,0.3823,1.4004,1.2922,1.6072,1.5866,1.8492,0.3471,2.6483,0.9655,0.0576,2.9167,0.3359,1.3382,1.6121,1.2107,0.1711,0.6799,-0.2144,0.1282,-0.0605,-0.0248,0.8192,2.2316,1.9911,2.1315,2.5394,1.7122,0.8805,1.0244,1.7298,2.4181,0.6494,1.2128,1.9656,1.0112,0.033,1.5139,0.7819,1.6696,1.0236,0.1087,1.0455,0.5194,1.9445,1.54,0.0195,1.2144,2.0637,1.0891,2.4973,0.0265,0.0914,1.1743,2.3113,0.2264,0.0861,0.7842,Control
Utah__C12,0.1262,0.4248,0.5781,0.9559,0.2377,0.0654,0.5908,1.039,0.859,1.1417,1.4815,0.3824,2.2935,0.5731,0.2207,2.8096,0.2323,0.5154,1.214,0.8543,0.2051,0.3278,-0.1315,-0.0356,0.07,-0.0071,0.473,1.7107,1.3458,2.0163,2.2697,1.3819,0.4207,0.7746,1.2655,1.885,0.4126,0.9106,1.43,0.7327,0.0017,0.7451,0.523,1.3945,0.8239,-0.0028,0.5165,0.3085,1.767,1.1171,-0.0142,1.2385,1.334,0.6967,2.3796,0.0329,0.1303,0.6673,1.1718,0.0849,-0.0506,0.5151,BRCACancer
Utah__D01,0.2857,0.6834,1.4599,1.51,0.1698,0.3537,0.3142,1.6685,0.6698,1.6727,2.1248,0.3352,2.2788,1.5317,0.1644,2.7781,0.9798,0.1227,1.854,1.2942,0.1689,0.2674,-0.3275,-0.0954,-0.0596,0.0483,0.4767,2.6481,1.3992,2.6604,2.193,1.9272,1.3595,0.4669,1.3116,2.3622,0.6651,1.5194,1.6585,0.5823,0.0253,1.3961,1.743,1.6488,0.7443,-0.1493,0.6732,0.2146,1.7459,1.1972,-0.122,0.9088,2.1231,1.2508,1.6985,0.0161,0.1901,2.2644,1.7644,0.2647,-0.0545,0.7399,BRCACancer
Utah__D02,0.2302,0.77,0.9389,1.2891,0.4119,0.1979,1.2831,1.2717,1.1621,1.8525,2.0261,0.6726,3.3029,0.9468,0.0754,3.5883,1.0561,0.4619,1.6146,1.1165,0.0255,0.5571,-0.0892,0.0673,-0.0146,0.0367,0.6554,2.4175,1.4593,2.1727,2.3585,1.7485,0.6727,0.9624,1.4544,2.3535,0.5472,1.2262,1.815,0.8284,-0.0189,1.1338,0.7261,1.6835,0.9003,0.1096,0.8224,0.2959,1.9951,1.3901,0.1205,1.4478,1.7088,1.017,2.8737,0.044,0.0655,1.124,2.1036,0.3772,0.1031,0.7075,BRCACancer
