@relation data

@attribute id string
@attribute 805 numeric
@attribute 5230 numeric
@attribute 801 numeric
@attribute 55276 numeric
@attribute 7167 numeric
@attribute 5260 numeric
@attribute 2992 numeric
@attribute 5261 numeric
@attribute 2203 numeric
@attribute 2997 numeric
@attribute 5224 numeric
@attribute 5223 numeric
@attribute 230 numeric
@attribute 2806 numeric
@attribute 4191 numeric
@attribute 4190 numeric
@attribute 2805 numeric
@attribute 5834 numeric
@attribute 5837 numeric
@attribute 5836 numeric
@attribute 5313 numeric
@attribute 2023 numeric
@attribute 5315 numeric
@attribute 5214 numeric
@attribute 10165 numeric
@attribute 5106 numeric
@attribute 5257 numeric
@attribute 5256 numeric
@attribute 5255 numeric
@attribute 5105 numeric
@attribute 178 numeric
@attribute 8789 numeric
@attribute 5213 numeric
@attribute 5210 numeric
@attribute 5211 numeric
@attribute 5209 numeric
@attribute 2597 numeric
@attribute 5208 numeric
@attribute 5207 numeric
@attribute 8908 numeric
@attribute 2027 numeric
@attribute 2026 numeric
@attribute 8402 numeric
@attribute 1468 numeric
@attribute 2632 numeric
@attribute 226 numeric
@attribute 229 numeric
@attribute 8604 numeric
@attribute 5091 numeric
@attribute 7360 numeric
@attribute 5236 numeric
@attribute 808 numeric
@attribute 26330 numeric
@attribute 6576 numeric
@attribute 2821 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.7584,1.1894,2.2562,1.1516,-0.1296,-0.0393,0.8951,0.4199,1.2089,0.6541,0.0924,-0.0446,0.5886,0.4674,1.2276,0.6428,0.5119,0.8368,0.0883,1.3385,-0.0371,1.5154,0.5845,0.4156,0.2993,0.3409,1.4279,0.6265,-0.133,-0.0606,0.7145,-0.116,0.4583,0.4477,0.9526,0.754,0.3183,0.3131,-0.1056,-0.2079,0.0471,0.7771,1.1358,-0.0678,0.3107,0.791,0.0012,0.4619,0.0261,1.1313,0.2921,2.1908,-0.1002,0.4777,1.0894,Control
A12,0.602,0.8598,1.7774,1.0161,-0.3465,0.1021,0.7675,0.1423,0.7953,0.3686,-0.0357,-0.1023,0.4252,0.3372,1.2959,0.7144,0.292,0.5406,0.087,1.0779,-0.0057,1.3913,0.2492,0.3243,0.2918,0.1674,0.9944,0.3492,-0.1906,-0.1099,0.5927,-0.0619,0.2799,0.5662,0.57,0.4989,0.1986,0.3692,-0.0609,-0.2038,-0.1211,0.5195,0.6458,-0.2201,0.3048,0.6294,-0.0576,0.3602,-0.0371,1.26,0.453,1.965,-0.127,0.1252,0.8458,Control
B01,1.5527,1.6039,2.4459,1.25,-0.2926,-0.1382,0.924,0.2458,0.9175,0.5332,0.0538,0.4064,0.4816,0.4294,1.1918,1.0111,0.4972,0.601,0.1812,1.1243,-0.2451,1.8265,0.8251,0.3279,0.4261,0.1742,1.2785,0.6764,-0.142,-0.0626,0.8805,-0.2451,0.5451,0.638,0.6754,0.8264,0.1213,0.6397,-0.0244,-0.1909,-0.016,0.9381,0.8328,-0.3547,0.4303,0.6275,-0.0628,0.5298,-0.0858,1.2686,0.4311,1.8265,-0.2101,0.074,1.0341,Control
B02,1.4591,1.7313,2.7299,1.5924,0.0475,0.0254,1.0603,0.5731,1.3238,0.7382,0.3439,0.4407,0.7465,0.5595,1.6298,1.0457,0.5153,0.8703,0.1927,1.3431,-0.0801,2.05,0.8034,0.5474,0.3643,0.3615,1.2917,0.729,-0.1487,-0.0993,0.9115,-0.1433,0.5768,0.689,1.1305,1.1322,0.4877,0.6765,-0.0563,-0.1392,0.0876,0.8803,1.253,0.0259,0.4292,0.9929,-0.0892,0.6185,0.0774,1.3494,0.5001,2.189,-0.0446,0.5708,1.119,Control
B03,1.4948,1.7147,2.6651,1.5427,-0.0682,-0.0062,1.0421,0.3818,1.2134,0.7073,0.1932,0.3402,0.574,0.5117,1.441,1.0109,0.4969,0.6845,0.1913,1.2387,-0.1564,2.0059,0.855,0.465,0.4162,0.2708,1.1954,0.6976,-0.1481,-0.1066,0.896,-0.0802,0.5107,0.6408,0.9516,0.866,0.4015,0.6188,-0.0059,-0.0901,0.0721,0.897,1.0789,-0.0567,0.4387,0.8853,0.0162,0.6104,0.0339,1.36,0.4598,2.042,-0.0475,0.3905,1.077,BRCACancer
B04,1.4654,1.3203,2.1452,1.1916,-0.1224,-0.0351,0.9593,0.3088,0.624,0.6599,0.161,0.1987,0.2872,0.4014,1.1758,0.7378,0.3403,0.7131,0.1626,0.9885,-0.0839,1.6779,0.6753,0.5635,0.7091,0.2266,1.5383,0.6496,-0.1711,-0.1416,0.8804,-0.1057,0.2999,0.5863,0.7784,0.7483,0.2666,0.4186,-0.1449,-0.172,-0.006,0.6025,0.7503,-0.1316,0.4737,0.6559,-0.0226,0.6538,-0.0373,1.2141,0.4985,1.8968,-0.1129,0.1839,0.9245,BRCACancer
B05,1.2033,1.4599,2.5472,1.1067,-0.0779,0.099,0.8859,0.3109,1.4573,0.5753,0.0619,0.069,0.4687,0.3392,1.4982,0.8681,0.4599,0.6822,0.0577,0.81,-0.0157,1.8925,0.5178,0.3884,0.3821,0.2595,1.1516,0.5283,-0.2195,-0.1364,0.6776,-0.1019,0.1846,0.6178,0.8592,1.1585,0.2384,0.8082,-0.1392,-0.2338,0.0267,0.575,0.9124,-0.0702,0.2662,0.8122,-0.0384,0.48,-0.0053,1.2107,0.4022,2.0581,-0.0762,0.3288,1.0672,BRCACancer
B06,1.2894,1.1904,2.1772,1.0425,-0.5101,-0.0554,0.8421,0.1004,0.6832,0.2884,-0.0562,0.1142,0.2588,0.2922,0.9388,0.6393,0.4488,0.3338,-0.0931,1.205,-0.2464,1.5339,0.5847,0.1386,0.4167,0.0691,1.0247,0.4544,-0.139,-0.2507,0.6589,-0.3653,0.4875,0.4384,0.4269,0.5091,0.1821,0.6148,-0.0969,-0.119,-0.0615,0.7094,0.5497,-0.3848,0.3978,0.4608,-0.0146,0.4054,-0.1266,1.1301,0.2949,1.5456,-0.3365,-0.0909,0.6586,BRCACancer
B07,1.3429,1.4885,2.7059,1.6049,-0.0762,0.0657,1.1299,0.6179,1.2151,0.7146,0.4118,0.4802,0.5388,0.483,1.5297,0.8753,0.5299,0.8249,0.2369,1.3934,-0.045,1.9533,0.7993,0.5698,0.4109,0.392,1.3196,0.7546,-0.162,-0.1927,1.0367,-0.2339,0.5215,0.6419,1.0293,0.9485,0.6052,0.5728,-0.0929,-0.1713,0.181,0.9494,1.1646,0.0092,0.4033,0.8276,-0.1264,0.7287,-0.0329,1.4973,0.5132,2.1058,-0.0381,0.4107,1.0403,BRCACancer
B08,1.1707,1.3375,2.443,1.4422,0.0049,-0.012,0.8782,0.5283,1.4554,0.7192,0.1387,0.2961,0.5375,0.4779,1.4522,0.6803,0.532,1.0452,0.1267,1.6146,-0.1471,1.744,0.6532,0.5196,0.2732,0.3413,1.5125,0.6528,-0.1134,-0.0736,0.7961,-0.0541,0.5426,0.7082,1.0394,0.8743,0.5101,0.4873,-0.1137,-0.1577,0.1287,1.0479,1.2689,0.0366,0.3226,0.9458,0.016,0.4779,0.0752,1.3659,0.398,2.4631,0.0507,0.5332,1.0288,Control
B09,1.1532,1.5468,2.528,0.878,-0.0288,0.032,0.6847,0.2273,0.3868,0.5477,0.1272,0.2586,0.3445,0.3031,0.9182,0.6325,0.3009,0.742,0.2116,1.0048,-0.1522,1.3468,0.5919,0.3419,0.5072,0.1686,1.524,0.603,-0.1712,-0.1442,0.6709,-0.111,0.2867,0.4308,0.835,0.898,0.6244,0.4613,-0.1942,-0.1984,0.0217,0.7129,0.5523,-0.116,0.3189,0.6533,-0.1445,0.4574,-0.0192,0.9766,0.433,2.1245,-0.0943,0.1698,0.91,Control
B10,1.174,1.2271,2.1794,1.0693,-0.1126,-0.0289,0.7989,0.2355,0.478,0.3947,0.1186,0.2265,0.3639,0.2272,1.2036,0.67,0.3258,0.6658,0.0869,0.8797,-0.0954,1.4149,0.4343,0.4009,0.4619,0.1176,1.2385,0.4872,-0.1672,-0.0624,0.7474,-0.2192,0.2236,0.4936,0.7358,0.7756,0.2743,0.3111,-0.0708,-0.1453,-0.0598,0.5384,0.7335,-0.0549,0.3701,0.6369,-0.0778,0.5131,-0.0454,1.3425,0.3611,2.0672,-0.0489,0.1663,0.8694,Control
B11,1.0831,1.161,2.1117,1.3262,0.0801,0.0545,0.8072,0.3414,1.2003,0.6068,0.2177,0.0228,0.529,0.3725,1.4952,0.7746,0.4841,0.8352,0.0624,1.4502,-0.0396,1.4755,0.5836,0.4359,0.3547,0.3859,1.3744,0.5993,-0.1461,-0.0784,0.7743,-0.2338,0.3845,0.7886,0.8244,0.7622,0.4627,0.3891,-0.1461,-0.1376,0.1154,0.6277,1.1201,-0.0435,0.3492,0.8051,-0.0599,0.4334,-0.0146,1.3024,0.4228,2.2914,-0.0369,0.4022,0.973,Control
B12,1.0803,1.1333,2.0912,0.6199,-0.1078,-0.0379,0.5323,0.1625,0.3632,0.3399,0.1685,0.2052,0.123,0.1953,0.6409,0.3659,0.106,0.43,0.2195,0.8365,-0.1111,1.213,0.535,0.3069,0.3414,0.119,0.9747,0.4828,-0.0933,-0.1016,0.4421,-0.11,0.0975,0.2632,0.658,0.6867,0.2469,0.2727,-0.071,-0.2174,-0.034,0.545,0.4059,0.0181,0.2714,0.5326,-0.0902,0.3292,0.0257,0.68,0.2248,1.8541,-0.1155,0.0823,0.6323,Control
C01,1.3271,1.3879,2.28,1.4965,0.0224,0.0837,1.0247,0.6207,1.3375,0.8014,0.2941,0.3137,0.5741,0.4368,1.4531,0.6722,0.4969,0.9061,0.2518,1.478,-0.1051,1.7847,0.788,0.4941,0.5249,0.4514,1.4717,0.7613,-0.2258,-0.1307,0.7743,-0.1337,0.3532,0.8193,1.2048,1.0014,0.3241,0.66,-0.1659,-0.2036,0.1214,0.7287,1.298,-0.0379,0.3478,0.9324,-0.0928,0.6049,0.1213,1.1806,0.4437,2.1046,-0.1034,0.5559,1.1107,BRCACancer
C02,0.8945,1.1208,2.3218,1.406,0.0589,0.1255,0.8549,0.6705,1.0344,0.7692,0.2432,0.1093,0.6206,0.5065,1.5721,0.7135,0.4589,0.9642,0.178,1.3886,-0.0413,1.7204,0.5904,0.566,0.3066,0.3586,1.2711,0.664,-0.1483,-0.1489,0.9218,-0.0934,0.3901,0.6107,1.1678,0.8669,0.2451,0.5531,-0.1496,-0.1506,0.1312,0.8454,1.3063,0.087,0.3867,0.9364,-0.1175,0.602,0.0834,1.4025,0.4497,2.3238,0.0469,0.6766,1.0419,BRCACancer
C03,1.1949,1.4148,2.6161,1.3983,0.1171,0.1421,1.0136,0.7394,1.122,0.8804,0.4893,0.3071,0.6352,0.4307,1.5932,0.7823,0.5976,1.0274,0.331,1.3558,0.0582,1.9367,0.7985,0.753,0.3803,0.5111,1.2674,0.8087,-0.1645,-0.1084,0.9751,-0.0712,0.4087,0.773,1.3793,1.0892,0.4922,0.5094,-0.1139,-0.2053,0.2371,1.069,1.4362,0.1351,0.4079,0.9386,-0.1185,0.6013,0.0762,1.3377,0.5243,2.2582,0.017,0.7604,1.1402,BRCACancer
C04,0.6556,1.0321,2.2155,0.824,0.0586,0.1347,0.594,0.4137,0.7911,0.5198,0.0903,0.0705,0.5317,0.3138,1.0974,0.4558,0.2764,0.8474,0.1084,1.2941,-0.0912,1.4925,0.4071,0.4608,0.1757,0.2772,1.094,0.4316,-0.143,-0.0264,0.362,-0.0545,0.2367,0.4024,0.9443,0.7478,0.3791,0.234,-0.0679,-0.1426,0.0444,0.8311,0.7667,0.1058,0.1628,0.8854,-0.0506,0.181,0.1036,0.7524,0.1973,2.7034,0.0812,0.408,0.8859,Control
C05,0.7229,0.841,1.9306,1.1189,0.0084,0.0449,0.7169,0.3661,0.9565,0.5363,0.1666,0.0374,0.4183,0.3232,1.2419,0.4676,0.2607,0.7873,0.1075,1.1136,-0.0356,1.6495,0.4059,0.3352,0.2145,0.2438,0.8149,0.465,-0.122,-0.1094,0.4718,-0.2164,0.1838,0.4611,0.8954,0.7255,0.3169,0.3308,-0.1346,-0.0985,-0.021,0.5578,1.0424,0.0682,0.2118,0.834,-0.0398,0.2601,0.0685,0.7619,0.3022,2.2658,0.0038,0.4735,0.8771,BRCACancer
C06,0.2453,0.5113,0.8831,0.082,-0.0506,-0.1707,0.1993,0.0106,0.2225,0.2609,0.0704,0.1206,0.2834,0.0823,0.4831,0.1708,0.1355,0.1438,0.1828,0.2879,-0.1165,0.7317,0.1514,0.1606,0.0751,0.0362,0.2779,0.1913,-0.1628,0.0069,0.1386,0.096,0.1195,0.1424,0.3663,0.4141,0.4258,0.2585,-0.1097,-0.1209,-0.0976,0.3708,0.0452,-0.128,0.0601,0.2278,0.0413,0.0754,0.029,0.2664,0.1064,1.2786,-0.0949,0.1022,0.4905,Control
C07,0.4921,0.877,2.2026,1.1867,0.0044,0.0749,0.7491,0.3724,0.8295,0.6076,0.1221,0.0093,0.4713,0.3385,1.4104,0.4727,0.3479,0.9056,0.0718,1.1422,-0.0825,1.6754,0.3616,0.3627,0.2278,0.1757,1.0957,0.4393,-0.1789,-0.1359,0.5933,-0.0887,0.2384,0.3915,0.9453,0.6338,0.432,0.3283,-0.1514,-0.1973,-0.028,0.766,1.0589,0.0593,0.2528,0.8349,-0.0084,0.423,0.0541,1.0846,0.3855,2.3503,-0.0495,0.5007,1.0421,Control
C08,0.6442,1.0752,2.1339,1.2512,-0.0886,0.0309,0.7897,0.4163,1.0519,0.8005,0.1466,0.0351,0.6614,0.4054,1.5063,0.5445,0.4891,0.8932,0.2302,1.301,-0.0671,1.6201,0.4632,0.4014,0.2552,0.3588,1.2813,0.6295,-0.1373,-0.0789,0.7872,-0.1939,0.4039,0.541,1.0799,0.8559,0.3764,0.3985,-0.1312,-0.1238,0.0347,0.834,1.258,-0.0181,0.2746,0.8264,-0.075,0.4879,0.0665,1.2447,0.3997,2.1913,0.0139,0.5347,1.0705,Control
C09,0.6769,0.8299,2.1377,1.1955,-0.0672,-0.0452,0.6846,0.3737,0.9028,0.5653,0.2639,0.0916,0.5526,0.322,1.4776,0.5431,0.3524,0.9651,0.1265,1.1134,-0.113,1.7165,0.4366,0.3917,0.2187,0.33,0.9202,0.478,-0.0921,-0.0271,0.7082,-0.103,0.2604,0.4902,0.9779,0.904,0.3282,0.3202,-0.1243,-0.1308,0.0193,0.7138,0.9411,0.11,0.2677,0.8749,-0.0235,0.4538,0.0476,1.0885,0.3589,2.3378,0.0255,0.4845,0.969,Control
C10,0.7478,0.8306,2.0699,1.3505,0.0458,0.1597,0.784,0.3522,1.0533,0.5975,0.3127,0.0144,0.5283,0.3384,1.6264,0.5988,0.3024,0.6803,0.1047,1.2139,-0.0639,1.7493,0.3325,0.3434,0.2463,0.235,0.9422,0.4673,-0.1206,-0.0439,0.7079,-0.1173,0.2304,0.5833,0.9981,0.749,0.2841,0.4225,-0.1433,-0.0963,0.0721,0.5491,1.1189,0.1128,0.325,0.8147,-0.0263,0.4492,-2e-04,1.2851,0.4213,2.5247,-0.0282,0.4327,0.8896,BRCACancer
C11,0.8122,1.2593,2.521,1.216,0.179,0.0291,0.6777,0.4779,0.9864,0.9594,0.2468,0.2306,0.5463,0.4883,1.4796,0.6094,0.4231,0.9844,0.2975,1.3433,-0.0818,1.6386,0.6148,0.4748,0.2414,0.3744,1.3034,0.6324,-0.1098,-0.018,0.752,-0.1419,0.4035,0.5286,1.1413,0.9145,0.5194,0.3588,-0.2052,-0.1508,0.08,0.9895,1.3161,0.0566,0.2255,0.8829,0.0071,0.4522,0.0965,1.1271,0.4522,2.4776,0,0.6622,1.1688,Control
C12,0.4887,0.8728,2.1077,0.7193,0.0629,0.0069,0.3818,0.3026,0.6522,0.4481,0.1657,0.0185,0.4302,0.2171,1.1443,0.4046,0.2153,0.8915,0.1199,0.9382,-0.0028,1.5273,0.2789,0.3529,0.1079,0.2055,0.9566,0.3876,-0.0915,-0.0685,0.4576,-0.1774,0.2315,0.2696,0.9085,0.5889,0.2909,0.1816,-0.1354,-0.0881,-0.0174,0.7519,0.7544,0.0485,0.1461,0.7802,-0.0982,0.1967,0.0081,0.7603,0.2624,2.7435,-0.0629,0.3297,0.8973,BRCACancer
D01,1.2607,1.3976,2.1885,0.9211,-0.1812,-0.0029,0.6731,0.3533,0.5886,0.6152,0.18,0.2309,0.3826,0.3092,0.9267,0.5309,0.2548,0.5664,0.2681,1.2248,-0.0556,1.4937,0.8489,0.5084,0.5903,0.2812,1.3399,0.7408,-0.1259,-0.0342,0.6351,-0.1694,0.3282,0.5994,0.955,0.8161,0.3678,0.4559,-0.1255,-0.1266,0.1381,0.9414,0.8827,-0.1292,0.337,0.6123,-0.0898,0.4418,0.0922,0.9708,0.3055,1.8189,-0.0791,0.2037,0.9221,BRCACancer
D02,0.7122,1.0563,2.2834,1.0439,0.1266,0.0225,0.6545,0.3478,0.937,0.6391,0.1905,0.1282,0.4613,0.3928,1.4157,0.453,0.3411,0.8919,0.1519,1.2272,-0.0991,1.6502,0.4141,0.4701,0.2318,0.339,1.3146,0.5134,-0.0787,-0.0366,0.6989,0.0752,0.3278,0.4089,1.0849,0.7924,0.4708,0.5556,-0.0863,-0.053,0.0155,0.8099,1.0438,0.112,0.2357,0.904,-0.0705,0.3958,0.0864,1.126,0.3475,2.6213,-0.0086,0.5058,0.9964,BRCACancer
D03,0.7313,0.9795,2.2948,1.0277,0.0588,0.0589,0.6325,0.3424,0.835,0.6461,0.158,0.1338,0.372,0.2966,1.3633,0.456,0.2522,0.9878,0.1515,1.3936,0.0086,1.6692,0.4754,0.5357,0.2123,0.2216,1.1943,0.4909,-0.1361,-0.0523,0.5743,-0.047,0.335,0.4686,1.0435,0.7797,0.3499,0.3848,-0.187,-0.1754,0.0098,0.7001,0.9039,9e-04,0.2582,0.9026,-0.0458,0.3167,0.0396,0.9633,0.3392,2.7238,-0.0091,0.3858,1.0368,BRCACancer
D04,0.8977,1.2057,2.2208,1.315,0.061,-0.0702,0.7538,0.3886,1.1757,0.7693,0.1663,0.1942,0.5103,0.3272,1.4264,0.5263,0.3146,0.9762,0.1104,1.4027,-0.0757,1.6781,0.5453,0.49,0.2306,0.2968,1.2598,0.6062,-0.0743,-0.0301,0.5877,-0.1845,0.2471,0.5924,1.1027,0.9411,0.4124,0.3679,-0.1515,-0.1077,0.0352,0.7272,1.1661,-0.0176,0.2596,0.8643,0.0182,0.3503,0.0351,1.0786,0.3984,2.4326,-0.0654,0.5433,1.0749,BRCACancer
D05,0.901,1.1572,2.2587,1.355,-9e-04,0.0697,0.8585,0.466,1.1644,0.6077,0.3103,0.0835,0.3755,0.3996,1.5082,0.5787,0.2963,1.0112,0.1246,1.5035,-0.0297,1.7915,0.4945,0.3689,0.31,0.2669,1.3214,0.5799,-0.1318,-0.0599,0.6259,-0.1251,0.2407,0.6968,1.0137,0.8711,0.3639,0.4085,-0.1191,-0.167,0.0372,0.8247,1.2174,-0.0288,0.3717,0.9556,-0.0645,0.4765,0.0589,1.2623,0.4542,2.4253,-0.0122,0.5173,1.0671,BRCACancer
D06,0.9978,1.2319,2.3602,1.3978,0.0303,0.0609,0.8496,0.5137,1.095,0.8085,0.2619,0.214,0.6123,0.4237,1.42,0.7019,0.5223,1.0251,0.2513,1.3442,-0.087,1.725,0.6598,0.5658,0.3183,0.3708,1.3238,0.7066,-0.146,-0.0993,0.879,-0.1578,0.4122,0.619,1.14,0.8697,0.5379,0.5331,-0.1455,-0.0809,0.1165,0.8932,1.3452,0.0233,0.3669,0.9104,-0.0756,0.5113,0.0875,1.2134,0.4775,2.2685,0.0373,0.6026,1.089,BRCACancer
D07,0.9342,1.1392,2.4554,1.1408,0.0272,0.1212,0.8182,0.5408,0.9074,0.6915,0.2024,0.2342,0.5436,0.4805,1.5401,0.5633,0.4022,1.1887,0.231,1.3945,-0.054,1.6345,0.5645,0.5961,0.2284,0.2599,1.3393,0.6076,-0.0791,-0.0057,0.7735,-0.1054,0.4453,0.4711,1.1089,0.9729,0.3577,0.4869,-0.078,-0.1097,0.1039,0.7802,1.277,0.0784,0.2921,0.873,-0.0655,0.4745,0.1191,1.2097,0.4511,2.5692,0.0316,0.6006,1.1019,Control
D08,0.6641,0.9228,2.2106,0.9153,-0.0806,0.1298,0.7669,0.2746,0.7551,0.5458,0.057,0.0342,0.504,0.2876,1.2203,0.4145,0.2662,0.7962,0.1515,1.1911,-0.0537,1.5022,0.443,0.3621,0.1719,0.2018,0.9696,0.4485,-0.0974,-0.0156,0.4678,-0.133,0.2944,0.4577,0.8821,0.6291,0.3637,0.2676,-0.1441,-0.0773,-0.0445,0.6501,0.8564,-0.0067,0.1971,0.7678,-0.0298,0.2624,0.088,1.0138,0.2456,2.3431,-0.0366,0.3258,0.9191,Control
