@relation data

@attribute id string
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 941 numeric
@attribute 5781 numeric
@attribute 942 numeric
@attribute 940 numeric
@attribute 29126 numeric
@attribute 80380 numeric
@attribute 5062 numeric
@attribute 2475 numeric
@attribute 23308 numeric
@attribute 29851 numeric
@attribute 253260 numeric
@attribute 3109 numeric
@attribute 3108 numeric
@attribute 5777 numeric
@attribute 57761 numeric
@attribute 5133 numeric
@attribute 7409 numeric
@attribute 5170 numeric
@attribute 1326 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 9402 numeric
@attribute 64223 numeric
@attribute 10000 numeric
@attribute 2885 numeric
@attribute 5879 numeric
@attribute 1493 numeric
@attribute 920 numeric
@attribute 3127 numeric
@attribute 8764 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 919 numeric
@attribute 5518 numeric
@attribute 117145 numeric
@attribute 9020 numeric
@attribute 5519 numeric
@attribute 151888 numeric
@attribute 3113 numeric
@attribute 1445 numeric
@attribute 6714 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 7525 numeric
@attribute 915 numeric
@attribute 5058 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 79109 numeric
@attribute 5525 numeric
@attribute 5290 numeric
@attribute 6957 numeric
@attribute 5528 numeric
@attribute 6955 numeric
@attribute 5527 numeric
@attribute 5526 numeric
@attribute 2534 numeric
@attribute 5295 numeric
@attribute 4067 numeric
@attribute 3932 numeric
@attribute 998 numeric
@attribute 3122 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.3657,0.802,0.243,0.4071,0.7572,1.0509,0.0865,0.1293,0.7593,0.6508,0.3543,0.6203,1.3784,1.7397,1.3249,1.7052,0.0662,0.5672,1.1678,0.7155,0.6716,0.5283,0.6608,1.4661,0.341,0.5406,1.5674,0.4206,0.6959,1.41,0.4223,0.4644,0.815,1.4128,0.6942,1.2934,0.5692,0.5971,0.9172,0.9611,2.8884,1.2074,0.2131,0.9221,0.1309,0.3221,2.1129,1.166,1.7651,2.1767,0.5079,1.0891,1.2242,0.1151,0.8513,0.0893,1.3667,0.4543,1.2727,1.2045,1.0919,1.6756,0.9791,3.194,Control
A12,0.4714,0.9324,0.4391,0.2448,0.7537,0.8876,0.1375,0.1923,0.5503,0.6145,0.1056,0.5694,1.162,1.8084,1.2325,1.3549,-0.1398,0.454,0.7893,0.4748,0.3931,0.3826,0.4377,1.0462,0.2028,0.3543,1.1338,0.307,0.7442,0.8679,1.4399,0.4791,0.5993,1.3762,0.3828,0.7434,0.5736,0.259,0.4313,0.9123,2.5652,0.6733,0.1246,0.6983,0.2554,0.1497,1.847,0.6782,1.3863,2.1795,0.2044,1.0704,0.9277,0.2241,0.8033,-0.0504,0.6908,0.4486,0.8099,0.9724,0.9496,1.4516,0.6876,3.2817,Control
B01,0.3667,1.0962,0.3791,0.5505,1.1021,1.8935,0.5441,0.1234,0.9952,0.8735,0.3499,1.1534,1.8054,2.0121,1.4892,1.5214,-0.2264,0.2956,1.0718,0.5275,0.6747,0.3787,0.5976,1.2479,0.1769,0.6849,1.513,0.7761,1.6267,1.2794,0.2103,0.6322,0.7725,1.7176,0.7516,1.0859,1.4376,0.5788,0.8704,1.1488,2.5758,1.022,0.1548,1.4735,0.2031,0.3432,1.8854,0.9999,1.8293,1.8807,0.452,1.3219,1.4936,0.3072,0.8455,0.155,1.2466,0.2978,1.4445,1.579,1.3861,1.4767,1.4666,2.8593,Control
B02,0.6907,1.0272,0.3184,0.4639,1.0128,1.9669,0.4624,0.0974,0.9993,0.9577,0.3578,1.2502,1.7086,2.4738,2.049,1.9612,0.13,0.5529,1.4801,0.7129,0.9796,0.6586,0.816,1.4571,0.5258,0.4887,1.6209,0.6982,1.8062,1.5772,0.1148,0.9807,0.8361,1.9071,0.7489,1.4757,1.1438,0.7221,0.8881,1.0146,3.3457,1.3763,0.4023,1.8712,0.1796,0.2692,2.2802,1.1145,1.9715,2.3103,0.4378,1.4678,1.4558,0.1854,1.1175,0.1319,1.2866,0.5205,1.4931,1.7588,1.3263,2.0374,1.4387,3.4823,Control
B03,0.3318,1.056,0.3586,0.5275,1.0179,2.0141,0.512,0.0914,0.933,0.8905,0.2481,1.2085,1.8308,2.2988,1.77,1.786,-0.0517,0.4649,1.3199,0.7586,0.9079,0.5588,0.6437,1.1256,0.3461,0.618,1.5833,0.7721,1.604,1.3873,1.0159,0.7797,0.766,1.8553,0.6764,1.3093,1.113,0.6262,0.8912,1.1683,2.9946,1.1769,0.2613,1.5317,0.1948,0.2462,2.1338,1.1141,1.903,2.2166,0.4413,1.4436,1.5497,0.1515,0.974,0.1323,1.3624,0.47,1.6356,1.9606,1.3701,1.853,1.3911,3.2169,BRCACancer
B04,0.265,1.4729,0.3449,0.6234,0.9316,1.7529,0.2408,0.0382,1.2182,1.0211,0.3309,0.8173,1.9522,2.0217,1.5149,1.5997,-0.0431,0.5711,1.184,0.8105,0.7402,0.5084,0.6265,1.7245,0.176,1.0125,1.6575,0.8504,0.9754,0.9246,0.2728,0.8181,0.5713,1.5659,1.2812,1.0976,1.0973,0.7358,0.8618,0.9791,2.5105,1.1519,0.3358,1.4969,0.2028,0.3938,1.7998,1.1366,1.6248,1.81,0.6514,1.4826,1.609,0.1612,0.8904,0.0709,1.7077,0.3753,2.1773,1.5843,2.0108,1.6128,1.7601,2.6632,BRCACancer
B05,0.6911,0.7538,0.2709,0.3737,0.9559,1.2293,-0.0038,-0.0971,0.7795,0.7963,0.3631,0.6302,1.4532,2.0999,1.7847,1.8143,0.0924,0.563,1.2466,0.6977,1.0736,0.4305,0.6992,1.0398,0.2569,0.5078,1.5074,0.4846,0.9951,1.3034,0.3128,0.8098,0.7599,1.5339,0.6888,1.0423,0.7741,0.5338,0.6773,0.6147,3.1847,1.2011,0.2762,1.4503,0.2273,0.4399,1.7628,1.0147,1.4971,1.6198,0.3268,1.1387,1.1758,0.1849,0.8336,-0.0238,1.3629,0.4581,1.5353,1.6637,1.5095,1.388,1.2624,3.3766,BRCACancer
B06,0.2648,1.0834,0.4839,0.4064,0.9392,1.1768,0.4891,0.2107,0.6924,0.6837,0.0027,0.5991,1.5085,2.2572,1.5006,1.296,-0.3239,0.3788,0.8845,0.358,0.5711,0.1636,0.3683,0.9257,0.0408,0.4508,1.1253,0.4988,0.9394,0.754,0.5698,0.4832,0.5914,1.4358,0.4388,0.6971,0.8075,0.3254,0.6007,1.0298,2.6002,0.7044,-0.0629,1.2863,0.1632,0.2914,1.3516,0.8608,1.3123,1.5034,0.3152,1.0463,1.137,0.3142,0.5586,0.1056,0.9883,0.266,1.3611,1.3797,1.025,1.1557,1.0718,2.8845,BRCACancer
B07,0.6642,1.5057,0.353,0.4293,0.8858,1.8345,0.5315,0.0772,1.0305,0.9581,0.3774,1.3117,1.9279,2.577,1.9731,1.8199,0.0749,0.661,1.4775,0.7416,0.8337,0.6203,0.7663,1.6065,0.3887,0.6026,1.6451,0.7269,1.8321,1.4072,0.2174,1.024,0.8726,1.8213,0.813,1.3097,1.274,0.7673,1.0208,1.4299,3.0748,1.3256,0.3509,1.726,0.2885,0.3893,2.2523,1.26,2.0296,2.402,0.465,1.6187,1.5902,0.2048,1.1095,0.13,1.5654,0.5994,1.7565,1.5748,1.2438,2.0606,1.5184,3.16,BRCACancer
B08,0.362,0.8022,0.5025,0.423,0.7553,1.5297,0.2999,0.0683,0.7563,0.6954,0.3315,0.9136,1.3712,2.0538,1.5852,1.9124,0.183,0.5872,1.3839,0.7226,0.7369,0.6297,0.7068,1.7208,0.4049,0.3104,1.6528,0.4862,0.8788,1.6462,0.2997,0.672,0.9851,1.6709,0.4532,1.4326,0.5319,0.6147,0.8409,1.0769,2.9688,1.2886,0.5257,1.0878,0.1909,0.2471,1.8843,1.2287,1.6887,2.1668,0.4308,1.2385,1.3514,0.1308,0.8955,0.0997,1.0439,0.5933,1.0547,1.132,1.0587,1.7414,1.0596,3.2387,Control
B09,0.1847,0.9436,0.199,0.7033,0.7327,1.5911,0.2003,-0.0821,0.9353,0.8142,0.4139,0.8698,1.7608,1.8479,1.4025,1.4842,-0.1276,0.4803,1.0445,0.7318,0.9148,0.4484,0.6215,1.5892,0.2012,1.0313,1.6703,0.6499,0.8153,0.8165,0.2759,0.6477,0.4587,1.3917,1.5056,0.9781,0.9177,0.6344,0.7966,0.9488,1.9231,1.1371,0.3141,1.5196,0.1451,0.455,1.0555,0.8196,1.5968,1.2061,0.5949,1.2398,1.4071,0.1395,0.6723,0.0402,1.6878,0.3816,2.0965,1.491,2.0407,1.2082,1.5966,2.3797,Control
B10,0.1971,0.6772,0.3207,0.3825,0.8541,1.3307,0.0772,-0.0394,0.9486,0.7702,0.2687,0.5616,1.847,1.6522,1.1074,1.5583,-0.0321,0.4783,0.9307,0.6439,0.6296,0.3712,0.4803,1.2783,0.1828,0.7046,1.5222,0.8182,0.9474,0.8982,1.0361,0.6373,0.6131,1.5729,1.0333,1.0456,0.8861,0.4409,0.7291,0.7942,2.3555,0.994,0.2267,0.9421,0.1689,0.2323,1.5375,0.9727,1.6895,1.8948,0.4139,1.4231,1.4557,0.1115,0.7626,0.0413,1.2976,0.3804,1.7694,1.4619,1.7219,1.5782,1.5265,2.8399,Control
B11,0.6019,0.4906,0.331,0.3893,0.9018,1.4491,0.0495,0.0062,0.8346,0.798,0.4248,0.6727,1.4697,2.2778,1.6393,1.678,0.2154,0.5323,1.248,0.7083,0.6843,0.4509,0.6847,1.3991,0.3489,0.4604,1.7628,0.5737,0.8062,1.3695,1.9642,0.5888,0.8086,1.5697,0.5253,1.0275,0.638,0.5328,0.7415,0.7796,2.9205,1.17,0.4117,0.8439,0.1053,0.1238,2.116,1.2778,1.4423,1.8853,0.4477,1.2514,1.4217,0.146,0.9184,0.0719,1.0893,0.6133,1.3446,1.24,1.4614,1.4301,1.1268,3.3025,Control
B12,0.2226,0.9058,0.1523,0.3487,0.4746,1.194,-0.0318,-0.1462,0.861,0.673,0.3185,0.4187,1.4907,1.7988,1.1255,1.4704,-0.0393,0.4148,0.7461,0.6225,0.5031,0.3638,0.5036,1.3625,0.185,0.8008,1.3374,0.6707,0.5687,0.4754,0.4206,0.6459,0.2503,1.0209,1.2303,0.7638,0.7496,0.4741,0.5889,0.7632,1.8059,0.8411,0.208,1.1972,0.2381,0.2135,0.829,0.7335,1.1221,0.5172,0.4494,0.945,1.1501,0.0962,0.4836,-0.0094,1.3555,0.2331,1.9139,1.1456,1.6009,1.0799,1.4994,2.4327,Control
C01,0.4387,0.9661,0.2367,0.4644,1.1319,1.4053,0.2689,0.0021,1.0745,0.9638,0.4516,0.5071,1.5473,2.2848,1.8635,2.0364,0.0535,0.6118,1.61,0.7609,0.8571,0.6847,0.8,1.4713,0.4775,0.4944,1.8228,0.7435,0.7865,1.5547,0.2968,1.1059,0.7174,1.5829,0.8977,1.348,0.8306,0.7814,0.8729,0.9788,3.0068,1.582,0.576,1.3796,0.2899,0.3305,1.5178,1.4181,1.6016,1.8344,0.5509,1.3674,1.3664,0.1621,1.0062,0.0654,1.2359,0.7532,1.5355,1.2568,1.8108,1.6042,1.3296,2.8403,BRCACancer
C02,0.5569,1.4802,0.4567,0.3541,0.7507,1.7929,0.2345,-0.1366,0.9516,0.9303,0.4271,0.8821,1.5726,2.2651,1.9455,1.9558,0.1334,0.6459,1.4449,0.6836,0.7197,0.7019,0.7799,1.5567,0.492,0.4671,1.5148,0.5309,0.945,1.4435,0.3083,1.0306,0.6319,1.6166,0.6846,1.3977,0.7075,0.6195,0.7238,1.3238,3.0434,1.3958,0.4904,1.1795,0.2148,0.2497,1.8732,1.0354,1.9496,2.1788,0.3078,1.4542,1.4157,0.2366,1.1563,0.0517,0.955,0.6793,1.2675,1.2932,1.2227,1.9978,1.0886,3.0783,BRCACancer
C03,0.386,0.9075,0.3334,0.4329,0.9072,1.4616,0.4675,0.0222,1.0312,1.043,0.5656,0.9756,1.6786,2.1379,1.8903,2.0571,0.2753,0.6585,1.6581,0.7401,0.9494,0.9231,0.9758,1.6027,0.6108,0.458,1.5281,0.747,1.1946,1.4853,0.0657,1.3928,0.7647,1.6499,0.9599,1.5257,0.9169,0.8353,0.9301,0.9883,2.9866,1.6761,0.5207,1.5778,0.3795,0.3167,2.1188,1.2486,2.0627,2.4714,0.433,1.4802,1.5104,0.1909,1.1505,0.075,1.3311,0.8397,1.5967,1.2173,1.3507,2.0789,1.3494,2.8942,BRCACancer
C04,0.1882,0.5481,0.085,0.1876,0.3399,0.888,-0.2553,-0.1424,0.6169,0.4922,0.385,0.2908,0.9568,1.3569,1.225,1.8437,0.2173,0.4638,1.0324,0.5423,0.4721,0.5682,0.6323,1.671,0.395,0.2442,1.2653,0.3925,0.4733,1.2565,0.3297,0.6673,0.3558,1.0992,0.3437,1.0751,0.3488,0.4063,0.5598,0.4306,2.4496,1.156,0.4177,0.6176,0.3549,0.2446,1.5899,0.8225,1.7182,1.8873,0.2276,0.8596,0.7955,0.1232,0.6745,-0.0033,0.6563,0.4364,0.717,0.7671,0.8698,1.4814,0.6996,2.9191,Control
C05,0.2885,0.5638,0.1669,0.2155,0.5767,1.0818,-0.1036,-0.1798,0.6373,0.6016,0.297,0.3934,1.1124,1.5336,1.3886,1.836,0.1457,0.611,0.9815,0.5665,0.498,0.5706,0.5801,0.9455,0.3816,0.2222,1.157,0.4559,0.3797,1.2974,0.1399,0.787,0.3911,1.3492,0.341,1.0944,0.5649,0.4499,0.5196,0.4936,3.0206,1.115,0.3402,0.4484,0.1938,0.2586,1.565,0.7839,1.5751,1.9033,0.2415,0.8803,0.937,0.1466,0.8718,-0.0147,0.6081,0.4392,0.7848,0.8638,0.9691,1.644,0.6797,3.3796,BRCACancer
C06,0.023,0.3123,0.1494,0.2149,0.1381,0.0866,-0.2926,-0.0701,0.1142,0.1529,0.3388,0.0922,0.3932,0.5909,0.5001,0.613,0.0055,0.5548,0.1992,0.225,0.2293,0.25,0.2288,0.4269,0.1481,0.0362,0.5373,0.0011,0.023,0.3494,0.8465,0.2829,0.14,0.4525,0.1156,0.4446,0.1251,0.1594,0.1399,0.2199,1.2959,0.4669,0.2471,0.6105,-0.0935,0.1261,0.7003,0.1789,0.8464,0.7118,0.0275,0.2074,0.2206,0.0175,0.2958,-0.0845,0.3466,0.2645,0.3585,0.3392,0.4921,0.6535,0.3935,1.5909,Control
C07,0.3686,0.6989,0.2411,0.303,0.569,0.9823,0.0163,-0.0097,0.6666,0.7405,0.342,0.4826,1.3488,1.7329,1.4626,1.799,0.0732,0.5604,1.1076,0.5542,0.5783,0.551,0.6551,1.4291,0.3969,0.3665,1.2729,0.3857,0.3669,1.135,0.3058,0.6984,0.4612,1.5067,0.4822,1.1649,0.5388,0.4224,0.5967,0.7457,3.2502,1.0638,0.3536,1.0543,0.1906,0.1795,2.0178,0.7596,1.9244,2.6448,0.2661,1.0539,1.1736,0.1675,0.9015,0.014,0.8358,0.4529,1.0499,1.0366,1.0225,1.8826,0.7236,3.0724,Control
C08,0.5957,0.9035,0.2235,0.3327,0.762,1.534,0.2563,0.0718,0.7183,0.8707,0.4497,0.843,1.5563,1.697,1.5408,1.8906,0.1572,0.511,1.364,0.6328,0.6492,0.6146,0.7092,1.4878,0.4165,0.3599,1.422,0.3339,0.7709,1.5307,0.9021,0.8455,0.6719,1.5193,0.5357,1.3447,0.8217,0.5595,0.8017,1.1631,2.8898,1.2134,0.4734,1.095,0.2573,0.2801,1.9717,1.0215,2.041,2.379,0.3237,1.1918,1.2968,0.2284,1.0625,0.112,0.9311,0.5715,1.0038,1.1417,1.147,1.787,0.8861,2.9788,Control
C09,0.3502,0.8363,0.3338,0.3237,0.5079,1.4491,-0.08,-0.0106,0.7745,0.7329,0.3495,0.6651,1.3676,1.4665,1.4346,1.9539,0.2299,0.5937,1.1302,0.6346,0.5666,0.5812,0.6399,1.2395,0.4063,0.293,1.2543,0.4361,0.6002,1.1495,0.3247,0.7704,0.4604,1.4539,0.4457,1.248,0.5095,0.474,0.5416,1.0691,3.0192,1.1963,0.3698,0.9089,0.1796,0.3175,1.8383,0.7608,1.6737,2.2228,0.2827,1.1074,1.1689,0.1358,0.9565,0.0233,0.7661,0.5473,1.036,1.0607,1.0384,1.8125,0.8216,3.1469,Control
C10,0.5418,1.2756,0.1505,0.2065,0.5833,1.5083,-0.039,-0.0868,0.7389,0.7871,0.3767,0.7525,1.3786,1.8778,1.6186,1.7802,0.1758,0.4403,1.1635,0.547,0.5446,0.5856,0.6162,1.238,0.3928,0.2989,1.2466,0.3326,0.5963,1.3366,0.8436,0.8647,0.4227,1.5185,0.5919,1.1424,0.683,0.42,0.5008,1.1779,2.9992,1.1619,0.3475,0.9046,0.1964,0.186,1.7315,0.9055,1.6858,1.9479,0.2152,1.2296,1.2759,0.1567,1.0709,-0.0013,0.5893,0.5416,0.9194,1.0398,1.1596,1.9207,0.8316,3.3181,BRCACancer
C11,0.3471,1.1275,0.119,0.369,0.6002,1.5849,0.2627,0.0975,0.7182,0.8165,0.4588,1.0574,1.4946,1.8492,1.5866,1.9445,0.2787,0.5474,1.434,0.7405,0.7502,0.699,0.8067,1.7007,0.4802,0.3093,1.5471,0.4923,0.9084,1.5951,0.3359,0.9457,0.6743,1.3955,0.6416,1.3651,0.9016,0.6056,0.7944,0.9428,2.6483,1.4207,0.6104,0.9655,0.0576,0.3039,2.0926,0.9931,2.3318,2.43,0.3932,1.1741,1.2004,0.1797,1.0473,0.1617,1.0578,0.6303,1.2161,1.0752,1.1957,1.8494,1.0109,2.9167,Control
C12,0.3824,1.1776,0.1294,0.3637,0.2618,0.9129,-0.0808,-0.0938,0.4327,0.4115,0.4371,0.4969,0.9276,1.4815,1.1417,1.767,0.1014,0.5116,0.9138,0.5107,0.4654,0.5121,0.5441,1.5077,0.309,0.2174,1.142,0.4485,0.2529,0.9766,0.2323,0.6175,0.4599,1.025,0.2762,1.0167,0.366,0.3272,0.4474,0.9968,2.2935,1.0278,0.4191,0.5731,0.2207,0.2351,1.5984,0.7072,1.8068,2.0824,0.1436,0.6844,0.7596,0.0909,0.7166,-0.0028,0.5333,0.5237,0.6215,0.6171,0.9056,1.4932,0.5595,2.8096,BRCACancer
D01,0.3352,1.2375,0.2023,0.5346,0.827,1.7712,0.2992,0.06,0.929,0.8428,0.4804,0.676,1.6865,2.1248,1.6727,1.7459,-0.0727,0.4348,1.1839,0.781,0.5965,0.5906,0.6814,1.4211,0.3384,1.0636,1.5919,0.7285,0.9925,1.0237,0.9798,0.926,0.4912,1.253,1.311,0.9462,1.1124,0.7059,0.9344,1.0886,2.2788,1.2159,0.3225,1.5317,0.1644,0.2976,1.1142,1.1432,1.8617,1.6045,0.5983,1.1798,1.312,0.1617,0.7271,0.0615,1.6121,0.5276,2.1241,1.3663,1.8273,1.3014,1.4819,2.7781,BRCACancer
D02,0.6726,2.1233,0.0846,0.3212,0.562,1.3196,0.015,-0.045,0.7489,0.7444,0.7006,0.5998,1.3419,2.0261,1.8525,1.9951,0.2521,0.5359,1.1685,0.6342,0.6129,0.6233,0.7157,1.7301,0.4997,0.29,1.405,0.4669,0.8706,1.3317,1.0561,0.7768,0.5506,1.284,0.4396,1.2514,0.5624,0.6098,0.6663,1.5939,3.3029,1.3906,0.4957,0.9468,0.0754,0.1842,1.3374,0.8156,1.8306,2.1404,0.3265,1.0858,1.1682,0.091,0.9599,0.0503,0.7634,0.5246,0.9532,0.9756,1.2132,1.563,0.883,3.5883,BRCACancer
