@relation data

@attribute id string
@attribute 10368 numeric
@attribute 10369 numeric
@attribute 1605 numeric
@attribute 1636 numeric
@attribute 1674 numeric
@attribute 1756 numeric
@attribute 2010 numeric
@attribute 22801 numeric
@attribute 27091 numeric
@attribute 27092 numeric
@attribute 3479 numeric
@attribute 3569 numeric
@attribute 3655 numeric
@attribute 3672 numeric
@attribute 3673 numeric
@attribute 3674 numeric
@attribute 3675 numeric
@attribute 3676 numeric
@attribute 3678 numeric
@attribute 3679 numeric
@attribute 3680 numeric
@attribute 3685 numeric
@attribute 3688 numeric
@attribute 3690 numeric
@attribute 3691 numeric
@attribute 3693 numeric
@attribute 3694 numeric
@attribute 3695 numeric
@attribute 3696 numeric
@attribute 3908 numeric
@attribute 4000 numeric
@attribute 4607 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4633 numeric
@attribute 4634 numeric
@attribute 488 numeric
@attribute 51422 numeric
@attribute 53632 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5564 numeric
@attribute 5565 numeric
@attribute 5571 numeric
@attribute 55799 numeric
@attribute 59283 numeric
@attribute 59284 numeric
@attribute 59285 numeric
@attribute 60 numeric
@attribute 6262 numeric
@attribute 6442 numeric
@attribute 6443 numeric
@attribute 6444 numeric
@attribute 6445 numeric
@attribute 6546 numeric
@attribute 70 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 71 numeric
@attribute 7124 numeric
@attribute 7134 numeric
@attribute 7137 numeric
@attribute 7139 numeric
@attribute 7168 numeric
@attribute 7169 numeric
@attribute 7170 numeric
@attribute 7171 numeric
@attribute 7273 numeric
@attribute 775 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 781 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 784 numeric
@attribute 785 numeric
@attribute 786 numeric
@attribute 8515 numeric
@attribute 8516 numeric
@attribute 9254 numeric
@attribute 93589 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,-0.1115,-0.0742,0.1877,-0.0207,-0.1799,-0.1151,1.102,-0.1033,0.0893,-0.0936,-0.0712,0.1171,0.7029,-0.0156,0.0097,1.2019,0.0023,2.2748,1.3205,-0.0312,0.0129,0.4898,2.4501,2.3431,-0.049,0.2104,-0.0366,1.974,-0.0104,-0.0849,0.0198,0.1101,-0.0258,-0.139,-0.0132,0.0937,1.4954,0.2398,0.0374,1.0445,-0.1344,1.0966,0.7936,1.243,-0.0082,0.1882,-0.2105,0.0539,1.4698,-0.0606,-0.0021,0.1942,0.007,-0.093,0.4809,0.0129,2.0248,0.1146,0.0278,1.1094,0.1872,0.0102,-0.1385,-0.0549,0.3385,0.0404,0.4249,0.4455,0.2636,-0.0814,-0.0138,-0.0084,-0.0915,0.1634,-0.0794,0.1049,-0.026,-0.0701,-0.0652,-0.0807,0.0939,0.0854,Control
Utah__A12,-0.0196,-0.1274,0.1687,-0.0999,-0.0342,-0.1527,0.8004,-0.0751,0.0707,-0.0302,-0.1152,0.0935,0.7485,0.0534,0.1864,1.2713,0.0307,1.9491,0.8452,-0.0068,0.1402,0.4265,1.8175,2.5939,-0.0199,0.4855,0.0411,1.4044,0.1946,-0.0234,0.176,-0.0166,-0.1345,-0.2465,0.141,0.3594,0.9793,0.2497,0.2195,0.9707,-0.0019,0.6934,0.6998,0.9241,0.1118,-0.0765,-0.2142,0.0401,1.4197,0.0119,0.0355,0.2239,0.0528,-0.1199,0.2077,-0.1642,1.712,0.1544,0.0105,0.8923,0.0949,0.333,-0.1521,0.1173,0.291,-0.0564,0.3673,0.0649,0.2105,-0.0376,0.0089,0.0615,-0.1086,0.0232,-0.1324,0.1776,0.0351,-0.0861,0.0969,-0.1434,0.2152,0.0215,Control
Utah__B01,0.0518,-0.119,0.2563,-0.1595,-0.2157,-0.1405,0.8963,-0.1059,0.0358,-0.0551,-0.0725,-0.0831,1.6272,0.0533,0.1024,0.6784,-0.0857,2.5478,1.0381,-0.0549,0.1527,0.5354,2.099,2.0587,-0.2116,0.3434,0.0065,1.4407,0.0232,-0.0968,-0.0618,-0.0761,-0.0747,-0.2093,0.0879,0.2261,1.6171,0.3739,0.1644,1.3654,-0.1924,0.8896,1.026,1.0479,0.0889,-0.1901,-0.2591,-0.1101,1.454,-0.0542,-0.0689,0.258,-0.0376,-0.1187,0.616,-0.113,1.6386,0.0729,0.2059,0.8693,0.221,0.3332,-0.4443,0.0716,0.3539,0.1791,0.7559,0.7641,0.6242,-0.0398,0.0476,-0.0349,-0.1423,0.0077,-0.0575,0.0677,0.0598,-0.1812,0.1396,-0.1291,0.0109,-0.0107,Control
Utah__B02,-0.0875,-0.1031,0.3809,0.0383,0.0444,-0.1027,1.3189,-0.0864,-0.0911,-0.0549,-0.08,0.0837,1.291,0.0827,0.1545,0.8415,0.0564,2.6729,1.3619,0.0197,0.0206,0.6652,2.3005,2.024,0.0042,0.3322,-0.0571,2.0879,0.0329,-0.0688,0.0976,0.1104,-0.1084,-0.1606,-0.0615,0.101,1.653,0.3679,0.1622,1.4322,-0.1054,1.1773,1.128,1.2721,0.0106,0.1249,-0.1101,0.0976,2.1053,-0.075,0.0446,0.3681,-0.0335,-0.081,0.4,-0.101,2.0366,0.0835,0.124,1.3637,0.4265,0.0961,-0.102,-0.009,0.4286,0.1732,0.7297,0.8242,0.3394,-0.0645,0.0138,-0.0239,-0.0923,0.2511,-0.0779,0.1708,-0.0319,-0.1206,0.0366,-0.1167,0.1622,0.0714,Control
Utah__B03,-0.0561,-0.0665,0.289,0.0808,-0.0863,-0.1193,1.1372,-0.0794,0.0517,-0.0412,-0.0731,-0.0777,1.3176,0.0761,0.0384,0.1962,0.0169,2.831,1.2406,-0.0323,0.041,0.6283,2.3513,1.0469,-0.0535,0.1253,-0.0255,1.8648,-0.0211,-0.0939,-0.0427,0.0538,-0.0624,-0.1189,-0.0328,0.0747,1.6377,0.2937,0.0793,1.4131,-0.1515,1.1106,1.1263,1.1418,0.0461,0.0643,-0.1976,0.0058,1.8191,-0.0815,0.0339,0.2823,-0.0258,-0.0646,0.4771,-0.1099,1.7544,0.0398,0.1701,1.1485,0.1629,0.2411,-0.1766,-0.017,0.2836,0.0848,0.7211,0.7662,0.3529,-0.0514,0.012,-0.042,-0.1395,0.1834,-0.0185,0.1524,4e-04,-0.134,0.0818,-0.1197,0.0706,0.106,BRCACancer
Utah__B04,-0.1818,-0.1788,0.3739,-0.0018,-0.0205,-0.1387,0.8567,-0.1377,-0.0639,-0.1234,-0.0923,-0.0454,1.1583,0.0537,0.0599,0.9538,-0.026,3.1187,1.2232,-0.0666,0.0052,0.7023,2.6115,2.1261,-0.0594,0.2997,-0.034,1.5918,0.0045,-0.0506,0.1605,0.0711,-0.0925,-0.1875,-0.1384,0.0951,1.5881,0.7195,0.1488,1.4252,-0.0834,0.7283,1.058,0.9219,0.0497,0.0641,-0.1672,-0.0119,1.7322,-0.0916,-0.0557,0.2236,0.1055,-0.078,1.1075,-0.073,1.8642,0.0602,-0.0332,0.9156,0.3204,0.2415,-0.2414,-0.072,0.3762,0.0214,0.9019,0.6366,0.6531,-0.1022,-0.0363,-0.0071,-0.0975,0.2066,-0.1279,0.1292,0.0447,-0.1978,0.0164,-0.1578,0.1643,-0.0137,BRCACancer
Utah__B05,-0.089,-0.1638,0.2038,0.0572,0.0282,-0.1521,1.0364,-0.1445,0.0058,-0.1303,-0.0708,-0.0785,0.7351,0.0555,0.155,0.542,-0.0235,2.5154,0.9197,-0.048,0.0311,0.431,2.2374,1.7434,-0.0643,0.257,-0.0261,1.6197,0.0294,-0.0047,0.1089,0.0626,-0.108,-0.2144,-0.0928,0.2596,1.5753,0.3209,0.1364,1.1955,-0.0544,0.8291,0.7962,0.9818,0.0314,0.1045,-0.2252,0.0633,1.9046,-0.0208,0.0445,0.195,0.0283,-0.1081,0.4429,-0.1571,2.1068,0.1443,0.0435,1.1503,0.3651,0.2252,-0.2137,0.0134,0.2631,0.0673,0.6703,0.6051,0.221,-0.1112,-0.0174,0.0557,-0.0792,0.1359,-0.1239,0.0936,0.0224,-0.1518,0.0626,-0.1629,0.2184,0.015,BRCACancer
Utah__B06,-0.0094,-0.1061,0.1592,-0.2217,-0.2481,-0.1372,0.5471,-0.143,0.0734,-0.111,-0.0464,-0.0569,1.1116,0.0417,0.2302,0.4054,-0.2403,2.4239,0.9082,-0.1905,0.2034,0.4171,2.0964,1.7234,-0.2679,0.3573,0.0878,1.3967,0.0143,-0.0194,1e-04,-0.1816,-0.1563,-0.2453,-0.0281,0.1321,1.4684,0.1742,0.1631,1.1453,-0.0568,0.7161,0.9534,0.8586,0.1882,-0.2286,-0.3949,-0.2355,1.464,-0.0044,-0.0501,0.2405,0.0019,-0.116,0.3688,-0.1587,1.3579,0.0968,0.2262,0.7797,0.0826,0.2848,-0.4571,0.0559,0.2664,-0.1433,0.675,0.4235,0.379,-0.0907,-0.0845,-0.0565,-0.1006,-0.0562,-0.0465,-0.0226,0.0678,-0.396,0.1505,-0.0655,0.0176,-0.0843,BRCACancer
Utah__B07,-0.1458,-0.1259,0.3271,0.0497,0.0476,-0.1133,1.1184,-0.1144,-0.0118,-0.1212,-0.1148,-0.0371,1.2906,0.0228,0.18,1.0865,0.0185,2.8221,1.3932,-0.0317,0.0192,0.7576,2.5925,2.1676,-0.036,0.3185,-0.0277,2.1756,0.0879,-0.0057,0.1594,0.0445,-0.1413,-0.1901,-0.0802,0.1189,1.8137,0.4083,0.1819,1.5367,-0.0641,1.1502,1.1489,1.3023,0.0204,0.1974,-0.1774,0.0357,2.0562,-0.0638,0.0426,0.4816,0.0221,-0.1193,0.4443,-0.0797,2.1339,0.0683,0.1792,1.2133,0.1916,0.2024,-0.1076,-0.0177,0.3875,0.0789,0.8029,0.7153,0.5724,-0.1126,-0.0058,-0.0231,-0.0812,0.315,-0.1138,0.218,-0.0368,-0.1035,4e-04,-0.1553,0.3206,0.0489,BRCACancer
Utah__B08,-0.1307,-0.1154,0.2654,0.0719,-0.0363,-0.0865,1.3853,-0.0821,0.0086,-0.0518,-0.0749,0.0547,1.0051,0.0272,0.2951,1.7042,0.0461,2.0075,1.4547,0.0351,-0.0116,0.6207,2.2952,3.1823,0.0129,0.5046,-0.059,1.8842,0.0766,-0.0744,0.1486,0.1356,-0.0661,-0.159,0.0565,0.0347,1.6214,0.23,0.0615,1.1639,-0.0854,1.1604,0.8418,1.3442,-0.011,0.3198,-0.1275,0.1772,1.8059,-0.0698,0.0709,0.2283,-0.0212,-0.0461,0.2497,-0.0335,2.3817,0.1441,0.0031,1.3897,0.1785,0.0891,-0.0813,-0.0923,0.488,0.0497,0.5186,0.5979,0.1832,-0.0753,0.0125,-0.0353,-0.0995,0.2358,-0.0425,0.1616,-0.0596,-0.0745,-0.0252,-0.0958,0.0539,0.0904,Control
Utah__B09,-0.1333,-0.0516,0.2145,0.026,-0.0532,-0.129,0.7788,-0.1052,-0.0518,-0.088,-0.0642,-0.0347,1.0383,0.0148,0.1433,1.4631,-0.001,2.6131,0.9368,-0.0641,0.0276,0.4571,2.8246,2.6153,-0.0601,0.3581,-0.0888,1.2476,0.0094,-0.0786,0.0282,0.0795,-0.0641,-0.1596,-0.0316,-0.0531,1.6638,0.5483,0.1684,1.2231,-0.2037,0.7263,0.9832,0.7949,-0.0194,0.1828,-0.1744,0.1095,1.5271,-0.0671,0.0619,0.1227,-0.0264,-0.116,0.8115,-0.0843,1.9542,0.0927,0.0089,0.9219,0.0635,0.0634,-0.0355,-0.047,0.4461,-0.0497,0.8284,0.8543,0.9493,-0.0711,-0.0017,-0.0651,-0.1735,0.1409,-0.0389,0.0041,-0.0166,-0.0794,0.0127,-0.1394,0.0808,0.0052,Control
Utah__B10,-0.1025,-0.1101,0.251,-0.0056,-0.0115,-0.1149,0.6792,-0.1025,0.0224,-0.0747,-0.0815,-0.0171,1.0661,-0.0113,0.0847,0.8926,-0.0627,2.9757,1.0381,-0.0216,0.0536,0.566,2.3771,2.2526,-0.061,0.2777,0.0185,1.5217,0.0584,-0.0544,0.0806,0.0448,-0.045,-0.2018,0.0286,0.1076,1.3961,0.5143,0.1469,1.2254,-0.0837,0.7556,0.7334,0.8996,0.0473,0.1109,-0.1833,0.0058,1.5575,-0.0659,0.0347,0.2147,-0.0053,-0.1252,0.8371,-0.0593,1.6541,0.057,-0.0423,0.8827,0.0864,0.1189,-0.1116,-2e-04,0.2734,-0.0738,0.593,0.355,0.5528,-0.0933,-0.06,0.006,-0.1153,0.0719,-0.0774,0.0336,0.0052,-0.0928,0.0405,-0.1124,0.1606,0.0284,Control
Utah__B11,-0.128,-0.0608,0.2981,-0.0273,-0.0173,-0.0891,1.0977,-0.0704,-0.091,-0.1182,-0.0085,-0.0928,0.8857,0.0918,0.238,1.5844,0.0288,2.343,1.2259,-0.036,0.0283,0.5712,2.1992,3.0209,-0.0275,0.4392,-0.0517,1.5479,0.0283,-0.0631,0.2038,0.0935,-0.0381,-0.122,-0.022,0.0829,1.6008,0.4018,0.1706,1.1593,-0.099,0.9577,0.8504,0.9778,0.0175,0.165,-0.1245,0.0691,1.6381,-0.0796,-0.0138,0.207,0.0274,-0.1126,0.7193,-0.0327,2.5363,0.1012,-0.0199,1.0033,0.1554,0.1544,-0.1176,-0.0868,0.4564,-0.0116,0.4655,0.3876,0.2599,-0.089,0.0029,-0.0494,-0.0557,0.1635,-0.0654,0.079,-0.0086,-0.0637,-5e-04,-0.0973,0.1367,0.0521,Control
Utah__B12,-0.1673,-0.0824,0.1557,-0.0197,0.0624,-0.1273,0.4661,-0.0879,0.053,-0.043,-0.1373,-0.0318,1.005,-0.0335,0.0054,0.7785,-0.0883,2.5269,0.7856,-0.1234,-0.062,0.3699,2.3982,1.9422,-0.0828,0.2098,-0.0733,1.0528,0.0739,-0.0626,0.1002,0.0568,-0.1293,-0.1659,-0.1668,0.0121,1.2139,0.5073,0.0964,1.0025,-0.0356,0.5534,0.6051,0.4198,-0.007,0.0896,-0.1571,0.0556,1.5376,-0.0861,0.024,0.0967,-0.0211,-0.1578,0.8477,-0.1408,1.5348,0.0668,-0.0477,0.5958,0.2909,0.1696,-0.2959,0.0175,0.1787,-0.1025,0.5748,0.436,0.7531,-0.1146,-0.0459,0.018,-0.0589,0.0241,-0.0605,-0.0069,-0.0617,-0.2066,-0.0109,-0.1022,0.0172,0.0184,Control
Utah__C01,-0.2028,-0.1099,0.3682,0.045,0.0632,-0.1386,1.1648,-0.1544,-0.0071,-0.1238,-0.0417,0.0797,0.8329,0.0629,0.2422,1.0711,-0.0023,2.4975,1.622,0.0019,0.0224,0.6767,2.1418,2.4851,-0.0096,0.3315,-0.0391,1.8101,0.0458,-0.0479,0.1966,0.1641,-0.1106,-0.2156,-0.048,0.1196,1.8165,0.5383,0.1966,1.2128,-0.064,1.0304,1.1033,1.213,0.0303,0.1341,-0.2871,-0.0057,1.8712,-0.0679,0.0101,0.2027,-0.0616,-0.131,0.8879,-0.1752,2.3079,0.0901,0.0773,1.2049,0.4812,0.234,-0.1925,0.0519,0.4303,0.1696,0.7303,0.7682,0.3321,-0.113,-0.0441,0.0105,-0.0873,0.3041,-0.1817,0.1755,0.0628,-0.2447,0.0441,-0.1575,0.199,0.0965,BRCACancer
Utah__C02,-0.1134,-0.1053,0.4842,0.0663,0.2033,-0.131,1.2587,-0.1198,-0.0235,-0.1035,-0.1129,0.1329,1.1681,0.0818,0.2704,1.6448,0.1304,2.3783,1.5857,-0.0345,0.0167,0.6687,2.1641,2.6329,0.0234,0.4752,-0.0232,1.9856,0.1364,-0.0163,0.2039,0.129,-0.1075,-0.1563,-0.089,0.1478,1.5169,0.3351,0.1582,1.2237,-0.1076,1.1488,1.0349,1.0972,0.0361,0.2108,-0.1617,0.05,1.9218,-0.0459,0.0464,0.4223,-0.0584,-0.1105,0.3177,-0.0869,2.3737,0.1446,0.0433,1.2102,0.4151,0.1614,-0.0285,0.0018,0.3594,0.1682,0.5027,0.5145,0.3198,-0.1002,0.0271,-0.0367,-0.0383,0.3147,-0.1029,0.1953,0.0414,-0.0698,0.0128,-0.1657,0.2288,0.0841,BRCACancer
Utah__C03,-0.1427,-0.1539,0.4545,0.116,0.165,-0.1347,1.3059,-0.1442,-0.0162,-0.1419,-0.1432,0.0194,0.9356,0.0775,0.1577,1.6801,0.126,2.615,1.8109,-3e-04,-0.0038,0.7904,2.5163,2.63,0.0025,0.4028,-0.0025,2.3465,0.0617,-0.0123,0.2779,0.1321,-0.1286,-0.1323,-0.0272,0.138,1.7637,0.4006,0.166,1.3215,-0.0922,1.1146,1.3339,1.2281,0.0116,0.1951,-0.2315,0.1798,2.1639,-0.0416,-0.01,0.6114,-0.0198,-0.1494,0.4513,0.0163,2.4757,0.1268,0.113,1.2548,0.5511,0.1709,-0.17,-0.0372,0.4025,0.2019,0.7327,0.7285,0.3771,-0.1343,-0.0283,-0.0228,-0.0501,0.4251,-0.1038,0.2581,-0.0074,-0.1286,0.0648,-0.1466,0.4819,0.1094,BRCACancer
