@relation data

@attribute id string
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1280 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1289 numeric
@attribute 1290 numeric
@attribute 1291 numeric
@attribute 1292 numeric
@attribute 1293 numeric
@attribute 1297 numeric
@attribute 1298 numeric
@attribute 1299 numeric
@attribute 131873 numeric
@attribute 1385 numeric
@attribute 1463 numeric
@attribute 2260 numeric
@attribute 2534 numeric
@attribute 256076 numeric
@attribute 2668 numeric
@attribute 2674 numeric
@attribute 2675 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 375790 numeric
@attribute 3845 numeric
@attribute 4684 numeric
@attribute 4893 numeric
@attribute 4902 numeric
@attribute 51332 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5621 numeric
@attribute 5623 numeric
@attribute 5747 numeric
@attribute 57731 numeric
@attribute 5786 numeric
@attribute 5894 numeric
@attribute 64096 numeric
@attribute 6654 numeric
@attribute 6708 numeric
@attribute 6709 numeric
@attribute 6710 numeric
@attribute 6711 numeric
@attribute 6712 numeric
@attribute 6714 numeric
@attribute 6900 numeric
@attribute 7529 numeric
@attribute 775 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 784 numeric
@attribute 785 numeric
@attribute 7903 numeric
@attribute 8128 numeric
@attribute 8911 numeric
@attribute 8912 numeric
@attribute 8913 numeric
@attribute 9048 numeric
@attribute 9252 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,-0.1422,-0.1488,-0.0234,0.0066,-0.0051,-0.042,-0.1452,-0.0602,-0.1466,-0.0717,-0.0795,-0.0651,0.2837,0.0434,-0.1094,-0.1022,-0.0216,-0.1498,1.3787,-0.0781,0.041,1.2727,0.0466,-0.067,-0.0668,0.0145,1.5674,0.2849,0.0792,1.415,0.2303,2.524,-0.182,0.0016,1.8048,0.9765,0.5921,0.421,0.7252,-0.0336,0.1269,-0.0974,0.6912,1.2871,-0.153,0.7411,-0.0666,1.6078,-0.0305,0.4346,0.0273,0.2131,-0.0157,2.4022,-0.0814,-0.0138,-0.0084,0.1634,-0.0794,0.1049,-0.026,1.2503,-0.0572,0.1238,-0.0168,-0.0226,-0.0918,0.6274,Control
Utah__A12,-0.1471,-0.0589,-0.0024,0.0538,-0.0758,-0.0445,-0.003,-0.0162,-0.1926,-0.1051,-0.0575,-0.1556,0.0822,0.2326,-0.0012,-0.045,-0.1012,-0.0232,1.2041,-0.125,0.0317,0.8099,0.1417,-0.0039,-0.0743,-0.0716,1.1338,0.1934,-0.0275,0.869,0.0266,2.6251,-0.4374,-0.1039,1.2884,0.6537,0.3092,0.184,0.4922,0.0048,0.1012,-0.1815,0.3851,1.1725,-0.2579,0.5264,0.0175,1.1132,0.0034,0.4651,-0.0647,0.1246,0.0682,1.7834,-0.0376,0.0089,0.0615,0.0232,-0.1324,0.1776,0.0351,0.8719,-0.0199,0.0324,-0.0765,0.0077,-0.1097,0.1613,Control
Utah__B01,-0.2634,-0.1215,-0.1388,-0.0468,-0.0601,-0.1462,-0.0553,-0.0375,-0.1937,-0.2761,-0.106,-0.1778,-0.0543,0.1291,-0.086,-0.2211,-0.2917,-0.0806,1.6376,-0.2005,0.0367,1.4445,0.0459,-0.223,-0.035,-0.1429,1.513,0.1464,-0.2429,1.5378,0.0227,2.6035,-0.5663,-0.2057,1.5393,0.7649,0.6422,0.1378,0.7818,-0.1571,0.2081,-0.2806,0.6897,1.6457,-0.3238,0.9155,-0.1012,1.6269,-0.0536,0.8638,-0.1565,0.1548,-0.0994,2.4564,-0.0398,0.0476,-0.0349,0.0077,-0.0575,0.0677,0.0598,1.1777,-0.0186,0.0888,-0.3188,-0.1957,-0.3045,0.6866,Control
Utah__B02,-0.1198,-0.0995,0.0071,0.0021,-0.0525,-0.0815,-0.0773,-0.0424,-0.1421,-0.0791,-0.1029,0.0387,0.2964,0.0494,-0.0499,0.0384,0.0393,-0.0649,1.7428,-0.0759,0.056,1.4931,0.0529,-0.0171,-0.0706,-0.0056,1.6209,0.3374,0.0743,1.5353,0.0684,3.2009,-0.1432,0.0471,1.7139,1.0793,0.6051,0.4073,1.1109,0.0522,0.1632,-0.0461,0.6836,1.8628,-0.0741,0.8818,-0.0689,1.835,-0.0112,0.7734,-0.016,0.4023,-0.0536,2.6982,-0.0645,0.0138,-0.0239,0.2511,-0.0779,0.1708,-0.0319,1.2606,-0.0254,0.2872,-0.0384,-0.023,-0.0407,0.5097,Control
Utah__B03,-0.1971,-0.1428,0.0011,-0.0384,-0.014,-0.0844,-0.0855,-0.0602,-0.1587,-0.143,-0.1198,-0.0315,0.2347,0.0753,-0.0944,-0.0352,-0.0547,-0.104,1.7274,-0.0583,0.1457,1.6356,0.0354,-0.0773,-0.053,-0.0767,1.5833,0.2578,-0.021,1.6324,0.0688,2.9618,-0.3271,-0.0182,1.7231,0.9322,0.6391,0.3033,1.154,-0.0262,0.0831,-0.0838,0.7004,1.7257,-0.1219,0.9292,-0.1057,1.7454,-0.0766,0.784,-0.0569,0.2613,-0.1114,2.6786,-0.0514,0.012,-0.042,0.1834,-0.0185,0.1524,4e-04,1.3504,0.0492,0.2113,-0.1109,-0.0781,-0.2362,0.6076,BRCACancer
Utah__B04,-0.1788,-0.1013,-0.0759,-0.0049,-0.0837,-0.1141,-0.025,-0.0288,-0.1604,-0.1591,-0.0819,-0.0199,0.1792,0.0608,-0.0471,-0.0508,-0.0447,-0.1051,1.7233,-0.1169,0.1162,2.1773,-0.0411,-0.0674,-0.143,-0.0544,1.6575,0.1672,0.0292,1.3972,0.1929,2.4663,-0.3291,-0.0342,1.892,0.7103,0.7937,0.3598,0.6089,-0.0933,0.2236,-0.1005,0.7448,1.725,-0.2049,1.4407,-0.0234,1.6934,-0.0801,0.7388,-0.0116,0.3358,-0.0349,2.053,-0.1022,-0.0363,-0.0071,0.2066,-0.1279,0.1292,0.0447,1.7555,-0.0977,0.069,-0.1565,-0.1277,-0.0779,0.8287,BRCACancer
Utah__B05,-0.1573,-0.0439,-0.0707,0.079,-0.1102,-0.088,0.0053,0.0356,-0.1633,-0.1345,-0.0609,-0.0882,0.2404,0.1429,-0.0333,-0.041,-0.0163,-0.052,1.3547,-0.1651,0.0064,1.5353,0.053,0.0525,-0.1486,-0.0215,1.5074,0.23,-0.0396,1.274,0.1572,2.3855,-0.2578,-0.0472,1.7712,0.8091,0.4861,0.3612,0.9612,0.0229,0.0832,-0.1235,0.6214,1.4207,-0.1831,0.7814,-0.0337,1.5294,-0.0654,0.5673,-0.0373,0.2762,0.0267,2.5809,-0.1112,-0.0174,0.0557,0.1359,-0.1239,0.0936,0.0224,0.9853,-0.0714,0.105,-0.1172,-0.0639,0.0215,0.3764,BRCACancer
Utah__B06,-0.3425,-0.0642,-0.2017,-0.0011,-0.1617,-0.2091,-0.0534,0.0031,-0.1646,-0.3361,-0.0573,-0.3586,-0.0476,0.1087,-0.0674,-0.2539,-0.3243,-0.1135,1.416,-0.2809,-0.115,1.3611,0.1338,-0.1646,-0.0499,-0.1906,1.1253,-0.0263,-0.3047,1.0432,0.0879,2.1283,-0.7446,-0.2314,1.2783,0.5053,0.5274,-0.0139,0.4928,-0.2512,0.1723,-0.3007,0.4616,1.4508,-0.3919,0.7812,-0.0017,1.2124,-0.2287,0.6263,-0.2168,-0.0629,-0.1073,2.1886,-0.0907,-0.0845,-0.0565,-0.0562,-0.0465,-0.0226,0.0678,0.9601,-0.0746,-0.1038,-0.418,-0.2834,-0.2045,0.3382,BRCACancer
Utah__B07,-0.1893,-0.0629,-0.0652,0.0241,-0.1007,-0.0983,0.0063,-0.016,-0.1575,-0.1382,-0.0847,0.023,0.3758,0.0635,-0.0478,0.0477,-0.0125,-0.0858,1.8168,-0.0427,0.0812,1.7565,0.0483,0.0021,-0.0918,-0.0561,1.6451,0.3789,0.0308,1.5847,0.0201,2.9543,-0.1506,0.0622,1.792,1.0321,0.6798,0.486,0.9446,-0.0647,0.1479,-0.0322,0.7629,1.951,-0.0546,1.1794,-0.0368,1.8673,-0.0029,0.6998,0.0167,0.3509,0.0077,2.5831,-0.1126,-0.0058,-0.0231,0.315,-0.1138,0.218,-0.0368,1.4988,-0.0707,0.1898,-0.0584,-0.0468,-0.0266,0.6786,BRCACancer
Utah__B08,-0.1107,-0.0933,0.0558,-0.015,-0.0254,-0.0426,-0.0521,-0.0785,-0.1089,-0.0418,-0.078,0.1041,0.2558,0.0711,-0.0408,0.05,0.1412,-0.1068,1.5686,-0.0141,0.0355,1.0547,-0.0442,-0.0213,-0.0603,-8e-04,1.6528,0.3671,0.15,1.4566,0.0543,3.0594,-0.1122,0.0591,1.6981,1.0572,0.667,0.444,0.8813,0.0339,0.2591,-0.0125,0.6732,1.5728,0.0529,0.7595,-0.1269,1.5907,0.1255,0.4699,0.0043,0.5257,-0.0843,2.5998,-0.0753,0.0125,-0.0353,0.2358,-0.0425,0.1616,-0.0596,1.1047,-0.033,0.2532,0.0253,0.0157,-0.0398,0.5668,Control
Utah__B09,-0.1356,-0.1163,-0.0806,-0.0248,-0.1009,-0.0849,-0.0774,-0.0983,-0.1833,-0.1474,-0.1098,-0.057,0.1655,0.0358,-0.115,-0.1098,-0.0631,-0.1331,1.4345,-0.0243,0.1324,2.0965,-0.0322,-0.0356,-0.0261,-0.0944,1.6703,0.2529,0.026,1.1871,0.283,2.2033,-0.0571,-0.0018,1.8255,0.6103,0.7209,0.3163,0.9719,-0.0942,0.2879,-0.0904,0.8248,1.5204,-0.1075,1.2234,-0.1127,1.6064,0.0549,0.7432,-0.0413,0.3141,-0.0779,2.1615,-0.0711,-0.0017,-0.0651,0.1409,-0.0389,0.0041,-0.0166,1.0913,-0.0417,0.1265,-0.1018,-0.1146,-0.1203,0.9168,Control
Utah__B10,-0.1557,-0.0991,-0.0845,-4e-04,-0.103,-0.0927,-0.0701,-0.0563,-0.1686,-0.1093,-0.0921,-0.0072,0.1263,0.1052,-0.0094,9e-04,-0.0559,-0.0561,1.5664,-0.0807,0.0274,1.7694,-0.0088,0.0061,-0.0969,-0.0946,1.5222,0.2365,0.0087,1.2219,0.1959,2.7107,-0.1974,0.003,1.7394,0.6316,0.6102,0.1761,0.641,-0.0465,0.0802,-0.0817,0.5958,1.466,-0.0995,1.057,-0.0679,1.4273,-0.0548,0.6492,-0.0306,0.2267,-0.0612,2.0657,-0.0933,-0.06,0.006,0.0719,-0.0774,0.0336,0.0052,1.3249,-0.0271,0.1018,-0.0796,-0.0595,-0.0846,0.5319,Control
Utah__B11,-0.2065,-0.1151,-0.0575,-0.0063,-0.0964,-0.0571,-0.0583,-0.0661,-0.1439,-0.0853,-0.0667,-0.0282,0.1595,0.0872,-0.0197,0.0199,0.0094,-0.0525,1.4935,-0.074,0.0154,1.3446,0.0343,0.0029,-0.075,-0.0444,1.7628,0.4132,0.0882,1.3353,0.0913,2.7007,7e-04,-0.0091,1.6375,0.9134,0.5357,0.3957,0.9398,0.0122,0.1845,-0.0236,0.6223,1.3773,0.0394,0.9509,-0.0539,1.4998,0.0262,0.5385,0.0167,0.4117,-0.0731,2.3984,-0.089,0.0029,-0.0494,0.1635,-0.0654,0.079,-0.0086,1.2437,-0.0603,0.1651,-0.0389,-0.0121,-0.0663,0.5827,Control
Utah__B12,-0.0703,-0.1002,-0.0407,0.0525,-0.1009,-0.0969,-0.0528,-0.0644,-0.1238,-0.092,-0.0486,0.0442,0.1533,0.0285,-0.0377,-0.0125,-0.0373,-0.07,1.2122,-0.1019,0.061,1.9139,0.0456,0.0508,-0.0938,-0.0954,1.3374,0.2142,0.0262,0.9353,0.0475,1.1689,-0.2399,-0.0562,1.4211,0.4982,0.613,0.2992,0.586,-0.1296,0.0977,-0.075,0.4528,1.2915,-0.0777,1.0116,-0.0854,1.3003,-0.1447,0.6164,-0.0161,0.208,-0.0719,1.8274,-0.1146,-0.0459,0.018,0.0241,-0.0605,-0.0069,-0.0617,1.0843,-0.0781,0.1529,-0.0999,-0.0522,-0.0611,0.5605,Control
Utah__C01,-0.2066,-0.1111,-0.0684,0.0121,-0.0954,-0.1027,0.0021,-0.0041,-0.1977,-0.124,-0.058,0.0043,0.2724,0.0821,-0.04,0.0201,-0.0488,-0.1051,1.6227,-0.0669,0.0671,1.5355,-0.0117,-0.0332,-0.13,-0.0415,1.8228,0.4401,0.0737,1.5,0.2085,2.7689,-0.2253,0.0273,1.903,1.0379,0.7845,0.5529,0.8166,-0.0125,0.1894,-0.0837,0.6747,1.7093,-0.0271,1.0359,-0.0621,1.7018,0.0088,0.5754,0.0068,0.576,-0.0218,2.4782,-0.113,-0.0441,0.0105,0.3041,-0.1817,0.1755,0.0628,1.3804,-0.0605,0.1382,-0.08,-0.039,-0.0025,0.6386,BRCACancer
Utah__C02,-0.1698,-0.025,0.0063,0.0703,-0.0685,-0.0751,0.0322,0.0249,-0.1566,-0.0875,-0.0558,0.1429,0.4438,0.1082,-0.0116,0.1441,0.1179,-0.0664,1.6381,-0.0259,0.0893,1.2675,0.0197,0.0896,-0.0911,-0.0198,1.5148,0.5316,0.1266,1.2035,0.1619,3.0103,-0.1195,0.0503,1.6208,1.072,0.5194,0.5078,0.7413,0.026,0.1387,-0.0155,0.6215,1.7086,0.0105,0.9083,-0.0186,1.7557,0.008,0.6871,0.0121,0.4904,0.0024,2.3894,-0.1002,0.0271,-0.0367,0.3147,-0.1029,0.1953,0.0414,1.1023,-0.07,0.2424,0.0453,-0.0115,0.0818,0.5512,BRCACancer
Utah__C03,-0.1575,-0.0366,-0.0248,0.0718,-0.0674,-0.0892,0.0123,-0.0491,-0.1566,-0.1146,-0.0402,0.127,0.5535,0.1066,-0.0054,0.1513,0.1145,-0.1045,1.6651,-0.071,0.1674,1.5967,-0.0714,0.0192,-0.1416,0.0351,1.5281,0.5973,0.1736,1.3543,0.1962,2.8765,-0.1266,0.1353,1.816,1.1353,0.6452,0.6919,0.9975,0.0822,0.0924,-0.0639,0.7534,1.8787,0.0063,1.1329,0.0078,1.8956,0.0652,0.7302,0.0067,0.5207,-0.0184,2.4479,-0.1343,-0.0283,-0.0228,0.4251,-0.1038,0.2581,-0.0074,1.3241,-0.1055,0.2499,0.0318,-0.0605,-0.0072,0.5661,BRCACancer
Utah__C04,-0.0659,-0.0766,0.1121,0.0695,0.0103,0.0085,0.0076,-0.0484,-0.1041,-4e-04,-0.0662,0.1905,0.2924,0.1545,0.0024,0.0456,0.1386,-0.0751,0.853,-0.0147,0.0586,0.717,8e-04,0.0097,-0.0887,-0.07,1.2653,0.409,0.2027,0.862,0.1027,1.8067,-0.081,0.0592,1.4351,0.963,0.4421,0.3579,0.876,0.0131,0.1722,-0.0061,0.4329,1.0573,0.0395,0.4567,-0.0187,1.3575,0.0647,0.4357,0.0332,0.4177,0.0298,2.157,-0.0703,-0.0259,0.0305,0.2049,-0.0213,0.0989,-0.016,0.5999,-0.0316,0.293,0.0733,0.0272,0.1126,0.2574,Control
Utah__C05,-0.0185,-0.0537,0.0766,0.0628,-0.0043,0.0285,-0.0295,-0.078,-0.0708,0.0098,-0.0561,0.2124,0.3082,0.0437,0.0516,0.0992,0.1859,-0.0572,1.1885,0.0035,-8e-04,0.7848,0.0147,0.0747,-0.0576,0.0207,1.157,0.2915,0.1745,0.8806,0.086,2.1495,0.009,0.0378,1.4746,0.8555,0.3541,0.2775,0.8213,-0.0432,0.0514,-0.0429,0.4025,1.2742,-0.0238,0.4931,-0.0473,1.2758,-0.061,0.4867,0.03,0.3402,-0.0045,2.1878,-0.0591,-0.0604,0.0111,0.1519,-0.0418,0.0778,0.0012,0.791,-0.0504,0.1914,0.0631,0.0094,0.0522,0.3061,BRCACancer
Utah__C06,-0.106,-0.1197,-0.0037,-0.021,0.0496,-0.0087,-0.1544,-0.0108,-0.1817,-0.0429,-0.102,-0.001,0.1665,0.033,-0.1193,-0.0509,0.0521,-0.0461,0.2594,-0.0323,0.083,0.3585,0.032,0.0278,0.0626,0.0094,0.5373,0.1733,0.0785,0.3181,0.0343,0.5165,-0.2582,-0.0194,0.6234,0.3,0.1726,0.1565,0.3944,0.1239,-0.0571,-0.0103,0.0865,0.3849,-0.1902,0.0625,-0.1278,0.5465,-0.0544,0.2481,-0.0501,0.2471,-0.0097,0.7662,-0.0039,0.0531,-0.0342,-0.1079,-0.0024,0.0344,0.0585,0.1522,-0.0045,0.0329,0.0093,0.0247,0.069,0.0898,Control
Utah__C07,-0.0649,-0.0839,0.054,0.0513,-0.0371,-0.0495,-0.034,-0.0443,-0.147,-0.0197,-0.0613,0.1265,0.4917,0.1172,0.0326,0.0455,0.127,-0.0964,1.3346,-0.0269,0.0228,1.0499,-0.032,0.0195,-0.0733,3e-04,1.2729,0.3587,0.1326,1.0205,0.0246,2.6705,-0.0993,0.0289,1.5948,0.7808,0.354,0.291,0.6819,0.0439,0.1039,-0.004,0.5597,1.4035,-0.0357,0.6257,-0.0065,1.5867,0.0151,0.5468,0.0156,0.3536,-0.0458,2.2772,-0.0731,0.0081,-0.0069,0.1488,-0.0625,0.051,-0.0464,0.99,-0.0491,0.1953,0.0061,0.0058,0.0037,0.3248,Control
Utah__C08,-0.1499,-0.0835,0.025,-0.0027,-0.0552,-0.0412,-0.0095,-0.0434,-0.1667,-0.0755,-0.0784,0.0804,0.1977,0.0958,-0.0335,0.0209,0.0709,-0.089,1.5226,-0.03,0.0852,1.0038,0.0081,0.0558,-0.0749,0.0177,1.422,0.4274,0.1052,1.2848,0.1507,2.94,-0.2111,0.0373,1.5956,0.9573,0.4706,0.3765,0.7402,0.062,0.21,-0.0282,0.6543,1.4509,-0.0519,0.8111,-0.0429,1.6872,0.0518,0.6586,0.012,0.4734,0.0533,2.3396,-0.0693,0.0026,-0.007,0.247,-0.0931,0.1806,-0.036,1.0212,-0.0561,0.2445,-0.0176,0.0105,-0.0465,0.5458,Control
