@relation data

@attribute id string
@attribute 10197 numeric
@attribute 10437 numeric
@attribute 115653 numeric
@attribute 1385 numeric
@attribute 1508 numeric
@attribute 1514 numeric
@attribute 1520 numeric
@attribute 2923 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3303 numeric
@attribute 3304 numeric
@attribute 3305 numeric
@attribute 3306 numeric
@attribute 3308 numeric
@attribute 3309 numeric
@attribute 3312 numeric
@attribute 3320 numeric
@attribute 3326 numeric
@attribute 3458 numeric
@attribute 3802 numeric
@attribute 3804 numeric
@attribute 3805 numeric
@attribute 3809 numeric
@attribute 3811 numeric
@attribute 3812 numeric
@attribute 3823 numeric
@attribute 3824 numeric
@attribute 4261 numeric
@attribute 4800 numeric
@attribute 4801 numeric
@attribute 4802 numeric
@attribute 5641 numeric
@attribute 567 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 5993 numeric
@attribute 5994 numeric
@attribute 6890 numeric
@attribute 6891 numeric
@attribute 6892 numeric
@attribute 7124 numeric
@attribute 811 numeric
@attribute 821 numeric
@attribute 8302 numeric
@attribute 8625 numeric
@attribute 920 numeric
@attribute 925 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B11,1.6508,2.8392,-0.0218,1.4935,1.1684,0.4519,3.4971,0.2822,1.6393,2.2778,0.6019,2.9205,0.8439,0.1053,3.3025,1.9642,3.3615,2.2462,0.3921,4.5036,0.4607,0.725,0.1745,1.451,1.8822,1.3161,0.5734,1.6403,0.4402,-0.0616,-0.4393,0.038,1.0063,-0.0789,0.3433,0.5264,1.7585,0.9123,1.2332,0.6994,0.4852,0.2697,3.2149,1.0952,0.5834,0.9817,0.623,1.879,1.3322,1.4178,0.1554,1.8734,0.8919,0.8634,0.4856,1.3695,1.1166,Control
Utah__B12,0.7528,1.7736,0.0676,1.2122,0.6723,-0.0146,2.2797,0.3109,1.1255,1.7988,0.2226,1.8059,1.1972,0.2381,2.4327,0.4206,2.8687,1.7995,0.202,2.3407,0.4987,0.2216,-0.0372,0.7375,0.6823,0.9337,0.6104,1.3587,0.0181,-0.2038,-0.6789,-0.1103,-0.0286,-0.1659,0.332,0.3272,0.9041,1.156,0.9895,0.2808,0.4604,0.0231,3.869,0.4206,0.5648,0.4574,0.387,1.1873,0.9503,1.5351,0.2909,0.978,0.4902,1.1098,0.0411,0.4754,0.5699,Control
Utah__C01,1.8421,3.1013,0.0654,1.6227,1.5036,0.3437,3.5594,0.5591,1.8635,2.2848,0.4387,3.0068,1.3796,0.2899,2.8403,0.2968,3.2738,2.4588,0.3011,2.6353,0.7204,0.805,0.0502,1.3155,1.8147,1.5921,0.5576,1.4131,0.7974,0.4,-0.1783,0.132,1.4729,0.1495,0.4606,0.6668,2.3219,1.5451,1.4776,0.5667,0.6695,0.3022,3.4466,0.8639,0.8675,1.0414,0.6597,2.0561,1.489,1.864,0.4812,2.287,1.0098,1.602,0.4948,1.5547,0.9881,BRCACancer
Utah__C02,1.8793,2.9702,0.1295,1.6381,1.2453,0.287,3.6884,0.3261,1.9455,2.2651,0.5569,3.0434,1.1795,0.2148,3.0783,0.3083,4.0074,2.6061,0.542,2.9295,0.7595,0.9407,0.0332,1.5119,1.7488,1.638,0.5775,1.3914,0.649,0.3683,-0.0976,0.1045,1.6254,0.0525,0.6003,0.4969,2.1213,1.1056,1.5233,0.635,0.5146,0.3169,3.6626,0.9561,0.5992,1.1001,0.5723,2.3082,1.5903,1.8545,0.4151,2.1636,0.9542,1.2313,0.4033,1.4435,1.5787,BRCACancer
Utah__C03,1.8753,2.9576,0.034,1.6651,1.4645,0.455,3.3758,0.6183,1.8903,2.1379,0.386,2.9866,1.5778,0.3795,2.8942,0.0657,3.6961,2.6963,0.5301,2.9387,0.5885,0.8281,0.0655,1.5051,1.8992,1.7584,0.5679,1.6207,1.3967,0.1677,-0.2088,0.0885,0.2791,0.4102,0.6587,1.776,2.6718,1.3679,1.6782,0.6838,0.601,0.1824,3.8132,1.0877,1.0562,1.1855,0.7429,2.5748,1.7991,2.1961,0.5511,2.3524,1.0253,3.1024,0.4792,1.4853,2.0147,BRCACancer
Utah__C04,1.5132,3.0699,0.1425,0.853,1.09,0.1368,3.2069,0.3213,1.225,1.3569,0.1882,2.4496,0.6176,0.3549,2.9191,0.3297,3.509,1.8529,0.5565,1.8262,0.2767,0.6822,0.1705,0.7869,1.4107,1.6545,0.7033,1.4997,0.0041,0.0036,-0.5468,0.0956,0.8901,0.124,0.2927,0.2295,1.4884,0.6684,0.9788,0.4094,0.2395,0.3573,3.6657,0.7691,0.324,0.4131,0.3415,1.3486,0.9007,1.3973,0.1199,1.9003,0.8959,0.934,0.2539,1.2565,0.6851,Control
Utah__C05,1.4917,3.3494,0.118,1.1885,1.2441,0.2261,3.7692,0.2265,1.3886,1.5336,0.2885,3.0206,0.4484,0.1938,3.3796,0.1399,3.4773,2.093,0.2454,2.7429,0.6094,0.5418,-0.0289,0.9521,1.5508,1.3412,0.5904,1.0465,0.5171,0.0024,-0.5137,0.1466,1.1694,0.2743,0.3553,0.9041,1.4685,0.679,1.0847,0.4886,0.2906,0.1441,3.5818,0.808,0.2337,0.552,0.3684,1.7437,0.995,1.5116,0.1511,1.8962,0.8446,1.6046,0.2858,1.2974,0.8929,BRCACancer
Utah__C06,0.5833,1.3613,0.2908,0.2594,0.3872,0.04,1.3897,0.1991,0.5001,0.5909,0.023,1.2959,0.6105,-0.0935,1.5909,0.8465,2.185,0.9358,0.012,-0.0374,0.1919,0.4782,-0.0903,0.031,0.6838,0.8726,0.5825,0.5456,0.2805,0.189,0.0589,0.331,0.5759,-0.243,0.321,-0.4366,0.246,0.2932,0.1263,0.1969,0.0569,0.0984,1.7832,0.3085,0.0166,0.0664,-0.0343,0.6116,0.385,0.7147,-0.1027,1.0031,0.3579,0.5012,-0.0011,0.3494,0.4444,Control
Utah__C07,1.6126,3.1692,0.0966,1.3346,1.104,0.1635,3.745,0.187,1.4626,1.7329,0.3686,3.2502,1.0543,0.1906,3.0724,0.3058,3.9868,2.167,0.6795,2.991,0.6484,0.6155,0.0426,1.1717,1.7005,1.3977,0.5303,1.0497,1.0111,0.1816,-0.0372,0.1185,1.9705,0.2496,0.7319,1.4401,2.7719,0.7647,1.2598,0.5433,0.321,0.2234,3.4055,0.7732,0.31,0.7951,0.4197,2.0403,1.2493,1.5325,0.2303,2.1651,0.8564,2.7406,0.3158,1.135,1.8653,Control
Utah__C08,1.8139,2.9719,0.2229,1.5226,1.138,0.4483,3.4105,0.4263,1.5408,1.697,0.5957,2.8898,1.095,0.2573,2.9788,0.9021,3.492,2.3534,0.5987,2.7589,0.6425,0.9382,0.0973,1.3688,1.9124,1.6174,0.6262,1.4292,1.0552,0.7798,-0.3974,0.2193,2.1322,0.4921,0.5933,0.5357,2.3396,0.9008,1.4099,0.7851,0.3698,0.4014,3.3532,0.9862,0.6498,0.951,0.553,2.1149,1.3874,1.5455,0.3332,2.2064,0.9509,1.7471,0.4297,1.5307,1.5277,Control
Utah__C09,1.5064,2.9756,0.1284,1.3704,1.0543,0.2046,3.708,0.2887,1.4346,1.4665,0.3502,3.0192,0.9089,0.1796,3.1469,0.3247,3.9304,2.5815,0.727,3.0269,0.5299,1.0021,-0.011,1.2081,1.6216,1.6121,0.595,1.3882,0.898,0.0192,-0.2674,0.1475,1.3537,0.1033,0.477,0.4973,2.0336,0.6717,1.2501,0.4655,0.3199,0.2598,3.2553,0.8825,0.3903,0.8028,0.3647,2.2207,1.4752,1.7255,0.4021,2.1206,0.8985,1.6142,0.3877,1.1495,1.4731,Control
Utah__C10,1.5387,3.1589,0.1772,1.4817,1.1721,0.1517,3.8066,0.2179,1.6186,1.8778,0.5418,2.9992,0.9046,0.1964,3.3181,0.8436,3.8629,2.6429,0.6249,3.384,0.5544,1.1752,0.0581,1.3711,1.6916,1.3767,0.4034,1.3032,0.3588,0.4669,-0.0789,0.0326,0.9851,0.1107,0.4182,0.504,1.9961,0.7269,1.5169,0.4968,0.3767,0.1939,3.3301,0.8775,0.3871,0.8666,0.4019,2.2099,1.3365,1.6554,0.1714,2.1704,0.8823,0.7524,0.402,1.3366,0.8934,BRCACancer
Utah__C11,1.8942,2.9582,0.2066,1.3856,1.1884,0.3358,3.4981,0.3923,1.5866,1.8492,0.3471,2.6483,0.9655,0.0576,2.9167,0.3359,3.7575,2.5051,0.6582,2.6635,0.6848,0.5982,0.1012,1.3096,1.8702,1.5783,0.5618,1.4204,1.3382,0.7005,-0.1446,0.3154,1.9269,0.4321,0.5543,1.5513,2.4526,0.9621,1.272,0.6836,0.3649,0.331,3.7329,1.0203,0.641,0.9252,0.5836,2.2544,1.5157,1.9064,0.2264,2.4035,0.9255,1.9642,0.5276,1.5951,1.6928,Control
Utah__C12,1.228,3.0597,0.1087,0.8762,0.804,0.1623,3.0304,0.1914,1.1417,1.4815,0.3824,2.2935,0.5731,0.2207,2.8096,0.2323,3.8729,1.7631,0.604,2.0541,0.3655,0.3648,-0.0159,0.8137,1.2867,1.4701,0.4845,1.1245,0.5154,0.0414,-0.1483,0.0574,0.6133,0.1217,0.335,0.3276,1.3332,0.7927,0.8633,0.336,0.2353,0.2251,3.4765,0.823,0.2651,0.5586,0.3912,1.4733,0.8442,1.3987,0.0849,1.8528,0.6944,0.9164,0.312,0.9766,1.0058,BRCACancer
Utah__D01,1.1258,2.5227,0.139,1.4964,1.1195,0.1882,3.1598,0.3873,1.6727,2.1248,0.3352,2.2788,1.5317,0.1644,2.7781,0.9798,2.9351,2.2256,-0.0154,1.7927,0.3466,0.481,-0.0475,0.9829,1.1647,1.2223,0.5835,1.4712,0.1227,0.0196,-0.0322,0.2045,0.0818,-0.0105,0.4068,0.8735,1.0686,1.4561,1.3219,0.4999,0.6202,0.1372,3.8599,0.6652,0.8085,0.7748,0.58,1.5544,1.2271,1.6178,0.2647,1.4636,0.7793,1.9741,0.1923,1.0237,0.6703,BRCACancer
Utah__D02,1.5987,3.1362,0.1326,1.5057,1.0011,0.3199,3.5381,0.2879,1.8525,2.0261,0.6726,3.3029,0.9468,0.0754,3.5883,1.0561,4.0419,2.1879,0.6838,2.5414,0.3949,0.6661,0.1251,1.2216,1.5817,1.3377,0.496,1.1489,0.4619,0.1787,-0.2553,0.1159,1.1062,0.072,0.3816,0.8739,1.7827,1.2283,1.1482,0.4474,0.3339,0.2892,3.5366,0.9202,0.2573,0.9161,0.4616,1.985,1.3661,1.7138,0.3772,2.1105,0.9628,1.1801,0.3983,1.3317,1.0352,BRCACancer
Utah__D03,1.5652,3.3813,0.0966,1.2644,1.1845,0.2344,3.797,0.3174,1.7115,1.795,0.418,3.0111,0.9816,0.286,3.3511,0.1495,4.046,2.2081,0.3776,2.9923,0.4764,0.4761,0.0551,1.0017,1.5369,1.5129,0.494,1.232,0.423,-0.0513,-0.1889,0.0175,0.3888,-0.0502,0.2343,0.7347,1.7015,1.1379,1.1369,0.4092,0.3555,0.1943,3.7835,0.7819,0.3429,0.7808,0.2422,2.0863,1.3106,1.7084,0.2993,1.9231,0.8278,1.8367,0.3334,1.1605,1.2364,BRCACancer
Utah__D04,1.7403,3.1075,0.2048,1.4072,1.2421,0.3306,3.967,0.3849,1.5386,1.7751,0.4081,2.7313,0.8488,0.1528,3.0301,0.2697,3.6642,2.2832,0.2655,3.3913,0.8731,0.661,0.0177,1.0729,1.7862,1.4745,0.4951,1.2496,0.3179,-0.0263,-0.1676,0.0388,0.5958,-0.1197,0.4676,1.0451,1.3369,1.0184,1.1933,0.4946,0.4002,0.2984,3.5798,0.8969,0.5149,0.8407,0.5101,1.9642,1.1941,1.7057,0.226,2.0246,0.9328,1.3569,0.3235,1.542,0.8691,BRCACancer
Utah__D05,1.7716,3.4344,0.2023,1.433,1.439,0.222,4.3496,0.2734,1.8513,2.1264,0.3356,3.3961,1.012,0.2009,3.3866,0.324,4.054,2.537,0.5257,3.4619,0.7337,0.6959,-0.0309,1.3818,1.8122,1.2823,0.5312,1.2668,0.7232,0.3009,-0.165,0.3142,1.7381,0.3581,0.5589,1.3311,2.4405,1.0212,1.3413,0.5084,0.3548,0.1149,3.824,0.8875,0.3943,0.9116,0.3552,2.326,1.5135,1.7106,0.2075,2.2191,1.0061,1.9877,0.3032,1.3966,1.5605,BRCACancer
Utah__D06,1.841,2.9788,0.1442,1.548,1.3255,0.2905,3.5686,0.2774,1.7642,2.047,0.5801,2.8446,1.0651,0.076,2.9984,0.2766,3.6082,2.4345,0.582,3.0414,0.677,0.7593,0.1388,1.4065,1.844,1.6221,0.5044,1.453,0.6622,0.2889,0.0434,0.1838,0.3146,-0.04,0.4591,1.172,2.2062,1.1768,1.5057,0.7294,0.4409,0.2504,3.4546,0.9471,0.5399,1.0231,0.6139,2.1232,1.4296,1.7682,0.3893,2.0733,1.0267,1.669,0.4623,1.4881,1.1723,BRCACancer
