@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1975 numeric
@attribute 1977 numeric
@attribute 1978 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2277 numeric
@attribute 23533 numeric
@attribute 2475 numeric
@attribute 253260 numeric
@attribute 253314 numeric
@attribute 25989 numeric
@attribute 27330 numeric
@attribute 3091 numeric
@attribute 3479 numeric
@attribute 5170 numeric
@attribute 51719 numeric
@attribute 5228 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54541 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 57521 numeric
@attribute 6009 numeric
@attribute 6194 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 64223 numeric
@attribute 673 numeric
@attribute 6794 numeric
@attribute 7248 numeric
@attribute 7249 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 81617 numeric
@attribute 8408 numeric
@attribute 8503 numeric
@attribute 92335 numeric
@attribute 9470 numeric
@attribute 9706 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.5676,0.6087,0.3428,0.1139,0.54,0.6814,-0.1064,1.3016,0.6633,1.3794,0.1982,0.5114,-0.1215,1.8091,-0.0749,0.738,0.9908,-0.0641,1.2025,1.0402,0.9811,1.5981,1.2442,0.1945,1.3452,1.0369,-0.1372,1.8347,0.9926,0.2425,0.2826,1.2154,0.7333,0.038,1.7123,1.0241,0.6501,0.3333,0.477,0.5207,0.9675,0.2316,0.2169,0.3267,0.0302,0.4262,0.5356,0.0324,0.5192,0.5179,0.7244,Control
Utah__A12,0.3938,0.2344,0.2567,0.0236,0.3955,0.4581,-0.2311,0.7748,0.6272,1.1711,0.2216,0.334,-0.1312,1.1392,-0.112,0.4944,0.805,-0.0532,0.9215,1.1023,0.7648,1.6271,1.0289,-0.1111,0.955,0.9635,-0.0052,1.3126,0.6672,0.0816,0.2674,1.0464,0.6795,0.1463,1.2381,0.6697,0.3929,0.2037,0.3712,0.2369,0.4673,0.1311,0.4018,0.238,0.113,0.1485,0.2752,0.0743,0.1834,0.6313,0.3744,Control
Utah__B01,0.7023,1.2556,0.5583,0.1001,0.3916,0.6181,-0.1611,1.0235,0.8853,1.7904,0.1546,0.4409,-0.102,2.1764,-0.076,0.5477,1.1201,-0.175,1.4577,1.3226,1.0757,1.9184,1.5918,-0.161,0.9922,1.3561,-0.1949,1.5662,0.7793,0.1909,0.6331,1.8482,0.612,0.1018,1.7189,1.0598,0.4777,0.1793,0.5276,0.3162,1.1539,0.0668,0.3377,0.3673,-0.0038,0.2198,0.3966,0.0047,0.6509,0.7508,0.6985,Control
Utah__B02,0.5192,1.1083,0.5056,0.2555,0.6693,0.8367,-0.1097,1.3879,0.9693,1.6972,0.1641,0.6617,-0.0995,1.9494,-0.0823,0.7354,1.1384,-0.032,1.4219,1.4237,1.3587,2.0553,1.7587,0.2193,1.4757,1.4225,-0.1082,1.7427,1.0963,0.2734,0.5458,1.8514,0.9432,0.1052,1.8131,1.2129,0.8622,0.5066,0.5114,0.674,1.1554,0.2938,0.4731,0.6281,0.084,0.3854,0.7656,0.1269,0.6925,0.8261,0.824,Control
Utah__B03,0.6398,1.0634,0.479,0.1512,0.5703,0.6643,-0.1452,1.1755,0.9023,1.8148,0.1457,0.4846,-0.0825,2.0823,-0.0764,0.7817,1.1977,-0.0332,1.5109,1.3201,1.1338,1.9803,1.9459,0.104,1.3579,1.4035,-0.1542,1.7521,0.9479,0.2093,0.5271,1.7607,0.8727,0.0764,1.8013,1.0733,0.6385,0.338,0.5587,0.5515,1.1166,0.2614,0.3529,0.5524,-0.0144,0.2443,0.5902,0.1189,0.6518,0.8139,0.7561,BRCACancer
Utah__B04,1.008,0.9563,0.6598,0.0542,0.5203,0.647,-0.078,1.4169,1.0325,1.9317,0.2797,0.4738,-0.1275,1.5691,-0.0926,0.8342,1.3976,-0.0684,1.5671,1.5308,1.2611,1.9926,1.5967,0.1145,0.5468,1.4156,-0.0864,1.9229,0.7243,0.4105,0.7991,1.1061,0.8714,0.1473,1.8135,1.1136,0.4804,0.1785,0.83,0.4805,0.9912,0.3476,0.3156,0.4156,0.0628,0.2512,0.6304,0.1694,0.8033,0.7992,0.7427,BRCACancer
Utah__B05,0.537,0.8444,0.4768,0.1898,0.443,0.7198,-0.1433,1.2177,0.8083,1.4514,0.257,0.4289,-0.1113,1.6322,-0.0745,0.72,0.8998,-0.0804,1.1566,1.1614,0.9971,2.133,1.6704,0.0153,2.142,1.1871,-0.0575,1.8007,0.8239,0.1545,0.4765,1.3502,0.7805,0.1611,1.6118,0.9888,0.5534,0.2544,0.4643,0.4368,0.8328,0.2441,0.1931,0.5076,0.0493,0.2024,0.5934,0.1142,0.4916,0.7902,0.792,BRCACancer
Utah__B06,0.4838,0.842,0.4841,-0.0588,0.1783,0.3886,-0.1654,0.8211,0.6961,1.5046,0.0718,0.299,-0.0745,1.6343,-0.054,0.3761,0.9196,-0.2911,1.1199,1.072,0.73,1.4956,1.4068,-0.3234,0.2894,1.1372,-0.0598,1.3023,0.5177,-0.0085,0.4386,1.1894,0.4444,0.0032,1.4243,0.8706,0.2618,0.0517,0.3334,0.1385,0.9838,-0.0188,0.2419,-0.0223,-0.0027,0.0822,0.218,0.0727,0.383,0.6162,0.4114,BRCACancer
Utah__B07,0.6255,1.1724,0.651,0.1465,0.6313,0.7869,-0.1803,1.475,0.9697,1.9083,0.1879,0.6594,-0.0519,1.8245,-0.1116,0.7645,1.2771,-0.1122,1.5493,1.4722,1.3599,2.0668,1.5879,0.1999,0.8413,1.5265,-0.0671,1.8217,1.0487,0.3141,0.5586,1.6251,0.9052,0.0913,1.8565,1.1819,0.7981,0.378,0.5888,0.6321,1.245,0.3656,0.455,0.5399,0.0507,0.3541,0.7585,0.2103,0.8381,0.9181,0.7488,BRCACancer
Utah__B08,0.3527,0.6332,0.4016,0.1498,0.6407,0.7274,-0.0634,1.206,0.7078,1.3725,0.0777,0.5595,-0.0468,1.5633,-0.078,0.7453,0.9934,-0.0319,1.3231,1.6166,1.0708,1.8123,1.1769,0.1944,0.9895,1.1557,-0.0883,1.7268,1.0739,0.2244,0.2962,1.3723,0.8276,0.0318,1.7349,1.0162,0.7439,0.3932,0.3995,0.7024,1.002,0.3056,0.4077,0.4676,0.1591,0.3372,0.6511,0.0576,0.5586,0.5428,0.9126,Control
Utah__B09,1.0255,1.0574,0.6358,0.0759,0.4608,0.642,-0.1715,1.4013,0.8262,1.7474,0.1166,0.5019,-0.1208,2.1088,-0.069,0.7545,1.3919,-0.0161,1.3758,1.4133,1.0565,1.6995,1.5101,0.144,0.6268,1.2146,-0.2062,1.8556,0.6235,0.3056,0.6477,1.494,0.6659,0.0843,1.7518,0.9843,0.4624,0.2021,0.7441,0.4314,0.988,0.2957,0.3641,0.2928,0.0313,0.1799,0.615,0.109,0.6647,0.6504,0.5984,Control
Utah__B10,0.7207,0.6009,0.4398,0.0389,0.3842,0.5007,-0.1362,1.1319,0.7824,1.8304,0.1279,0.3853,-0.1196,1.7757,-0.0835,0.6656,1.2342,-0.0803,1.4219,1.3009,1.0549,1.9994,1.4831,0.0571,0.8018,1.2169,-0.0866,1.7685,0.645,0.1885,0.5934,1.0629,0.7741,0.1296,1.5305,0.8602,0.3546,0.1849,0.6893,0.343,0.8365,0.213,0.2761,0.1504,0.0712,0.1821,0.43,0.1161,0.5163,0.6071,0.5881,Control
Utah__B11,0.4927,0.495,0.3535,0.3209,0.4632,0.7053,-0.0334,1.1918,0.8101,1.4672,0.1132,0.5217,-0.0806,1.6711,-0.022,0.7307,1.1266,-0.054,1.3896,1.4039,1.0719,1.9301,1.2771,0.1549,1.1121,1.1511,-0.1018,1.6655,0.929,0.2049,0.3662,1.1007,0.8235,0.0891,1.5857,1.0006,0.5049,0.3407,0.5503,0.5117,0.8625,0.2316,0.4105,0.5431,0.1432,0.2899,0.5785,0.1512,0.4863,0.8446,0.8081,Control
Utah__B12,0.8104,0.6025,0.4854,0.1066,0.3769,0.5241,-0.1254,1.0066,0.6855,1.4874,0.1212,0.3211,-0.1197,1.4505,-0.1306,0.6438,1.0948,-0.057,1.1323,1.1321,1.0143,1.2838,1.1896,0.0881,0.2856,0.9952,-0.0388,1.4468,0.5105,0.2184,0.4448,0.9626,0.5284,0.0725,1.3703,0.8465,0.3027,0.187,0.6144,0.2912,0.7639,0.2735,0.173,0.1028,-0.0108,0.1469,0.5523,0.0081,0.5776,0.4827,0.251,Control
Utah__C01,0.5244,0.9107,0.5377,0.3312,0.6952,0.8207,-0.1428,1.7372,0.9754,1.5419,0.2695,0.637,-0.1187,1.7867,-0.05,0.784,1.246,-0.0275,1.3372,1.393,1.334,2.0178,1.2928,0.2341,1.0557,1.2043,-0.067,1.9339,1.0546,0.3132,0.5439,1.1856,1.0129,0.1329,1.6518,1.0156,0.8246,0.4613,0.5761,0.7258,1.2142,0.3704,0.3766,0.6543,0.1056,0.2876,0.848,0.1324,0.6946,0.6898,0.9617,BRCACancer
Utah__C02,0.499,0.6487,0.4468,0.2763,0.7123,0.8006,-0.1724,1.6205,0.942,1.5663,0.2322,0.6396,-0.1019,1.5277,-0.11,0.7057,1.0809,-0.0731,1.3839,1.4194,1.3959,1.9151,1.3266,0.2982,0.8304,1.2151,-0.1104,1.6487,1.0889,0.2357,0.3942,1.2329,1.0862,0.1233,1.6021,0.9224,0.8719,0.475,0.559,0.7673,1.0391,0.3829,0.4742,0.7797,0.1592,0.2444,0.7469,0.1497,0.5012,0.5336,0.7194,BRCACancer
Utah__C03,0.4905,0.9091,0.509,0.308,0.9317,0.9966,-0.1703,1.9703,1.0543,1.6683,0.2428,0.7596,-0.1177,1.6516,-0.1356,0.763,1.1386,-0.1293,1.4737,1.33,1.4918,2.1142,1.2561,0.4421,1.1453,1.3124,-0.0951,1.846,1.1527,0.3763,0.5236,1.4167,1.1525,0.1372,1.6378,1.0808,1.0118,0.5864,0.5534,0.8267,1.2737,0.4983,0.5361,0.7073,0.1491,0.3225,0.9587,0.2831,0.7333,0.8467,0.9081,BRCACancer
Utah__C04,0.291,0.5128,0.3065,0.1404,0.5797,0.6529,-0.1175,1.2788,0.5052,0.9736,0.168,0.445,-0.1172,1.2679,-0.04,0.5627,0.64,0.0604,0.7962,1.1358,0.8722,1.3741,0.8383,0.3168,1.0329,0.801,-0.0708,1.4608,0.979,0.1736,0.261,1.2864,0.7378,0.0509,1.2149,0.6354,0.5234,0.3839,0.353,0.5575,0.6334,0.2963,0.2567,0.4245,0.1558,0.2167,0.6811,-0.0838,0.3158,0.4129,0.5069,Control
Utah__C05,0.2704,0.4283,0.286,0.1861,0.582,0.6006,-0.0781,1.1354,0.6142,1.1233,0.162,0.3723,-0.1068,1.2019,-0.0828,0.5872,0.7353,0.0643,0.9303,1.1334,1.0602,1.6573,0.928,0.2336,0.855,0.8326,-0.1485,1.5008,0.8706,0.1965,0.3074,1.057,0.9093,0.0496,1.1028,0.6341,0.4746,0.3714,0.4159,0.5553,0.6293,0.3384,0.3191,0.3628,0.0113,0.1732,0.6519,0.0156,0.3378,0.4083,0.5091,BRCACancer
Utah__C06,0.0968,0.1521,0.1373,-0.0567,0.264,0.2491,-0.2085,0.5006,0.167,0.4312,0.2194,0.2323,-0.0407,0.4833,-0.0805,0.2414,0.313,0.0074,0.2515,0.2098,0.3034,0.5143,0.4412,-0.0017,0.4907,0.2411,0.0081,0.6402,0.3107,0.0912,0.2272,0.6862,0.37,0.0301,0.3419,0.3382,0.1271,0.1523,0.1502,0.1073,0.139,0.2226,0.3065,-0.0164,-0.1083,0.0409,0.3528,-8e-04,0.1605,0.2604,0.0107,Control
Utah__C07,0.4051,0.4922,0.3301,0.1875,0.5626,0.6757,-0.1414,1.2615,0.7528,1.3509,0.1691,0.4755,-0.0741,1.3197,-0.0966,0.5747,0.867,-0.0307,1.1545,1.1209,1.0919,1.8435,1.0885,0.2044,0.8463,1.0439,-0.086,1.6223,0.7954,0.2018,0.232,1.0187,0.8659,0.0545,1.3565,0.7102,0.5351,0.3857,0.4549,0.5403,0.7125,0.2865,0.3693,0.3835,0.1385,0.2419,0.5321,0.0758,0.335,0.4179,0.5015,Control
Utah__C08,0.3989,0.5795,0.3763,0.2198,0.6256,0.7298,-0.1417,1.4433,0.8825,1.5506,0.2648,0.527,-0.0987,1.6691,-0.0332,0.6543,0.9102,-0.0028,1.2713,1.2897,1.1989,1.8817,1.1859,0.2711,1.1447,1.0635,-0.1012,1.6232,0.9733,0.266,0.2629,1.2223,0.8793,0.0907,1.5632,0.8819,0.766,0.4041,0.4161,0.6998,0.991,0.3199,0.3078,0.5788,0.1067,0.2797,0.5833,0.0464,0.4728,0.4246,0.8051,Control
Utah__C09,0.3365,0.4032,0.2906,0.0844,0.5925,0.6605,-0.1246,1.2901,0.7452,1.3689,0.0821,0.4687,-0.08,1.0879,-0.0217,0.6561,0.8595,0.0376,1.1501,1.2876,1.1591,1.9987,1.1108,0.268,1.0505,1.0724,-0.1627,1.5206,0.881,0.1997,0.3303,1.0319,0.8706,0.0451,1.2714,0.711,0.5958,0.3946,0.372,0.6472,0.7169,0.2974,0.2749,0.4042,0.0236,0.1686,0.5919,0.0482,0.3092,0.5414,0.5499,Control
Utah__C10,0.342,0.3502,0.315,0.2207,0.5969,0.6368,-0.1064,1.3027,0.7992,1.3796,0.1941,0.4045,-0.0929,1.2682,-0.0919,0.5675,0.8971,0.0327,1.2514,1.4217,1.3239,2.0775,1.0914,0.2323,1.3876,1.0353,-0.0764,1.5613,0.854,0.1553,0.3011,1.0405,1.0389,0.1059,1.1419,0.672,0.5971,0.3818,0.4399,0.661,0.7276,0.2509,0.4129,0.4491,0.1505,0.1651,0.5802,0.0116,0.372,0.525,0.5265,BRCACancer
Utah__C11,0.3517,0.6658,0.3777,0.2699,0.7094,0.8274,-0.0835,1.6729,0.8286,1.4912,0.2505,0.6027,-0.0673,1.6272,-0.0043,0.7633,0.9308,-0.032,1.1799,1.2941,1.2713,1.8986,1.1242,0.4405,1.0465,1.0964,-0.1062,1.6979,1.0401,0.3097,0.2513,1.2891,0.9933,0.0502,1.536,0.9154,0.8277,0.4638,0.4263,0.7572,1.1195,0.4112,0.424,0.7748,0.0456,0.3028,0.7743,0.0821,0.606,0.5897,0.8191,Control
Utah__C12,0.2659,0.3584,0.1863,0.1056,0.5239,0.5646,-0.0928,0.954,0.4248,0.9455,0.1328,0.4243,-0.1453,1.0092,-0.0056,0.5307,0.6476,0.0196,0.7623,0.9928,0.88,1.4002,0.6991,0.2261,0.659,0.7452,-0.0748,1.4198,0.8388,0.1901,0.3112,0.9923,0.615,0.0308,0.9261,0.6278,0.4765,0.3032,0.3777,0.4883,0.5845,0.2715,0.2361,0.5146,0.1601,0.0482,0.4931,0.0404,0.2168,0.3448,0.3704,BRCACancer
Utah__D01,1.0558,0.9946,0.5654,0.0634,0.6018,0.702,-0.1378,1.5553,0.8547,1.6759,0.1316,0.6243,-0.0865,1.574,-0.0618,0.8044,1.3347,-0.0477,1.2857,1.2195,1.1469,1.3874,1.3944,0.0953,0.2542,1.1472,-0.2001,1.677,0.7586,0.4119,0.6591,1.2187,0.7397,0.1293,1.7691,0.9791,0.6173,0.3309,0.7222,0.4861,1.1009,0.3427,0.2889,0.3897,-0.0795,0.1873,0.7585,-0.0379,0.7843,0.6096,0.6588,BRCACancer
Utah__D02,0.3337,0.5252,0.3427,0.1318,0.6343,0.7363,-0.0695,1.3954,0.7567,1.3443,0.1446,0.4596,-0.0705,1.346,-0.0718,0.6557,0.8839,0.0451,1.1494,1.7441,1.1918,1.923,1.0319,0.2885,0.5781,1.0339,-0.0502,1.712,0.9158,0.2392,0.3041,1.1288,0.862,0.0597,1.3936,0.7335,0.6582,0.4822,0.446,0.5616,0.8349,0.3265,0.2571,0.7762,0.1498,0.2304,0.6886,0.0142,0.4351,0.4092,0.5759,BRCACancer
Utah__D03,0.292,0.4815,0.303,0.2384,0.6075,0.6722,-0.1466,1.3499,0.6883,1.1667,0.1262,0.489,-0.0445,1.1915,-0.0622,0.5857,0.8093,-0.0325,1.0202,1.2292,1.1583,1.8496,0.8686,0.1917,0.5473,0.9529,-0.0229,1.6481,0.9147,0.2439,0.2587,0.9996,0.8383,0.0714,1.3365,0.6935,0.5633,0.4213,0.3945,0.5836,0.7118,0.3078,0.2961,0.48,0.1023,0.0846,0.6427,-0.033,0.4122,0.4573,0.474,BRCACancer
Utah__D04,0.3463,0.6233,0.3096,0.2233,0.638,0.7289,-0.1178,1.3736,0.7273,1.3016,0.1244,0.4766,-0.0695,1.5346,-0.0975,0.7031,0.9735,1e-04,1.2215,1.3219,1.2135,1.7559,1.1519,0.2922,0.7566,0.9661,-0.0807,1.6749,0.9905,0.2196,0.3583,1.1551,0.9416,0.0485,1.5123,0.864,0.6207,0.4574,0.4384,0.662,0.8786,0.3406,0.3407,0.5561,0.0233,0.2143,0.7267,0.0392,0.4863,0.5512,0.745,BRCACancer
Utah__D05,0.3754,0.4865,0.35,0.2686,0.7055,0.6837,-0.123,1.622,0.7891,1.2782,0.2296,0.4618,-0.0804,1.3762,-0.0528,0.6079,1.0124,0.0063,1.1295,1.4639,1.2434,1.8809,1.0518,0.1649,0.9612,1.1551,-0.0609,1.6996,0.8171,0.215,0.3048,1.0981,1.0789,0.1203,1.3747,0.7713,0.6232,0.3879,0.4587,0.5994,0.7201,0.2856,0.4928,0.4698,0.1536,0.2069,0.6495,0.1624,0.3773,0.5038,0.8283,BRCACancer
Utah__D06,0.4245,0.6865,0.4024,0.3227,0.692,0.7939,-0.0979,1.673,0.9425,1.5302,0.1983,0.6019,-0.0536,1.54,-0.089,0.7781,1.0046,0.0876,1.2429,1.3996,1.3222,1.8966,1.2257,0.3293,1.087,1.1781,-0.1382,1.7145,1.0635,0.2998,0.3575,1.2807,1.0103,0.0944,1.6101,0.9699,0.8209,0.5135,0.502,0.7961,1.0657,0.369,0.3308,0.7065,0.1046,0.2769,0.7439,0.0959,0.6107,0.632,0.8367,BRCACancer
Utah__D07,0.3478,0.5815,0.3802,0.2187,0.6999,0.773,-0.0706,1.7462,0.801,1.4717,0.1398,0.5445,-0.0497,1.6991,-0.0541,0.7349,0.9071,0.0251,1.2075,1.3586,1.3326,1.8583,1.2167,0.3002,1.124,1.193,-0.0578,1.7148,0.9348,0.2718,0.3044,1.1981,1.0348,0.0334,1.4979,0.8613,0.7935,0.4476,0.4182,0.7196,0.9859,0.3515,0.3956,0.7147,0.1179,0.2589,0.8069,0.1084,0.5119,0.5098,0.6071,Control
Utah__D08,0.3066,0.4194,0.3053,0.1054,0.5626,0.595,-0.133,1.2069,0.5553,1.2196,0.2272,0.3968,-0.1222,1.2886,-0.0428,0.6407,0.7963,-0.0635,0.9695,1.1863,0.9322,1.6235,1.0438,0.1486,0.923,0.8885,-0.1184,1.5336,0.8146,0.1697,0.3329,0.989,0.8024,0.0717,1.2134,0.6832,0.5525,0.3262,0.3225,0.4645,0.6575,0.2758,0.3287,0.527,0.0387,0.1478,0.5002,-0.0104,0.3213,0.3637,0.5414,Control
Utah__D09,0.3962,0.5316,0.4048,0.2928,0.6435,0.7035,-0.1715,1.3926,0.839,1.3529,0.1315,0.4998,-0.1176,1.4799,-0.1047,0.6937,0.9616,0.0366,1.1314,1.2944,1.2372,1.7543,1.1358,0.2507,0.5446,1.1295,-0.0677,1.5693,1.0398,0.2369,0.3077,1.1851,0.97,0.0997,1.4348,0.8041,0.7098,0.4025,0.4513,0.6004,0.8387,0.2727,0.355,0.6638,0.0904,0.2123,0.6994,-0.0043,0.5126,0.564,0.6894,Control
Utah__D10,0.3118,0.4385,0.2717,0.1531,0.4594,0.6459,-0.1344,1.0628,0.6229,1.1733,0.1703,0.4793,-0.0844,1.4268,0.0045,0.6946,0.7422,0.0114,1.0396,1.2117,0.9305,1.6518,0.9033,0.1782,1.1022,0.8611,-0.0885,1.6679,0.8457,0.1768,0.285,0.888,0.7363,0.0519,1.4264,0.8912,0.595,0.3543,0.3825,0.5068,0.8022,0.2305,0.3706,0.39,0.1084,0.2375,0.4864,0.0927,0.3797,0.5968,0.638,Control
Utah__D11,0.1708,0.2725,0.1258,-0.0994,0.378,0.4,-0.1433,0.633,0.3337,0.6935,0.2619,0.3591,-0.0939,0.8537,0.0271,0.4467,0.5791,0.1227,0.5635,0.7339,0.4936,0.9607,0.6526,0.0418,0.4456,0.5495,-0.1791,0.9471,0.3809,0.1106,0.2147,0.7113,0.5048,0.0587,0.8588,0.4988,0.2654,0.1791,0.2171,0.1109,0.3042,0.1743,0.1894,0.3186,-0.0202,0.0256,0.2665,-0.0414,0.169,0.1874,0.222,Control
