@relation data

@attribute id string
@attribute 55135 numeric
@attribute 128312 numeric
@attribute 1763 numeric
@attribute 10856 numeric
@attribute 8360 numeric
@attribute 3012 numeric
@attribute 5984 numeric
@attribute 8361 numeric
@attribute 5985 numeric
@attribute 8364 numeric
@attribute 6117 numeric
@attribute 65057 numeric
@attribute 6119 numeric
@attribute 10714 numeric
@attribute 8366 numeric
@attribute 6118 numeric
@attribute 8365 numeric
@attribute 8368 numeric
@attribute 8367 numeric
@attribute 8970 numeric
@attribute 8349 numeric
@attribute 23649 numeric
@attribute 5981 numeric
@attribute 5983 numeric
@attribute 5982 numeric
@attribute 55651 numeric
@attribute 8294 numeric
@attribute 8290 numeric
@attribute 8338 numeric
@attribute 8339 numeric
@attribute 5557 numeric
@attribute 5558 numeric
@attribute 57804 numeric
@attribute 121504 numeric
@attribute 8346 numeric
@attribute 5422 numeric
@attribute 8345 numeric
@attribute 8348 numeric
@attribute 8347 numeric
@attribute 5111 numeric
@attribute 8342 numeric
@attribute 8341 numeric
@attribute 5427 numeric
@attribute 7014 numeric
@attribute 7015 numeric
@attribute 7013 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 3018 numeric
@attribute 26277 numeric
@attribute 1736 numeric
@attribute 8607 numeric
@attribute 3014 numeric
@attribute 3015 numeric
@attribute 54386 numeric
@attribute 3017 numeric
@attribute 2237 numeric
@attribute 3978 numeric
@attribute 25913 numeric
@attribute 8335 numeric
@attribute 85236 numeric
@attribute 8334 numeric
@attribute 8330 numeric
@attribute Class {Control,BRCACancer}

@data
B02,0.3856,0.2815,0.2314,0.6152,0.4457,1.8506,0.7698,1.8892,0.7038,2.664,1.4325,0.4018,0.343,0.7124,0.4981,0.9138,1.0048,0.4728,1.2667,0.142,1.7203,0.9346,1.5136,0.4206,1.173,0.1238,0.6882,-0.1458,1.826,1.173,0.674,0.2699,0.9974,0.3492,0.5884,0.3736,0.8449,0.0921,1.2714,0.8469,1.0167,1.2838,0.2244,1.1233,0.0491,0.6341,0.2407,0.3949,0.5041,0.1406,1.7576,1.424,0.6159,0.2258,1.5028,2.0204,0.3461,0.3167,0.6263,0.9625,0.5155,0.3193,3.9327,1.3799,Control
B03,0.3194,0.1351,0.2008,0.4838,0.4307,1.3892,0.5835,1.6126,0.5675,2.2582,1.2712,0.2864,0.3227,0.648,0.5326,0.7349,0.7809,0.3267,1.017,-0.2273,1.2073,0.872,1.3912,0.4417,1.0551,-0.1216,0.2511,-0.5693,1.5513,0.6799,0.5862,0.3033,0.6931,0.2495,0.5359,0.3796,0.1238,-0.0602,0.9968,0.7796,0.8124,0.9723,0.1247,1.0615,-0.0727,0.6162,0.1531,0.3608,0.4335,-0.0496,1.591,1.325,0.5868,0.0262,1.4203,1.944,0.1909,0.1838,0.459,0.9189,0.2329,0.1236,3.347,1.1751,BRCACancer
B04,0.2862,0.292,0.2402,0.2571,0.2786,1.6219,0.4637,1.3999,0.3491,1.6672,1.0246,0.1831,0.1981,0.6668,0.3258,0.7201,1.1483,0.578,0.9568,0.1122,1.9233,0.7034,1.2478,0.3429,0.7844,-0.0713,0.2156,-0.5914,1.0456,0.8724,0.3273,0.349,0.6053,0.0507,0.3499,0.4616,0.5524,-0.0224,0.7477,0.4042,0.8182,0.7235,0.2035,0.8674,-0.0296,0.5831,0.0479,0.3682,0.4285,-0.1914,1.1589,0.8969,0.588,-0.0478,0.7898,1.4068,0.239,0.0636,0.4321,0.6938,0.1218,0.1708,3.8049,1.2358,BRCACancer
B05,0.3102,0.4353,0.1288,0.3903,0.0885,1.5139,0.6565,1.316,0.462,1.8286,1.0899,0.2511,0.2809,0.5448,0.1159,0.8936,0.646,0.1137,0.4893,-0.0579,1.4534,0.6674,1.1211,0.3221,0.9255,0.1037,0.4921,-0.2626,1.0458,0.5716,0.4508,0.2079,0.7444,-0.1344,0.2751,0.2492,0.185,0.0262,0.8232,0.663,0.8843,0.9742,0.202,0.8802,-0.0212,0.6747,0.0822,0.3508,0.3747,-0.0208,1.4946,1.1052,0.5016,0.0905,1.1192,1.6445,0.0537,0.1082,0.4053,0.6096,0.3857,0.1509,3.2353,1.0626,BRCACancer
B06,0.039,0.0027,0.042,-0.0183,0.1653,0.681,0.5054,0.7667,0.3939,1.0584,0.7113,-0.0219,0.1391,0.6612,-0.165,0.2559,0.7259,-0.1795,0.3691,-0.6907,1.0552,0.5871,1.1228,0.4755,0.7214,-0.4603,-0.2965,-0.9317,0.8476,0.2438,0.327,0.2249,0.3233,-0.3883,-0.3072,0.2769,-0.1006,-0.3335,0.3701,0.2721,0.018,0.2,-0.1099,0.7193,-0.2352,0.574,-0.2722,0.2249,0.1725,-0.2622,1.0268,0.9707,0.2958,-0.3882,1.1191,1.371,0.1136,-0.3124,0.1965,0.6365,0.1737,0.0362,2.8591,0.4664,BRCACancer
B07,0.373,0.2703,0.2809,0.4941,0.245,1.2429,0.8639,1.5607,0.6971,2.0714,1.2793,0.3432,0.3385,0.8804,0.2454,0.9212,0.7866,0.525,1.0917,0.0072,1.4101,1.0084,1.5327,0.4495,1.086,0.0368,0.3714,-0.3028,1.83,0.7361,0.6518,0.2704,0.8623,0.3057,0.5272,0.3963,0.5659,-0.0484,1.0243,0.8344,0.965,0.9041,0.1673,1.1292,0.0914,0.6657,0.1765,0.4154,0.5489,-0.0653,1.6926,1.4105,0.6638,0.2622,1.632,2.0197,0.4057,0.218,0.5431,1.0119,0.4302,0.0976,3.6552,0.9367,BRCACancer
B08,0.4048,0.2247,0.3155,0.6255,0.5519,1.6026,0.6221,1.706,0.5112,2.2556,1.4528,0.3696,0.2123,0.7336,0.572,0.7583,0.9848,0.4687,1.1944,0.1616,1.7856,0.7796,1.1471,0.3861,0.9663,0.0298,0.7481,-0.1938,1.4417,1.1777,0.6403,0.1278,0.9029,0.2811,0.4375,0.333,0.824,-0.0655,1.1313,0.9135,1.1018,1.1348,0.4267,1.0386,0.0318,0.2811,0.2304,0.2872,0.4409,0.1688,1.5835,1.1708,0.5282,0.4143,0.7894,1.8108,0.2195,0.2934,0.5255,0.7999,0.4564,0.2157,4.3191,1.3497,Control
B09,0.1993,0.0127,0.2292,0.2412,0.4785,1.2374,0.4023,1.2647,0.298,0.9953,0.9856,0.1604,0.1203,0.5042,0.2543,0.4445,0.6706,-0.2626,0.6331,-0.2215,1.439,0.5542,1.1065,0.3735,0.6955,-0.0443,0.2521,-0.313,1.3032,0.9539,0.362,0.3102,0.5429,0.0265,0.1177,0.4133,0.3745,-0.1592,0.6762,0.2216,0.8409,0.4251,0.1026,0.7971,-0.0306,0.5228,0.1699,0.1833,0.4785,0.1168,1.1212,0.9582,0.4182,0.008,1.1399,1.5974,0.2176,0.1079,0.4422,0.4437,0.1602,0.2262,3.5928,0.9021,Control
B10,0.2572,0.1518,0.1243,0.3178,0.5063,1.249,0.5402,1.6388,0.3014,2.1491,1.0861,0.106,0.2062,0.5476,0.1993,0.6674,0.6649,0.4086,1.0562,-0.0593,1.3123,0.4979,1.1214,0.2004,0.8861,-0.1135,0.3287,-0.2497,1.2842,0.5262,0.3396,0.2392,0.4936,-0.0734,0.2543,0.3217,0.3804,-0.0874,0.8969,0.4409,0.8275,0.7256,0.0697,0.7635,0.0805,0.413,0.0176,0.248,0.31,0.0313,1.0842,0.9157,0.4329,0.0733,0.6752,1.3436,0.1713,0.0549,0.3107,0.5836,0.0685,0.0791,3.6473,0.7186,Control
B11,0.3268,0.5992,0.2445,0.5003,0.1524,1.5714,0.8068,1.6086,0.4873,2.5282,1.0332,0.307,0.2628,0.6521,0.5433,0.9558,0.7737,0.5784,0.9746,0.2046,1.7911,0.6891,1.2192,0.2309,0.8874,0.3243,0.6002,-0.2236,1.0203,0.9095,0.5217,0.2368,0.7574,0.0745,0.5522,0.3741,0.7432,-0.1389,1.0289,0.7684,1.6883,0.7574,0.2871,0.9027,0.0672,0.3417,0.1395,0.3725,0.3183,-0.0301,1.4594,1.184,0.5839,0.4042,0.7239,1.4818,0.2488,0.2415,0.3603,0.7228,0.1902,0.3857,3.2481,0.8997,Control
B12,0.1154,0.1195,0.0722,0.0865,-0.0895,1.0015,0.1736,1.1425,0.08,0.2031,0.5146,0.1152,0.0947,0.442,-0.2171,0.1422,0.3056,-0.0314,0.2798,-0.1117,1.3963,0.5564,0.7943,0.265,0.4518,0.0019,0.053,-0.5255,0.5351,0.3993,0.2446,0.1375,0.3948,-0.0776,-0.274,0.2909,0.2673,-0.0894,0.1538,-0.109,0.1651,0.4592,-0.0673,0.6838,-0.0027,0.3857,0.0358,0.0641,0.2742,0.0682,0.6263,0.5186,0.1331,-0.0731,0.4569,1.1013,-0.0175,-0.0342,0.3034,0.3002,-0.3118,0.1771,3.2553,0.5382,Control
C01,0.396,0.3406,0.2806,0.6283,0.5598,1.7008,0.5837,1.6593,0.5242,2.4533,1.1428,0.4349,0.2283,0.8471,0.3985,0.7399,0.9837,0.7228,1.1907,0.2196,1.6684,0.952,1.1922,0.2945,1.0076,0.1695,0.6103,-0.5135,1.2383,1.0896,0.5135,0.1708,1.0383,0.2099,0.626,0.3706,0.7829,0.1267,1.1636,0.7107,1.4124,1.0502,0.2272,0.9648,0.0446,0.4239,0.2158,0.4138,0.5509,-0.0554,1.5638,1.0766,0.5204,0.1894,0.6999,1.5756,0.2115,0.1827,0.5029,0.5662,0.768,0.2443,3.7783,1.304,BRCACancer
C02,0.3966,0.3248,0.2269,0.6149,0.5776,1.8678,0.7824,2.0625,0.4418,2.6016,1.2818,0.5375,0.3141,0.6064,0.5081,0.8005,0.924,0.6787,1.3965,0.3247,1.9911,0.8958,1.2647,0.267,1.1024,0.1082,0.7201,-0.2749,1.4034,1.4035,0.5453,0.1437,0.9501,0.2347,0.7124,0.3264,0.9858,0.1086,1.1551,0.8107,1.1835,1.062,0.2103,0.937,0.1525,0.4014,0.2997,0.4625,0.4648,-0.0558,1.5668,1.0983,0.5997,0.2959,0.8303,1.6767,0.1832,0.2242,0.5515,0.8096,0.6482,0.2806,4.1159,1.3817,BRCACancer
C03,0.4703,0.5985,0.2826,0.6789,0.3988,1.3673,0.6389,1.6976,0.6046,1.8989,1.2525,0.6428,0.236,0.9001,0.4168,0.8696,0.8292,0.76,1.2554,0.0834,1.5373,1.0032,1.3259,0.2637,1.0486,0.2227,0.6165,-0.2451,1.7065,0.9562,0.5438,0.2199,1.0358,0.2288,0.5222,0.3202,0.5127,0.0907,0.8122,0.7656,1.4206,1.0468,0.1263,0.9829,0.1306,0.5409,0.3419,0.4557,0.7165,-0.0088,1.7408,1.1711,0.6508,0.3741,0.7909,1.8203,0.3503,0.1642,0.6594,0.8327,0.6521,0.0942,3.7603,0.9296,BRCACancer
C04,0.3196,0.1132,0.099,0.3764,-0.0059,1.3731,0.2816,1.4233,0.4152,1.585,0.973,0.2755,0.139,0.2959,0.3535,0.3499,0.6557,0.0313,1.0738,0.2413,1.7123,0.5128,0.7166,0.0634,0.6325,-0.2484,0.3848,-0.2534,0.8004,0.9471,0.3296,0.0455,0.5307,0.175,-0.1142,0.2073,0.4969,0.2516,0.6703,0.4161,0.6649,0.7064,0.1672,0.7084,0.0705,0.2918,0.2361,0.1414,0.3147,-0.1269,1.1627,0.6389,0.222,0.1929,0.27,1.1992,0.0804,-0.0044,0.4523,0.4019,0.2519,0.3013,4.2662,1.1822,Control
C05,0.3378,0.2494,0.0934,0.3905,0.0537,1.4157,0.3952,1.5008,0.2212,1.6949,0.9635,0.2931,0.2382,0.3417,0.2284,0.4849,0.8119,0.2524,1.2468,0.0103,1.1986,0.4575,0.7464,0.0635,0.7412,0.0794,0.3991,-0.2512,0.9175,0.6605,0.3589,0.0297,0.5912,-0.1788,0.0615,0.1336,0.195,-0.0418,0.9033,0.5063,0.5859,0.9047,0.0968,0.6731,0.1117,0.2829,0.2035,0.2255,0.3144,-0.017,1.1631,0.632,0.3302,0.0865,0.3436,1.043,0.0999,0.1785,0.4206,0.43,0.1061,-0.0247,3.8446,0.7491,BRCACancer
C06,-0.0539,0.5144,-0.0863,0.0798,0.2393,0.3908,0.1763,0.9791,0.0113,0.9008,0.2546,0.097,-0.0302,-0.0757,-0.0224,-0.1578,0.5102,-0.1986,0.967,-0.4183,0.7824,0.1857,0.2015,-0.0046,0.2763,-0.3708,0.0303,-0.7693,0.7934,0.2402,-0.1366,-0.0669,0.2464,-0.3422,-0.33,-0.0334,-0.2951,-0.0813,0.6784,0.039,0.5821,0.2609,-0.0471,0.2975,-0.0211,0.2202,-0.0036,0.1736,0.1062,-0.1493,0.3468,0.2141,0.0404,-0.2309,0.4854,0.5779,0.1012,-0.0938,0.1676,0.0113,-0.1584,-0.0027,1.5758,0.4831,Control
C07,0.3608,0.3264,0.1,0.3591,0.1711,1.6698,0.3473,1.6813,0.3357,2.4447,1.1354,0.3015,0.1759,0.2444,0.332,0.6355,0.8968,0.5697,1.3983,0.0205,1.7318,0.5466,1.0498,0.1221,0.9172,0.1758,0.5751,-0.1786,1.3658,0.7385,0.3254,0.1193,0.6066,-0.0284,0.5467,0.2119,0.4589,0.0618,1.1579,0.5892,0.9782,0.7944,0.1908,0.7328,0.0541,0.1805,0.1402,0.2566,0.4102,0.0303,1.2223,0.8369,0.4996,0.1709,0.5308,1.2911,0.2564,0.0708,0.3777,0.6102,0.2416,0.1548,4.4468,1.1932,Control
C08,0.4186,0.2297,0.2324,0.5084,0.6565,2.0206,0.6132,1.7709,0.4499,2.5657,1.2479,0.3793,0.2055,0.6748,0.4774,0.7478,1.2702,0.6504,1.3875,0.2273,1.5532,0.8229,1.2263,0.2656,1.0231,0.1256,0.5762,-0.1758,1.4758,1.1888,0.6139,0.1478,0.8892,0.2031,0.463,0.3563,0.915,0.2223,1.3156,0.7613,1.086,1.0512,0.3577,0.9192,0.0401,0.3771,0.2286,0.3778,0.3894,0.2808,1.5562,1.1237,0.5202,0.0466,0.7694,1.5759,0.3629,0.1787,0.5248,0.8454,0.3238,0.1556,4.135,1.2435,Control
C09,0.2739,0.2,0.0402,0.3838,0.2732,1.5278,0.4648,1.9535,0.3603,2.451,1.0381,0.3358,0.2051,0.2613,0.4106,0.7961,0.9921,0.7023,1.3995,-0.0405,1.4758,0.5977,1.0207,0.1695,0.8321,-0.0589,0.5611,-0.3457,1.3773,0.5259,0.3555,0.0997,0.6845,0.1635,0.1801,0.2002,0.4663,-0.149,1.1239,0.554,1.0876,0.8255,0.1369,0.7654,0.0515,0.2853,0.1742,0.3253,0.3512,-0.0735,1.2417,0.8499,0.4812,0.1544,0.6795,1.1453,0.1493,0.054,0.4159,0.5485,0.2371,0.0754,4.2841,0.9336,Control
C10,0.2764,0.2854,0.0927,0.4472,0.3979,1.8212,0.4746,2.1483,0.2383,2.7788,1.0693,0.353,0.2559,0.2805,0.7032,0.6923,1.3493,0.6892,1.3336,0.2563,2.4443,0.4858,1.0307,0.158,0.9235,0.1266,0.6828,-0.1228,1.2652,1.1734,0.3927,0.0716,0.7704,-0.0852,0.318,0.1569,0.6368,0.0205,1.1645,0.5208,0.9175,1.1061,0.1358,0.7463,0.1137,0.272,0.1672,0.3445,0.298,0.002,1.1993,0.7773,0.5298,0.355,0.6019,1.2667,0.214,0.1259,0.4261,0.5732,0.3464,0.1754,4.8116,1.0488,BRCACancer
C11,0.4087,0.3231,0.1598,0.5884,0.711,1.4499,0.5346,1.9642,0.488,2.4268,1.3168,0.4705,0.1828,0.5321,0.4839,0.7188,0.7472,0.6958,1.4654,0.2843,1.9204,0.9195,1.1008,0.299,0.9318,0.1839,0.4869,-0.2806,1.3584,0.9842,0.5955,0.098,0.8724,0.2454,0.6492,0.3296,0.8308,0.0073,0.7424,0.8255,1.2121,0.9349,0.2711,0.9534,0.1375,0.2498,0.2913,0.3061,0.5401,-0.0259,1.5964,1.1478,0.5586,0.3826,0.8006,1.777,0.2742,0.1656,0.5553,0.611,0.3333,0.2031,3.995,0.9364,Control
C12,0.2019,0.3509,0.0276,0.2984,0.3097,1.0003,0.3935,1.5476,0.2297,1.662,0.8592,0.2681,0.103,0.2275,-0.1122,0.4181,0.6571,0.141,1.0329,-0.1569,1.5916,0.382,0.6527,0.0574,0.5768,0.0702,0.284,-0.3244,1.1193,0.7927,0.1871,0.0907,0.5887,0.0102,0.2589,0.0909,0.0463,0.0341,0.4106,0.4279,0.8852,0.7902,0.1343,0.5919,0.0977,0.3023,0.1581,0.2662,0.2504,-0.165,1.0146,0.6398,0.3763,0.1301,0.4699,1.085,0.0157,0.2722,0.3775,0.3164,0.1603,0.0722,4.2214,0.4996,BRCACancer
D01,0.2316,0.2263,0.0775,0.2576,0.1381,0.4985,0.4133,0.7499,0.3377,0.797,0.8477,0.3105,0.1762,0.6659,0.0086,0.4516,0.5739,-0.1045,0.6363,-0.3944,0.7952,0.7986,1.0765,0.3847,0.7016,-0.3198,-0.0104,-0.58,0.926,0.1862,0.3519,0.284,0.588,0.0536,-0.0065,0.4139,-0.137,-0.1188,0.4444,0.4235,0.5154,0.106,-0.0311,0.7794,0.0092,0.4574,0.0718,0.3508,0.5515,-0.0784,1.0662,0.9259,0.3756,-0.0941,0.9092,1.3264,0.0383,2e-04,0.5422,0.4753,0.1359,-0.0131,2.3134,0.6352,BRCACancer
