@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10297 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2002 numeric
@attribute 2064 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2309 numeric
@attribute 23533 numeric
@attribute 2885 numeric
@attribute 29119 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 3265 numeric
@attribute 3611 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4292 numeric
@attribute 4609 numeric
@attribute 4893 numeric
@attribute 51176 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5728 numeric
@attribute 5894 numeric
@attribute 595 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7157 numeric
@attribute 8312 numeric
@attribute 8313 numeric
@attribute 83439 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
C08,0.3989,-0.1306,0.2351,-0.0878,1.7804,0.5093,-0.0219,0.3645,0.3735,0.6256,0.7298,0.3683,1.4433,1.4131,-0.1163,0.4246,0.4804,0.4262,1.5967,1.215,1.2852,0.3229,1.3507,2.8855,1.1578,0.6543,1.2713,1.2897,1.1989,1.8817,1.1859,0.2711,1.6232,0.9733,0.4813,0.382,0.1844,0.6034,1.4462,0.1566,0.8108,1.225,0.4161,1.1907,0.217,0.704,0.3081,0.2385,0.0207,0.6996,0.0464,-0.0353,Control
C09,0.3365,-0.0076,0.2063,-0.0917,1.7876,0.4901,-0.0412,0.3339,0.313,0.5925,0.6605,0.3059,1.2901,1.2526,-0.1083,0.3059,0.3446,0.3085,1.5224,1.048,0.9641,0.2813,1.1555,2.8108,0.8432,0.6561,1.1501,1.2876,1.1591,1.9987,1.1108,0.268,1.5206,0.881,0.4251,0.3803,0.1465,0.5046,1.3897,0.2332,0.6951,0.9644,0.372,1.1333,0.2511,0.4169,0.2821,0.1722,-0.0715,0.5648,0.0482,-6e-04,Control
C10,0.342,-0.0345,0.2969,-0.046,1.789,0.518,-0.0021,0.3241,0.3481,0.5969,0.6368,0.3248,1.3027,1.2452,-0.0852,0.3537,0.4546,0.3185,1.5651,1.031,1.0153,0.2617,1.2943,2.9163,1.2104,0.5675,1.2514,1.4217,1.3239,2.0775,1.0914,0.2323,1.5613,0.854,0.3825,0.3152,0.1704,0.4828,1.5438,0.1542,0.7278,0.9586,0.4399,1.3005,0.1674,0.4583,0.2227,0.2069,-0.0299,0.7244,0.0116,-0.0432,BRCACancer
C11,0.3517,0.0126,0.2355,-0.0833,1.7399,0.5278,-0.0476,0.4473,0.4113,0.7094,0.8274,0.3201,1.6729,1.5328,-0.0666,0.3967,0.3975,0.5101,1.8309,1.387,1.346,0.3144,1.175,3.0611,1.0609,0.7633,1.1799,1.2941,1.2713,1.8986,1.1242,0.4405,1.6979,1.0401,0.5718,0.4665,0.29,0.6107,1.5467,0.2335,0.8178,1.2332,0.4263,1.4159,0.2723,0.6416,0.4134,0.2847,-0.0488,0.811,0.0821,0.0211,Control
C12,0.2659,-0.071,0.1611,-0.0484,1.1849,0.5284,-0.03,0.2536,0.2036,0.5239,0.5646,0.2763,0.954,1.1452,-0.0766,0.2972,0.1748,0.3112,1.7627,0.9292,0.8453,0.0817,1.0827,2.3063,0.8112,0.5307,0.7623,0.9928,0.88,1.4002,0.6991,0.2261,1.4198,0.8388,0.2652,0.3275,0.1464,0.453,0.9401,0.1352,0.4174,0.7972,0.3777,0.9777,0.1685,0.3086,0.2014,0.1696,-0.0088,0.4262,0.0404,-0.0109,BRCACancer
D01,1.0558,-0.1283,0.3892,-0.09,1.8935,0.0867,-0.0662,0.1844,0.1336,0.6018,0.702,0.982,1.5553,1.5757,-0.1191,0.8331,0.5876,0.372,1.3601,1.2986,1.094,0.4502,0.8845,1.9795,1.891,0.8044,1.2857,1.2195,1.1469,1.3874,1.3944,0.0953,1.677,0.7586,0.8801,0.3887,0.1559,1.5047,1.6255,0.058,1.1288,1.1947,0.7222,1.7049,0.86,0.4477,0.4032,0.3421,-0.0468,0.37,-0.0379,-0.0401,BRCACancer
D02,0.3337,0.0293,0.2753,-0.0935,1.6802,0.6939,-0.0607,0.431,0.2235,0.6343,0.7363,0.3269,1.3954,1.3968,-0.0829,0.3551,0.3372,0.4568,1.8735,1.254,1.0412,0.2306,1.0764,2.9727,0.862,0.6557,1.1494,1.7441,1.1918,1.923,1.0319,0.2885,1.712,0.9158,0.4381,0.4133,0.2033,0.6567,1.3262,0.2591,0.7383,1.0658,0.446,1.118,0.2799,0.6359,0.2755,0.2078,-0.035,0.5463,0.0142,0.1212,BRCACancer
D03,0.292,-0.0175,0.2713,-0.0501,1.6781,0.6602,-0.0416,0.291,0.2228,0.6075,0.6722,0.3292,1.3499,1.412,-0.0852,0.3207,0.3055,0.3427,2.0641,1.1179,0.9962,0.2685,0.9861,2.4588,0.745,0.5857,1.0202,1.2292,1.1583,1.8496,0.8686,0.1917,1.6481,0.9147,0.4145,0.3607,0.2315,0.5664,1.3647,0.1508,0.6003,0.9216,0.3945,0.9001,0.308,0.4349,0.255,0.0803,-0.0111,0.5427,-0.033,-0.0313,BRCACancer
D04,0.3463,-0.0158,0.2984,-0.0721,1.7915,0.4673,-0.0306,0.4079,0.2306,0.638,0.7289,0.3918,1.3736,1.6251,-0.0999,0.4132,0.3435,0.4717,1.8526,1.2735,1.0974,0.2831,1.2816,2.9415,1.0071,0.7031,1.2215,1.3219,1.2135,1.7559,1.1519,0.2922,1.6749,0.9905,0.5941,0.3936,0.2212,0.7511,1.3557,0.0836,0.8315,1.1907,0.4384,1.1186,0.3448,0.6633,0.2824,0.2339,-0.0181,0.5394,0.0392,-0.0224,BRCACancer
D05,0.3754,-0.0409,0.3853,-0.0534,1.9316,0.6568,-9e-04,0.2988,0.224,0.7055,0.6837,0.415,1.622,1.5193,-0.0972,0.4322,0.3647,0.3436,1.9186,1.157,1.155,0.2922,0.9132,3.2242,0.738,0.6079,1.1295,1.4639,1.2434,1.8809,1.0518,0.1649,1.6996,0.8171,0.5086,0.3797,0.1803,0.566,1.6067,0.0948,0.7064,1.1084,0.4587,0.8602,0.3306,0.4684,0.2924,0.0909,-0.0264,0.865,0.1624,-0.0453,BRCACancer
D06,0.4245,-0.0564,0.3294,-0.0899,1.8982,0.5355,-0.019,0.4233,0.396,0.692,0.7939,0.4185,1.673,1.5134,-0.1076,0.4637,0.4676,0.5196,1.765,1.373,1.2333,0.349,1.2944,3.0671,1.0686,0.7781,1.2429,1.3996,1.3222,1.8966,1.2257,0.3293,1.7145,1.0635,0.6168,0.4386,0.3165,0.7758,1.6435,0.1435,0.886,1.2173,0.502,1.2427,0.3062,0.6761,0.3825,0.2939,-0.0416,0.7225,0.0959,-0.0316,BRCACancer
D07,0.3478,0.0262,0.2745,-0.0792,1.8117,0.6815,-0.0193,0.3049,0.5176,0.6999,0.773,0.3511,1.7462,1.4296,-0.0603,0.3692,0.369,0.4464,1.9924,1.3189,1.0653,0.2461,0.8773,2.8966,0.7566,0.7349,1.2075,1.3586,1.3326,1.8583,1.2167,0.3002,1.7148,0.9348,0.5184,0.4559,0.228,0.6431,1.6082,0.174,0.8111,1.288,0.4182,1.0215,0.1994,0.5807,0.4069,0.1689,-0.0714,0.7613,0.1084,0.0255,Control
D08,0.3066,-0.098,0.2144,-0.0695,1.5557,0.4573,0.0174,0.196,0.2014,0.5626,0.595,0.309,1.2069,1.2683,-0.1211,0.3214,0.3037,0.3309,1.6567,1.0896,1.1195,0.1545,1.0161,2.4922,0.8411,0.6407,0.9695,1.1863,0.9322,1.6235,1.0438,0.1486,1.5336,0.8146,0.3849,0.3521,0.2537,0.4499,1.2116,0.1099,0.5506,0.9314,0.3225,0.9393,0.2032,0.3698,0.2815,0.1608,-0.0061,0.4182,-0.0104,0.0109,Control
D09,0.3962,-0.103,0.2831,-0.0909,1.7265,0.53,-0.0099,0.3659,0.1282,0.6435,0.7035,0.3751,1.3926,1.4266,-0.1003,0.3942,0.3276,0.4244,1.7217,1.2141,1.1819,0.2379,1.2078,2.9893,1.1377,0.6937,1.1314,1.2944,1.2372,1.7543,1.1358,0.2507,1.5693,1.0398,0.4905,0.4165,0.202,0.5417,1.506,0.1515,0.7371,1.0754,0.4513,1.3571,0.2305,0.6046,0.2661,0.2609,-0.0205,0.7407,-0.0043,-0.0278,Control
D10,0.3118,-0.093,0.1591,-0.0845,1.4728,0.3122,-0.0151,0.1923,0.2813,0.4594,0.6459,0.3482,1.0628,1.581,-0.0765,0.3646,0.3371,0.3991,1.671,1.0252,1.0901,0.2157,1.0507,2.5983,0.7404,0.6946,1.0396,1.2117,0.9305,1.6518,0.9033,0.1782,1.6679,0.8457,0.4452,0.3482,0.1809,0.5464,1.2498,0.1128,0.6175,1.21,0.3825,0.9888,0.1995,0.3741,0.2321,0.1643,-0.0499,0.5946,0.0927,3e-04,Control
D11,0.1708,-0.2038,-0.0082,-0.0732,1.0388,0.1944,2e-04,0.1381,0.0833,0.378,0.4,0.2223,0.633,0.8295,-0.0987,0.2333,0.0656,0.2183,1.1587,0.6508,0.7018,0.1791,0.7541,1.5273,0.705,0.4467,0.5635,0.7339,0.4936,0.9607,0.6526,0.0418,0.9471,0.3809,0.46,0.1474,0.1739,0.3699,0.6441,0.0181,0.2635,0.5013,0.2171,0.8224,0.1385,0.3432,0.2042,0.1527,-0.0202,0.2618,-0.0414,0,Control
