@relation data

@attribute id string
@attribute 55135 numeric
@attribute 128312 numeric
@attribute 1763 numeric
@attribute 10856 numeric
@attribute 8360 numeric
@attribute 3012 numeric
@attribute 5984 numeric
@attribute 8361 numeric
@attribute 5985 numeric
@attribute 8364 numeric
@attribute 6117 numeric
@attribute 65057 numeric
@attribute 6119 numeric
@attribute 10714 numeric
@attribute 8366 numeric
@attribute 6118 numeric
@attribute 8365 numeric
@attribute 8368 numeric
@attribute 8367 numeric
@attribute 8970 numeric
@attribute 8349 numeric
@attribute 23649 numeric
@attribute 5981 numeric
@attribute 5983 numeric
@attribute 5982 numeric
@attribute 55651 numeric
@attribute 8294 numeric
@attribute 8290 numeric
@attribute 8338 numeric
@attribute 8339 numeric
@attribute 5557 numeric
@attribute 5558 numeric
@attribute 57804 numeric
@attribute 121504 numeric
@attribute 8346 numeric
@attribute 5422 numeric
@attribute 8345 numeric
@attribute 8348 numeric
@attribute 8347 numeric
@attribute 5111 numeric
@attribute 8342 numeric
@attribute 8341 numeric
@attribute 5427 numeric
@attribute 7014 numeric
@attribute 7015 numeric
@attribute 7013 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 3018 numeric
@attribute 26277 numeric
@attribute 1736 numeric
@attribute 8607 numeric
@attribute 3014 numeric
@attribute 3015 numeric
@attribute 54386 numeric
@attribute 3017 numeric
@attribute 2237 numeric
@attribute 3978 numeric
@attribute 25913 numeric
@attribute 8335 numeric
@attribute 85236 numeric
@attribute 8334 numeric
@attribute 8330 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.427,0.2202,0.3355,0.4919,0.3971,1.4629,0.5927,1.5108,0.6037,2.4076,1.3142,0.3291,0.2318,0.7194,0.26,0.7893,0.5475,0.5433,1.0314,0.0932,0.7846,0.7266,1.1283,0.3423,0.9085,-0.0146,0.3804,-0.4654,0.9851,0.5337,0.6779,0.1631,0.7237,-0.0285,0.2376,0.4376,0.2434,-0.2723,1.0144,0.9438,0.7636,0.9286,0.184,0.9603,-0.0176,0.372,0.15,0.2676,0.3169,-0.1363,1.4824,1.2587,0.4003,0.205,0.6362,1.7239,-0.0159,0.1365,0.4351,0.6819,0.2396,0.0273,3.4194,0.7054,Control
A12,0.1748,0.1513,0.0141,0.3153,0.1663,1.5431,0.6987,1.3295,0.3425,1.9254,0.8597,0.0924,0.2224,0.3576,0.1747,0.7871,1.0008,0.2146,0.6437,-0.1598,1.7709,0.4481,1.0684,0.0838,0.7363,-0.0557,0.1574,-0.625,1.3935,0.9831,0.4224,0.2178,0.4098,-0.3099,0.0832,0.1696,0.2374,-0.0391,0.7495,0.3436,0.8579,0.6323,0.0817,0.6564,0.0467,0.3832,-0.0291,0.3551,0.0923,-0.2947,1.0271,0.9641,0.5104,-0.1,0.8627,1.2389,0.2447,-0.0388,0.2264,0.63,-0.1064,0.3734,3.5617,0.8356,Control
B01,0.2395,0.0847,0.3423,0.2962,0.0968,1.123,0.6862,1.1528,0.6409,1.6916,1.1754,0.1166,0.3831,0.7208,-0.0155,0.5839,0.7309,-0.0313,0.6838,-0.4301,1.223,0.8228,1.3453,0.6345,0.944,-0.246,-0.0727,-0.8608,1.2964,0.6357,0.6321,0.3591,0.5482,0.0079,-0.033,0.449,0.3675,-0.1729,0.8471,0.629,0.1511,0.5068,0.1744,1.0086,-0.2069,0.6813,-0.1363,0.3596,0.3651,-0.1636,1.3273,1.3199,0.5803,-0.3952,1.6599,1.7535,0.1296,0.0311,0.4345,1.0306,0.1564,0.2919,3.1441,1.0598,Control
B02,0.3972,0.2851,0.2696,0.6614,0.4961,1.8972,0.8448,1.9097,0.7749,2.7658,1.4498,0.4028,0.3584,0.7079,0.5273,0.9334,1.0395,0.493,1.2596,0.171,1.7018,0.9529,1.5483,0.4655,1.226,0.1365,0.7167,-0.1268,1.9087,1.2123,0.7037,0.29,1.0384,0.307,0.6092,0.3817,0.9031,0.1074,1.2977,0.9639,1.0503,1.3157,0.2536,1.122,0.0572,0.6371,0.2554,0.4192,0.5079,0.1698,1.7174,1.5038,0.63,0.2498,1.6051,2.0338,0.3566,0.3235,0.6325,1.029,0.5588,0.3466,3.9888,1.3632,Control
B03,0.3267,0.1274,0.2284,0.5082,0.4784,1.4343,0.6204,1.6225,0.6086,2.352,1.2804,0.284,0.3372,0.6422,0.5632,0.7518,0.8048,0.3385,1.0125,-0.2374,1.1619,0.8849,1.4241,0.4915,1.0954,-0.1137,0.2553,-0.5569,1.614,0.7101,0.6108,0.3275,0.7197,0.21,0.555,0.3885,0.1301,-0.0647,1.019,0.876,0.8156,1.0037,0.1392,1.0584,-0.0657,0.6187,0.1618,0.3799,0.4298,-0.0515,1.5532,1.3927,0.5974,0.0335,1.516,1.958,0.1966,0.1823,0.4537,0.9801,0.2324,0.1369,3.3975,1.1571,BRCACancer
B04,0.2912,0.2965,0.2813,0.2439,0.2987,1.6677,0.4761,1.4016,0.3422,1.7494,1.0217,0.1776,0.2063,0.6613,0.3479,0.7367,1.1897,0.6043,0.9529,0.138,1.9154,0.7019,1.2786,0.3704,0.7952,-0.0624,0.2177,-0.5794,1.0713,0.9061,0.3368,0.3787,0.6277,0.0167,0.3628,0.4819,0.5896,-0.022,0.7662,0.3858,0.8223,0.7545,0.2296,0.8588,-0.0222,0.5849,0.0495,0.3884,0.4243,-0.2164,1.1272,0.9119,0.5988,-0.0467,0.836,1.4245,0.2462,0.0546,0.425,0.7279,0.1041,0.1874,3.8598,1.2181,BRCACancer
B05,0.3168,0.4509,0.132,0.3993,0.0741,1.5594,0.7083,1.3144,0.4799,1.914,1.0901,0.2476,0.2932,0.5368,0.1292,0.9128,0.6635,0.1132,0.4903,-0.0501,1.4209,0.6628,1.1501,0.3448,0.9516,0.116,0.5097,-0.2454,1.0715,0.5997,0.4675,0.2206,0.7734,-0.1634,0.2855,0.2401,0.1957,0.0329,0.8428,0.7238,0.8982,1.0056,0.2279,0.872,-0.0137,0.6786,0.0861,0.3684,0.3648,-0.018,1.4581,1.1458,0.5018,0.1031,1.1912,1.6606,0.0551,0.102,0.3964,0.6336,0.4089,0.1661,3.2847,1.0439,BRCACancer
B06,0.0276,-0.0153,0.0155,-0.0771,0.1649,0.7238,0.5263,0.7439,0.3969,1.1286,0.6928,-0.0335,0.1442,0.6556,-0.1634,0.2653,0.7472,-0.1968,0.3714,-0.7498,1.0019,0.5757,1.1518,0.5329,0.7253,-0.459,-0.323,-0.925,0.8589,0.2658,0.3365,0.2397,0.3323,-0.4104,-0.3161,0.2716,-0.1105,-0.3737,0.3829,0.2133,-0.0966,0.2301,-0.13,0.7065,-0.2295,0.5756,-0.2924,0.2235,0.1413,-0.2988,0.997,0.9948,0.2708,-0.4156,1.1912,1.389,0.1169,-0.3449,0.1733,0.6638,0.164,0.0431,2.9049,0.444,BRCACancer
B07,0.3838,0.2731,0.336,0.5202,0.259,1.2875,0.9581,1.5686,0.7667,2.1615,1.2889,0.3425,0.3537,0.8793,0.2641,0.9409,0.8108,0.5482,1.0865,0.0219,1.3753,1.033,1.5676,0.501,1.1296,0.0478,0.3823,-0.2862,1.9129,0.7673,0.6802,0.2906,0.8969,0.2648,0.546,0.4076,0.6041,-0.0514,1.0469,0.9476,0.9909,0.9354,0.1881,1.128,0.0999,0.6694,0.1868,0.4428,0.5573,-0.0697,1.6533,1.4886,0.6838,0.2893,1.7444,2.0332,0.4181,0.2186,0.5437,1.0844,0.4603,0.109,3.7086,0.9172,BRCACancer
B08,0.4177,0.2239,0.3823,0.6734,0.6216,1.6484,0.6669,1.7194,0.54,2.3494,1.4711,0.3697,0.2212,0.7295,0.6043,0.7755,1.0185,0.4887,1.1881,0.1926,1.7706,0.7846,1.1764,0.4233,0.9968,0.0407,0.78,-0.1755,1.4963,1.2172,0.668,0.1308,0.9394,0.2408,0.4533,0.3355,0.8807,-0.0707,1.1555,1.0509,1.1479,1.1665,0.4858,1.0349,0.0397,0.2758,0.2443,0.2951,0.438,0.2026,1.5458,1.2194,0.5316,0.4541,0.8356,1.8257,0.2261,0.2987,0.5249,0.8468,0.4905,0.2355,4.3789,1.3328,Control
B09,0.1986,-0.0046,0.2666,0.2254,0.5348,1.2819,0.4022,1.2612,0.2798,1.0643,0.9807,0.1543,0.1245,0.4954,0.2733,0.4568,0.6893,-0.2848,0.6327,-0.231,1.4058,0.5399,1.1353,0.4079,0.6966,-0.0349,0.2563,-0.2966,1.3477,0.9891,0.3735,0.3352,0.5623,-0.0068,0.1229,0.4269,0.3989,-0.1766,0.6936,0.1473,0.8484,0.4556,0.1139,0.7865,-0.0232,0.5231,0.1798,0.1755,0.4795,0.1421,1.09,0.9808,0.4081,0.0138,1.2136,1.6138,0.2242,0.1016,0.4359,0.4477,0.1485,0.2468,3.6456,0.8823,Control
B10,0.2603,0.1454,0.1259,0.3147,0.5677,1.2936,0.5682,1.6497,0.2839,2.2408,1.0862,0.0982,0.2148,0.5397,0.216,0.6831,0.6833,0.4251,1.0514,-0.0517,1.2724,0.4788,1.1504,0.1956,0.9079,-0.1055,0.3372,-0.2323,1.3273,0.5534,0.3498,0.2557,0.5107,-0.1041,0.2641,0.3226,0.4052,-0.0955,0.9176,0.4338,0.833,0.7566,0.0761,0.7519,0.0889,0.4108,0.0171,0.25,0.2933,0.0426,1.0536,0.933,0.4247,0.0845,0.7123,1.3618,0.1764,0.0454,0.2953,0.6045,0.0426,0.0891,3.7007,0.6977,Control
B11,0.3345,0.6275,0.2871,0.5275,0.1496,1.6171,0.8893,1.6183,0.5108,2.6273,1.0307,0.3052,0.2742,0.6463,0.5744,0.976,0.7973,0.6047,0.9705,0.2401,1.7763,0.6864,1.2496,0.233,0.9094,0.3409,0.6238,-0.2058,1.0442,0.944,0.5425,0.253,0.787,0.0398,0.5719,0.3823,0.7941,-0.1537,1.0516,0.8614,1.8215,0.7885,0.3256,0.8951,0.0754,0.3378,0.1473,0.3934,0.3025,-0.0288,1.4234,1.2343,0.5941,0.4432,0.7648,1.499,0.2563,0.2436,0.3484,0.7604,0.1832,0.4178,3.2977,0.88,Control
B12,0.1091,0.1106,0.056,0.045,-0.1361,1.0453,0.1268,1.1342,0.0139,0.2565,0.4864,0.1077,0.0976,0.4319,-0.2176,0.1498,0.3068,-0.0402,0.283,-0.1096,1.3608,0.5423,0.8186,0.2747,0.4262,0.0122,0.0461,-0.5124,0.5235,0.4242,0.2493,0.1417,0.4071,-0.1081,-0.2818,0.2876,0.2839,-0.0977,0.1634,-0.2843,0.0723,0.4898,-0.0811,0.67,0.005,0.3828,0.0365,0.0383,0.2538,0.0855,0.6021,0.4871,0.0882,-0.0741,0.4768,1.1212,-0.0183,-0.0493,0.2876,0.2869,-0.3965,0.1942,3.3049,0.5162,Control
C01,0.4083,0.3489,0.3355,0.6767,0.6309,1.7468,0.6206,1.6709,0.5558,2.551,1.1457,0.437,0.2379,0.8453,0.4235,0.7568,1.0174,0.7574,1.1844,0.2568,1.6472,0.9718,1.2222,0.3109,1.0426,0.1831,0.6346,-0.5002,1.2781,1.1274,0.5338,0.179,1.0813,0.1715,0.6481,0.3783,0.8367,0.1465,1.1883,0.786,1.5047,1.0817,0.2568,0.959,0.0526,0.4219,0.2288,0.4409,0.5595,-0.0582,1.5263,1.1137,0.5229,0.2103,0.739,1.5922,0.2179,0.1811,0.5006,0.585,0.8503,0.2662,3.8329,1.2868,BRCACancer
C02,0.4089,0.3318,0.2635,0.661,0.6519,1.9144,0.8599,2.0898,0.4552,2.7023,1.2916,0.5427,0.328,0.5996,0.5378,0.8183,0.9548,0.7107,1.3881,0.3729,1.9868,0.9107,1.2958,0.2773,1.1478,0.1206,0.7505,-0.2578,1.4552,1.4472,0.5676,0.1486,0.9889,0.1957,0.7374,0.3279,1.0542,0.126,1.1797,0.9166,1.2418,1.0936,0.2374,0.9304,0.1615,0.3989,0.3184,0.497,0.4644,-0.0587,1.5293,1.138,0.6119,0.3257,0.8796,1.6925,0.1887,0.2252,0.5525,0.8577,0.7119,0.3051,4.1737,1.365,BRCACancer
C03,0.4875,0.6268,0.3383,0.7356,0.4407,1.4123,0.6871,1.7107,0.6539,1.9857,1.2608,0.6511,0.246,0.8994,0.4426,0.8885,0.8554,0.7968,1.2485,0.1061,1.5092,1.0273,1.3579,0.2732,1.0881,0.2373,0.6411,-0.2276,1.7804,0.9915,0.5659,0.2341,1.0787,0.1899,0.5409,0.3208,0.547,0.1058,0.8316,0.8578,1.5141,1.0784,0.1411,0.9776,0.1394,0.5416,0.3634,0.4891,0.7425,-0.004,1.7008,1.2198,0.6692,0.4105,0.8372,1.8352,0.361,0.1614,0.6679,0.8836,0.7165,0.1053,3.8148,0.9101,BRCACancer
C04,0.3268,0.1038,0.0919,0.383,-0.0374,1.4181,0.2569,1.4259,0.4228,1.6656,0.9675,0.2728,0.1441,0.2828,0.3767,0.3608,0.6737,0.0261,1.0688,0.2807,1.6935,0.495,0.7397,0.0277,0.6267,-0.243,0.3964,-0.236,0.8082,0.9822,0.3392,0.0386,0.5495,0.1375,-0.1166,0.1924,0.5301,0.2878,0.6876,0.4013,0.6463,0.7374,0.188,0.6952,0.0788,0.2867,0.2505,0.1272,0.2985,-0.1414,1.1309,0.6222,0.188,0.2141,0.2752,1.2184,0.0827,-0.0177,0.4466,0.4009,0.2544,0.3274,4.3255,1.1642,Control
C05,0.3462,0.2505,0.0844,0.3995,0.033,1.4608,0.3936,1.5064,0.1861,1.7777,0.9575,0.2909,0.2483,0.3295,0.2463,0.4978,0.8373,0.2599,1.2399,0.0253,1.1527,0.435,0.7699,0.0278,0.7472,0.0912,0.4115,-0.2339,0.9339,0.6903,0.3703,0.0209,0.6129,-0.2065,0.0648,0.1085,0.2064,-0.0439,0.9241,0.5192,0.5556,0.936,0.1071,0.659,0.1203,0.2776,0.2157,0.2241,0.2982,-0.0136,1.1313,0.6145,0.3094,0.0988,0.3546,1.0632,0.1027,0.1767,0.4127,0.4324,0.086,-0.0222,3.8999,0.7284,BRCACancer
C06,-0.0715,0.5361,-0.1566,0.0372,0.2523,0.4326,0.13,0.9646,-0.07,0.9679,0.2135,0.0889,-0.0336,-0.0964,-0.0148,-0.1548,0.5212,-0.217,0.963,-0.4486,0.7147,0.1399,0.2172,-0.0557,0.2317,-0.3677,0.0221,-0.7601,0.8006,0.2621,-0.1541,-0.0873,0.2517,-0.3655,-0.3396,-0.0818,-0.319,-0.0886,0.6959,-0.0911,0.5512,0.2912,-0.0579,0.2726,-0.0136,0.2134,-0.0055,0.1643,0.0681,-0.1675,0.3266,0.1451,-0.0158,-0.2451,0.5076,0.6014,0.1041,-0.1126,0.1425,-0.0368,-0.2195,0.0014,1.6094,0.4607,Control
C07,0.3708,0.3335,0.0933,0.3629,0.1717,1.7158,0.3359,1.6938,0.3258,2.5423,1.1379,0.2995,0.1829,0.2302,0.3543,0.6508,0.9262,0.5955,1.3898,0.0366,1.7139,0.5316,1.0778,0.0996,0.9424,0.1895,0.5974,-0.1601,1.4149,0.7698,0.3348,0.1213,0.629,-0.0603,0.5661,0.1975,0.4893,0.0732,1.1826,0.6274,1.0061,0.8256,0.2151,0.7204,0.0623,0.1728,0.1481,0.2599,0.404,0.0415,1.1897,0.8445,0.4995,0.1903,0.5565,1.3096,0.2641,0.0622,0.367,0.6342,0.2425,0.1702,4.5078,1.1753,Control
C08,0.4323,0.2293,0.2709,0.5369,0.7451,2.0677,0.6561,1.7868,0.4652,2.6656,1.256,0.3797,0.2139,0.6695,0.5057,0.7648,1.3175,0.6809,1.3792,0.2653,1.5259,0.8316,1.2568,0.2756,1.0599,0.1383,0.5986,-0.1573,1.5329,1.2285,0.6401,0.1532,0.9251,0.165,0.4797,0.362,0.9782,0.2546,1.3426,0.8521,1.1298,1.0828,0.4066,0.9121,0.0481,0.374,0.2424,0.3994,0.381,0.3329,1.5189,1.1665,0.5226,0.0556,0.8139,1.5925,0.374,0.1769,0.5241,0.8978,0.3374,0.1711,4.193,1.226,Control
C09,0.2781,0.1973,0.013,0.3916,0.2923,1.5733,0.4775,1.9765,0.3558,2.5486,1.0358,0.3349,0.2135,0.2475,0.4362,0.8139,1.0262,0.7358,1.3911,-0.0308,1.4445,0.5871,1.0483,0.1577,0.848,-0.0497,0.5826,-0.3298,1.4272,0.5532,0.3666,0.0994,0.7107,0.1264,0.1874,0.1842,0.4973,-0.1651,1.148,0.5814,1.1316,0.8567,0.1532,0.7539,0.0596,0.28,0.1843,0.3391,0.3388,-0.0793,1.2089,0.8591,0.4788,0.1725,0.717,1.1649,0.1537,0.0444,0.4078,0.5652,0.2372,0.0851,4.3435,0.914,Control
C10,0.2807,0.2893,0.0835,0.4655,0.4396,1.8677,0.4892,2.1788,0.207,2.8829,1.0685,0.3526,0.2669,0.2671,0.7409,0.7084,1.4004,0.7219,1.3258,0.2973,2.4638,0.4657,1.0583,0.1436,0.9493,0.1393,0.711,-0.1034,1.307,1.2127,0.4061,0.0679,0.8006,-0.1155,0.3299,0.135,0.68,0.0265,1.1892,0.5381,0.9363,1.1377,0.1519,0.7343,0.1224,0.2665,0.1768,0.3611,0.2801,0.0085,1.167,0.7776,0.5334,0.3898,0.6332,1.2854,0.2205,0.1208,0.4186,0.5928,0.3634,0.1923,4.876,1.03,BRCACancer
C11,0.4218,0.3299,0.1736,0.6301,0.8095,1.4951,0.5615,1.9876,0.5116,2.5239,1.3283,0.4737,0.1902,0.5239,0.5125,0.7354,0.7695,0.7288,1.4563,0.3283,1.9124,0.9365,1.1295,0.3165,0.9586,0.1978,0.5042,-0.2637,1.4069,1.02,0.6206,0.0974,0.9075,0.2061,0.672,0.3316,0.888,0.0115,0.7608,0.9359,1.2746,0.9663,0.3072,0.9472,0.1464,0.2437,0.3094,0.3169,0.5476,-0.0239,1.5585,1.1937,0.5657,0.4197,0.8476,1.7922,0.2825,0.1629,0.5567,0.6352,0.3483,0.2221,4.0516,0.9169,Control
C12,0.2013,0.3599,-0.0038,0.2921,0.3355,1.0441,0.3916,1.555,0.1965,1.7441,0.848,0.2651,0.1063,0.213,-0.1084,0.4301,0.6752,0.142,1.0283,-0.1595,1.5664,0.353,0.6749,0.0203,0.5649,0.0818,0.29,-0.3082,1.1504,0.8249,0.1884,0.0892,0.6103,-0.0227,0.2688,0.0599,0.047,0.0419,0.424,0.4167,0.8992,0.8213,0.1502,0.5754,0.1062,0.2974,0.1671,0.2709,0.2274,-0.1857,0.9849,0.6232,0.3612,0.1461,0.4909,1.105,0.016,0.2762,0.3667,0.305,0.1485,0.0818,4.2802,0.4774,BRCACancer
D01,0.233,0.2256,0.0631,0.2445,0.1327,0.5407,0.4155,0.7265,0.3283,0.862,0.8359,0.3088,0.1832,0.6604,0.0175,0.4641,0.5879,-0.1176,0.6358,-0.4222,0.7282,0.8052,1.1048,0.4215,0.7033,-0.3158,-0.0208,-0.5678,0.9429,0.2071,0.3629,0.3059,0.6096,0.0195,-0.0054,0.4276,-0.1495,-0.131,0.4584,0.411,0.4746,0.1359,-0.0396,0.7683,0.017,0.4562,0.075,0.3684,0.5602,-0.085,1.0358,0.9445,0.3604,-0.0968,0.9648,1.3447,0.0393,-0.0128,0.5427,0.4831,0.1204,-0.0097,2.3541,0.6139,BRCACancer
