@relation data

@attribute id string
@attribute 122809 numeric
@attribute 23533 numeric
@attribute 2475 numeric
@attribute 2645 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 3551 numeric
@attribute 3643 numeric
@attribute 3651 numeric
@attribute 3767 numeric
@attribute 389692 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5313 numeric
@attribute 5315 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5590 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 6514 numeric
@attribute 6517 numeric
@attribute 6833 numeric
@attribute 7124 numeric
@attribute 773 numeric
@attribute 774 numeric
@attribute 775 numeric
@attribute 777 numeric
@attribute 80201 numeric
@attribute 8471 numeric
@attribute 8503 numeric
@attribute 8651 numeric
@attribute 8660 numeric
@attribute 8835 numeric
@attribute 8913 numeric
@attribute 9021 numeric
@attribute 9370 numeric
@attribute Class {Control,BRCACancer}

@data
B08,1.3191,1.206,0.7078,-0.062,0.6,0.2764,1.0285,0.8827,0.1574,0.0329,-0.0672,0.205,1.3231,1.6166,1.0708,1.8123,1.1769,0.1944,-0.1471,0.6532,1.325,0.1777,0.1318,1.7268,1.0739,1.0959,0.9394,0.0161,-0.0488,-0.0575,-0.0282,0.1823,-0.0206,-0.0102,-0.0741,-0.0499,0.0599,-0.1604,0.0576,0.0091,0.4896,0.3182,0.0137,0.5047,-0.1553,Control
B09,0.6966,1.4013,0.8262,-0.095,0.5186,0.2643,0.8619,1.0353,0.1214,-0.1033,-0.0906,0.1147,1.3758,1.4133,1.0565,1.6995,1.5101,0.144,-0.1522,0.5919,0.9241,0.5291,0.1203,1.8556,0.6235,1.1094,0.879,-0.0285,-0.1342,-0.1166,-0.0294,0.0665,-0.0479,-0.0377,-0.0699,-0.0507,-0.1585,-0.1669,0.109,-0.0051,0.4359,0.3584,-0.1155,0.622,0.0406,Control
B10,0.81,1.1319,0.7824,0.0217,0.4391,0.3624,0.8133,0.9748,0.0641,-0.0589,-0.1508,0.1008,1.4219,1.3009,1.0549,1.9994,1.4831,0.0571,-0.0954,0.4343,1.0196,0.3619,0.1191,1.7685,0.645,0.9404,0.9826,-0.0609,-0.0764,-0.0885,-0.0289,0.0895,-0.0522,-0.0255,-0.0924,-0.0059,-0.086,-0.2249,0.1161,-0.2181,0.4107,0.2,-0.0608,0.3887,-0.085,Control
B11,1.1243,1.1918,0.8101,-0.0405,0.5402,0.3614,0.9754,0.8859,0.1501,-0.0492,-0.1658,0.0679,1.3896,1.4039,1.0719,1.9301,1.2771,0.1549,-0.0396,0.5836,1.3346,0.2978,0.1858,1.6655,0.929,0.96,0.9698,0.0096,-0.0551,-0.0136,-0.0275,0.159,-0.0202,-0.0202,-0.088,-0.049,-0.0144,-0.2166,0.1512,-0.0965,0.4715,0.1508,-0.0139,0.6869,0.1515,Control
B12,0.4126,1.0066,0.6855,-0.0677,0.4051,0.2722,0.7561,1.0454,0.0077,-0.1599,-0.1338,-0.1413,1.1323,1.1321,1.0143,1.2838,1.1896,0.0881,-0.1111,0.535,0.9098,0.3564,0.1172,1.4468,0.5105,0.7719,0.6875,-0.0112,-0.0046,-0.1424,-0.0622,0.2954,-0.0678,-0.0681,-0.1139,-0.0301,-0.076,-0.2076,0.0081,-0.2029,0.3617,-0.0743,-0.0536,0.1514,-0.0789,Control
C01,1.128,1.7372,0.9754,0.0014,0.6067,0.4897,1.5713,1.169,0.2191,-0.0174,-0.1238,0.0148,1.3372,1.393,1.334,2.0178,1.2928,0.2341,-0.1051,0.788,1.4966,0.371,0.1843,1.9339,1.0546,1.1802,0.9998,0.006,-0.085,-0.129,-0.0719,0.4871,-0.0698,-0.0401,-0.1124,-0.0176,3e-04,-0.2117,0.1324,-0.1358,0.5093,0.1675,-0.0405,0.5907,-0.0551,BRCACancer
C02,1.0396,1.6205,0.942,0.0633,0.5747,0.2986,1.2238,1.047,0.1244,-0.0025,-0.0573,0.1655,1.3839,1.4194,1.3959,1.9151,1.3266,0.2982,-0.0413,0.5904,1.4459,0.2157,0.2337,1.6487,1.0889,1.0125,1.0107,0.0616,-0.0608,-0.0504,-0.0659,0.4205,-0.0452,-0.0209,-0.0994,-0.0166,-0.022,-0.2174,0.1497,0.1444,0.4442,0.3201,-0.0133,0.6095,-0.028,BRCACancer
C03,1.2142,1.9703,1.0543,-0.0178,0.5831,0.3039,1.6322,1.1645,0.1873,-0.0212,-0.0511,0.2139,1.4737,1.33,1.4918,2.1142,1.2561,0.4421,0.0582,0.7985,1.4755,0.2495,0.3119,1.846,1.1527,1.2277,1.0957,0.012,-0.1164,-0.0871,-0.0805,0.5574,-0.0797,-0.0698,-0.1339,-0.0207,0.0165,-0.1713,0.2831,0.2059,0.5326,0.4307,-0.0618,0.7223,-0.1796,BRCACancer
C04,0.5411,1.2788,0.5052,-0.058,0.5498,0.2449,0.6939,0.6266,0.0651,0.0914,-0.1892,0.1233,0.7962,1.1358,0.8722,1.3741,0.8383,0.3168,-0.0912,0.4071,1.0865,0.137,0.2011,1.4608,0.979,0.7169,0.6149,0.004,-0.0159,0.0268,-7e-04,0.1232,0.0109,0.009,-0.069,-0.0059,0.0013,-0.1558,-0.0838,0.3066,0.5277,0.2883,0.0251,0.5321,-0.3075,Control
C05,0.6147,1.1354,0.6142,0.0735,0.416,0.2896,1.0303,0.6928,0.0461,0.0369,-0.2237,0.1499,0.9303,1.1334,1.0602,1.6573,0.928,0.2336,-0.0356,0.4059,1.1205,0.1631,0.1611,1.5008,0.8706,0.6878,0.6914,-0.0065,-0.0143,-0.0049,-0.0014,0.1546,-0.0051,0.0086,-0.0577,-0.0143,0.0519,-0.0988,0.0156,0.042,0.4484,0.2394,0.0074,0.4803,-0.1242,BRCACancer
C06,0.0241,0.5006,0.167,0.0459,0.2105,0.0888,0.247,0.3259,-0.1003,-0.0932,0.0034,-0.0468,0.2515,0.2098,0.3034,0.5143,0.4412,-0.0017,-0.1165,0.1514,0.3022,0.0504,0.0711,0.6402,0.3107,0.1558,0.2001,-0.0407,-0.2629,-0.0154,0.0833,-0.1009,0.0577,0.1133,-0.0018,-0.0117,-0.2043,-0.1531,-8e-04,-0.3514,0.0929,-0.0732,0.0226,0.2921,-0.0429,Control
C07,0.783,1.2615,0.7528,0.0039,0.4308,0.2569,0.7319,0.7662,0.0265,0.0185,-0.1291,0.0441,1.1545,1.1209,1.0919,1.8435,1.0885,0.2044,-0.0825,0.3616,1.1409,0.1725,0.1598,1.6223,0.7954,0.8201,0.8387,0.0191,-0.0684,-0.056,-0.0299,0.2344,-0.0106,0.006,-0.0719,-0.0124,-0.101,-0.1379,0.0758,0.0034,0.4177,0.1139,0.0038,0.5031,0.0132,Control
C08,1.115,1.4433,0.8825,0.0233,0.4898,0.2319,0.9582,0.8504,0.1122,-0.0115,-0.1335,0.0903,1.2713,1.2897,1.1989,1.8817,1.1859,0.2711,-0.0671,0.4632,1.2826,0.1947,0.1967,1.6232,0.9733,1.0589,0.959,0.0551,-0.0983,-0.0947,-0.0118,0.3381,-0.0024,-0.0165,-0.068,-0.0012,0.1154,-0.1477,0.0464,-0.0967,0.4014,0.348,0.0085,0.5352,-0.0208,Control
C09,0.7644,1.2901,0.7452,-0.0658,0.4532,0.1494,0.9718,0.8242,0.0755,0.0239,-0.0954,0.0195,1.1501,1.2876,1.1591,1.9987,1.1108,0.268,-0.113,0.4366,1.2869,0.1333,0.1618,1.5206,0.881,0.7813,0.7392,0.0061,-0.1397,-0.0515,-8e-04,0.4074,0.0168,0.0313,-0.0545,-0.047,0.004,-0.1433,0.0482,0.2035,0.3649,0.21,0.0249,0.6999,-0.0174,Control
C10,0.7832,1.3027,0.7992,0.0238,0.468,0.3035,1.0302,0.8353,0.06,0.0014,-0.1135,0.1443,1.2514,1.4217,1.3239,2.0775,1.0914,0.2323,-0.0639,0.3325,1.4953,0.1771,0.1767,1.5613,0.854,0.6542,0.9184,-0.0232,-0.0543,-0.023,-0.0339,0.1751,-0.0238,0.0118,-0.0741,0.0028,0.0311,-0.1158,0.0116,0.1791,0.4998,0.3922,-0.0326,0.4916,-0.0174,BRCACancer
C11,0.9699,1.6729,0.8286,-0.0387,0.5873,0.2729,1.1503,0.8964,0.1421,0.013,-0.0472,0.1354,1.1799,1.2941,1.2713,1.8986,1.1242,0.4405,-0.0818,0.6148,1.2809,0.1685,0.2132,1.6979,1.0401,1.0132,0.9055,-0.0206,-0.097,-0.0017,-0.0169,0.2305,0.0062,0.0248,-0.0469,-0.0602,0.135,-0.1197,0.0821,0.0691,0.5064,0.383,0.0334,0.5446,-0.0487,Control
C12,0.3474,0.954,0.4248,0.0118,0.4079,0.2037,0.6965,0.5623,0.0017,0.0568,-0.2374,0.1964,0.7623,0.9928,0.88,1.4002,0.6991,0.2261,-0.0028,0.2789,0.9655,0.117,0.1536,1.4198,0.8388,0.6454,0.5826,-0.0231,-0.0939,-0.0743,-0.0401,0.088,-0.0258,0.0234,-0.068,-0.0056,-0.0824,-0.1584,0.0404,0.1819,0.3106,0.2551,0.0023,0.3716,0.1211,BRCACancer
D01,0.7793,1.5553,0.8547,0.0106,0.5121,0.3779,1.3119,1.2541,0.0951,-0.0481,-0.0813,-0.0264,1.2857,1.2195,1.1469,1.3874,1.3944,0.0953,-0.0556,0.8489,1.1893,0.5279,0.1857,1.677,0.7586,1.1365,0.9256,-0.0743,-0.1527,-0.1091,-0.0217,0.2691,-0.0199,0.0152,-0.0633,-0.0224,-0.0395,-0.2368,-0.0379,-0.1178,0.3558,0.0588,-0.007,0.3305,-0.1323,BRCACancer
D02,0.7567,1.3954,0.7567,-0.0531,0.6213,0.2214,0.8592,0.8039,0.1249,0.0686,-0.0362,0.2236,1.1494,1.7441,1.1918,1.923,1.0319,0.2885,-0.0991,0.4141,1.3373,0.1966,0.1291,1.712,0.9158,0.7929,0.7982,-0.039,-0.1168,0.0621,-0.0062,0.3824,-0.0056,0.0254,-0.0457,-0.0654,-0.0259,-0.1224,0.0142,0.1637,0.5048,0.2024,0.0647,0.4588,-0.0045,BRCACancer
D03,0.6536,1.3499,0.6883,0.0124,0.5308,0.294,1.1921,0.8155,0.0837,-0.0394,-0.2214,0.1225,1.0202,1.2292,1.1583,1.8496,0.8686,0.1917,0.0086,0.4754,1.4,0.2005,0.1584,1.6481,0.9147,0.6973,0.6909,-0.0082,-0.1344,-0.0907,-0.0344,0.3039,-0.0094,0.0109,-0.0624,-0.0156,-0.0318,-0.0244,-0.033,-0.0217,0.3718,0.2649,-5e-04,0.3807,-0.065,BRCACancer
D04,0.9273,1.3736,0.7273,0.075,0.578,0.3499,1.425,0.894,0.1275,0.0052,-0.1046,0.2864,1.2215,1.3219,1.2135,1.7559,1.1519,0.2922,-0.0757,0.5453,1.3785,0.2187,0.1776,1.6749,0.9905,0.8644,0.7717,-0.0625,-0.1467,-0.09,-0.0194,0.2301,0.0102,0.0049,-0.0643,-0.0467,0.0192,-0.1958,0.0392,0.0828,0.4946,0.4203,0.0162,0.6301,0.0481,BRCACancer
D05,0.7793,1.622,0.7891,0.0352,0.5521,0.3597,1.5808,0.9202,0.1316,0.009,-0.146,0.072,1.1295,1.4639,1.2434,1.8809,1.0518,0.1649,-0.0297,0.4945,1.659,0.2212,0.2009,1.6996,0.8171,0.7921,0.836,0.0356,-0.0686,-0.0706,-0.0408,0.2115,-0.0613,0.0024,-0.0776,0.0147,-0.0132,-0.1277,0.1624,0.0558,0.5563,0.2436,5e-04,0.3279,0.0143,BRCACancer
D06,1.056,1.673,0.9425,0.0455,0.5783,0.4038,1.2533,1.0235,0.1301,-0.0315,-0.1497,0.1302,1.2429,1.3996,1.3222,1.8966,1.2257,0.3293,-0.087,0.6598,1.4377,0.2091,0.1889,1.7145,1.0635,1.1561,1.0099,-0.033,-0.1268,-0.0231,-1e-04,0.3946,-0.0293,0.0121,-0.0668,-0.0511,0.0467,-0.1136,0.0959,0.2291,0.4987,0.2235,0.0232,0.5282,-0.1125,BRCACancer
D07,0.9752,1.7462,0.801,-0.0206,0.5611,0.2792,1.1678,0.9081,0.0961,-0.0038,-0.1095,0.2084,1.2075,1.3586,1.3326,1.8583,1.2167,0.3002,-0.054,0.5645,1.416,0.1869,0.1755,1.7148,0.9348,1.0501,0.8661,-0.0072,-0.1114,0.0226,0.005,0.2332,-0.016,0.0379,-0.0534,-0.0344,-0.0187,-0.0367,0.1084,0.1482,0.5025,0.2712,0.0629,0.5732,-0.0999,Control
D08,0.7848,1.2069,0.5553,0.0522,0.3995,0.2328,0.9526,0.7363,0.0265,-0.0335,-0.0723,0.0422,0.9695,1.1863,0.9322,1.6235,1.0438,0.1486,-0.0537,0.443,1.2485,0.1567,0.1619,1.5336,0.8146,0.6594,0.7061,-0.0247,-0.0977,-0.0518,0.0314,0.3078,-0.0118,0.0519,-0.0286,-0.0051,-0.0494,-0.1577,-0.0104,0.0215,0.3403,0.2604,0.0245,0.43,-0.0587,Control
D09,0.8602,1.3926,0.839,-0.023,0.506,0.3874,1.0549,0.882,0.0946,-0.0565,-0.177,0.1964,1.1314,1.2944,1.2372,1.7543,1.1358,0.2507,-0.0604,0.5125,1.4131,0.1594,0.172,1.5693,1.0398,0.92,0.8789,-0.0304,-0.118,-0.0566,-0.0084,0.4945,-0.0266,-0.0169,-0.0592,-0.0171,0.0402,-0.0573,-0.0043,0.0456,0.3246,0.1905,-0.0066,0.4635,-0.1349,Control
D10,0.8835,1.0628,0.6229,2e-04,0.4851,0.2812,0.8401,0.6619,0.102,-0.0128,-0.1249,0.1298,1.0396,1.2117,0.9305,1.6518,0.9033,0.1782,-0.0779,0.3586,1.2504,0.1745,0.1124,1.6679,0.8457,0.8182,0.7784,-0.0524,-0.0851,-0.0377,0.0332,0.1329,-0.0198,0.0214,-0.033,-0.0365,0.0209,-0.1653,0.0927,0.0634,0.4233,0.1817,0.0147,0.4918,0.0298,Control
D11,0.2499,0.633,0.3337,0.0332,0.3641,0.0558,0.2982,0.4698,-0.0307,-0.0718,-0.1147,-0.1716,0.5635,0.7339,0.4936,0.9607,0.6526,0.0418,-0.0364,0.2765,0.6931,0.1234,0.1146,0.9471,0.3809,0.3413,0.4344,-0.0479,-0.2019,-0.0739,0.0552,-0.1931,0.0147,0.081,-0.0059,-0.0146,-0.0997,-0.2201,-0.0414,-0.2476,0.1056,0.0609,0.0619,0.1701,0.1204,Control
D12,0.5545,1.1117,0.4532,0.016,0.5311,0.2,0.7544,0.5645,0.0682,-0.0325,-0.1827,0.1764,0.8506,0.9876,0.9366,1.3328,0.8124,0.2464,-0.125,0.386,1.0771,0.1206,0.1168,1.4867,0.9554,0.65,0.6356,-0.0643,-0.1814,-0.0139,0.0587,0.174,-0.0054,0.0894,0.0053,-0.0977,-0.064,-0.0392,-0.0424,-0.0754,0.42,0.1167,0.0648,0.5626,-0.1403,Control
E01,0.5729,1.3141,0.6053,3e-04,0.3225,0.2252,0.9449,0.7001,0.013,-0.0642,-0.2099,0.1822,0.9334,0.9766,1.0741,1.5913,1.0877,0.133,-0.1448,0.4068,1.351,0.2054,0.1019,1.5713,0.7767,0.6859,0.7178,-0.0136,-0.1421,-0.0481,-0.027,0.1725,-0.0595,-0.0101,-0.0652,-0.0389,-0.0867,-0.0991,0.0176,0.0508,0.4449,0.0854,-0.0363,0.577,-0.0379,BRCACancer
E02,0.9763,1.4626,0.9259,0.0064,0.513,0.2293,0.9722,0.8895,0.1113,-0.0344,-0.0727,0.2521,1.4187,1.4768,1.4214,2.008,1.3123,0.3311,-0.1008,0.4156,1.3468,0.2776,0.1696,1.5948,1.0066,0.9235,1.0706,0.0227,-0.018,-0.0726,-0.0456,0.2374,-0.0189,-0.0145,-0.0626,-0.0369,0.0489,-0.1804,0.1805,0.1877,0.4029,0.2445,-0.0453,0.566,0.1077,Control
E03,0.8466,1.6236,0.7133,0.0111,0.5607,0.2419,1.194,0.7661,0.1386,0.0344,-0.065,0.3188,1.0946,1.2558,1.2469,1.8502,1.0162,0.393,-0.0589,0.3863,1.4425,0.1519,0.1869,1.8187,1.1335,0.9809,0.8622,0.0232,-0.0652,0.0383,-0.0253,0.2045,-0.0085,0.0194,-0.0647,-0.0521,-0.0036,-0.0333,0.0235,0.1821,0.529,0.2136,0.0077,0.7616,-0.0571,Control
E04,1.0769,1.8379,0.8834,-0.0105,0.5306,0.2862,1.1224,1.0548,0.1956,-0.017,-0.218,0.2414,1.2981,1.4772,1.513,1.7236,1.206,0.4236,-0.0558,0.6944,1.5189,0.2181,0.2766,1.7083,1.2731,1.1388,1.0278,0.0385,-0.0751,-0.0494,-0.0287,0.4009,-0.0405,-0.0284,-0.0825,-0.0221,0.015,-0.1225,0.1512,0.174,0.5327,0.3847,0.0061,0.9027,0.0816,Control
E05,0.7063,1.2143,0.8535,0.0099,0.475,0.2711,0.7232,0.8801,-0.0128,-0.1063,-0.1428,-0.0073,1.3184,1.5197,1.1958,1.8244,1.3142,0.2696,-0.0985,0.3978,1.1271,0.2554,0.1609,1.4644,0.8005,0.9273,1.0168,0.0107,-0.0878,-0.1012,-0.0492,0.0401,-0.0628,0.0046,-0.0602,0.0341,0.018,-0.224,0.1474,-0.1289,0.3007,0.1615,0.0079,0.3271,0.0464,Control
