@relation data

@attribute id string
@attribute 55746 numeric
@attribute 23511 numeric
@attribute 23658 numeric
@attribute 9924 numeric
@attribute 23279 numeric
@attribute 79902 numeric
@attribute 54512 numeric
@attribute 25929 numeric
@attribute 255967 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 1973 numeric
@attribute 1974 numeric
@attribute 1975 numeric
@attribute 79084 numeric
@attribute 23404 numeric
@attribute 11097 numeric
@attribute 1977 numeric
@attribute 53371 numeric
@attribute 56915 numeric
@attribute 11157 numeric
@attribute 9972 numeric
@attribute 8021 numeric
@attribute 23225 numeric
@attribute 51010 numeric
@attribute 51013 numeric
@attribute 4686 numeric
@attribute 9818 numeric
@attribute 23644 numeric
@attribute 96764 numeric
@attribute 4849 numeric
@attribute 57122 numeric
@attribute 54464 numeric
@attribute 4848 numeric
@attribute 5073 numeric
@attribute 23165 numeric
@attribute 1981 numeric
@attribute 55802 numeric
@attribute 1656 numeric
@attribute 7175 numeric
@attribute 9688 numeric
@attribute 4850 numeric
@attribute 29883 numeric
@attribute 10762 numeric
@attribute 26986 numeric
@attribute 79760 numeric
@attribute 50628 numeric
@attribute 11340 numeric
@attribute 6637 numeric
@attribute 6635 numeric
@attribute 79023 numeric
@attribute 6636 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 27257 numeric
@attribute 246175 numeric
@attribute 118460 numeric
@attribute 9883 numeric
@attribute 8487 numeric
@attribute 9125 numeric
@attribute 25804 numeric
@attribute 51808 numeric
@attribute 23019 numeric
@attribute 348995 numeric
@attribute 27258 numeric
@attribute 25904 numeric
@attribute 23016 numeric
@attribute 22894 numeric
@attribute 8480 numeric
@attribute 9631 numeric
@attribute 57472 numeric
@attribute 6628 numeric
@attribute 79833 numeric
@attribute 57819 numeric
@attribute 167227 numeric
@attribute 10419 numeric
@attribute 11218 numeric
@attribute 8086 numeric
@attribute 5903 numeric
@attribute 5393 numeric
@attribute 10073 numeric
@attribute 85456 numeric
@attribute 80153 numeric
@attribute 28960 numeric
@attribute 22916 numeric
@attribute 10605 numeric
@attribute 55571 numeric
@attribute 129401 numeric
@attribute 6632 numeric
@attribute 196513 numeric
@attribute 81929 numeric
@attribute 1207 numeric
@attribute 9337 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.8138,1.2609,0.6287,0.8905,1.2396,0.6786,0.2943,0.5126,1.6382,1.5206,1.4954,1.6151,1.4254,0.5935,1.0307,1.355,0.4851,0.3468,0.734,0.7814,0.6169,1.1453,1.1102,1.0775,1.3315,0.9331,1.5098,1.2206,1.1681,1.0453,0.4633,0.9901,1.2924,1.2304,0.8585,1.2423,1.1197,0.5895,1.8155,1.3257,0.7425,0.7005,1.1241,0.7138,1.851,0.3853,0.5775,0.7767,0.4356,0.1481,0.819,0.2924,0.8898,1.7564,0.6065,1.2531,0.9955,0.4297,0.1635,0.8377,0.3199,0.4921,2.4571,1.1989,0.7191,0.6662,0.3655,1.4764,0.8114,1.2401,0.7276,1.4337,0.2554,0.0906,0.9263,0.966,0.7753,0.8696,1.928,1.2246,0.5075,0.0802,0.4517,0.4143,0.7711,-0.0862,0.9255,0.4317,0.523,0.3402,1.1376,0.9767,1.5793,Control
A12,0.8393,0.7208,0.5906,0.5001,0.6686,0.4992,0.2184,0.5205,1.0336,1.1777,0.9993,1.1572,1.3872,0.2244,1.0067,0.8438,0.3961,0.2636,0.546,0.5179,0.5776,1.1164,0.5636,0.9146,0.6145,0.6645,0.9778,0.7014,0.9387,0.8371,0.2268,0.6256,1.1363,0.7656,0.6433,1.0932,1.0201,0.5821,1.159,1.2529,0.5044,0.4787,0.8385,0.4496,1.2938,-0.0288,0.1717,0.4337,0.2748,0.3544,0.6158,0.4035,1.0376,1.4186,0.354,0.8239,0.6183,0.4669,-0.1303,0.8427,0.192,0.2112,1.8112,0.7162,0.7853,0.7114,0.4624,1.0104,0.6664,0.9896,0.7136,1.238,0.5239,0.2083,0.8137,0.5965,0.8412,0.4674,1.8255,1.1096,0.2464,0.0102,0.3061,0.2904,0.8571,-0.0715,0.8707,0.2982,0.1464,0.1191,0.6932,0.5347,1.508,Control
B01,1.0958,1.2133,1.1078,1.3407,1.2653,0.7882,0.119,0.6095,1.6905,1.6527,1.5324,2.0927,2.2008,1.2313,1.676,1.3905,0.8079,0.5552,1.0807,0.4665,1.2035,1.4608,1.1081,1.1949,1.6161,0.8483,1.6917,1.2343,1.1417,1.1945,0.3753,0.9965,1.6379,1.4134,0.8871,1.5559,1.1974,0.88,1.9273,1.7466,0.7403,0.9509,1.7004,0.9287,2.7529,0.1222,0.4675,1.1526,1.0939,0.7316,0.8857,0.7824,0.7066,1.3355,0.5,1.6114,0.4815,0.7941,0.1922,1.3413,0.0692,0.4843,2.2361,1.3877,1.0611,0.9046,0.6795,1.7576,0.8732,1.5842,1.0061,1.5693,0.6002,0.089,1.0643,0.8505,1.2113,0.9721,2.2699,1.3949,0.5389,-0.0777,0.5567,0.3494,1.107,0.0929,1.2204,0.6408,0.7724,0.2125,1.1912,1.1298,1.9798,Control
B02,1.2835,1.4376,1.1524,1.2583,1.3,0.8699,0.2783,0.7365,1.5025,1.6912,1.5733,2.4227,2.413,1.0861,1.8369,1.6517,0.985,0.5042,1.0263,0.9363,1.1216,1.4658,1.0861,1.4729,1.5818,1.1249,1.6408,1.2347,1.412,1.2857,0.5932,1.0971,1.6205,1.3049,0.944,1.7005,1.5649,0.9052,2.0071,1.7886,0.8831,0.8927,1.6087,0.9443,2.7836,0.4822,0.5528,1.0833,1.0665,0.7322,0.8572,0.8065,0.8648,1.8148,0.6795,1.5497,1.2754,0.7281,0.1249,1.3295,0.3583,0.7331,2.4648,1.6926,1.0283,0.999,0.583,1.6786,0.999,1.6461,1.094,1.8508,0.5729,0.3106,1.211,1.0968,1.1303,1.0765,2.4165,1.5829,0.5763,0.0753,0.5241,0.4889,1.2839,0.2394,1.4612,0.5256,0.715,0.3414,1.304,1.1481,2.2982,Control
B03,1.2201,1.3478,0.9878,1.1444,1.2759,0.8702,0.1556,0.6907,1.5981,1.6076,1.5767,2.2278,2.3358,1.0418,1.6009,1.4565,0.8629,0.4785,1.0115,0.6728,1.0534,1.5397,1.0846,1.378,1.5594,1.0029,1.6429,1.2364,1.2579,1.1646,0.4768,1.0086,1.7276,1.3437,0.8835,1.6551,1.3982,0.9262,1.9763,1.7408,0.805,0.9337,1.574,1.0153,2.8192,0.2621,0.5438,0.9802,0.9621,0.6278,0.8311,0.7704,0.8275,1.6302,0.6115,1.7152,0.9401,0.6673,0.2059,1.2524,0.2981,0.5815,2.4418,1.5625,0.8997,0.8893,0.5551,1.6672,0.9038,1.6004,1.0726,1.7465,0.5437,0.2689,1.1878,0.9682,1.1199,0.9671,2.4076,1.4727,0.5053,0.0978,0.5024,0.4052,1.2042,0.1264,1.3513,0.5165,0.6916,0.3542,1.2272,1.1823,2.202,BRCACancer
B04,0.9902,1.1706,0.4544,0.9085,1.0171,0.7324,0.2463,0.5326,1.9914,1.2418,1.4606,1.8338,1.6851,0.9362,1.4246,1.1353,0.6511,0.6533,0.9013,0.3961,0.858,1.6581,1.2041,1.4988,0.9888,0.8349,1.4412,1.2423,1.0022,1.1786,0.4765,0.774,1.8211,1.3139,0.9376,1.4224,1.2814,0.9332,1.6682,1.7086,0.7403,1.2431,1.1614,0.8919,2.1322,0.4643,0.3625,0.6225,0.6126,0.3351,0.6189,0.2759,0.6851,1.1246,0.4354,2.0541,0.818,1.0533,0.0933,1.2734,0.1593,0.2574,2.3126,1.1899,0.4732,0.7841,0.6201,1.2144,0.6428,1.4106,1.0555,1.0655,0.318,0.1407,1.31,0.483,0.8111,0.692,2.2468,1.1961,0.3609,0.0224,0.4518,0.3815,0.9688,0.0732,1.16,0.6864,0.4243,0.2779,0.9492,1.077,1.8849,BRCACancer
B05,0.8914,1.1737,0.7357,0.8396,0.9398,0.6396,0.3148,0.4658,1.509,1.4015,1.4252,2.0742,1.7333,0.8259,1.3936,1.0973,0.5593,0.4763,0.8541,0.5553,0.8508,1.296,1.0498,1.2992,1.1231,0.7089,1.4418,1.0184,1.1465,0.8775,0.4334,0.8469,1.4776,1.2004,0.8084,1.339,1.2332,0.7382,1.8025,1.4371,0.7656,0.7069,1.2904,0.9025,2.5962,0.1081,0.4709,0.6981,0.6718,0.2668,0.7966,0.6479,1.1143,1.4873,0.5555,1.6298,1.025,0.6743,-0.0071,1.0065,0.3483,0.2732,2.3861,0.9415,0.7397,0.7626,0.4862,1.4248,0.7202,1.296,0.8185,1.7331,0.2873,0.3054,1.0221,0.7029,0.8088,0.6855,2.188,1.2096,0.305,0.0149,0.3435,0.4355,0.8364,0.0725,1.0497,0.3063,0.4179,0.223,1.0648,0.9763,1.7294,BRCACancer
B06,0.8644,0.8707,0.4704,1.0648,0.9225,0.6619,0.0395,0.4046,1.3801,1.1455,1.1073,1.7161,2.0415,0.8235,1.3703,1.0967,0.5414,0.4834,0.6869,0.1376,0.8058,1.2277,0.854,0.8764,1.005,0.6172,1.2972,0.9821,0.9338,0.928,0.2313,0.7186,1.4285,1.1205,0.6244,1.2178,0.935,0.6931,1.5585,1.4294,0.6373,0.7772,1.1371,0.7483,2.1684,-0.0322,0.0912,0.6609,0.4365,0.4172,0.6082,0.2633,0.2587,1.1554,0.3201,1.3854,0.3894,0.7451,-0.1019,1.0948,-0.0603,0.291,1.9168,1.1703,0.6552,0.5979,0.4861,1.334,0.6037,1.0634,0.7704,1.0907,0.4902,-0.064,0.8758,0.5036,0.8651,0.7104,2.039,1.1732,0.2333,-0.1174,0.4265,0.2054,0.8882,-0.1035,0.8699,0.3578,0.2866,0.0344,0.6633,0.7455,1.5907,BRCACancer
B07,1.2551,1.4203,0.9194,1.343,1.3465,0.8999,0.2721,0.8289,1.6778,1.7336,1.6637,2.2319,2.2227,1.1493,1.8838,1.5192,1.0834,0.6448,1.099,0.6446,1.0546,1.6336,1.1586,1.5516,1.6657,1.2005,1.696,1.4049,1.369,1.3849,0.651,1.1369,1.8468,1.428,0.9184,1.7288,1.5009,0.958,2.1025,1.976,0.853,1.0064,1.5501,1.1052,2.5409,0.5285,0.4898,1.139,0.8342,0.5349,0.9571,0.6185,0.7823,1.6142,0.6885,1.7693,1.0683,0.8562,0.202,1.4326,0.3208,0.6991,2.5605,1.7832,0.9249,1.0023,0.7536,1.7672,0.9009,1.722,1.1179,1.6208,0.5358,0.2844,1.3101,0.8854,1.224,1.0793,2.5253,1.61,0.531,0.0714,0.503,0.5416,1.3116,0.2239,1.4189,0.6338,0.6984,0.4972,1.1678,1.1428,2.2496,BRCACancer
B08,0.911,1.3027,0.8318,1.1173,1.3222,0.7821,0.3585,0.6236,1.4604,1.5359,1.5057,1.6394,1.6201,0.6176,1.3352,1.5212,0.7882,0.4036,0.7103,0.9574,0.7125,1.3176,0.9952,1.1382,1.5299,1.1614,1.584,1.3062,1.3023,1.1721,0.5071,1.0954,1.4193,1.1999,0.8124,1.3932,1.3215,0.6246,1.7961,1.3964,0.7821,0.654,1.296,0.889,1.9936,0.5431,0.5429,0.8167,0.4833,0.3494,0.8486,0.6231,0.8294,1.8807,0.7288,1.0488,1.1,0.5396,0.2139,1.0929,0.4197,0.6919,2.5314,1.3369,0.7941,0.7168,0.408,1.6178,0.9062,1.3693,0.917,1.5605,0.5434,0.1893,1.1647,1.1481,0.9549,0.9841,2.179,1.3276,0.5622,0.0829,0.4186,0.4319,0.9763,0.0429,1.0795,0.459,0.5641,0.2715,1.3057,1.0393,1.9728,Control
B09,0.7655,1.0024,0.3894,0.8784,1.006,0.5959,0.1166,0.3282,1.9699,1.2637,1.2741,2.274,1.9985,1.036,1.095,0.944,0.4168,0.6301,0.8188,0.1211,0.7648,1.5033,1.1887,1.2119,1.075,0.6069,1.5249,1.1812,0.9133,0.8348,0.3971,0.6388,1.6954,1.3693,0.9701,1.0806,1.0805,0.7352,1.9809,1.5528,0.7341,1.0913,1.234,0.8007,2.729,0.2737,0.3582,0.5741,0.6534,0.3689,0.5146,0.4503,0.5774,0.9368,0.5509,1.8934,0.6615,0.7634,0.0033,0.965,0.1423,0.2285,2.1555,0.8701,0.3482,0.6297,0.5404,1.1229,0.6121,1.0346,0.8023,1.3275,0.2459,0.0103,1.1801,0.2613,0.642,0.5608,1.8838,1.2125,0.2346,4e-04,0.3125,0.3126,0.7873,0.0884,0.9615,0.5888,0.4447,0.1973,1.0003,1.0609,1.5973,Control
B10,0.9309,0.9737,0.6346,0.7456,1.0213,0.55,0.1853,0.447,1.6991,1.3084,1.2309,1.5197,1.5905,0.5858,1.1406,0.9685,0.4951,0.4406,0.6964,0.2824,0.5797,1.4786,1.0109,1.2132,0.9867,0.7328,1.3786,1.1126,0.9172,0.9326,0.3609,0.6749,1.7389,1.1407,0.7464,1.3272,1.2437,0.6544,1.5731,1.61,0.5627,0.9152,1.0349,0.7182,1.9195,0.1402,0.293,0.5798,0.3792,0.1697,0.4719,0.4049,0.6185,1.3646,0.5024,1.5988,0.6969,0.8013,0.1283,0.9214,0.1347,0.4088,2.3012,0.9968,0.6513,0.7251,0.4313,1.178,0.6507,1.2714,0.8287,1.0807,0.4064,0.023,1.1447,0.4349,0.7861,0.5104,2.3119,1.2312,0.2752,-0.0027,0.3945,0.2768,0.9016,0.0958,1.1314,0.4553,0.3488,0.1329,0.9417,0.8842,1.6478,Control
B11,1.0252,1.2335,0.9901,0.8728,1.0241,0.8658,0.443,0.6609,1.5159,1.4598,1.4876,1.6561,1.4616,0.4813,1.2006,0.9698,0.4918,0.3572,0.7695,0.8065,0.7925,1.375,1.0692,1.2074,1.2137,0.8849,1.3723,1.0916,1.0853,0.9758,0.61,0.9798,1.5229,1.1664,0.8179,1.2808,1.4846,0.7804,1.5579,1.5727,0.7798,0.8188,1.0512,0.6113,1.8837,0.2366,0.3713,0.7868,0.4245,0.5007,0.8965,0.7521,1.3257,1.4903,0.6218,1.1655,0.9548,0.7088,0.1664,0.9976,0.4016,0.4297,2.4247,0.9026,0.8224,0.7978,0.4294,1.4705,0.7823,1.3501,1.0474,1.613,0.3617,0.3736,1.2877,0.8913,0.9507,0.7893,2.3833,1.2045,0.391,0.0705,0.3803,0.4604,0.9111,0.0301,0.981,0.5328,0.43,0.3772,1.1169,0.8666,1.6546,Control
B12,0.5776,0.6815,0.0707,0.6017,0.6929,0.5128,0.2272,0.2123,1.7672,0.9981,0.9867,1.9836,1.3972,0.5873,1.0783,0.6816,0.2706,0.4847,0.5358,0.0607,0.5359,1.247,0.9568,1.1447,0.6995,0.4446,1.1133,0.9288,0.8206,0.5868,0.3307,0.3399,1.3118,1.0422,0.6778,0.8872,0.8002,0.5677,1.3121,1.2599,0.4227,0.8619,0.7581,0.7738,2.1451,0.055,0.0352,0.3358,0.2423,0.1919,0.1308,0.2333,0.221,0.7444,0.248,1.5477,0.7495,0.7395,-0.0173,0.8421,0.0952,0.0319,1.8942,0.792,0.2403,0.5253,0.3259,0.755,0.3208,0.6696,0.5975,0.6978,0.2295,-0.1972,0.8374,0.1676,0.4353,0.3382,1.5641,0.7387,0.1314,0.0921,0.176,0.1474,0.5398,-0.0372,0.8608,0.2597,0.0447,0.0547,0.7074,0.7514,1.46,Control
C01,1.0355,1.3377,0.4946,1.226,1.2323,0.7955,0.3658,0.7283,1.6821,1.4612,1.6206,1.7844,1.5298,0.8912,1.3986,1.4578,0.7464,0.5352,0.8158,0.9469,0.72,1.4216,1.2079,1.4816,1.4179,1.2301,1.5944,1.3799,1.3637,1.1653,0.7324,0.9172,1.4913,1.3148,0.9303,1.3791,1.5806,0.924,1.6777,1.6133,0.8398,0.9149,1.0863,1.0159,2.2131,0.4758,0.5169,0.8923,0.5956,0.3162,0.8389,0.4373,0.7004,1.5332,0.5893,1.2891,0.9758,0.767,0.0531,1.1811,0.2584,0.5615,2.4691,1.33,0.7051,0.7781,0.5993,1.4708,0.8912,1.348,0.9101,1.4018,0.5304,0.3983,1.2636,0.9837,1.0033,1.0729,2.1177,1.2615,0.5868,0.0062,0.5081,0.5189,0.903,0.1115,1.0348,0.4789,0.5241,0.2767,1.2508,1.1241,1.9234,BRCACancer
