@relation data

@attribute id string
@attribute 10000 numeric
@attribute 117145 numeric
@attribute 1326 numeric
@attribute 1445 numeric
@attribute 1493 numeric
@attribute 151888 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23308 numeric
@attribute 2475 numeric
@attribute 253260 numeric
@attribute 2534 numeric
@attribute 2885 numeric
@attribute 29126 numeric
@attribute 29851 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3932 numeric
@attribute 4067 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5133 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5525 numeric
@attribute 5526 numeric
@attribute 5527 numeric
@attribute 5528 numeric
@attribute 57761 numeric
@attribute 5777 numeric
@attribute 5781 numeric
@attribute 5879 numeric
@attribute 64223 numeric
@attribute 6714 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 7409 numeric
@attribute 7525 numeric
@attribute 79109 numeric
@attribute 80380 numeric
@attribute 8764 numeric
@attribute 9020 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute 940 numeric
@attribute 9402 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.5676,0.5747,0.6777,1.2159,0.7391,0.9136,0.54,0.6814,0.389,0.6633,1.3794,1.3506,1.5523,0.0826,0.6412,1.2714,1.7007,0.3524,2.8119,0.9494,0.1166,3.124,0.404,1.6506,1.0998,1.1538,0.7459,0.5653,0.738,1.2025,1.2442,1.4043,0.8055,1.3121,0.9195,1.0854,0.4705,1.3981,0.8453,0.0481,1.7032,0.4262,0.4368,0.3333,0.2186,0.0893,0.1168,1.1818,0.346,0.5074,0.0597,0.4802,0.6114,2.0683,1.8037,2.1946,0.7513,1.4484,1.1116,1.5081,0.1908,0.7548,0.9881,Control
Utah__A12,0.3938,0.5791,0.3905,0.6894,0.7819,0.8705,0.3955,0.4581,0.1313,0.6272,1.1711,0.9467,1.1373,0.1182,0.5963,1.1795,1.7701,0.4539,2.4849,0.7225,0.2403,3.2121,1.423,1.4307,0.9628,0.6706,0.5361,0.4489,0.4944,0.9215,1.0289,1.3673,0.5922,0.7706,0.4397,1.0669,0.4647,0.7557,0.7982,-0.1423,1.3553,0.2625,0.3242,0.2037,0.1258,-0.0411,0.2178,0.8083,0.1792,0.2138,0.0978,0.494,0.2742,1.8233,1.4626,2.1972,0.4875,0.9411,0.966,1.1355,0.3364,0.7512,0.7081,Control
Utah__B01,0.7023,1.4356,0.681,1.0331,1.5652,1.0796,0.3916,0.6181,0.3845,0.8853,1.7904,1.5006,1.5002,0.4026,1.1119,1.4348,1.9761,0.3534,2.4956,1.5085,0.1883,2.7881,0.1918,1.4554,1.3832,0.9893,0.9828,0.2859,0.5477,1.4577,1.5918,1.712,0.7636,1.1077,0.8732,1.3157,0.3114,1.284,0.8396,-0.2224,1.5206,0.5709,0.7893,0.1793,0.1574,0.1506,0.2948,1.087,0.3665,0.4534,0.0561,0.6379,0.5932,1.8587,1.8616,1.9259,0.7999,1.3262,1.8629,1.3145,0.2918,1.1053,1.4565,Control
Utah__B02,0.5192,1.1443,0.9955,1.3823,1.7245,0.961,0.6693,0.8367,0.3927,0.9693,1.6972,1.543,1.6034,0.3454,1.1974,1.9917,2.4429,0.6645,3.2744,1.9116,0.165,3.4135,0.0962,2.0057,1.3257,1.1028,0.9868,0.5506,0.7354,1.4219,1.7587,1.9033,0.8265,1.4914,0.8907,1.46,0.5378,1.322,1.1069,0.107,1.9574,0.4835,0.7121,0.5066,0.4168,0.1291,0.1819,1.4899,0.2948,0.4396,0.0405,0.9657,0.7361,2.2224,1.9896,2.3159,0.7977,1.605,1.9283,1.5002,0.2468,1.0145,1.4297,Control
Utah__B03,0.6398,1.1138,0.9216,1.1858,1.545,1.0967,0.5703,0.6643,0.279,0.9023,1.8148,1.6673,1.5674,0.3802,1.1606,1.7141,2.2659,0.3199,2.9192,1.5674,0.1801,3.1471,0.9984,1.8247,1.3678,1.1024,0.9203,0.4601,0.7817,1.5109,1.9459,1.851,0.7571,1.3276,0.8938,1.4361,0.4864,1.394,0.9659,-0.0609,1.7834,0.5476,0.7853,0.338,0.269,0.1295,0.1505,1.3318,0.2725,0.443,0.0368,0.7767,0.6405,2.0875,1.928,2.2308,0.7362,1.4273,1.9704,1.2059,0.2767,1.0198,1.3839,BRCACancer
Utah__B04,1.008,1.0983,0.7485,1.1611,0.9871,0.9295,0.5203,0.647,0.3648,1.0325,1.9317,2.1402,1.6385,0.1905,0.8151,1.4604,1.9858,0.2557,2.4295,1.5322,0.1881,2.5913,0.2544,1.589,1.985,1.1247,1.2065,0.5693,0.8342,1.5671,1.5967,1.5588,0.5645,1.1193,0.8647,1.4746,0.3902,1.7222,0.8837,-0.0529,1.5984,0.6444,0.863,0.1785,0.3471,0.0721,0.1595,1.1977,0.4154,0.6462,0.0046,0.8128,0.7497,1.7798,1.6774,1.8617,1.2485,0.9942,1.7375,1.7375,0.2665,0.932,1.7384,BRCACancer
Utah__B05,0.537,0.7778,1.0925,1.2096,1.0046,0.6074,0.443,0.7198,0.3982,0.8083,1.4514,1.5799,1.4949,0.0195,0.6499,1.7288,2.0649,0.6649,3.1115,1.485,0.2124,3.3073,0.2944,1.3683,1.5022,1.0039,0.7662,0.561,0.72,1.1566,1.6704,1.5265,0.7511,1.0649,0.6826,1.1345,0.4743,1.3946,0.828,0.0723,1.8115,0.3925,0.5003,0.2544,0.2846,-0.0163,0.1815,1.2595,0.46,0.3322,-0.0772,0.805,0.5483,1.7458,1.5625,1.6891,0.7467,1.3487,1.2706,1.1298,0.2115,0.9567,1.2603,BRCACancer
Utah__B06,0.4838,0.811,0.574,0.72,0.9551,0.9744,0.1783,0.3886,0.0248,0.6961,1.5046,1.4278,1.1292,0.3641,0.6225,1.4462,2.2239,0.2555,2.5202,1.3187,0.1488,2.8133,0.5518,1.1402,1.0354,0.8515,0.6788,0.3716,0.3761,1.1199,1.4068,1.4275,0.5844,0.725,0.607,1.043,0.2791,1.0385,0.5578,-0.3125,1.2967,0.4255,0.5144,0.0517,-0.0707,0.1045,0.3013,0.9022,0.3163,0.321,0.109,0.4978,0.3404,1.367,1.396,1.5834,0.5349,0.8346,1.2238,1.0285,0.3696,0.9397,1.0772,BRCACancer
Utah__B07,0.6255,1.2734,0.845,1.3323,1.7475,1.328,0.6313,0.7869,0.413,0.9697,1.9083,1.7729,1.6266,0.3937,1.2517,1.9161,2.5472,0.639,3.0003,1.7644,0.2733,3.0899,0.1989,2.0284,1.2462,1.2468,1.0181,0.6617,0.7645,1.5493,1.5879,1.8167,0.8625,1.328,1.0218,1.6092,0.6179,1.587,1.099,0.0561,1.8171,0.4486,0.7406,0.378,0.3629,0.1273,0.2,1.4873,0.4111,0.4659,0.0282,1.0064,0.7812,2.1967,2.042,2.399,0.852,1.4458,1.8102,1.6328,0.2725,0.8854,1.5062,BRCACancer
Utah__B08,0.3527,0.5377,0.7451,1.2959,0.9014,1.016,0.6407,0.7274,0.3654,0.7078,1.3725,1.1603,1.6339,0.2318,0.9002,1.5303,2.0182,0.3488,2.8931,1.1174,0.1762,3.1689,0.2813,1.7152,1.0679,1.2158,0.7429,0.5859,0.7453,1.3231,1.1769,1.6648,0.9738,1.4491,0.8441,1.2332,0.6118,1.0913,0.8888,0.1561,1.909,0.4422,0.5019,0.3932,0.5462,0.099,0.1314,1.3949,0.2734,0.4328,0.0228,0.6754,0.629,1.8577,1.735,2.1856,0.5472,1.6695,1.5385,1.7343,0.3834,0.7528,1.0655,Control
Utah__B09,1.0255,0.9202,0.9287,1.1465,0.845,0.9028,0.4608,0.642,0.4508,0.8262,1.7474,2.0697,1.6507,0.1622,0.8615,1.3485,1.81,0.1786,1.8353,1.5552,0.1308,2.3066,0.2574,1.1918,2.0138,0.8107,0.9226,0.476,0.7545,1.3758,1.5101,1.383,0.4531,1.0016,0.8004,1.2345,0.3966,1.7033,0.6695,-0.131,1.4837,0.7251,0.6642,0.2021,0.3244,0.0435,0.1394,1.06,0.4746,0.5916,-0.0682,0.6525,0.6486,1.0941,1.6522,1.3136,1.4387,0.8931,1.5932,1.6174,0.1582,0.7299,1.5814,Control
Utah__B10,0.7207,0.8889,0.6344,1.0055,0.9623,0.7661,0.3842,0.5007,0.3004,0.7824,1.8304,1.7842,1.509,0.0761,0.5894,1.0551,1.6122,0.1905,2.2728,0.9697,0.1544,2.7686,1.0187,1.555,1.7067,0.9623,0.936,0.4739,0.6656,1.4219,1.4831,1.5659,0.6059,1.068,0.7337,1.4158,0.3954,1.3325,0.7582,-0.0427,1.5573,0.4014,0.8311,0.1849,0.2328,0.0445,0.1135,0.9478,0.2591,0.4165,-0.0424,0.6428,0.4556,1.5382,1.7357,1.9387,1.0385,0.9695,1.3611,1.3415,0.2485,0.8533,1.5141,Control
Utah__B11,0.4927,0.6429,0.6909,1.179,0.837,0.7532,0.4632,0.7053,0.4621,0.8101,1.4672,1.4134,1.7392,0.0567,0.6875,1.5841,2.2447,0.5792,2.8443,0.8701,0.0912,3.233,1.9479,1.4096,1.4558,1.2645,0.8215,0.5294,0.7307,1.3896,1.2771,1.5627,0.7992,1.0503,0.7459,1.2459,0.6321,1.1345,0.9112,0.186,1.6761,0.4082,0.5887,0.3407,0.4267,0.0731,0.1454,1.2608,0.1541,0.4491,-0.0148,0.5972,0.5473,2.0711,1.5131,1.9301,0.6083,1.4106,1.4666,1.4487,0.2562,0.9017,1.1301,Control
Utah__B12,0.8104,0.7536,0.504,0.8547,0.6262,0.7387,0.3769,0.5241,0.352,0.6855,1.4874,1.9103,1.3322,-2e-04,0.4632,1.0731,1.7604,0.215,1.7167,1.2283,0.2232,2.3598,0.4024,1.0659,1.5902,0.7254,0.8481,0.4085,0.6438,1.1323,1.1896,1.0086,0.2469,0.7906,0.5953,0.9429,0.2457,1.3875,0.4842,-0.0495,1.47,0.3673,0.6848,0.187,0.2132,-0.0029,0.0993,0.7656,0.2409,0.4508,-0.1069,0.6509,0.4887,0.8855,1.2247,0.6883,1.2054,0.5738,1.2391,1.4162,0.1235,0.4675,1.488,Control
Utah__C01,0.5244,0.8339,0.8692,1.5851,0.8195,0.9293,0.6952,0.8207,0.4899,0.9754,1.5419,1.58,1.7966,0.2101,0.5412,1.8071,2.2517,0.4225,2.9316,1.4132,0.2747,2.769,0.2784,1.5805,1.7924,1.4035,1.0623,0.6112,0.784,1.3372,1.2928,1.576,0.709,1.3657,0.8757,1.3607,0.7743,1.2738,0.9976,0.0363,2.0321,0.484,0.757,0.4613,0.5989,0.067,0.1604,1.618,0.3542,0.549,-0.0172,1.0834,0.7953,1.52,1.6565,1.8839,0.9237,1.5839,1.4275,1.5128,0.1861,1.1356,1.3248,BRCACancer
Utah__C02,0.499,0.7118,0.7274,1.4015,0.9602,1.2342,0.7123,0.8006,0.4645,0.942,1.5663,1.3461,1.5019,0.1861,0.8724,1.8887,2.2318,0.536,2.9686,1.2103,0.2,3.0079,0.2899,1.9668,1.2259,1.0244,0.939,0.6463,0.7057,1.3839,1.3266,1.61,0.6244,1.4147,0.7285,1.4466,0.6991,1.0068,1.145,0.1102,1.9521,0.3728,0.5463,0.475,0.5092,0.0542,0.2294,1.4551,0.276,0.3139,-0.1011,1.0126,0.6337,1.8474,1.9699,2.1965,0.7432,1.4798,1.7731,1.5886,0.3495,0.7481,1.0933,BRCACancer
Utah__C03,0.4905,0.9194,0.9643,1.6779,1.1816,0.9376,0.9317,0.9966,0.6079,1.0543,1.6683,1.6334,1.5147,0.349,0.955,1.8338,2.1033,0.3719,2.9111,1.6142,0.3637,2.8232,0.047,2.0464,1.3492,1.2356,1.0188,0.6592,0.763,1.4737,1.2561,1.6437,0.7558,1.5407,0.9321,1.4723,0.8622,1.3643,1.1393,0.2414,2.0526,0.4522,0.7605,0.5864,0.541,0.076,0.187,1.6655,0.3408,0.4349,-0.005,1.3533,0.8489,2.0737,2.0717,2.4621,0.9764,1.519,1.4777,1.6294,0.2579,0.9072,1.3439,BRCACancer
Utah__C04,0.291,0.3562,0.4719,1.1652,0.5415,0.4447,0.5797,0.6529,0.4208,0.5052,0.9736,0.8656,1.2632,-0.1564,0.3503,1.1721,1.3136,0.182,2.3679,0.6407,0.3392,2.8481,0.3113,1.4599,0.8859,0.8136,0.603,0.4589,0.5627,0.7962,0.8383,1.0877,0.3513,1.0971,0.5666,0.8584,0.4523,0.723,0.6717,0.1878,1.8407,0.2048,0.409,0.3839,0.433,0.0029,0.1243,1.0481,0.271,0.2363,-0.1046,0.671,0.4211,1.5864,1.7615,1.9319,0.4544,1.3048,0.9663,1.69,0.0735,0.3306,0.7196,Control
Utah__C05,0.2704,0.5704,0.4986,1.1247,0.4585,0.5004,0.582,0.6006,0.3297,0.6142,1.1233,0.9248,1.1596,-0.0503,0.4409,1.3348,1.4923,0.2783,2.9456,0.4692,0.1792,3.3104,0.1213,1.6196,0.9816,0.7753,0.6235,0.6103,0.5872,0.9303,0.928,1.34,0.3863,1.1161,0.5269,0.8789,0.4551,0.6772,0.8655,0.1216,1.833,0.2329,0.4719,0.3714,0.3517,-0.0078,0.146,0.9979,0.2846,0.2497,-0.1273,0.7836,0.4646,1.5636,1.6326,1.9464,0.4521,1.3431,1.1391,1.0461,0.1343,0.5713,0.7005,BRCACancer
Utah__C06,0.0968,0.1344,0.2215,0.4859,0.1419,0.2586,0.264,0.2491,0.373,0.167,0.4312,0.5527,0.5665,-0.1825,0.1749,0.4509,0.5392,0.0233,1.2009,0.6336,-0.1064,1.5148,0.8288,0.6474,0.5222,0.1762,0.0984,0.5525,0.2414,0.2515,0.4412,0.4348,0.1378,0.4764,0.152,0.2133,0.2776,0.4286,0.2996,-0.0081,0.6184,0.2322,0.0209,0.1523,0.2542,-0.073,0.0264,0.2261,0.1563,0.0427,-0.0609,0.3095,0.1749,0.7669,0.9764,0.8649,0.2612,0.4559,0.2518,0.5858,0.1214,0.1255,0.4255,Control
Utah__C07,0.4051,0.5445,0.5815,1.0743,0.4471,0.7232,0.5626,0.6757,0.3763,0.7528,1.3509,1.1562,1.2704,0.0335,0.5197,1.4084,1.6938,0.3552,3.1778,1.0835,0.176,3.002,0.2874,1.8538,1.033,0.7513,0.6529,0.5583,0.5747,1.1545,1.0885,1.499,0.4556,1.1855,0.603,1.0505,0.469,0.8935,0.8947,0.0545,1.7964,0.3212,0.4022,0.3857,0.3657,0.019,0.1654,1.1224,0.208,0.2735,-0.0244,0.7002,0.4372,1.9807,1.9472,2.6194,0.5717,1.1911,1.0504,1.4754,0.1895,0.5634,0.7427,Control
Utah__C08,0.3989,0.825,0.6547,1.2218,0.8056,1.0922,0.6256,0.7298,0.4879,0.8825,1.5506,1.1159,1.4131,0.2013,0.8379,1.4862,1.6575,0.5732,2.8132,1.1247,0.2422,2.908,0.8844,1.7599,1.153,1.0106,0.7047,0.5076,0.6543,1.2713,1.1859,1.5117,0.664,1.3626,0.8054,1.187,0.5896,0.9842,1.0528,0.1323,1.8873,0.3511,0.3509,0.4041,0.4913,0.1105,0.2218,1.3753,0.3053,0.3293,0.025,0.8386,0.5739,1.9382,2.0522,2.3782,0.6171,1.5614,1.5423,1.5274,0.1764,0.7596,0.8988,Control
Utah__C09,0.3365,0.5155,0.5694,1.2049,0.6542,1.0091,0.5925,0.6605,0.3841,0.7452,1.3689,1.144,1.2526,-0.0338,0.6808,1.3805,1.4245,0.3376,2.9442,0.9361,0.1651,3.0768,0.3064,1.785,1.0484,0.7525,0.7612,0.5925,0.6561,1.1501,1.1108,1.4458,0.4548,1.2673,0.5486,1.1035,0.565,0.8273,0.9487,0.1994,1.9502,0.342,0.4522,0.3946,0.3827,0.0277,0.136,1.1446,0.3415,0.2896,-0.0249,0.768,0.4887,1.8153,1.7214,2.2364,0.5408,1.2047,1.4666,1.307,0.2582,0.5013,0.8368,Control
Utah__C10,0.342,0.6875,0.5467,1.171,0.6507,1.1052,0.5969,0.6368,0.4123,0.7992,1.3796,1.0423,1.2452,-0.0052,0.758,1.5635,1.8403,0.5215,2.9239,0.9317,0.1817,3.2487,0.8259,1.8911,1.1651,0.8958,0.7254,0.4348,0.5675,1.2514,1.0914,1.5109,0.4175,1.1633,0.5083,1.2243,0.5592,0.6593,1.0611,0.1494,1.7776,0.2238,0.3496,0.3818,0.3594,0.0047,0.1553,1.1774,0.2143,0.2243,-0.071,0.8566,0.4347,1.7169,1.7324,1.9869,0.6646,1.3798,1.5194,1.3057,0.1222,0.578,0.8464,BRCACancer
Utah__C11,0.3517,0.9042,0.7588,1.4261,0.9277,0.8975,0.7094,0.8274,0.4974,0.8286,1.4912,1.3013,1.5328,0.2058,1.0271,1.5317,1.8114,0.3346,2.5689,0.9934,0.0438,2.8457,0.3176,1.8211,1.1998,0.9825,0.7047,0.545,0.7633,1.1799,1.1242,1.3868,0.6664,1.3826,0.7982,1.1695,0.6494,1.1046,1.0379,0.2446,1.9409,0.3878,0.508,0.4638,0.6349,0.1569,0.1766,1.4443,0.3284,0.3965,0.0405,0.9328,0.6199,2.0495,2.3141,2.4246,0.7067,1.6217,1.5877,1.7164,0.0988,0.5952,1.0187,Control
Utah__C12,0.2659,0.3732,0.465,1.0388,0.3459,0.9452,0.5239,0.5646,0.4748,0.4248,0.9455,0.7822,1.1452,-0.0344,0.5322,1.0892,1.4396,0.3684,2.21,0.5956,0.2059,2.7382,0.2138,1.4716,0.9204,0.6994,0.4181,0.5081,0.5307,0.7623,0.6991,1.0128,0.4543,1.0396,0.4556,0.6851,0.541,0.6061,0.713,0.0806,1.7646,0.3824,0.4645,0.3032,0.4345,0.0033,0.0944,0.9311,0.2619,0.155,-0.0752,0.6241,0.3423,1.5943,1.8413,2.109,0.3972,1.0429,0.9885,1.5451,0.1065,0.2512,0.5849,BRCACancer
Utah__D01,1.0558,1.1132,0.6002,1.2242,1.0023,1.0264,0.6018,0.702,0.5197,0.8547,1.6759,2.0938,1.5757,0.2313,0.6905,1.6174,2.09,0.3231,2.1951,1.5675,0.1499,2.7066,0.9622,1.2833,1.8083,1.1312,0.9163,0.4292,0.8044,1.2857,1.3944,1.243,0.4853,0.9702,0.9365,1.1751,0.545,1.6313,0.7234,-0.0803,1.7437,0.5548,0.7422,0.3309,0.3332,0.0633,0.16,1.1976,0.3223,0.5948,0.0178,0.9143,0.7199,1.1482,1.8907,1.6752,1.2738,1.087,1.7538,1.4682,0.1606,0.8257,1.4712,BRCACancer
Utah__D02,0.3337,0.568,0.6172,1.3964,0.8942,1.4729,0.6343,0.7363,0.7479,0.7567,1.3443,1.0718,1.3968,0.0326,0.6231,1.7962,1.9902,0.6471,3.2311,0.9745,0.0614,3.5199,1.0386,1.54,1.2167,0.8067,0.7355,0.5331,0.6557,1.1494,1.0319,1.2742,0.544,1.2707,0.6717,1.0821,0.542,0.8248,0.9521,0.22,1.9911,0.3396,0.4827,0.4822,0.5147,0.0529,0.0944,1.1824,0.2126,0.332,-0.0457,0.774,0.6241,1.3539,1.8628,2.1616,0.5357,1.3752,1.3511,1.7425,0.0733,0.5563,0.8958,BRCACancer
