@relation data

@attribute id string
@attribute 1605 numeric
@attribute 2776 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 427 numeric
@attribute 820 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__E05,0.3445,0.1468,-0.2568,0.8964,1.4456,0.6554,Control
Utah__E06,0.21,0.238,-0.3513,0.5762,1.5897,1.0674,BRCACancer
Utah__E07,0.3523,0.1919,-0.0324,0.6809,1.9023,0.4545,BRCACancer
Utah__E08,0.3422,0.2207,-0.0369,0.7727,1.9119,0.5052,Control
Utah__E09,0.3862,0.1811,0.0154,0.7406,1.7838,0.681,BRCACancer
Utah__E10,0.4973,0.2802,-0.1875,0.961,1.939,0.8761,BRCACancer
Utah__E11,0.2317,0.1034,-0.1402,0.5089,1.7056,0.643,Control
Utah__E12,0.1838,0.1237,-0.1497,0.3914,1.7715,0.2834,BRCACancer
Utah__F01,0.3955,0.4365,-0.2579,0.9994,1.6618,0.5519,Control
Utah__F02,0.4024,0.2658,-0.0704,0.9362,1.7337,0.7454,Control
Utah__F03,0.3618,0.097,-0.2172,0.6335,1.6955,0.689,Control
Utah__F04,0.1854,0.6211,-0.3432,0.9104,1.8952,0.5272,Control
Utah__F05,0.4231,0.161,-0.1122,0.7883,1.7876,0.5717,Control
Utah__F06,0.2602,0.1525,-0.2212,0.4266,1.6335,0.7873,Control
Utah__F07,0.3249,0.5548,-0.1091,1.2871,1.4706,0.4874,Control
Utah__F09,0.4337,0.2593,-0.049,0.8707,2.0712,0.5945,Control
Utah__F10,0.4926,0.3659,-0.0507,1.1033,1.9151,0.5019,Control
Utah__F11,0.3326,0.1713,-0.0875,0.5789,1.9761,1.0488,Control
Utah__F12,0.2489,0.8555,-0.3341,0.9401,1.8373,0.4512,Control
Utah__G01,0.279,0.3261,-0.1775,0.8085,1.9509,0.4897,Control
Utah__G02,0.2221,0.1612,0.0269,0.531,1.8989,0.3666,Control
Utah__G03,0.3184,0.281,-0.204,0.9642,1.7907,0.8934,Control
Utah__G04,0.3864,0.1848,0.0895,0.8438,1.708,0.493,BRCACancer
Utah__G05,0.0706,0.2917,-0.3601,0.5238,1.5032,0.4748,BRCACancer
Utah__G06,0.3763,0.2628,-0.0841,0.8259,1.7085,0.4737,BRCACancer
Utah__G07,0.2138,0.1702,-0.087,0.7533,1.6472,0.3885,Control
Utah__G08,0.287,0.2675,-0.2091,0.8988,1.9134,0.4954,Control
Utah__G09,0.1988,0.1602,0.048,0.4508,1.9814,0.4461,Control
Utah__G10,0.2102,0.1536,-0.1714,0.5494,1.384,0.5684,BRCACancer
Utah__G11,-0.0542,0.1858,-0.2637,0.3718,1.3055,0.5433,BRCACancer
Utah__G12,0.3092,0.2383,-0.0846,0.7666,1.8083,0.5822,BRCACancer
Utah__H01,0.1506,0.1675,-0.0867,0.5871,1.5127,0.5785,Control
Utah__H02,0.2275,0.1276,0.0753,0.5071,1.8641,0.5572,Control
Utah__H03,0.1379,0.2278,-0.2229,0.6689,1.4975,0.4696,Control
Utah__H04,0.1416,0.3121,-0.228,0.7381,1.9573,0.5294,Control
Utah__H06,0.2243,0.1632,0.0377,0.582,1.9565,0.3438,Control
Utah__H07,0.1599,0.2789,-0.3467,0.655,1.9612,0.5679,BRCACancer
Utah__H08,0.1979,0.2027,-0.0979,0.453,2.1583,0.829,BRCACancer
Utah__H09,0.1804,0.4958,-0.1606,0.6718,1.3026,0.5091,BRCACancer
Utah__H10,0.052,0.2503,-0.2928,0.6261,1.7514,0.5384,BRCACancer
Utah__H11,0.3436,0.0978,-0.1357,0.6295,1.5856,0.7741,BRCACancer
Utah__H12,0.3835,0.2272,-0.245,0.8491,1.7625,0.5178,BRCACancer
Utah__I01,0.398,0.4079,-0.0976,0.8655,1.8149,0.4296,Control
Utah__I02,0.1609,0.4782,-0.2387,0.9152,1.3726,0.5394,Control
Utah__I03,0.0876,0.1068,-0.1708,0.5489,1.1928,0.6164,Control
Utah__I04,0.4087,0.1724,0.0012,0.8173,1.7614,0.4202,Control
Utah__I05,0.2694,0.1385,0.0064,0.6769,1.5854,0.4777,Control
Utah__I06,0.3563,0.1458,0.0153,0.7225,1.6632,0.416,Control
Utah__I07,0.3429,0.2859,-0.1225,1.082,1.8771,0.5762,Control
Utah__I08,0.4084,0.1788,-0.1352,0.9258,1.6208,0.5048,Control
Utah__I09,0.1921,0.1588,-0.2616,0.5582,1.6869,0.6252,Control
Utah__I10,0.3984,0.3283,-0.1314,0.8822,1.7413,0.8107,Control
Utah__I11,0.2051,0.1852,-0.1891,0.6616,1.4079,0.8186,Control
Utah__I12,0.2577,0.132,-0.2389,0.6662,1.5828,0.6696,Control
Utah__I13,0.309,0.2086,-0.0501,0.8394,1.6549,0.5538,Control
Utah__J01,0.1792,0.2071,0.0162,0.4546,1.5583,0.233,Control
Utah__J02,0.2727,0.1763,0.1218,0.8184,1.4976,0.4327,Control
Utah__J03,0.5315,0.1196,-0.0319,0.8175,1.7611,0.514,Control
Utah__J04,0.3572,0.2732,-0.0387,0.8327,1.8947,0.6361,Control
Utah__J05,0.2953,0.8791,-0.2716,1.0624,1.6092,0.5835,Control
Utah__J06,0.2709,0.664,-0.2839,0.9676,1.5917,0.7244,Control
Utah__J07,0.4873,0.3359,-0.0286,0.7978,2.1268,0.5565,Control
Utah__J08,0.2049,0.3432,-0.2496,0.7799,1.7005,0.7473,Control
Utah__J09,0.1928,0.3684,-0.2162,0.9917,1.3202,0.4832,Control
Utah__J10,0.4293,0.7963,-0.1716,1.2434,1.8072,0.4936,Control
Utah__J11,0.2651,0.6709,-0.085,1.038,1.7405,0.3949,Control
Utah__J12,0.1908,0.6653,-0.2389,1.0035,1.5246,0.6,Control
Utah__K01,0.5219,0.7129,-0.0403,1.1184,2.205,0.6775,BRCACancer
Utah__K02,0.4317,0.3666,-0.055,1.0411,1.9238,0.6303,BRCACancer
Utah__K03,0.254,0.325,-0.3342,0.895,1.5035,0.5517,BRCACancer
Utah__K04,0.3958,0.4092,-0.1206,1.0382,1.7767,0.6719,BRCACancer
Utah__K05,0.2624,0.3691,-0.0153,0.7781,1.9121,0.8046,Control
Ontario__AA_RR-849,0.2415,0.2264,-0.1438,0.8374,1.9117,0.5782,BRCACancer
Ontario__AE_RR-3300,0.3274,0.2838,-0.2825,1.2338,1.3179,0.4577,Control
Ontario__AF_RR-3276,0.2036,0.0101,-0.3391,0.5694,1.8308,0.4411,Control
Ontario__AG_RR-3298,0.3284,0.1678,0.051,0.6712,1.9844,0.8434,Control
Ontario__AH_RR-3295,0.2827,0.5285,-0.2282,1.0199,1.6927,0.6302,Control
Ontario__AI_RR-3291,0.3663,0.3399,-0.228,0.8413,1.8648,0.5133,Control
Ontario__AJ_RR-3296,0.1717,0.3486,-0.1407,1.0669,1.4629,0.4243,Control
Ontario__AM_RR-1949,0.2164,0.3038,-0.0581,1.0447,1.8698,0.3561,Control
Ontario__AN_RR-3297,0.2595,0.4199,-0.0033,1.1299,1.7006,0.4927,Control
Ontario__AO_RR-3288,0.4538,0.6225,-0.2122,0.6912,1.7877,0.47,Control
Ontario__AP_RR-3280,0.2323,0.2369,-0.1605,1.0163,2.3706,0.6282,Control
Ontario__AR_RR-3278,0.3846,0.6033,-0.2191,0.6438,1.6823,0.5822,Control
Ontario__AS_RR-3277,0.2023,0.531,-0.1264,1.0493,1.8731,0.5522,Control
Ontario__A_RR96-12,0.3527,0.8353,-0.0857,0.9442,1.4207,0.5089,BRCACancer
Ontario__B_RR-1519,0.2704,-0.1836,-0.0487,0.2649,1.3294,0.44,BRCACancer
Ontario__C_RR-3293,0.2853,-0.3326,-0.0163,0.2877,1.6038,0.4336,BRCACancer
Ontario__D_RR-3301,0.3236,0.3963,-0.0712,0.7834,1.9486,1.233,BRCACancer
Ontario__E_RR-2070,0.4414,0.5922,-0.1706,0.6657,1.6629,0.4021,BRCACancer
Ontario__J_RR-1226,0.352,0.1758,-0.3387,1.0509,1.6211,0.5864,BRCACancer
Ontario__K_RR-3290,0.3199,0.55,-0.0989,0.5993,1.9745,0.7354,Control
Ontario__L_RR-3286,0.4555,0.6235,-0.2574,0.7353,1.4865,0.5976,Control
Ontario__N_RR-3294,0.1721,0.3052,-0.1548,0.8666,1.9254,0.6693,Control
Ontario__O_RR-3285,0.1874,0.3552,-0.2199,0.8,1.9311,0.6624,Control
Ontario__P_RR-3274,0.1496,0.1734,-0.2806,0.8357,1.8078,0.5533,Control
Ontario__Q_RR-3283,0.3306,0.5534,-0.1531,0.6253,1.8134,0.7898,Control
Ontario__RR-3275,0.2633,0.5587,-0.1922,1.1196,1.5618,0.3382,Control
Ontario__RR-3281,0.1661,0.2749,-0.2706,0.7367,1.8901,0.6321,Control
Ontario__RR-3287,0.2292,0.5406,-0.2879,0.9713,1.938,0.63,BRCACancer
Ontario__RR-3289,0.4535,0.2435,-0.0919,0.8924,1.7005,0.7043,Control
Ontario__RR-3299,0.262,0.5573,-0.2243,1.1405,1.4165,0.4529,BRCACancer
Ontario__T_RR-3292,0.2445,0.3389,-0.2395,0.9555,2.1052,0.5141,Control
Ontario__U_RR-2236,0.5432,0.6135,-0.019,0.6257,1.6376,0.7846,BRCACancer
Ontario__V_RR-1455,0.3829,-0.3174,0.0958,0.1954,1.5168,0.4373,BRCACancer
Ontario__W_RR-922,0.3511,0.2447,-0.0608,0.4822,2.3796,0.7272,BRCACancer
Ontario__X_RR-1083,0.3198,0.2773,0.0249,0.4579,2.0443,0.8286,BRCACancer
Ontario__Y_RR-841,0.0825,0.2207,-0.3337,0.892,1.7934,0.5284,BRCACancer
Ontario__Z_RR-778,0.255,0.3393,-0.039,0.8525,1.955,0.8901,BRCACancer
