@relation data

@attribute id string
@attribute 10672 numeric
@attribute 10842 numeric
@attribute 123745 numeric
@attribute 1392 numeric
@attribute 1394 numeric
@attribute 23236 numeric
@attribute 26279 numeric
@attribute 2767 numeric
@attribute 2768 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2781 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2892 numeric
@attribute 2895 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 2977 numeric
@attribute 2982 numeric
@attribute 2983 numeric
@attribute 30814 numeric
@attribute 3265 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 369 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3845 numeric
@attribute 391013 numeric
@attribute 4067 numeric
@attribute 4842 numeric
@attribute 4893 numeric
@attribute 50487 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5592 numeric
@attribute 5593 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5894 numeric
@attribute 6261 numeric
@attribute 64600 numeric
@attribute 673 numeric
@attribute 773 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8681 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,1.5243,0.0865,0.063,0.0033,0.1015,0.6393,0.0638,-0.0695,0.3052,-0.0464,0.5898,1.5047,0.0806,0.5344,0.6091,0.5108,-0.0841,-0.0905,-0.113,-0.1048,-0.1354,-0.1251,-0.1305,0.3637,0.2933,-0.0209,0.2904,-0.0749,0.3053,1.1705,0.5047,0.8112,0.4282,1.4146,-0.0378,1.0998,-0.0799,2.4753,-0.0237,0.0868,-0.0228,0.2053,-0.2421,1.4793,0.5867,-0.0621,1.4043,0.8055,1.3121,0.9195,0.3263,0.9853,-0.1178,-0.1128,-0.0326,1.8347,0.9926,0.6056,0.4262,1.2804,-0.0491,-0.0689,0.477,-0.0244,0.099,0.2803,0.1612,0.0479,0.3358,Control
Utah__A12,1.148,0.0784,0.0567,-0.0878,0.0928,0.1726,0.3108,-0.0414,0.3738,-0.0219,0.5364,1.3056,0.0412,0.1356,0.3465,0.5262,0.0025,-0.0105,-0.1275,-0.0609,-0.084,-0.2088,-0.1732,0.3684,0.3915,0.1077,0.2032,-0.112,0.1393,0.8099,0.458,0.3529,0.5382,0.8721,0.2376,0.9628,-0.1382,2.575,0.0476,-0.0741,0.1872,0.2143,0.0537,0.8977,0.2473,-0.0411,1.3673,0.5922,0.7706,0.4397,0.1184,0.5269,-0.2487,-0.1082,-0.0031,1.3126,0.6672,0.3165,0.1908,1.1644,-0.0851,0.2204,0.3712,-0.036,0.2651,0.1534,0.1712,-0.0081,0.1246,Control
Utah__B01,1.5163,0.1515,0.0597,-0.2691,-0.1007,0.3587,0.0595,-0.0625,0.3283,0.1658,0.7127,1.4935,-0.0075,0.5769,0.5895,0.358,0.0133,-0.0935,-0.1244,-0.0997,-0.1399,-0.1874,-0.151,0.2603,0.2577,-0.0131,0.1584,-0.076,0.6045,1.3595,0.7067,0.7916,0.6486,1.5366,0.1802,1.3832,-0.1199,2.5536,0.019,0.0687,0.0475,0.2591,0.0377,1.4475,0.2449,-0.0318,1.712,0.7636,1.1077,0.8732,0.5839,0.9472,-0.434,-0.1007,0.1492,1.5662,0.7793,0.6567,0.1449,1.6434,-0.1821,0.0701,0.5276,-0.0778,0.3706,0.2493,0.2308,-0.0075,0.526,Control
Utah__B02,1.7296,0.3331,-0.0012,-0.0973,0.106,0.2607,0.0183,0.0707,0.3647,0.0312,0.9572,1.7025,0.0337,0.34,0.704,0.5391,-0.0745,-0.0666,-0.094,-0.0961,-0.1298,-0.1431,-0.1547,0.2933,0.4006,0.0254,0.3404,-0.0823,0.3277,1.5389,0.5934,0.6638,0.8422,1.5341,0.0786,1.3257,-0.0948,3.1429,0.0351,0.0142,-0.0695,0.3629,-0.0877,1.8017,0.5812,-0.0654,1.9033,0.8265,1.4914,0.8907,0.3378,0.785,-0.1472,-0.0872,0.073,1.7427,1.0963,0.6188,0.4126,1.8632,-0.0337,0.0543,0.5114,-0.0489,0.3654,0.3582,0.1033,-0.0539,0.7468,Control
Utah__B03,1.7912,0.1487,0.003,-0.103,0.0071,0.3661,0.1616,-0.0014,0.3299,0.0294,0.7691,1.6628,0.0284,0.4581,0.6633,0.231,-0.0506,-0.0837,-0.0903,-0.1094,-0.1609,-0.1145,-0.1334,0.142,0.168,-0.0379,0.2646,-0.0764,0.3596,1.4142,0.6638,0.7044,0.7215,1.6305,0.1213,1.3678,-0.0692,2.9071,0.0795,-0.0039,0.0177,0.3548,-0.0831,1.6027,0.4731,-0.0366,1.851,0.7571,1.3276,0.8938,0.3907,0.9095,-0.1904,-0.099,-0.0157,1.7521,0.9479,0.6536,0.3093,1.7244,-0.073,-0.0701,0.5587,-0.0215,0.2806,0.3219,0.0897,-0.0491,0.5674,BRCACancer
Utah__B04,1.4023,0.2273,-0.0191,-0.0184,-0.0541,0.8222,-0.0423,-0.0557,0.5471,0.0393,0.8921,1.3641,0.0146,1.0542,0.6721,0.4779,-0.1093,-0.1048,-0.1577,-0.1134,-0.1226,-0.1443,-0.1889,0.5173,0.3786,-0.102,0.1782,-0.0926,0.5273,1.1114,0.9323,1.0224,0.7962,1.3969,-0.0286,1.985,-0.1992,2.4183,0.0473,-0.0659,0.0322,0.4159,-0.1513,1.6955,0.4117,-0.1142,1.5588,0.5645,1.1193,0.8647,0.6402,1.5857,-0.1718,-0.0977,0.0285,1.9229,0.7243,0.8115,0.3653,1.7237,-0.0779,0.011,0.83,-0.0823,0.5323,0.3229,-0.0356,-0.1594,0.4342,BRCACancer
Utah__B05,1.5482,0.4722,0.0226,-0.0841,0.0128,0.1639,0.0963,-0.1221,0.4013,-0.018,0.8147,1.5271,0.0042,0.2673,0.5904,0.4053,-0.0677,-0.0496,-0.1725,-0.0626,-0.1066,-0.1889,-0.2,0.416,0.2841,0.0478,0.2381,-0.0745,0.2234,1.3448,0.5168,0.6201,0.5735,1.2745,4e-04,1.5022,-0.1763,2.3386,-0.027,-0.077,0.0534,0.2031,-0.1003,1.6773,0.4203,-0.1119,1.5265,0.7511,1.0649,0.6826,0.1887,0.8601,-0.2041,-0.1342,0.017,1.8007,0.8239,0.4972,0.3668,1.4156,-0.0805,0.0348,0.4643,-0.0803,0.2313,0.3293,-0.2134,-0.0596,0.3933,BRCACancer
Utah__B06,1.3335,0.069,-0.0659,-0.1828,-0.182,0.3007,0.2231,-0.1509,0.1677,0.1532,0.4868,1.3365,0.015,0.3375,0.3913,0.2388,0.1128,-0.0183,-0.0686,-0.0776,-0.0587,-0.1938,-0.0648,0.1732,0.1697,-0.2698,-0.0061,-0.054,0.2225,0.9088,0.6232,0.5546,0.4832,1.0451,0.0997,1.0354,-0.1621,2.0849,-0.116,-0.0073,0.1204,0.2704,0.1558,1.3882,0.1163,0.0084,1.4275,0.5844,0.725,0.607,0.1906,0.7212,-0.4449,-0.1278,0.0933,1.3023,0.5177,0.5394,-0.0057,1.4461,-0.2782,-0.1634,0.3334,-0.1017,0.2494,0.1636,0.1779,0.0067,0.2134,BRCACancer
Utah__B07,1.7359,-0.0046,-0.0688,0.0557,0.0169,0.3325,0.0652,0.0306,0.3622,0.0062,0.9767,1.7369,0.0569,0.3625,0.7489,0.5708,-0.0637,-0.0409,-0.098,-0.0771,-0.1122,-0.1218,-0.1108,0.3513,0.3429,0.0423,0.38,-0.1116,0.2766,1.4616,0.755,0.7949,0.9173,1.5831,-0.0224,1.2462,-0.1481,2.8997,0.1347,-0.0887,-0.0114,0.4161,-0.1888,1.8805,0.5681,-0.0749,1.8167,0.8625,1.328,1.0218,0.2531,0.9385,-0.1719,-0.0857,0.0824,1.8217,1.0487,0.6951,0.4908,1.9525,-0.056,-0.0464,0.5888,-0.0987,0.5052,0.4718,0.1123,-0.043,0.6871,BRCACancer
Utah__B08,1.657,0.1368,-0.0075,0.0622,0.0666,0.2795,0.0677,0.1001,0.263,0.0308,0.7613,1.7617,0.0717,0.2896,0.6844,0.9496,-0.0882,-0.1077,-0.0935,-0.086,-0.1071,-0.1075,-0.1082,0.5925,0.5187,-0.14,0.3687,-0.078,0.2692,1.33,0.4308,0.6383,0.5576,1.4559,-0.044,1.0679,-0.1005,3.0033,0.118,-0.0012,-0.0165,0.4351,-0.1383,1.7224,0.7038,-0.023,1.6648,0.9738,1.4491,0.8441,0.242,0.7048,-0.0759,-0.0453,-0.005,1.7268,1.0739,0.682,0.4491,1.5696,-0.0296,-0.013,0.3995,-0.0206,0.3628,0.3157,-0.0151,-0.0504,0.4259,Control
Utah__B09,1.7236,0.0823,0.0435,-0.0369,-0.0025,0.7363,0.2535,-0.0155,0.4677,-0.0316,0.7395,1.0544,0.1058,0.9284,0.6796,0.6052,-0.0908,-0.1387,-0.1157,-0.1494,-0.1637,-0.1351,-0.152,0.4581,0.4067,0.0701,0.2599,-0.069,0.6196,1.1245,0.8773,0.9852,0.6223,1.1881,-0.046,2.0138,-0.1401,2.1589,-0.0275,0.1212,-0.0848,0.2198,-0.2375,1.5556,0.3254,-0.0493,1.383,0.4531,1.0016,0.8004,0.6761,1.539,-0.1118,-0.0865,-0.0743,1.8556,0.6235,0.7372,0.3222,1.5166,-0.1131,-0.0782,0.7441,-0.0479,0.4444,0.3217,0.0831,-0.0231,0.4177,Control
Utah__B10,1.4209,0.1691,-0.0199,-0.0959,-0.0139,0.579,0.1483,0.0453,0.3779,-0.0435,0.7754,1.4356,-0.0164,0.6993,0.4932,0.4013,-0.0886,-0.0734,-0.1014,-0.0813,-0.1336,-0.1498,-0.1495,0.311,0.3151,-0.0313,0.2443,-0.0835,0.3624,0.9953,0.6944,0.7306,0.5832,1.2227,-0.026,1.7067,-0.1047,2.6593,-0.085,0.1111,-0.0435,0.3058,-0.094,1.5076,0.2981,-0.0904,1.5659,0.6059,1.068,0.7337,0.405,1.1167,-0.0863,-0.0852,-0.0232,1.7685,0.645,0.624,0.1829,1.4615,-0.0944,0.0312,0.6893,-0.0522,0.3383,0.2009,-0.0298,-0.0022,0.2882,Control
Utah__B11,1.5289,0.0691,0.006,-0.0685,-0.019,0.4488,0.0073,0.0817,0.3812,0.0457,0.7904,1.5462,0.0552,0.5084,0.6187,0.7615,-0.0829,-0.1151,-0.0834,-0.0937,-0.134,-0.135,-0.1374,0.4636,0.4773,0.0439,0.4126,-0.022,0.318,1.1775,0.5697,0.7976,0.5183,1.3354,-0.0022,1.4558,-0.0802,2.6495,0.0552,-0.0328,-0.0623,0.4457,-0.0829,1.696,0.6398,-0.0329,1.5627,0.7992,1.0503,0.7459,0.3123,0.9569,-0.0047,-0.0514,-0.0559,1.6655,0.929,0.5479,0.4011,1.3717,-0.0398,0.0108,0.5503,-0.0202,0.3644,0.2179,-0.0988,-0.0585,0.375,Control
Utah__B12,1.0055,-0.0937,0.0252,0.0452,-0.0387,0.4228,0.1601,-0.0173,0.4474,0.023,0.637,0.7185,-0.0475,0.8178,0.5449,0.4208,-0.111,-0.0515,-0.1257,-0.0484,-0.0883,-0.182,-0.1638,0.2764,0.2246,-0.1864,0.223,-0.1306,0.538,0.815,0.693,0.6504,0.5279,0.938,-0.0612,1.5902,-0.1863,1.1387,-0.0067,-0.007,0.0404,0.206,-0.2481,1.419,0.2497,-0.11,1.0086,0.2469,0.7906,0.5953,0.6519,1.3776,-0.1186,-0.1166,-0.0282,1.4468,0.5105,0.6269,0.3052,1.2848,-0.1088,-0.0435,0.6144,-0.0678,0.3684,0.2491,-0.156,-0.1125,0.4113,Control
Utah__C01,1.6619,0.1872,-0.0154,-0.0713,0.0538,0.6491,0.0153,0.0405,0.4078,0.0246,1.0621,1.4869,0.031,0.7247,0.6989,0.5454,-0.0794,-0.0685,-0.1333,-0.1273,-0.1332,-0.186,-0.1821,0.5007,0.3553,-0.0132,0.4383,-0.05,0.2345,1.4135,0.7023,0.8065,0.7498,1.499,-0.0928,1.7924,-0.1296,2.7168,0.0018,-0.0334,0.0065,0.4403,-0.197,2.065,0.847,-0.1199,1.576,0.709,1.3657,0.8757,0.3616,1.229,-0.1739,-0.1212,-0.0156,1.9339,1.0546,0.8022,0.5572,1.7078,-0.036,0.0189,0.5761,-0.0698,0.454,0.4326,0.0607,-0.1148,0.6413,BRCACancer
Utah__C02,1.5121,0.1271,0.0245,0.0095,0.0749,0.2937,0.3071,0.0695,0.4054,0.0528,0.907,1.5905,0.0077,0.2526,0.6217,0.6884,-0.0588,-0.0726,-0.1255,-0.0594,-0.105,-0.1236,-0.1735,0.5973,0.4164,-0.1048,0.5255,-0.11,0.2621,1.3014,0.5586,0.5927,0.8984,1.2044,-0.0184,1.2259,-0.1274,2.9549,0.0208,-0.0544,-0.0144,0.3927,-0.1472,1.8722,0.6713,-0.1015,1.61,0.6244,1.4147,0.7285,0.2437,0.7082,-0.0945,-0.1158,0.0093,1.6487,1.0889,0.5312,0.5124,1.7071,-0.0098,-0.0027,0.559,-0.0452,0.4532,0.4646,0.0471,-0.1234,0.5847,BRCACancer
Utah__C03,1.6845,0.3283,0.0064,0.0841,0.0884,0.2952,0.1887,0.0898,0.4168,-0.0284,1.1538,1.7382,0.0279,0.3465,0.7864,0.7104,-0.1005,-0.0583,-0.1301,-0.0956,-0.0901,-0.1471,-0.1743,0.4755,0.4279,0.019,0.5881,-0.1356,0.2636,1.5992,0.5749,0.6796,1.0183,1.3542,-0.0189,1.3492,-0.1347,2.8229,0.0219,-0.088,0.0393,0.3827,-0.1392,2.244,0.8394,-0.0985,1.6437,0.7558,1.5407,0.9321,0.2667,0.8439,-0.0512,-0.1285,0.037,1.846,1.1527,0.6598,0.6953,1.8793,-0.0185,-0.0752,0.5534,-0.0797,0.4613,0.6252,0.1195,-0.116,0.8837,BRCACancer
Utah__C04,1.2408,-0.1246,0.0556,-0.0104,0.0793,0.1426,0.3173,0.0191,0.3366,-0.0809,0.6279,1.0604,0.0147,0.183,0.6261,0.7126,-0.0986,-0.0816,-0.0547,-0.057,-0.1326,-0.1008,-0.1451,0.5142,0.4414,-0.169,0.4087,-0.04,0.1949,1.0429,0.3302,0.3773,0.4544,0.8652,-0.1653,0.8859,-0.0765,1.7678,-0.0011,0.0801,0.0383,0.2208,-0.1074,1.4118,0.5303,-0.0485,1.0877,0.3513,1.0971,0.5666,0.2023,0.5393,-0.0144,-0.0978,-0.0423,1.4608,0.979,0.4523,0.3635,1.0478,-0.0403,0.0131,0.353,0.0109,0.2892,0.2093,-0.2828,-0.1657,0.3559,Control
Utah__C05,1.1178,0.1406,0.0791,0.0387,0.0382,0.1722,0.2773,0.0193,0.3527,-0.0681,0.7132,1.2517,-0.0585,0.1895,0.5259,0.3842,-0.0828,-0.0507,-0.0741,-0.0757,-0.1347,-0.0526,-0.1363,0.2011,0.2886,-0.0829,0.2967,-0.0828,0.2368,1.0011,0.3582,0.392,0.5868,0.8837,-0.0752,0.9816,-0.1034,2.1059,0.0406,-0.0121,0.025,0.1459,-0.1833,1.4503,0.4762,-0.0526,1.34,0.3863,1.1161,0.5269,0.1357,0.4731,0.0529,-0.0696,-0.0159,1.5008,0.8706,0.3624,0.2836,1.2673,-0.0363,-0.0323,0.4159,-0.0051,0.1854,0.2234,-0.2682,-0.024,0.3473,BRCACancer
Utah__C06,0.5394,-0.0116,0.0624,-0.2619,0.1029,0.0439,0.2196,0.0517,0.2011,-0.0814,0.1564,0.1692,-0.0077,0.1551,0.302,0.33,-0.0529,-0.1284,-0.0873,-0.1527,-0.1721,-0.1775,-0.2382,0.0067,0.0419,-0.0468,0.1841,-0.0805,0.0981,0.5355,0.2114,0.0848,0.18,0.3249,0.0111,0.5222,-0.0254,0.4953,0.2108,0.0635,0.094,-0.042,-0.1022,0.426,0.1473,-0.0486,0.4348,0.1378,0.4764,0.152,0.0318,0.4341,-0.1241,-0.1098,-0.1626,0.6402,0.3107,0.1769,0.1635,0.3671,-0.1154,-0.0747,0.1502,0.0577,0.0139,0.0612,-0.0247,0.0995,0.0358,Control
Utah__C07,1.3387,-0.0041,0.0763,-0.0312,0.0867,0.248,0.103,-0.0141,0.3126,0.0611,0.6921,1.5275,0.0105,0.1674,0.5501,0.6235,-0.0862,-0.0245,-0.1022,-0.0585,-0.1299,-0.1301,-0.1802,0.494,0.4495,0.0801,0.3607,-0.0966,0.1375,1.0245,0.4277,0.5151,0.7194,1.0226,-0.0599,1.033,-0.0893,2.6198,-0.0429,-0.0287,0.0291,0.2488,-0.0878,1.4751,0.4326,-0.0813,1.499,0.4556,1.1855,0.603,0.1667,0.619,-0.0617,-0.0994,-0.0145,1.6223,0.7954,0.3623,0.2971,1.3982,-0.0484,1e-04,0.4549,-0.0106,0.2309,0.2513,-0.2151,-0.0686,0.3038,Control
Utah__C08,1.5424,0.0499,0.0109,0.0872,0.0767,0.157,0.0834,0.1114,0.2878,0.0177,0.7597,1.5037,0.0461,0.2068,0.584,0.6219,-0.0773,-0.079,-0.0862,-0.0883,-0.1246,-0.119,-0.15,0.4201,0.3969,-0.0809,0.4262,-0.0332,0.3267,1.215,0.4969,0.6277,0.7013,1.2852,-0.1385,1.153,-0.0965,2.8855,0.0917,-0.1033,-0.0238,0.3016,-0.1446,1.575,0.5418,-0.047,1.5117,0.664,1.3626,0.8054,0.2738,0.7114,-0.1018,-0.066,0.0346,1.6232,0.9733,0.4813,0.382,1.4462,-0.0253,0.0147,0.4161,-0.0024,0.3669,0.4008,0.0058,-0.0459,0.4823,Control
Utah__C09,1.3041,0.0697,0.0336,0.0343,0.0878,0.1669,0.0662,0.1056,0.2973,-0.0115,0.7611,1.4865,-0.0089,0.1723,0.5718,0.5089,-0.0941,-0.0958,-0.0586,-0.104,-0.1355,-0.0939,-0.1192,0.4099,0.3321,0.0388,0.3085,-0.0217,0.1624,1.048,0.3576,0.5002,0.6932,0.9641,-0.1094,1.0484,-0.0674,2.8108,0.0863,-0.0495,-0.004,0.1721,-0.2298,1.4163,0.5075,-0.0504,1.4458,0.4548,1.2673,0.5486,0.1461,0.563,0.0027,-0.0953,-0.0057,1.5206,0.881,0.4251,0.3803,1.3897,-0.0246,0.0574,0.372,0.0168,0.2113,0.2686,-0.1519,0.0148,0.3823,Control
