@relation data

@attribute id string
@attribute 8968 numeric
@attribute 128312 numeric
@attribute 8360 numeric
@attribute 3012 numeric
@attribute 8361 numeric
@attribute 8364 numeric
@attribute 8366 numeric
@attribute 8365 numeric
@attribute 8368 numeric
@attribute 8367 numeric
@attribute 8970 numeric
@attribute 8349 numeric
@attribute 8932 numeric
@attribute 8350 numeric
@attribute 7343 numeric
@attribute 8355 numeric
@attribute 5595 numeric
@attribute 8294 numeric
@attribute 8354 numeric
@attribute 8353 numeric
@attribute 8352 numeric
@attribute 8357 numeric
@attribute 8356 numeric
@attribute 8338 numeric
@attribute 8339 numeric
@attribute 121504 numeric
@attribute 8346 numeric
@attribute 8345 numeric
@attribute 8348 numeric
@attribute 8347 numeric
@attribute 8342 numeric
@attribute 8341 numeric
@attribute 3018 numeric
@attribute 3014 numeric
@attribute 3015 numeric
@attribute 3017 numeric
@attribute 3021 numeric
@attribute 3020 numeric
@attribute 8335 numeric
@attribute 85236 numeric
@attribute 8334 numeric
@attribute 8330 numeric
@attribute Class {Control,BRCACancer}

@data
B02,0.677,0.2851,0.4961,1.8972,1.9097,2.7658,0.5273,1.0395,0.493,1.2596,0.171,1.7018,0.8348,1.1193,1.3128,0.8152,1.0793,0.7167,3.0923,0.3593,0.408,1.5575,0.2819,1.9087,1.2123,0.307,0.6092,0.9031,0.1074,1.2977,1.0503,1.3157,0.1698,0.2498,1.6051,0.3566,2.4125,2.2702,0.5588,0.3466,3.9888,1.3632,Control
B03,0.2201,0.1274,0.4784,1.4343,1.6225,2.352,0.5632,0.8048,0.3385,1.0125,-0.2374,1.1619,0.865,0.998,1.1319,0.3477,0.9322,0.2553,3.0826,0.1896,0.1329,0.5875,-0.1547,1.614,0.7101,0.21,0.555,0.1301,-0.0647,1.019,0.8156,1.0037,-0.0515,0.0335,1.516,0.1966,2.1602,2.2529,0.2324,0.1369,3.3975,1.1571,BRCACancer
B04,0.5649,0.2965,0.2987,1.6677,1.4016,1.7494,0.3479,1.1897,0.6043,0.9529,0.138,1.9154,1.0475,0.7856,0.8708,0.5418,0.7103,0.2177,2.7606,0.2041,0.3624,1.5802,0.1615,1.0713,0.9061,0.0167,0.3628,0.5896,-0.022,0.7662,0.8223,0.7545,-0.2164,-0.0467,0.836,0.2462,1.21,2.0035,0.1041,0.1874,3.8598,1.2181,BRCACancer
B05,0.5183,0.4509,0.0741,1.5594,1.3144,1.914,0.1292,0.6635,0.1132,0.4903,-0.0501,1.4209,0.8967,0.6035,0.893,0.8005,0.8091,0.5097,2.7789,0.0852,0.3493,1.1,-0.1949,1.0715,0.5997,-0.1634,0.2855,0.1957,0.0329,0.8428,0.8982,1.0056,-0.018,0.1031,1.1912,0.0551,1.8955,1.9106,0.4089,0.1661,3.2847,1.0439,BRCACancer
B06,-0.0613,-0.0153,0.1649,0.7238,0.7439,1.1286,-0.1634,0.7472,-0.1968,0.3714,-0.7498,1.0019,0.5596,0.1813,0.6171,-0.0038,0.5053,-0.323,1.4482,-0.1427,-0.4783,-0.0553,-0.7863,0.8589,0.2658,-0.4104,-0.3161,-0.1105,-0.3737,0.3829,-0.0966,0.2301,-0.2988,-0.4156,1.1912,0.1169,1.3516,1.9209,0.164,0.0431,2.9049,0.444,BRCACancer
B07,0.6761,0.2731,0.259,1.2875,1.5686,2.1615,0.2641,0.8108,0.5482,1.0865,0.0219,1.3753,0.9808,0.7103,1.2003,0.7179,1.0321,0.3823,2.7458,0.1493,0.421,0.8763,0.0048,1.9129,0.7673,0.2648,0.546,0.6041,-0.0514,1.0469,0.9909,0.9354,-0.0697,0.2893,1.7444,0.4181,2.1138,2.4097,0.4603,0.109,3.7086,0.9172,BRCACancer
B08,0.4869,0.2239,0.6216,1.6484,1.7194,2.3494,0.6043,1.0185,0.4887,1.1881,0.1926,1.7706,0.816,0.7558,1.1407,0.9831,1.0572,0.78,3.3041,0.5563,0.6897,1.8745,0.1041,1.4963,1.2172,0.2408,0.4533,0.8807,-0.0707,1.1555,1.1479,1.1665,0.2026,0.4541,0.8356,0.2261,2.0685,1.6207,0.4905,0.2355,4.3789,1.3328,Control
B09,0.1275,-0.0046,0.5348,1.2819,1.2612,1.0643,0.2733,0.6893,-0.2848,0.6327,-0.231,1.4058,1.0681,1.0242,0.9726,0.3918,0.6103,0.2563,2.1258,0.0452,0.0332,1.0903,-0.1615,1.3477,0.9891,-0.0068,0.1229,0.3989,-0.1766,0.6936,0.8484,0.4556,0.1421,0.0138,1.2136,0.2242,1.711,2.4188,0.1485,0.2468,3.6456,0.8823,Control
B10,0.3903,0.1454,0.5677,1.2936,1.6497,2.2408,0.216,0.6833,0.4251,1.0514,-0.0517,1.2724,0.9873,0.4891,0.8325,0.5354,0.6316,0.3372,3.0331,0.1715,0.266,0.5423,-0.214,1.3273,0.5534,-0.1041,0.2641,0.4052,-0.0955,0.9176,0.833,0.7566,0.0426,0.0845,0.7123,0.1764,1.4021,1.7251,0.0426,0.0891,3.7007,0.6977,Control
B11,0.7175,0.6275,0.1496,1.6171,1.6183,2.6273,0.5744,0.7973,0.6047,0.9705,0.2401,1.7763,0.9577,0.5363,0.9844,1.1416,0.9134,0.6238,3.0465,0.2168,0.6345,1.2967,-0.1656,1.0442,0.944,0.0398,0.5719,0.7941,-0.1537,1.0516,1.8215,0.7885,-0.0288,0.4432,0.7648,0.2563,1.777,1.5677,0.1832,0.4178,3.2977,0.88,Control
B12,0.1153,0.1106,-0.1361,1.0453,1.1342,0.2565,-0.2176,0.3068,-0.0402,0.283,-0.1096,1.3608,0.7533,0.3968,0.5964,0.1742,0.4982,0.0461,1.4562,-0.1119,-0.4538,0.5587,-0.3813,0.5235,0.4242,-0.1081,-0.2818,0.2839,-0.0977,0.1634,0.0723,0.4898,0.0855,-0.0741,0.4768,-0.0183,1.2418,2.0691,-0.3965,0.1942,3.3049,0.5162,Control
C01,0.6682,0.3489,0.6309,1.7468,1.6709,2.551,0.4235,1.0174,0.7574,1.1844,0.2568,1.6472,1.001,0.9926,1.1796,1.0603,1.0379,0.6346,3.4239,0.3711,0.6704,2.0486,0.2732,1.2781,1.1274,0.1715,0.6481,0.8367,0.1465,1.1883,1.5047,1.0817,-0.0582,0.2103,0.739,0.2179,1.6004,1.8927,0.8503,0.2662,3.8329,1.2868,BRCACancer
C02,0.6266,0.3318,0.6519,1.9144,2.0898,2.7023,0.5378,0.9548,0.7107,1.3881,0.3729,1.9868,0.6965,0.7873,1.2931,0.5739,1.072,0.7505,3.8012,0.3357,0.6657,2.4078,0.3378,1.4552,1.4472,0.1957,0.7374,1.0542,0.126,1.1797,1.2418,1.0936,-0.0587,0.3257,0.8796,0.1887,1.9577,1.7313,0.7119,0.3051,4.1737,1.365,BRCACancer
C03,0.744,0.6268,0.4407,1.4123,1.7107,1.9857,0.4426,0.8554,0.7968,1.2485,0.1061,1.5092,0.8956,0.8048,1.3313,0.726,1.1353,0.6411,3.4305,0.4835,0.7175,1.6683,0.5,1.7804,0.9915,0.1899,0.5409,0.547,0.1058,0.8316,1.5141,1.0784,-0.004,0.4105,0.8372,0.361,1.9781,2.029,0.7165,0.1053,3.8148,0.9101,BRCACancer
C04,0.1637,0.1038,-0.0374,1.4181,1.4259,1.6656,0.3767,0.6737,0.0261,1.0688,0.2807,1.6935,0.4188,0.8424,0.9487,0.3472,0.963,0.3964,2.7744,0.3359,-0.1194,1.7334,-0.079,0.8082,0.9822,0.1375,-0.1166,0.5301,0.2878,0.6876,0.6463,0.7374,-0.1414,0.2141,0.2752,0.0827,1.4066,1.2355,0.2544,0.3274,4.3255,1.1642,Control
C05,0.3489,0.2505,0.033,1.4608,1.5064,1.7777,0.2463,0.8373,0.2599,1.2399,0.0253,1.1527,0.5162,0.5468,0.8821,-0.0728,0.8555,0.4115,3.3777,0.2662,0.1227,1.4133,-0.0379,0.9339,0.6903,-0.2065,0.0648,0.2064,-0.0439,0.9241,0.5556,0.936,-0.0136,0.0988,0.3546,0.1027,1.3208,1.21,0.086,-0.0222,3.8999,0.7284,BRCACancer
C06,0.1409,0.5361,0.2523,0.4326,0.9646,0.9679,-0.0148,0.5212,-0.217,0.963,-0.4486,0.7147,0.2685,0.4245,0.4445,0.1933,0.3,0.0221,0.8109,-0.3606,-0.6106,0.0501,-0.3147,0.8006,0.2621,-0.3655,-0.3396,-0.319,-0.0886,0.6959,0.5512,0.2912,-0.1675,-0.2451,0.5076,0.1041,0.6158,0.6389,-0.2195,0.0014,1.6094,0.4607,Control
C07,0.5449,0.3335,0.1717,1.7158,1.6938,2.5423,0.3543,0.9262,0.5955,1.3898,0.0366,1.7139,0.5298,0.6828,1.0513,0.1646,0.7808,0.5974,3.5328,0.2538,0.169,1.8984,-0.1065,1.4149,0.7698,-0.0603,0.5661,0.4893,0.0732,1.1826,1.0061,0.8256,0.0415,0.1903,0.5565,0.2641,1.4679,1.4441,0.2425,0.1702,4.5078,1.1753,Control
C08,0.7053,0.2293,0.7451,2.0677,1.7868,2.6656,0.5057,1.3175,0.6809,1.3792,0.2653,1.5259,0.6302,0.9214,1.2753,0.6002,0.9573,0.5986,3.6003,0.559,0.4521,1.9397,0.0174,1.5329,1.2285,0.165,0.4797,0.9782,0.2546,1.3426,1.1298,1.0828,0.3329,0.0556,0.8139,0.374,1.7686,1.4175,0.3374,0.1711,4.193,1.226,Control
C09,0.5574,0.1973,0.2923,1.5733,1.9765,2.5486,0.4362,1.0262,0.7358,1.3911,-0.0308,1.4445,0.489,0.6463,0.9951,0.7603,0.8657,0.5826,4.0559,0.1816,0.3735,1.34,0.1172,1.4272,0.5532,0.1264,0.1874,0.4973,-0.1651,1.148,1.1316,0.8567,-0.0793,0.1725,0.717,0.1537,1.2307,1.313,0.2372,0.0851,4.3435,0.914,Control
C10,0.5591,0.2893,0.4396,1.8677,2.1788,2.8829,0.7409,1.4004,0.7219,1.3258,0.2973,2.4638,0.5145,0.7353,0.9639,0.5975,0.8389,0.711,4.2466,0.255,0.6415,2.3006,0.2698,1.307,1.2127,-0.1155,0.3299,0.68,0.0265,1.1892,0.9363,1.1377,0.0085,0.3898,0.6332,0.2205,1.3147,1.3328,0.3634,0.1923,4.876,1.03,BRCACancer
C11,0.922,0.3299,0.8095,1.4951,1.9876,2.5239,0.5125,0.7695,0.7288,1.4563,0.3283,1.9124,0.7828,0.9264,1.3264,0.5849,1.0236,0.5042,3.7399,-0.1269,0.5105,1.7637,0.071,1.4069,1.02,0.2061,0.672,0.888,0.0115,0.7608,1.2746,0.9663,-0.0239,0.4197,0.8476,0.2825,1.9845,1.4686,0.3483,0.2221,4.0516,0.9169,Control
C12,0.4827,0.3599,0.3355,1.0441,1.555,1.7441,-0.1084,0.6752,0.142,1.0283,-0.1595,1.5664,0.474,0.377,0.882,0.0141,0.8239,0.29,3.6254,0.3727,0.008,0.8013,0.0039,1.1504,0.8249,-0.0227,0.2688,0.047,0.0419,0.424,0.8992,0.8213,-0.1857,0.1461,0.4909,0.016,1.3003,0.8943,0.1485,0.0818,4.2802,0.4774,BRCACancer
D01,0.0376,0.2256,0.1327,0.5407,0.7265,0.862,0.0175,0.5879,-0.1176,0.6358,-0.4222,0.7282,0.921,0.2222,0.9343,-0.1331,0.7443,-0.0208,1.5775,-0.1302,-0.3254,-0.0208,-0.471,0.9429,0.2071,0.0195,-0.0054,-0.1495,-0.131,0.4584,0.4746,0.1359,-0.085,-0.0968,0.9648,0.0393,1.4168,1.9622,0.1204,-0.0097,2.3541,0.6139,BRCACancer
D02,0.3409,0.1205,0.5168,1.9223,1.6561,2.5748,0.4328,0.8848,0.4259,1.6331,0.3522,2.488,0.6545,0.7453,1.1036,0.3146,0.9003,0.8847,3.6435,0.4504,0.4246,2.3581,0.2135,2.0041,1.0354,0.1909,0.3853,0.6195,0.2993,0.974,1.2533,1.1563,0.1161,0.3263,0.4757,0.4812,1.6645,1.2753,0.1974,0.1611,5.0336,0.8646,BRCACancer
D03,0.4551,0.2859,0.3236,1.8165,1.7251,2.0785,0.1276,0.9356,0.3803,1.4228,0.1723,2.3284,0.5511,0.3324,0.897,0.406,0.8992,0.8079,3.7193,0.3508,0.2639,1.606,-0.0865,1.5014,0.9515,0.1423,0.2975,0.4417,0.1051,0.8372,1.2894,0.8816,-0.0843,0.1584,0.5396,0.2511,1.5075,1.337,0.4579,0.2427,4.6928,1.0717,BRCACancer
D04,0.3789,-0.1529,0.3299,1.3444,1.6049,2.192,0.4523,0.696,0.2746,1.359,-0.1236,1.4866,0.7443,0.7126,0.9433,-0.0483,0.9744,0.4533,3.5147,0.2069,0.0112,1.0622,0.1238,1.1682,0.7218,0.3394,0.2812,0.2818,-0.0997,1.0713,0.7424,0.839,-0.101,0.3481,0.4746,0.12,1.551,1.4436,0.1407,-0.0455,4.0468,0.6791,BRCACancer
D05,0.3114,0.3193,0.3175,1.6537,1.8419,1.8006,0.3594,0.7993,0.3242,1.1728,0.0847,1.5301,0.6599,0.6088,0.8841,-0.0625,0.8024,0.5807,3.2608,0.2837,0.0851,0.8929,-0.1601,1.7174,0.5841,0.0518,0.2137,0.3406,-0.137,0.9227,0.6426,0.9065,-0.1227,0.2638,0.5981,0.2223,1.8689,1.4992,0.0856,0.1848,4.4204,0.9365,BRCACancer
D06,0.5214,0.3913,0.4844,1.6732,1.6136,2.1644,0.2171,0.9319,0.4363,1.412,0.2387,1.7165,0.7545,0.8016,1.2202,0.6211,1.0468,0.4226,3.4186,0.3938,0.0985,1.8552,0.1436,1.4151,1.1721,0.2166,0.3098,0.64,0.0614,1.2633,0.9572,0.8525,0.1857,0.3175,0.7997,0.2692,1.8258,1.5232,0.3971,0.1155,4.1638,1.2641,BRCACancer
D07,0.4789,0.2267,0.4171,1.735,1.9476,2.316,0.3825,0.9693,0.5395,1.4026,0.322,2.029,0.6726,0.7005,1.2087,0.3753,0.9191,0.6738,3.7872,0.2311,0.3727,2.1416,0.2137,1.7085,1.2774,0.1423,0.4676,0.9583,-0.0197,1.1867,1.1839,0.9233,0.09,0.335,0.6444,0.2895,1.8726,1.4411,0.4665,0.0708,4.6214,1.2169,Control
D08,0.1974,-2e-04,-0.0189,1.5397,1.5586,2.0306,0.2343,0.7349,0.3617,1.2338,-0.0278,1.9011,0.5565,0.5217,0.9014,0.2912,0.7999,0.3932,3.2789,0.0643,0.2656,1.5313,-0.097,1.4234,0.7419,-0.146,0.4337,0.4623,-0.193,1.0017,1.0953,0.5894,-0.212,0.0965,0.6913,0.2346,1.4116,1.2206,0.0391,-0.0013,4.2088,0.8055,Control
D09,0.6934,0.3061,0.3892,1.8035,1.7245,2.003,0.2645,0.7414,0.4606,1.3596,0.1445,1.658,0.6971,0.7905,1.1434,0.5953,1.0233,0.5212,3.4874,6e-04,0.3634,1.6288,-0.1922,1.4229,1.0101,0.0558,0.3737,0.5677,-0.2082,1.0469,1.106,0.9495,-0.1835,0.1854,0.6101,0.2422,1.6856,1.4788,0.213,0.2203,4.0584,1.1727,Control
D10,0.286,0.2093,0.2964,2.0907,1.5471,2.4166,0.4321,1.0031,0.5071,1.1275,0.2553,1.7293,0.7406,0.5681,1.0352,0.5922,0.8307,0.4229,3.242,0.1339,0.3323,1.9374,0.106,1.4689,1.1804,0.0133,0.4105,0.7391,0.0037,0.7047,1.5591,0.832,0.0393,0.4579,0.6236,0.2464,1.8082,0.9354,0.1728,0.0924,4.2117,0.6895,Control
D11,-0.1479,0.0359,-0.352,1.03,0.7682,1.2009,0.0571,0.719,-0.1793,0.4497,-0.1883,1.1961,0.375,0.1264,0.6335,0.357,0.3696,0.1128,1.9284,0.1627,-0.1905,0.4346,-0.7551,0.7569,0.5633,-0.3617,-0.2388,-0.2672,-0.2392,0.6283,0.3454,0.1392,-0.2895,-0.1982,0.3077,-0.068,0.5409,0.6374,-0.4728,0.1425,2.9215,0.5655,Control
D12,0.3056,-0.0095,0.4208,1.328,1.4939,2.0522,0.2904,0.7088,0.333,1.1296,-0.1982,1.2961,0.6156,0.3855,1.0461,0.2395,0.9396,0.2971,2.8966,-0.0114,0.0088,1.1109,-0.254,1.425,0.6742,0.0853,0.3253,0.2943,-0.1208,0.6549,1.3394,0.5344,-0.0375,0.1948,0.4949,0.2021,1.4543,0.7674,0.0439,0.1334,3.8934,0.7372,Control
E01,0.4452,0.4221,-0.0503,1.5505,1.814,2.2347,0.4395,0.9769,0.3,1.2865,-0.2243,0.9899,0.5775,0.6771,0.994,0.0728,0.7623,0.2321,3.8879,0.2793,0.3885,0.4647,-0.1575,1.8973,0.5542,-0.0028,0.3764,0.2714,-0.0515,0.6359,1.4955,1.0076,0.0353,0.0961,0.6765,0.125,1.5441,1.4523,0.0404,-0.0742,3.8466,0.7057,BRCACancer
E02,0.7998,0.4057,1.5789,1.9098,2.3725,3.1291,0.8658,0.768,0.9954,1.4108,0.3458,1.8632,0.6848,0.7785,1.2372,0.5252,0.9903,0.9421,4.2341,0.0889,0.3352,2.0992,0.4619,1.6897,1.4676,0.2001,0.7571,0.7213,-0.0055,1.6548,1.6152,0.9769,0.3784,0.4451,0.5501,0.2427,1.6339,1.4995,0.7481,0.2172,4.4544,1.013,Control
E03,0.4808,0.1542,0.6227,1.6855,1.9452,2.786,0.6353,0.9594,0.7524,1.521,0.0714,2.2404,0.7145,0.905,1.2185,0.4135,1.1162,0.6322,4.0138,0.2902,0.5267,1.771,0.1144,1.8525,0.7996,0.1683,0.6563,0.3708,0.0906,0.9957,1.4844,1.078,-0.007,0.5959,0.552,0.252,1.9924,1.3965,0.4946,0.2241,4.6252,1.1242,Control
E04,0.6285,0.2942,0.6727,1.9731,2.1639,3.0216,0.8374,1.0089,0.7284,1.5769,0.2626,2.0066,0.754,0.7141,1.3964,0.6056,1.2547,0.9956,3.5742,0.4072,0.271,1.972,0.233,1.6897,1.2338,0.2277,0.6651,1.0101,-0.0151,1.3398,1.0685,0.7884,0.2174,0.4365,0.8342,0.306,2.0772,1.5282,0.4951,0.3045,4.3314,1.2618,Control
E05,0.6698,-0.0867,0.5482,1.6282,1.7387,2.431,0.4897,1.0553,0.486,1.5671,0.2302,2.2042,0.592,0.7756,1.112,0.3258,0.7859,0.5041,3.2584,0.1056,0.2726,2.2296,-0.0218,1.6177,1.4028,0.0347,0.4099,0.8395,0.096,0.8563,0.9581,0.7219,0.1509,0.0585,0.8236,0.3119,1.4651,1.3193,0.2521,0.2589,4.5067,1.1099,Control
E06,0.2551,0.1491,0.3562,1.0368,1.3298,2.0627,-0.0349,0.6581,0.116,0.9246,-0.3103,1.1677,0.5847,0.8645,0.6781,0.3467,0.451,0.0945,2.8964,0.0965,0.1847,0.2863,-0.4907,1.566,0.6988,-0.4099,-0.0352,0.2646,-0.1384,0.6448,1.227,0.5802,0.3158,-0.3095,0.9504,0.035,1.2961,1.5854,0.055,0.2665,3.1995,0.9514,BRCACancer
E07,0.7011,0.5099,0.9024,1.6868,2.1358,2.6198,0.4855,1.2171,0.6279,1.3272,0.0635,2.3477,0.6919,0.6122,1.1484,0.5258,0.9315,0.5942,3.3947,0.1833,0.3592,1.9928,0.0115,1.3514,1.4023,0.1769,0.3019,0.6163,0.0946,0.79,1.2079,0.9044,0.2468,0.3176,0.6157,0.1626,1.9427,1.6938,0.0125,0.2485,4.3929,0.8579,BRCACancer
E08,0.882,0.1905,0.9719,1.6568,2.0097,2.9282,0.4817,1.0459,1.0004,1.5655,0.2806,1.9723,0.7586,0.6654,1.2737,0.9886,1.0385,0.6157,4.4032,0.1042,0.8911,1.874,0.054,1.4399,0.9867,0.111,0.584,0.4395,0.0306,0.9707,1.7135,1.0961,0.0734,0.3343,0.5307,0.196,1.7725,1.5383,0.5935,0.1684,4.3391,0.7766,Control
E09,0.7932,0.4885,0.3232,2.0006,1.9998,2.774,0.6529,0.8722,0.7171,1.3578,0.411,2.2863,0.6964,0.8151,1.1692,0.6349,1.0574,0.8299,3.6129,0.3115,0.3094,2.2253,0.032,1.2454,1.2062,0.2216,0.4449,0.9991,0.3902,1.284,1.3674,0.912,0.3263,0.5425,0.6834,0.2241,1.8231,1.3165,0.3124,0.2448,4.3605,1.0536,BRCACancer
E10,0.8212,0.4122,1.1571,2.0443,2.1078,2.8658,0.4686,1.0253,0.7536,1.2314,0.216,1.9601,0.8825,0.9341,1.148,1.1011,0.9538,0.8772,3.5192,0.1763,0.5823,1.9593,0.3115,1.4255,1.2419,0.0844,0.7721,0.8486,0.1238,1.3983,1.5963,1.1232,0.3057,0.2661,0.751,0.3837,1.7737,1.6359,0.789,0.2052,4.0184,1.242,BRCACancer
E11,0.6352,0.3735,0.5959,1.8125,2.1125,2.4231,0.2592,0.7058,0.5728,1.1563,0.1998,1.9907,0.5499,0.7277,1.0208,0.5413,0.8246,0.6677,3.7571,0.0255,0.0476,1.5987,-0.1337,1.3576,1.1465,-0.0041,0.3375,0.5243,-0.0447,1.0638,0.9099,0.8126,0.1423,0.2929,0.5147,0.248,1.409,1.0159,0.1105,0.204,4.8649,0.9647,Control
