@relation data

@attribute id string
@attribute 10681 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 10991 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 11261 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 116443 numeric
@attribute 116444 numeric
@attribute 123745 numeric
@attribute 156 numeric
@attribute 157 numeric
@attribute 1742 numeric
@attribute 196883 numeric
@attribute 22941 numeric
@attribute 23236 numeric
@attribute 246213 numeric
@attribute 26279 numeric
@attribute 27165 numeric
@attribute 2744 numeric
@attribute 2752 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2892 numeric
@attribute 2897 numeric
@attribute 2898 numeric
@attribute 2899 numeric
@attribute 2900 numeric
@attribute 2901 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 2911 numeric
@attribute 2912 numeric
@attribute 2913 numeric
@attribute 2914 numeric
@attribute 2915 numeric
@attribute 2916 numeric
@attribute 2917 numeric
@attribute 2918 numeric
@attribute 30814 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3760 numeric
@attribute 391013 numeric
@attribute 50487 numeric
@attribute 50944 numeric
@attribute 51764 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 54331 numeric
@attribute 54407 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 55970 numeric
@attribute 5613 numeric
@attribute 57030 numeric
@attribute 57084 numeric
@attribute 59345 numeric
@attribute 63928 numeric
@attribute 64600 numeric
@attribute 6505 numeric
@attribute 6506 numeric
@attribute 6507 numeric
@attribute 6511 numeric
@attribute 6512 numeric
@attribute 7220 numeric
@attribute 773 numeric
@attribute 775 numeric
@attribute 81539 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 85358 numeric
@attribute 8681 numeric
@attribute 9229 numeric
@attribute 94235 numeric
@attribute 9454 numeric
@attribute 9456 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.3964,-0.0037,-0.0447,0.1771,-0.1059,-0.0329,0.1431,1.2259,1.647,-0.1336,0.4234,-0.1491,0.1703,0.063,0.9683,1.3736,0.2257,0.1056,-0.0358,0.6393,-0.2164,0.0638,0.0561,1.1455,0.9311,-0.0464,0.5898,1.5047,0.0806,0.5344,0.6091,1.2608,0.3723,0.0107,0.0339,-0.0489,0.6265,0.9685,-0.1745,0.454,-0.0841,-0.0905,-0.113,-0.1228,-0.1398,-0.0206,-0.0273,0.0322,-0.0917,-0.0914,-0.1335,-0.0803,-0.2015,-0.1354,-0.0395,-0.1579,0.0593,-0.1251,-0.119,-0.0727,-0.1138,-0.0209,0.5047,0.8112,0.4282,-0.1263,-0.0378,-0.0237,-0.0594,0.0476,0.0868,-0.0228,0.2053,-0.2421,1.4793,0.5867,-0.0621,0.1848,0.4595,1.3549,2.8038,0.643,1.0422,0.9878,1.0846,0.9115,0.9113,-0.0051,0.3263,0.9853,-0.1178,1.8347,0.9926,-0.0209,0.8719,0.0348,-0.0725,0.7087,-0.1303,-0.0689,-0.0634,-0.1066,0.0034,-0.0204,0.1272,0.0594,-0.0244,-0.0803,2.1052,0.099,0.2803,0.1612,0.0479,-0.0639,0.3358,-0.0415,0.1365,0.2609,0.0065,Control
Utah__A12,0.2514,0.1315,0.0846,0.2876,0.0862,0.106,0.1753,1.0335,0.9007,-0.1268,0.0378,-0.1554,-0.0307,0.0567,0.5711,0.8304,0.0766,0.0937,-0.018,0.1726,-0.214,0.3108,0.0779,0.8702,0.7299,-0.0219,0.5364,1.3056,0.0412,0.1356,0.3465,1.191,0.2616,0.0854,0.3757,0.1394,0.4115,1.7903,-0.0473,0.1024,0.0025,-0.0105,-0.1275,-0.1232,-0.0486,0.1292,-0.0646,-0.0342,-0.1777,-0.0696,-0.108,-0.2075,-0.371,-0.084,0.1295,-0.0245,0.2442,-0.2088,-0.0724,-0.0321,-0.022,0.1077,0.458,0.3529,0.5382,-0.0671,0.2376,0.0476,-0.1336,0.1566,-0.0741,0.1872,0.2143,0.0537,0.8977,0.2473,-0.0411,0.1567,0.156,0.7516,2.1819,0.5035,0.6696,0.8395,0.9252,0.786,0.9203,-0.3279,0.1184,0.5269,-0.2487,1.3126,0.6672,0.095,0.5241,0.0186,-0.1006,0.6133,-0.1657,0.2204,-0.038,-0.0617,0.0938,-0.0683,0.3158,0.1346,-0.036,-0.0359,1.5003,0.2651,0.1534,0.1712,-0.0081,-0.1667,0.1246,-0.1093,-0.0779,-0.003,0.078,Control
Utah__B01,0.4829,0.1108,0.0389,0.25,-0.042,0.0013,0.1403,0.9494,1.2525,-0.1404,0.1165,-0.0798,-0.2214,0.0597,0.9529,1.3006,0.0997,0.1035,-0.1204,0.3587,-0.2039,0.0595,0.2415,1.5001,0.8299,0.1658,0.7127,1.4935,-0.0075,0.5769,0.5895,1.281,0.2732,-0.1128,0.1499,-0.0012,0.9723,1.146,-0.1225,0.2193,0.0133,-0.0935,-0.1244,-0.1072,-0.1675,0.1069,-0.0168,-0.0904,-0.3059,-0.0372,-0.0777,-0.2776,-0.4993,-0.1399,0.0134,-0.149,0.0319,-0.1874,-0.1836,-0.0682,-0.0503,-0.0131,0.7067,0.7916,0.6486,-0.162,0.1802,0.019,-0.238,-0.12,0.0687,0.0475,0.2591,0.0377,1.4475,0.2449,-0.0318,0.1884,0.3047,1.0452,2.6486,0.7077,1.1678,1.2423,1.3713,0.7574,0.9718,-0.2682,0.5839,0.9472,-0.434,1.5662,0.7793,0.0782,0.9051,-0.2409,-0.1266,0.6775,-0.1875,0.0701,0.0161,-0.1376,0.0861,-0.1499,0.1323,0.2618,-0.0778,-0.0381,1.9887,0.3706,0.2493,0.2308,-0.0075,-0.2776,0.526,-0.076,-0.1934,-0.0526,0.0068,Control
Utah__B02,0.4206,0.0233,-0.0187,0.2884,-0.0226,-0.0035,0.1148,1.2251,1.7995,-0.1385,0.3118,-0.0948,0.2273,-0.0012,1.3142,1.2554,0.361,0.1452,-0.0305,0.2607,-0.1588,0.0183,0.1917,1.4029,1.4568,0.0312,0.9572,1.7025,0.0337,0.34,0.704,1.5051,0.6816,-0.0399,0.0361,8e-04,1.1341,1.4113,-0.1637,0.5787,-0.0745,-0.0666,-0.094,-0.1307,-0.1163,0,-0.0587,0.0381,-0.109,-0.0863,-0.1102,-0.1279,-0.067,-0.1298,0.0905,-0.0959,0.1176,-0.1431,-0.0763,-0.0978,-0.0898,0.0254,0.5934,0.6638,0.8422,-0.1341,0.0786,0.0351,-0.056,0.0257,0.0142,-0.0695,0.3629,-0.0877,1.8017,0.5812,-0.0654,0.2594,0.5813,1.0782,2.8384,0.6735,1.0899,1.3341,1.2918,0.9736,1.0268,-0.1548,0.3378,0.785,-0.1472,1.7427,1.0963,-0.0279,1.006,-0.0596,-0.0645,1.0695,-0.1392,0.0543,-0.0746,-0.1286,-0.0151,-0.0715,0.2095,0.174,-0.0489,-0.0632,1.9818,0.3654,0.3582,0.1033,-0.0539,-0.0566,0.7468,-0.0876,0.2053,0.3155,0.077,Control
Utah__B03,0.4381,-0.0151,-0.0213,0.2657,-0.0597,-0.009,0.112,1.1842,1.5743,-0.1297,0.2259,-0.0784,0.11,0.003,1.0892,1.225,0.216,0.1393,-0.0522,0.3661,-0.1746,0.1616,0.175,1.5588,1.2913,0.0294,0.7691,1.6628,0.0284,0.4581,0.6633,1.4294,0.4854,-0.0239,0.2013,0.0163,1.1148,0.2213,-0.2162,0.3647,-0.0506,-0.0837,-0.0903,-0.1227,-0.1194,-0.0055,-0.0262,5e-04,-0.1622,-0.0356,-0.0988,-0.1426,-0.233,-0.1609,-0.0442,-0.0911,0.0701,-0.1145,-0.1132,-0.0996,-0.1137,-0.0379,0.6638,0.7044,0.7215,-0.1246,0.1213,0.0795,-0.0444,0.0251,-0.0039,0.0177,0.3548,-0.0831,1.6027,0.4731,-0.0366,0.2379,0.5116,1.1925,2.8071,0.7456,1.1547,1.3269,1.3768,0.9021,1.0272,-0.1715,0.3907,0.9095,-0.1904,1.7521,0.9479,0.0149,1.0673,-0.1246,-0.0984,0.966,-0.1796,-0.0701,-0.0367,-0.0725,0.0364,-0.046,0.104,0.2486,-0.0215,-0.0499,2.0426,0.2806,0.3219,0.0897,-0.0491,-0.0888,0.5674,-0.0558,0.0841,0.2158,-0.0233,BRCACancer
Utah__B04,0.361,0.0312,-0.0182,0.2717,0.0295,-0.0145,0.0924,0.9946,1.7749,-0.2223,0.4276,-0.1637,0.0669,-0.0191,1.1373,1.6869,0.2554,0.1181,-0.0505,0.8222,-0.167,-0.0423,0.0409,1.8214,0.9006,0.0393,0.8921,1.3641,0.0146,1.0542,0.6721,1.6404,0.4694,-0.0164,0.03,-0.0029,0.8287,1.2394,-0.091,0.1527,-0.1093,-0.1048,-0.1577,-0.1744,-0.1065,0.0034,-0.1174,0.0022,-0.1121,-0.1652,-0.1826,-0.1528,-0.2703,-0.1226,-0.056,-0.1302,0.1018,-0.1443,-0.1789,-0.1192,-0.0989,-0.102,0.9323,1.0224,0.7962,-0.1089,-0.0286,0.0473,-0.0985,0.0264,-0.0659,0.0322,0.4159,-0.1513,1.6955,0.4117,-0.1142,0.333,0.3866,1.4998,2.4712,1.1983,1.4023,1.5379,1.7592,0.8631,1.2233,-0.0225,0.6402,1.5857,-0.1718,1.9229,0.7243,-3e-04,0.9176,-0.0341,-0.1159,0.6787,-0.1468,0.011,-0.0531,-0.1119,0.0266,-0.0041,0.1814,0.1915,-0.0823,-0.1014,2.1259,0.5323,0.3229,-0.0356,-0.1594,-0.076,0.4342,-0.1135,0.1028,0.1539,0.0102,BRCACancer
Utah__B05,0.2433,0.0971,0.0219,0.2407,0.0359,0.0753,0.085,1.074,1.6009,-0.1957,0.2881,-0.199,0.0733,0.0226,1.1197,1.2843,0.1365,0.1352,-0.0865,0.1639,-0.3062,0.0963,0.047,1.1719,1.0134,-0.018,0.8147,1.5271,0.0042,0.2673,0.5904,1.3874,0.5488,0.0079,0.1764,0.0128,0.8703,1.2338,0.0184,0.498,-0.0677,-0.0496,-0.1725,-0.1633,-0.0109,0.0376,-0.1446,0.0242,-0.1704,-0.1427,-0.193,-0.1039,-0.2986,-0.1066,0.0897,-0.1103,0.1287,-0.1889,-0.1223,-0.049,-0.0487,0.0478,0.5168,0.6201,0.5735,-0.15,4e-04,-0.027,-0.1097,0.0217,-0.077,0.0534,0.2031,-0.1003,1.6773,0.4203,-0.1119,0.1137,0.5511,1.3468,2.6715,0.6104,1.0784,0.9911,1.2435,0.9923,0.8631,-0.1351,0.1887,0.8601,-0.2041,1.8007,0.8239,0.0152,0.8413,-0.0583,-0.1606,0.731,-0.1609,0.0348,-0.1233,-0.1198,0.0345,-0.1709,0.2166,0.1097,-0.0803,-0.1106,1.9305,0.2313,0.3293,-0.2134,-0.0596,-0.1046,0.3933,-0.1224,0.2308,0.0269,0.0302,BRCACancer
Utah__B06,0.2756,-8e-04,0.076,0.1237,-0.0887,-0.0411,0.0647,0.8427,1.1394,-0.1503,-0.0293,-0.0909,-0.208,-0.0659,0.7767,0.9596,-0.0255,0.0621,-0.2301,0.3007,-0.1984,0.2231,0.1404,1.2571,0.909,0.1532,0.4868,1.3365,0.015,0.3375,0.3913,1.1324,0.0972,-0.1567,0.158,-0.0151,0.6493,0.6675,-0.0494,-0.0243,0.1128,-0.0183,-0.0686,-0.0925,-0.0982,0.074,-0.0823,-0.2313,-0.2751,0.0535,-0.0736,-0.3312,-0.5683,-0.0587,-0.1604,-0.047,-0.0269,-0.1938,-0.2985,0.02,0.0524,-0.2698,0.6232,0.5546,0.4832,-0.1042,0.0997,-0.116,-0.3218,-0.2604,-0.0073,0.1204,0.2704,0.1558,1.3882,0.1163,0.0084,0.1528,0.2702,1.0517,2.4714,0.687,0.8842,0.9662,1.0969,0.5286,0.7513,-0.3816,0.1906,0.7212,-0.4449,1.3023,0.5177,0.1692,0.6527,-0.296,-0.2052,0.4354,-0.223,-0.1634,-0.0041,-0.0621,0.1614,-0.1111,0.0821,0.1168,-0.1017,-0.0897,1.7596,0.2494,0.1636,0.1779,0.0067,-0.3776,0.2134,-0.0967,-0.6426,-0.1129,0.0338,BRCACancer
Utah__B07,0.4335,0.0391,-0.041,0.3381,-0.0204,0.0244,0.0305,1.1506,1.8352,-0.1607,0.3871,-0.0798,0.2495,-0.0688,1.3212,1.2138,0.2528,0.1993,-0.0628,0.3325,-0.1754,0.0652,0.1375,1.6826,1.2658,0.0062,0.9767,1.7369,0.0569,0.3625,0.7489,1.5522,0.6322,-0.0345,0.0456,-0.028,1.0967,1.2039,-0.0841,0.4957,-0.0637,-0.0409,-0.098,-0.0974,-0.0725,-0.0295,-0.1319,-0.011,-0.1134,-0.1287,-0.1293,-0.0757,-0.189,-0.1122,0.1213,-0.0556,0.1093,-0.1218,-0.0385,-0.0876,-0.0767,0.0423,0.755,0.7949,0.9173,-0.1103,-0.0224,0.1347,-0.091,-0.0141,-0.0887,-0.0114,0.4161,-0.1888,1.8805,0.5681,-0.0749,0.2893,0.6457,1.2703,2.8035,0.8158,1.2783,1.5449,1.3646,1.0257,1.149,-0.1569,0.2531,0.9385,-0.1719,1.8217,1.0487,-0.0232,1.0379,-0.028,-0.1057,0.9927,-0.1394,-0.0464,-0.0927,-0.13,-0.0029,-0.0501,0.2263,0.265,-0.0987,-0.1119,2.1386,0.5052,0.4718,0.1123,-0.043,-0.0873,0.6871,-0.0891,-0.0036,0.2587,0.0802,BRCACancer
Utah__B08,0.4731,-0.0051,-0.0526,0.2855,-0.0177,-0.0384,0.1778,1.3991,1.7385,-0.1052,0.2252,-0.0733,0.226,-0.0075,1.1714,1.3825,0.3653,0.1498,-0.0296,0.2795,-0.1272,0.0677,0.1037,1.1364,1.1283,0.0308,0.7613,1.7617,0.0717,0.2896,0.6844,1.3505,0.5694,0.0658,0.1366,-0.0375,0.6847,1.9803,-0.0815,0.2553,-0.0882,-0.1077,-0.0935,-0.0976,-0.1009,-0.0276,0.0047,0.094,-0.066,-0.0954,-0.1168,-0.0372,-0.0782,-0.1071,-0.0378,-0.1317,0.1136,-0.1075,-0.1061,-0.0896,-0.1144,-0.14,0.4308,0.6383,0.5576,-0.1281,-0.044,0.118,-0.0092,0.234,-0.0012,-0.0165,0.4351,-0.1383,1.7224,0.7038,-0.023,0.173,0.5907,0.9433,3.0661,0.4645,1.0269,0.932,1.044,1.0223,1.0355,-0.0317,0.242,0.7048,-0.0759,1.7268,1.0739,-0.0402,0.9504,0.0031,-0.0681,1.0682,-0.0738,-0.013,-0.0247,-0.063,-0.0265,-0.0432,0.1298,0.0753,-0.0206,-0.0741,1.8818,0.3628,0.3157,-0.0151,-0.0504,-0.0125,0.4259,-0.0426,0.1336,0.3359,-0.0177,Control
Utah__B09,0.4962,-0.0189,-0.0568,0.2227,-0.0525,-0.0341,0.1192,0.8022,1.5841,-0.1501,0.1847,-0.1129,0.1203,0.0435,1.0733,1.5804,0.1038,0.1634,-0.0552,0.7363,-0.1177,0.2535,0.057,1.6577,1.066,-0.0316,0.7395,1.0544,0.1058,0.9284,0.6796,1.3029,0.3378,-0.0079,0.1868,-0.0194,0.9397,1.6008,-0.1619,0.2334,-0.0908,-0.1387,-0.1157,-0.1364,-0.1324,-0.0368,-0.0341,0.0192,-0.1189,-0.1086,-0.1424,-0.0537,-0.2393,-0.1637,-0.0772,-0.181,0.0628,-0.1351,-0.2124,-0.1175,-0.1254,0.0701,0.8773,0.9852,0.6223,-0.1574,-0.046,-0.0275,-0.0755,0.0929,0.1212,-0.0848,0.2198,-0.2375,1.5556,0.3254,-0.0493,0.1426,0.5114,1.5843,2.3676,1.0491,1.2339,1.2207,1.6384,0.7716,1.0551,-0.1108,0.6761,1.539,-0.1118,1.8556,0.6235,-0.0185,1.0045,-0.1004,-0.1151,0.5315,-0.1598,-0.0782,-0.0975,-0.127,0.0053,-0.0985,0.142,0.1098,-0.0479,-0.0699,2.1274,0.4444,0.3217,0.0831,-0.0231,-0.0631,0.4177,-0.0871,-6e-04,0.2124,0.0345,Control
Utah__B10,0.2487,0.0631,-0.0263,0.2004,-0.057,-0.0107,0.0524,0.8905,1.522,-0.169,0.2112,-0.1208,0.1164,-0.0199,0.9175,1.4408,0.1469,0.0767,-0.058,0.579,-0.2148,0.1483,0.0058,1.5033,0.9839,-0.0435,0.7754,1.4356,-0.0164,0.6993,0.4932,1.3645,0.3708,-0.0174,0.0183,0.0497,0.4954,1.0643,-0.1081,0.4563,-0.0886,-0.0734,-0.1014,-0.1025,-0.1155,-0.0308,-0.0552,-0.0173,-0.1306,-0.1334,-0.1275,-0.0973,-0.237,-0.1336,-0.0229,-0.1171,0.1254,-0.1498,-0.0844,-0.1015,-0.0618,-0.0313,0.6944,0.7306,0.5832,-0.1656,-0.026,-0.085,-0.0939,0.2025,0.1111,-0.0435,0.3058,-0.094,1.5076,0.2981,-0.0904,0.1451,0.2587,1.3474,2.6921,0.9128,1.0863,1.1201,1.4404,0.7027,1.0905,-0.2745,0.405,1.1167,-0.0863,1.7685,0.645,0.0461,0.9284,-0.0743,-0.0711,0.7147,-0.1255,0.0312,-0.0797,-0.0869,0.0196,-0.0017,0.1783,0.0967,-0.0522,-0.0924,2.0563,0.3383,0.2009,-0.0298,-0.0022,-0.0531,0.2882,-0.1012,-0.0939,0.2446,0.0329,Control
Utah__B11,0.3846,-0.0029,-0.0368,0.2103,0.0246,0.0264,0.1526,1.2795,1.5418,-0.1462,0.1991,-0.0875,0.1932,0.006,1.0716,1.5926,0.3281,0.113,-0.0513,0.4488,-0.1494,0.0073,0.0905,1.2261,1.0066,0.0457,0.7904,1.5462,0.0552,0.5084,0.6187,1.2939,0.6596,-0.0258,0.028,0.0752,0.6355,2.2638,0.0122,0.4512,-0.0829,-0.1151,-0.0834,-0.1284,-0.0784,-0.0157,-0.0509,0.0072,-0.0651,-0.0662,-0.0937,-0.1175,-0.1644,-0.134,-0.1039,-0.0434,0.0699,-0.135,-0.057,-0.099,-0.0537,0.0439,0.5697,0.7976,0.5183,-0.0722,-0.0022,0.0552,-0.0514,0.1992,-0.0328,-0.0623,0.4457,-0.0829,1.696,0.6398,-0.0329,0.3011,0.3938,1.0835,2.9531,0.6651,1.0211,0.9027,1.2029,1.1206,0.8979,-0.1753,0.3123,0.9569,-0.0047,1.6655,0.929,-0.0296,0.8914,-0.0304,-0.1054,1.0235,-0.2254,0.0108,-0.0929,-0.1043,0.0273,-0.0666,0.1236,0.0869,-0.0202,-0.088,1.7066,0.3644,0.2179,-0.0988,-0.0585,-0.0393,0.375,-0.0772,0.2282,0.3641,-0.0387,Control
Utah__B12,0.3023,0.0589,-0.0709,0.1341,0.0732,-0.0087,0.0175,0.5923,1.5314,-0.11,0.1318,-0.1394,0.2276,0.0252,0.9599,1.3345,0.1798,0.041,-0.0448,0.4228,-0.1053,0.1601,0.0329,1.4163,0.6755,0.023,0.637,0.7185,-0.0475,0.8178,0.5449,1.1821,0.3562,-0.0173,0.1299,0.005,0.6112,0.6506,-0.0481,-0.1943,-0.111,-0.0515,-0.1257,-0.1162,-0.0898,0.0223,-0.0566,-0.0057,-0.0678,-0.1213,-0.1231,-0.1644,-0.2063,-0.0883,0.056,-0.066,0.0696,-0.182,-0.1405,-0.0669,-0.0688,-0.1864,0.693,0.6504,0.5279,-0.097,-0.0612,-0.0067,-0.1266,0.0183,-0.007,0.0404,0.206,-0.2481,1.419,0.2497,-0.11,0.1191,0.2589,0.9873,1.9931,0.8994,1.0188,1.0512,1.3747,0.6792,0.7255,-0.1048,0.6519,1.3776,-0.1186,1.4468,0.5105,0.0085,0.7009,-0.061,-0.1389,0.2404,-0.0957,-0.0435,-0.0974,-0.0995,-0.0324,-0.101,0.1797,0.1679,-0.0678,-0.1139,1.9191,0.3684,0.2491,-0.156,-0.1125,-0.041,0.4113,-0.1126,-0.039,0.1973,0.0838,Control
Utah__C01,0.3165,0.0598,-0.0152,0.2995,-0.0226,0.0131,0.0422,1.2414,2.0991,-0.2017,0.3192,-0.138,0.1499,-0.0154,1.452,1.7618,0.4223,0.2219,-0.0424,0.6491,-0.199,0.0153,0.0652,1.2744,1.2309,0.0246,1.0621,1.4869,0.031,0.7247,0.6989,1.537,0.7261,-0.052,0.0776,-0.0159,1.0507,1.6944,0.074,0.4884,-0.0794,-0.0685,-0.1333,-0.2002,-0.0874,-0.0025,-0.1169,0.0649,-0.1206,-0.1516,-0.158,-0.1228,-0.123,-0.1332,0.0793,-0.0655,0.1031,-0.186,-0.1257,-0.1081,-0.0745,-0.0132,0.7023,0.8065,0.7498,-0.12,-0.0928,0.0018,-0.0603,-0.0087,-0.0334,0.0065,0.4403,-0.197,2.065,0.847,-0.1199,0.3662,0.7939,1.3751,2.7429,0.7998,1.202,1.0897,1.3561,1.0811,0.8639,-0.0299,0.3616,1.229,-0.1739,1.9339,1.0546,-0.002,1.0348,-0.0508,-0.1667,0.8786,-0.2502,0.0189,-0.1248,-0.1211,0.0267,-0.0454,0.1767,0.1418,-0.0698,-0.1124,1.7495,0.454,0.4326,0.0607,-0.1148,-0.0628,0.6413,-0.0985,0.3143,0.2205,0.0417,BRCACancer
Utah__C02,0.3771,0.0502,-0.0062,0.3704,0.0305,0.0214,0.0748,1.3196,1.8856,-0.1196,0.2992,-0.0958,0.2787,0.0245,1.3058,1.1756,0.3734,0.1252,-0.0194,0.2937,-0.1525,0.3071,0.0963,1.2567,1.1142,0.0528,0.907,1.5905,0.0077,0.2526,0.6217,1.4394,0.6939,0.0013,0.1717,0.0616,0.7869,1.9183,-0.1219,0.4597,-0.0588,-0.0726,-0.1255,-0.1494,-0.0327,0.009,-0.0569,0.0676,-0.0661,-0.1096,-0.1608,-0.0727,-0.0111,-0.105,0.016,-0.0757,0.1425,-0.1236,-0.0147,-0.0568,-0.0735,-0.1048,0.5586,0.5927,0.8984,-0.092,-0.0184,0.0208,-0.0583,0.1475,-0.0544,-0.0144,0.3927,-0.1472,1.8722,0.6713,-0.1015,0.3123,0.6519,1.0367,2.7722,0.6358,0.8961,1.1147,1.1454,0.9256,1.0809,-0.1685,0.2437,0.7082,-0.0945,1.6487,1.0889,0.0321,1.0075,-0.0305,-0.0911,0.9686,-0.055,-0.0027,-0.1141,-0.1212,0.0352,0.0161,0.2038,0.2465,-0.0452,-0.0994,1.8314,0.4532,0.4646,0.0471,-0.1234,-0.0112,0.5847,-0.1173,0.4152,0.2454,0.0907,BRCACancer
Utah__C03,0.3922,0.0459,-0.0088,0.3292,0.0184,0.0377,0.0528,1.2433,2.2277,-0.1693,0.4669,-0.1219,0.2212,0.0064,1.5874,1.3897,0.371,0.2172,-0.0576,0.2952,-0.1753,0.1887,0.0417,1.3762,1.4707,-0.0284,1.1538,1.7382,0.0279,0.3465,0.7864,1.4731,0.9692,0.0168,0.0187,0.0149,1.0023,1.3355,-0.1468,0.6008,-0.1005,-0.0583,-0.1301,-0.153,-0.0528,1e-04,-0.0835,0.0704,-0.0619,-0.1362,-0.1729,-0.1176,-0.0582,-0.0901,0.135,-0.1082,0.1327,-0.1471,-0.0404,-0.0752,-0.055,0.019,0.5749,0.6796,1.0183,-0.0822,-0.0189,0.0219,-0.0491,0.115,-0.088,0.0393,0.3827,-0.1392,2.244,0.8394,-0.0985,0.3745,0.9425,1.406,2.6022,0.7122,1.0785,1.3442,1.2456,0.9695,1.0198,-0.1013,0.2667,0.8439,-0.0512,1.846,1.1527,-0.0017,1.0807,-0.0038,-0.124,0.9367,-0.179,-0.0752,-0.1129,-0.1809,-0.0116,0.02,0.3306,0.1711,-0.0797,-0.1339,1.869,0.4613,0.6252,0.1195,-0.116,-0.0442,0.8837,-0.0888,0.2486,0.3428,0.0706,BRCACancer
Utah__C04,0.3019,0.0535,-0.0317,0.211,-0.0243,0.0032,0.1133,1.2503,1.4909,-0.1511,0.0795,-0.1699,0.2975,0.0556,1.0922,0.9603,0.3129,0.0895,-0.0158,0.1426,-0.152,0.3173,-0.0319,0.7028,0.9317,-0.0809,0.6279,1.0604,0.0147,0.183,0.6261,1.2114,0.5875,0.0117,0.1234,0.018,0.5648,1.8182,0.0306,0.0229,-0.0986,-0.0816,-0.0547,-0.0826,-0.0624,0.0135,-0.0087,0.1631,-0.0107,-0.1054,-0.1205,-0.0243,0.018,-0.1326,0.036,-0.0818,0.108,-0.1008,-0.0865,-0.0992,-0.0307,-0.169,0.3302,0.3773,0.4544,-0.141,-0.1653,-0.0011,0.0326,0.3269,0.0801,0.0383,0.2208,-0.1074,1.4118,0.5303,-0.0485,0.1119,0.4869,0.7408,2.4633,0.3918,0.606,0.6034,0.8424,0.883,0.7329,-0.0527,0.2023,0.5393,-0.0144,1.4608,0.979,-0.0064,0.7066,0.0453,-0.1141,0.5025,-0.0714,0.0131,-0.1149,-0.0668,0.017,0.0611,0.1799,9e-04,0.0109,-0.069,1.6402,0.2892,0.2093,-0.2828,-0.1657,0.0774,0.3559,-0.0629,0.5329,0.2134,0.0388,Control
Utah__C05,0.1828,0.0764,0.009,0.1841,-0.0196,0.0486,0.0468,1.2853,1.6082,-0.1343,0.1714,-0.1201,0.2624,0.0791,1.1167,0.968,0.2519,0.0652,0.0296,0.1722,-0.1176,0.2773,0.0928,0.7972,0.8581,-0.0681,0.7132,1.2517,-0.0585,0.1895,0.5259,1.2582,0.6071,0.0413,0.2734,0.0271,0.4962,0.534,-0.0955,0.0242,-0.0828,-0.0507,-0.0741,-0.1054,-0.0157,0.0377,-0.0289,0.1136,-0.0212,-0.093,-0.1301,-0.0503,0.082,-0.1347,-0.0587,-0.0982,0.1465,-0.0526,0.0438,-0.0689,-0.0611,-0.0829,0.3582,0.392,0.5868,-0.0593,-0.0752,0.0406,-0.0031,0.2252,-0.0121,0.025,0.1459,-0.1833,1.4503,0.4762,-0.0526,0.1792,0.4312,0.8371,2.3702,0.4207,0.6075,0.6104,0.8302,0.7746,0.8033,-0.1001,0.1357,0.4731,0.0529,1.5008,0.8706,9e-04,0.7514,0.0417,-0.0987,0.7797,0.0741,-0.0323,-0.0698,-0.0291,7e-04,0.0352,0.1569,0.1054,-0.0051,-0.0577,1.5478,0.1854,0.2234,-0.2682,-0.024,0.0668,0.3473,-0.0834,0.2443,0.2366,-0.008,BRCACancer
