@relation data

@attribute id string
@attribute 6655 numeric
@attribute 9459 numeric
@attribute 50649 numeric
@attribute 9828 numeric
@attribute 9826 numeric
@attribute 57580 numeric
@attribute 84033 numeric
@attribute 50650 numeric
@attribute 23370 numeric
@attribute 27237 numeric
@attribute 25791 numeric
@attribute 221472 numeric
@attribute 2245 numeric
@attribute 8878 numeric
@attribute 572 numeric
@attribute 1894 numeric
@attribute 9500 numeric
@attribute 6453 numeric
@attribute 55851 numeric
@attribute 8874 numeric
@attribute 7409 numeric
@attribute 23365 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 7314 numeric
@attribute 23229 numeric
@attribute 836 numeric
@attribute 835 numeric
@attribute 29 numeric
@attribute 89846 numeric
@attribute 23263 numeric
@attribute 7410 numeric
@attribute 7074 numeric
@attribute 5879 numeric
@attribute 7204 numeric
@attribute 6654 numeric
@attribute 4168 numeric
@attribute 5599 numeric
@attribute 27018 numeric
@attribute 5664 numeric
@attribute 5663 numeric
@attribute 26574 numeric
@attribute 51107 numeric
@attribute 23421 numeric
@attribute 7189 numeric
@attribute 83464 numeric
@attribute 10276 numeric
@attribute 4803 numeric
@attribute 4804 numeric
@attribute 10018 numeric
@attribute 8997 numeric
@attribute 393 numeric
@attribute 26230 numeric
@attribute 11214 numeric
@attribute 9181 numeric
@attribute 57449 numeric
@attribute 23385 numeric
@attribute 7531 numeric
@attribute 121512 numeric
@attribute 64857 numeric
@attribute 10451 numeric
@attribute Class {Control,BRCACancer}

@data
B07,1.3289,1.6029,-0.0164,-0.0575,0.6697,1.4596,0.197,1.6735,1.016,0.0797,-0.054,1.2993,-0.0732,1.7731,0.203,0.5346,0.5213,0.0861,1.0017,0.7079,1.4775,0.7209,-0.108,0.4115,0.4712,0.5494,1.2561,1.5426,0.5238,1.1272,0.0168,0.1305,0.4277,0.7269,0.33,1.1794,0.0024,1.4186,0.6207,0.1971,1.1035,1.0807,1.5463,0.5459,0.8359,1.0041,0.289,0.0263,-0.1598,0.9731,-0.006,1.4144,0.0293,1.4976,1.2265,0.039,1.125,0.7835,0.527,0.6029,0.7972,BRCACancer
B08,1.3009,1.4643,-0.0528,0.0754,0.5389,1.3119,0.107,1.1694,0.9171,0.0756,-0.0778,1.0338,-0.0041,1.4554,0.2826,0.3247,0.3603,0.1224,1.2292,0.6061,1.3839,0.9948,-0.0704,0.2951,0.64,0.3738,1.1499,1.1629,0.456,0.9589,0.0665,0.1572,0.54,0.4862,0.2361,0.7595,-0.0422,1.0803,0.8954,0.1224,1.05,1.0205,1.3652,0.5477,0.7919,0.9766,0.628,-0.0581,-0.0425,0.5029,-0.0324,1.2311,0.0105,1.2715,0.9167,0.0056,0.921,0.8018,0.6001,0.4558,0.404,Control
B09,1.2638,1.3463,-0.1206,-0.0666,0.4775,1.4499,0.1393,1.589,1.0752,-0.0156,-0.1123,0.8246,-0.0258,1.4166,0.0768,0.1413,0.4915,0.1259,0.4469,0.8176,1.0445,0.9138,-0.0913,0.5198,0.6032,0.4318,0.9575,1.2374,0.5461,1,0.0462,0.1708,0.434,0.6499,0.5833,1.2234,-0.0131,1.0942,0.5413,0.068,1.0734,1.0377,0.8982,0.6955,0.6653,0.8754,0.1517,0.0016,-0.1404,0.9147,-0.0044,1.1192,-5e-04,1.7452,0.7627,-0.0593,0.738,0.8023,0.7391,0.3688,1.075,Control
B10,1.1026,1.3382,-0.0578,-0.0237,0.4689,1.3628,0.1219,1.5491,0.6792,0.0296,-0.0782,0.8825,-0.0597,1.1869,0.0931,0.1942,0.3023,0.0623,0.6959,0.5961,0.9307,0.5852,-0.0687,0.3628,0.3894,0.3414,0.874,1.1817,0.3885,0.8156,-0.0299,0.0362,0.4892,0.8182,0.518,1.057,-0.0945,0.9202,0.2904,0.0724,0.9467,0.8833,1.0584,0.3514,0.6547,0.7007,0.1464,0.04,-0.1437,0.6947,-0.0166,0.8364,0.04,1.5418,0.845,-0.0282,0.9087,0.6367,0.7046,0.2756,0.8424,Control
B11,1.2622,1.3821,-0.0091,-0.0288,0.6769,1.3325,0.0989,1.2755,0.7882,0.0655,-0.0445,0.8461,1e-04,1.3498,0.2148,0.4211,0.3759,0.1363,1.3288,0.5864,1.248,0.7706,-0.0675,0.3506,0.4745,0.2712,1.0068,1.1852,0.4307,0.8529,0.0439,0.1687,0.6626,0.5737,0.4201,0.9509,-0.0862,0.9405,0.869,0.2033,0.9203,0.8602,1.2644,0.2701,0.69,0.8409,0.256,0.0276,-0.0283,0.7956,-0.0236,0.9415,0.0646,1.4083,0.8689,0.0256,0.9501,0.7199,0.6435,0.4606,0.6514,Control
B12,0.8093,1.1754,0.0014,-0.1122,0.3965,1.2262,0.2327,1.2981,0.9144,0.031,-0.0957,0.9118,-0.0725,1.124,0.0569,-0.0692,0.2558,0.0216,0.1683,0.6368,0.7461,0.2933,-0.1348,0.4148,0.3528,0.2378,0.6178,1.1062,0.4434,0.9486,0.0379,0.0678,0.4185,0.6707,0.4308,1.0116,-0.1001,0.7469,0.2507,0.0068,0.8923,0.6655,0.5594,0.2901,0.5564,0.6083,0.1319,0.0181,-0.1532,0.7427,-0.0246,1.0054,-0.0185,1.5511,0.7565,-0.0337,0.6526,0.6234,0.5897,0.2918,0.5464,Control
C01,1.3698,1.4782,0.0167,-0.0046,0.8797,1.695,0.1618,1.3566,1.0914,0.0299,-0.0617,1.5632,-0.0458,1.5517,0.2317,0.4121,0.4415,0.1791,1.0964,0.6872,1.61,0.6626,-0.1313,0.3617,0.3542,0.4437,0.9613,1.3749,0.6615,1.1077,0.0384,0.2072,0.571,0.7435,0.5609,1.0359,-0.076,1.167,0.6238,0.191,1.2515,1.0814,1.3982,0.3658,0.8126,0.9845,0.3037,-0.0124,-0.1253,0.8952,-0.0217,1.4393,0.1392,1.5436,1.267,0.0242,1.1896,0.9006,0.9171,0.5587,0.7783,BRCACancer
C02,1.1809,1.406,0.0391,0.011,0.6892,1.3701,0.2308,1.4264,1.0271,0.0832,-0.0369,1.1638,-0.0181,1.6527,0.2893,0.4083,0.4006,0.0428,1.1918,0.5634,1.4449,0.7091,-0.0746,0.4895,0.5746,0.371,0.9934,1.4001,0.4975,1.0481,0.1236,0.1248,0.5207,0.5309,0.3563,0.9083,-0.0346,0.9944,0.9174,0.206,0.8875,1.0277,1.523,0.542,0.7302,0.6758,0.3301,0.1095,-0.0731,0.7007,0.0023,1.3571,0.0414,1.2126,1.1659,0.1538,1.1723,0.7823,0.3746,0.5202,0.6598,BRCACancer
C03,1.3061,1.3964,0.0304,-0.0369,0.8199,1.6899,0.2982,1.6777,1.0258,0.1151,0.0042,1.5027,-0.0174,1.8955,0.3753,0.5408,0.389,0.0433,1.1134,0.6531,1.6581,0.7854,-0.0947,0.4462,0.6565,0.4498,1.2434,1.4666,0.6563,1.2625,0.0557,0.1904,0.5486,0.747,0.4167,1.1329,0.0108,1.2159,0.5758,0.3237,1.0357,1.0362,1.6329,0.4745,0.9752,0.9053,0.356,0.0467,-0.126,0.863,-0.0156,1.6831,0.0742,1.4513,1.4371,0.1205,1.2368,0.8025,0.4838,0.7137,0.6966,BRCACancer
C04,0.8775,1.1208,-0.0199,0.0228,0.4077,1.1886,0.1438,0.6894,0.7894,0.0457,-0.0338,0.6408,-0.0153,1.2027,0.2509,0.0931,0.2302,0.0135,0.9037,0.3827,1.0324,0.7997,-0.0662,0.2203,0.5339,0.1881,0.692,0.7632,0.4166,0.7898,0.063,0.1014,0.3071,0.3925,0.1577,0.4567,-0.0818,0.6903,0.845,-0.0066,0.6707,0.7308,0.821,0.1838,0.572,0.6178,0.2891,0.1219,-0.0368,0.4944,-0.0405,1.101,0.0264,1.0322,0.6013,0.0796,0.8346,0.5422,0.2773,0.401,0.228,Control
C05,0.9549,1.0956,-0.0178,0.022,0.4825,1.1416,0.1439,0.9003,0.7507,0.0853,-0.0211,0.8175,0.0091,1.1744,0.089,0.1381,0.2285,-6e-04,0.9714,0.3581,0.9815,0.3412,-0.0834,0.234,0.59,0.2238,0.7308,0.821,0.3765,0.7966,0.0165,0.0993,0.3032,0.4559,0.2362,0.4931,-0.0612,0.6604,0.4001,0.1026,0.7272,0.646,1.0218,0.1985,0.7609,0.5387,0.2641,0.0662,-0.0741,0.4641,-0.0435,1.0589,0.008,1.045,0.7535,0.123,0.9491,0.4556,0.3076,0.3145,0.3264,BRCACancer
C06,0.1375,0.2665,-0.0736,0.0769,0.0581,0.553,0.0769,0.1725,0.3374,0.088,-0.0692,0.094,0.0346,0.5967,0.1103,-0.2657,0.0138,-0.0317,0.2481,0.181,0.1992,0.1061,0.0522,-0.0138,0.5601,0.0557,0.2605,0.2934,0.2066,0.2835,0.0585,0.1012,0.0384,0.0011,0.1068,0.0625,-0.1438,0.113,0.2031,-0.0636,0.2551,0.3642,0.1993,-0.0676,0.1881,0.1681,-0.0543,0.052,-0.1381,0.1069,-0.0201,0.494,0.0614,0.4372,0.1826,-0.0559,0.1393,0.4238,-0.0583,0.1532,-0.0355,Control
C07,1.0207,1.1616,0.006,-0.0329,0.4118,1.1894,0.1567,1.0758,0.7833,0.1211,-0.02,0.6701,-0.0246,1.4017,0.2273,0.2001,0.2706,0.0335,0.9159,0.3714,1.1076,0.7714,-0.0458,0.2194,0.3414,0.3509,0.8349,0.9886,0.3911,0.7564,0.0275,0.0777,0.308,0.3857,0.2366,0.6257,-0.0768,0.7965,0.6189,0.1433,0.7824,0.7694,1.1923,0.3533,0.6198,0.6067,0.3113,0.0214,-0.0628,0.4869,-0.0167,0.9719,-0.0312,1.1692,0.765,0.0562,0.9522,0.505,0.2863,0.398,0.4415,Control
C08,1.2186,1.4437,0.0054,0.0445,0.5744,1.2799,0.2478,1.2098,0.9655,0.0439,-0.0642,0.8381,-0.012,1.3916,0.194,0.312,0.3693,0.0618,1.1281,0.5252,1.364,0.7487,-0.0568,0.5048,0.6607,0.42,0.8646,1.1272,0.4622,0.938,0.1056,0.166,0.4561,0.3339,0.2794,0.8111,-0.0486,1.0421,0.9335,0.1862,0.8918,0.9681,1.3217,0.4618,0.7965,0.8662,0.5183,-0.0254,-0.1169,0.6246,-0.029,1.1731,0.0717,1.1933,0.9419,0.0345,0.9795,0.7695,0.4017,0.5124,0.502,Control
C09,0.94,1.064,-0.0326,0.028,0.4929,1.296,0.1114,1.115,0.7899,0.062,-0.0739,0.8835,0.0098,1.4089,0.1551,0.1494,0.3262,0.0466,0.9984,0.3976,1.1302,0.6284,-0.0643,0.3036,0.3844,0.1888,0.8981,1.1303,0.4182,0.8087,0.0724,0.1198,0.3312,0.4361,0.2051,0.6941,-0.0221,0.7566,0.6664,0.0497,0.6981,0.7034,1.3516,0.2153,0.7283,0.5513,0.1918,0.0508,-0.026,0.4975,-0.0516,1.0652,-0.0058,1.0477,1.0007,0.036,0.9719,0.4689,0.3339,0.4099,0.3928,Control
C10,0.9337,1.1132,0.02,-0.0169,0.6683,1.2046,0.1994,1.2157,0.7834,0.1644,-0.0063,1.0043,0.0047,1.5187,0.1796,0.2217,0.2775,9e-04,0.9892,0.4143,1.1635,0.6165,-0.0658,0.3715,0.5376,0.2432,0.9367,1.0796,0.3783,0.7764,0.0639,0.0931,0.3151,0.3326,0.2591,0.7272,-0.0361,0.6258,0.9978,0.1239,0.7584,0.7864,1.4288,0.3265,0.7269,0.4879,0.337,-0.0206,-0.0483,0.579,-0.0053,1.0583,0.0325,0.9736,1.0128,0.0834,1.1384,0.6212,0.2667,0.3561,0.5172,BRCACancer
C11,1.2273,1.4667,0.0039,0.0763,0.5847,1.4585,0.2025,1.3351,1.046,0.0749,-0.0551,0.9606,0.0629,1.4863,0.3027,0.1623,0.3623,0.0986,1.106,0.5951,1.434,0.7334,-0.0316,0.325,0.4201,0.4432,0.8526,1.2306,0.586,1.0592,0.1569,0.1371,0.4889,0.4923,0.2584,0.8182,-0.0423,0.9952,0.7885,0.0797,0.9194,0.9757,1.3719,0.3406,0.7842,0.8225,0.4645,-0.0012,-0.044,0.6973,-0.0246,1.3198,-0.0043,1.2727,1.0203,0.0944,1.0605,0.8553,0.4057,0.6694,0.4825,Control
C12,0.7611,0.9332,-0.0059,-0.0486,0.2941,0.9332,0.1022,0.7421,0.7611,0.1174,0.0034,0.4932,0.0323,1.1578,0.1549,0.0136,0.1226,-0.0298,0.7007,0.3553,0.9138,0.7259,-0.0515,0.1568,0.3749,0.1723,0.5522,0.7137,0.3403,0.7234,0.0417,0.0519,0.2557,0.4485,0.1896,0.4133,-0.0853,0.6168,0.6523,-0.0146,0.6094,0.6162,0.8347,0.1757,0.5151,0.3081,0.2755,0.0757,-0.0174,0.4907,-0.0235,1.0012,-0.02,0.9038,0.5989,0.0523,0.6996,0.6001,0.2063,0.2865,0.3045,BRCACancer
D01,1.1862,1.4594,-0.0738,-0.0264,0.6908,1.6697,0.2968,1.4821,1.2317,0.019,-0.1083,1.2424,0.0236,1.3339,0.1647,-7e-04,0.4559,0.0444,0.4814,0.774,1.1839,0.3074,-0.0201,0.6203,0.3068,0.553,0.6771,1.3373,0.6143,1.2336,0.1844,0.2587,0.6883,0.7285,0.6634,1.1326,-0.0951,1.122,0.211,0.1065,1.0793,0.9415,0.891,0.525,0.7399,0.8828,0.1649,0.0078,-0.1369,0.7349,-0.0152,1.392,0.0351,1.7873,1.0754,-0.0575,0.8547,0.7712,0.8469,0.4637,0.8659,BRCACancer
D02,1.0483,1.2046,-0.0214,0.1178,0.4278,1.2722,0.1158,1.1261,0.9626,0.0768,-0.0535,0.9344,0.005,1.4116,0.2134,0.1188,0.3385,0.0191,0.8506,0.5336,1.1685,0.9201,-0.0426,0.2622,0.4286,0.3405,0.9171,1.1236,0.4521,0.8286,0.0794,0.1503,0.4112,0.4669,0.2942,0.7378,-0.0088,0.7685,1.0361,0.0774,0.8358,0.8171,1.2618,0.408,0.7075,0.6779,0.3185,0.0089,-0.0233,0.5811,-0.0468,1.1249,0.0177,1.166,0.9142,0.0601,0.8568,0.6917,0.3595,0.4839,0.5227,BRCACancer
D03,0.8941,1.1136,-0.0272,-0.0256,0.5344,1.3835,0.1059,0.9913,0.9154,0.0499,-0.0567,1.1179,-0.019,1.3809,0.2424,0.1452,0.2227,0.0363,0.7284,0.3906,1.1568,0.8038,-0.0674,0.2096,0.3827,0.1854,0.8639,1.1144,0.4468,0.8449,0.057,0.1631,0.2667,0.391,0.3141,0.5983,-0.0868,0.6701,0.8635,0.1125,0.7603,0.7119,1.1025,0.2272,0.54,0.4586,0.231,0.043,0.0117,0.5371,-0.0309,1.1565,0.0039,1.1698,0.8752,0.0581,0.954,0.6324,0.3405,0.4618,0.4615,BRCACancer
