@relation data

@attribute id string
@attribute 4208 numeric
@attribute 3725 numeric
@attribute 257397 numeric
@attribute 1147 numeric
@attribute 148022 numeric
@attribute 4205 numeric
@attribute 2002 numeric
@attribute 6416 numeric
@attribute 1386 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5600 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 9252 numeric
@attribute 5604 numeric
@attribute 5609 numeric
@attribute 3551 numeric
@attribute 6885 numeric
@attribute 5608 numeric
@attribute 1385 numeric
@attribute 7314 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 5595 numeric
@attribute 4791 numeric
@attribute 4790 numeric
@attribute 5598 numeric
@attribute 4793 numeric
@attribute 4792 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute 8517 numeric
@attribute 5599 numeric
@attribute 1432 numeric
@attribute 5970 numeric
@attribute 9261 numeric
@attribute 7189 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 23118 numeric
@attribute 5519 numeric
@attribute 1849 numeric
@attribute 1848 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 7098 numeric
@attribute 466 numeric
@attribute 5528 numeric
@attribute 10454 numeric
@attribute 2353 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.5913,1.0631,1.245,1.3304,0.5025,0.9499,0.3242,0.6276,1.2691,0.9096,-0.012,-0.0585,0.4262,0.7193,0.6477,0.6056,0.4749,0.7748,1.0642,0.5432,1.3699,0.5305,0.038,1.7123,0.9926,0.8018,1.1005,0.5001,0.6785,2.0611,1.8347,0.7333,0.326,1.1692,1.1347,1.2245,0.8157,0.774,0.8055,1.4043,1.3121,1.3471,0.9195,0.7834,1.3699,1.0401,-0.0731,0.3718,1.3266,0.8453,0.1424,2.8363,Control
A12,0.4295,0.7342,0.8205,0.8268,0.2839,0.4362,0.1578,0.2806,1.0793,0.8992,-0.0032,-0.243,0.1908,0.7238,0.2102,0.3165,0.2151,0.759,0.8178,0.2172,1.1942,0.4607,0.1463,1.2381,0.6672,0.544,1.0527,0.0834,0.5195,1.6799,1.3126,0.6795,0.1215,0.7211,0.8684,0.8238,0.7856,0.4296,0.5922,1.3673,0.7706,1.1994,0.4397,0.8229,0.8883,0.6913,-0.1538,0.2598,0.9157,0.7982,0.0771,0.9324,Control
B01,0.6746,0.9628,1.3229,1.2599,0.137,1.0341,0.1905,0.611,1.4001,1.1077,-0.027,-0.3431,0.1449,0.6186,0.7033,0.6567,0.2922,0.984,1.3503,0.6547,1.6304,0.4343,0.1018,1.7189,0.7793,0.7541,1.5169,0.2353,0.5498,2.5332,1.5662,0.612,0.0231,1.4726,1.2269,1.2082,1.0413,0.7244,0.7636,1.712,1.1077,1.7687,0.8732,0.6984,0.9801,0.8262,-0.3263,0.2028,1.1144,0.8396,0.1004,1.9549,Control
B02,0.7065,1.324,1.3272,1.2798,0.3978,0.8514,0.411,0.5836,1.5251,1.2259,-0.0273,0.0077,0.4126,0.8924,0.5372,0.6188,0.648,1.1073,1.3441,0.5326,1.7362,0.6361,0.1052,1.8131,1.0963,1.13,1.4394,0.5218,1.023,3.0801,1.7427,0.9432,0.3715,1.2781,1.3173,1.5865,1.0584,0.9004,0.8265,1.9033,1.4914,1.6106,0.8907,1.3395,1.6422,1.2705,0.0306,0.3757,1.2544,1.1069,0.2542,3.0428,Control
B03,0.7226,1.1414,1.273,1.2715,0.3182,0.9814,0.334,0.6389,1.5282,1.1588,-0.0395,-0.0871,0.3093,0.7386,0.6291,0.6536,0.5031,1.0527,1.3782,0.6021,1.7208,0.541,0.0764,1.8013,0.9479,0.9092,1.4822,0.3786,0.75,2.6611,1.7521,0.8727,0.1943,1.2859,1.3028,1.4088,1.0032,0.9167,0.7571,1.851,1.3276,1.7219,0.8938,1.0486,1.4624,1.0504,0.0291,0.3004,1.241,0.9659,0.1655,2.6432,BRCACancer
B04,1.0553,0.8347,1.2822,1.0648,0.3415,1.3459,0.2374,0.7718,1.5891,1.1528,-0.0128,-0.0864,0.3653,0.7718,0.8367,0.8115,0.4092,1.3054,1.4211,0.6629,1.7166,0.5802,0.1473,1.8135,0.7243,0.6823,1.6554,0.2317,0.631,1.6784,1.9229,0.8714,0.1092,1.159,1.5564,1.1378,1.2161,0.7801,0.5645,1.5588,1.1193,1.9304,0.8647,0.9541,1.2449,0.7792,-0.0689,0.2818,0.9513,0.8837,0.2139,0.9219,BRCACancer
B05,0.6439,0.7116,1.1962,1.014,0.4041,0.8048,0.2082,0.5382,1.2566,0.96,0.0035,-0.1091,0.3668,0.8588,0.4121,0.4972,0.4482,0.875,1.0368,0.2535,1.3458,0.6688,0.1611,1.6118,0.8239,0.7533,1.2575,0.418,0.8762,2.6321,1.8007,0.7805,0.0503,1.0395,1.0664,1.3013,1.1653,0.815,0.7511,1.5265,1.0649,1.3705,0.6826,1.0017,1.03,0.6997,-0.0499,0.2033,0.9948,0.828,0.0446,1.0836,BRCACancer
B06,0.6866,0.3639,0.9612,1.0869,0.0627,0.7508,-0.0844,0.4167,1.2507,0.8689,0.0677,-0.3876,-0.0057,0.3984,0.3762,0.5394,0.1103,0.8773,1.0295,0.4694,1.4075,0.3067,0.0032,1.4243,0.5177,0.4613,1.1971,0.075,0.3146,1.5065,1.3023,0.4444,-0.1238,0.9915,1.0237,0.8403,0.7586,0.5795,0.5844,1.4275,0.725,1.3656,0.607,0.2036,1.1548,0.6795,-0.4671,0.2518,0.755,0.5578,-0.0761,0.7374,BRCACancer
B07,0.8639,1.0629,1.3731,1.466,0.4539,1.0028,0.2864,0.6869,1.6758,1.2841,-0.0073,0.0298,0.4908,0.8714,0.6958,0.6951,0.6019,1.23,1.4575,0.514,1.8107,0.5137,0.0913,1.8565,1.0487,0.9864,1.4782,0.45,0.8608,2.1472,1.8217,0.9052,0.2316,1.4248,1.4653,1.4289,1.0478,0.8628,0.8625,1.8167,1.328,1.7459,1.0218,1.1637,1.6064,1.1282,0.0369,0.4592,1.3151,1.099,0.2675,1.1829,BRCACancer
B08,0.5618,1.1051,1.2427,1.4125,0.3802,0.7446,0.3701,0.4964,1.3972,0.9394,0.0161,0.1317,0.4491,0.8138,0.5908,0.682,0.5861,0.8827,1.1072,0.4389,1.561,0.6776,0.0318,1.7349,1.0739,0.9303,1.1937,0.4866,0.8947,1.9421,1.7268,0.8276,0.408,1.0959,1.2449,1.2913,0.7868,0.8182,0.9738,1.6648,1.4491,1.3735,0.8441,1.2688,2.4655,1.3373,0.0683,0.1898,1.4545,0.8888,0.2055,1.4275,Control
B09,0.9429,0.8169,1.1444,0.9264,0.2409,1.1975,0.1553,0.8632,1.3137,0.879,-0.0285,-0.093,0.3222,0.7302,0.9194,0.7372,0.4682,1.0353,1.2589,0.6346,1.426,0.6418,0.0843,1.7518,0.6235,0.7364,1.3948,0.3845,0.6684,2.0058,1.8556,0.6659,0.1209,1.1094,1.3404,1.1066,0.935,0.6896,0.4531,1.383,1.0016,1.9533,0.8004,0.656,0.624,0.6738,-0.0256,0.1069,0.6255,0.6695,0.1828,1.3994,Control
B10,0.7786,0.8396,0.9965,1.0238,0.3168,0.8934,0.1797,0.5773,1.4971,0.9826,-0.0609,-0.0653,0.1829,0.5573,0.558,0.624,0.3461,0.9748,1.2515,0.4269,1.5588,0.4341,0.1296,1.5305,0.645,0.6021,1.4899,0.2534,0.5277,1.5834,1.7685,0.7741,0.1869,0.9404,1.3804,0.9814,0.874,0.6789,0.6059,1.5659,1.068,1.7899,0.7337,0.8115,1.22,0.6841,-0.0478,0.1013,0.8601,0.7582,0.1107,1.7916,Control
B11,0.6653,0.9395,1.1853,1.1915,0.6744,0.8631,0.2409,0.5723,1.2789,0.9698,0.0096,-0.0483,0.4011,0.7839,0.6058,0.5479,0.3819,0.8859,1.1079,0.4514,1.4854,0.5168,0.0891,1.5857,0.929,0.861,1.3346,0.4664,0.8519,1.9234,1.6655,0.8235,0.1841,0.96,1.3549,1.2399,0.8491,0.7147,0.7992,1.5627,1.0503,1.4195,0.7459,1.382,1.6359,1.2573,-0.0612,0.2048,1.107,0.9112,0.211,2.0557,Control
B12,0.6964,0.4563,0.9097,0.5364,0.2336,1.0149,0.1437,0.4985,1.1758,0.6875,-0.0112,-0.1049,0.3052,0.5747,0.5849,0.6269,0.295,1.0454,1.0504,0.3165,1.2024,0.3986,0.0725,1.3703,0.5105,0.6138,1.2785,0.2004,0.3619,1.6026,1.4468,0.5284,0.0387,0.7719,1.1246,0.8164,0.852,0.5791,0.2469,1.0086,0.7906,1.7252,0.5953,0.3023,0.7339,0.5699,-0.021,-0.0048,0.4003,0.4842,0.0689,1.0517,Control
C01,0.9346,1.1862,1.2444,1.3655,0.6408,1.1728,0.3199,0.6473,1.4317,0.9998,0.006,-0.0017,0.5572,0.9702,0.6582,0.8022,0.643,1.169,1.259,0.5852,1.6154,0.3999,0.1329,1.6518,1.0546,1.1422,1.4469,0.5741,1.0686,1.9244,1.9339,1.0129,0.4122,1.1802,1.4497,1.4533,1.1182,0.8392,0.709,1.576,1.3657,1.4607,0.8757,1.3188,2.0763,1.3317,-0.0955,0.1595,1.1436,0.9976,0.3152,1.6346,BRCACancer
C02,0.6967,1.0171,1.1744,1.2167,0.6219,0.6521,0.4445,0.4926,1.4354,1.0107,0.0616,0.1321,0.5124,0.8751,0.5762,0.5312,0.6856,1.047,1.2585,0.3502,1.631,0.6141,0.1233,1.6021,1.0889,1.0944,1.3929,0.5279,1.0972,2.0396,1.6487,1.0862,0.4796,1.0125,1.1894,1.5348,0.951,0.7556,0.6244,1.61,1.4147,1.4316,0.7285,1.4331,1.7237,1.1586,0.0216,0.3178,1.1625,1.145,0.2295,1.5095,BRCACancer
C03,0.69,1.1467,1.3827,1.3615,0.657,0.8616,0.5012,0.6286,1.5329,1.0957,0.012,0.1195,0.6953,0.9522,0.5902,0.6598,0.8214,1.1645,1.3127,0.3876,1.6581,0.6936,0.1372,1.6378,1.1527,1.2632,1.3899,0.6649,1.248,2.1689,1.846,1.1525,0.5733,1.2277,1.3579,1.7061,1.1389,1.0042,0.7558,1.6437,1.5407,1.4817,0.9321,1.4699,1.9004,1.2287,0.0774,0.4248,1.3991,1.1393,0.3199,1.2396,BRCACancer
C04,0.4237,0.6556,0.9755,0.7516,0.4499,0.5404,0.3704,0.4406,0.9288,0.6149,0.004,0.1138,0.3635,0.809,0.3004,0.4523,0.5242,0.6266,0.7404,0.2388,0.841,0.5745,0.0509,1.2149,0.979,0.7921,0.8832,0.2772,0.7385,2.1508,1.4608,0.7378,0.3737,0.7169,0.6766,1.2407,0.7973,0.5949,0.3513,1.0877,1.0971,0.9901,0.5666,0.836,1.2039,0.9782,0.0807,0.0135,0.7664,0.6717,0.1174,2.0212,Control
C05,0.3745,0.561,0.8336,0.7983,0.3876,0.5566,0.4282,0.3786,1.1183,0.6914,-0.0065,0.079,0.2836,0.6832,0.3461,0.3624,0.4703,0.6928,0.7819,0.1357,1.1785,0.629,0.0496,1.1028,0.8706,0.7389,1.0739,0.2905,0.7379,1.6729,1.5008,0.9093,0.153,0.6878,0.7992,1.1552,0.7199,0.7867,0.3863,1.34,1.1161,1.0128,0.5269,0.996,1.6925,0.8704,0.0633,0.0098,0.7429,0.8655,0.0896,1.2721,BRCACancer
C06,0.0355,0.2724,0.2995,0.1771,0.253,0.247,0.0872,0.0823,0.4211,0.2001,-0.0407,-0.0824,0.1635,0.5727,0.1431,0.1769,0.1993,0.3259,0.1868,0.0752,0.2438,0.6,0.0301,0.3419,0.3107,0.3444,0.3822,0.2389,0.4776,0.8963,0.6402,0.37,0.0221,0.1558,0.2537,0.5912,0.5172,0.2052,0.1378,0.4348,0.4764,0.3532,0.152,0.1203,-0.0281,0.2567,-0.0557,-0.05,0.0186,0.2996,0.0349,0.7035,Control
C07,0.493,0.8757,0.9872,0.972,0.3943,0.5654,0.3642,0.4296,1.3324,0.8387,0.0191,0.0854,0.2971,0.6829,0.3637,0.3623,0.4486,0.7662,1.0637,0.3471,1.3256,0.3876,0.0545,1.3565,0.7954,0.8016,1.1209,0.3355,0.7583,1.6637,1.6223,0.8659,0.2331,0.8201,0.9322,1.2031,0.8171,0.6435,0.4556,1.499,1.1855,1.086,0.603,0.8715,1.2285,0.8236,0.0162,0.366,1.1239,0.8947,0.1074,1.1656,Control
C08,0.534,0.7973,1.2083,1.195,0.5267,0.6751,0.3645,0.4576,1.3132,0.959,0.0551,0.0196,0.382,0.8381,0.5711,0.4813,0.5639,0.8504,1.103,0.3254,1.5147,0.6977,0.0907,1.5632,0.9733,0.9931,1.2493,0.4873,0.9513,1.9033,1.6232,0.8793,0.3751,1.0589,1.0155,1.4,0.8103,0.8229,0.664,1.5117,1.3626,1.2903,0.8054,1.322,1.5955,1.0907,0.0577,0.2527,1.2037,1.0528,0.1548,1.562,Control
C09,0.3874,1.0962,0.9314,0.9379,0.5419,0.5422,0.3339,0.4093,1.3487,0.7392,0.0061,0.0653,0.3803,0.7237,0.3493,0.4251,0.4784,0.8242,1.0486,0.1915,1.3615,0.4294,0.0451,1.2714,0.881,0.9559,1.196,0.3757,0.9308,1.946,1.5206,0.8706,0.3247,0.7813,0.9567,1.278,0.8215,0.7536,0.4548,1.4458,1.2673,1.1449,0.5486,1.282,1.8655,0.9792,0.0878,0.2651,0.9083,0.9487,0.1176,2.3816,Control
C10,0.5602,0.8773,1.0428,0.8374,0.5211,0.5382,0.3241,0.3655,1.4558,0.9184,-0.0232,0.0709,0.3152,0.8628,0.2996,0.3825,0.4483,0.8353,1.0876,0.1751,1.4736,0.5781,0.1059,1.1419,0.854,0.9824,1.3181,0.4575,0.8267,2.007,1.5613,1.0389,0.2655,0.6542,1.0218,1.2172,0.8336,0.7522,0.4175,1.5109,1.1633,1.2723,0.5083,1.3845,1.7929,0.962,0.0601,0.1902,0.9417,1.0611,0.1343,1.2761,BRCACancer
C11,0.493,1.0199,1.3013,1.1954,0.6621,0.6981,0.4473,0.5452,1.3085,0.9055,-0.0206,0.1131,0.4665,0.9169,0.5728,0.5718,0.6591,0.8964,1.0904,0.3555,1.3769,0.4639,0.0502,1.536,1.0401,1.0526,1.2045,0.5529,1.0403,1.9605,1.6979,0.9933,0.4903,1.0132,1.0379,1.5603,0.8803,0.8104,0.6664,1.3868,1.3826,1.2912,0.7982,1.1322,1.7963,1.1082,0.0105,0.0915,1.0863,1.0379,0.256,1.6417,Control
C12,0.4887,0.791,0.7862,0.6328,0.4499,0.5003,0.2536,0.2738,0.9435,0.5826,-0.0231,0.0013,0.3275,0.6656,0.3158,0.2652,0.4317,0.5623,0.6934,0.1511,0.8643,0.4201,0.0308,0.9261,0.8388,0.8806,0.8912,0.3246,0.7585,1.4375,1.4198,0.615,0.2021,0.6454,0.6049,1.1479,0.693,0.5372,0.4543,1.0128,1.0396,1.0406,0.4556,0.7388,1.5237,0.7906,0.1726,0.0541,0.5666,0.713,0.1335,0.9171,BRCACancer
D01,0.8899,0.5089,1.1548,0.9758,0.3089,1.4491,0.1844,0.7384,1.2723,0.9256,-0.0743,-0.1456,0.3887,0.7383,0.8369,0.8801,0.4953,1.2541,1.2539,0.6773,1.4884,0.354,0.1293,1.7691,0.7586,0.8727,1.5223,0.2852,0.6064,1.6606,1.677,0.7397,0.1174,1.1365,1.4617,1.2261,0.9626,0.7654,0.4853,1.243,0.9702,1.6634,0.9365,0.675,1.3069,0.684,-0.0599,0.0646,0.8542,0.7234,0.2925,0.7339,BRCACancer
D02,0.7633,0.9631,1.1537,0.9709,0.5869,0.6448,0.431,0.4208,1.2509,0.7982,-0.039,0.114,0.4133,0.7786,0.5169,0.4381,0.5621,0.8039,1.0174,0.1541,1.4977,0.4723,0.0597,1.3936,0.9158,1.0907,1.2184,0.422,0.8553,1.8134,1.712,0.862,0.3654,0.7929,0.9554,1.4141,0.9428,0.7325,0.544,1.2742,1.2707,1.2708,0.6717,1.2343,1.9578,0.8983,0.1609,0.0865,0.9992,0.9521,0.2371,1.2106,BRCACancer
D03,0.7236,0.88,0.8953,0.8277,0.4296,0.6166,0.291,0.3507,1.2068,0.6909,-0.0082,0.1128,0.3607,0.848,0.3698,0.4145,0.5185,0.8155,0.8984,0.157,1.2549,0.4277,0.0714,1.3365,0.9147,0.9146,1.0942,0.3654,0.6728,1.6918,1.6481,0.8383,0.3056,0.6973,0.9972,1.2419,0.8701,0.5624,0.3872,1.2776,1.138,1.1816,0.5686,1.1995,1.9519,0.9378,0.0498,0.1136,0.8461,0.8197,0.1147,1.0222,BRCACancer
D04,0.6215,0.7995,1.0716,1.0682,0.6271,0.712,0.4079,0.4436,1.2812,0.7717,-0.0625,-0.0119,0.3936,0.8347,0.5539,0.5941,0.5628,0.894,1.0279,0.3456,1.3986,0.3465,0.0485,1.5123,0.9905,1.1557,1.2616,0.4582,0.8695,1.9513,1.6749,0.9416,0.1994,0.8644,1.1294,1.3386,0.8342,0.7656,0.6316,1.4074,1.1751,1.401,0.6645,1.3128,2.1897,1.254,0.1468,0.0515,1.0484,0.9948,0.1983,1.183,BRCACancer
D05,0.5908,0.754,1.0501,1.0563,0.4675,0.5806,0.2988,0.3941,1.3927,0.836,0.0356,0.0065,0.3797,0.7963,0.3343,0.5086,0.4676,0.9202,0.9925,0.2167,1.4245,0.391,0.1203,1.3747,0.8171,0.9538,1.219,0.412,0.8458,2.198,1.6996,1.0789,0.3744,0.7921,1.1513,1.3071,0.9643,0.6987,0.5117,1.5587,1.2305,1.2197,0.5965,1.4303,1.9854,1.2119,0.0526,0.3629,1.0209,0.9797,0.1743,1.6839,BRCACancer
D06,0.6868,0.9539,1.2013,1.2845,0.6206,0.7085,0.4233,0.5062,1.468,1.0099,-0.033,-0.0272,0.4386,0.844,0.5748,0.6168,0.6639,1.0235,1.1641,0.4186,1.5403,0.393,0.0944,1.6101,1.0635,1.061,1.3989,0.5461,0.9199,2.086,1.7145,1.0103,0.4206,1.1561,1.1899,1.468,0.9306,0.8304,0.6831,1.5434,1.3741,1.461,0.8862,1.4267,2.0407,1.2061,0.0439,0.232,1.2517,1.1447,0.3023,1.5613,BRCACancer
D07,0.634,0.885,1.1987,1.1579,0.5279,0.5992,0.3049,0.4353,1.4078,0.8661,-0.0072,0.0422,0.4559,0.8522,0.4517,0.5184,0.5975,0.9081,1.1037,0.2863,1.4636,0.2878,0.0334,1.4979,0.9348,1.0734,1.1585,0.5703,0.9429,1.9997,1.7148,1.0348,0.5088,1.0501,1.0984,1.4913,0.9782,0.8018,0.6353,1.5137,1.3801,1.1994,0.7061,1.1784,1.941,1.1704,0.1066,0.2041,1.0833,1.0423,0.2154,1.7021,Control
D08,0.4234,0.6983,0.9323,0.9017,0.3721,0.4924,0.196,0.327,1.211,0.7061,-0.0247,-0.0496,0.3521,0.7627,0.362,0.3849,0.3851,0.7363,0.7978,0.2089,1.1169,0.5278,0.0717,1.2134,0.8146,0.8089,1.0411,0.2637,0.6491,1.7568,1.5336,0.8024,0.2535,0.6594,0.8615,1.1777,0.8053,0.5567,0.455,1.2686,1.0883,1.1704,0.4985,0.9122,1.5696,0.8801,-0.0124,0.2007,0.8554,0.8431,0.1539,1.1539,Control
D09,0.5369,0.8836,1.0687,1.0917,0.4882,0.6288,0.3659,0.461,1.3448,0.8789,-0.0304,0.0098,0.4165,0.8047,0.4386,0.4905,0.6042,0.882,1.0173,0.2774,1.4624,0.4986,0.0997,1.4348,1.0398,1.0072,1.256,0.4522,0.8992,2.0723,1.5693,0.97,0.2596,0.92,1.0529,1.3852,0.8174,0.6841,0.5728,1.4305,1.3326,1.3139,0.6614,1.3951,1.7151,1.1873,-0.049,0.1029,1.0223,1.0576,0.2413,1.1844,Control
D10,0.4355,0.8928,1.0854,1.1025,0.5664,0.5547,0.1923,0.5002,1.1911,0.7784,-0.0524,-0.0528,0.3482,0.7653,0.4392,0.4452,0.3778,0.6619,0.871,0.3147,1.2564,0.4889,0.0519,1.4264,0.8457,0.7999,0.9598,0.3082,0.7693,1.7488,1.6679,0.7363,0.2504,0.8182,0.9916,1.2282,0.7308,0.6148,0.7506,1.3884,1.2069,1.1848,0.6913,1.1803,1.7969,1.0456,0.0819,0.0884,1.0775,0.802,0.1134,1.0737,Control
D11,0.168,0.3777,0.5324,0.3623,0.2728,0.3714,0.1381,0.1668,0.6929,0.4344,-0.0479,-0.1724,0.1474,0.7126,0.2002,0.46,0.1369,0.4698,0.424,0.1362,0.6866,0.5926,0.0587,0.8588,0.3809,0.4709,0.6449,0.0797,0.4999,1.1938,0.9471,0.5048,0.0597,0.3413,0.4135,0.8611,0.5647,0.3625,0.2529,0.8004,0.7085,0.7971,0.4136,0.4575,0.5559,0.5187,-0.0332,0.0941,0.3057,0.5075,0.1053,0.613,Control
D12,0.3497,0.7047,0.8355,0.9289,0.4959,0.527,0.2587,0.284,0.9522,0.6356,-0.0643,-0.0394,0.3598,0.7899,0.4496,0.4226,0.4833,0.5645,0.7282,0.2445,0.976,0.6319,0.0201,1.4729,0.9554,0.8827,0.9431,0.3716,0.7984,1.7741,1.4867,0.6786,0.0974,0.65,0.6855,1.3548,0.6694,0.4381,0.6259,1.0784,1.1189,0.9673,0.579,1.0228,1.5699,0.9099,0.1109,0.0506,0.7307,0.7591,0.207,1.2406,Control
