@relation data

@attribute id string
@attribute 10235 numeric
@attribute 10319 numeric
@attribute 10411 numeric
@attribute 11069 numeric
@attribute 120425 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1280 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1398 numeric
@attribute 1445 numeric
@attribute 2200 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 22801 numeric
@attribute 2335 numeric
@attribute 284217 numeric
@attribute 2885 numeric
@attribute 3371 numeric
@attribute 3381 numeric
@attribute 3383 numeric
@attribute 3384 numeric
@attribute 3385 numeric
@attribute 3386 numeric
@attribute 3655 numeric
@attribute 3672 numeric
@attribute 3673 numeric
@attribute 3674 numeric
@attribute 3675 numeric
@attribute 3676 numeric
@attribute 3678 numeric
@attribute 3679 numeric
@attribute 3680 numeric
@attribute 3681 numeric
@attribute 3682 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3685 numeric
@attribute 3687 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3690 numeric
@attribute 3691 numeric
@attribute 3693 numeric
@attribute 3694 numeric
@attribute 3695 numeric
@attribute 3696 numeric
@attribute 3908 numeric
@attribute 3911 numeric
@attribute 3913 numeric
@attribute 50848 numeric
@attribute 5175 numeric
@attribute 54518 numeric
@attribute 5747 numeric
@attribute 5770 numeric
@attribute 58494 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 6654 numeric
@attribute 6696 numeric
@attribute 6714 numeric
@attribute 682 numeric
@attribute 7057 numeric
@attribute 7094 numeric
@attribute 7412 numeric
@attribute 7448 numeric
@attribute 8174 numeric
@attribute 83700 numeric
@attribute 8515 numeric
@attribute 8516 numeric
@attribute 9564 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.9308,0.0044,0.0812,-0.0403,2.1665,-0.1422,-0.1488,-0.0234,-0.0051,-0.042,-0.1452,-0.0602,-0.1466,0.6717,1.2074,-0.0617,-0.0828,-0.123,-0.1309,-0.1033,-0.0152,-0.0477,1.5674,-0.0578,-0.0871,0.7997,1.1811,2.2133,0.2417,0.7029,-0.0156,0.0097,1.2019,0.0023,2.2748,1.3205,-0.0312,0.0129,0.1548,0.0785,2.161,1.7572,0.4898,1.4199,2.4501,2.3512,2.3431,-0.049,0.2104,-0.0366,1.974,-0.0104,-0.0849,0.0689,0.1319,0.9364,1.6625,1.2445,0.1269,0.971,-0.0163,0.9522,1.7278,0.7411,-0.0405,0.2131,0.9253,1.4573,2.3402,0.0213,-0.2665,-0.2319,0.3246,-0.0652,-0.0807,0.13,0.0983,Control
Utah__A12,0.6335,-0.0293,0.0483,0.056,1.5559,-0.1471,-0.0589,-0.0024,-0.0758,-0.0445,-0.003,-0.0162,-0.1926,0.3489,0.6733,-0.1337,0.0982,-0.0732,-0.1886,-0.0751,0.0549,-0.0597,1.1338,-0.0449,0.123,0.4793,0.8489,1.9997,0.2857,0.7485,0.0534,0.1864,1.2713,0.0307,1.9491,0.8452,-0.0068,0.1402,-0.0126,0.0664,1.4341,0.9552,0.4265,0.7827,1.8175,1.7763,2.5939,-0.0199,0.4855,0.0411,1.4044,0.1946,-0.0234,-0.0328,0.2878,1.2296,1.2989,0.5364,0.1012,0.5966,-0.1217,0.7867,0.5958,0.5264,0.0016,0.1246,0.6188,1.3694,1.9533,0.0463,-0.185,-0.023,0.2919,0.0969,-0.1434,0.0919,0.0157,Control
Utah__B01,1.1572,-0.138,-0.0292,0.062,1.9637,-0.2634,-0.1215,-0.1388,-0.0601,-0.1462,-0.0553,-0.0375,-0.1937,0.7315,1.022,-0.0718,0.0708,-0.2134,-0.196,-0.1059,-0.0465,-0.0607,1.513,-0.0396,0.0798,0.7316,1.067,1.7259,0.258,1.6272,0.0533,0.1024,0.6784,-0.0857,2.5478,1.0381,-0.0549,0.1527,0.0049,0.0115,1.6948,1.0915,0.5354,1.2999,2.099,1.7165,2.0587,-0.2116,0.3434,0.0065,1.4407,0.0232,-0.0968,-0.1951,0.1507,1.0389,1.6848,1.1139,0.2081,1.0431,-0.1401,1.3078,1.788,0.9155,0.0347,0.1548,0.3303,1.4965,1.8864,-0.0509,-0.2852,-0.3234,0.2374,0.1396,-0.1291,-0.1494,-0.0335,Control
Utah__B02,1.4084,0.0101,0.034,-0.0405,2.3164,-0.1198,-0.0995,0.0071,-0.0525,-0.0815,-0.0773,-0.0424,-0.1421,0.8572,1.3763,-0.0775,0.0062,-0.1826,-0.1388,-0.0864,-0.0481,-0.0671,1.6209,-0.0767,-0.0088,1.1885,1.4216,2.4072,0.4716,1.291,0.0827,0.1545,0.8415,0.0564,2.6729,1.3619,0.0197,0.0206,0.0802,0.1429,2.3559,1.6431,0.6652,1.8561,2.3005,2.4496,2.024,0.0042,0.3322,-0.0571,2.0879,0.0329,-0.0688,0.057,0.171,1.2979,1.8552,1.2044,0.1632,1.0475,-0.0887,1.1261,1.4589,0.8818,0.0245,0.4023,1.0526,1.401,2.2867,-0.0402,-0.116,-0.0149,0.2171,0.0366,-0.1167,0.0281,0.0178,Control
Utah__B03,1.1594,-0.0339,0.0308,-0.0392,2.1596,-0.1971,-0.1428,0.0011,-0.014,-0.0844,-0.0855,-0.0602,-0.1587,0.7913,1.1769,-0.0106,0.0048,-0.1412,-0.1509,-0.0794,0.0736,-0.0389,1.5833,-0.0488,0.0911,0.8349,1.2212,2.0808,0.13,1.3176,0.0761,0.0384,0.1962,0.0169,2.831,1.2406,-0.0323,0.041,0.1372,0.098,2.1722,1.6061,0.6283,1.6378,2.3513,2.2961,1.0469,-0.0535,0.1253,-0.0255,1.8648,-0.0211,-0.0939,0.0032,0.0834,1.1139,1.6735,1.1978,0.0831,1.08,-0.0562,1.2178,1.6055,0.9292,-0.0029,0.2613,0.8554,0.5335,2.0759,0.0656,-0.2427,-0.1767,0.1232,0.0818,-0.1197,0.0302,0.0641,BRCACancer
Utah__B04,1.0629,-0.03,-0.0124,-0.0297,1.9329,-0.1788,-0.1013,-0.0759,-0.0837,-0.1141,-0.025,-0.0288,-0.1604,0.8492,1.1519,-0.0396,-0.0933,-0.2195,-0.1583,-0.1377,-0.0356,-0.1237,1.6575,-0.0909,0.0247,0.5185,1.0201,1.7005,0.1132,1.1583,0.0537,0.0599,0.9538,-0.026,3.1187,1.2232,-0.0666,0.0052,0.031,0.0023,2.2337,1.5213,0.7023,1.7068,2.6115,2.0841,2.1261,-0.0594,0.2997,-0.034,1.5918,0.0045,-0.0506,-8e-04,0.1668,0.9852,1.9491,1.5004,0.2236,1.2273,-0.0843,1.8155,2.5789,1.4407,0.0568,0.3358,0.6063,1.3868,2.1871,0.0147,-0.3207,-0.0688,0.2846,0.0164,-0.1578,0.0675,-0.0661,BRCACancer
Utah__B05,1.0969,-0.048,-0.0034,0.0048,1.7948,-0.1573,-0.0439,-0.0707,-0.1102,-0.088,0.0053,0.0356,-0.1633,0.6725,1.2011,-0.1269,-0.0024,-0.0881,-0.0883,-0.1445,0.0208,-0.1471,1.5074,-0.1142,0.1404,0.8501,1.1943,2.1961,0.6473,0.7351,0.0555,0.155,0.542,-0.0235,2.5154,0.9197,-0.048,0.0311,0.0038,0.0366,2.1999,1.1874,0.431,1.9531,2.2374,2.1983,1.7434,-0.0643,0.257,-0.0261,1.6197,0.0294,-0.0047,0.0234,0.1618,0.8279,1.9541,1.0114,0.0832,1.0492,-0.1165,1.0569,1.6766,0.7814,0.114,0.2762,0.7091,1.576,2.2588,0.0106,-0.2983,-0.0812,0.1114,0.0626,-0.1629,0.0025,-0.0072,BRCACancer
Utah__B06,0.8128,-0.1682,-0.1698,0.0665,2.1193,-0.3425,-0.0642,-0.2017,-0.1617,-0.2091,-0.0534,0.0031,-0.1646,0.5029,0.7044,-0.0476,0.0931,-0.1208,-0.0881,-0.143,0.024,-0.0926,1.1253,-0.0398,0.1232,0.354,0.6343,1.4533,-0.3389,1.1116,0.0417,0.2302,0.4054,-0.2403,2.4239,0.9082,-0.1905,0.2034,-0.0697,-0.1006,1.5641,1.0223,0.4171,1.1208,2.0964,1.6977,1.7234,-0.2679,0.3573,0.0878,1.3967,0.0143,-0.0194,-0.2323,0.0836,0.9112,1.3898,0.8116,0.1723,0.7672,-0.1184,1.0417,1.2785,0.7812,0.1718,-0.0629,0.2501,1.09,1.5314,-0.0555,-0.453,-0.4647,0.043,0.1505,-0.0655,-0.0864,-0.0893,BRCACancer
Utah__B07,1.4174,0.0179,0.0265,-0.0639,2.2687,-0.1893,-0.0629,-0.0652,-0.1007,-0.0983,0.0063,-0.016,-0.1575,0.9115,1.3256,-0.0527,-0.0286,-0.1327,-0.0809,-0.1144,-0.0462,-0.11,1.6451,-0.1029,0.0418,0.7679,1.3271,2.1182,0.008,1.2906,0.0228,0.18,1.0865,0.0185,2.8221,1.3932,-0.0317,0.0192,0.0027,0.1012,2.4675,1.6832,0.7576,1.7339,2.5925,2.4855,2.1676,-0.036,0.3185,-0.0277,2.1756,0.0879,-0.0057,0.0482,0.1859,1.2492,1.7769,1.2803,0.1479,1.0911,-0.0498,1.3158,1.8069,1.1794,0.0341,0.3509,1.0356,1.4442,2.2675,0.1479,-0.2474,-0.0027,0.2245,4e-04,-0.1553,0.0614,-0.102,BRCACancer
Utah__B08,1.2389,0.0431,0.0597,-0.0665,2.4896,-0.1107,-0.0933,0.0558,-0.0254,-0.0426,-0.0521,-0.0785,-0.1089,0.8787,1.2886,-0.0379,-0.0684,-0.1559,-0.1063,-0.0821,-0.0412,-0.0608,1.6528,-0.093,0.006,0.8458,1.5088,2.4762,0.634,1.0051,0.0272,0.2951,1.7042,0.0461,2.0075,1.4547,0.0351,-0.0116,0.0688,0.1572,2.0859,1.6207,0.6207,1.5466,2.2952,2.5175,3.1823,0.0129,0.5046,-0.059,1.8842,0.0766,-0.0744,0.1276,0.084,1.4847,1.7731,1.1637,0.2591,0.9105,0.0055,0.962,1.2446,0.7595,0.0834,0.5257,1.1179,2.3443,2.6466,-0.0225,-0.1682,-0.016,0.3976,-0.0252,-0.0958,0.1055,0.0249,Control
Utah__B09,1.05,-0.0122,0.0287,-0.0549,1.7736,-0.1356,-0.1163,-0.0806,-0.1009,-0.0849,-0.0774,-0.0983,-0.1833,0.6428,1.1371,-0.039,-0.0462,-0.2734,-0.2097,-0.1052,-0.0617,-0.0559,1.6703,-0.035,-0.0046,0.3581,0.9829,1.4503,0.1923,1.0383,0.0148,0.1433,1.4631,-0.001,2.6131,0.9368,-0.0641,0.0276,-0.0156,0.0273,2.075,1.4325,0.4571,1.3805,2.8246,1.9022,2.6153,-0.0601,0.3581,-0.0888,1.2476,0.0094,-0.0786,0.0602,0.1021,0.9104,1.8668,1.4221,0.2879,1.2858,0.0011,1.3985,2.6277,1.2234,-0.0237,0.3141,0.4483,1.8081,2.4296,-0.081,-0.3487,-0.1618,0.3587,0.0127,-0.1394,0.0329,-0.0849,Control
Utah__B10,0.8413,-0.036,0.0491,-0.0537,1.9669,-0.1557,-0.0991,-0.0845,-0.103,-0.0927,-0.0701,-0.0563,-0.1686,0.5308,0.994,-0.1178,-0.0324,-0.1294,-0.17,-0.1025,-0.0304,-0.0611,1.5222,-0.1128,0.0305,0.4619,1.0176,1.7442,0.1497,1.0661,-0.0113,0.0847,0.8926,-0.0627,2.9757,1.0381,-0.0216,0.0536,4e-04,-0.04,2.0115,1.3341,0.566,1.2241,2.3771,2.0721,2.2526,-0.061,0.2777,0.0185,1.5217,0.0584,-0.0544,0.0054,0.2027,0.9152,1.6755,1.1837,0.0802,1.001,-0.0894,1.3641,2.0403,1.057,5e-04,0.2267,0.5914,1.3752,2.2037,-0.0266,-0.2656,-0.1295,0.1769,0.0405,-0.1124,0.0301,0.0164,Control
Utah__B11,0.9397,-0.0555,0.0762,-0.0409,2.0448,-0.2065,-0.1151,-0.0575,-0.0964,-0.0571,-0.0583,-0.0661,-0.1439,0.7269,1.17,-0.0618,-0.1295,-0.1909,-0.1292,-0.0704,-0.0654,-0.034,1.7628,-0.0387,0.0579,0.9873,1.3223,2.2001,0.5096,0.8857,0.0918,0.238,1.5844,0.0288,2.343,1.2259,-0.036,0.0283,0.053,0.0827,1.9895,1.6226,0.5712,1.4974,2.1992,2.2398,3.0209,-0.0275,0.4392,-0.0517,1.5479,0.0283,-0.0631,0.0408,0.1711,1.2861,1.7998,1.1894,0.1845,0.9119,-0.0919,1.0837,1.3337,0.9509,-0.0259,0.4117,0.8984,2.2233,2.6659,0.0277,-0.2072,-0.0223,0.2519,-5e-04,-0.0973,0.0623,-0.0046,Control
Utah__B12,1.0279,-0.0498,0.0275,-0.0304,2.0312,-0.0703,-0.1002,-0.0407,-0.1009,-0.0969,-0.0528,-0.0644,-0.1238,0.4206,0.8411,-0.1723,-0.1193,-0.244,-0.0624,-0.0879,-0.0719,-0.0975,1.3374,-0.0838,0.0322,0.3858,0.7707,1.241,-0.2037,1.005,-0.0335,0.0054,0.7785,-0.0883,2.5269,0.7856,-0.1234,-0.062,-0.034,-0.0206,1.6495,1.1284,0.3699,1.3283,2.3982,1.7572,1.9422,-0.0828,0.2098,-0.0733,1.0528,0.0739,-0.0626,0.0343,0.1156,0.5644,1.1443,1.0358,0.0977,1.0055,-0.0472,1.2181,2.2155,1.0116,0.0779,0.208,0.3215,1.0126,1.8272,-0.0635,-0.2624,-0.1342,0.0207,-0.0109,-0.1022,0.1243,-0.0394,Control
Utah__C01,1.3353,-0.0034,0.0435,-0.0259,2.5263,-0.2066,-0.1111,-0.0684,-0.0954,-0.1027,0.0021,-0.0041,-0.1977,1.0225,1.582,-0.1118,-0.0453,-0.2344,-0.0774,-0.1544,-0.0316,-0.1086,1.8228,-0.0979,0.0373,1.1771,1.5977,2.2492,0.8288,0.8329,0.0629,0.2422,1.0711,-0.0023,2.4975,1.622,0.0019,0.0224,0.0838,0.0832,2.4577,2.0951,0.6767,2.2899,2.1418,2.527,2.4851,-0.0096,0.3315,-0.0391,1.8101,0.0458,-0.0479,0.0896,0.4276,1.1762,2.1992,1.3953,0.1894,1.0514,-0.099,1.3097,1.8948,1.0359,-0.0334,0.576,1.0318,1.7275,2.6819,0.02,-0.261,-0.1018,0.4673,0.0441,-0.1575,0.0894,-0.1143,BRCACancer
Utah__C02,1.3821,0.0399,-0.0119,-0.0323,2.1956,-0.1698,-0.025,0.0063,-0.0685,-0.0751,0.0322,0.0249,-0.1566,0.7952,1.3958,-0.1316,-0.0288,-0.116,-0.0813,-0.1198,-0.0238,-0.0691,1.5148,-0.0897,0.0493,1.0293,1.5796,2.5698,0.2782,1.1681,0.0818,0.2704,1.6448,0.1304,2.3783,1.5857,-0.0345,0.0167,0.0934,0.0778,2.3549,1.6939,0.6687,1.7818,2.1641,2.4965,2.6329,0.0234,0.4752,-0.0232,1.9856,0.1364,-0.0163,0.1405,0.3193,1.2464,1.5975,1.1285,0.1387,0.8882,-0.0561,0.9177,1.1287,0.9083,0.0245,0.4904,1.1985,2.1745,2.6528,-0.0154,-0.2219,0.1163,0.4851,0.0128,-0.1657,0.0922,-0.0042,BRCACancer
Utah__C03,1.7676,0.0066,-0.003,-0.0199,2.2725,-0.1575,-0.0366,-0.0248,-0.0674,-0.0892,0.0123,-0.0491,-0.1566,0.9628,1.6761,-0.1657,-0.0614,-0.0747,-0.145,-0.1442,0.0148,-0.0971,1.5281,-0.0927,-0.0349,1.3651,1.6535,2.3937,0.7075,0.9356,0.0775,0.1577,1.6801,0.126,2.615,1.8109,-3e-04,-0.0038,0.4266,0.0874,2.7484,2.1431,0.7904,2.1469,2.5163,2.7414,2.63,0.0025,0.4028,-0.0025,2.3465,0.0617,-0.0123,0.1105,0.3867,1.1478,1.7405,1.2796,0.0924,1.0486,-0.0541,1.0659,1.5542,1.1329,-0.0474,0.5207,1.1576,1.8128,2.7941,0.055,-0.1342,0.0793,0.3923,0.0648,-0.1466,0.0351,-0.0746,BRCACancer
Utah__C04,1.1477,0.0696,0.0572,-0.0227,2.1649,-0.0659,-0.0766,0.1121,0.0103,0.0085,0.0076,-0.0484,-0.1041,0.5126,1.156,-0.0603,-0.0695,-0.1347,-0.0977,-0.0578,-0.1046,-0.0458,1.2653,-0.0408,-0.0846,0.6512,1.1772,2.3,0.2972,0.6289,0.0474,0.3078,2.3729,0.1118,1.7242,1.2037,3e-04,0.0043,0.0383,0.0753,1.9361,1.6617,0.325,1.4865,2.1554,2.5496,3.8207,0.0472,0.3846,0.007,1.3904,0.0273,-0.0451,0.1967,0.2355,0.9556,1.4589,0.85,0.1722,0.7668,0.0066,0.6767,0.8231,0.4567,0.0272,0.4177,1.017,2.597,3.0487,0.0105,-0.2159,-0.023,0.8011,-0.0499,-0.0714,0.1977,0.0085,Control
Utah__C05,0.977,0.0397,0.0327,-0.0086,2.2943,-0.0185,-0.0537,0.0766,-0.0043,0.0285,-0.0295,-0.078,-0.0708,0.5753,1.115,-0.1165,-0.1113,-0.2142,-0.1093,-0.0473,-0.0264,-0.0422,1.157,-0.0783,-0.0725,0.6921,1.043,2.3816,0.4234,0.7762,0.0927,0.0321,0.7961,0.0477,2.13,1.4247,-0.0295,0.0121,0.0425,0.0581,2.0524,1.6965,0.4941,1.283,1.6506,2.7839,2.1029,-0.0014,0.1445,-0.0237,1.5601,0.044,-0.0416,0.1268,0.1709,0.7622,1.5317,0.8203,0.0514,0.6327,-0.0218,0.7211,0.6764,0.4931,0.0374,0.3402,1.0292,1.1424,2.4351,0.0466,-0.2227,0.0665,0.1947,-0.0401,-0.1412,0.1467,-0.011,BRCACancer
