@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1027 numeric
@attribute 103 numeric
@attribute 10332 numeric
@attribute 10379 numeric
@attribute 10399 numeric
@attribute 1147 numeric
@attribute 1457 numeric
@attribute 1459 numeric
@attribute 1460 numeric
@attribute 1796 numeric
@attribute 1965 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2213 numeric
@attribute 23118 numeric
@attribute 23533 numeric
@attribute 23586 numeric
@attribute 2534 numeric
@attribute 25898 numeric
@attribute 27102 numeric
@attribute 27113 numeric
@attribute 29110 numeric
@attribute 2932 numeric
@attribute 30835 numeric
@attribute 3303 numeric
@attribute 3304 numeric
@attribute 3305 numeric
@attribute 3306 numeric
@attribute 3312 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3445 numeric
@attribute 3448 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 355 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3558 numeric
@attribute 3559 numeric
@attribute 356 numeric
@attribute 3560 numeric
@attribute 3561 numeric
@attribute 3565 numeric
@attribute 3569 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3596 numeric
@attribute 3654 numeric
@attribute 3661 numeric
@attribute 3665 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3718 numeric
@attribute 4068 numeric
@attribute 4179 numeric
@attribute 440275 numeric
@attribute 4478 numeric
@attribute 4599 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4938 numeric
@attribute 4939 numeric
@attribute 4940 numeric
@attribute 51135 numeric
@attribute 51209 numeric
@attribute 51284 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54106 numeric
@attribute 5588 numeric
@attribute 5610 numeric
@attribute 57506 numeric
@attribute 595 numeric
@attribute 5970 numeric
@attribute 64135 numeric
@attribute 6504 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6774 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6869 numeric
@attribute 6885 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7128 numeric
@attribute 7157 numeric
@attribute 7161 numeric
@attribute 7189 numeric
@attribute 7297 numeric
@attribute 8503 numeric
@attribute 8667 numeric
@attribute 868 numeric
@attribute 8743 numeric
@attribute 8793 numeric
@attribute 8794 numeric
@attribute 8795 numeric
@attribute 8797 numeric
@attribute 894 numeric
@attribute 896 numeric
@attribute 898 numeric
@attribute 9134 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 9367 numeric
@attribute 940 numeric
@attribute 9451 numeric
@attribute 9641 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.5676,0.9388,0.6277,0.3335,1.9281,1.6026,-0.0172,1.275,1.7997,1.3304,0.3943,1.2724,1.211,0.4619,1.2664,0.54,0.6814,0.5683,1.3471,1.3016,1.0452,1.3506,0.852,1.4475,-0.0414,1.4862,0.4848,0.04,2.4424,0.6327,0.5821,0.1118,1.3673,-0.0774,-0.238,0.1638,0.7924,1.6001,1.6774,-0.1461,1.6963,1.579,1.14,1.1224,0.105,0.711,0.0744,0.2348,0.4246,2.1752,2.3725,-0.199,0.1299,-0.1018,0.0292,-0.3023,0.5416,0.4948,0.1813,1.6694,0.976,1.2358,2.0345,1.106,0.6709,0.8426,0.6591,1.1999,1.1005,2.0611,0.6785,1.4987,1.8223,0.6243,1.7821,0.1288,0.4716,1.2025,1.0402,0.9811,1.5981,1.2442,0.1945,0.2797,0.8472,0.9559,0.869,0.118,1.2245,0.8364,0.6098,1.4881,1.8685,1.2392,0.8919,1.1274,-0.0848,1.0642,1.4151,2.5597,1.6235,0.5349,-0.0424,0.774,0.9351,0.0324,1.1046,0.9959,1.2262,0.6841,0.2548,0.8845,0.6925,1.2257,1.2363,0.267,0.006,2.0683,1.8037,2.1946,0.4218,1.1116,0.6299,0.4751,Control
A12,0.3938,0.5469,0.2377,0.2568,1.4627,1.4581,-0.0572,0.6938,1.7319,0.8268,0.1867,0.9075,1.4774,0.391,0.872,0.3955,0.4581,0.3311,1.1994,0.7748,0.586,0.9467,0.7585,1.7324,-0.1767,0.9638,0.3984,0.0601,3.4299,0.6748,0.5963,-0.1205,1.1815,-0.1859,-0.2651,-0.0023,0.6939,1.0571,0.7996,-0.3253,0.6982,1.6508,0.7894,0.8181,0.1801,0.5223,0.0104,0.2533,0.3827,1.1955,2.0609,-0.1645,0.1091,-0.0274,0.0923,-0.0789,0.1804,0.323,0.0502,1.4495,0.4637,0.6995,1.4581,1.1011,0.4488,0.4807,0.2643,1.2871,1.0527,1.6799,0.5195,0.9377,1.1778,0.1708,0.9866,-0.0206,0.145,0.9215,1.1023,0.7648,1.6271,1.0289,-0.1111,0.3109,0.5483,0.6847,0.42,0.002,0.8238,0.6853,0.5452,1.4931,0.919,0.947,0.6648,0.6719,0.0247,0.8178,0.8916,1.583,1.6691,0.1924,0.1075,0.4296,0.4673,0.0743,0.7381,0.6237,1.0772,0.4948,0.6437,0.5945,0.4923,0.7403,1.4417,0.0768,-0.2199,1.8233,1.4626,2.1972,0.2656,0.966,0.5383,0.4377,Control
B01,0.7023,0.7844,0.5511,0.5705,2.4335,1.7914,0.0679,1.3586,2.3863,1.2599,0.5673,1.3217,1.6118,0.1857,1.117,0.3916,0.6181,0.6309,1.7687,1.0235,1.2244,1.5006,1.0535,1.5434,-0.4497,1.1783,0.6768,-0.046,2.4226,0.3752,0.7713,-0.2418,1.6075,-0.2677,-0.588,-0.0846,0.6467,1.4727,1.8488,0.1146,0.1725,2.1328,1.2711,1.0137,0.0182,1.0294,-0.1119,0.4701,0.2669,1.2431,2.4128,-0.2119,-0.0468,-0.179,0.067,-0.2019,0.1775,0.4679,-0.132,1.7935,0.9815,1.2483,1.731,1.7235,0.7195,0.8762,1.0758,1.2621,1.5169,2.5332,0.5498,1.4456,1.8525,0.8034,1.9428,-0.0839,0.4401,1.4577,1.3226,1.0757,1.9184,1.5918,-0.161,0.3659,0.813,1.4032,0.64,-0.198,1.2082,1.1941,0.695,2.2112,1.9036,1.228,0.9454,1.1633,0.016,1.3503,1.5859,1.955,2.4411,0.6532,-0.1864,0.7244,0.8065,0.0047,1.1632,1.0112,1.3349,0.534,0.3804,0.8563,1.0264,1.0797,1.0573,0.3377,-0.0889,1.8587,1.8616,1.9259,0.4947,1.8629,0.8458,0.6695,Control
B02,0.5192,0.9593,0.6772,0.3693,2.7571,2.1313,-0.1042,1.8233,2.6379,1.2798,0.4751,1.2756,1.9068,0.7862,1.2237,0.6693,0.8367,0.5703,1.6106,1.3879,1.2714,1.543,1.1156,1.7932,0.0071,1.4167,0.5494,0.0641,2.714,0.5514,0.8502,0.0073,2.0652,-0.1136,-0.3223,-0.0179,0.5761,1.6643,1.7665,-0.1293,0.8176,2.3156,1.4757,1.2863,0.1201,1.431,-0.0373,0.2717,0.4101,1.9001,2.6486,-0.1484,0.1005,-5e-04,-0.1004,-0.0658,0.6876,0.826,0.3306,1.861,0.9702,1.7178,2.1083,1.6755,0.7595,0.7893,1.1687,1.7984,1.4394,3.0801,1.023,1.6072,2.1445,1.0154,1.9385,-0.05,0.4907,1.4219,1.4237,1.3587,2.0553,1.7587,0.2193,0.2618,0.7981,1.4698,0.9561,0.1092,1.5865,1.2231,0.896,2.5759,2.2355,1.4313,1.1624,1.2628,-0.066,1.3441,1.9248,2.4527,3.1566,0.8116,0.0541,0.9004,1.2025,0.1269,1.0598,0.9559,1.6042,0.7226,0.5503,1.182,0.9905,1.3204,1.5479,0.4595,0.0208,2.2224,1.9896,2.3159,0.5537,1.9283,0.8829,0.8221,Control
B03,0.6398,0.7222,0.5896,0.4802,2.7839,1.952,0.0915,1.5238,2.4406,1.2715,0.5037,1.2608,1.7825,0.5396,1.1625,0.5703,0.6643,0.3388,1.7219,1.1755,1.1912,1.6673,1.0889,1.5996,-0.0694,1.3571,0.6557,-0.0273,2.8541,0.4009,0.8301,-0.0692,1.8228,-0.0523,-0.4006,-0.0143,0.589,1.5954,1.7744,-0.1293,0.7522,2.3143,1.3652,1.3287,0.1329,1.234,-0.0067,0.3838,0.395,1.7664,2.5241,-0.2217,-0.042,-0.0955,-0.1084,-0.1144,0.5198,0.6393,0.1455,1.8576,1.0222,1.4462,2.2438,1.79,0.7186,0.8797,0.7749,1.5767,1.4822,2.6611,0.75,1.3172,1.8446,0.7069,1.9094,-0.0356,0.4716,1.5109,1.3201,1.1338,1.9803,1.9459,0.104,0.2861,0.7688,1.3598,0.7896,0.0353,1.4088,1.2081,0.9154,2.399,1.9517,1.3534,1.0886,1.2554,-0.0843,1.3782,2.0306,2.3827,2.9131,0.7021,-0.0879,0.9167,1.0036,0.1189,1.0828,1.108,1.4665,0.6164,0.3137,1.0342,1.0366,1.3125,1.2524,0.2897,-0.081,2.0875,1.928,2.2308,0.5929,1.9704,0.8064,0.7026,BRCACancer
B04,1.008,0.6027,0.36,0.8244,1.7267,1.8976,-0.0871,1.2781,2.0212,1.0648,0.5824,1.082,1.6655,0.4076,0.8964,0.5203,0.647,0.4827,1.9304,1.4169,0.9751,2.1402,1.0533,1.7287,-0.2276,1.1208,1.0929,0.0234,2.3569,0.6486,0.7479,-0.1033,1.424,-0.1063,-0.3814,0.0739,0.7568,1.2505,1.951,-0.2235,0.8273,1.7134,1.2646,1.0456,0.1888,0.6965,-0.125,0.2381,0.6144,1.8806,2.1272,-0.1591,-0.0135,-0.0666,-0.0411,-0.0496,0.48,0.5934,0.1663,2.1389,1.3224,1.2697,1.9488,1.5949,0.5835,1.2966,0.7923,1.523,1.6554,1.6784,0.631,1.1012,1.5414,0.7508,1.5092,0.0058,0.2153,1.5671,1.5308,1.2611,1.9926,1.5967,0.1145,0.3876,1.0365,1.1762,0.9074,0.0221,1.1378,1.1496,0.9656,2.4126,1.8529,1.332,1.0415,1.3129,-0.0839,1.4211,1.9059,1.6029,1.9661,0.5137,0.0378,0.7801,0.9559,0.1694,1.202,1.6246,1.4821,0.4215,0.1618,0.891,0.7599,1.2719,1.3658,0.2451,-0.0762,1.7798,1.6774,1.8617,0.48,1.7375,0.864,0.7638,BRCACancer
B05,0.537,0.6699,0.4131,0.4164,2.0329,1.7632,-0.0595,1.3241,2.216,1.014,0.3932,1.1524,1.7738,0.3231,0.9767,0.443,0.7198,0.2167,1.3705,1.2177,0.8079,1.5799,0.8941,1.5693,-0.2242,1.1206,0.5382,0.0935,2.9123,0.4113,0.7715,-0.0918,1.5679,-0.237,-0.4515,-0.0274,0.7242,1.3489,1.7525,-0.175,0.2616,2.0152,1.2345,0.9444,0.1583,1.7203,-0.0229,0.2634,0.4546,2.4666,2.4895,-0.1406,-0.0427,0.0053,0.0574,-0.1091,0.503,0.5636,0.3583,1.7979,0.8028,1.2166,1.6826,1.3582,0.5789,0.6463,0.6535,1.8099,1.2575,2.6321,0.8762,1.4516,1.895,0.7987,1.5165,-0.1421,0.3635,1.1566,1.1614,0.9971,2.133,1.6704,0.0153,0.4765,0.7728,0.8683,0.6736,0.0472,1.3013,0.9069,0.4582,2.1061,1.87,1.2394,0.9612,0.9651,-0.0131,1.0368,1.0032,1.9613,2.8823,0.5965,0.066,0.815,0.818,0.1142,0.9224,0.9612,1.1537,0.2108,0.3282,0.5646,0.5068,1.1298,1.553,0.27,-0.0542,1.7458,1.5625,1.6891,0.531,1.2706,0.635,0.5762,BRCACancer
B06,0.4838,0.3813,0.3557,0.3495,1.9325,1.5036,0.1392,1.2109,2.0374,1.0869,0.4005,1.0132,1.4165,0.2346,0.8917,0.1783,0.3886,0.5685,1.3656,0.8211,0.9707,1.4278,0.8743,1.4472,-0.4989,1.0555,0.4945,-0.0626,2.3863,0.5134,0.5427,-0.3319,1.4945,-0.0658,-0.5109,0.0519,0.5198,1.0713,1.3374,0.004,0.406,1.7597,1.0215,0.8344,0.4059,0.6245,-0.1044,0.2512,0.5348,1.0908,1.9626,-0.0506,-0.0236,-0.1578,0.134,-0.045,0.0324,0.375,-0.2035,1.4884,0.7458,0.8149,1.5818,1.6037,0.4745,0.7361,0.7379,1.0353,1.1971,1.5065,0.3146,1.2449,1.4916,0.4371,1.5876,-0.0942,0.2503,1.1199,1.072,0.73,1.4956,1.4068,-0.3234,0.2808,0.605,1.0327,0.3759,-0.2305,0.8403,1.0192,0.5182,2.2475,1.7384,1.0958,0.6954,0.8266,0.0217,1.0295,1.4803,2.0407,2.1554,0.2316,-0.1604,0.5795,0.6873,0.0727,0.8971,0.8814,1.3217,0.3682,0.2865,0.7643,0.5026,0.7991,0.7824,0.0305,-0.2004,1.367,1.396,1.5834,0.3779,1.2238,0.6875,0.5765,BRCACancer
B07,0.6255,0.9456,0.6303,0.5357,2.4596,2.0755,-0.0938,1.8386,2.4995,1.466,0.6169,1.3434,1.7741,0.7787,1.2438,0.6313,0.7869,0.6046,1.7459,1.475,1.4273,1.7729,1.2083,1.939,-0.0317,1.6585,0.6372,0.0085,3.1707,0.5178,0.8739,-0.0072,2.1576,-0.0758,-0.4244,0.0466,0.5295,1.744,1.8239,0.0935,1.3816,2.2236,1.4838,1.4315,0.0934,0.7264,0.0163,0.4286,0.7038,1.7353,2.6991,-0.021,-0.0061,0.0253,-0.051,-0.1525,0.5723,0.9114,0.2571,1.8836,1.1777,1.5622,2.3079,1.823,0.7127,0.8275,1.1788,1.6607,1.4782,2.1472,0.8608,1.7599,2.2672,0.9394,2.1622,0.0012,0.4618,1.5493,1.4722,1.3599,2.0668,1.5879,0.1999,0.2618,1.0014,1.5159,0.9754,0.1043,1.4289,1.4462,1.0916,2.7103,2.3682,1.4368,1.152,1.3701,-0.0829,1.4575,2.1011,2.3214,2.3958,0.7397,0.0809,0.8628,1.1969,0.2103,1.0677,1.1656,1.8723,0.5707,0.5331,1.0792,0.9619,1.3128,1.4284,0.4097,0.1102,2.1967,2.042,2.399,0.6043,1.8102,1.0252,0.9334,BRCACancer
B08,0.3527,1.0082,0.5831,0.3275,2.2272,1.7339,-0.0324,1.4127,1.9774,1.4125,0.4781,1.187,1.6616,0.8209,1.2636,0.6407,0.7274,0.5775,1.3735,1.206,1.045,1.1603,1.066,1.7975,0.0356,1.4214,0.4347,0.0993,3.3059,0.9227,0.8666,0.0538,1.8084,-0.1563,-0.2665,0.0445,0.6924,1.7463,1.6208,-0.1354,0.8476,2.0001,1.576,1.2427,0.1003,0.9363,-0.0153,0.4204,0.4749,1.9743,2.3121,-0.0275,0.0749,-0.0542,-0.0531,-0.1818,0.6678,0.7093,0.3121,1.5898,0.9417,1.4211,1.8148,1.3835,0.6924,0.6898,1.0374,1.5679,1.1937,1.9421,0.8947,1.6819,1.9754,0.7297,1.9195,0.0763,0.652,1.3231,1.6166,1.0708,1.8123,1.1769,0.1944,0.227,0.7508,1.082,0.9536,0.2294,1.2913,0.9725,0.6462,1.6236,1.9673,1.2927,1.0455,1.2143,-0.0815,1.1072,1.8056,2.7565,1.6203,0.5384,0.0362,0.8182,1.0555,0.0576,0.941,0.6691,1.645,0.7293,0.5004,1.1503,0.9491,1.2862,1.4652,0.3232,0.0749,1.8577,1.735,2.1856,0.4966,1.5385,0.7035,0.6531,Control
B09,1.0255,0.5934,0.3891,0.7197,2.1596,1.6109,-0.1235,1.2139,1.978,0.9264,0.5956,1.0636,1.6092,0.2338,0.7044,0.4608,0.642,0.1443,1.9533,1.4013,0.8122,2.0697,0.7026,1.8562,0.0012,1.048,0.8491,-8e-04,2.4561,0.3658,0.432,0.0521,1.3464,0.0636,-0.2469,-0.1112,0.6804,1.0526,2.0207,-0.2734,0.547,1.5016,1.1099,0.902,0.0255,0.2352,-0.1209,0.5005,0.377,1.9749,2.1479,-0.3103,-0.0041,-0.0332,-0.0622,-0.0444,0.4462,0.5641,0.1162,2.0995,1.1346,0.9824,1.7674,1.4998,0.4706,1.2269,0.5668,1.1609,1.3948,2.0058,0.6684,0.8314,1.3088,0.5075,1.4008,-0.1429,0.2407,1.3758,1.4133,1.0565,1.6995,1.5101,0.144,0.2416,1.0608,1.1003,0.8553,0.1065,1.1066,0.7905,0.8483,2.0819,1.7788,1.274,0.8033,1.2176,-0.0898,1.2589,1.3845,1.3879,1.9574,0.477,0.0324,0.6896,0.8658,0.109,1.1434,1.4484,0.9969,0.4833,0.1547,0.7636,0.8265,1.2258,1.0566,0.2349,-0.0859,1.0941,1.6522,1.3136,0.4719,1.5932,0.8938,0.5174,Control
B10,0.7207,0.5432,0.366,0.5303,1.4344,1.8845,0.0202,1.1862,1.9509,1.0238,0.4791,0.9194,1.5911,0.339,1.0035,0.3842,0.5007,0.1486,1.7899,1.1319,0.97,1.7842,0.8733,1.6315,-0.0134,1.0717,0.8535,-0.0326,3.5989,0.6511,0.6442,-0.0397,1.1397,-0.0511,-0.201,-0.1215,0.5733,1.1864,1.7673,-0.1868,0.6708,1.828,0.9769,0.8882,0.0296,0.7201,-0.0648,0.4129,0.6087,2.1469,2.2544,-0.3158,0.0115,-0.1447,0.0159,-0.028,0.4104,0.4406,0.1617,2.0355,1.0493,0.9076,1.7639,1.5399,0.4367,1.133,0.7147,1.5174,1.4899,1.5834,0.5277,1.244,1.8306,0.7544,1.3703,0.0406,0.1444,1.4219,1.3009,1.0549,1.9994,1.4831,0.0571,0.2897,0.6976,1.3714,0.6907,0.0549,0.9814,0.956,0.6223,2.1333,1.7903,1.1627,0.8051,1.0332,-0.0195,1.2515,1.4821,1.7983,1.6531,0.402,0.017,0.6789,0.7387,0.1161,0.994,1.2803,1.4787,0.4026,0.1932,0.7201,0.6015,1.1153,1.263,0.1617,-0.0336,1.5382,1.7357,1.9387,0.3161,1.3611,0.6582,0.4208,Control
B11,0.4927,0.8252,0.5032,0.3967,1.6692,1.861,-0.0722,1.192,1.9251,1.1915,0.3555,1.224,1.6591,0.678,1.1209,0.4632,0.7053,0.474,1.4195,1.1918,1.0836,1.4134,0.9158,1.8323,0.0811,1.19,0.6309,0.0416,4.4503,0.4678,0.7527,0.1513,1.3404,-0.1495,-0.2433,-0.0785,0.6849,1.4729,1.5625,-0.0097,0.4263,1.9411,1.3996,1.003,0.0066,0.7743,0.0217,0.2745,0.3769,1.7533,2.3096,-0.1722,-0.0553,-0.0512,0.0446,-0.1432,0.442,0.4815,0.2927,1.7208,1.078,1.2346,1.6243,1.4803,0.6844,0.93,0.8188,1.7232,1.3346,1.9234,0.8519,1.5675,2.0656,0.8471,1.3519,0.0281,0.4904,1.3896,1.4039,1.0719,1.9301,1.2771,0.1549,0.2479,0.7076,1.1139,0.8885,0.1078,1.2399,1.242,0.7018,2.019,1.9373,1.2351,0.9661,1.0197,-0.0618,1.1079,1.7936,2.6058,1.6392,0.591,0.0702,0.7147,0.8685,0.1512,1.0638,0.8272,1.754,0.4516,0.6992,0.727,0.7015,1.1196,1.6709,0.279,0.0198,2.0711,1.5131,1.9301,0.4633,1.4666,0.7126,0.6215,Control
B12,0.8104,0.4276,0.1003,0.5757,1.5273,1.5189,-0.1165,1.0542,1.6979,0.5364,0.2805,0.7325,1.2784,0.0835,0.5285,0.3769,0.5241,0.1938,1.7252,1.0066,0.5371,1.9103,0.4147,1.2626,-0.1023,0.7154,0.7771,-0.1051,2.3509,0.5032,0.2582,-0.0477,0.9837,-0.2589,-0.1103,-0.0079,0.5872,0.6977,1.576,-0.0369,0.0275,1.0953,0.9395,0.7611,0.1107,0.3508,-0.0097,0.2548,0.1693,1.3092,1.4748,-0.2783,-0.0015,-0.169,0.0957,-0.1681,0.2965,0.5287,0.1119,1.898,0.9426,0.7889,1.022,1.0859,0.2524,1.045,0.4593,1.1758,1.2785,1.6026,0.3619,0.5949,0.8143,0.4592,0.9859,-0.0381,0.0314,1.1323,1.1321,1.0143,1.2838,1.1896,0.0881,0.2208,0.7482,0.6037,0.6598,0.0587,0.8164,0.5604,0.5483,1.9946,1.5771,1.0415,0.7664,1.0407,-0.0931,1.0504,1.466,0.9947,1.2067,0.2056,0.0299,0.5791,0.8181,0.0081,0.8493,1.0584,0.7606,0.3515,0.0536,0.666,0.7159,1.0615,1.1349,0.1184,-0.0953,0.8855,1.2247,0.6883,0.2598,1.2391,0.6193,0.6355,Control
C01,0.5244,0.8987,0.5993,0.4575,1.7433,1.9119,-0.0861,1.6811,2.1732,1.3655,0.6193,1.2616,1.7342,0.7376,1.1232,0.6952,0.8207,0.3437,1.4607,1.7372,1.0441,1.58,0.9431,1.7808,-0.0871,1.3094,0.6791,0.0193,2.6368,0.7097,0.8313,0.0345,1.598,-0.1417,-0.4084,-0.0339,0.7371,1.5149,2.0535,-0.1061,0.7637,1.9432,1.483,1.0643,0.2271,1.1008,-0.0297,0.2919,0.6287,2.6147,2.3464,-0.107,0.097,-0.0373,-0.0625,-0.1597,0.8198,0.7641,0.4205,1.8655,1.2478,1.5326,1.5733,1.4589,0.7466,1.1301,0.857,1.842,1.4469,1.9244,1.0686,1.7366,1.9277,0.9902,1.7979,-0.0707,0.593,1.3372,1.393,1.334,2.0178,1.2928,0.2341,0.3617,0.7159,1.0933,1.131,0.0762,1.4533,1.0306,0.827,1.9997,2.3007,1.4279,1.2149,1.2256,-0.0632,1.259,2.0013,2.557,1.8919,0.7721,0.0991,0.8392,1.3886,0.1324,1.0385,0.9836,1.728,0.692,0.4263,1.2029,0.7795,1.2475,1.6984,0.3124,-0.015,1.52,1.6565,1.8839,0.5241,1.4275,0.8379,0.8468,BRCACancer
C02,0.499,0.9179,0.4751,0.4186,2.091,1.992,-0.0393,1.6301,2.3147,1.2167,0.4198,1.191,1.9254,0.6847,1.118,0.7123,0.8006,0.5284,1.4316,1.6205,0.9786,1.3461,0.9801,1.8971,0.095,1.278,0.4696,0.0278,2.9224,0.7461,0.9646,0.0184,1.6408,-0.238,-0.3095,-0.0644,0.6234,1.5467,1.5904,-0.0736,0.6235,1.945,1.2321,0.9763,0.0517,0.8129,-0.002,0.3256,0.5706,2.7412,2.5313,-0.1012,0.1439,0.0295,0.0014,-0.0356,0.7406,0.8344,0.4173,1.9093,0.8611,1.5906,1.8328,1.4016,0.6153,0.7157,0.6061,1.6785,1.3929,2.0396,1.0972,1.3144,1.9151,0.6738,1.6205,-0.0623,0.4837,1.3839,1.4194,1.3959,1.9151,1.3266,0.2982,0.3453,0.7148,1.1373,1.0231,0.1977,1.5348,0.968,0.9455,2.081,1.8572,1.2517,1.1704,1.1904,-0.0318,1.2585,1.5999,2.4186,1.8334,0.6421,0.1413,0.7556,1.2436,0.1497,0.9278,0.8749,1.6208,0.6156,0.5812,1.1027,0.8957,1.2591,1.8054,0.2367,-0.0537,1.8474,1.9699,2.1965,0.3779,1.7731,0.8556,0.8773,BRCACancer
C03,0.4905,1.0317,0.7077,0.4419,2.2722,2.102,-0.105,2.0376,2.34,1.3615,0.5647,1.3289,2.0347,0.9093,1.1081,0.9317,0.9966,0.4752,1.4817,1.9703,1.1741,1.6334,1.09,1.8458,0.1251,1.3357,0.5803,0.0638,2.9313,0.5868,0.8541,0.0489,1.7533,-0.2698,-0.1778,-0.0379,0.5464,1.4391,1.8437,-0.2707,1.3299,1.9476,1.336,1.343,0.1151,0.9292,-0.0207,0.3149,0.8781,2.4364,2.7379,-0.0701,0.0437,0.1194,-0.0369,-0.0996,0.8827,1.0166,0.5306,1.8951,1.1874,1.9277,1.8222,1.5565,0.7332,0.8479,0.891,1.9216,1.3899,2.1689,1.248,1.7454,2.0702,1.0488,1.8818,-0.0155,0.3523,1.4737,1.33,1.4918,2.1142,1.2561,0.4421,0.3059,0.8983,1.243,1.2164,0.1281,1.7061,1.167,0.9756,2.4788,2.3701,1.4231,1.349,1.2795,-0.0565,1.3127,1.8384,2.4219,2.3041,0.7382,0.1351,1.0042,1.4793,0.2831,1.032,0.9994,1.8256,0.6982,0.717,1.1329,0.9711,1.5157,1.9184,0.3007,0.0574,2.0737,2.0717,2.4621,0.5491,1.4777,0.9585,0.9847,BRCACancer
C04,0.291,0.8647,0.278,0.228,2.004,1.4528,-0.0253,0.9912,1.8887,0.7516,0.2923,0.874,1.4788,0.2845,0.7337,0.5797,0.6529,0.0714,0.9901,1.2788,0.4869,0.8656,0.4053,1.5896,0.0564,0.8036,0.2982,-0.1514,1.8514,0.2964,0.7107,0.1475,1.6563,0.0232,-0.1767,0.1721,0.6937,1.0648,0.9912,-0.193,0.0143,1.3643,1.0634,0.6526,0.2468,0.5141,-0.0473,0.1876,0.2294,2.1366,2.076,-0.2033,-0.0894,-0.115,-0.0026,-0.1148,0.5769,0.6365,0.3162,1.5105,0.6283,1.34,1.1131,0.8203,0.4091,0.4548,0.4492,1.4581,0.8832,2.1508,0.7385,0.8693,1.3529,0.7117,0.9805,0.1263,0.1925,0.7962,1.1358,0.8722,1.3741,0.8383,0.3168,0.13,0.4667,0.5601,0.8869,0.1791,1.2407,0.4614,0.345,1.3735,1.6059,1.1768,0.985,0.9356,-0.1378,0.7404,0.8504,1.9993,1.5452,0.4208,0.1515,0.5949,0.9276,-0.0838,0.903,0.5241,0.9421,0.592,0.1969,0.7813,0.7277,1.0344,1.824,0.2514,-0.0877,1.5864,1.7615,1.9319,0.353,0.9663,0.4054,0.4483,Control
C05,0.2704,0.7181,0.329,0.2539,1.4052,1.7518,-0.0069,1.1166,1.894,0.7983,0.214,0.8936,1.5491,0.2827,0.7812,0.582,0.6006,0.2113,1.0128,1.1354,0.5572,0.9248,0.5128,1.3733,0.0797,0.8822,0.2458,0.0064,2.7412,0.6062,0.5728,-0.0399,1.3639,-0.156,-0.3438,0.0447,0.4843,1.1687,0.9066,-0.2599,0.4989,1.3817,1.2799,0.6902,0.0107,0.8293,0.0106,0.1549,0.3052,2.1783,1.917,-0.1575,-0.0152,-0.0163,-0.0419,-0.0055,0.5822,0.6281,0.3611,1.6132,0.6115,1.3828,1.1115,1.0371,0.425,0.4844,0.4509,1.6559,1.0739,1.6729,0.7379,1.1555,1.6241,0.6416,0.9753,-0.0487,0.0574,0.9303,1.1334,1.0602,1.6573,0.928,0.2336,0.2607,0.4365,0.6277,0.7759,0.1613,1.1552,0.5538,0.3992,1.8099,1.7745,1.1573,1.0237,0.7774,-0.0695,0.7819,0.9217,2.4737,1.4661,0.3612,0.1559,0.7867,0.9495,0.0156,0.7391,0.6144,1.2758,0.629,0.3337,0.7646,0.5523,1.0992,1.6081,0.0771,0.0406,1.5636,1.6326,1.9464,0.3953,1.1391,0.6306,0.5312,BRCACancer
