@relation data

@attribute id string
@attribute 10449 numeric
@attribute 11112 numeric
@attribute 1629 numeric
@attribute 1738 numeric
@attribute 18 numeric
@attribute 1892 numeric
@attribute 1962 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 259307 numeric
@attribute 26275 numeric
@attribute 27034 numeric
@attribute 30 numeric
@attribute 3028 numeric
@attribute 3030 numeric
@attribute 3032 numeric
@attribute 3033 numeric
@attribute 3155 numeric
@attribute 3157 numeric
@attribute 3158 numeric
@attribute 316 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 3712 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 4329 numeric
@attribute 4594 numeric
@attribute 501 numeric
@attribute 5019 numeric
@attribute 5095 numeric
@attribute 5096 numeric
@attribute 549 numeric
@attribute 56922 numeric
@attribute 586 numeric
@attribute 587 numeric
@attribute 593 numeric
@attribute 594 numeric
@attribute 64087 numeric
@attribute 84693 numeric
@attribute Class {Control,BRCACancer}

@data
A11,1.1787,0.2021,0.6412,1.3782,0.3803,1.0288,0.1835,0.6939,1.2506,0.7863,0.0523,0.3686,0.6324,0.5711,0.9424,1.0128,0.8673,0.3376,0.6616,0.8487,0.0236,-0.0927,0.7498,0.2068,0.5703,0.8632,0.5001,0.298,0.5332,0.6503,0.0171,0.4026,0.2557,0.651,0.5646,0.4517,0.1283,0.1669,0.8518,0.2623,0.3879,0.1604,Control
A12,0.7156,0.1557,0.4843,1.2665,0.2559,0.9123,0.099,0.1423,1.3565,0.4586,-0.0458,0.3104,0.3359,0.6283,0.7473,1.0392,0.9047,0.3658,0.64,0.7747,0.1032,0.0478,0.686,0.02,0.3263,0.4404,0.3895,0.3814,0.2493,0.4184,-0.0364,0.3772,0.0621,0.784,0.1974,0.5436,-0.1112,-0.0145,0.5328,0.2376,0.3092,0.2224,Control
B01,1.2529,0.3031,0.7901,1.6664,0.3104,0.8822,0.079,0.258,1.4646,0.9216,-0.135,0.5676,0.6585,0.6999,0.7881,1.0536,1.1404,0.6212,0.7492,0.9506,0.0622,-0.0166,0.9168,-0.0827,0.7363,0.839,0.4792,0.5222,0.4884,0.7081,0.0297,0.5539,0.1897,0.7575,0.7113,0.8946,-0.01,0.0032,0.5729,0.3848,0.6255,0.3127,Control
B02,1.3693,0.2922,0.873,1.8589,0.3266,1.0606,0.1144,0.6897,1.8197,0.9805,0.1107,0.4523,0.6893,1.0334,1.1479,1.1933,1.4155,0.5852,0.8903,1.1786,-0.0719,-0.0547,1.1022,0.2811,0.7369,1.2419,0.5497,0.5858,0.5786,0.9145,-0.0243,0.5419,0.1898,1.0096,0.6239,0.9255,0.2884,0.3374,1.0205,0.2946,0.6564,0.3942,Control
B03,1.1511,0.2514,0.7695,1.8297,0.3129,0.9115,0.0853,0.5781,1.7076,0.8447,-0.0589,0.4863,0.6676,0.8468,0.9596,1.1839,1.2435,0.6134,0.871,1.0719,0.0027,-0.0708,0.9818,0.1015,0.7148,0.9799,0.5568,0.5959,0.4207,0.7205,-0.0581,0.5836,0.2004,0.8238,0.6523,0.8928,0.2609,0.1718,0.8055,0.2814,0.5919,0.2618,BRCACancer
B04,0.9524,0.391,0.8346,1.5095,0.3933,0.7384,0.0855,0.2728,1.1613,0.6058,0.0427,0.7474,0.5317,0.7373,0.5635,1.063,0.9995,0.5526,0.7598,0.8682,-0.0208,-0.043,0.8495,0.1045,0.4328,0.8682,0.3439,0.3401,0.2771,0.6637,-0.0889,0.6389,0.4004,0.6542,0.7359,0.8492,0.0903,0.1062,0.4851,0.5385,0.7186,0.2739,BRCACancer
B05,1.1296,0.1996,0.6398,1.5128,0.2312,1.1931,0.0752,0.2653,1.3913,0.5938,-0.1471,0.3575,0.5305,0.8176,1.0347,0.9893,0.987,0.5374,0.7186,0.774,0.021,-0.0142,0.622,0.1611,0.4111,0.9068,0.3959,0.4715,0.3849,0.4566,0.0692,0.4054,0.1194,0.8522,0.4749,0.633,0.2388,0.1029,0.6695,0.2637,0.5508,0.2538,BRCACancer
B06,0.8649,0.1774,0.6152,1.4671,0.1601,0.4847,0.0915,-0.1631,1.1961,0.7119,-0.2707,0.5498,0.5868,0.4933,0.29,1.04,0.9792,0.4196,0.6597,0.8059,0.232,0.0697,0.6197,-0.1775,0.441,0.4766,0.1923,0.3056,0.2119,0.5255,0.0392,0.399,0.0695,0.6136,0.4537,0.6931,-0.0589,-0.1672,0.2766,0.1987,0.4674,0.1693,BRCACancer
B07,1.2242,0.3258,0.9654,1.8069,0.4209,0.9359,0.1078,0.6236,1.7303,0.9051,0.0137,0.5648,0.8568,0.9194,0.916,1.2897,1.3434,0.5604,0.9881,1.0528,-0.0419,-0.0743,1.1312,0.1754,0.7468,1.0634,0.6339,0.6223,0.5236,0.8077,-0.0228,0.619,0.1801,0.8574,0.7328,0.9516,0.2234,0.2487,0.8867,0.3751,0.7005,0.4312,BRCACancer
B08,1.2461,0.1215,0.7336,1.6002,0.6196,1.0035,0.1418,0.6314,1.4487,0.9424,0.139,0.2852,0.7164,0.7685,1.1592,1.1434,1.2168,0.4191,0.8433,1.0334,-0.055,-0.0999,1.0656,0.3108,0.6089,1.0232,0.5628,0.4566,0.6133,0.6672,-0.0376,0.3722,0.162,0.7782,0.5059,0.5558,0.2828,0.2555,1.0735,0.2333,0.4111,0.2835,Control
B09,0.7929,0.2729,0.6154,1.2927,0.3785,0.588,0.0192,0.2443,0.956,0.6092,-0.1236,0.7101,0.4899,0.6015,0.5022,0.8169,0.7344,0.4297,0.5518,0.6003,-0.012,-0.07,0.532,0.1139,0.4779,0.7223,0.3171,0.365,0.1242,0.3392,-0.0518,0.5416,0.3345,0.4622,0.7327,0.6684,0.104,-0.0768,0.4039,0.331,0.5664,0.1285,Control
B10,0.8735,0.2797,0.666,1.5085,0.232,0.6916,0.1042,0.4426,1.4163,0.5675,-0.0251,0.4994,0.4377,0.594,0.5427,1.0354,0.9296,0.3329,0.6945,0.8729,-8e-04,-0.0661,0.7544,-0.0337,0.2733,0.5136,0.2389,0.2996,0.197,0.5415,-0.053,0.5003,0.2273,0.5467,0.5146,0.631,0.0715,0.0081,0.3789,0.3108,0.4279,0.2976,Control
B11,0.9762,0.2265,0.7007,1.3779,0.373,1.3288,0.0453,0.2894,1.4805,0.7548,0.088,0.3497,0.5058,0.7465,1.1063,1.0439,0.962,0.3694,0.6834,0.7511,-0.0181,-0.0542,0.8444,0.0792,0.4686,0.6652,0.4648,0.5585,0.3551,0.7236,-0.0126,0.3895,0.1454,0.7247,0.4752,0.4827,0.3046,0.1801,0.8504,0.2319,0.4302,0.304,Control
B12,0.3501,0.1887,0.4345,1.2218,0.2629,0.2802,0.0317,-0.0902,0.7319,0.3347,-0.0797,0.4981,0.3509,0.4565,0.2058,0.701,0.7511,0.2235,0.4044,0.4418,0.022,-0.0833,0.2359,-0.0145,0.1879,0.4186,-0.0505,0.1232,0.0947,0.2605,0.0922,0.3625,0.1929,0.1906,0.5354,0.5296,0.0114,-0.0095,0.2468,0.1965,0.3763,0.0414,Control
C01,1.1409,0.2518,0.7155,1.5188,0.552,1.0111,0.0879,0.4574,1.4588,0.7129,0.2658,0.426,0.7523,0.9378,1.024,1.148,1.0903,0.54,0.9303,0.938,-0.012,-0.0802,0.7926,0.243,0.5348,1.0619,0.5701,0.5056,0.4658,0.5283,0.0494,0.3897,0.2332,0.7944,0.6066,0.7266,0.4286,0.3354,0.9754,0.2278,0.5961,0.3417,BRCACancer
C02,1.2244,0.2504,0.7462,1.6019,0.4106,0.8194,0.1587,0.5829,1.6876,0.6846,0.2288,0.5112,0.6961,0.9202,1.0181,1.1655,1.1692,0.5096,0.9254,0.9202,-0.0343,-0.0552,0.9309,0.2383,0.5621,0.9587,0.4487,0.5393,0.5218,0.7004,0.0148,0.4776,0.0978,0.8234,0.4762,0.783,0.2293,0.2894,1.0409,0.3511,0.6188,0.3104,BRCACancer
C03,1.3535,0.3182,0.7746,1.6326,0.4792,0.8596,0.1472,0.6031,1.6059,0.7509,0.1147,0.5262,0.8953,1.1495,1.097,1.2195,1.2197,0.5435,1.0246,0.9727,-0.026,-0.0238,0.9148,0.5276,0.6255,1.3089,0.6445,0.546,0.522,0.7552,0.0349,0.6004,0.1252,0.8213,0.5928,0.816,0.2294,0.4283,1.1972,0.2966,0.6429,0.3007,BRCACancer
C04,0.6961,0.0935,0.3774,0.9455,0.3747,0.6042,0.0114,0.2002,0.7841,0.302,0.0656,0.1815,0.4238,0.5387,0.7795,0.906,0.708,0.2209,0.5186,0.4525,0.0319,-0.0596,0.3913,0.1883,0.2784,0.4382,0.1803,0.2559,0.2674,0.175,0.1316,0.2978,0.0704,0.3524,0.2407,0.2815,0.2175,0.178,0.8607,0.0988,0.2506,0.1094,Control
C05,0.7613,0.1559,0.4125,1.1135,0.2026,0.6491,0.1093,0.2828,1.046,0.3925,0.0599,0.2437,0.3739,0.7191,0.897,1.1652,0.8071,0.1487,0.6004,0.5665,-0.027,-0.0526,0.4034,0.2357,0.2134,0.6775,0.2537,0.2344,0.2705,0.3808,0.0412,0.3447,0.0296,0.4498,0.2794,0.3015,0.3363,0.1653,0.8654,0.2697,0.2973,0.1718,BRCACancer
C06,0.2767,-0.0049,0.1176,0.4341,0.0817,0.279,-0.0241,0.0838,0.3529,0.0317,-0.135,-0.0086,0.2412,0.3033,0.0726,0.3544,0.1227,0.0575,0.3383,0.2068,-0.0306,-0.0547,-0.1897,0.0836,0.0355,0.1274,-0.1505,0.0397,-0.1654,-0.017,0.1081,0.0242,-0.0438,0.0573,0.0471,-0.0895,-0.0488,-0.0978,0.1803,-0.0611,0.0623,-0.0076,Control
C07,0.8764,0.1851,0.5378,1.2837,0.257,0.6698,0.1099,0.4816,1.3361,0.4244,0.1006,0.2659,0.472,0.6619,0.8311,1.0793,0.8933,0.386,0.7059,0.6079,-0.05,-0.037,0.6165,0.1927,0.4176,0.6408,0.2984,0.3664,0.3463,0.3818,0.0227,0.431,0.0989,0.6722,0.3593,0.4949,0.1721,0.1398,0.8509,0.2906,0.4419,0.1656,Control
C08,1.1778,0.2175,0.6522,1.4016,0.3523,0.9837,0.112,0.6341,1.413,0.6749,0.1416,0.2585,0.6243,0.7583,0.9951,1.0948,0.9321,0.413,0.8643,0.8275,-0.012,-0.0602,0.754,0.2245,0.6147,0.9075,0.5012,0.4664,0.5415,0.5824,-0.0249,0.429,0.1357,0.7133,0.4811,0.5859,0.3634,0.1956,0.9984,0.2643,0.4639,0.2151,Control
C09,1.0864,0.1471,0.5739,1.3905,0.2668,0.6831,0.0672,0.3642,1.4783,0.3558,0.1035,0.245,0.4623,0.7492,0.7928,1.1017,0.8875,0.2902,0.7193,0.6978,-0.0695,-0.1109,0.6712,0.2325,0.2837,0.6707,0.2805,0.4044,0.1959,0.3917,0.0755,0.3003,0.0711,0.5859,0.3487,0.4017,0.1138,0.1359,0.8443,0.1425,0.3726,0.198,Control
C10,0.7953,0.1957,0.6337,1.4602,0.2421,0.6273,0.1058,0.357,1.4792,0.4025,0.1095,0.3577,0.3676,0.9149,1.0875,1.1846,1.0002,0.3772,0.7124,0.7807,-0.0514,-0.0395,0.8464,0.1486,0.2322,0.5377,0.2994,0.4409,0.2989,0.4816,0.0056,0.3259,0.0665,0.7022,0.2757,0.555,0.0196,0.2446,0.8919,0.2992,0.4266,0.2561,BRCACancer
C11,1.1251,0.1567,0.6023,1.3115,0.3091,0.8951,0.1134,0.5421,1.3703,0.6913,0.1004,0.3151,0.6973,0.8113,0.9992,1.0376,0.9298,0.3741,0.7047,0.8171,-0.0817,-0.0606,0.7074,0.1731,0.5485,0.9832,0.4636,0.4646,0.4259,0.5594,-0.0381,0.4267,0.15,0.686,0.5063,0.5444,0.2094,0.2887,1.0297,0.2086,0.4853,0.2503,Control
C12,0.6578,0.1352,0.3086,0.9638,0.3131,0.5185,0.0583,0.0037,0.8896,0.2183,0.1121,0.1395,0.3937,0.5415,0.8435,0.8185,0.5764,0.2313,0.4868,0.5588,-0.0358,-0.0154,0.3505,0.1019,0.1454,0.3611,0.1521,0.2661,0.1288,0.2227,0.0351,0.2141,-0.0052,0.4223,0.2232,0.2271,0.007,0.0373,0.7318,0.0205,0.2207,0.1253,BRCACancer
D01,0.6839,0.2308,0.5969,1.3687,0.3748,0.6063,-0.029,0.2565,0.907,0.7292,-0.0292,0.6187,0.6014,0.7139,0.5214,0.892,0.8684,0.4347,0.6681,0.6057,-0.0626,-0.085,0.5604,0.0505,0.5206,0.6774,0.3231,0.3045,0.1814,0.4792,0.0254,0.5084,0.359,0.4279,0.7429,0.7495,-0.0537,0.0953,0.617,0.2967,0.571,0.3047,BRCACancer
D02,0.9343,0.1691,0.4783,1.3415,0.299,0.7204,0.0392,0.2817,1.0431,0.4759,0.2344,0.2537,0.4707,0.6768,0.8772,1.0092,0.8503,0.3326,0.6338,0.6826,-0.0675,-0.0833,0.6729,0.2475,0.3892,0.738,0.3746,0.3249,0.4086,0.459,-0.0298,0.4078,0.1065,0.5434,0.382,0.4211,0.1234,0.2224,0.9603,0.2033,0.4066,0.1201,BRCACancer
D03,0.8065,0.1372,0.4285,1.202,0.3409,0.6272,0.0375,0.1483,1.0554,0.4262,0.1882,0.2014,0.4633,0.7248,0.7972,1.0205,0.8314,0.2874,0.6721,0.6309,-0.0699,-0.0391,0.6659,0.2208,0.248,0.6935,0.2809,0.2595,0.202,0.3448,0.0899,0.3349,0.0952,0.4847,0.3088,0.4143,0.062,0.1652,0.7421,0.0842,0.3441,0.1906,BRCACancer
D04,0.9148,0.1623,0.5269,1.3273,0.4156,0.6871,0.1229,0.2722,1.3298,0.6405,0.1788,0.252,0.4582,0.8051,0.8897,1.1218,0.8403,0.3149,0.7257,0.7525,-0.034,-0.0537,0.6276,0.1614,0.4279,0.7426,0.4171,0.3015,0.2753,0.4083,0.0337,0.3498,0.1002,0.6309,0.4082,0.4621,0.1389,0.1464,0.9944,0.1374,0.3684,0.1332,BRCACancer
D05,0.9655,0.2209,0.5515,1.5845,0.3755,0.7201,0.1306,0.2344,1.3493,0.5611,0.0967,0.2637,0.5489,0.8238,0.8951,1.1843,1.0737,0.3638,0.8244,0.8352,-0.0144,-0.0215,0.8116,0.2366,0.3067,0.5859,0.3382,0.3937,0.2672,0.5361,0.1245,0.374,0.0831,0.6636,0.3483,0.517,0.2835,0.1575,0.925,0.1534,0.4346,0.2089,BRCACancer
D06,1.0761,0.2178,0.7007,1.494,0.4171,0.9331,-0.0097,0.7273,1.5306,0.7487,0.196,0.3822,0.7076,0.9132,0.9974,1.1821,1.0269,0.3786,0.8213,0.8953,-0.0316,-0.0696,0.8962,0.2293,0.5839,0.8797,0.5429,0.491,0.438,0.5443,0.0578,0.4746,0.1411,0.8037,0.4846,0.7009,0.2699,0.3419,1.0262,0.2506,0.5892,0.2152,BRCACancer
D07,1.1394,0.2009,0.5706,1.4884,0.4869,0.685,0.0425,0.418,1.47,0.6068,-0.0116,0.2372,0.6212,0.8495,1.0182,1.1583,0.9883,0.3752,0.7557,0.7862,-0.0911,-0.0419,0.8371,0.2516,0.4816,0.8146,0.457,0.4616,0.4721,0.522,0.0283,0.4831,0.1191,0.766,0.4353,0.53,0.2423,0.3297,0.9523,0.094,0.438,0.1835,Control
D08,0.774,0.0922,0.3578,1.2039,0.2946,0.581,0.0871,0.2181,1.0829,0.4651,-0.1602,0.0919,0.418,0.6004,0.6987,0.9476,0.733,0.282,0.5401,0.5945,-0.0504,-0.0405,0.4623,0.0699,0.233,0.4776,0.2319,0.3835,0.2174,0.3282,-0.0338,0.2627,0.0628,0.4532,0.3067,0.314,-0.0121,0.0602,0.6977,0.0582,0.2755,0.1254,Control
D09,0.9776,0.143,0.5277,1.4591,0.3232,0.9192,0.1601,0.4241,1.4745,0.6516,0.2123,0.2965,0.577,0.7913,1.031,1.0605,1.0141,0.3675,0.7862,0.8023,-0.0503,-0.0814,0.7949,0.1961,0.4959,0.7541,0.5758,0.4202,0.4451,0.651,-0.0222,0.4602,0.071,0.7192,0.425,0.5851,0.2837,0.2557,0.9967,0.2831,0.4918,0.1397,Control
D10,1.1209,0.1413,0.3929,1.2006,0.2257,1.2033,0.0067,0.4157,1.2821,0.7155,0.0433,0.2375,0.3302,0.6919,1.2521,1.0432,0.8083,0.3121,0.6547,0.5795,-0.0371,-0.0523,0.65,0.1948,0.394,0.5469,0.4866,0.3556,0.3465,0.5255,-0.009,0.3308,0.0887,0.715,0.3798,0.405,0.0831,0.2424,0.9199,0.1613,0.3848,0.1583,Control
D11,0.3376,-0.0114,0.2665,0.6682,0.1852,0.6339,-0.0807,0.2103,0.5504,0.2667,-0.0401,-0.0291,0.2665,0.2471,0.2459,0.7457,0.2481,0.1322,0.3467,0.4334,-0.0132,-0.0528,0.1468,0.1019,0.2001,0.2068,0.0807,0.1195,-0.0039,0.0979,-0.0811,0.0923,0.0287,0.2164,0.0694,0.0915,-0.0446,0.0393,0.3157,-0.0417,0.0543,0.0498,Control
D12,0.801,0.0855,0.2507,1.0403,0.2666,0.716,-0.0125,0.1295,1.0199,0.5107,0.0895,0.0848,0.3619,0.5333,0.8517,0.924,0.5991,0.1395,0.5824,0.4937,-0.0984,-0.084,0.5032,0.1985,0.3972,0.5065,0.3922,0.3279,0.3399,0.2769,-0.1221,0.2517,0.0887,0.3627,0.3007,0.3682,0.1049,0.1834,0.816,0.0308,0.3004,0.0956,Control
E01,0.7016,0.1964,0.3877,1.2635,0.2066,0.6377,0.0542,0.2587,1.1908,0.4642,-0.0376,0.165,0.3748,0.6592,1.0137,1.0483,0.8233,0.2751,0.5615,0.6029,-0.0499,-0.0432,0.6337,0.1631,0.3718,0.5211,0.3058,0.3502,0.2565,0.4041,0.0164,0.297,0.0735,0.581,0.2651,0.406,0.075,0.2235,0.8446,0.147,0.2972,0.0193,BRCACancer
E02,1.1004,0.2739,0.79,1.519,0.446,0.7752,0.2693,0.5606,1.6709,0.6294,-0.0256,0.4939,0.4901,0.8703,1.0856,1.2083,1.1001,0.5108,0.8614,1.0068,-0.0387,-0.0507,1.1107,0.1661,0.5745,0.789,0.4771,0.6106,0.3984,0.6738,0.0107,0.5775,0.1055,0.9099,0.4655,0.733,0.125,0.3427,0.9722,0.3586,0.5981,0.4072,Control
E03,1.1233,0.1839,0.5018,1.4349,0.3799,0.8726,0.0971,0.46,1.485,0.7043,0.0854,0.2433,0.5424,0.7947,1.2402,1.1382,0.9402,0.3985,0.6699,0.7136,-0.1062,-0.0761,0.8409,0.1796,0.4945,0.7819,0.4139,0.4564,0.4776,0.4777,-0.0068,0.3315,0.1261,0.6149,0.4296,0.4893,0.2696,0.287,1.2009,0.162,0.3869,0.2126,Control
E04,1.2064,0.2345,0.6525,1.4423,0.3548,0.9099,0.0935,0.5333,1.6688,0.6741,0.1904,0.3724,0.7843,0.8914,1.1346,1.1596,1.0461,0.4535,0.8136,0.7942,-0.1376,-0.0782,0.9684,0.2814,0.5087,0.8374,0.4834,0.5032,0.4466,0.7243,-0.046,0.4788,0.0964,0.7064,0.5009,0.7103,0.1157,0.3664,1.0493,0.2567,0.5469,0.2692,Control
E05,0.9956,0.2618,0.6353,1.4178,0.2579,0.6788,0.0815,0.266,1.3977,0.4789,-0.1172,0.4943,0.4977,0.6961,0.8153,1.0712,0.8226,0.4134,0.7122,0.8225,-0.0125,-0.0406,0.9197,0.0245,0.4539,0.6119,0.3949,0.4275,0.2737,0.612,-0.0279,0.5394,0.0691,0.775,0.3761,0.5593,-0.0602,0.1506,0.603,0.3046,0.5473,0.2171,Control
E06,0.6377,0.1474,0.5145,1.3,0.2533,0.5564,0.0816,0.2032,1.1697,0.473,-0.1913,0.2703,0.4481,0.7173,0.5301,0.9461,0.9141,0.277,0.69,0.6317,0.0649,-0.0398,0.562,-0.0188,0.2211,0.5187,0.2846,0.2622,0.0896,0.4254,0.0574,0.226,0.0528,0.6175,0.2773,0.4535,0.0148,-0.0127,0.5399,0.1087,0.3759,0.1488,BRCACancer
E07,1.0809,0.2071,0.5643,1.3964,0.5209,0.7161,0.0154,0.2423,1.4722,0.5835,-0.0103,0.2651,0.5211,0.8703,1.0694,1.0891,1.0591,0.4069,0.6778,0.8254,-0.0689,-0.0802,0.7747,0.1875,0.3688,0.7315,0.3294,0.4338,0.3638,0.5863,-0.0712,0.373,0.091,0.5945,0.4483,0.539,0.1644,0.2539,0.942,0.1632,0.4483,0.2039,BRCACancer
E08,1.1248,0.2688,0.6485,1.5014,0.4072,0.7926,0.0788,0.478,1.5854,0.6651,0.0969,0.2764,0.607,0.861,1.0328,1.1687,1.1078,0.4119,0.8128,0.8651,-0.0307,-0.0595,1.0266,0.2052,0.4975,0.8329,0.5591,0.4378,0.45,0.6282,0.019,0.4551,0.0994,0.7778,0.4612,0.5707,0.3307,0.29,1.033,0.2532,0.5255,0.2538,Control
E09,1.1057,0.2108,0.5197,1.421,0.3999,1.1035,0.1413,0.4059,1.4255,0.5948,0.0582,0.3355,0.5763,0.8723,1.1074,1.0389,0.9194,0.3673,0.8131,0.6828,0.0113,-0.0584,0.7172,0.1987,0.4064,0.6394,0.4408,0.38,0.407,0.6201,0.0127,0.3661,0.1129,0.7605,0.3865,0.5379,0.1879,0.3392,1.0468,0.2342,0.4169,0.2609,BRCACancer
E10,1.0674,0.3246,0.8262,1.6091,0.442,0.9297,0.1563,0.5116,1.7758,0.7268,-0.035,0.5224,0.6099,0.885,0.923,1.1993,1.1576,0.5692,0.9316,0.8744,-0.0231,-0.0389,1.1527,-0.0013,0.6821,0.86,0.5883,0.4504,0.4436,0.6859,-0.1354,0.5325,0.1901,0.8112,0.5789,0.8132,0.2585,0.2436,1.0113,0.2691,0.6298,0.3124,BRCACancer
E11,0.9851,0.1851,0.4297,1.2641,0.2993,0.6115,6e-04,0.2788,1.3935,0.4709,-0.1008,0.1884,0.3927,0.6833,0.8844,1.0691,0.8681,0.2861,0.5141,0.6629,-0.089,-0.072,0.6526,0.0881,0.3905,0.5232,0.5357,0.3104,0.3516,0.3859,-0.0793,0.339,0.0758,0.4959,0.334,0.4007,0.0972,0.1248,0.7529,0.1579,0.3022,0.13,Control
