@relation data

@attribute id string
@attribute 3155 numeric
@attribute 3157 numeric
@attribute 3158 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 5019 numeric
@attribute 56898 numeric
@attribute 622 numeric
@attribute Class {Control,BRCACancer}

@data
C08,0.8643,0.8275,-0.012,0.5012,0.4664,0.429,0.2713,0.1769,Control
C09,0.7193,0.6978,-0.0695,0.2805,0.4044,0.3003,0.1075,0.0456,Control
C10,0.7124,0.7807,-0.0514,0.2994,0.4409,0.3259,0.087,0.1702,BRCACancer
C11,0.7047,0.8171,-0.0817,0.4636,0.4646,0.4267,0.1629,0.1743,Control
C12,0.4868,0.5588,-0.0358,0.1521,0.2661,0.2141,0.021,0.0902,BRCACancer
D01,0.6681,0.6057,-0.0626,0.3231,0.3045,0.5084,0.031,0.1699,BRCACancer
D02,0.6338,0.6826,-0.0675,0.3746,0.3249,0.4078,0.1207,0.15,BRCACancer
D03,0.6721,0.6309,-0.0699,0.2809,0.2595,0.3349,0.1659,0.063,BRCACancer
D04,0.7257,0.7525,-0.034,0.4171,0.3015,0.3498,0.0994,0.0591,BRCACancer
D05,0.8244,0.8352,-0.0144,0.3382,0.3937,0.374,0.1179,0.0134,BRCACancer
D06,0.8213,0.8953,-0.0316,0.5429,0.491,0.4746,0.2481,0.1727,BRCACancer
D07,0.7557,0.7862,-0.0911,0.457,0.4616,0.4831,0.1797,0.1123,Control
D08,0.5401,0.5945,-0.0504,0.2319,0.3835,0.2627,0.118,0.0812,Control
D09,0.7862,0.8023,-0.0503,0.5758,0.4202,0.4602,0.2888,0.2026,Control
D10,0.6547,0.5795,-0.0371,0.4866,0.3556,0.3308,0.1177,0.0595,Control
D11,0.3467,0.4334,-0.0132,0.0807,0.1195,0.0923,0.1388,0.0512,Control
D12,0.5824,0.4937,-0.0984,0.3922,0.3279,0.2517,0.0461,0.0149,Control
E01,0.5615,0.6029,-0.0499,0.3058,0.3502,0.297,0.0855,0.0884,BRCACancer
E02,0.8614,1.0068,-0.0387,0.4771,0.6106,0.5775,0.2535,0.1524,Control
E03,0.6699,0.7136,-0.1062,0.4139,0.4564,0.3315,0.1466,0.0479,Control
E04,0.8136,0.7942,-0.1376,0.4834,0.5032,0.4788,0.3508,0.2402,Control
E05,0.7122,0.8225,-0.0125,0.3949,0.4275,0.5394,0.3268,0.2057,Control
E06,0.69,0.6317,0.0649,0.2846,0.2622,0.226,0.1457,0.0344,BRCACancer
E07,0.6778,0.8254,-0.0689,0.3294,0.4338,0.373,0.1307,0.138,BRCACancer
E08,0.8128,0.8651,-0.0307,0.5591,0.4378,0.4551,0.1806,0.1176,Control
E09,0.8131,0.6828,0.0113,0.4408,0.38,0.3661,0.2013,0.1498,BRCACancer
E10,0.9316,0.8744,-0.0231,0.5883,0.4504,0.5325,0.2602,0.1495,BRCACancer
E11,0.5141,0.6629,-0.089,0.5357,0.3104,0.339,0.107,0.0814,Control
E12,0.4921,0.5428,-0.0181,0.2413,0.2246,0.2444,0.0378,0.0196,BRCACancer
F01,0.8108,0.8427,-0.0549,0.6861,0.4612,0.5554,0.2784,0.2863,Control
F02,0.9194,1.0016,-0.0939,0.6058,0.6044,0.6228,0.4258,0.2333,Control
F03,0.8155,0.8311,0.0166,0.4873,0.5071,0.4586,0.2234,0.1996,Control
F04,0.7036,0.7706,-0.0708,0.4206,0.2943,0.445,0.1736,0.0787,Control
F05,0.8937,0.8704,-0.0693,0.4805,0.5303,0.4861,0.3712,0.171,Control
F06,0.7961,0.6228,-0.0059,0.3508,0.3685,0.4113,0.1982,0.0468,Control
F07,0.8216,0.7189,-0.1033,0.5049,0.513,0.7034,0.2896,0.2389,Control
F09,0.9524,1.0061,-0.1406,0.5404,0.6934,0.6036,0.4441,0.2937,Control
F10,0.9599,1.0837,-0.1116,0.5549,0.6273,0.5676,0.2648,0.2472,Control
F11,0.7913,0.8802,-0.0896,0.4815,0.464,0.3451,0.1509,0.1002,Control
F12,0.7569,0.7999,-0.081,0.5429,0.4106,0.5288,0.2399,0.0657,Control
G01,0.7915,0.7109,-0.0403,0.4997,0.3864,0.2914,0.0881,0.0654,Control
G02,0.645,0.5776,-0.0745,0.3445,0.2812,0.343,0.1881,0.0066,Control
G03,0.8907,0.9341,-0.027,0.6903,0.5819,0.5725,0.3817,0.2109,Control
G04,0.7412,0.8304,-0.0572,0.5046,0.4706,0.6242,0.2606,0.1787,BRCACancer
G05,0.5041,0.4054,-0.0415,0.2816,0.0307,0.2121,0.0075,-0.0788,BRCACancer
G06,0.7881,0.8164,-0.0168,0.4675,0.4959,0.5418,0.1963,0.1754,BRCACancer
G07,0.7316,0.5306,-0.0806,0.4364,0.3106,0.4423,0.2757,0.1013,Control
G08,0.8347,0.9287,-0.0876,0.5902,0.3735,0.4759,0.2086,0.1096,Control
G09,0.5221,0.4657,-0.1394,0.2409,0.2392,0.2521,0.0982,0.0058,Control
G10,0.5435,0.655,0.02,0.2909,0.2949,0.4312,0.1339,-0.0192,BRCACancer
G11,0.3976,0.5345,0.0158,0.2877,0.0098,0.1024,0.07,-0.1428,BRCACancer
G12,0.6576,0.7385,-0.0626,0.3309,0.2861,0.4687,0.163,0.1,BRCACancer
H01,0.493,0.6326,-0.0341,0.2047,0.2198,0.309,0.0371,0.0101,Control
H02,0.5309,0.5159,-0.0725,0.4941,0.2282,0.3154,0.1369,0.055,Control
H03,0.6075,0.6912,-0.0594,0.3068,0.2967,0.3629,0.1612,0.0384,Control
H04,0.7022,0.6909,-0.0216,0.6456,0.379,0.5173,0.2481,0.0944,Control
H06,0.4787,0.6335,-0.0677,0.4056,0.4,0.3414,0.0909,0.0324,Control
H07,0.613,0.7114,0.0245,0.4592,0.1919,0.3867,0.1874,0.1055,BRCACancer
H08,0.6037,0.5999,-0.0736,0.2217,0.1818,0.2319,0.0978,-0.0302,BRCACancer
H09,0.4379,0.3788,-9e-04,0.1095,0.1097,0.3684,0.1264,-0.0281,BRCACancer
H10,0.6138,0.5009,-0.1022,0.2542,0.2814,0.2982,0.0317,0.0294,BRCACancer
H11,0.822,0.8231,-0.0583,0.301,0.4531,0.4385,0.2497,0.085,BRCACancer
H12,0.8993,1.0136,-0.1004,0.5737,0.55,0.5823,0.4156,0.1696,BRCACancer
I01,0.673,0.9039,-0.0545,0.4922,0.5375,0.7536,0.3642,0.1941,Control
I02,0.6308,0.6612,0.0331,0.2401,0.3397,0.4781,0.2017,0.1708,Control
I03,0.5511,0.5141,-0.0098,0.2614,0.2445,0.2824,0.1508,0.0573,Control
I04,0.8612,0.7803,-0.0634,0.5276,0.4966,0.502,0.2277,0.1995,Control
I05,0.6892,0.6454,-0.019,0.4658,0.3332,0.394,0.1646,0.1249,Control
I06,0.737,0.7035,-0.0446,0.2979,0.4343,0.3791,0.1997,0.2003,Control
I07,0.969,0.9702,-0.0742,0.556,0.565,0.5674,0.2812,0.2807,Control
I08,0.8691,0.9361,-0.0786,0.3924,0.5189,0.6186,0.3487,0.1616,Control
I09,0.7386,0.598,-0.0144,0.3082,0.3052,0.3317,0.2269,-0.0462,Control
I10,0.8366,0.9667,-0.0724,0.6477,0.6113,0.5212,0.2256,0.1891,Control
I11,0.6505,0.6659,0.0437,0.1794,0.3392,0.3305,0.1714,0.1066,Control
I12,0.6988,0.6981,0.0075,0.4778,0.4671,0.4288,0.2651,0.1112,Control
I13,0.7153,0.7476,-0.0798,0.4214,0.4385,0.4009,0.1371,0.1604,Control
J01,0.4567,0.4178,-0.1051,0.22,0.247,0.2842,0.1233,-0.0076,Control
J02,0.6042,0.6124,-0.0562,0.3434,0.4228,0.4457,0.1613,0.1791,Control
J03,0.9021,1.0312,-0.0485,0.7691,0.6902,0.756,0.3538,0.176,Control
J04,0.7561,0.8163,-0.0354,0.556,0.4915,0.5747,0.1697,0.13,Control
J05,0.6185,0.5598,-0.012,0.2193,0.2512,0.4933,0.0927,0.1926,Control
J06,0.6507,0.6799,0.0355,0.2205,0.3112,0.5172,0.3271,0.0881,Control
J07,0.8037,1.0546,-0.0661,0.6496,0.5602,0.5762,0.2817,0.14,Control
J08,0.7981,0.8129,-0.0304,0.4029,0.467,0.4459,0.2268,0.0888,Control
J09,0.6082,0.5657,0.0585,0.175,0.2917,0.5376,0.1906,0.1296,Control
J10,0.749,0.9019,-0.0456,0.749,0.5459,0.8021,0.2625,0.2277,Control
J11,0.5524,0.5004,-0.0928,0.5114,0.3448,0.6075,0.1304,0.1527,Control
J12,0.5914,0.7172,-0.0936,0.4781,0.2953,0.515,0.237,0.097,Control
K01,1.0285,1.0508,-0.0364,0.6562,0.525,0.5987,0.3459,0.1336,BRCACancer
K02,0.8546,0.9344,-0.0194,0.6746,0.5498,0.5299,0.3743,0.161,BRCACancer
K03,0.7323,0.7483,-0.0277,0.4363,0.3288,0.4439,0.2417,0.0665,BRCACancer
K04,0.8849,0.7891,-0.0854,0.5459,0.5185,0.5625,0.2443,0.2134,BRCACancer
K05,0.5612,0.591,-0.0862,0.6375,0.373,0.4077,0.0814,0.1547,Control
AA_RR-849,0.5866,0.7434,-0.018,0.3474,0.323,0.3904,0.3227,0.0708,BRCACancer
AE_RR-3300,0.758,0.7786,-0.038,0.4676,0.3528,0.7541,0.107,0.1325,Control
AF_RR-3276,0.8583,0.866,0.0477,0.6857,0.5962,0.3782,0.1435,0.1278,Control
AG_RR-3298,0.4297,0.6648,-0.0742,0.2555,0.2806,0.4125,0.1499,0.0285,Control
AH_RR-3295,0.7325,0.8097,-0.0518,0.427,0.3304,0.7264,0.2373,0.0397,Control
AI_RR-3291,0.7348,0.9261,0.0151,0.527,0.4795,0.4797,0.4159,0.1827,Control
AJ_RR-3296,0.6674,1.1079,-0.0366,0.347,0.4724,0.5709,0.2803,0.1424,Control
AM_RR-1949,0.6754,0.5089,-0.0394,0.314,0.3222,0.4053,0.2657,0.0734,Control
AN_RR-3297,0.8855,0.7475,-0.0663,0.5032,0.4198,0.5396,0.4174,0.0862,Control
AO_RR-3288,0.7424,0.8129,-0.0579,0.573,0.4667,0.4926,0.3784,0.1499,Control
AP_RR-3280,0.616,1.0928,-0.0463,0.2153,1.0468,0.3236,0.1808,0.0038,Control
AR_RR-3278,0.6815,0.7859,-0.0245,0.3649,0.4385,0.3847,0.1926,0.1383,Control
AS_RR-3277,0.7966,0.6279,-0.0836,0.3766,0.2855,0.4842,0.1297,0.0912,Control
A_RR96-12,0.7763,0.4578,-0.0897,0.5557,0.2843,0.6911,0.3665,0.288,BRCACancer
B_RR-1519,1.0715,1.0673,-0.056,0.7024,0.5567,0.4764,0.2554,0.304,BRCACancer
C_RR-3293,1.132,1.2616,-0.0191,0.8588,0.6579,0.794,0.3236,0.278,BRCACancer
D_RR-3301,0.6026,0.5757,-0.0168,0.3618,0.2921,0.3543,0.0962,0.1073,BRCACancer
E_RR-2070,0.8937,0.7348,-0.0692,0.6202,0.5011,0.5413,0.2183,0.1906,BRCACancer
J_RR-1226,0.5979,0.9598,-0.0266,0.3605,0.4282,0.633,0.2406,0.0532,BRCACancer
K_RR-3290,0.5523,0.7124,-0.1107,0.3567,0.3978,0.3469,0.0258,0.0818,Control
L_RR-3286,0.7545,0.9256,0.0402,0.5797,0.4923,0.4773,0.2172,0.1641,Control
N_RR-3294,0.6586,0.858,-0.0437,0.3385,0.4085,0.4123,0.1862,0.1195,Control
O_RR-3285,0.6624,0.7294,-0.0774,0.3009,0.3197,0.3929,0.1948,0.1234,Control
P_RR-3274,0.5458,0.6868,-0.1592,0.324,0.3096,0.4065,-0.0138,0.0572,Control
Q_RR-3283,0.6391,0.6007,-0.0555,0.3808,0.3181,0.3599,0.0817,0.1687,Control
RR-3275,0.8497,0.7439,-0.1326,0.5228,0.3961,0.5999,0.3799,0.0816,Control
RR-3281,0.7064,0.4793,-0.0554,0.1999,0.1532,0.2543,0.1934,-0.0244,Control
RR-3287,0.6681,0.7052,-0.0606,0.3591,0.3686,0.5686,0.342,0.0988,BRCACancer
RR-3289,0.6633,0.7742,-0.0051,0.2968,0.3938,0.4596,0.2885,0.1859,Control
RR-3299,0.8582,0.7496,-0.0079,0.4289,0.4373,0.5822,0.4384,0.1879,BRCACancer
T_RR-3292,0.626,1.1096,0.0022,0.3568,0.5272,0.3992,0.1188,-0.0036,Control
U_RR-2236,0.6671,0.9628,0.014,0.5213,0.5492,0.4618,0.2013,0.1907,BRCACancer
V_RR-1455,1.0584,1.2837,-0.0629,0.9946,0.6877,0.7109,0.4756,0.3867,BRCACancer
W_RR-922,0.6262,0.6272,0.0489,0.2914,0.2264,0.1204,5e-04,0.0268,BRCACancer
X_RR-1083,0.5932,0.5202,-0.0597,0.244,0.2023,0.2132,0.1951,0.0688,BRCACancer
Y_RR-841,0.4973,0.6911,0.0276,0.1184,0.4568,0.2928,0.0128,-0.0119,BRCACancer
Z_RR-778,0.6761,0.776,-0.1227,0.3654,0.2742,0.4403,0.1137,0.0642,BRCACancer
