@relation data

@attribute id string
@attribute 10092 numeric
@attribute 10093 numeric
@attribute 10094 numeric
@attribute 10095 numeric
@attribute 10109 numeric
@attribute 10376 numeric
@attribute 10381 numeric
@attribute 10382 numeric
@attribute 10383 numeric
@attribute 10552 numeric
@attribute 10971 numeric
@attribute 1499 numeric
@attribute 2017 numeric
@attribute 203068 numeric
@attribute 23643 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 3059 numeric
@attribute 347688 numeric
@attribute 347733 numeric
@attribute 3688 numeric
@attribute 387 numeric
@attribute 3875 numeric
@attribute 4690 numeric
@attribute 4691 numeric
@attribute 4950 numeric
@attribute 5578 numeric
@attribute 56604 numeric
@attribute 60 numeric
@attribute 6093 numeric
@attribute 7099 numeric
@attribute 71 numeric
@attribute 7100 numeric
@attribute 7277 numeric
@attribute 7278 numeric
@attribute 7280 numeric
@attribute 7430 numeric
@attribute 7454 numeric
@attribute 7534 numeric
@attribute 7846 numeric
@attribute 79861 numeric
@attribute 81027 numeric
@attribute 81873 numeric
@attribute 8440 numeric
@attribute 84617 numeric
@attribute 84790 numeric
@attribute 8976 numeric
@attribute 9076 numeric
@attribute 9181 numeric
@attribute 929 numeric
@attribute 9475 numeric
@attribute 998 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
A12,1.0573,1.2752,0.0304,1.6933,1.7722,0.0659,0.0507,0.073,1.1583,0.5492,0.3424,1.615,0.5151,0.2406,0.5756,0.1531,0.9467,1.0864,-0.638,0.1951,1.8741,0.3136,-0.0756,0.6444,0.9825,-0.0793,0.1184,0.2809,1.4243,0.8386,1.583,0.9094,0.3143,1.3748,0.2884,0.4662,1.4544,0.6271,0.395,0.4262,-0.2521,3.9275,0.0351,0.5585,0.1254,0.2929,0.2466,-0.0886,0.5394,1.7223,0.6172,0.7081,0.0047,Control
B01,1.3168,1.5683,0.6731,1.5174,2.135,0.468,-0.0196,-0.0632,0.8142,0.6915,0.6205,2.2274,0.4695,0.323,0.6902,0.4038,1.5006,1.766,-1.1634,0.0613,2.1261,0.7514,-0.2278,0.7997,1.8805,-0.2424,0.5839,-0.1563,1.4579,1.4478,1.955,0.889,0.2863,1.2227,0.5321,0.2614,1.6859,0.857,1.0953,0.7875,-0.1556,2.917,0.1488,0.8614,0.079,0.2335,0.6168,-0.2255,0.8945,1.5434,0.9061,1.4565,-0.0333,Control
B02,1.6229,2.0098,0.788,2.101,2.4956,0.6002,0.1132,0.2154,1.4464,0.8166,0.7229,2.3355,0.5802,0.8662,0.7625,0.3877,1.543,2.0114,-0.3757,0.0446,2.3064,0.6791,-0.1068,0.8942,1.9152,-0.139,0.3378,-0.0421,2.0955,1.3656,2.4527,1.3275,0.4806,1.551,0.6804,0.6337,1.9552,1.1862,1.172,1.2422,-0.0916,3.3829,0.5164,0.7583,0.2446,0.3852,0.5812,-0.1797,1.1233,2.5875,0.8748,1.4297,0.0063,Control
B03,1.5814,1.8715,0.537,1.8276,2.3106,0.3984,0.1624,0.0759,1.1532,0.7674,0.6191,2.3868,0.1555,0.6078,0.7778,0.3817,1.6673,1.8063,-0.469,-0.0202,2.352,0.6843,-0.0805,0.8796,1.9043,-0.1631,0.3907,-0.1312,1.8153,1.4288,2.3827,1.1366,0.4597,1.2333,0.632,0.372,1.9568,1.1158,1.1,1.0873,-0.1431,2.0216,0.4338,0.7887,0.1644,0.2774,0.6172,-0.1632,0.9203,2.3346,0.927,1.3839,0.042,BRCACancer
B04,1.4575,1.599,0.6265,1.7873,2.3779,0.0982,0.1319,0.0241,1.1114,0.8132,0.9294,2.1299,0.4531,0.5546,0.5549,0.4996,2.1402,1.9308,-0.766,0.0893,2.5848,0.9809,-0.1493,0.946,1.5349,-0.134,0.6402,-0.2661,1.7302,1.4607,1.6029,0.9301,0.3361,1.1604,0.5269,0.4462,1.7678,0.9642,1.1689,0.6176,-0.0957,3.3464,0.3291,1.1496,0.1984,0.2141,0.8694,-0.1869,1.1185,1.1982,1.0175,1.7384,-0.0584,BRCACancer
B05,1.3936,1.5065,0.4841,1.7698,2.2014,0.268,0.0523,0.1165,1.2445,0.7571,0.5973,1.9932,0.3461,0.5542,0.4515,0.3684,1.5799,1.625,-0.8039,0.1273,2.25,0.6826,-0.1463,0.6542,1.4686,-0.124,0.1887,-0.0167,1.899,1.1766,1.9613,1.1382,0.2693,1.1386,0.5034,0.4937,1.7084,1.0467,1.0219,0.6574,-0.2141,3.1198,0.3413,0.6675,0.1754,0.3501,0.4955,-0.1266,0.8393,0.9236,0.6712,1.2603,-0.013,BRCACancer
B06,1.2804,1.2277,0.2805,1.4056,1.955,0.0138,-0.0514,-0.0982,0.5958,0.4379,0.421,1.9638,0.2117,0.3662,0.3561,0.2334,1.4278,1.6199,-1.247,-0.0243,2.1238,0.5849,-0.1367,0.623,1.2959,-0.2849,0.1906,-0.2685,1.4676,1.2276,2.0407,0.8095,0.2174,0.955,0.1429,0.3525,1.4447,0.6284,0.6616,0.4014,-0.4159,3.0098,0.015,0.5303,0.0017,0.0259,0.4429,-0.1756,0.6323,1.5792,0.7012,1.0772,-0.0763,BRCACancer
B07,1.7594,1.9366,0.666,2.0318,2.5337,0.5152,0.0721,0.2104,1.3281,0.8612,0.8317,2.3083,0.4912,0.7536,0.617,0.3609,1.7729,1.9094,-0.6063,0.0915,2.5678,0.9059,-0.0967,0.9694,1.6046,-0.1419,0.2531,-0.0629,2.0474,1.5876,2.3214,1.1941,0.5094,1.5067,0.8437,0.5742,1.9424,1.1426,1.2649,0.8973,-0.1979,3.2059,0.553,0.804,0.347,0.4234,0.6425,-0.1235,1.2296,2.2506,1.0905,1.5062,-0.0861,BRCACancer
B08,1.5455,1.5661,0.5864,2.1385,2.0804,0.291,0.1587,0.2077,1.8924,0.5459,0.5455,1.9576,0.934,0.4207,0.716,0.3512,1.1603,1.5495,-0.4971,0.1089,2.3017,0.5718,-0.12,0.6804,1.1819,-0.1112,0.242,0.0221,1.8023,1.3563,2.7565,1.3505,0.4566,1.4995,0.8,0.3451,1.5833,1.1139,1.0364,1.0157,-0.1539,4.4756,0.3784,0.6095,0.4911,0.5261,0.4601,-0.1371,0.9287,2.4434,0.8589,1.0655,0.0117,Control
B09,1.2658,1.4356,0.4795,1.4691,2.2252,0.4082,0.0622,0.0553,1.0671,0.6433,0.7016,1.9563,0.6183,0.3555,0.3037,0.4449,2.0697,1.6296,-0.5484,0.038,2.7756,0.9711,-0.0086,0.8186,1.8902,-0.1681,0.6761,-0.1842,1.5295,1.4409,1.3879,0.9356,0.0961,1.2541,0.5341,0.434,1.6002,0.9618,1.308,0.8333,-0.0315,4.0302,0.3009,1.0649,0.0829,0.4505,0.7094,-0.2014,0.7792,0.6795,0.87,1.5814,-0.0729,Control
B10,1.3677,1.4803,0.2818,1.7075,2.1927,0.1505,0.1422,0.0479,1.0666,0.4895,0.6327,2.0855,0.3704,0.405,0.256,0.3487,1.7842,1.6777,-0.5339,0.0641,2.375,0.6125,-0.0667,0.849,1.6832,-0.1592,0.405,-0.1246,1.5592,1.2925,1.7983,0.9009,0.2699,0.9925,0.5873,0.5241,1.6102,0.8514,0.99,0.5964,-0.1786,3.5257,0.2066,0.8376,0.1424,0.3069,0.5886,-0.1881,0.8591,1.2476,0.7896,1.5141,0.0052,Control
B11,1.3535,1.3751,0.3419,1.935,2.0331,0.1475,0.1526,0.1836,1.5162,0.649,0.512,1.9142,0.6131,0.387,0.6017,0.3212,1.4134,1.5637,-0.536,0.0482,2.2158,0.5495,-0.112,0.5999,1.3497,-0.1083,0.3123,0.222,1.6381,1.2964,2.6058,1.0079,0.514,1.3911,0.7083,0.6542,1.5069,1.3003,0.951,0.8251,0.0038,3.7824,0.3228,0.7111,0.2359,0.4882,0.5285,-0.0475,0.8823,2.11,0.8853,1.1301,-0.011,Control
B12,0.9718,1.188,0.2181,1.4402,2.0034,0.3505,0.1622,0.0203,0.8688,0.3533,0.5809,1.7457,0.2209,0.3067,0.2972,0.3777,1.9103,1.506,-0.7541,-0.0191,2.3939,0.7263,-0.1068,0.6673,1.0829,-0.187,0.6519,-0.14,1.5398,1.0477,0.9947,0.6464,0.0513,0.8072,0.3237,0.7424,1.305,0.662,0.8798,0.604,-0.1086,3.4351,0.233,0.9642,7e-04,0.1171,0.5163,-0.0965,0.7732,0.8203,0.5595,1.488,-0.0379,Control
C01,1.5462,1.7446,0.5819,2.1977,2.2353,0.3344,0.1113,0.2114,1.7173,0.7398,0.6719,1.9741,0.5721,0.6331,0.7676,0.4889,1.58,1.9146,-0.9043,0.1202,2.1644,0.8875,-0.1858,0.7684,1.4938,-0.1342,0.3616,-0.0207,1.8663,1.4223,2.557,1.1866,0.553,1.3586,0.7512,0.5678,1.6054,1.4182,1.1295,0.944,-0.2232,3.5992,0.3743,0.7214,0.394,0.3538,0.6534,-0.19,1.2689,2.1666,0.8606,1.3248,-0.0956,BRCACancer
C02,1.57,1.7094,0.4106,2.2524,2.2031,0.3893,0.1236,0.2091,1.8237,0.6685,0.5,1.9038,0.6007,0.6068,0.7677,0.3373,1.3461,1.6901,-0.5021,0.1377,2.1843,0.513,-0.0806,0.7315,1.5597,-0.037,0.2437,-0.1248,1.9158,1.3154,2.4186,1.1914,0.4764,1.5167,0.5942,0.4901,1.6394,1.335,0.949,0.8267,-0.1012,4.0462,0.4544,0.7449,0.3124,0.348,0.4739,-0.1312,1.1708,2.2312,0.8845,1.0933,-0.0107,BRCACancer
C03,1.6979,1.9091,0.5813,2.315,2.3712,0.4961,0.107,0.1966,1.8479,0.7988,0.7897,2.1384,0.5601,0.7959,0.6651,0.388,1.6334,1.7988,-0.6182,0.1378,2.4996,0.7352,-0.1422,0.8888,1.7615,-0.1091,0.2667,-0.071,2.1529,1.377,2.4219,1.2309,0.4878,1.5376,0.7122,0.6461,1.8076,1.492,1.1673,1.0113,-0.0778,3.4412,0.5738,0.8185,0.4795,0.3311,0.6558,-0.0833,1.4341,2.1518,0.8779,1.3439,-0.065,BRCACancer
C04,1.3028,1.1185,0.2618,1.9742,1.5644,0.3724,0.1818,0.2601,1.8422,0.397,0.4812,1.3453,0.8485,0.5243,0.4872,0.3162,0.8656,1.186,-0.5288,0.1637,2.1766,0.3298,-0.0622,0.508,1.2552,-0.1201,0.2023,-0.0947,1.5588,0.8563,1.9993,1.1789,0.0971,1.4739,0.4506,0.6193,0.9757,1.0413,0.6563,0.6943,-0.1686,5.3605,0.2673,0.5057,0.2288,0.4288,0.3056,-0.0261,0.6225,1.898,0.4442,0.7196,-9e-04,Control
C05,1.2495,1.1818,0.2375,1.9988,1.748,0.2731,0.1265,0.2672,1.3678,0.4209,0.4242,1.4874,0.3064,0.4677,0.4578,0.2352,0.9248,1.4032,-0.3554,0.1189,1.7247,0.3798,-0.0534,0.4415,1.2182,-0.1035,0.1357,-0.0946,1.6668,0.9371,2.4737,1.081,0.2404,1.0429,0.39,0.6197,1.1689,1.0452,0.6495,0.5691,-0.1491,3.7221,0.2407,0.4681,0.2766,0.2543,0.3708,-0.1749,0.7703,2.0747,0.4309,0.7005,-0.016,BRCACancer
C06,0.5392,0.4262,-0.24,0.7319,0.7466,0.225,0.2108,0.0106,0.6863,0.1861,0.1419,0.5687,0.3712,-0.109,0.2824,0.1294,0.5527,0.4886,-0.492,0.2263,0.7491,0.2993,0.0688,0.0517,1.1201,-0.0982,0.0318,0.0388,0.8443,0.3785,0.3606,0.5094,-0.0613,0.7616,0.2841,0.6537,0.613,0.6407,0.3174,0.2497,-0.0258,2.3125,0.1775,0.2661,0.205,0.1566,0.0252,-0.352,0.2159,0.4846,-0.0682,0.4255,-0.0093,Control
C07,1.3237,1.4005,0.1931,2.1261,1.8575,0.2723,0.1722,0.1346,1.7454,0.4408,0.4944,1.683,0.4982,0.4932,0.5933,0.3342,1.1562,1.3221,-0.7354,0.0721,2.1035,0.3451,-0.0571,0.5696,1.4043,-0.0792,0.1667,-0.0418,1.5645,1.0716,2.2097,0.9995,0.3501,1.2761,0.6917,0.4938,1.4655,0.9909,0.7103,0.5405,-0.0939,4.6522,0.3038,0.5676,0.3587,0.2481,0.3744,-0.095,0.7814,1.977,0.6721,0.7427,-0.0392,Control
C08,1.3035,1.4006,0.282,1.9484,1.8166,0.2416,0.1031,0.2372,1.6936,0.4612,0.4756,1.7804,0.6668,0.3682,0.6317,0.3339,1.1159,1.3444,-0.5495,0.1459,1.9631,0.4811,-0.0569,0.6091,1.5584,-0.175,0.2738,-0.0278,1.5582,1.304,2.4333,1.0924,0.4015,1.3932,0.7577,0.5541,1.4254,1.2863,0.803,0.7743,-0.1358,4.1445,0.3268,0.5919,0.1574,0.3503,0.392,-0.2006,0.9532,2.0065,0.8274,0.8988,-0.0353,Control
C09,1.4646,1.4487,0.2883,2.2016,1.9593,0.1705,0.2191,0.1636,1.6214,0.5266,0.4684,1.7876,0.504,0.5826,0.5182,0.2981,1.144,1.5009,-0.5878,0.1712,2.0022,0.4766,0.0662,0.4695,1.4992,-0.0936,0.1461,-0.059,1.8544,0.9872,2.2441,1.1848,0.3246,1.4891,0.7344,0.6001,1.4483,1.0165,0.6899,0.6808,-0.1436,4.0258,0.3284,0.5792,0.1917,0.222,0.4063,-0.2249,1.0103,1.9039,0.6525,0.8368,-6e-04,Control
C10,1.465,1.5691,0.2283,2.4479,2.0956,0.3283,0.1047,0.1277,1.7471,0.5477,0.5447,1.789,0.4074,0.6436,0.607,0.2768,1.0423,1.2746,-0.498,0.1713,1.8158,0.3523,-0.013,0.5882,1.5819,-0.0414,0.143,-0.0456,1.7545,0.8787,2.3095,1.0914,0.4247,1.6497,0.5253,0.4706,1.3826,1.106,0.6068,0.4601,-0.1349,4.2739,0.3083,0.6717,0.3132,0.2218,0.3987,-0.1465,1.022,2.3595,0.7797,0.8464,-0.0432,BRCACancer
C11,1.2311,1.5789,0.4906,2.1894,1.9595,0.2492,0.1109,0.1488,1.7855,0.5675,0.541,1.7399,0.7952,0.5644,0.6166,0.4017,1.3013,1.5314,-0.5952,-0.0343,2.1552,0.5739,0.0215,0.6143,1.8835,-0.0623,0.2985,0.0176,1.6961,1.2914,2.3628,1.1042,0.2865,1.5831,0.7648,0.4808,1.5219,1.4576,1.0732,0.7706,-0.0919,4.3411,0.479,0.6664,0.2668,0.4419,0.4958,-0.1174,1.0293,2.0935,0.7408,1.0187,0.0211,Control
C12,0.8665,1.0805,0.1468,2.1599,1.5206,0.268,0.0959,0.2164,1.831,0.369,0.4797,1.1849,0.7013,0.4237,0.3293,0.2032,0.7822,1.0203,-0.765,-0.0089,2.0521,0.2969,9e-04,0.3954,1.4451,-0.0818,0.1455,-0.0435,1.5368,0.7916,1.2752,1.0489,0.0786,1.5374,0.4872,0.5335,1.1424,0.9831,0.6245,0.4599,-0.1363,5.6185,0.2541,0.6131,0.2389,0.3521,0.2307,-0.106,0.6202,1.5254,0.3917,0.5849,-0.0109,BRCACancer
D01,1.2776,1.3359,0.3564,1.6448,2.2463,0.2356,0.1459,0.0739,0.7525,0.6965,0.6263,1.8935,0.2348,0.4418,0.4469,0.4309,2.0938,1.7506,-0.4818,-0.0116,2.6286,0.8636,0.1304,0.7231,1.4719,-0.154,0.8266,0.0986,1.6116,1.3696,1.8407,0.7887,0.3071,0.9586,0.4167,0.3759,1.6152,1.049,1.0639,0.4589,-0.1282,2.4813,0.2907,1.2585,0.1629,0.0548,0.7672,-0.2561,1.0828,1.5214,0.7475,1.4712,-0.0401,BRCACancer
D02,1.4142,1.3589,0.3031,2.263,2.0195,0.1438,0.1205,0.208,2.0036,0.475,0.643,1.6802,0.7394,0.6285,0.4102,0.3004,1.0718,1.3524,-0.4446,0.1153,2.1921,0.4528,-0.0525,0.5283,1.6325,-0.0616,0.1983,0.041,1.6632,1.0816,2.1645,1.1141,0.2004,1.7472,0.5441,0.4321,1.4727,1.1593,0.8505,0.5831,-0.0698,5.3769,0.3277,0.6265,0.5638,0.3098,0.389,-0.1494,0.9263,1.9818,0.6363,0.8958,0.1212,BRCACancer
D03,1.3577,1.4629,0.3032,2.3322,1.9622,0.2478,0.184,0.071,1.9143,0.4025,0.4753,1.6781,0.7814,0.5742,0.3526,0.2376,1.0987,1.3274,-0.3912,0.0505,2.4309,0.4292,-0.0711,0.5479,1.0929,-0.0727,0.1406,-0.0856,1.7514,1.0015,2.2288,1.1657,0.2214,1.6002,0.5284,0.4748,1.471,1.1628,0.7602,0.78,-0.1993,5.1727,0.2591,0.6479,0.2764,0.2961,0.3296,-0.1265,0.8885,1.926,0.6332,0.8469,-0.0313,BRCACancer
D04,1.3446,1.3957,0.1948,2.2055,1.955,0.427,0.0822,0.1016,1.6509,0.4759,0.4799,1.7915,0.6802,0.5602,0.6613,0.3345,1.1092,1.5501,-0.6017,0.0681,2.3095,0.5248,0.0032,0.5084,1.3751,-0.1367,0.2901,-0.0718,1.8326,1.2511,2.7677,1.0868,0.4327,1.4801,0.5144,0.4169,1.3304,1.3416,0.8641,0.74,-0.1505,4.3797,0.3092,0.6251,0.2241,0.4247,0.4082,-0.1267,0.9567,2.3259,0.665,0.9437,-0.0224,BRCACancer
D05,1.5063,1.6729,0.2905,2.4254,1.9982,0.3244,0.1233,0.1462,1.9126,0.5858,0.4895,1.9316,0.7132,0.5747,0.6609,0.2533,1.24,1.6284,-0.4786,0.1312,2.0517,0.4986,-0.0066,0.6585,1.2404,-0.0504,0.1172,0.1902,1.9983,1.1378,2.6972,1.1396,0.4919,1.5288,0.4487,0.6615,1.4366,1.2783,0.7335,0.7349,-0.1942,4.5497,0.3264,0.6361,0.3815,0.3146,0.4623,-0.1745,1.061,2.6149,0.822,1.0309,-0.0453,BRCACancer
D06,1.4499,1.5803,0.5182,2.1056,1.9456,0.3154,0.1135,0.0854,1.6679,0.6526,0.6096,1.8982,0.6991,0.5103,0.6221,0.4158,1.351,1.6653,-0.4586,0.0762,2.3253,0.5952,0.0253,0.6604,1.5939,-0.1028,0.2738,0.0452,1.8739,1.3201,2.5441,1.1495,0.4138,1.5091,0.6872,0.5162,1.6454,1.3022,0.9279,0.7833,-0.0836,3.9269,0.3846,0.7256,0.3278,0.3309,0.4608,-0.1742,1.1448,2.301,0.7875,1.1356,-0.0316,BRCACancer
D07,1.4868,1.5803,0.4142,2.2884,2.0208,0.3299,0.1024,0.1572,1.725,0.4537,0.5351,1.8117,0.7901,0.794,0.4898,0.3366,1.3277,1.4658,-0.326,0.0357,2.2921,0.4904,0.0106,0.5666,1.4283,-0.0336,0.162,-0.038,1.7257,1.2212,2.4592,1.1746,0.3292,1.6255,0.448,0.4533,1.5266,1.3614,0.826,0.7107,-0.102,4.9005,0.4381,0.6575,0.3214,0.345,0.47,-0.1615,1.047,2.4443,0.7697,0.9428,0.0255,Control
D08,1.206,1.2923,0.167,1.9467,1.7035,0.2351,0.0688,0.098,1.4254,0.3558,0.4704,1.5557,0.5854,0.4881,0.3545,0.2308,1.0187,1.0275,-0.3674,0.1496,2.0188,0.418,0.018,0.4248,1.1105,-0.0667,0.1492,0.2423,1.5816,0.9624,2.1372,1.0515,0.2414,1.3509,0.3537,0.5362,1.2728,1.0132,0.6416,0.4865,-0.0697,4.8616,0.2205,0.5836,0.2679,0.1429,0.3123,-0.101,0.7058,1.9392,0.5442,0.7879,0.0109,Control
D09,1.3179,1.3976,0.3102,2.1225,1.9078,0.242,0.1673,0.161,1.6598,0.4361,0.5041,1.7265,0.7337,0.5868,0.6675,0.3187,1.1271,1.5317,-0.5501,0.1313,1.9302,0.4465,-0.0882,0.579,1.5129,-0.1592,0.1937,-0.0897,1.906,1.1578,2.3578,1.1092,0.396,1.4978,0.5367,0.513,1.4665,1.2191,0.7152,0.6496,-0.0916,4.1375,0.2436,0.6561,0.2228,0.2914,0.4073,-0.128,1.0257,2.1855,0.7347,0.9023,-0.0278,Control
D10,1.0996,1.1659,0.1698,1.8864,1.7239,0.0639,0.17,0.1186,1.6461,0.4577,0.3751,1.4728,0.6385,0.5076,0.6058,0.2496,0.9222,1.2853,-0.4493,0.077,2.0399,0.3351,-0.0031,0.4184,1.399,-0.1184,0.2191,-0.1196,1.3995,1.123,2.3891,1.0309,0.2964,1.283,0.6515,0.4762,1.4564,1.1592,0.6569,0.5005,-0.025,4.5185,0.2788,0.5127,0.2137,0.4399,0.3146,-0.1228,0.7449,2.2752,0.5545,0.651,3e-04,Control
