@relation data

@attribute id string
@attribute 10062 numeric
@attribute 10580 numeric
@attribute 10998 numeric
@attribute 10999 numeric
@attribute 11001 numeric
@attribute 116519 numeric
@attribute 126129 numeric
@attribute 1374 numeric
@attribute 1376 numeric
@attribute 1579 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 1593 numeric
@attribute 1622 numeric
@attribute 1962 numeric
@attribute 2167 numeric
@attribute 2168 numeric
@attribute 2169 numeric
@attribute 2170 numeric
@attribute 2171 numeric
@attribute 2172 numeric
@attribute 2173 numeric
@attribute 2180 numeric
@attribute 2181 numeric
@attribute 2182 numeric
@attribute 23205 numeric
@attribute 23305 numeric
@attribute 2710 numeric
@attribute 2712 numeric
@attribute 284541 numeric
@attribute 28965 numeric
@attribute 30 numeric
@attribute 3158 numeric
@attribute 33 numeric
@attribute 335 numeric
@attribute 336 numeric
@attribute 34 numeric
@attribute 345 numeric
@attribute 3611 numeric
@attribute 364 numeric
@attribute 376497 numeric
@attribute 4023 numeric
@attribute 4199 numeric
@attribute 4312 numeric
@attribute 4973 numeric
@attribute 51 numeric
@attribute 5105 numeric
@attribute 5106 numeric
@attribute 51129 numeric
@attribute 5170 numeric
@attribute 51703 numeric
@attribute 5346 numeric
@attribute 5360 numeric
@attribute 5465 numeric
@attribute 5467 numeric
@attribute 5468 numeric
@attribute 6256 numeric
@attribute 6257 numeric
@attribute 6319 numeric
@attribute 6342 numeric
@attribute 7316 numeric
@attribute 7350 numeric
@attribute 79966 numeric
@attribute 81616 numeric
@attribute 8309 numeric
@attribute 8310 numeric
@attribute 9370 numeric
@attribute 9415 numeric
@attribute 948 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.1674,-0.0542,0.0831,0.5485,0.1042,-0.2592,-0.0026,0.6726,0.6216,-0.19,-0.0734,-0.09,0.71,0.3244,0.1835,-0.2297,-0.1477,-0.0685,-0.0875,0.053,0.0696,-0.161,1.0966,0.6756,0.9215,-0.0045,0.1122,0.1823,-0.2478,-0.3065,-0.137,0.5711,0.0236,-0.1338,0.0424,-0.1243,0.7498,-0.0029,1.4497,0.1219,0.1483,-0.202,0.0876,0.1998,0.1459,0.9394,-0.062,0.354,-0.113,0.7155,1.557,-0.14,0.0019,0.3309,0.3395,0.0128,0.5417,0.5915,0.0477,1.1113,0.8193,-0.121,0.101,-0.0471,-0.0822,0.2193,-0.0622,0.2071,1.1668,Control
Utah__A12,0.0186,-0.0197,-0.052,0.226,-0.0331,-0.004,0.0524,0.4076,0.5343,0.0797,-0.2022,0.2385,0.5078,0.3941,0.099,-0.2746,0.0367,-0.1676,0.0748,0.0906,0.2442,0.1087,1.0422,0.7366,0.5146,-0.0529,0.1248,-0.0366,0.2203,-0.0929,-0.0309,0.6283,0.1032,-0.0584,0.0104,-0.0544,0.686,-0.1864,1.237,0.2248,-0.0176,-0.0594,0.1369,0.1037,-0.0675,0.4859,-0.1107,0.1587,-0.2213,0.4748,1.1993,-0.2268,-0.0424,0.0699,0.3389,0.1096,0.3558,0.4818,0.1525,0.9238,0.7068,0.0284,0.1558,-0.0722,0.0814,0.3636,0.057,0.1915,0.9666,Control
Utah__B01,0.0305,0.047,-0.0739,0.296,0.0145,-0.3261,-0.0844,0.7323,0.6366,-0.2448,-0.2396,0.0416,0.7077,0.2762,0.079,-0.3651,0.0319,-0.2002,0.0143,-0.1185,0.1553,0.0758,1.5216,1.0511,0.9462,-0.0426,0.2931,0.3103,0.0128,-0.1383,-0.2143,0.6999,0.0622,-0.1729,-0.0394,0.1681,0.9168,-0.2343,1.3927,0.0969,-0.1077,-0.0128,-0.0731,0.101,0.0232,0.7649,-0.0639,0.1663,-0.3666,0.5275,1.2887,-0.2653,-0.246,0.2742,0.6378,-0.0208,0.3489,0.8451,0.1207,1.0731,1.0566,-0.2269,0.0761,-0.006,0.1002,0.2812,0.1146,0.1521,1.5407,Control
Utah__B02,0.1657,-0.024,0.0459,0.6571,0.04,-0.2143,-0.0455,0.872,0.8131,-0.1784,-0.165,0.0462,0.9155,0.7118,0.1144,-0.2184,-0.115,-0.1111,-0.1335,0.181,-0.0381,-0.098,1.6638,1.0234,0.9222,-0.0092,0.3113,0.1599,0.0058,-0.1611,-0.1278,1.0334,-0.0719,-0.0874,0.1285,0.0424,1.1022,-0.1217,1.5987,0.0197,0.2304,0.083,0.0721,0.0174,0.1828,0.9757,-0.1002,0.3773,-0.1101,0.7129,1.5701,-0.0792,-0.0245,0.3228,0.6369,0.0131,0.6222,1.1405,0.1434,1.1266,1.5419,-0.1651,0.0027,-0.0822,0.0038,0.3811,0.003,0.3321,1.7016,Control
Utah__B03,0.1081,0.041,-0.0666,0.4526,0.0463,-0.1411,-0.0082,0.7043,0.7069,-0.0487,-0.195,-2e-04,0.7857,0.6211,0.0853,-0.1662,0.0056,-0.1895,-0.1649,0.0733,0.0656,0.0236,1.7155,1.054,0.9579,-0.084,0.2765,0.2114,-0.117,-0.0771,-0.1717,0.8468,0.0027,-0.1464,0.1041,0.0841,0.9818,-0.1674,1.4047,-0.0331,0.1423,-0.0763,-0.0029,-0.0838,0.0441,0.925,-0.1074,0.2752,-0.1448,0.7586,1.489,-0.2045,-0.0927,0.295,0.5138,0.0093,0.5183,0.9396,0.1223,1.111,1.4381,-0.1474,0.0142,-0.0345,0.0289,0.3285,-0.0133,0.2269,1.8691,BRCACancer
Utah__B04,0.0893,-0.0577,-0.0678,0.3078,0.0011,-0.188,-0.0697,0.7058,0.555,-0.1375,-0.179,0.0094,0.4269,0.3844,0.0855,-0.1969,-0.1416,-0.262,-0.1695,0.1937,0.0505,0.0416,1.2995,0.9805,1.0801,-0.1002,0.1701,0.4816,-0.0102,-0.28,-0.0903,0.7373,-0.0208,-0.1931,0.1083,-0.0218,0.8495,-0.1905,1.3618,-0.0756,0.1133,0.0017,0.1164,-0.0366,0.0466,0.6408,-0.142,0.2254,-0.1615,0.8105,1.2861,-0.1771,-0.1093,0.4083,0.6771,3e-04,0.6736,0.8369,-0.1125,0.9282,0.9282,-0.1869,0.089,-0.0495,-0.0216,0.3998,0.0576,0.6912,1.7975,BRCACancer
Utah__B05,0.1851,-0.0694,-0.0123,0.3528,-0.0627,-0.1371,-0.0686,0.7238,0.7292,-0.1675,-0.2176,0.1783,0.2982,0.3532,0.0752,-0.2165,-0.1267,-0.2104,0.1591,0.143,0.0886,0.0988,1.243,0.8802,0.7738,-0.1175,0.156,0.1182,0.0973,-0.2012,-0.0762,0.8176,0.021,-0.081,0.1015,-0.0087,0.622,-0.077,1.3511,-0.0665,0.021,-0.0813,0.0887,-0.0566,-0.0787,0.6133,-0.1368,0.2624,-0.2334,0.6977,1.3858,-0.1253,-0.115,0.2845,0.4659,0.0491,0.5613,0.7116,0.0396,0.8935,1.2307,-0.0467,0.0879,-0.0975,0.0454,0.3479,-0.0435,0.8355,0.6987,BRCACancer
Utah__B06,-0.024,0.0648,-0.2317,0.1346,-0.0588,-0.3029,-0.1992,0.2574,0.4684,0.0853,-0.3834,-0.0316,0.3851,0.2774,0.0915,-0.4289,0.1515,-0.4064,0.1702,-0.174,0.2152,0.0237,1.2703,0.9295,0.6996,-0.203,0.1691,0.1405,-0.1871,-0.133,-0.1353,0.4933,0.232,-0.1906,-0.0359,0.1377,0.6197,-0.2253,1.1516,-0.4082,-0.2419,-0.0681,0.0067,0.155,-0.1413,0.5388,-0.2496,0.0481,-0.3538,0.358,1.1862,-0.339,-0.2156,0.1516,0.2903,0.1557,0.2571,0.6698,-0.1508,0.743,0.6344,-0.2337,0.1624,-0.0409,0.0306,0.1305,0.0281,0.3275,1.2245,BRCACancer
Utah__B07,0.2094,-0.0771,-0.055,0.6648,0.0938,-0.1142,-0.0375,0.8176,0.7835,-0.1584,-0.1746,0.0617,0.8226,0.5971,0.1078,-0.2458,-0.167,-0.1288,0.0647,0.1895,-0.048,-0.0736,1.551,1.0195,0.9935,-0.06,0.2326,0.2392,-0.1427,-0.2332,-0.1128,0.9194,-0.0419,-0.1186,0.1445,0.0324,1.1312,-0.2317,1.6959,-0.203,0.2104,-0.0134,0.1378,-0.0168,0.1842,1.0545,-0.1924,0.4117,-0.0849,0.7416,1.7248,-0.0794,-0.0516,0.3463,0.5916,0.0089,0.5513,1.225,0.0393,0.8732,1.2076,-0.1138,0.0334,-0.1117,-0.0419,0.4779,-0.0684,0.7056,1.8603,BRCACancer
Utah__B08,0.2053,-0.0253,0.0041,0.6007,0.0047,-0.1063,0.0175,0.7806,0.6894,-0.2184,-0.0979,-0.0072,0.6048,0.4354,0.1418,-0.206,-0.1522,-0.2218,-0.1084,0.0596,-0.0652,-0.0717,1.2467,0.7669,0.8985,0.0515,0.229,0.2373,-0.0779,-0.3038,-0.1039,0.7685,-0.055,-0.1277,0.1831,-0.084,1.0656,-0.0127,1.849,0.063,0.2632,0.0387,0.1036,0.1804,0.2566,1.1297,-0.0748,0.3545,-0.0691,0.7226,1.4925,-0.0061,0.0905,0.3028,0.4028,0.0555,0.6421,0.8082,0.0808,0.9706,0.9923,-0.0792,0.0258,-0.0645,-0.0585,0.264,-0.1502,0.3646,1.4555,Control
Utah__B09,0.1183,-0.0157,-0.0885,0.3272,-0.0521,-0.1294,-0.0391,0.5463,0.3562,-0.1991,-0.2039,0.1202,0.3255,0.3625,0.0192,-0.2654,-0.0915,-0.1797,-0.1141,-0.0444,0.0522,0.0528,1.2553,0.798,1.0415,-0.0436,0.0951,0.3529,0.0811,-0.2311,-0.1877,0.6015,-0.012,-0.2292,0.0518,-0.0512,0.532,-0.0748,1.4371,-0.2547,0.0104,-0.0623,0.1346,0.1029,0.1751,0.6457,-0.1445,0.16,-0.0959,0.7318,1.0991,-0.1048,-0.0749,0.3037,0.5287,-0.0275,0.6572,0.6771,0.0453,0.8086,1.3329,-0.2432,-0.0023,-0.0845,-0.0383,0.2635,0.0393,0.5398,0.9998,Control
Utah__B10,-0.0103,-0.053,-0.0288,0.2396,-0.0633,-0.2941,-0.0275,0.4373,0.4064,-0.1205,-0.3109,0.1905,0.5571,0.3368,0.1042,-0.2294,-0.0379,-0.3125,0.0261,0.1119,0.0172,0.163,1.3093,0.9309,0.8371,-0.0431,0.1322,0.272,-0.0839,-0.2319,-0.0916,0.594,-8e-04,-0.1449,0.1436,-0.0357,0.7544,-0.1882,1.2525,-0.0183,-0.0104,0.0705,0.0326,0.0083,-0.1046,0.6349,-0.0638,0.1027,-0.1426,0.6439,1.2076,-0.1159,-0.106,0.2007,0.4137,0.0504,0.4987,0.658,0.0709,0.8063,0.8113,-0.1654,0.0253,-0.1161,2e-04,0.306,-0.0822,0.1141,1.1797,Control
Utah__B11,0.1122,-0.0373,0.0719,0.4614,0.023,-0.0968,0.0126,0.5547,0.7209,-0.1181,-0.1515,0.1454,0.6033,0.5572,0.0453,-0.1627,-0.0691,-0.0471,0.0059,0.0799,0.0688,-0.0434,1.4417,0.9372,0.9125,0.0361,0.1339,0.2531,0.0805,-0.0632,-0.1584,0.7465,-0.0181,-0.0588,0.2196,0.0038,0.8444,-0.0605,1.6487,0.038,0.1541,-0.0674,0.0927,0.1965,0.1313,0.9641,-0.0795,0.4047,-0.1564,0.7083,1.3477,-0.128,-0.124,0.2715,0.4043,0.0096,0.6527,0.7451,0.0801,0.7442,0.7726,-0.1723,0.0279,-0.0052,-0.0486,0.345,0.1467,0.6121,1.6655,Control
Utah__B12,-0.084,-0.0603,-0.1315,0.0345,-0.1415,-0.2597,-0.0818,0.3634,0.18,-0.1799,-0.1208,0.0739,0.2537,0.1675,0.0317,-0.2922,-0.1388,-0.1443,-0.1328,0.1051,0.017,0.1251,1.0474,0.542,0.6683,-0.093,0.0691,0.2425,0.1246,-0.2398,-0.1749,0.4565,0.022,-0.1338,0.1352,-0.0564,0.2359,-0.0851,1.0663,0.0358,-0.013,-0.0532,0.0371,-0.0664,-0.0688,0.5066,-0.1024,0.1042,-0.1804,0.6225,0.6401,-0.1157,-0.0979,0.2016,0.5579,0.0602,0.6131,0.5839,-0.1499,0.6699,0.9085,-0.2144,-0.0508,-0.14,-0.0337,0.2371,-0.0762,0.1677,1.2078,Control
Utah__C01,0.2579,-0.0814,0.0346,0.6928,-0.1154,-0.1366,-0.0365,0.8073,0.8294,-0.0688,-0.2032,0.0367,0.9145,0.5459,0.0879,-0.2257,-0.1587,-0.1499,0.0257,0.0168,0.0307,0.0523,1.4646,0.9286,1.0433,-0.0363,0.1509,0.4632,-0.0114,-0.2793,-0.0936,0.9378,-0.012,-0.1649,0.0382,-0.0649,0.7926,-0.0551,1.7054,0.0352,0.2753,-0.0064,0.037,-0.0254,0.0611,0.9697,-0.1311,0.4785,-0.1649,0.7609,1.4978,-0.2071,-0.03,0.3478,0.5835,0.0174,0.8324,1.0279,0.0171,1.0484,0.6651,-0.1284,0.0389,-0.1277,-0.0217,0.4883,-0.0532,0.4404,1.517,BRCACancer
Utah__C02,0.1618,-0.0696,-0.0254,0.6178,-0.0747,-0.1897,-0.0108,0.6342,0.8919,-0.1801,-0.1343,-0.0459,0.7726,0.4572,0.1587,-0.2221,-0.0385,-0.0763,-0.0133,0.1033,-0.0461,0.0165,1.2528,0.8966,0.8009,0.049,0.2541,-0.0038,-0.0254,-0.2309,-0.0526,0.9202,-0.0343,-0.035,0.1104,-0.073,0.9309,-0.1506,1.7043,-0.0947,0.3499,-0.0063,0.2335,-0.0666,-0.0088,0.9432,-0.1492,0.374,-0.0955,0.6836,1.4143,-0.0241,-0.0061,0.277,0.5348,0.0667,0.6066,1.054,0.0668,0.9767,0.7887,-0.056,0.024,-0.133,-0.0304,0.3976,-0.027,0.6766,1.1986,BRCACancer
Utah__C03,0.339,-0.0617,0.0089,0.878,0.0074,-0.1597,-0.0461,1.0585,0.9169,-0.1269,-0.1936,0.0285,0.8963,0.4799,0.1472,-0.2404,-0.1655,-0.0817,0.0139,0.2052,-0.0281,-0.1256,1.5226,0.8905,0.9915,0.0122,0.195,0.1857,0.0146,-0.139,-0.0375,1.1495,-0.026,-0.0817,0.0576,-0.0596,0.9148,-0.1636,1.8623,-0.0568,0.3683,0.0449,0.0958,0.0818,0.0134,0.9602,-0.1091,0.5457,-0.0608,0.7401,1.7853,-0.023,0.0226,0.42,0.6199,0.0527,0.7533,1.333,0.0804,1.2178,1.3254,-0.0705,0.067,-0.1609,0.0016,0.4909,-0.1736,0.9264,1.4545,BRCACancer
Utah__C04,0.0092,-0.0435,0.0555,0.3254,-0.0995,-0.0782,-0.0029,0.5747,0.3944,-0.2401,-0.0467,-0.1373,0.279,0.2113,0.0114,-0.2263,-0.1635,-0.1207,-0.1498,0.1166,-0.0275,-0.0133,0.9349,0.5048,0.6513,0.0719,0.0823,0.0965,0.0418,-0.228,-0.0163,0.5387,0.0319,-0.0833,0.0783,0.0027,0.3913,0.0133,1.6302,-0.0245,0.1651,-0.0311,0.1533,-0.1171,0.173,0.6495,-0.0282,0.2824,-0.1642,0.5423,0.9645,0.0044,0.1519,0.2032,0.3174,-0.0195,0.5507,0.5303,-0.0799,0.6534,1.106,0.0124,0.0093,-0.1018,-0.023,0.1577,-0.2974,0.2191,0.82,Control
Utah__C05,0.0359,-0.0243,0.0595,0.294,-0.0302,-0.136,-0.0199,0.5366,0.5443,-0.3349,-0.1044,0.0125,0.3073,0.3544,0.1093,-0.2397,-0.1219,-0.1732,-0.027,0.1649,0.0601,0.0263,0.9319,0.5054,0.6148,-0.0279,0.1531,0.0845,-0.0081,-0.345,-0.047,0.7191,-0.027,-0.0202,0.1307,-0.0902,0.4034,0.0218,1.382,0.0766,0.1446,-0.0515,0.1071,-0.0489,0.037,0.6061,-0.1101,0.2447,-0.0592,0.5665,1.0643,-0.0315,0.0374,0.1799,0.3201,-0.0023,0.5727,0.5431,-0.0428,0.5312,0.6825,-0.0411,0.0181,-0.0387,-0.0325,0.1844,-0.12,0.4988,0.915,BRCACancer
Utah__C06,-0.0749,0.0471,0.0251,0.0447,-0.011,-0.039,0.096,0.1972,0.0988,-0.3575,-0.2697,0.1588,0.0296,0.0478,-0.0241,-0.4709,-0.1142,-0.1228,-0.0404,-0.1635,0.0658,0.0225,0.3147,0.189,0.1402,-0.0586,-0.0411,-0.1698,-0.0817,-0.1053,-0.2507,0.3033,-0.0306,-0.0627,0.2367,-0.0656,-0.1897,-0.0833,0.6194,0.1086,-0.1128,-0.2134,-0.0495,-0.1396,-0.1762,0.063,0.0047,0.011,-0.1658,0.225,0.1683,0.0119,-0.0318,-0.0355,0.1375,-0.0369,0.2556,0.1328,0.1021,0.1374,0.6922,-0.2466,0.0011,-0.0115,0.0604,0.1342,-0.0414,0.0658,-0.0347,Control
Utah__C07,0.0802,-0.0506,-0.0371,0.3994,-0.0701,-0.1888,-0.0527,0.6334,0.4786,-0.2678,-0.197,0.1166,0.3973,0.2679,0.1099,-0.1631,-0.0857,-0.2252,-0.0498,-0.064,-0.0346,0.0407,1.0016,0.6622,0.7021,0.0258,0.169,-0.0205,-0.0156,-0.1135,-0.0575,0.6619,-0.05,-0.0761,0.013,-0.0144,0.6165,-0.1317,1.4717,-0.075,0.0999,-0.0271,0.0814,-0.0118,0.1851,0.6991,-0.1363,0.168,-0.0723,0.5542,1.4227,-0.0876,-0.0113,0.1911,0.317,0.0753,0.5093,0.7142,0.1417,1.0051,0.659,-0.0707,0.053,-0.1085,-0.0335,0.3193,0.0129,0.5435,0.9846,Control
Utah__C08,0.2359,-0.0162,-0.0253,0.5624,-0.0284,-0.0261,0.0128,0.7435,0.6763,-0.1058,-0.185,-0.0191,0.6933,0.3955,0.112,-0.2223,-0.1929,-0.2294,-0.0859,0.0616,0.0299,0.0551,1.0875,0.909,0.852,-0.0033,0.1961,0.1499,-0.1717,-0.1772,-0.0847,0.7583,-0.012,-0.0992,0.0552,-0.1352,0.754,-0.1555,1.5912,-0.1835,0.1879,-0.109,0.0797,0.0385,0.0165,0.9195,-0.0801,0.3742,-0.153,0.6328,1.5323,-0.0587,-0.0321,0.3251,0.4453,0.0377,0.6071,0.8596,0.0985,0.9637,0.8812,-0.0866,0.0342,-0.0991,-0.0167,0.3398,-0.02,0.7001,0.79,Control
