@relation data

@attribute id string
@attribute 10368 numeric
@attribute 10369 numeric
@attribute 10497 numeric
@attribute 10681 numeric
@attribute 107 numeric
@attribute 10815 numeric
@attribute 109 numeric
@attribute 1103 numeric
@attribute 114 numeric
@attribute 1173 numeric
@attribute 1175 numeric
@attribute 1312 numeric
@attribute 1385 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 1621 numeric
@attribute 163 numeric
@attribute 1644 numeric
@attribute 1739 numeric
@attribute 1741 numeric
@attribute 1742 numeric
@attribute 2036 numeric
@attribute 22999 numeric
@attribute 23236 numeric
@attribute 23426 numeric
@attribute 27092 numeric
@attribute 27330 numeric
@attribute 2744 numeric
@attribute 2752 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2892 numeric
@attribute 2897 numeric
@attribute 2898 numeric
@attribute 2899 numeric
@attribute 2900 numeric
@attribute 2901 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 3265 numeric
@attribute 4128 numeric
@attribute 4193 numeric
@attribute 43 numeric
@attribute 4646 numeric
@attribute 4747 numeric
@attribute 4905 numeric
@attribute 5170 numeric
@attribute 51764 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 54331 numeric
@attribute 54874 numeric
@attribute 5567 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 55799 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 55970 numeric
@attribute 57030 numeric
@attribute 5864 numeric
@attribute 5894 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 59283 numeric
@attribute 59345 numeric
@attribute 60482 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6505 numeric
@attribute 6506 numeric
@attribute 6507 numeric
@attribute 6511 numeric
@attribute 6512 numeric
@attribute 6531 numeric
@attribute 6571 numeric
@attribute 6582 numeric
@attribute 6616 numeric
@attribute 6804 numeric
@attribute 6812 numeric
@attribute 6844 numeric
@attribute 6853 numeric
@attribute 6854 numeric
@attribute 6857 numeric
@attribute 7054 numeric
@attribute 7166 numeric
@attribute 773 numeric
@attribute 774 numeric
@attribute 777 numeric
@attribute 781 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 784 numeric
@attribute 785 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 80852 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 81539 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8224 numeric
@attribute 83988 numeric
@attribute 84254 numeric
@attribute 88 numeric
@attribute 9254 numeric
@attribute 94235 numeric
@attribute 9463 numeric
@attribute 9495 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,-0.1115,-0.0742,-0.0632,0.3814,0.0065,-0.0378,0.1749,-0.0261,-0.1337,1.2025,0.7351,0.4175,1.3787,0.8519,0.429,-0.0385,0.9443,-0.0452,0.4646,0.327,0.2128,-0.0439,-0.095,0.6182,-0.0721,-0.0936,-0.1182,1.1494,0.896,1.2505,0.3684,0.0124,0.0168,-0.0457,0.6488,0.9733,-0.1683,0.4658,-0.0788,-0.0868,-0.1155,-0.124,-0.1346,-0.0186,-0.0299,0.0308,-0.0855,-0.0936,-0.1345,-0.0813,-0.1944,0.2849,-0.0106,1.2621,-0.0242,0.4032,0.403,0.7119,0.7155,0.0422,1.4507,0.5666,1.3544,0.0464,0.8992,0.3076,0.9582,-0.0082,-0.1143,1.8048,-0.016,0.0314,0.1365,1.2871,-0.0327,0.2322,0.1882,0.7037,-0.2853,0.7337,0.04,1.6868,-0.041,-0.1087,0.0049,-0.0173,0.1364,0.0998,0.208,-0.0635,-0.1109,0.0254,0.0325,1.446,0.0583,-0.0937,-0.0689,0.069,-0.0157,-0.0259,-0.0097,-0.0491,-0.0915,0.1634,-0.0794,0.1049,-0.026,2.2432,0.7597,2.1929,-0.1214,0.7614,0.1415,2.1028,0.004,0.5991,0.4764,-0.0505,0.4347,0.1574,-0.1101,0.0939,0.1154,0.2795,0.7316,Control
Utah__A12,-0.0196,-0.1274,-0.0607,0.2235,0.1418,0.0991,0.2956,-0.0987,-0.127,1.4352,0.5371,0.3069,1.2041,0.5161,0.276,-0.031,0.5373,0.1148,0.4058,0.1321,0.062,-0.0662,-0.0269,0.1347,-0.1175,-0.0302,-0.1281,0.8749,0.6786,1.183,0.2575,0.0899,0.3645,0.1443,0.4308,1.8247,-0.0381,0.0937,0.0092,-0.0082,-0.13,-0.1244,-0.0428,0.1292,-0.0638,-0.0358,-0.172,-0.0718,-0.1089,-0.2124,-0.3659,0.1934,-0.0754,0.6552,-0.0174,0.2283,-0.1658,0.2449,0.4748,0.1506,0.8356,0.2326,0.6793,0.015,0.9088,0.0835,0.4893,0.1118,-0.2447,1.2884,0.1013,0.0152,0.2049,1.1725,-0.0851,0.2531,-0.0765,0.605,-0.1497,0.6804,0.1467,1.2042,0.0014,-0.0681,0.1014,-0.0673,0.3264,0.3471,0.2094,0.0022,-0.1327,0.2015,-0.0334,1.1582,0.0013,0.0503,-0.152,-0.1343,-0.1232,-0.0374,0.028,0.1078,-0.1086,0.0232,-0.1324,0.1776,0.0351,1.7425,0.6016,1.9669,0.0363,0.5841,0.5523,1.4789,0.1559,0.3965,0.2592,-0.0339,0.0715,0.0918,0.0304,0.2152,-0.0972,0.0987,-0.0676,Control
Utah__B01,0.0518,-0.119,0.0883,0.4755,0.1211,-0.2015,0.2545,-0.0825,-0.1404,1.2487,0.3362,0.3211,1.6376,0.6624,0.375,-0.2404,0.7931,0.0635,0.6424,0.2119,0.0854,-0.0469,-0.0765,0.3275,-0.0496,-0.0551,-0.0981,1.503,0.7868,1.27,0.269,-0.1156,0.1348,0.0024,0.9994,1.1572,-0.1151,0.2174,0.0202,-0.0897,-0.1269,-0.1083,-0.1624,0.1072,-0.0203,-0.092,-0.3009,-0.0395,-0.0784,-0.2846,-0.4958,0.1464,-0.0335,1.2612,-0.3009,0.0257,0.334,0.6616,0.5275,-0.1245,1.417,0.2302,1.0079,0.1416,0.9636,0.5853,0.9193,0.0889,-0.4292,1.5393,0.0843,-0.2437,-0.0701,1.6457,-0.0715,0.7143,-0.1901,0.6714,-0.1323,0.6135,0.1028,1.6935,0.0915,-0.1367,0.0932,-0.1524,0.1416,0.0379,0.2331,0.0305,-0.1144,-0.0846,0.2056,1.4149,-0.1126,-0.0602,-0.1572,-0.3447,0.2214,-0.0788,-0.0575,0.0788,-0.1423,0.0077,-0.0575,0.0677,0.0598,2.4417,1.5624,1.8282,-0.1902,1.3241,0.3388,1.9826,-0.0201,0.7791,0.4152,0.0249,0.1475,0.1234,-0.0429,0.0109,-0.2118,0.1764,-0.0139,Control
Utah__B02,-0.0875,-0.1031,0.0063,0.4078,0.0335,-0.0221,0.2964,-0.0046,-0.1385,1.6282,0.7965,0.5802,1.7428,1.0408,0.5598,-0.0426,0.7904,-0.0256,0.5776,0.2698,0.3497,-0.0762,-0.072,0.226,-0.0326,-0.0549,-0.0955,1.406,1.4639,1.4867,0.6784,-0.04,0.019,0.0045,1.1635,1.4321,-0.1573,0.5978,-0.069,-0.0633,-0.0966,-0.1319,-0.1109,0.0017,-0.0584,0.0367,-0.1029,-0.0885,-0.1111,-0.1304,-0.0583,0.3374,-0.0646,1.2988,-0.0036,0.334,0.2249,0.54,0.7129,0.0205,1.7916,0.5612,1.0447,0.1296,1.0223,0.32,0.7534,0.0106,-0.1437,1.7139,-0.0231,-0.0628,0.1794,1.8628,-0.0467,0.5361,0.1249,1.0767,-0.1402,0.9415,0.1062,1.7893,-0.0596,-0.1286,-0.0148,-0.0706,0.2193,0.1373,0.2539,-0.0155,-0.1509,0.087,0.1294,1.7608,0.0396,-0.0752,-0.1037,0.0367,0.0687,-0.0502,-0.005,-0.012,-0.0923,0.2511,-0.0779,0.1708,-0.0319,2.7387,1.4678,2.1911,-0.0471,1.053,0.2671,1.9756,0.0542,0.6005,0.5354,-0.0493,0.2123,0.2064,-0.0541,0.1622,0.1837,0.3471,0.5321,Control
Utah__B03,-0.0561,-0.0665,0.0266,0.4268,-0.0049,-0.0907,0.2716,-0.0543,-0.1298,1.4103,0.665,0.4536,1.7274,0.8063,0.4937,-0.1242,0.8315,-0.0363,0.6231,0.2973,0.2031,-0.0423,-0.0845,0.3352,-0.0167,-0.0412,-0.078,1.5615,1.2851,1.4135,0.4818,-0.0234,0.1871,0.0201,1.1438,0.1993,-0.211,0.3712,-0.0448,-0.0801,-0.0928,-0.1239,-0.1141,-0.0037,-0.0289,-9e-04,-0.1563,-0.0379,-0.0996,-0.1455,-0.2263,0.2578,-0.0083,1.2256,-0.1381,0.3349,0.5702,0.6263,0.7586,0.0198,1.5811,0.4548,1.1726,0.0101,1.0227,0.377,0.8807,0.0461,-0.1867,1.7231,0.0203,-0.1276,0.1982,1.7257,-0.0489,0.4773,0.0643,0.9697,-0.1712,0.8717,0.0777,1.7773,0.0035,-0.0778,0.0401,-0.044,0.1131,0.0804,0.1774,0.0041,-0.1063,-0.0585,0.1576,1.5403,-0.0021,-0.0571,-0.1384,-0.0085,0.0868,-0.0231,-0.007,-0.0047,-0.1395,0.1834,-0.0185,0.1524,4e-04,2.6709,1.5039,2.044,-0.1046,1.0845,0.2584,2.0382,-0.0126,0.6969,0.5053,0.0186,0.2334,0.1972,-0.0852,0.0706,0.0635,0.2482,0.08,BRCACancer
Utah__B04,-0.1818,-0.1788,-0.0979,0.3429,0.0414,-0.0531,0.2781,-0.0881,-0.2206,1.2639,0.4945,0.5844,1.7233,0.7741,0.5357,0.0226,1.0104,-0.0374,0.9134,0.2706,0.2429,-0.0577,-0.0447,0.8077,-0.1209,-0.1234,-0.1243,1.8234,0.863,1.6176,0.4658,-0.0156,0.0128,7e-04,0.8538,1.254,-0.0829,0.147,-0.1044,-0.1009,-0.1601,-0.1758,-0.1011,0.0051,-0.1118,7e-04,-0.106,-0.1672,-0.1837,-0.156,-0.264,0.1672,-0.1015,1.3012,0.0062,0.5129,-0.0839,0.843,0.8105,0.0211,1.6792,0.3945,1.5165,0.2523,1.2316,0.646,1.5724,0.0497,-0.1682,1.892,0.0049,-0.0374,0.1534,1.725,-0.1303,0.5192,0.0641,0.6727,-0.2225,0.8704,0.1477,1.7897,-0.0238,-0.1135,0.0297,-2e-04,0.191,0.1359,0.2175,-0.0749,-0.1875,0.1089,-0.028,1.3858,0.084,-0.1012,-0.1416,-0.1049,0.2072,-0.0833,-0.0664,-0.0234,-0.0975,0.2066,-0.1279,0.1292,0.0447,2.1272,1.4742,1.8986,-0.0806,1.4419,0.154,2.1242,0.0725,1.1183,0.5783,-0.0806,0.5325,0.1686,-0.0644,0.1643,0.082,0.2027,0.0125,BRCACancer
Utah__B05,-0.089,-0.1638,-0.0683,0.2148,0.1073,0.0011,0.2443,-0.1194,-0.1946,1.4382,0.6474,0.343,1.3547,1.0844,0.4282,-0.0628,0.7349,0.0253,0.4835,0.1607,0.1226,-0.0366,-0.009,0.1257,-0.1512,-0.1303,-0.1077,1.1757,0.9849,1.3729,0.5454,0.0095,0.1617,0.0166,0.896,1.2482,0.0291,0.5124,-0.0621,-0.0466,-0.1749,-0.1647,-0.0048,0.0388,-0.1365,0.0228,-0.1647,-0.1447,-0.1942,-0.1056,-0.2927,0.23,-0.0987,1.1823,-0.0208,0.2632,0.1055,0.5291,0.6977,0.0164,1.66,0.4028,1.3453,0.0868,0.8478,0.1593,0.8302,0.0314,-0.2003,1.7712,0.0206,-0.0615,0.1464,1.4207,-0.1038,0.3376,0.1045,0.7267,-0.0588,0.7804,0.1613,1.5845,-0.1408,-0.1206,0.0381,-0.1744,0.2265,0.2122,0.2111,-0.0244,-0.2183,0.1112,-0.0792,1.4872,0.0616,-0.013,-0.1608,-0.1004,0.0749,-0.0812,-0.0398,0.0542,-0.0792,0.1359,-0.1239,0.0936,0.0224,2.5476,1.2093,2.0601,-0.0332,0.6341,0.3091,1.9226,0.1191,0.5033,0.3698,-0.0956,0.1985,0.2554,-0.0021,0.2184,0.209,0.1752,0.265,BRCACancer
Utah__B06,-0.0094,-0.1061,0.0529,0.2499,0.0095,-0.2448,0.1166,-0.2066,-0.15,1.0996,0.1088,0.1192,1.416,0.3695,0.1702,-0.2932,0.6447,0.0647,0.4755,0.2595,-0.0413,-0.0642,-0.0255,0.2674,-0.0791,-0.111,-0.0698,1.2607,0.8722,1.1264,0.0926,-0.1611,0.1431,-0.0116,0.6719,0.6615,-0.0403,-0.0404,0.1212,-0.0159,-0.0712,-0.0936,-0.0927,0.0748,-0.0799,-0.2332,-0.27,0.0509,-0.0743,-0.3398,-0.5656,-0.0263,0.0293,0.8635,-0.2639,0.2329,-0.1361,0.5004,0.358,-0.264,1.3543,0.1037,1.0151,0.1421,0.7287,0.1613,0.6881,0.1882,-0.4401,1.2783,0.1765,-0.2987,-0.191,1.4508,-0.1707,0.3245,-0.2286,0.4211,-0.0918,0.4476,0.0056,1.3938,0.0578,-0.0684,0.1735,-0.1119,0.091,-0.012,0.1638,0.0777,-0.0682,-0.0082,-0.0283,0.9928,-0.1043,0.0701,-0.1637,-0.3506,0.0545,-0.1025,-0.1741,0.1521,-0.1006,-0.0562,-0.0465,-0.0226,0.0678,2.1606,1.2963,1.547,-0.1743,0.8084,0.261,1.7464,-0.0479,0.5155,0.2511,0.0156,0.2223,0.0274,-0.0337,0.0176,-0.6573,-0.0087,0.0853,BRCACancer
Utah__B07,-0.1458,-0.1259,-0.0691,0.4218,0.0493,0.0576,0.3507,-0.0756,-0.1603,1.5414,0.7389,0.6046,1.8168,0.9061,0.591,-0.0937,0.9038,-0.0204,0.6906,0.3584,0.2403,-0.0822,-0.0301,0.3003,-0.0664,-0.1212,-0.0465,1.685,1.2576,1.5322,0.6289,-0.0344,0.0286,-0.0247,1.1255,1.2173,-0.0759,0.51,-0.058,-0.038,-0.1005,-0.0985,-0.0669,-0.0274,-0.125,-0.0125,-0.1073,-0.1308,-0.1302,-0.0766,-0.1817,0.3789,-0.0728,1.3934,0.0372,0.6053,0.4207,0.7529,0.7416,-0.0191,1.8749,0.5483,1.2597,0.1631,1.1525,0.2287,0.9103,0.0204,-0.1682,1.792,-0.0183,-0.0312,0.1562,1.951,-0.108,0.4115,0.1974,0.9973,-0.1884,0.9039,0.0924,1.8335,-0.0898,-0.1299,-0.0018,-0.0482,0.2363,0.134,0.2288,0.0099,-0.1793,0.1932,0.0024,1.6564,0.0113,-0.1077,-0.1154,0.0522,0.1492,-0.0995,-0.0386,-0.0273,-0.0812,0.315,-0.1138,0.218,-0.0368,2.7136,1.3503,2.1078,-0.0453,0.9775,0.1795,2.1372,0.0898,0.7844,0.6054,-0.0855,0.2687,0.261,-0.0653,0.3206,-0.0235,0.3561,0.2174,BRCACancer
Utah__B08,-0.1307,-0.1154,-0.0094,0.4649,0.0052,0.0524,0.2932,-0.0456,-0.1058,1.4769,0.8919,0.6183,1.5686,1.0486,0.4889,-0.0534,0.8081,-0.0588,0.4222,0.195,0.3541,-0.0275,-0.0558,0.2454,-0.0281,-0.0518,-0.0412,1.1403,1.109,1.3372,0.5659,0.0695,0.1213,-0.0342,0.7078,2.0216,-0.0732,0.2555,-0.0829,-0.1037,-0.0961,-0.0987,-0.0954,-0.0256,-8e-04,0.0927,-0.0596,-0.0976,-0.1178,-0.0368,-0.0696,0.3671,-0.0209,1.2355,0.0381,0.0982,0.6702,0.6511,0.7226,0.2275,1.7077,0.6819,0.8938,0.168,1.0315,0.2168,0.6713,-0.011,-0.0727,1.6981,-0.0355,-2e-04,0.2818,1.5728,-0.0704,0.2951,0.3198,1.0754,-0.1903,0.827,0.0338,1.7098,0.0235,-0.0692,-0.0271,-0.041,0.139,0.14,0.5975,-0.0798,-0.142,0.2205,0.1175,1.4257,0.0518,-0.0921,-0.0581,0.1251,0.0354,-0.0222,-0.0066,-0.0449,-0.0995,0.2358,-0.0425,0.1616,-0.0596,2.4386,1.1764,2.4655,-0.0774,0.7041,0.1689,1.8724,0.0524,0.4077,0.5195,-0.0636,0.1315,0.2427,-0.093,0.0539,0.1126,0.3204,0.4103,Control
Utah__B09,-0.1333,-0.0516,-0.0594,0.4901,-0.0086,-0.0527,0.2247,-0.0422,-0.1498,1.0239,0.5714,0.3441,1.4345,0.6596,0.5957,-0.0937,0.9258,-0.0917,0.7472,0.2862,0.0896,-0.0643,-0.0874,0.7187,-0.0847,-0.088,-0.1174,1.6601,1.0418,1.2912,0.3338,-0.0069,0.1723,-0.016,0.9664,1.6284,-0.1555,0.2324,-0.0855,-0.1341,-0.1183,-0.1377,-0.1271,-0.0347,-0.0361,0.0178,-0.1128,-0.1107,-0.1434,-0.0539,-0.2326,0.2529,-0.0733,1.2811,-0.0985,0.2221,0.288,0.7125,0.7318,0.0872,1.5313,0.3094,1.611,0.1367,1.0524,0.6846,1.5246,-0.0194,-0.1084,1.8255,-0.0135,-0.1035,0.0973,1.5204,-0.0913,0.5198,0.1828,0.5204,-0.1583,0.6669,0.0856,1.727,-0.0978,-0.1271,0.007,-0.0988,0.1513,0.0867,0.2979,0.1063,-0.1833,0.0796,0.0369,1.6074,0.0736,-0.0938,-0.1725,-0.057,0.0964,-0.0493,-0.0345,-0.046,-0.1735,0.1409,-0.0389,0.0041,-0.0166,2.5275,1.1587,2.1265,-0.0568,1.3164,0.214,2.1257,-0.0023,1.0519,0.5245,-0.0153,0.4871,0.0613,-0.0384,0.0808,-0.0205,0.2108,0.2165,Control
Utah__B10,-0.1025,-0.1101,-0.0456,0.2207,0.0734,-0.0212,0.2003,-0.0485,-0.1684,1.2688,0.6642,0.3195,1.5664,0.6492,0.3812,-0.0792,0.7798,0.0056,0.6507,0.1899,0.1331,-0.0754,-0.0408,0.5557,-0.1033,-0.0747,-0.1162,1.5062,0.953,1.3508,0.367,-0.0166,9e-04,0.0538,0.5159,1.0726,-0.1004,0.4682,-0.0834,-0.0699,-0.104,-0.1036,-0.1102,-0.0287,-0.0552,-0.0188,-0.1246,-0.1354,-0.1285,-0.0988,-0.2304,0.2365,-0.0273,1.1987,0.0602,0.2553,0.3515,0.5856,0.6439,0.1963,1.4806,0.2826,1.346,0.0315,1.0901,0.3924,1.0926,0.0473,-0.083,1.7394,0.0518,-0.0774,0.2361,1.466,-0.0687,0.3628,0.1109,0.7099,-0.1746,0.774,0.1302,1.5017,-0.068,-0.0908,0.0222,0.0022,0.1879,0.1669,0.1352,-0.0099,-0.1355,0.0817,-0.0103,1.2783,-0.0056,-0.0464,-0.1577,-0.0247,0.0167,-0.0535,-0.022,0.0133,-0.1153,0.0719,-0.0774,0.0336,0.0052,2.1629,1.1797,2.0692,-0.0957,1.0216,0.3353,2.0523,0.0917,0.6618,0.4118,-0.059,0.2911,0.0428,-0.0295,0.1606,-0.1131,0.1716,0.4736,Control
Utah__B11,-0.128,-0.0608,-0.0197,0.3685,0.0074,-0.0506,0.2112,-0.0438,-0.146,1.6355,0.9538,0.4415,1.4935,0.9697,0.4569,-0.1237,0.7784,-0.0344,0.5575,0.1897,0.3165,-0.0669,-0.067,0.4208,-0.0717,-0.1182,-0.0761,1.2298,0.9776,1.2825,0.6564,-0.0254,0.0107,0.0796,0.6579,2.3152,0.0227,0.4628,-0.0776,-0.1109,-0.086,-0.1297,-0.0728,-0.0138,-0.0513,0.0058,-0.0587,-0.0684,-0.0946,-0.1197,-0.1568,0.4132,-0.057,1.1518,0.0574,0.1273,0.5892,0.847,0.7083,0.1929,1.6798,0.6189,1.0506,0.148,0.885,0.2925,0.9291,0.0175,-0.0018,1.6375,-0.0248,-0.0337,0.256,1.3773,-0.0675,0.3506,0.165,1.0291,-0.1648,0.8229,0.0903,1.558,-0.0901,-0.1066,0.0304,-0.0654,0.1328,0.179,0.2758,-0.0476,-0.1296,0.1586,-0.0101,1.3672,0.0071,-0.0042,-0.1367,-0.0427,0.0242,-0.0218,-0.0167,-0.0436,-0.0557,0.1635,-0.0654,0.079,-0.0086,2.0921,1.0879,2.2936,-0.0933,0.8791,0.2636,1.6917,0.0848,0.5476,0.4245,-0.0822,0.1361,0.1054,-0.018,0.1367,0.2065,0.2056,0.0904,Control
Utah__B12,-0.1673,-0.0824,-0.1014,0.279,0.0692,-0.0079,0.1279,-0.0351,-0.1106,0.7413,0.4116,0.2946,1.2122,0.5423,0.5147,-0.0183,0.7039,0.0028,0.5792,0.0724,0.1665,-0.054,-0.0427,0.3939,-0.1011,-0.043,-0.1163,1.4194,0.6199,1.1744,0.3523,-0.0166,0.1145,0.0087,0.6333,0.6439,-0.039,-0.2203,-0.1061,-0.0484,-0.1282,-0.1173,-0.0842,0.0237,-0.0565,-0.0071,-0.0615,-0.1234,-0.124,-0.168,-0.1993,0.2142,-0.1283,0.6986,-0.0548,0.1104,5e-04,0.4125,0.6225,0.0131,1.3869,0.235,0.943,0.0717,0.7013,0.6586,1.3595,-0.007,-0.1152,1.4211,0.0138,-0.0642,-0.0253,1.2915,-0.1348,0.4148,0.0896,0.2194,-0.158,0.5307,0.074,1.3388,-0.0976,-0.1023,-0.0333,-0.1013,0.1893,0.0791,0.1088,-0.0587,-0.2113,0.1909,0.0064,0.9019,0.059,-0.019,-0.1148,-0.0723,0.0784,-0.0689,-0.0653,-0.0187,-0.0589,0.0241,-0.0605,-0.0069,-0.0617,2.0707,1.085,1.8559,-0.0551,1.3677,0.2254,1.9108,0.054,0.8,0.4764,-0.0767,0.1552,0.0201,-0.0563,0.0172,-0.0586,0.1193,0.0316,Control
Utah__C01,-0.2028,-0.1099,-0.0431,0.2944,0.07,0.1106,0.3085,-0.0763,-0.2005,1.5085,0.5963,0.6821,1.6227,1.2928,0.5751,-0.054,0.8797,0.0107,0.6055,0.1461,0.4118,-0.0923,-0.0466,0.6284,-0.0852,-0.1238,-0.1153,1.278,1.2199,1.5176,0.7231,-0.0525,0.0612,-0.0125,1.0788,1.7253,0.086,0.5022,-0.074,-0.0652,-0.1358,-0.2018,-0.0818,-8e-04,-0.1113,0.0636,-0.1146,-0.1536,-0.1591,-0.1251,-0.1149,0.4401,-0.0761,1.3017,-0.0504,0.2167,0.225,0.7724,0.7609,-0.0137,2.07,0.8229,1.3769,0.179,0.8487,0.3456,1.2075,0.0303,-0.1702,1.903,0.0031,-0.0541,0.1761,1.7093,-0.1313,0.3617,0.1341,0.8793,-0.2273,1.0105,0.1335,1.6252,-0.1432,-0.1218,0.0298,-0.0433,0.1863,0.1721,0.2918,0.0538,-0.1889,0.2539,0.0801,1.5576,0.0844,-0.0622,-0.137,-0.033,-0.0411,-0.0709,-0.0369,-0.0021,-0.0873,0.3041,-0.1817,0.1755,0.0628,2.2681,1.3344,2.1066,-0.0203,0.8077,0.2402,1.736,0.1086,0.7117,0.5738,-0.0921,0.2193,0.3291,-0.0153,0.199,0.2918,0.4321,0.4896,BRCACancer
Utah__C02,-0.1134,-0.1053,-0.0356,0.3604,0.0604,0.1374,0.3859,-0.0032,-0.1199,1.568,0.7258,0.5136,1.6381,1.1199,0.5392,-0.0082,0.7687,-0.0248,0.5283,0.2105,0.3623,-0.0808,-0.0305,0.2602,-0.09,-0.1035,-0.098,1.2603,1.0937,1.4231,0.6908,0.0027,0.1569,0.0658,0.8114,1.9573,-0.1145,0.4718,-0.0531,-0.0692,-0.128,-0.1507,-0.0267,0.0105,-0.0568,0.0663,-0.0597,-0.1117,-0.1619,-0.0735,-0.0017,0.5316,-0.0666,1.1848,0.1423,0.2379,0.4719,0.5463,0.6836,0.1416,1.8661,0.65,0.9983,0.2192,1.0799,0.2186,0.6748,0.0361,-0.0912,1.6208,0.0377,-0.0338,0.1822,1.7086,-0.0746,0.4895,0.2108,0.9724,-0.1153,1.0832,0.1241,1.5747,-0.1255,-0.1219,0.0388,0.0208,0.2136,0.2396,0.3083,0.074,-0.1549,0.2045,0.1293,1.5926,0.0356,0.0039,-0.1228,0.0601,0.0557,-0.0465,-0.0174,-8e-04,-0.0383,0.3147,-0.1029,0.1953,0.0414,2.3119,0.8973,2.326,-5e-04,0.8345,0.2646,1.8204,0.1095,0.6038,0.5521,-0.0909,0.1404,0.2131,3e-04,0.2288,0.3919,0.3786,0.2584,BRCACancer
Utah__C03,-0.1427,-0.1539,-0.0828,0.3768,0.0561,0.0611,0.3409,-0.0308,-0.1687,1.5693,0.9192,0.6903,1.6651,1.3217,0.5974,-0.0693,0.8992,-0.0434,0.5619,0.295,0.3599,-0.1296,-0.0044,0.2617,-0.0634,-0.1419,-0.1142,1.3794,1.4789,1.4557,0.9667,0.0188,0.0013,0.0186,1.0298,1.3535,-0.14,0.6212,-0.0954,-0.0552,-0.1326,-0.1544,-0.047,0.0018,-0.081,0.0691,-0.0555,-0.1383,-0.174,-0.1197,-0.0494,0.5973,-0.0232,1.3805,0.1111,0.5265,0.3159,0.5905,0.7401,0.1092,2.2592,0.8153,1.4116,0.131,1.0148,0.2433,0.8136,0.0116,-0.0481,1.816,0.0034,-0.0071,0.3227,1.8787,-0.0947,0.4462,0.1951,0.9394,-0.1431,1.1488,0.1377,1.6109,-0.1234,-0.176,-0.0111,0.0249,0.3414,0.1855,0.3202,0.0102,-0.1755,0.3466,0.1201,1.8293,0.0437,-0.043,-0.1346,0.0842,0.0709,-0.0806,-0.067,-0.0062,-0.0501,0.4251,-0.1038,0.2581,-0.0074,2.6196,1.2008,2.2604,8e-04,0.851,0.1839,1.8592,0.1317,0.665,0.626,-0.1096,0.2393,0.3515,-0.0157,0.4819,0.2267,0.4838,0.2208,BRCACancer
Utah__C04,-0.1689,-0.0799,-0.0565,0.2786,0.0637,0.1167,0.2119,0.006,-0.1508,1.1538,0.7233,0.5016,0.853,0.8961,0.3854,-0.0021,0.6258,-0.0151,0.2433,0.0969,0.3011,-0.0444,-0.0148,0.1036,-0.0946,-0.098,-0.1138,0.7079,0.8967,1.2028,0.5841,0.0135,0.1078,0.0218,0.5863,1.8537,0.0415,0.0096,-0.0935,-0.0781,-0.0574,-0.0836,-0.0567,0.015,-0.013,0.162,-0.004,-0.1075,-0.1215,-0.0236,0.0277,0.409,-0.0379,0.8168,0.1045,0.071,0.2119,0.3695,0.5423,0.3199,1.3792,0.5112,0.6672,0.0115,0.7092,0.174,0.502,0.0012,-0.0114,1.4351,-0.0013,0.0419,0.3809,1.0573,-0.0662,0.2203,0.2777,0.4905,-0.2666,0.7381,0.0527,1.1806,-0.1267,-0.0727,0.0194,0.0678,0.1895,0.1831,0.4072,0.0635,-0.1893,0.2165,0.06,1.4951,0.1157,-0.0601,-0.1265,0.0346,-0.0106,0.009,0.0129,0.0134,-0.0353,0.2049,-0.0213,0.0989,-0.016,2.2006,0.6558,2.7061,-0.0318,0.5824,0.16,1.6232,0.0965,0.3028,0.4153,-0.043,0.0431,0.1611,-0.0136,0.079,0.5086,0.2026,-0.2291,Control
