@relation data

@attribute id string
@attribute 2647 numeric
@attribute 2580 numeric
@attribute 9829 numeric
@attribute 8673 numeric
@attribute 23557 numeric
@attribute 1522 numeric
@attribute 8773 numeric
@attribute 10618 numeric
@attribute 3482 numeric
@attribute 8775 numeric
@attribute 27131 numeric
@attribute 9698 numeric
@attribute 7164 numeric
@attribute 7163 numeric
@attribute 130340 numeric
@attribute 51429 numeric
@attribute 55330 numeric
@attribute 4074 numeric
@attribute 10717 numeric
@attribute 152503 numeric
@attribute 8546 numeric
@attribute 7037 numeric
@attribute 6456 numeric
@attribute 388552 numeric
@attribute 25977 numeric
@attribute 26258 numeric
@attribute 9685 numeric
@attribute 8729 numeric
@attribute 162 numeric
@attribute 408 numeric
@attribute 164 numeric
@attribute 375 numeric
@attribute 5878 numeric
@attribute 2512 numeric
@attribute 10053 numeric
@attribute 54885 numeric
@attribute 6844 numeric
@attribute 1785 numeric
@attribute 3312 numeric
@attribute 8301 numeric
@attribute 8905 numeric
@attribute 9026 numeric
@attribute 81567 numeric
@attribute 8907 numeric
@attribute 6643 numeric
@attribute 1176 numeric
@attribute 5286 numeric
@attribute 1174 numeric
@attribute 6810 numeric
@attribute 286451 numeric
@attribute 1362 numeric
@attribute 2799 numeric
@attribute 6272 numeric
@attribute 1777 numeric
@attribute 23431 numeric
@attribute 84062 numeric
@attribute 1211 numeric
@attribute 2495 numeric
@attribute 1213 numeric
@attribute 4952 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.3777,0.4895,0.0114,1.4831,0.2763,1.5383,1.189,1.7439,1.1305,0.8239,0.8705,1.1254,-0.1343,0.3636,0.1834,0.6719,0.2682,2.2776,0.8899,-0.0541,1.0155,1.0861,-0.1163,0.2279,0.1921,1.1252,0.9376,1.0829,0.9235,0.9772,1.6928,0.8774,1.159,0.9433,0.0284,0.0295,1.4873,0.8681,1.3673,2.0556,0.8051,0.3321,0.2158,0.6878,1.1265,0.3683,0.9849,0.2109,0.8218,0.9564,1.5719,1.9863,0.6528,0.6896,0.8096,0.3463,1.0557,2.2407,1.9425,0.2819,Control
A12,0.2315,0.5274,0.0948,1.689,0.3231,1.1896,0.8241,1.5871,0.9027,0.6234,0.3201,0.9421,0.0093,0.1446,0.1248,0.7231,0.3276,1.7048,0.6564,-0.0321,0.8259,0.9791,-0.0997,-0.076,0.0253,0.8711,0.8814,0.6534,0.6338,0.646,1.1862,0.751,0.9653,0.5026,-0.0307,-0.14,1.2005,0.6116,1.1815,1.2265,0.1183,0.2083,0.3172,0.5109,1.1302,0.2936,0.464,0.214,0.6238,0.5023,1.0585,1.5799,0.6778,0.3824,0.3569,0.3344,0.5975,1.1751,1.3107,0.0683,Control
B01,0.2337,0.4657,0.108,1.5038,0.3282,1.328,1.432,2.1754,1.0551,0.7255,1.0473,1.3489,-0.1364,0.4352,0.2851,1.1118,0.2451,2.1036,1.0818,-0.0711,1.2434,1.6229,-0.0963,-0.1918,0.2352,1.2696,1.2918,1.0733,0.7133,0.8659,1.661,1.091,1.0045,1.1435,-0.023,0.0793,1.4563,0.8718,1.6075,1.9404,0.8207,0.4894,0.3,0.5947,1.321,0.5769,1.0521,0.0605,0.679,0.9069,1.3675,1.682,0.7612,0.2971,0.7423,0.4595,1.1218,2.6934,1.7455,0.3882,Control
B02,0.6287,0.7678,0.0765,1.8784,0.6197,1.7192,1.304,2.4572,1.2585,1.0222,1.0558,1.4087,-0.071,0.291,0.2239,1.0683,0.4857,2.4684,1.3249,-0.0456,1.2427,1.8781,-0.089,0.292,0.3776,1.4666,1.3642,1.1585,1.0686,1.0567,1.8338,1.2516,1.1957,1.6975,0.0972,0.1332,1.8009,1.03,2.0652,1.7428,0.8729,0.6677,0.3825,0.8528,1.579,0.4904,0.8848,0.3644,1.1047,0.9935,1.5879,1.9392,0.9651,0.805,0.7717,0.4571,1.0595,3.2428,1.8484,0.3444,Control
B03,0.4325,0.6222,0.002,1.7636,0.4697,1.5357,1.3033,2.3282,1.2832,0.8882,0.9957,1.413,-0.1151,0.4,0.3326,0.9774,0.3938,2.3637,1.2211,-0.0579,1.2656,1.6768,-0.0648,0.1921,0.318,1.3407,1.2996,1.0908,0.9075,0.931,1.7945,1.1979,1.1579,1.2281,-0.042,0.1196,1.5812,0.9806,1.8228,1.9285,0.8525,0.5241,0.3153,0.6774,1.5186,0.4815,0.9353,0.229,0.9421,0.8739,1.6012,1.858,0.9969,0.5874,0.776,0.465,1.0973,2.9293,1.8577,0.3327,BRCACancer
B04,0.3438,0.8384,0.0297,1.5018,0.158,1.1599,1.2621,2.2602,1.6153,0.7302,1.0589,1.6648,-0.0702,0.6634,0.3819,0.9837,0.0486,1.8347,1.1957,-0.0418,1.4586,1.5351,-0.1586,0.0979,0.2273,1.1154,1.4026,1.2013,0.7754,1.177,1.6814,1.1205,0.9844,1.0188,0.0447,-0.0061,1.4273,1.0988,1.424,2.4444,1.0961,0.3295,0.3515,0.6736,1.3419,0.6507,1.1607,0.1508,0.8452,0.8665,1.2377,1.6301,0.9486,0.4416,0.7355,0.7292,1.1121,1.5439,1.8231,0.2872,BRCACancer
B05,0.4168,0.7009,0.0738,1.6418,0.4199,1.4527,1.2317,2.0128,1.1835,0.8824,0.9804,1.2288,-0.032,0.1969,0.2724,0.9804,0.249,1.9958,1.0611,-0.0081,1.0143,1.5586,-0.195,0.1069,0.1672,1.1504,1.0756,1.0829,0.8775,0.9179,1.5501,1.0928,1.0929,1.3741,-0.0468,-0.1024,1.5283,0.9816,1.5679,1.8155,0.5546,0.3685,0.4313,0.7547,1.1129,0.4442,0.8083,0.1728,0.9588,0.6536,1.2554,1.9141,0.8892,0.653,0.6374,0.4474,0.9265,2.4566,1.823,0.2085,BRCACancer
B06,-0.0797,0.3753,0.112,1.343,0.1201,1.0328,1.1919,1.9647,0.9884,0.405,0.8043,1.111,-0.0835,0.2885,0.2211,0.7074,-0.1378,1.946,1.0894,-0.0474,0.9417,1.3339,0.0426,-0.1931,0.0858,1.0002,1.0235,0.8219,0.5585,0.698,1.3801,0.8776,0.8739,1.0018,-0.0945,-0.0334,1.0356,0.7533,1.4945,1.7741,1.053,0.2,0.3593,0.2887,1.0374,0.4625,0.7061,-0.0486,0.569,0.5388,1.2122,1.3821,0.6374,-0.0288,0.537,0.4061,0.987,1.6114,1.4801,0.277,BRCACancer
B07,0.4485,0.8918,0.1047,1.8114,0.5023,1.6544,1.4922,2.5278,1.339,0.9314,1.2545,1.5007,-0.0861,0.3773,0.295,0.9569,0.6058,2.4599,1.5427,-0.0527,1.2912,1.8701,-0.079,0.2304,0.2641,1.3436,1.3903,1.2123,1.0026,0.9859,1.8946,1.1118,1.0724,1.5296,0.0504,0.0837,1.6969,1.1536,2.1576,2.0912,1.3443,0.6316,0.3701,0.7922,1.5979,0.5466,1.1694,0.38,1.1586,0.9491,1.6046,1.9428,0.8551,0.6867,0.8665,0.5289,1.0066,1.9728,2.0105,0.3799,BRCACancer
B08,0.4844,0.5886,0.0608,1.8436,0.4856,1.8756,1.4834,2.0327,1.043,0.967,0.9432,1.1946,-0.1183,0.2777,0.1961,0.8992,0.4944,2.5142,1.1427,-0.0712,1.0653,1.2528,-0.0808,0.3099,0.2974,1.4255,1.1417,1.0301,1.0276,1.025,1.8197,1.0166,1.2038,1.2012,0.3079,0.1172,1.4671,0.9548,1.8084,1.7315,0.9505,0.4254,0.3609,0.8066,1.4122,0.3646,1.0246,0.3497,1.026,1.1451,1.5991,2.125,0.946,0.8229,0.8454,0.3391,0.985,1.5041,1.9685,0.3301,Control
B09,0.2511,0.7613,0.0323,1.2618,0.2017,0.9806,1.4372,2.0467,1.4156,0.6401,0.8931,1.4392,-0.2041,0.7788,0.2219,0.8649,0.2396,1.908,1.0847,-0.1029,1.3133,1.375,-0.1177,0.0122,0.2562,1.0959,1.2647,1.1398,0.6087,1.1355,1.6261,1.1409,0.8893,0.9891,0.1504,-0.0066,1.648,1.0923,1.3464,2.496,0.7784,0.4619,0.3979,0.5996,1.1505,0.5423,1.0483,0.0582,0.8059,0.9325,1.1089,1.2164,0.6,0.2635,0.6164,0.5637,1.0427,2.487,1.6527,0.2959,Control
B10,0.3138,0.6811,0.0258,1.5716,0.2375,1.1731,1.2462,2.0357,1.4635,0.6665,0.6778,1.4071,-0.0741,0.3347,0.2247,0.8291,0.3089,2.0275,1.0894,-0.0723,1.2572,1.2099,-0.1579,0.0331,0.1594,1.0228,1.1789,0.9631,0.5989,1.0227,1.4548,0.9325,0.9608,0.6668,-0.0046,-0.0391,1.3202,0.8415,1.1397,2.2024,0.8975,0.2158,0.3306,0.5489,1.2557,0.4396,0.8793,0.1946,0.7291,0.8023,1.2276,1.5376,0.6974,0.3581,0.6715,0.4668,0.9715,1.9904,1.7078,0.1534,Control
B11,0.6414,0.6697,0.0524,1.8437,0.5745,1.5838,1.3557,2.1346,1.1465,0.9123,0.7549,1.2078,-0.0511,0.2381,0.1451,0.7988,0.6827,1.9456,0.9829,-0.0694,1.0996,1.2207,-0.0712,0.0548,0.1444,1.0838,1.0999,1.0164,0.9004,0.9535,1.6498,0.939,1.1505,0.9631,0.1201,0.0688,1.4088,0.86,1.3404,2.0071,0.8311,0.2687,0.3,0.8149,1.3653,0.4113,1.0545,0.2637,1.0611,0.9013,1.5014,2.0704,1.0902,0.9084,0.7589,0.4149,0.9808,2.3003,1.9154,0.2527,Control
B12,-0.0207,0.7445,-0.053,0.9902,-0.0622,0.9933,1.0153,2.1939,1.1922,0.5491,0.5902,1.3387,-0.0759,0.4162,0.1844,0.6615,-0.0801,1.4639,0.9091,-0.0522,1.0521,1.1149,-0.0492,0.0278,0.2016,0.7092,1.0232,0.8561,0.5154,0.9916,1.1987,0.9156,0.7672,0.8869,0.0065,-0.0379,0.9451,0.8347,0.9837,2.067,0.7981,0.3778,0.1671,0.455,0.7484,0.3916,0.7455,0.0979,0.7145,0.5719,0.7029,0.9722,0.4755,0.0426,0.3627,0.4886,0.8079,1.631,1.2175,0.1375,Control
C01,0.7103,0.8558,0.0717,1.6361,0.5354,1.7428,1.3083,2.2305,1.4582,1.0617,1.0981,1.4635,-0.0671,0.3141,0.257,0.9706,0.1679,2.3836,1.1702,-0.0337,1.1528,1.4823,-0.1493,0.2514,0.2016,1.241,1.2834,1.3027,1.2035,1.3332,1.8806,1.1659,1.3191,1.3128,0.0999,-0.0625,1.5985,1.2195,1.598,2.1656,1.2787,0.4983,0.6324,0.8905,1.4236,0.5207,1.1791,0.2781,1.2105,0.8564,1.6384,2.1973,1.0984,0.8247,0.8294,0.541,1.1314,1.9464,2.0241,0.4105,BRCACancer
C02,0.5833,0.7908,0.117,1.5976,0.5268,1.6175,1.0844,2.1993,1.3044,1.0111,0.824,1.3746,-0.0978,0.2689,0.2671,1.0357,0.5475,2.3002,1.1964,-0.0345,1.0873,1.3057,-0.1232,0.3068,0.2547,1.1295,1.2342,1.059,1.0839,0.9542,1.6865,0.9637,1.2626,1.0806,0.2035,0.0256,1.6334,1.0117,1.6408,1.5146,0.6083,0.6937,0.4407,0.9321,1.5501,0.4909,0.9336,0.384,1.1282,0.8911,1.5232,1.9071,1.0186,0.8486,0.7487,0.4048,0.9023,1.5731,1.7548,0.2858,BRCACancer
C03,0.8002,0.977,0.1158,1.6821,0.4106,1.9394,1.2374,2.2573,1.5807,1.1495,1.1501,1.4429,-0.0465,0.2881,0.24,0.8789,0.5099,2.471,1.3908,-0.0445,1.1289,1.6285,-0.1328,0.442,0.3248,1.3017,1.2626,1.2925,1.188,1.1938,1.8631,1.1789,1.2453,1.6178,0.074,-3e-04,1.8692,1.2509,1.7533,1.8561,1.0782,0.7634,0.5729,1.0251,1.4406,0.5125,1.0455,0.4076,1.2377,0.8447,1.6351,2.0068,0.9777,1.0312,0.799,0.5418,1.0995,1.9174,1.8932,0.3155,BRCACancer
C04,0.2107,0.5757,0.0933,1.2582,0.1117,1.4476,0.9546,1.6184,0.8578,0.9317,0.4907,0.9176,-0.0344,0.1107,0.1246,0.6066,0.1823,2.034,0.6177,-0.0537,0.5932,0.9046,-0.1111,0.2572,0.2477,0.9906,0.7721,0.8274,0.9457,0.8616,1.2675,0.9763,1.2763,1.1561,0.2051,-0.0388,1.5362,0.7936,1.6563,1.22,0.4586,0.4599,0.1576,0.7758,0.7456,0.1699,0.6262,0.202,0.7902,0.6283,1.1454,1.6936,0.6777,0.5307,0.3652,0.2381,0.6342,1.8268,1.5098,0.1646,Control
C05,0.372,0.5916,-0.0362,1.3138,0.3132,1.6864,0.7094,1.8405,1.0419,0.7808,0.5021,0.9648,-0.0878,0.0689,0.1483,0.7073,0.45,2.1707,0.8171,-0.0642,0.7116,0.7937,-0.1326,0.2755,0.2289,0.9034,0.7602,0.8369,0.9001,0.844,1.3188,0.8562,1.2485,0.729,0.0683,-0.0038,1.2951,0.7685,1.3639,1.2796,0.4305,0.3683,0.2504,0.6879,0.9662,0.2677,0.5797,0.2221,0.8009,0.4767,1.3466,1.8857,0.7583,0.5406,0.4354,0.2657,0.6408,1.0873,1.6163,0.1873,BRCACancer
C06,-0.0123,0.2926,0.0608,0.5927,-0.1363,0.6791,0.1784,0.6762,0.395,0.3515,0.2073,0.4413,-0.1282,0.0745,0.1686,0.1942,0.0093,0.6349,0.2139,-0.0823,0.2613,0.4356,-0.1427,0.0062,-0.0081,0.3056,0.2672,0.3534,0.2305,0.3784,0.498,0.6897,0.545,-0.0088,0.0668,-0.0718,0.4929,0.4291,0.9267,0.5048,0.0027,0.1731,0.1358,0.1549,0.1961,0.1778,0.0885,0.0481,0.2777,0.3586,0.2456,0.5609,0.1505,0.0748,-0.0482,0.1361,0.4652,0.6309,0.5608,-0.0055,Control
C07,0.311,0.6238,0.0673,1.4189,0.248,1.4903,0.9569,1.9583,1.1673,0.8612,0.5214,1.0993,-0.0974,0.183,0.1683,0.6527,0.4065,2.2136,0.8458,-0.0422,0.8699,1.089,-0.1183,0.2188,0.1621,0.9482,0.9703,0.9607,0.8731,0.8449,1.4571,0.8748,1.2381,0.7931,0.0505,0.0165,1.4365,0.8234,1.4166,1.311,0.405,0.3805,0.3265,0.7746,1.0138,0.3593,0.7404,0.2424,0.8955,0.6651,1.4098,1.8741,0.7217,0.6104,0.5213,0.2226,0.6944,1.0746,1.7299,0.1554,Control
C08,0.5722,0.6194,0.0882,1.3053,0.4175,1.5563,1.1212,2.0046,1.0752,0.9726,0.6558,1.2232,-0.0786,0.216,0.2152,0.8737,0.4063,2.269,0.945,-0.069,0.9957,1.1109,-0.1202,0.2419,0.1986,1.2111,1.0583,1.0558,1.0471,0.9474,1.6685,0.8918,1.1916,1.0382,0.2302,0.0531,1.6226,0.9538,1.6217,1.4076,0.4598,0.532,0.2914,0.8386,1.3979,0.3105,1.0655,0.3266,0.9119,0.8876,1.579,2.0101,0.8537,0.8422,0.7546,0.3478,0.8362,1.4183,1.7986,0.2704,Control
C09,0.409,0.6469,0.0207,1.5853,0.3509,1.5015,0.8962,2.0923,1.1886,0.8546,0.5678,1.1691,-0.1216,0.1901,0.2189,0.7604,0.2823,2.189,0.9834,-0.0383,0.8876,1.0617,-0.0932,0.2518,0.1844,1.0404,1.0605,0.8889,0.9082,0.8431,1.4541,0.9569,1.2793,0.9041,0.0745,0.0434,1.4948,0.8377,1.6167,1.2598,0.3447,0.4287,0.389,0.7524,1.1698,0.2951,0.6724,0.2039,0.8398,0.648,1.3032,1.8743,0.7494,0.7573,0.5167,0.3066,0.7267,1.1854,1.6009,0.1794,Control
C10,0.3874,0.6606,0.1064,1.6436,0.4248,1.6482,0.8141,2.0802,1.1625,0.8854,0.4899,1.205,-0.065,0.1174,0.1524,0.8679,0.3296,2.0486,1.0791,-0.0066,0.9926,1.2489,-0.1035,0.1645,0.1807,0.991,1.1095,0.8749,0.9147,0.8534,1.3923,0.8597,1.2608,0.8073,-0.0168,0.0129,1.4055,0.8148,1.3971,1.2,0.4187,0.4402,0.4012,0.7683,1.3315,0.3359,0.5851,0.3363,0.8274,0.6931,1.1721,1.9083,0.9186,0.6193,0.5097,0.3206,0.675,1.1674,1.5607,0.1695,BRCACancer
C11,0.5478,0.7312,0.0504,1.4901,0.4628,1.6432,1.1756,2.1776,1.211,1.0459,0.8402,1.2166,-0.1126,0.2531,0.165,0.8622,0.3379,2.27,1.1231,-0.0988,0.9067,1.2584,-0.1153,0.3138,0.2435,1.1712,1.1192,1.0898,1.0373,1.0287,1.7056,1.0305,1.3024,1.1334,0.1287,0.0067,1.9116,1.0988,1.5852,1.4658,0.7038,0.6035,0.3581,0.8879,1.1743,0.3251,1.0421,0.3523,0.9852,0.876,1.5523,1.9621,0.9371,0.7707,0.67,0.3104,1.0015,1.6774,1.8492,0.3317,Control
C12,0.219,0.5075,0.0455,1.1391,0.2411,1.2953,0.9173,1.5884,0.7704,0.8118,0.3643,0.8301,-0.0866,0.2203,0.1815,0.6166,0.2026,1.6399,0.6768,-0.0801,0.6087,0.6654,-0.0893,0.207,0.1414,0.8384,0.653,0.7157,0.7789,0.7993,1.1248,0.8387,1.1409,0.6678,-0.0319,-0.07,1.3565,0.7009,1.4842,1.0761,0.2831,0.4604,0.2237,0.6958,0.921,0.1336,0.5219,0.1979,0.6207,0.489,0.8287,1.3604,0.4786,0.3975,0.2706,0.2195,0.6181,0.7368,1.4105,0.1303,BRCACancer
D01,0.2434,0.8947,-0.0521,1.2687,0.2321,1.3869,1.2274,1.9811,1.3539,0.7836,0.9323,1.5295,-0.1545,0.6924,0.1592,0.8059,0.0062,1.8656,1.0468,-0.117,1.2239,1.245,-0.1234,0.1189,0.2292,0.8647,1.1861,1.1603,0.8522,1.2148,1.5488,1.0259,1.07,1.0339,-0.0451,-0.0394,1.5091,1.1843,1.253,2.4663,1.1551,0.636,0.2526,0.6258,1.1695,0.4921,0.9499,0.1543,0.9596,0.7749,1.103,1.4766,0.728,0.392,0.5901,0.5865,1.1258,1.4245,1.6156,0.3644,BRCACancer
D02,0.4402,0.6772,0.086,1.6445,0.4223,1.6207,1.0655,2.0251,1.1011,0.9612,0.7014,1.1435,-0.1267,0.3458,0.1665,0.8376,0.3071,2.0629,0.8876,-0.0382,0.8397,1.0126,-0.0667,0.469,0.2166,1.1557,1.0471,1.0195,1.095,0.9237,1.5384,0.8672,1.4101,1.0903,0.2128,-0.0404,1.6029,0.8923,1.3607,1.3348,0.4586,0.6914,0.3351,0.8336,1.4285,0.2178,0.7342,0.3139,0.7813,0.6647,1.216,1.7555,0.873,0.5299,0.5508,0.306,0.7473,1.1937,1.6947,0.2134,BRCACancer
D03,0.3507,0.6602,0.0539,1.4913,0.2216,1.5772,1.0585,2.0486,1.0734,0.8811,0.6406,1.1038,-0.0603,0.2942,0.0981,0.7269,0.3673,2.1743,0.888,-0.0249,0.8216,1.1022,-0.1098,0.3061,0.1627,1.0297,0.9344,0.9757,0.9741,0.9349,1.4353,0.9329,1.2385,1.0989,0.1776,0.004,1.5806,0.8593,1.5241,1.4301,0.5391,0.5425,0.3362,0.7497,1.131,0.3171,0.601,0.2705,0.787,0.5774,1.1303,1.9828,0.9011,0.6854,0.4237,0.2737,0.6939,1.2485,1.7684,0.1215,BRCACancer
D04,0.4691,0.6945,0.0722,1.5627,0.2241,1.845,1.0672,2.1461,1.2594,0.9221,0.7342,1.2023,-0.1508,0.2691,0.0362,0.7917,0.2728,2.2193,1.0351,-0.075,0.957,1.18,-0.0809,0.4653,0.2254,1.1104,0.9611,1.045,1.115,1.0085,1.678,0.9851,1.2982,1.1637,0.0904,0.0301,1.5865,0.9506,1.4883,1.6058,0.7281,0.3931,0.2628,0.856,1.2997,0.2772,0.8155,0.1769,0.8285,0.7641,1.4889,2.0805,1.0665,0.6027,0.5991,0.381,0.8535,1.3401,1.8351,0.2774,BRCACancer
