@relation data

@attribute id string
@attribute 1020 numeric
@attribute 121916 numeric
@attribute 1432 numeric
@attribute 183 numeric
@attribute 186 numeric
@attribute 2147 numeric
@attribute 2185 numeric
@attribute 2534 numeric
@attribute 2767 numeric
@attribute 2770 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3717 numeric
@attribute 3827 numeric
@attribute 4137 numeric
@attribute 4638 numeric
@attribute 5335 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6774 numeric
@attribute 6775 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6778 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.4472,-0.1132,1.1347,-4e-04,-0.1981,-0.1236,0.8778,1.3506,-0.0695,-0.0464,1.2608,-0.1745,1.5523,0.2904,0.976,-0.1553,0.0093,0.0735,1.1776,0.3263,0.9853,1.8347,0.9926,1.1692,0.6056,0.4262,1.2804,0.5794,0.7415,1.4881,1.8685,1.2392,1.5877,0.8919,1.1274,2.2062,2.2562,0.7584,2.1908,0.1602,-0.0087,0.6099,0.4877,Control
Utah__A12,0.2059,-0.1568,0.8684,0.3524,-0.2405,-0.1144,0.665,0.9467,-0.0414,-0.0219,1.191,-0.0473,1.1373,0.2032,0.4637,0.0135,-0.0033,0.3165,0.8519,0.1184,0.5269,1.3126,0.6672,0.7211,0.3165,0.1908,1.1644,0.5636,0.5292,1.4931,0.919,0.947,1.3763,0.6648,0.6719,1.6087,1.7774,0.602,1.965,0.5306,0.1424,0.4145,0.2663,Control
Utah__B01,0.1365,-0.1393,1.2269,0.2724,-0.2527,-0.1542,0.9724,1.5006,-0.0625,0.1658,1.281,-0.1225,1.5002,0.1584,0.9815,-0.0787,0.0383,0.2648,1.4072,0.5839,0.9472,1.5662,0.7793,1.4726,0.6567,0.1449,1.6434,0.5764,0.9141,2.2112,1.9036,1.228,1.7764,0.9454,1.1633,1.9583,2.4459,1.5527,1.8265,0.3381,-0.0327,0.7835,0.4253,Control
Utah__B02,0.6621,-0.0028,1.3173,0.1325,-0.243,-0.083,1.1045,1.543,0.0707,0.0312,1.5051,-0.1637,1.6034,0.3404,0.9702,-0.1082,-0.0167,0.2074,1.4738,0.3378,0.785,1.7427,1.0963,1.2781,0.6188,0.4126,1.8632,0.9083,0.8807,2.5759,2.2355,1.4313,1.8778,1.1624,1.2628,2.5226,2.7299,1.4591,2.189,0.2735,0.0412,0.6112,0.5478,Control
Utah__B03,0.3629,-0.0845,1.3028,0.0935,-0.2585,-0.066,1.0646,1.6673,-0.0014,0.0294,1.4294,-0.2162,1.5674,0.2646,1.0222,-0.088,-0.0055,0.1105,1.4534,0.3907,0.9095,1.7521,0.9479,1.2859,0.6536,0.3093,1.7244,0.7155,0.9276,2.399,1.9517,1.3534,1.9073,1.0886,1.2554,2.2404,2.6651,1.4948,2.042,0.2655,-0.0252,0.7042,0.5171,BRCACancer
Utah__B04,0.3213,-0.2392,1.5564,0.1213,-0.2718,-0.1433,1.4373,2.1402,-0.0557,0.0393,1.6404,-0.091,1.6385,0.1782,1.3224,-0.1563,-0.1031,0.1921,1.4041,0.6402,1.5857,1.9229,0.7243,1.159,0.8115,0.3653,1.7237,0.7092,1.4335,2.4126,1.8529,1.332,1.9765,1.0415,1.3129,1.9882,2.1452,1.4654,1.8968,0.1714,0.0595,1.1106,0.5915,BRCACancer
Utah__B05,0.3812,-0.2179,1.0664,0.2669,-0.3172,-0.1067,0.91,1.5799,-0.1221,-0.018,1.3874,0.0184,1.4949,0.2381,0.8028,-0.1714,-0.0422,0.1451,1.0304,0.1887,0.8601,1.8007,0.8239,1.0395,0.4972,0.3668,1.4156,0.7441,0.7814,2.1061,1.87,1.2394,1.5944,0.9612,0.9651,2.1262,2.5472,1.2033,2.0581,0.3113,0.1058,0.5174,0.379,BRCACancer
Utah__B06,-0.0018,-0.0612,1.0237,0.2463,-0.3106,-0.1629,0.8459,1.4278,-0.1509,0.1532,1.1324,-0.0494,1.1292,-0.0061,0.7458,0.0833,-0.0642,0.1928,1.0121,0.1906,0.7212,1.3023,0.5177,0.9915,0.5394,-0.0057,1.4461,0.4797,0.7812,2.2475,1.7384,1.0958,1.5896,0.6954,0.8266,1.8997,2.1772,1.2894,1.5456,0.2679,-0.0603,0.5292,0.258,BRCACancer
Utah__B07,0.5216,-0.1701,1.4653,0.1835,-0.2316,-0.0868,1.2186,1.7729,0.0306,0.0062,1.5522,-0.0841,1.6266,0.38,1.1777,-0.1532,-0.0285,0.1727,1.6203,0.2531,0.9385,1.8217,1.0487,1.4248,0.6951,0.4908,1.9525,0.8876,1.1751,2.7103,2.3682,1.4368,2.1552,1.152,1.3701,2.4327,2.7059,1.3429,2.1058,0.1944,0.0766,0.7886,0.6192,BRCACancer
Utah__B08,0.6865,-0.0264,1.2449,0.0907,-0.2487,-0.0291,0.8992,1.1603,0.1001,0.0308,1.3505,-0.0815,1.6339,0.3687,0.9417,-0.1291,-0.0312,0.2409,1.2284,0.242,0.7048,1.7268,1.0739,1.0959,0.682,0.4491,1.5696,0.8025,0.7597,1.6236,1.9673,1.2927,1.4501,1.0455,1.2143,2.3995,2.443,1.1707,2.4631,0.1849,0.0394,0.4253,0.5316,Control
Utah__B09,0.1356,-0.1141,1.3404,0.26,-0.2719,-0.0963,1.1945,2.0697,-0.0155,-0.0316,1.3029,-0.1619,1.6507,0.2599,1.1346,-0.1777,0.0048,0.2164,1.2076,0.6761,1.539,1.8556,0.6235,1.1094,0.7372,0.3222,1.5166,0.6597,1.2186,2.0819,1.7788,1.274,1.894,0.8033,1.2176,1.781,2.528,1.1532,2.1245,0.2256,-0.0149,1.0466,0.5367,Control
Utah__B10,0.1947,-0.3176,1.3804,0.114,-0.2475,-0.1086,1.0831,1.7842,0.0453,-0.0435,1.3645,-0.1081,1.509,0.2443,1.0493,-0.0532,0.0192,0.1299,1.0985,0.405,1.1167,1.7685,0.645,0.9404,0.624,0.1829,1.4615,0.7158,1.0541,2.1333,1.7903,1.1627,1.9276,0.8051,1.0332,1.8918,2.1794,1.174,2.0672,0.335,0.0785,0.6703,0.4219,Control
Utah__B11,0.4795,-0.0422,1.3549,0.1344,-0.1273,-0.021,1.0439,1.4134,0.0817,0.0457,1.2939,0.0122,1.7392,0.4126,1.078,-0.0324,-0.003,0.1681,1.1737,0.3123,0.9569,1.6655,0.929,0.96,0.5479,0.4011,1.3717,0.7156,0.949,2.019,1.9373,1.2351,1.4048,0.9661,1.0197,2.1228,2.1117,1.0831,2.2914,0.2703,0.0716,0.5602,0.4348,Control
Utah__B12,0.0873,-0.3173,1.1246,0.1918,-0.2369,-0.1012,1.1357,1.9103,-0.0173,0.023,1.1821,-0.0481,1.3322,0.223,0.9426,-0.0779,-0.073,0.049,1.1854,0.6519,1.3776,1.4468,0.5105,0.7719,0.6269,0.3052,1.2848,0.5098,1.0091,1.9946,1.5771,1.0415,1.5047,0.7664,1.0407,1.8557,2.0912,1.0803,1.8541,0.2358,0.0411,0.8036,0.4877,Control
Utah__C01,0.548,-0.1591,1.4497,0.2567,-0.295,-0.1149,1.3612,1.58,0.0405,0.0246,1.537,0.074,1.7966,0.4383,1.2478,-0.1218,-0.0321,0.209,1.2645,0.3616,1.229,1.9339,1.0546,1.1802,0.8022,0.5572,1.7078,0.8045,1.0332,1.9997,2.3007,1.4279,1.5462,1.2149,1.2256,2.4465,2.28,1.3271,2.1046,0.2492,0.0953,0.7184,0.5869,BRCACancer
Utah__C02,0.6876,-0.1803,1.1894,0.1139,-0.31,-0.0295,1.0896,1.3461,0.0695,0.0528,1.4394,-0.1219,1.5019,0.5255,0.8611,-0.1125,-0.0425,0.2631,1.4919,0.2437,0.7082,1.6487,1.0889,1.0125,0.5312,0.5124,1.7071,0.8483,0.9069,2.081,1.8572,1.2517,1.7056,1.1704,1.1904,2.3893,2.3218,0.8945,2.3238,0.2711,0.0962,0.6144,0.5648,BRCACancer
Utah__C03,0.6684,-0.1809,1.3579,0.0762,-0.2367,-0.1033,1.3038,1.6334,0.0898,-0.0284,1.4731,-0.1468,1.5147,0.5881,1.1874,-0.1017,-0.0842,0.1699,1.6126,0.2667,0.8439,1.846,1.1527,1.2277,0.6598,0.6953,1.8793,0.9954,1.1291,2.4788,2.3701,1.4231,1.9451,1.349,1.2795,2.5792,2.6161,1.1949,2.2582,0.1984,0.1183,0.6734,0.6402,BRCACancer
Utah__C04,0.4975,-0.2735,0.6766,0.0712,-0.2255,0.1071,0.6727,0.8656,0.0191,-0.0809,1.2114,0.0306,1.2632,0.4087,0.6283,-0.1813,-0.041,0.2029,1.1875,0.2023,0.5393,1.4608,0.979,0.7169,0.4523,0.3635,1.0478,0.5631,0.4603,1.3735,1.6059,1.1768,0.9012,0.985,0.9356,1.9597,2.2155,0.6556,2.7034,0.1769,0.0833,0.3241,0.4254,Control
Utah__C05,0.4098,-0.3317,0.7992,0.0916,-0.2621,0.0082,0.7924,0.9248,0.0193,-0.0681,1.2582,-0.0955,1.1596,0.2967,0.6115,-0.0834,0.0032,0.1246,1.1349,0.1357,0.4731,1.5008,0.8706,0.6878,0.3624,0.2836,1.2673,0.6458,0.4962,1.8099,1.7745,1.1573,1.16,1.0237,0.7774,2.0705,1.9306,0.7229,2.2658,0.252,0.1182,0.3681,0.3963,BRCACancer
Utah__C06,-0.123,0.1454,0.2537,-8e-04,-0.1757,-0.0039,0.3295,0.5527,0.0517,-0.0814,0.4976,-0.0226,0.5665,0.1841,0.0456,-0.1761,0.035,0.0722,0.4391,0.0318,0.4341,0.6402,0.3107,0.1558,0.1769,0.1635,0.3671,0.147,0.0704,0.6652,0.5666,0.5374,0.4626,0.389,0.3509,0.6969,0.8831,0.2453,1.2786,0.4893,0.0568,0.1788,0.1409,Control
Utah__C07,0.3756,-0.0547,0.9322,0.0394,-0.2547,-0.1292,0.8735,1.1562,-0.0141,0.0611,1.3167,-0.0775,1.2704,0.3607,0.5995,-0.1351,-0.0365,0.2058,1.1096,0.1667,0.619,1.6223,0.7954,0.8201,0.3623,0.2971,1.3982,0.6577,0.6274,1.5005,1.6002,1.2008,1.4572,0.8866,0.8519,2.0872,2.2026,0.4921,2.3503,0.1792,0.0863,0.4517,0.4409,Control
Utah__C08,0.48,-0.2268,1.0155,0.1759,-0.1785,-0.0382,0.8828,1.1159,0.1114,0.0177,1.2741,-0.1783,1.4131,0.4262,0.871,-0.1229,-0.0029,0.2646,1.4179,0.2738,0.7114,1.6232,0.9733,1.0589,0.4813,0.382,1.4462,0.7276,0.8108,2.1564,2.1407,1.2679,1.6415,1.0655,1.0566,2.2735,2.1339,0.6442,2.1913,0.2759,0.0983,0.4758,0.4815,Control
Utah__C09,0.5019,-0.2086,0.9567,0.0656,-0.1638,-0.0136,0.9563,1.144,0.1056,-0.0115,1.3115,-0.1576,1.2526,0.3085,0.5834,-0.1595,-0.0306,0.1646,1.2727,0.1461,0.563,1.5206,0.881,0.7813,0.4251,0.3803,1.3897,0.7603,0.6951,2.0331,1.606,1.1943,1.4997,1.0073,0.9083,2.083,2.1377,0.6769,2.3378,0.1837,0.0717,0.4391,0.4339,Control
Utah__C10,0.5057,-0.0319,1.0218,0.0748,-0.1196,-0.0844,1.0724,1.0423,0.0835,0.0115,1.4762,-0.0442,1.2452,0.3185,0.5113,-0.0746,-0.0242,0.2284,1.2658,0.143,0.5243,1.5613,0.854,0.6542,0.3825,0.3152,1.5438,0.8332,0.7278,1.9981,1.6405,1.1373,1.4961,1.023,0.8116,2.1182,2.0699,0.7478,2.5247,0.2687,0.0915,0.4355,0.4145,BRCACancer
Utah__C11,0.4879,-0.013,1.0379,0.0239,-0.2551,0.0118,1.0363,1.3013,0.13,0.0346,1.2917,-0.1051,1.5328,0.5101,0.8911,-0.1524,0.012,0.2578,1.5555,0.2985,0.813,1.6979,1.0401,1.0132,0.5718,0.4665,1.5467,0.7867,0.8178,2.0464,2.1858,1.3042,1.5826,1.1999,1.2001,2.2732,2.521,0.8122,2.4776,0.1968,0.0282,0.4827,0.5765,Control
Utah__C12,0.216,-0.1127,0.6049,0.151,-0.1298,-0.0812,0.698,0.7822,-0.0027,0.0097,1.1446,0.0953,1.1452,0.3112,0.4351,-0.1202,-0.0219,0.2375,1.1375,0.1455,0.5599,1.4198,0.8388,0.6454,0.2652,0.3275,0.9401,0.4843,0.4174,1.3457,1.3743,1.0279,0.8975,0.8569,0.7293,1.9058,2.1077,0.4887,2.7435,0.3077,0.0615,0.3074,0.3438,BRCACancer
Utah__D01,0.1414,-0.137,1.4617,0.149,-0.1648,-0.0803,1.415,2.0938,0.094,0.0131,1.3783,-0.0747,1.5757,0.372,1.3661,-0.1318,0.019,0.0732,1.4414,0.8266,1.7525,1.677,0.7586,1.1365,0.8801,0.3887,1.6255,0.5968,1.1288,2.1035,2.0027,1.2466,1.6881,1.0304,1.3172,2.1613,2.1885,1.2607,1.8189,0.2596,0.0604,1.0172,0.7505,BRCACancer
Utah__D02,0.3565,-0.0233,0.9554,-0.0997,-0.0285,-0.02,0.9816,1.0718,0.1315,0.0201,1.3525,-0.0226,1.3968,0.4568,0.685,-0.1293,0.0078,0.1997,1.2024,0.1983,0.7584,1.712,0.9158,0.7929,0.4381,0.4133,1.3262,0.7424,0.7383,1.7056,1.8111,1.1871,1.1391,1.1407,0.9813,2.2331,2.2834,0.7122,2.6213,0.153,0.0656,0.5116,0.4422,BRCACancer
Utah__D03,0.4033,-0.2235,0.9972,-0.0275,-0.1832,-0.0657,0.9632,1.0987,0.093,-0.0196,1.3707,-0.0976,1.412,0.3427,0.8027,-0.0364,-0.0382,0.2342,1.2233,0.1406,0.7527,1.6481,0.9147,0.6973,0.4145,0.3607,1.3647,0.5932,0.6003,1.8676,1.9785,1.1799,1.0782,0.9649,0.9392,2.2995,2.2948,0.7313,2.7238,0.2945,0.1037,0.5299,0.4287,BRCACancer
Utah__D04,0.3607,-0.1711,1.1294,0.0793,-0.1553,0.0056,1.0622,1.1092,0.1287,0.0148,1.3169,-0.1203,1.6251,0.4717,0.9645,-0.1185,0.0094,0.2013,1.3274,0.2901,0.7928,1.6749,0.9905,0.8644,0.5941,0.3936,1.3557,0.7228,0.8315,1.8886,2.1672,1.2846,1.2462,1.1244,1.0958,2.3035,2.2208,0.8977,2.4326,0.2402,0.0638,0.4745,0.4946,BRCACancer
Utah__D05,0.524,-0.0859,1.1513,0.0804,-0.1505,-0.1236,1.0629,1.24,0.0994,0.0794,1.5058,-0.052,1.5193,0.3436,0.8915,-0.1141,-0.0406,0.2977,1.0651,0.1172,0.6554,1.6996,0.8171,0.7921,0.5086,0.3797,1.6067,0.8946,0.7064,2.2717,2.2425,1.2773,1.468,1.0671,0.9351,2.4644,2.2587,0.901,2.4253,0.308,0.1053,0.466,0.4646,BRCACancer
Utah__D06,0.4422,-0.1554,1.1899,0.1437,-0.2581,-0.0425,1.0847,1.351,0.0903,0.0047,1.398,-0.0755,1.5134,0.5196,0.9398,-0.0894,-0.0119,0.2281,1.5069,0.2738,0.7797,1.7145,1.0635,1.1561,0.6168,0.4386,1.6435,0.7618,0.886,1.8485,2.0838,1.2601,1.5951,1.1449,1.1695,2.347,2.3602,0.9978,2.2685,0.1923,0.0779,0.5706,0.5815,BRCACancer
Utah__D07,0.4801,-0.0621,1.0984,0.1028,-0.1965,-0.0396,1.0579,1.3277,0.0854,0.0224,1.3678,-0.142,1.4296,0.4464,0.803,-0.1097,-0.0148,0.2352,1.2439,0.162,0.6879,1.7148,0.9348,1.0501,0.5184,0.4559,1.6082,0.7789,0.8111,1.9708,2.1902,1.361,1.7222,1.0955,1.0636,2.4596,2.4554,0.9342,2.5692,0.191,0.0777,0.4064,0.5019,Control
Utah__D08,0.2398,-0.1071,0.8615,0.1696,-0.22,-0.067,0.8207,1.0187,0.0428,-0.0768,1.2592,-0.1184,1.2683,0.3309,0.6701,-0.1042,-0.0143,0.2249,1.1937,0.1492,0.5777,1.5336,0.8146,0.6594,0.3849,0.3521,1.2116,0.5388,0.5506,1.8856,1.9195,1.0759,1.2134,0.9208,0.8008,2.0043,2.2106,0.6641,2.3431,0.3868,0.1221,0.3628,0.4051,Control
Utah__D09,0.5584,-0.1194,1.0529,0.0493,-0.1486,-0.1036,1.0096,1.1271,0.0321,0.024,1.3177,-0.0462,1.4266,0.4244,0.7075,-0.1599,-0.0539,0.2361,1.4054,0.1937,0.6644,1.5693,1.0398,0.92,0.4905,0.4165,1.506,0.75,0.7371,1.8798,1.9684,1.1563,1.3763,1.1878,0.9925,2.2575,2.1715,0.6783,2.2565,0.2287,0.0575,0.4717,0.4539,Control
Utah__D10,0.4804,-0.0928,0.9916,0.1733,-0.1693,-0.0245,0.7959,0.9222,0.1173,0.0026,1.1759,0.007,1.581,0.3991,0.6926,-0.0291,-0.0129,0.2279,1.0493,0.2191,0.6788,1.6679,0.8457,0.8182,0.4452,0.3482,1.2498,0.6069,0.6175,1.5577,1.805,1.1741,1.2081,0.9727,0.8691,2.0608,1.9689,0.5251,2.469,0.2077,0.1412,0.3709,0.3744,Control
Utah__D11,-0.063,0.0678,0.4135,0.1712,-0.2062,-0.0622,0.4634,0.6743,0.0543,-0.1134,0.8233,-0.1772,0.8295,0.2183,0.3034,0.0267,0.1006,0.1921,0.8394,0.2041,0.513,0.9471,0.3809,0.3413,0.46,0.1474,0.6441,0.3362,0.2635,1.0332,0.8318,0.7649,0.6941,0.7674,0.5453,1.0799,1.6044,0.3769,1.9583,0.5237,0.0126,0.2946,0.2711,Control
Utah__D12,0.2663,-0.2082,0.6855,-0.0256,-0.3084,0.0331,0.7123,0.8836,0.1814,-0.0587,1.1398,-0.0956,1.4151,0.352,0.6172,-0.2118,0.0607,0.1715,1.1456,0.2118,0.6065,1.4867,0.9554,0.65,0.4226,0.3598,1.0526,0.511,0.4739,1.4482,1.645,1.1078,0.8963,1.0716,0.8418,1.9494,2.1698,0.6078,2.3686,0.2333,0.0887,0.2731,0.4093,Control
Utah__E01,0.2325,-0.1729,0.8725,-0.0523,-0.237,-0.0548,0.8374,1.0817,0.1354,-0.0969,1.3309,-0.1316,1.4031,0.2755,0.5272,-0.0884,-0.0712,0.024,1.2408,0.1402,0.5981,1.5713,0.7767,0.6859,0.4081,0.3564,1.3234,0.6806,0.5953,1.9604,1.9667,1.2341,1.2679,0.8429,0.8678,2.2865,2.4746,0.6527,2.2234,0.1963,0.0392,0.3267,0.3424,BRCACancer
Utah__E02,0.5659,-0.157,1.269,-0.0171,-0.2403,-0.0597,1.1063,1.335,0.1486,0.1254,1.3972,-0.0121,1.4048,0.4329,0.6842,-0.0741,-0.0817,0.3362,1.373,0.284,0.7186,1.5948,1.0066,0.9235,0.5434,0.3982,1.5839,0.8196,0.8881,2.1398,1.8146,1.2589,1.7596,1.0079,1.1104,2.0691,2.1628,0.7142,2.4671,0.1666,0.0108,0.6997,0.4877,Control
Utah__E03,0.6055,-0.0932,1.0223,0.0189,-0.1391,-0.0535,0.9055,1.0348,0.1951,0.0125,1.3865,-0.0237,1.5979,0.4693,0.931,-0.1082,-0.0187,0.1813,1.3944,0.2238,0.6768,1.8187,1.1335,0.9809,0.5501,0.3878,1.3712,0.6495,0.5972,2.0951,2.5653,1.3131,1.234,1.1542,1.0382,2.5675,2.3276,0.4944,2.7244,0.1047,0.0664,0.3907,0.4977,Control
Utah__E04,0.5372,-0.0628,1.1893,0.0391,-0.1175,-0.0194,1.1338,1.3003,0.1769,0.0509,1.4297,-0.1494,1.5412,0.5544,0.7899,-0.0981,-0.0084,0.2735,1.7528,0.2593,0.6837,1.7083,1.2731,1.1388,0.5435,0.5826,1.6953,0.9894,0.8595,2.0664,2.1702,1.2927,1.6957,1.2513,1.211,2.3923,2.4413,0.9354,2.5588,0.1487,0.0694,0.5905,0.5745,Control
Utah__E05,0.2792,-0.3033,1.0443,0.2752,-0.2111,-0.1045,0.9279,1.3551,0.0648,0.1141,1.2977,-0.1249,1.227,0.3934,0.602,-0.0668,0.0398,0.3369,1.3984,0.2565,0.6298,1.4644,0.8005,0.9273,0.3906,0.2941,1.4116,0.6676,0.9182,1.857,1.5043,1.0775,1.7615,0.8811,0.9621,1.7647,2.1386,0.7072,2.309,0.3808,0.1018,0.6127,0.3815,Control
Utah__E06,0.2439,-0.1741,0.9765,0.3178,-0.307,-0.1199,0.9662,1.1605,-0.0809,0.079,1.2312,-0.0837,1.2853,0.1063,0.7387,0.004,0.0301,0.204,0.585,0.0651,0.7063,1.4397,0.4629,0.6201,0.4472,0.135,1.313,0.5451,0.7624,2.195,1.8212,1.0728,1.2538,0.8027,0.7187,1.7415,1.755,0.9359,1.704,0.4359,0.1217,0.5609,0.3282,BRCACancer
Utah__E07,0.3995,-0.1484,1.2145,0.0473,-0.2138,-0.0135,1.113,1.2213,0.0713,-0.0217,1.4092,-0.0849,1.5114,0.4881,0.8191,-0.1029,0.0079,0.3093,1.2295,0.1998,0.7396,1.6894,0.9472,0.7918,0.513,0.5533,1.6138,0.803,0.8198,1.8636,2.0803,1.2529,1.3892,1.1035,1.0037,2.357,2.513,0.9633,2.7646,0.2165,0.0381,0.4124,0.5102,BRCACancer
Utah__E08,0.5136,-0.0559,1.1642,-0.0035,-0.1891,-0.0264,1.0691,1.3433,0.0984,0.0253,1.3952,-0.0595,1.5283,0.4382,0.9283,-0.1324,-0.0126,0.2165,1.5255,0.2445,0.7273,1.6854,1.0552,1.0338,0.5849,0.4586,1.5744,0.8383,0.8485,2.5096,2.5937,1.3526,1.6089,1.1578,1.1652,2.4895,2.4266,0.9732,2.7554,0.12,0.0023,0.4753,0.5135,Control
