@relation data

@attribute id string
@attribute 10452 numeric
@attribute 11261 numeric
@attribute 1432 numeric
@attribute 1616 numeric
@attribute 2876 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 317 numeric
@attribute 4217 numeric
@attribute 4741 numeric
@attribute 4744 numeric
@attribute 4747 numeric
@attribute 4842 numeric
@attribute 54205 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5630 numeric
@attribute 572 numeric
@attribute 57679 numeric
@attribute 581 numeric
@attribute 5868 numeric
@attribute 5879 numeric
@attribute 596 numeric
@attribute 5961 numeric
@attribute 598 numeric
@attribute 6300 numeric
@attribute 637 numeric
@attribute 63928 numeric
@attribute 6506 numeric
@attribute 6647 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7157 numeric
@attribute 79139 numeric
@attribute 834 numeric
@attribute 836 numeric
@attribute 84134 numeric
@attribute 842 numeric
@attribute 847 numeric
@attribute 9973 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.2582,1.2259,1.1347,0.5156,0.7151,-0.0841,-0.0905,-0.0917,-0.0914,-0.1335,-0.0803,-0.2015,1.7797,0.6963,-0.1387,-0.1741,0.4163,-0.0799,0.6905,0.643,1.0422,0.9878,1.0846,-0.0585,0.8205,0.7193,0.5432,0.1197,0.1519,0.3299,0.8391,0.7407,0.4368,1.1887,-0.0994,0.4353,-0.1158,0.7143,-0.1303,-0.1066,0.6915,0.191,1.253,0.5349,1.9624,2.698,0.8471,0.4067,0.5884,1.2353,0.5248,Control
A12,0.056,1.0335,0.8684,0.4685,0.9182,0.0025,-0.0105,-0.1777,-0.0696,-0.108,-0.2075,-0.371,1.1187,0.6283,-0.0725,-0.2347,-0.1514,-0.1382,0.4217,0.5035,0.6696,0.8395,0.9252,-0.243,0.6982,0.7238,0.2172,0.0538,0.0625,0.248,0.5776,0.5805,0.3242,0.4731,0.0796,0.3424,-0.2151,0.6926,-0.1657,-0.0617,0.3998,0.098,0.7701,0.1924,1.3798,2.5262,0.8752,0.5268,0.5065,0.8801,0.3722,Control
B01,0.3825,0.9494,1.2269,0.5767,1.2775,0.0133,-0.0935,-0.3059,-0.0372,-0.0777,-0.2776,-0.4993,1.3451,0.8685,-0.0923,-0.1433,0.3474,-0.1199,0.6043,0.7077,1.1678,1.2423,1.3713,-0.3431,0.7305,0.6186,0.6547,-0.152,-0.0285,0.346,0.5718,1.1098,0.7893,1.3335,-0.0489,0.4362,-0.3703,0.6343,-0.1875,-0.1376,1.143,0.2251,0.9503,0.6532,1.6271,2.3757,0.8695,0.7004,0.7169,1.2153,0.4878,Control
B02,0.5032,1.2251,1.3173,0.7028,1.6777,-0.0745,-0.0666,-0.109,-0.0863,-0.1102,-0.1279,-0.067,1.5498,0.855,-0.0613,-0.1448,0.2386,-0.0948,1.1176,0.6735,1.0899,1.3341,1.2918,0.0077,1.0395,0.8924,0.5326,0.0419,0.2533,0.4107,1.0516,1.06,0.7121,0.7824,-0.0169,0.4267,-0.0355,0.93,-0.1392,-0.1286,1.1481,0.432,1.3405,0.8116,2.0273,2.7824,1.1304,0.7831,0.87,1.2653,0.6553,Control
B03,0.4512,1.1842,1.3028,0.6605,1.4912,-0.0506,-0.0837,-0.1622,-0.0356,-0.0988,-0.1426,-0.233,1.6609,0.8719,-0.1077,-0.0708,0.5832,-0.0692,0.9207,0.7456,1.1547,1.3269,1.3768,-0.0871,0.9334,0.7386,0.6021,0.0314,0.1479,0.3821,0.8424,1.1234,0.7853,1.0604,-0.0212,0.3893,-0.1353,0.8008,-0.1796,-0.0725,1.049,0.1665,1.2131,0.7021,1.8791,2.7121,1.0343,0.6976,0.7021,1.1657,0.4734,BRCACancer
B04,0.1581,0.9946,1.5564,0.5624,1.2646,-0.1093,-0.1048,-0.1121,-0.1652,-0.1826,-0.1528,-0.2703,1.5258,1.2308,-0.2231,-0.1124,-0.0697,-0.1992,0.6327,1.1983,1.4023,1.5379,1.7592,-0.0864,0.8511,0.7718,0.6629,0.0042,0.0771,0.5042,0.5867,1.2551,0.863,1.7255,-0.0049,0.6671,-0.0978,0.7838,-0.1468,-0.1119,0.4811,0.3252,1.1789,0.5137,1.5852,2.1058,1.014,0.6285,0.6354,0.9583,0.4411,BRCACancer
B05,0.2909,1.074,1.0664,0.5321,0.923,-0.0677,-0.0496,-0.1704,-0.1427,-0.193,-0.1039,-0.2986,1.2681,0.6891,-0.2362,-0.1012,0.1194,-0.1763,0.8256,0.6104,1.0784,0.9911,1.2435,-0.1091,0.6559,0.8588,0.2535,-0.0129,0.1261,0.2818,0.8946,0.9006,0.5003,0.6514,0.0993,0.3295,-0.157,0.8953,-0.1609,-0.1198,0.8562,0.3702,1.1022,0.5965,1.7368,2.7917,1.108,0.4365,0.6323,1.1685,0.4059,BRCACancer
B06,0.1023,0.8427,1.0237,0.3922,0.8147,0.1128,-0.0183,-0.2751,0.0535,-0.0736,-0.3312,-0.5683,1.2489,0.6961,-0.0998,-0.2987,-0.1218,-0.1621,0.1106,0.687,0.8842,0.9662,1.0969,-0.3876,0.4405,0.3984,0.4694,-0.2444,-0.0875,0.3398,0.3475,0.8871,0.5144,0.8106,-0.0436,0.3837,-0.3849,0.4697,-0.223,-0.0621,0.5437,0.0857,0.8445,0.2316,1.3639,2.6404,0.9311,0.5219,0.5456,0.8264,0.325,BRCACancer
B07,0.4094,1.1506,1.4653,0.7353,1.3032,-0.0637,-0.0409,-0.1134,-0.1287,-0.1293,-0.0757,-0.189,1.7522,1.0514,-0.09,-0.135,0.434,-0.1481,0.8822,0.8158,1.2783,1.5449,1.3646,0.0298,1.0919,0.8714,0.514,0.0416,0.1931,0.4922,1.057,1.2156,0.7406,1.1266,-0.0366,0.5053,-0.1391,0.8819,-0.1394,-0.13,0.8915,0.1955,1.4527,0.7397,1.9512,2.9973,1.2236,0.6933,0.7445,1.2012,0.6435,BRCACancer
B08,0.4565,1.3991,1.2449,0.6412,0.8567,-0.0882,-0.1077,-0.066,-0.0954,-0.1168,-0.0372,-0.0782,1.8863,0.7812,-0.1438,-0.1595,0.683,-0.1005,0.7339,0.4645,1.0269,0.932,1.044,0.1317,0.8346,0.8138,0.4389,0.1532,0.2705,0.3012,0.9242,0.8072,0.5019,0.7055,-0.0457,0.5211,0.0038,0.9342,-0.0738,-0.063,0.7845,0.1823,1.4614,0.5384,1.9468,2.9687,1.1212,0.542,0.8397,1.344,0.6884,Control
B09,0.3305,0.8022,1.3404,0.4815,0.799,-0.0908,-0.1387,-0.1189,-0.1086,-0.1424,-0.0537,-0.2393,1.1326,1.1661,-0.124,-0.1883,0.3015,-0.1401,0.4436,1.0491,1.2339,1.2207,1.6384,-0.093,0.7075,0.7302,0.6346,0.0431,0.0705,0.357,0.6325,1.0388,0.6642,2.0128,-0.0092,0.6229,-0.1475,0.6382,-0.1598,-0.127,0.6826,0.0665,0.9764,0.477,1.6021,1.5975,0.9357,0.403,0.3871,0.6502,0.4404,Control
B10,0.2718,0.8905,1.3804,0.4306,0.6218,-0.0886,-0.0734,-0.1306,-0.1334,-0.1275,-0.0973,-0.237,1.4136,0.9751,-0.0415,-0.1869,0.3649,-0.1047,0.5293,0.9128,1.0863,1.1201,1.4404,-0.0653,0.7799,0.5573,0.4269,-0.0027,0.0864,0.3686,0.6199,0.9546,0.8311,1.4518,0.016,0.4094,-0.1357,0.6595,-0.1255,-0.0869,0.4422,0.0895,0.9955,0.402,1.5799,2.0704,0.8552,0.5652,0.5618,0.7677,0.3173,Control
B11,0.3563,1.2795,1.3549,0.6821,1.066,-0.0829,-0.1151,-0.0651,-0.0662,-0.0937,-0.1175,-0.1644,1.8732,0.93,-0.0945,-0.0417,0.6022,-0.0802,0.4372,0.6651,1.0211,0.9027,1.2029,-0.0483,0.6731,0.7839,0.4514,0.123,0.2046,0.3572,0.9848,0.823,0.5887,0.9615,0.0398,0.4216,-0.0541,0.8701,-0.2254,-0.1043,0.6673,0.159,1.4784,0.591,1.8173,3.1049,0.9833,0.5341,0.6359,1.228,0.469,Control
B12,0.1184,0.5923,1.1246,0.2216,1.1561,-0.111,-0.0515,-0.0678,-0.1213,-0.1231,-0.1644,-0.2063,1.089,0.7796,-0.2214,-0.1724,0.0145,-0.1863,0.3148,0.8994,1.0188,1.0512,1.3747,-0.1049,0.5247,0.5747,0.3165,0.0804,0.0512,0.2776,0.3304,0.856,0.6848,1.9409,0.0372,0.3517,-0.0987,0.6379,-0.0957,-0.0995,0.3831,0.2954,0.7569,0.2056,0.9523,1.4114,0.6083,0.2642,0.3324,0.4249,0.3078,Control
C01,0.4215,1.2414,1.4497,0.6306,1.1879,-0.0794,-0.0685,-0.1206,-0.1516,-0.158,-0.1228,-0.123,1.8875,0.953,-0.092,-0.0597,0.2386,-0.1296,0.6828,0.7998,1.202,1.0897,1.3561,-0.0017,0.9253,0.9702,0.5852,0.0315,0.221,0.3917,0.959,0.9329,0.757,0.9344,-0.0368,0.6658,-0.1108,0.9531,-0.2502,-0.1211,0.5814,0.4871,1.5915,0.7721,1.8351,2.7769,0.9394,0.7037,0.7952,1.366,0.7047,BRCACancer
C02,0.4824,1.3196,1.1894,0.7071,1.1321,-0.0588,-0.0726,-0.0661,-0.1096,-0.1608,-0.0727,-0.0111,1.6389,0.8556,-0.0493,0.0318,0.4851,-0.1274,0.6739,0.6358,0.8961,1.1147,1.1454,0.1321,1.06,0.8751,0.3502,0.0891,0.277,0.3957,0.9752,0.9179,0.5463,0.8697,0.005,0.4854,-0.0339,0.8384,-0.055,-0.1212,0.7496,0.4205,1.3252,0.6421,1.7888,2.7461,0.9703,0.5734,0.879,1.2192,0.6447,BRCACancer
C03,0.539,1.2433,1.3579,0.8006,1.1389,-0.1005,-0.0583,-0.0619,-0.1362,-0.1729,-0.1176,-0.0582,1.7251,0.8829,-0.058,-0.0989,0.3294,-0.1347,0.7921,0.7122,1.0785,1.3442,1.2456,0.1195,1.2113,0.9522,0.3876,0.1393,0.3606,0.4765,1.1473,1.0301,0.7605,0.8652,-0.0027,0.6208,-0.0566,0.947,-0.179,-0.1809,0.8928,0.5574,1.66,0.7382,1.8901,2.7602,1.2113,0.8235,0.9414,1.2676,0.7882,BRCACancer
C04,0.384,1.2503,0.6766,0.3274,1.069,-0.0986,-0.0816,-0.0107,-0.1054,-0.1205,-0.0243,0.018,1.2931,0.4632,-0.1853,-0.1014,0.2255,-0.0765,0.713,0.3918,0.606,0.6034,0.8424,0.1138,0.5763,0.809,0.2388,0.1294,0.2397,0.2123,0.7305,0.6082,0.409,0.634,0.0079,0.4619,0.1038,0.7252,-0.0714,-0.0668,0.5869,0.1232,1.0061,0.4208,1.285,2.1555,0.6798,0.2423,0.3835,1.022,0.4561,Control
C05,0.2998,1.2853,0.7992,0.3721,0.5805,-0.0828,-0.0507,-0.0212,-0.093,-0.1301,-0.0503,0.082,1.4311,0.4646,-0.1386,-0.1014,0.2245,-0.1034,0.559,0.4207,0.6075,0.6104,0.8302,0.079,0.6294,0.6832,0.1357,0.0947,0.0823,0.2153,0.5848,0.6107,0.4719,0.4891,-0.0102,0.3238,-0.0177,0.7277,0.0741,-0.0291,0.4373,0.1546,1.1223,0.3612,1.4532,2.3336,0.7172,0.2614,0.5035,1.0608,0.4813,BRCACancer
C06,0.1756,0.3471,0.2537,0.0538,0.6334,-0.0529,-0.1284,-0.0677,-0.0927,-0.0759,-0.0821,-0.1899,0.1682,0.1841,-0.1919,-0.2878,-0.2559,-0.0254,0.1121,0.1301,0.236,0.2515,0.4149,-0.0824,0.402,0.5727,0.0752,0.238,0.1031,0.0952,0.3578,0.2179,0.0209,0.2427,0.0344,0.273,-0.1105,0.3325,0.0135,-0.0628,0.2824,-0.1009,0.4324,0.1605,0.616,0.4304,0.2638,0.1055,0.0213,0.2955,0.2952,Control
C07,0.2512,1.1921,0.9322,0.446,0.5343,-0.0862,-0.0245,-0.0641,-0.1239,-0.1406,-0.0801,-0.065,1.5448,0.6157,-0.1137,-0.0974,0.1243,-0.0893,0.5601,0.4747,0.7202,0.8796,0.9897,0.0854,0.9341,0.6829,0.3471,0.057,0.2168,0.272,0.7442,0.6556,0.4022,0.4061,0.011,0.3541,-0.0074,0.696,-0.0388,-0.115,0.4651,0.2344,1.0562,0.3267,1.6892,2.2277,0.8175,0.3694,0.614,1.0674,0.3581,Control
C08,0.3332,1.2655,1.0155,0.6041,0.5398,-0.0773,-0.079,-0.0691,-0.0851,-0.1376,-0.1012,-0.1324,1.5409,0.702,-0.2147,-0.1032,0.3006,-0.0965,0.6291,0.4767,0.9072,0.9912,0.9601,0.0196,0.9597,0.8381,0.3254,0.1348,0.1844,0.2711,0.879,0.6867,0.3509,0.7777,0.0146,0.5497,-0.0332,0.8405,-0.0969,-0.0912,0.6373,0.3381,1.226,0.704,1.8806,2.4941,0.8462,0.4291,0.6996,1.008,0.6,Control
C09,0.3551,1.1299,0.9567,0.5792,0.7703,-0.0941,-0.0958,-0.0139,-0.0929,-0.1183,-0.0837,0.027,1.2743,0.6259,-0.1657,-0.1213,0.2041,-0.0674,0.5808,0.4615,0.6763,0.9549,0.9267,0.0653,0.8678,0.7237,0.1915,0.1623,0.1465,0.2007,0.7369,0.6604,0.4522,0.5166,-0.0128,0.4399,0.063,0.7221,0.014,0.0015,0.5271,0.4074,1.1725,0.4169,1.5702,2.1397,0.8785,0.4697,0.5648,1.1498,0.3823,Control
C10,0.3895,1.3051,1.0218,0.6323,0.7218,-0.0745,-0.0252,-0.0293,-0.0762,-0.1121,-0.0884,0.0212,1.3267,0.6499,-0.0344,-0.1127,0.2921,-0.0822,0.5758,0.4639,0.6319,0.7919,1.0029,0.0709,0.9916,0.8628,0.1751,0.1192,0.1704,0.2875,0.7823,0.7185,0.3496,0.5432,-0.0211,0.4401,-0.0024,0.7146,-0.0599,-0.0629,0.546,0.1751,1.0727,0.4583,1.5355,2.2507,0.9156,0.4263,0.7244,1.1406,0.4236,BRCACancer
C11,0.512,1.2315,1.0379,0.5969,1.0112,-0.1089,-0.0826,-0.0853,-0.0656,-0.0987,-0.0979,-0.0214,1.485,0.7775,-0.1371,-0.046,0.2268,-0.049,0.7501,0.4744,0.9806,1.0501,0.9691,0.1131,1.06,0.9169,0.3555,0.2134,0.29,0.3675,0.9982,0.796,0.508,0.7038,-0.0434,0.6441,-7e-04,0.7519,-0.0423,-0.137,0.7013,0.2305,1.3394,0.6416,1.9508,2.5306,0.8346,0.42,0.811,1.1587,0.6905,Control
C12,0.2394,1.1392,0.6049,0.3381,0.7655,-0.1088,-0.0875,-0.0382,-0.0661,-0.1046,-0.0211,-0.0242,0.9405,0.4532,-0.0927,-0.073,-0.0765,-0.1034,0.2879,0.3567,0.5619,0.6081,0.8395,0.0013,0.5511,0.6656,0.1511,0.1339,0.1464,0.1369,0.643,0.4269,0.4645,0.5118,-0.0102,0.4006,-0.03,0.6528,-0.0288,-0.0793,0.5442,0.088,0.8816,0.3086,1.3054,1.6632,0.5451,0.2277,0.4262,0.8967,0.48,BRCACancer
D01,0.323,0.802,1.4617,0.4037,0.7844,-0.11,-0.1186,-0.1135,-0.0693,-0.1137,-0.0362,-0.2446,1.4477,1.1065,-0.1557,-0.1158,0.103,-0.14,0.407,1.076,1.3393,1.2216,1.5091,-0.1456,0.7018,0.7383,0.6773,0.0472,0.1559,0.3594,0.7449,0.978,0.7422,1.9158,-0.1169,0.5806,-0.1236,0.7827,-0.1571,-0.099,0.6014,0.2691,1.1003,0.4477,1.3314,2.3326,0.6655,0.5949,0.37,0.9721,0.5782,BRCACancer
D02,0.3571,1.2353,0.9554,0.5517,0.6487,-0.0854,-0.0655,0.0059,-0.0773,-0.0963,-0.0399,0.0489,1.2714,0.6803,-0.1261,-0.0117,0.3127,-0.0415,0.575,0.4879,0.8068,0.9052,1.0289,0.114,0.8454,0.7786,0.1541,0.1062,0.2033,0.2093,0.7889,0.6067,0.4827,0.563,0.0034,0.5054,0.087,0.6949,-0.0972,-0.055,0.6115,0.3824,1.092,0.6359,1.6785,2.0576,0.8968,0.3387,0.5463,1.0613,0.5169,BRCACancer
D03,0.3463,1.2467,0.9972,0.385,0.8064,-0.096,-0.0554,-0.0445,-0.1245,-0.1037,-0.0587,0.0035,1.4201,0.6639,-0.1239,-0.0846,0.2035,-0.0979,0.5529,0.5042,0.7603,0.7318,0.9472,0.1128,0.762,0.848,0.157,0.1053,0.2315,0.2357,0.7405,0.6445,0.4075,0.6868,0.0047,0.3899,-0.008,0.7036,-0.0778,-0.0652,0.4842,0.3039,1.0502,0.4349,1.6043,2.3576,0.8455,0.3156,0.5427,1.0338,0.5125,BRCACancer
D04,0.3067,1.3114,1.1294,0.425,0.9791,-0.1222,-0.0701,-0.0794,-0.0688,-0.1047,-0.0499,0.0363,1.6615,0.752,-0.1302,-0.1101,0.7111,-0.0969,0.5416,0.526,0.9541,0.7516,1.0437,-0.0119,0.8479,0.8347,0.3456,0.0857,0.2212,0.2493,0.9171,0.7175,0.4112,0.9915,-0.0871,0.4513,-0.0574,0.8148,-0.1931,-0.095,0.6562,0.2301,1.3787,0.6633,1.7211,2.7657,0.7887,0.4923,0.5394,1.1491,0.6389,BRCACancer
D05,0.3962,1.3373,1.1513,0.5167,0.8716,-0.0427,-0.0564,-0.0914,-0.0925,-0.1457,-0.0529,-0.0459,1.8222,0.8189,-0.0779,-0.0929,-0.0019,-0.1372,0.6716,0.5685,0.771,0.8873,1.0677,0.0065,0.8409,0.7963,0.2167,0.1393,0.1803,0.3001,0.7985,0.6886,0.5978,0.5335,0.0592,0.4322,-0.0625,0.7899,-0.1211,-0.109,0.4674,0.2115,1.2885,0.4684,1.7527,2.8873,0.9086,0.5723,0.865,1.1179,0.4167,BRCACancer
D06,0.4758,1.26,1.1899,0.7047,1.0525,-0.1005,-0.0908,-0.0894,-0.0895,-0.1139,-0.0715,-0.0709,1.7074,0.8457,-0.1588,-0.1315,0.3805,-0.0926,0.6579,0.5979,1.0631,1.0981,1.0997,-0.0272,0.9853,0.844,0.4186,0.1445,0.3165,0.3853,0.9286,0.8173,0.555,0.8682,-0.0624,0.5636,0.0122,0.7987,-0.0865,-0.1196,0.7048,0.3946,1.3899,0.6761,1.8964,2.8236,1.0307,0.5917,0.7225,1.2005,0.6985,BRCACancer
D07,0.3412,1.303,1.0984,0.5809,0.8539,-0.0763,-0.0365,-0.0586,-0.082,-0.1083,-0.0744,0.005,1.6186,0.7405,-0.0593,-0.1048,0.1934,-0.0769,0.639,0.5284,0.8794,1.0124,1.0003,0.0422,0.9548,0.8522,0.2863,0.1631,0.228,0.29,0.8518,0.706,0.3617,0.5319,-0.0108,0.5995,-0.0419,0.7334,-0.0687,-0.094,0.6163,0.2332,1.3723,0.5807,1.9048,2.7678,1.0886,0.5179,0.7613,1.1746,0.4987,Control
D08,0.3624,1.1557,0.8615,0.4285,0.6763,-0.066,-0.0759,-0.0671,-0.0543,-0.1032,-0.0043,-0.0962,1.2854,0.5933,-0.1241,-0.1273,0.3056,-0.0648,0.599,0.433,0.6195,0.7387,0.9171,-0.0496,0.7243,0.7627,0.2089,0.0744,0.2537,0.1463,0.6729,0.5548,0.5215,0.5913,-0.0026,0.5305,-0.0527,0.5917,-0.194,-0.0801,0.511,0.3078,0.9912,0.3698,1.4915,2.5681,0.8835,0.4265,0.4182,1.0414,0.4622,Control
D09,0.349,1.2207,1.0529,0.6014,0.8098,-0.0878,-0.0961,-0.0594,-0.1267,-0.1491,-0.0734,-0.0966,1.4448,0.651,-0.1447,-0.0794,0.4091,-0.0808,0.642,0.483,0.7741,0.8955,1.0126,0.0098,0.9115,0.8047,0.2774,0.0971,0.202,0.3368,0.8557,0.7733,0.4527,0.6223,-0.0216,0.405,0.0034,0.7847,-0.1059,-0.1044,0.5366,0.4945,1.1618,0.6046,1.6642,2.5194,0.963,0.4754,0.7407,1.1304,0.487,Control
D10,0.29,1.3623,0.9916,0.646,0.5944,-0.0787,-0.1043,-0.0919,-0.0775,-0.0856,-0.0656,-0.0486,1.7049,0.6612,-0.1176,-0.0986,0.5774,-0.0957,0.4031,0.3861,0.8529,0.7673,0.8868,-0.0528,0.7468,0.7653,0.3147,0.0916,0.1809,0.2282,0.8108,0.6143,0.2713,0.6009,-0.0433,0.5132,-0.0743,0.8109,-0.0731,-0.0714,0.6766,0.1329,1.3123,0.3741,1.7185,3.3841,0.9678,0.4122,0.5946,1.341,0.5239,Control
