@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1017 numeric
@attribute 1027 numeric
@attribute 1029 numeric
@attribute 10298 numeric
@attribute 10488 numeric
@attribute 10682 numeric
@attribute 10971 numeric
@attribute 1385 numeric
@attribute 1647 numeric
@attribute 2066 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2151 numeric
@attribute 23368 numeric
@attribute 2549 numeric
@attribute 2810 numeric
@attribute 2885 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 3429 numeric
@attribute 3479 numeric
@attribute 3484 numeric
@attribute 3636 numeric
@attribute 4233 numeric
@attribute 4609 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 50855 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 56288 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 572 numeric
@attribute 5728 numeric
@attribute 5747 numeric
@attribute 57580 numeric
@attribute 5770 numeric
@attribute 598 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 6464 numeric
@attribute 6517 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 7248 numeric
@attribute 7249 numeric
@attribute 7529 numeric
@attribute 7531 numeric
@attribute 7532 numeric
@attribute 7533 numeric
@attribute 7534 numeric
@attribute 8471 numeric
@attribute 8660 numeric
@attribute 9221 numeric
@attribute 9586 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B08,0.3104,1.074,2.2145,0.0885,0.2785,0.9206,1.0236,0.5538,1.5686,0.592,-0.1078,0.6297,0.7068,-0.1041,0.1515,0.1985,0.2161,1.6528,1.073,0.4248,0.1783,-0.0749,0.1873,1.1149,0.0301,1.1963,1.2287,0.7563,-0.0434,0.132,1.3514,1.0552,0.1306,0.0381,-0.0825,0.2826,0.7915,0.2591,1.3119,0.9105,0.4971,0.827,0.0338,1.7098,1.007,0.7952,-0.0616,0.7595,1.3009,0.9965,0.2979,2.5998,0.8018,0.3549,1.734,1.0174,-0.1588,0.4616,1.2567,0.0714,1.0596,Control
Utah__B09,1.0313,0.5672,2.1435,0.0903,0.1622,0.5751,0.6343,0.7161,1.4345,0.3006,-0.1043,0.4484,0.6215,-0.0445,0.1924,0.4404,0.0856,1.6703,0.7073,0.8415,0.0371,-0.0642,0.0453,0.9745,0.0407,0.7747,0.8196,0.9353,-0.0782,0.0568,1.4071,1.0407,0.0563,0.0616,-0.1719,0.0768,1.4496,0.2879,1.4499,1.2858,0.5965,0.6669,0.0856,1.727,0.9742,0.6547,-0.1209,1.2234,1.2638,0.9819,0.2879,2.1615,0.8023,0.6393,1.1407,1.2908,-0.1653,0.4013,0.799,0.1477,1.5966,Control
Utah__B10,0.7046,0.5059,1.3812,0.0408,0.1661,0.5893,0.6,0.6444,1.5664,0.2374,-0.0728,0.3712,0.4803,0.0312,0.1071,0.434,0.2311,1.5222,0.7617,0.846,0.001,-0.0815,0.2663,0.8275,-0.013,0.7997,0.9727,0.9486,-0.0859,0.0687,1.4557,1.0392,-0.037,-0.0083,-0.1764,0.0931,1.0408,0.0802,1.3628,1.001,0.3881,0.774,0.1302,1.5017,0.8469,0.7099,-0.0927,1.057,1.1026,0.8228,0.2045,2.0657,0.6367,0.5327,1.0671,0.9707,-0.2229,0.3729,0.8746,0.2077,1.5265,Control
Utah__B11,0.4604,0.8504,1.628,0.1032,0.1485,0.8415,0.8694,0.5188,1.4935,0.5047,-0.0485,0.4509,0.6847,0.0125,0.1603,0.3916,0.1974,1.7628,1.0527,0.622,0.0683,-0.0085,0.2941,1.1145,0.0691,1.0451,1.2778,0.8346,-0.0758,0.1051,1.4217,1.0564,0.0886,0.0758,-0.1545,0.2148,0.8756,0.1845,1.3325,0.9119,0.4,0.8229,0.0903,1.558,0.9909,0.7097,-0.0176,0.9509,1.2622,0.8501,0.2233,2.3984,0.7199,0.491,1.4782,0.9314,-0.2147,0.4412,1.1657,0.2218,1.1268,Control
Utah__B12,0.8008,0.3647,1.4788,0.0163,0.2375,0.1712,0.3503,0.5905,1.2122,0.0644,-0.0668,0.3638,0.5036,-0.0153,0.1431,0.3545,0.0684,1.3374,0.4048,0.7691,0.0084,-0.1373,0.2425,0.8199,-0.0187,0.7152,0.7335,0.861,-0.092,0.0578,1.1501,0.9981,-0.0626,0.0085,-0.1641,0.0569,1.193,0.0977,1.2262,1.0055,0.3317,0.5307,0.074,1.3388,0.8328,0.5071,-0.1467,1.0116,0.8093,0.7467,0.2656,1.8274,0.6234,0.4932,0.8331,0.8597,-0.2057,0.3179,0.3551,0.2366,1.4994,Control
Utah__C01,0.4944,0.9402,1.7058,0.0899,0.2412,1.0252,0.9734,0.6853,1.6227,0.4139,-0.0582,0.6847,0.8,0.0625,0.2258,0.5123,0.3056,1.8228,1.1279,0.6705,-0.0526,-0.0417,0.1999,1.31,0.0974,0.9066,1.4181,1.0745,-0.122,0.0252,1.3664,1.3215,-0.0214,0.0382,-0.1932,0.2317,1.2209,0.1894,1.695,1.0514,0.6384,1.0105,0.1335,1.6252,1.0064,0.7971,-0.1333,1.0359,1.3698,1.2192,0.3633,2.4782,0.9006,0.7926,1.2764,1.111,-0.2098,0.4838,1.1887,0.3121,1.3296,BRCACancer
Utah__C02,0.4671,0.9636,2.0713,0.0295,0.3005,0.9645,1.048,0.5064,1.6381,0.61,-0.0404,0.7019,0.7799,0.1094,0.2274,0.3313,0.347,1.5148,1.13,0.4598,-0.0411,-0.1129,0.2481,1.2417,0.0911,1.3597,1.0354,0.9516,-0.1254,0.1399,1.4157,1.3841,-0.0169,0.0149,-0.1658,0.2893,0.7437,0.1387,1.3701,0.8882,0.4622,1.0832,0.1241,1.5747,0.9107,0.8402,-0.0545,0.9083,1.1809,1.0354,0.3759,2.3894,0.7823,0.5677,1.3314,0.9294,-0.2155,0.4106,1.2161,0.1084,1.0886,BRCACancer
Utah__C03,0.458,1.1026,2.2619,0.139,0.3484,1.1599,1.3345,0.8077,1.6651,0.4188,-0.0531,0.9231,0.9758,-0.0254,0.2999,0.3107,0.3706,1.5281,1.2612,0.5712,-0.0839,-0.1432,0.2647,1.5256,0.1135,1.2076,1.2486,1.0312,-0.1125,0.1489,1.5104,1.4812,-0.0285,-0.0091,-0.1565,0.3753,0.8609,0.0924,1.6899,1.0486,0.5944,1.1488,0.1377,1.6109,1.0733,0.9851,-0.0913,1.1329,1.3061,1.2816,0.4922,2.4479,0.8025,0.6632,1.2403,1.1491,-0.1697,0.51,1.2121,0.1484,1.3494,BRCACancer
Utah__C04,0.2442,0.8987,1.9799,0.1067,0.2879,0.5245,0.7139,0.4868,0.853,0.4593,-0.063,0.5682,0.6323,-0.0413,0.0842,0.1726,0.2444,1.2653,0.8765,0.2874,0.0867,-0.0298,0.3173,1.1136,0.1677,1.0122,0.8225,0.6169,-0.095,0.1107,0.7955,0.8543,0.0811,0.0583,-0.0921,0.2509,0.5582,0.1722,1.1886,0.7668,0.4393,0.7381,0.0527,1.1806,0.6162,0.5596,0.0228,0.4567,0.8775,0.6097,0.2886,2.157,0.5422,0.4138,1.4739,0.6347,-0.1543,0.5045,0.7729,0.1002,0.6996,Control
Utah__C05,0.2222,0.7195,1.3504,0.0181,0.2641,0.548,0.6595,0.4275,1.1885,0.2915,-0.0425,0.5706,0.5801,-0.0209,0.1491,0.2058,0.1833,1.157,0.939,0.2348,-0.0446,-0.0806,0.2668,1.0463,0.0556,1.0945,0.7839,0.6373,-0.1058,0.1746,0.937,1.0445,-0.0215,0.059,-0.1156,0.089,0.5088,0.0514,1.1416,0.6327,0.3045,0.9079,0.0514,1.0666,0.6148,0.641,-0.0089,0.4931,0.9549,0.6055,0.331,2.1878,0.4556,0.4295,1.0156,0.6278,-0.0977,0.4153,0.6541,0.0955,0.6797,BRCACancer
Utah__C06,0.0362,0.4407,0.392,-0.0135,0.1063,0.4518,0.1925,0.1339,0.2594,0.0851,-0.0735,0.25,0.2288,-0.0243,0.0783,0.0067,0.1897,0.5373,0.2641,0.1177,0.0191,-0.0779,0.2628,0.4566,-0.0441,0.2166,0.1789,0.1142,-0.0935,0.3054,0.2206,0.2789,-0.0119,0.0861,-0.0906,0.1103,0.2868,-0.0571,0.553,0.4034,0.2549,0.3739,0.0322,0.2922,0.3111,0.1502,-0.0194,0.0625,0.1375,0.0909,0.2143,0.7662,0.4238,0.2139,0.3401,0.2935,-0.1517,0.0157,0.1337,2e-04,0.3935,Control
Utah__C07,0.3665,0.8171,1.6602,0.0911,0.2557,0.7801,0.7761,0.5006,1.3346,0.3746,-0.0388,0.551,0.6551,0.1001,0.1887,0.1559,0.2052,1.2729,0.9183,0.3741,0.0109,-0.097,0.3669,0.9536,0.0767,0.9361,0.7596,0.6666,-0.1022,0.1497,1.1736,1.0766,-0.018,0.0907,-0.1211,0.2273,0.5416,0.1039,1.1894,0.6952,0.334,0.865,0.0562,1.3248,0.6929,0.6527,-0.0601,0.6257,1.0207,0.6928,0.2786,2.2772,0.505,0.559,1.1891,0.689,-0.1365,0.3809,0.8902,0.0981,0.7236,Control
Utah__C08,0.3599,1.0363,1.8322,0.0211,0.2842,1.0128,1.0097,0.4811,1.5226,0.5885,-0.0702,0.6146,0.7092,-0.1842,0.178,0.1834,0.2365,1.422,1.1026,0.4146,0.072,-0.0217,0.2565,1.0162,0.0041,1.4125,1.0215,0.7183,-0.1,0.0862,1.2968,1.1848,0.0817,0.021,-0.1219,0.194,0.6051,0.21,1.2799,0.794,0.525,0.8782,0.0918,1.5351,0.8692,0.7215,-0.0989,0.8111,1.2186,0.985,0.3123,2.3396,0.7695,0.4795,1.3648,0.7824,-0.1462,0.3625,1.2162,0.1018,0.8861,Control
Utah__C09,0.293,0.7934,1.4607,0.0891,0.2656,0.7834,0.7867,0.4735,1.3704,0.3082,-0.0719,0.5812,0.6399,-0.0348,0.1841,0.1364,0.1983,1.2543,0.9485,0.2952,0.039,-0.0081,0.1769,0.9796,0.0155,1.1879,0.7608,0.7745,-0.044,0.1454,1.1689,1.1446,0.0642,0.0538,-0.114,0.1551,0.506,0.1271,1.296,0.7122,0.4179,0.8696,0.0469,1.2381,0.6937,0.7537,-0.0556,0.6941,0.94,0.6974,0.2896,2.2225,0.4689,0.4898,1.2523,0.6685,-0.1419,0.3215,0.7628,0.0601,0.8216,Control
Utah__C10,0.2989,0.7146,1.3232,0.0693,0.2189,0.6994,0.7751,0.5529,1.4817,0.4458,-0.0433,0.5856,0.6162,0.0301,0.0992,0.2298,0.429,1.2466,0.9522,0.3433,0.0342,-0.0914,0.2167,0.9635,0.0085,1.3475,0.9055,0.7389,-0.0855,0.1472,1.2759,1.3112,0.0281,0.0237,-0.119,0.1796,0.4842,0.1143,1.2046,0.6591,0.418,1.0362,0.1069,1.1063,0.6537,0.8254,-0.0271,0.7272,0.9337,0.7085,0.2428,2.2034,0.6212,0.5597,1.283,0.5849,-0.1146,0.4731,0.8212,0.0866,0.8316,BRCACancer
Utah__C11,0.3093,1.0176,1.9822,0.1111,0.3419,1.05,1.1601,0.549,1.3856,0.4648,-0.1023,0.699,0.8067,-0.0523,0.2933,0.1622,0.205,1.5471,1.2633,0.3865,0.145,0.0125,0.2219,1.1975,0.0438,1.2104,0.9931,0.7182,-0.1166,0.128,1.2004,1.258,0.0859,0.1364,-0.124,0.3027,0.6124,0.2377,1.4585,0.9913,0.6172,0.9912,0.052,1.5074,0.9035,0.7797,-0.0057,0.8182,1.2273,1.1198,0.4044,2.3297,0.8553,0.4668,1.51,1.0544,-0.1184,0.4806,1.1937,0.0784,1.0109,Control
Utah__C12,0.2174,0.5487,1.2316,0.0382,0.2985,0.501,0.5335,0.4853,0.8762,0.5309,-0.0587,0.5121,0.5441,0.0591,0.08,0.1701,0.0956,1.142,0.7835,0.2864,-0.011,0.011,0.2639,0.8062,0.078,1.1042,0.7072,0.4327,-0.0801,0.1255,0.7596,0.8622,0.0272,0.0392,-0.0452,0.1549,0.4542,0.0727,0.9332,0.6701,0.3794,0.6165,0.0329,0.8868,0.6083,0.4821,-0.0785,0.4133,0.7611,0.5584,0.2635,1.8426,0.6001,0.4263,1.3606,0.6026,-0.1569,0.2604,0.609,0.0497,0.5595,BRCACancer
Utah__D01,1.0636,0.5415,2.0045,0.0544,0.2352,0.6736,0.4708,0.6378,1.4964,0.0367,-0.1429,0.5906,0.6814,-0.0345,0.2378,0.4977,0.3085,1.5919,0.7705,0.8254,0.0487,-0.0557,0.2834,1.1517,-0.0876,0.8762,1.1432,0.929,-0.0552,0.0832,1.312,1.1323,-0.0392,0.123,-0.1927,0.1647,1.5094,0.1745,1.6697,1.1175,0.5552,0.74,0.1299,1.7446,0.9689,0.5928,-0.1133,1.1326,1.1862,1.1004,0.3353,2.1472,0.7712,0.4742,0.6975,1.045,-0.2347,0.3113,0.6125,0.2189,1.4819,BRCACancer
Utah__D02,0.29,0.8382,1.8569,0.1358,0.3313,0.7269,0.7607,0.6552,1.5057,0.45,-0.0786,0.6233,0.7157,-0.174,0.1562,0.2743,0.2681,1.405,1.0618,0.3446,0.0771,-0.0676,0.1873,1.0863,0.0025,1.097,0.8156,0.7489,-0.0784,0.191,1.1682,1.1777,0.0625,0.057,-0.0613,0.2134,0.6586,0.2124,1.2722,0.839,0.4818,0.8611,0.0613,1.3625,0.7168,0.7361,0.0582,0.7378,1.0483,0.8212,0.319,2.2367,0.6917,0.3738,1.5561,0.8302,-0.1211,0.4788,0.8748,0.031,0.883,BRCACancer
Utah__D03,0.2453,0.6412,1.5591,0.0703,0.2453,0.5809,0.6535,0.4807,1.2644,0.4181,-0.0585,0.5962,0.6516,-0.0281,0.1143,0.2388,0.2149,1.4209,0.988,0.3101,0.0613,-0.0562,0.1741,1.1009,0.0189,0.9931,0.9149,0.657,-0.0944,0.1444,1.0319,1.1437,0.0587,0.0566,-0.1015,0.2424,0.568,0.1674,1.3835,0.7352,0.369,0.8376,0.0728,1.3043,0.6757,0.5892,-0.0949,0.5983,0.8941,0.692,0.3001,2.44,0.6324,0.5175,1.5047,0.7393,-0.0239,0.3293,0.6473,0.0676,0.8321,BRCACancer
