@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10288 numeric
@attribute 10326 numeric
@attribute 10379 numeric
@attribute 10454 numeric
@attribute 10859 numeric
@attribute 10990 numeric
@attribute 11006 numeric
@attribute 11024 numeric
@attribute 11025 numeric
@attribute 11026 numeric
@attribute 11027 numeric
@attribute 1147 numeric
@attribute 126014 numeric
@attribute 1385 numeric
@attribute 140885 numeric
@attribute 1432 numeric
@attribute 1435 numeric
@attribute 1436 numeric
@attribute 1513 numeric
@attribute 1535 numeric
@attribute 1536 numeric
@attribute 1540 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2212 numeric
@attribute 2213 numeric
@attribute 2214 numeric
@attribute 2274 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 23533 numeric
@attribute 2354 numeric
@attribute 23547 numeric
@attribute 2534 numeric
@attribute 27035 numeric
@attribute 2885 numeric
@attribute 29760 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3551 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3690 numeric
@attribute 3716 numeric
@attribute 3725 numeric
@attribute 3726 numeric
@attribute 3727 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 4286 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4982 numeric
@attribute 50508 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5336 numeric
@attribute 54 numeric
@attribute 54209 numeric
@attribute 5468 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 55423 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5879 numeric
@attribute 5970 numeric
@attribute 5971 numeric
@attribute 6300 numeric
@attribute 6688 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6850 numeric
@attribute 6885 numeric
@attribute 695 numeric
@attribute 7006 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7186 numeric
@attribute 7189 numeric
@attribute 7297 numeric
@attribute 7305 numeric
@attribute 79168 numeric
@attribute 799 numeric
@attribute 8061 numeric
@attribute 814 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8600 numeric
@attribute 8651 numeric
@attribute 8792 numeric
@attribute 8878 numeric
@attribute 9020 numeric
@attribute 9021 numeric
@attribute 9846 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.5676,2.469,1.0397,1.275,0.1424,0.5127,-0.135,0.797,1.5215,1.3553,1.8354,1.4055,1.3304,0.511,1.3699,0.3993,1.1347,0.3039,1.1386,0.3259,1.2908,3.1824,2.1783,0.54,0.6814,0.3511,0.5683,1.8302,0.0055,1.3471,2.8363,1.3016,0.4127,0.5164,1.3506,-0.1574,1.5523,0.4007,1.6001,1.6774,-0.1461,1.6963,1.579,1.14,0.7748,0.105,0.711,0.0599,2.3695,1.6694,1.0631,2.6489,1.5766,1.6506,1.812,0.0586,2.2298,0.6044,0.3543,0.6323,1.1005,0.8018,2.0611,-0.1581,-0.0625,1.2025,1.0402,0.9811,1.5981,1.2442,0.1945,0.6521,1.2992,0.0432,0.0174,0.643,1.0422,0.9878,0.4451,1.8347,0.9926,1.1692,-0.0585,0.9096,-0.012,0.8205,0.6056,0.5432,0.4749,0.4368,1.2245,0.5681,-0.1158,0.907,1.4881,1.8685,1.1063,1.0642,1.3186,0.3156,2.0524,0.1125,1.5808,1.3103,0.191,1.253,0.2112,0.774,0.9351,1.3007,0.9215,-0.0636,0.0038,0.7793,0.0324,0.326,0.1266,-0.0811,-0.0379,1.1875,0.6114,0.564,0.6266,Control
Utah__A12,0.3938,1.8873,0.3737,0.6938,0.0771,0.2289,-0.1384,0.6609,1.0043,1.1188,1.027,1.0491,0.8268,0.12,1.1942,0.193,0.8684,0.2602,0.9135,0.3248,0.8075,2.3161,1.5023,0.3955,0.4581,0.139,0.3311,1.8122,0.1546,1.1994,0.9324,0.7748,0.1661,0.2318,0.9467,-0.0686,1.1373,0.2182,1.0571,0.7996,-0.3253,0.6982,1.6508,0.7894,0.759,0.1801,0.5223,0.1982,2.6209,1.4495,0.7342,1.9602,0.9606,1.4307,1.4786,0.1124,2.2178,0.2647,0.2332,0.3468,1.0527,0.544,1.6799,-0.1701,-0.0489,0.9215,1.1023,0.7648,1.6271,1.0289,-0.1111,0.2568,0.9181,0.0339,0.1032,0.5035,0.6696,0.8395,0.1646,1.3126,0.6672,0.7211,-0.243,0.8992,-0.0032,0.6982,0.3165,0.2172,0.2151,0.3242,0.8238,0.2753,-0.2151,0.4703,1.4931,0.919,0.479,0.8178,1.0641,0.3047,1.7473,0.1519,0.829,1.0697,0.098,0.7701,0.0257,0.4296,0.4673,0.9386,0.8712,0.0306,-0.1405,0.6168,0.0743,0.1215,-0.0286,-0.2734,0.0051,1.1413,0.2742,0.0893,0.3383,Control
Utah__B01,0.7023,2.1596,0.7699,1.3586,0.1004,0.3597,-0.2216,0.7259,1.2439,1.2261,0.8559,1.1972,1.2599,0.3605,1.6304,0.3743,1.2269,0.2532,1.2294,0.7113,1.1438,2.955,2.5506,0.3916,0.6181,0.5498,0.6309,1.1598,0.1356,1.7687,1.9549,1.0235,0.1093,0.4634,1.5006,-0.0552,1.5002,0.4534,1.4727,1.8488,0.1146,0.1725,2.1328,1.2711,0.984,0.0182,1.0294,0.1034,2.0844,1.7935,0.9628,2.4717,1.4959,1.4554,2.1906,0.1243,2.1998,0.422,0.1736,0.4895,1.5169,0.7541,2.5332,-0.241,-0.0301,1.4577,1.3226,1.0757,1.9184,1.5918,-0.161,0.5328,0.9757,0.0717,-0.0124,0.7077,1.1678,1.2423,0.6577,1.5662,0.7793,1.4726,-0.3431,1.1077,-0.027,0.7305,0.6567,0.6547,0.2922,0.7893,1.2082,0.3653,-0.3703,0.8298,2.2112,1.9036,0.9879,1.3503,1.2458,0.5108,1.6757,0.0712,1.1843,1.7635,0.2251,0.9503,-0.0187,0.7244,0.8065,1.1185,0.7964,-0.0951,-0.2417,1.2952,0.0047,0.0231,-0.0514,-0.4583,0.0079,1.5126,0.5932,0.5217,0.6791,Control
Utah__B02,0.5192,2.6956,0.9198,1.8233,0.2542,0.6741,-0.0715,1.1205,1.6691,1.6006,1.2709,1.3894,1.2798,0.8155,1.7362,0.5009,1.3173,0.2746,1.5941,0.6153,1.6781,3.2171,2.379,0.6693,0.8367,0.5883,0.5703,1.9255,0.0512,1.6106,3.0428,1.3879,0.5959,0.4612,1.543,-0.084,1.6034,0.3184,1.6643,1.7665,-0.1293,0.8176,2.3156,1.4757,1.1073,0.1201,1.431,0.1695,2.0496,1.861,1.324,3.3073,2.1204,2.0057,2.3626,0.0705,2.7449,0.6922,0.4148,0.4703,1.4394,1.13,3.0801,-0.1036,-0.1053,1.4219,1.4237,1.3587,2.0553,1.7587,0.2193,0.5097,1.3594,-0.0515,0.0177,0.6735,1.0899,1.3341,0.7061,1.7427,1.0963,1.2781,0.0077,1.2259,-0.0273,1.0395,0.6188,0.5326,0.648,0.7121,1.5865,0.7584,-0.0355,1.1465,2.5759,2.2355,0.9673,1.3441,1.4495,0.4034,2.0639,0.0817,1.2327,1.6682,0.432,1.3405,0.2386,0.9004,1.2025,1.6459,1.0615,-0.0848,-0.044,1.0466,0.1269,0.3715,0.005,0.0264,0.0277,1.9206,0.7361,1.0861,0.5622,Control
Utah__B03,0.6398,2.4193,1.5783,1.5238,0.1655,0.429,-0.1248,0.9854,1.4637,1.4207,1.1665,1.3775,1.2715,0.5857,1.7208,0.5374,1.3028,0.3891,1.3657,0.6389,1.4362,3.2906,2.5567,0.5703,0.6643,0.5962,0.3388,1.5268,0.0472,1.7219,2.6432,1.1755,0.4706,0.4106,1.6673,-0.0349,1.5674,0.3508,1.5954,1.7744,-0.1293,0.7522,2.3143,1.3652,1.0527,0.1329,1.234,0.0641,1.0702,1.8576,1.1414,3.047,1.8213,1.8247,2.3343,0.0716,2.6401,0.6455,0.3398,0.5272,1.4822,0.9092,2.6611,-0.0968,-0.0658,1.5109,1.3201,1.1338,1.9803,1.9459,0.104,0.5736,1.2137,-0.0386,0.0143,0.7456,1.1547,1.3269,0.6588,1.7521,0.9479,1.2859,-0.0871,1.1588,-0.0395,0.9334,0.6536,0.6021,0.5031,0.7853,1.4088,0.5703,-0.1353,0.9506,2.399,1.9517,0.9682,1.3782,1.2918,0.4422,1.7886,0.0384,1.2872,1.6588,0.1665,1.2131,0.1446,0.9167,1.0036,1.3608,1.1356,-0.0702,0.0237,1.0755,0.1189,0.1943,-0.0111,-0.1104,0.0459,1.6844,0.6405,0.961,0.5987,BRCACancer
Utah__B04,1.008,1.9338,0.8293,1.2781,0.2139,0.4085,-0.1073,0.6331,1.2741,1.0681,0.4142,0.7749,1.0648,0.4425,1.7166,0.6961,1.5564,0.3117,1.2728,0.604,1.3901,2.8882,2.3378,0.5203,0.647,0.5854,0.4827,1.2648,0.099,1.9304,0.9219,1.4169,0.2853,0.2287,2.1402,-0.1676,1.6385,0.3452,1.2505,1.951,-0.2235,0.8273,1.7134,1.2646,1.3054,0.1888,0.6965,0.223,2.152,2.1389,0.8347,1.8117,1.4377,1.589,2.4557,0.1701,2.1512,0.4357,0.3499,0.952,1.6554,0.6823,1.6784,-0.1803,-0.0897,1.5671,1.5308,1.2611,1.9926,1.5967,0.1145,0.775,0.86,0.0234,0.0063,1.1983,1.4023,1.5379,0.5051,1.9229,0.7243,1.159,-0.0864,1.1528,-0.0128,0.8511,0.8115,0.6629,0.4092,0.863,1.1378,0.5363,-0.0978,0.9061,2.4126,1.8529,1.2215,1.4211,1.0659,0.5484,1.8958,0.0586,1.6113,2.0397,0.3252,1.1789,0.1822,0.7801,0.9559,0.887,0.8907,-0.0485,0.0224,1.4032,0.1694,0.1092,0.0323,-0.1528,-0.0044,1.4138,0.7497,0.2495,1.0327,BRCACancer
Utah__B05,0.537,3.1021,0.7814,1.3241,0.0446,0.6866,-0.1133,1.0595,1.7364,1.5539,1.1197,1.1158,1.014,0.4867,1.3458,0.2461,1.0664,0.2714,1.9068,0.4021,1.5921,2.9318,2.0786,0.443,0.7198,0.2513,0.2167,2.3319,0.0852,1.3705,1.0836,1.2177,0.3327,1.1392,1.5799,-0.1677,1.4949,0.418,1.3489,1.7525,-0.175,0.2616,2.0152,1.2345,0.875,0.1583,1.7203,0.0958,1.7683,1.7979,0.7116,3.0445,1.691,1.3683,2.0115,0.0141,2.0618,0.3339,0.3104,0.5061,1.2575,0.7533,2.6321,-0.1263,-0.0125,1.1566,1.1614,0.9971,2.133,1.6704,0.0153,0.6102,1.0651,0.1446,0.0496,0.6104,1.0784,0.9911,0.2169,1.8007,0.8239,1.0395,-0.1091,0.96,0.0035,0.6559,0.4972,0.2535,0.4482,0.5003,1.3013,0.562,-0.157,1.0213,2.1061,1.87,0.9384,1.0368,1.2704,0.2867,2.1324,0.1419,1.0486,1.4346,0.3702,1.1022,0.118,0.815,0.818,1.4397,1.2383,-0.0454,-0.0817,0.6626,0.1142,0.0503,-0.0327,-0.0557,0.0124,1.4477,0.5483,0.2551,0.5156,BRCACancer
Utah__B06,0.4838,2.1066,0.7437,1.2109,-0.0761,0.1255,-0.3128,0.5601,1.095,1.0416,0.3107,0.9376,1.0869,0.391,1.4075,0.3443,1.0237,0.0705,0.7938,0.5093,1.2704,3.1979,2.0321,0.1783,0.3886,0.4905,0.5685,0.8144,0.1528,1.3656,0.7374,0.8211,-0.0988,-0.0253,1.4278,-0.0836,1.1292,0.2628,1.0713,1.3374,0.004,0.406,1.7597,1.0215,0.8773,0.4059,0.6245,0.1736,1.7483,1.4884,0.3639,1.6816,0.8949,1.1402,1.9351,0.1229,2.3609,0.2471,-0.0443,0.3727,1.1971,0.4613,1.5065,-0.1615,-0.0259,1.1199,1.072,0.73,1.4956,1.4068,-0.3234,0.4647,0.5233,-0.0612,0.144,0.687,0.8842,0.9662,0.4485,1.3023,0.5177,0.9915,-0.3876,0.8689,0.0677,0.4405,0.5394,0.4694,0.1103,0.5144,0.8403,0.0204,-0.3849,0.5076,2.2475,1.7384,0.7076,1.0295,1.0781,0.4514,1.4019,0.0949,1.1998,1.4147,0.0857,0.8445,-0.1504,0.5795,0.6873,0.8275,1.2022,-0.0329,-0.3816,0.8224,0.0727,-0.1238,-0.0152,-0.7027,-0.0109,1.1932,0.3404,-0.0019,0.5389,BRCACancer
Utah__B07,0.6255,2.3559,1.7213,1.8386,0.2675,0.7353,-0.1042,0.8935,1.5461,1.6683,-0.1367,1.5843,1.466,0.823,1.8107,0.5312,1.4653,0.344,1.2773,0.7262,1.8964,3.2741,2.5508,0.6313,0.7869,0.6625,0.6046,1.5982,0.0572,1.7459,1.1829,1.475,0.2981,0.074,1.7729,-0.1608,1.6266,0.4801,1.744,1.8239,0.0935,1.3816,2.2236,1.4838,1.23,0.0934,0.7264,0.1154,2.1936,1.8836,1.0629,2.243,1.7381,2.0284,2.5508,0.0694,2.7341,0.8682,0.4007,0.6359,1.4782,0.9864,2.1472,-0.0995,-0.0752,1.5493,1.4722,1.3599,2.0668,1.5879,0.1999,0.6004,1.2859,0.0034,0.0139,0.8158,1.2783,1.5449,0.604,1.8217,1.0487,1.4248,0.0298,1.2841,-0.0073,1.0919,0.6951,0.514,0.6019,0.7406,1.4289,0.7413,-0.1391,0.9473,2.7103,2.3682,1.0065,1.4575,1.4946,0.435,2.1589,0.0667,1.5968,1.7154,0.1955,1.4527,0.2491,0.8628,1.1969,1.3994,1.4755,-0.043,0.0444,0.9775,0.2103,0.2316,-0.017,-0.0162,-0.0313,1.7703,0.7812,0.4935,0.5164,BRCACancer
Utah__B08,0.3527,2.7126,2.1694,1.4127,0.2055,0.5632,-0.0768,1.1669,1.8121,1.6918,2.1228,1.6182,1.4125,0.7238,1.561,0.5278,1.2449,0.2912,1.5239,0.4142,1.3762,3.3108,2.3046,0.6407,0.7274,0.4991,0.5775,1.5397,0.0417,1.3735,1.4275,1.206,0.4148,0.2958,1.1603,-0.0614,1.6339,0.3045,1.7463,1.6208,-0.1354,0.8476,2.0001,1.576,0.8827,0.1003,0.9363,0.1297,3.2108,1.5898,1.1051,2.4081,1.7114,1.7152,1.9891,0.058,2.7248,0.7303,0.3999,0.4363,1.1937,0.9303,1.9421,0.0604,-0.0749,1.3231,1.6166,1.0708,1.8123,1.1769,0.1944,0.5833,1.1674,-0.1127,0.0552,0.4645,1.0269,0.932,0.6166,1.7268,1.0739,1.0959,0.1317,0.9394,0.0161,0.8346,0.682,0.4389,0.5861,0.5019,1.2913,0.6841,0.0038,1.0816,1.6236,1.9673,0.9876,1.1072,1.6738,0.3972,2.4005,0.1417,1.3014,1.3524,0.1823,1.4614,0.2142,0.8182,1.0555,1.7111,1.4852,-0.068,0.0775,0.7268,0.0576,0.408,0.0195,0.0091,0.0624,1.4579,0.629,0.5047,0.5144,Control
Utah__B09,1.0255,2.0326,0.5731,1.2139,0.1828,0.2216,-0.1287,0.3398,0.9484,1.0739,0.6848,0.6788,0.9264,0.3557,1.426,0.4357,1.3404,0.2451,0.9251,0.6359,1.4865,2.7028,2.7656,0.4608,0.642,0.2411,0.1443,1.171,0.0358,1.9533,1.3994,1.4013,0.1251,-0.1887,2.0697,-0.0414,1.6507,0.3714,1.0526,2.0207,-0.2734,0.547,1.5016,1.1099,1.0353,0.0255,0.2352,0.0042,2.6423,2.0995,0.8169,2.2711,1.6416,1.1918,2.19,0.0585,1.7796,0.4316,0.4186,0.9482,1.3948,0.7364,2.0058,-0.1447,-0.1282,1.3758,1.4133,1.0565,1.6995,1.5101,0.144,0.7545,0.6046,-0.1013,-0.0182,1.0491,1.2339,1.2207,0.4635,1.8556,0.6235,1.1094,-0.093,0.879,-0.0285,0.7075,0.7372,0.6346,0.4682,0.6642,1.1066,0.3817,-0.1475,0.8907,2.0819,1.7788,1.0207,1.2589,1.1347,0.511,1.9835,0.0909,1.4869,1.8252,0.0665,0.9764,0.1327,0.6896,0.8658,0.6916,0.5484,-0.0712,0.0368,1.2881,0.109,0.1209,0.0393,-0.0051,0.0303,1.4196,0.6486,0.622,0.9835,Control
Utah__B10,0.7207,2.1903,1.2265,1.1862,0.1107,0.3437,-0.1551,0.4503,1.0378,1.0229,1.0671,0.8552,1.0238,0.0999,1.5588,0.4149,1.3804,0.2832,1.2086,0.501,1.0489,2.9612,2.3237,0.3842,0.5007,0.3133,0.1486,2.1799,0.0884,1.7899,1.7916,1.1319,0.1887,0.0335,1.7842,-0.1078,1.509,0.1808,1.1864,1.7673,-0.1868,0.6708,1.828,0.9769,0.9748,0.0296,0.7201,0.0336,2.2788,2.0355,0.8396,1.9835,1.4125,1.555,2.1628,0.0496,2.2051,0.3022,0.2777,0.5422,1.4899,0.6021,1.5834,-0.0909,-0.1066,1.4219,1.3009,1.0549,1.9994,1.4831,0.0571,0.579,0.959,0.0342,0.0507,0.9128,1.0863,1.1201,0.3111,1.7685,0.645,0.9404,-0.0653,0.9826,-0.0609,0.7799,0.624,0.4269,0.3461,0.8311,0.9814,0.3228,-0.1357,0.6679,2.1333,1.7903,0.9221,1.2515,0.9945,0.4097,1.6909,0.0554,1.3158,1.7593,0.0895,0.9955,0.1016,0.6789,0.7387,0.8152,0.6758,-0.0791,0.027,1.0178,0.1161,0.1869,0.0089,-0.2181,-6e-04,1.1937,0.4556,0.3887,0.8155,Control
Utah__B11,0.4927,2.819,1.1686,1.192,0.211,0.6559,-0.0516,1.087,2.1289,1.7703,2.13,1.7557,1.1915,0.7991,1.4854,0.7016,1.3549,0.3825,1.5401,0.3983,1.2033,3.1425,2.1101,0.4632,0.7053,0.3452,0.474,2.1709,0.0924,1.4195,2.0557,1.1918,0.4775,0.1775,1.4134,-0.1694,1.7392,0.1942,1.4729,1.5625,-0.0097,0.4263,1.9411,1.3996,0.8859,0.0066,0.7743,0.0263,3.0489,1.7208,0.9395,2.566,1.907,1.4096,2.0631,0.1238,2.5806,1.0361,0.3759,0.477,1.3346,0.861,1.9234,-0.0496,-0.0586,1.3896,1.4039,1.0719,1.9301,1.2771,0.1549,0.4949,1.0765,-0.0162,0.0146,0.6651,1.0211,0.9027,0.5394,1.6655,0.929,0.96,-0.0483,0.9698,0.0096,0.6731,0.5479,0.4514,0.3819,0.5887,1.2399,0.7554,-0.0541,1.0819,2.019,1.9373,1.0771,1.1079,1.2523,0.3631,2.5514,0.0992,1.2394,1.5069,0.159,1.4784,0.1283,0.7147,0.8685,1.6665,1.2108,-0.065,0.0285,0.8873,0.1512,0.1841,-0.0225,-0.0965,-0.022,1.3539,0.5473,0.6869,0.6835,Control
Utah__B12,0.8104,1.5535,0.6544,1.0542,0.0689,0.1098,-0.1337,0.3247,0.2183,0.4753,0.3238,0.135,0.5364,0.2844,1.2024,0.497,1.1246,0.1822,0.5166,0.5701,1.2159,2.8305,2.2271,0.3769,0.5241,0.1556,0.1938,0.7028,0.0527,1.7252,1.0517,1.0066,0.2276,-0.1575,1.9103,-0.1726,1.3322,0.1864,0.6977,1.576,-0.0369,0.0275,1.0953,0.9395,1.0454,0.1107,0.3508,0.037,1.9676,1.898,0.4563,1.6245,1.2617,1.0659,2.0993,0.0481,1.901,0.1899,0.3294,0.615,1.2785,0.6138,1.6026,-0.1464,-0.0512,1.1323,1.1321,1.0143,1.2838,1.1896,0.0881,0.5355,0.5714,-0.0257,0.0594,0.8994,1.0188,1.0512,0.3705,1.4468,0.5105,0.7719,-0.1049,0.6875,-0.0112,0.5247,0.6269,0.3165,0.295,0.6848,0.8164,0.3507,-0.0987,0.5451,1.9946,1.5771,0.8339,1.0504,0.752,0.3029,1.5744,0.0652,1.2496,1.6797,0.2954,0.7569,0.1273,0.5791,0.8181,0.6157,0.4652,-0.1094,0.0083,1.3352,0.0081,0.0387,-0.0416,-0.2029,-0.0832,1.1319,0.4887,0.1514,0.696,Control
Utah__C01,0.5244,3.0265,1.1438,1.6811,0.3152,0.7936,-0.0515,1.2488,2.1261,1.8993,2.1708,1.5854,1.3655,1.1565,1.6154,0.6715,1.4497,0.332,1.9414,0.5849,1.8046,3.4093,1.975,0.6952,0.8207,0.579,0.3437,1.4317,0.1147,1.4607,1.6346,1.7372,0.3941,0.5732,1.58,-0.2113,1.7966,0.4412,1.5149,2.0535,-0.1061,0.7637,1.9432,1.483,1.169,0.2271,1.1008,0.1808,2.5119,1.8655,1.1862,2.5426,1.7285,1.5805,2.3319,0.179,2.7686,0.8051,0.4331,0.613,1.4469,1.1422,1.9244,-0.124,-0.0703,1.3372,1.393,1.334,2.0178,1.2928,0.2341,0.7726,1.2329,0.0895,0.0215,0.7998,1.202,1.0897,0.4576,1.9339,1.0546,1.1802,-0.0017,0.9998,0.006,0.9253,0.8022,0.5852,0.643,0.757,1.4533,0.7941,-0.1108,1.3197,1.9997,2.3007,1.3754,1.259,1.6083,0.481,2.3286,0.0883,1.4486,1.7293,0.4871,1.5915,0.2246,0.8392,1.3886,1.8694,1.858,-0.0594,-0.0568,0.8218,0.1324,0.4122,0.0217,-0.1358,-0.0323,1.5525,0.7953,0.5907,1.0101,BRCACancer
Utah__C02,0.499,2.4803,1.987,1.6301,0.2295,0.4424,-0.0803,1.1835,1.7892,1.4906,2.0215,1.7014,1.2167,0.8249,1.631,0.3796,1.1894,0.3761,1.5988,0.3162,1.5792,3.0699,2.1426,0.7123,0.8006,0.4979,0.5284,1.2332,0.0782,1.4316,1.5095,1.6205,0.3084,0.3715,1.3461,-0.1124,1.5019,0.3929,1.5467,1.5904,-0.0736,0.6235,1.945,1.2321,1.047,0.0517,0.8129,0.1763,2.66,1.9093,1.0171,2.5234,1.7418,1.9668,2.1667,0.1088,2.7501,0.8894,0.4759,0.4515,1.3929,1.0944,2.0396,-0.177,-0.074,1.3839,1.4194,1.3959,1.9151,1.3266,0.2982,0.58,1.4633,-0.0559,0.0652,0.6358,0.8961,1.1147,0.7691,1.6487,1.0889,1.0125,0.1321,1.0107,0.0616,1.06,0.5312,0.3502,0.6856,0.5463,1.5348,0.7481,-0.0339,1.0451,2.081,1.8572,0.9319,1.2585,1.4043,0.4611,2.3928,0.1421,1.161,1.5206,0.4205,1.3252,0.2841,0.7556,1.2436,1.6283,1.2854,-0.0249,0.1065,0.8464,0.1497,0.4796,0.0651,0.1444,0.009,1.6519,0.6337,0.6095,0.4687,BRCACancer
Utah__C03,0.4905,2.7703,2.1423,2.0376,0.3199,0.9252,-0.0614,1.0632,1.9998,1.8164,1.3417,1.5909,1.3615,1.2528,1.6581,0.5411,1.3579,0.4083,1.8889,0.5904,2.0768,3.2187,2.2078,0.9317,0.9966,0.6318,0.4752,1.9565,0.0457,1.4817,1.2396,1.9703,0.4212,0.0929,1.6334,-0.1172,1.5147,0.1463,1.4391,1.8437,-0.2707,1.3299,1.9476,1.336,1.1645,0.1151,0.9292,0.1692,2.6571,1.8951,1.1467,2.6514,1.9043,2.0464,2.5597,0.0607,2.6602,1.0529,0.5357,0.7397,1.3899,1.2632,2.1689,-0.1428,-0.0324,1.4737,1.33,1.4918,2.1142,1.2561,0.4421,0.6359,1.2427,0.0357,0.0528,0.7122,1.0785,1.3442,0.5405,1.846,1.1527,1.2277,0.1195,1.0957,0.012,1.2113,0.6598,0.3876,0.8214,0.7605,1.7061,0.8237,-0.0566,1.2467,2.4788,2.3701,1.0517,1.3127,1.37,0.3469,2.4922,0.1245,1.5667,1.7236,0.5574,1.66,0.3286,1.0042,1.4793,1.7828,1.411,-0.0523,0.0124,0.8614,0.2831,0.5733,-0.0263,0.2059,-0.023,1.8908,0.8489,0.7223,0.5217,BRCACancer
Utah__C04,0.291,2.0985,0.7753,0.9912,0.1174,0.3185,0.0204,0.8167,1.3904,1.2419,1.3785,1.3229,0.7516,0.6709,0.841,0.4186,0.6766,0.3012,1.0607,0.1672,1.1838,2.9476,1.6597,0.5797,0.6529,0.2477,0.0714,0.567,0.0966,0.9901,2.0212,1.2788,0.4151,0.1151,0.8656,-0.2227,1.2632,0.0334,1.0648,0.9912,-0.193,0.0143,1.3643,1.0634,0.6266,0.2468,0.5141,0.0999,3.8506,1.5105,0.6556,2.7107,1.3954,1.4599,1.4822,0.0077,2.2591,0.4094,0.4309,0.3413,0.8832,0.7921,2.1508,-0.0175,-0.0203,0.7962,1.1358,0.8722,1.3741,0.8383,0.3168,0.3119,0.9377,0.0488,-0.0112,0.3918,0.606,0.6034,0.2398,1.4608,0.979,0.7169,0.1138,0.6149,0.004,0.5763,0.4523,0.2388,0.5242,0.409,1.2407,0.5922,0.1038,0.9448,1.3735,1.6059,0.6827,0.7404,1.0166,0.2373,2.499,0.1062,0.8148,1.0864,0.1232,1.0061,0.177,0.5949,0.9276,1.4398,0.848,0.0117,0.1781,0.6152,-0.0838,0.3737,-0.0495,0.3066,0.0523,1.2092,0.4211,0.5321,0.375,Control
Utah__C05,0.2704,2.3572,1.7989,1.1166,0.0896,0.4081,-0.0414,0.8246,1.7036,1.4625,1.8318,1.4025,0.7983,0.4805,1.1785,0.3729,0.7992,0.3278,1.4616,0.2571,1.1889,3.22,1.6266,0.582,0.6006,0.35,0.2113,1.0002,0.0838,1.0128,1.2721,1.1354,0.4016,0.2395,0.9248,-0.0942,1.1596,0.0601,1.1687,0.9066,-0.2599,0.4989,1.3817,1.2799,0.6928,0.0107,0.8293,0.1686,2.1287,1.6132,0.561,2.3747,1.3242,1.6196,1.6514,-0.0034,2.5097,0.4592,0.4029,0.2891,1.0739,0.7389,1.6729,-0.0389,-0.0588,0.9303,1.1334,1.0602,1.6573,0.928,0.2336,0.3315,1.0971,-0.0396,0.004,0.4207,0.6075,0.6104,0.4346,1.5008,0.8706,0.6878,0.079,0.6914,-0.0065,0.6294,0.3624,0.1357,0.4703,0.4719,1.1552,0.4284,-0.0177,0.9346,1.8099,1.7745,0.707,0.7819,1.0115,0.1949,1.9697,0.0984,0.9884,1.2425,0.1546,1.1223,0.2101,0.7867,0.9495,1.4944,1.134,-0.0412,0.1453,0.5626,0.0156,0.153,-0.0355,0.042,0.0017,1.1815,0.4646,0.4803,0.4498,BRCACancer
