@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10288 numeric
@attribute 10326 numeric
@attribute 10379 numeric
@attribute 10454 numeric
@attribute 10859 numeric
@attribute 10990 numeric
@attribute 11006 numeric
@attribute 11024 numeric
@attribute 11025 numeric
@attribute 11026 numeric
@attribute 11027 numeric
@attribute 1147 numeric
@attribute 126014 numeric
@attribute 1385 numeric
@attribute 140885 numeric
@attribute 1432 numeric
@attribute 1435 numeric
@attribute 1436 numeric
@attribute 1513 numeric
@attribute 1535 numeric
@attribute 1536 numeric
@attribute 1540 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2212 numeric
@attribute 2213 numeric
@attribute 2214 numeric
@attribute 2274 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 23533 numeric
@attribute 2354 numeric
@attribute 23547 numeric
@attribute 2534 numeric
@attribute 27035 numeric
@attribute 2885 numeric
@attribute 29760 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3551 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3690 numeric
@attribute 3716 numeric
@attribute 3725 numeric
@attribute 3726 numeric
@attribute 3727 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 4286 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4982 numeric
@attribute 50508 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5336 numeric
@attribute 54 numeric
@attribute 54209 numeric
@attribute 5468 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 55423 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5879 numeric
@attribute 5970 numeric
@attribute 5971 numeric
@attribute 6300 numeric
@attribute 6688 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6850 numeric
@attribute 6885 numeric
@attribute 695 numeric
@attribute 7006 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7186 numeric
@attribute 7189 numeric
@attribute 7297 numeric
@attribute 7305 numeric
@attribute 79168 numeric
@attribute 799 numeric
@attribute 8061 numeric
@attribute 814 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8600 numeric
@attribute 8651 numeric
@attribute 8792 numeric
@attribute 8878 numeric
@attribute 9020 numeric
@attribute 9021 numeric
@attribute 9846 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.5406,2.4349,1.0319,1.2467,0.1351,0.538,-0.1359,0.8002,1.4977,1.3372,1.8257,1.3975,1.3452,0.507,1.3787,0.3706,1.1233,0.3003,1.1057,0.3238,1.2425,3.1548,2.1974,0.5283,0.6608,0.3249,0.6023,1.8083,0.0049,1.3488,2.8409,1.2512,0.4214,0.5134,1.2727,-0.1622,1.5674,0.4865,1.6042,1.665,-0.1644,1.7846,1.5924,1.1203,0.7572,0.09,0.6314,0.0443,2.3431,1.6217,1.0715,2.6805,1.5475,1.6756,1.7722,0.0543,2.2493,0.6116,0.3275,0.596,1.1125,0.7828,2.0686,-0.1535,-0.0676,1.2242,1.0238,0.9645,1.5704,1.2045,0.1856,0.6251,1.3395,0.055,0.0128,0.6176,1.0314,0.9854,0.44,1.8048,0.9765,1.1557,-0.0624,0.8994,-0.0066,0.7966,0.5921,0.5351,0.4688,0.4206,1.1956,0.5654,-0.113,0.876,1.4823,1.852,1.1095,1.0633,1.335,0.3272,2.0248,0.1146,1.562,1.2369,0.1872,1.2239,0.2149,0.7483,0.9094,1.3018,0.9031,-0.066,0.0067,0.7614,0.0321,0.3096,0.1727,-0.1148,-0.0476,1.1805,0.5971,0.5358,0.5874,Control
A12,0.3543,1.7786,0.354,0.6645,0.0696,0.2291,-0.1392,0.6636,0.9545,1.0882,1.0033,1.0285,0.8449,0.1104,1.2041,0.1347,0.8493,0.2553,0.8757,0.3228,0.7577,2.2753,1.4934,0.3826,0.4377,0.1058,0.3486,1.7899,0.1528,1.1995,0.8747,0.7218,0.1583,0.2316,0.8099,-0.0696,1.1338,0.2248,1.0638,0.803,-0.3401,0.728,1.6677,0.7735,0.7413,0.1761,0.4221,0.1923,2.5939,1.3664,0.7127,1.9243,0.8701,1.4516,1.4091,0.1122,2.2371,0.2646,0.2075,0.3016,1.0664,0.5338,1.6783,-0.1663,-0.054,0.9277,1.0841,0.7457,1.6025,0.9724,-0.1209,0.245,0.9491,0.0457,0.1096,0.4763,0.6565,0.8336,0.1471,1.2884,0.6537,0.6947,-0.2465,0.889,0.0022,0.6695,0.3092,0.2159,0.2095,0.307,0.7846,0.2871,-0.2273,0.3943,1.4875,0.8754,0.4482,0.8197,1.0715,0.3109,1.712,0.1544,0.8099,0.9317,0.0949,0.7465,0.0179,0.4091,0.4441,0.9074,0.8494,0.0321,-0.1368,0.5841,0.0919,0.1044,-0.04,-0.3236,0.0058,1.1336,0.259,0.0198,0.2513,Control
B01,0.6849,2.0858,0.7573,1.3304,0.093,0.3714,-0.2209,0.7288,1.2061,1.2012,0.8292,1.1819,1.2751,0.3544,1.6376,0.342,1.2183,0.2481,1.1985,0.7084,1.095,2.924,2.5851,0.3787,0.5976,0.5302,0.6694,1.1247,0.134,1.775,1.9307,0.9716,0.0978,0.4609,1.4445,-0.0557,1.513,0.5621,1.4775,1.8333,0.0912,0.1716,2.173,1.25,0.9675,-0.0095,0.9846,0.0909,2.0587,1.7658,0.9621,2.4859,1.4588,1.4767,2.1846,0.125,2.2188,0.4252,0.1484,0.4488,1.5141,0.7368,2.5522,-0.2418,-0.035,1.4936,1.2976,1.0602,1.9253,1.579,-0.1709,0.5104,1.0081,0.0834,-0.0208,0.6832,1.1579,1.246,0.662,1.5393,0.7649,1.4678,-0.3463,1.0989,-0.0215,0.703,0.6422,0.6443,0.2865,0.7761,1.1788,0.3726,-0.406,0.7908,2.2353,1.8881,0.9847,1.3462,1.2596,0.6182,1.6386,0.0729,1.1653,1.8115,0.221,0.9247,-0.0292,0.6996,0.7815,1.1033,0.7696,-0.0989,-0.2374,1.3241,-0.0076,0.0057,-0.0713,-0.5245,0.0093,1.5111,0.5788,0.4898,0.6486,Control
B02,0.4887,2.6906,0.9098,1.7959,0.2473,0.7136,-0.0736,1.1249,1.6527,1.5954,1.2514,1.3809,1.2949,0.8158,1.7428,0.4868,1.3113,0.2702,1.5709,0.6126,1.631,3.1901,2.4063,0.6586,0.816,0.5699,0.6045,1.9054,0.0503,1.6152,3.0541,1.3378,0.6168,0.4587,1.4931,-0.0857,1.6209,0.3684,1.6681,1.7525,-0.1479,0.8544,2.3646,1.4524,1.0914,0.1074,1.4302,0.1616,2.024,1.8441,1.3562,3.4033,2.1455,2.0374,2.3718,0.0672,2.772,0.7012,0.3875,0.4289,1.4393,1.1,3.1122,-0.0954,-0.1107,1.4558,1.3956,1.3465,2.0769,1.7588,0.2103,0.4882,1.4012,-0.0395,0.0131,0.6486,1.0794,1.34,0.7126,1.7139,1.0793,1.2677,0.0037,1.2179,-0.0218,1.0242,0.6051,0.5247,0.6416,0.6982,1.5668,0.7462,-0.0206,1.1402,2.6152,2.2294,0.9629,1.34,1.4705,0.4581,2.0366,0.0835,1.2137,1.6906,0.4265,1.3104,0.2439,0.8729,1.1753,1.6778,1.0525,-0.0881,-0.0407,1.053,0.167,0.3553,0.0059,0.002,0.0338,1.9258,0.7221,1.1033,0.5123,Control
B03,0.618,2.3788,1.58,1.4958,0.1583,0.4468,-0.1258,0.9893,1.437,1.4061,1.1452,1.3686,1.2866,0.5828,1.7274,0.5285,1.2964,0.3882,1.3377,0.6362,1.3883,3.2648,2.5914,0.5588,0.6437,0.5781,0.3569,1.4989,0.0463,1.7276,2.6415,1.1244,0.4831,0.4087,1.6356,-0.0345,1.5833,0.415,1.5996,1.7603,-0.1479,0.7853,2.3633,1.343,1.0365,0.122,1.2116,0.0488,1.0469,1.8402,1.1569,3.1175,1.8166,1.853,2.341,0.0683,2.6657,0.6535,0.3131,0.4876,1.4807,0.8867,2.6831,-0.0881,-0.071,1.5497,1.2952,1.119,1.9938,1.9606,0.0948,0.5496,1.252,-0.0267,0.0093,0.7216,1.1446,1.3327,0.6631,1.7231,0.9322,1.2757,-0.0909,1.1503,-0.034,0.914,0.6391,0.5927,0.497,0.7721,1.3846,0.5674,-0.1355,0.9241,2.431,1.9376,0.9639,1.3737,1.3073,0.5159,1.7544,0.0398,1.2682,1.6787,0.1629,1.1844,0.1441,0.889,0.9775,1.3672,1.1315,-0.0729,0.0265,1.0845,0.1555,0.1775,-0.0161,-0.1466,0.0564,1.6857,0.6262,0.9672,0.5548,BRCACancer
B04,1.0125,1.8311,0.8177,1.2498,0.2069,0.4245,-0.1087,0.6357,1.2378,1.0348,0.3798,0.7446,1.0813,0.4375,1.7233,0.7099,1.5574,0.3084,1.2428,0.6014,1.3421,2.8562,2.3634,0.5084,0.6265,0.5669,0.5108,1.2318,0.0977,1.9384,0.8639,1.3669,0.2854,0.2285,2.1773,-0.1728,1.6575,0.4069,1.2563,1.9337,-0.2403,0.8647,1.7332,1.2436,1.2905,0.186,0.6154,0.2189,2.1261,2.1666,0.8223,1.7613,1.3947,1.6128,2.4733,0.1743,2.1694,0.4392,0.3232,0.9257,1.6477,0.6674,1.6768,-0.1771,-0.095,1.609,1.4994,1.2478,2.0074,1.5843,0.1053,0.7434,0.8896,0.0352,3e-04,1.1801,1.3938,1.5488,0.5027,1.892,0.7103,1.1452,-0.0903,1.1443,-0.0073,0.8283,0.7937,0.6523,0.4032,0.8504,1.1066,0.5352,-0.0923,0.8751,2.445,1.8359,1.2308,1.4161,1.0734,0.6743,1.8642,0.0602,1.5925,2.1617,0.3204,1.1507,0.184,0.7544,0.9301,0.8511,0.8702,-0.0503,0.0252,1.4419,0.2276,0.0921,0.0434,-0.1926,-0.0059,1.4107,0.7358,0.1939,1.0609,BRCACancer
B05,0.5078,3.1492,0.769,1.2959,0.037,0.7272,-0.1146,1.0637,1.7234,1.5463,1.0976,1.0976,1.0308,0.4823,1.3547,0.1955,1.0531,0.2668,1.8904,0.3999,1.5447,2.9004,2.0935,0.4305,0.6992,0.2217,0.2262,2.3199,0.084,1.3724,1.0309,1.1669,0.3361,1.1302,1.5353,-0.1729,1.5074,0.5113,1.3542,1.7387,-0.1927,0.2659,2.0497,1.2137,0.8579,0.1511,1.751,0.0827,1.7434,1.7709,0.6881,3.1147,1.6733,1.388,1.9894,0.0064,2.0787,0.3353,0.284,0.4659,1.2639,0.7361,2.6534,-0.1196,-0.0173,1.1758,1.1414,0.9807,2.163,1.6637,0.0058,0.5848,1.0997,0.1562,0.0491,0.5846,1.0679,0.9888,0.2017,1.7712,0.8091,1.0222,-0.1129,0.9502,0.0088,0.6254,0.4861,0.2515,0.4422,0.4846,1.2743,0.5596,-0.1604,1.0021,2.1259,1.8535,0.9325,1.0362,1.2851,0.2841,2.1068,0.1443,1.0295,1.3944,0.3651,1.0748,0.1159,0.7887,0.7929,1.4531,1.2411,-0.0471,-0.0782,0.6341,0.1488,0.033,-0.0457,-0.0872,0.0149,1.4451,0.5338,0.2,0.4579,BRCACancer
B06,0.4508,2.026,0.7306,1.1824,-0.0841,0.1167,-0.3103,0.5624,1.0498,1.007,0.2745,0.9131,1.1032,0.3852,1.416,0.3077,1.0091,0.0597,0.7535,0.5068,1.222,3.1706,2.0451,0.1636,0.3683,0.4689,0.6026,0.7725,0.1511,1.3674,0.6734,0.7683,-0.1242,-0.023,1.3611,-0.0852,1.1253,0.2887,1.078,1.3311,-0.0172,0.4188,1.7818,1.003,0.8602,0.435,0.5355,0.166,1.7234,1.4117,0.3086,1.6185,0.7978,1.1557,1.9062,0.1236,2.3823,0.2467,-0.0676,0.3283,1.2056,0.4539,1.5007,-0.1571,-0.0308,1.137,1.0547,0.7105,1.4569,1.3797,-0.3337,0.4449,0.5448,-0.0492,0.1557,0.6622,0.8725,0.9633,0.4435,1.2783,0.5053,0.9729,-0.3907,0.8584,0.0728,0.4015,0.5274,0.4629,0.1049,0.4988,0.8016,0.0449,-0.4228,0.4354,2.2731,1.7182,0.6892,1.0289,1.086,0.5297,1.3579,0.0968,1.1808,1.3692,0.0826,0.82,-0.169,0.5568,0.663,0.7864,1.2025,-0.034,-0.3766,0.8084,0.0896,-0.1417,-0.0218,-0.7898,-0.014,1.1864,0.3254,-0.0794,0.4852,BRCACancer
B07,0.6026,2.3073,1.7256,1.8112,0.2606,0.7801,-0.1057,0.8971,1.5235,1.6668,-0.1806,1.5827,1.4799,0.8234,1.8168,0.5214,1.4636,0.3418,1.2474,0.7233,1.85,3.2479,2.5852,0.6203,0.7663,0.6466,0.6412,1.5717,0.0562,1.7519,1.1335,1.4254,0.2992,0.0754,1.7565,-0.1657,1.6451,0.6004,1.7474,1.8088,0.0706,1.4515,2.2682,1.4604,1.2148,0.0768,0.6485,0.1037,2.1676,1.8704,1.0713,2.2348,1.7251,2.0606,2.5768,0.066,2.7611,0.881,0.3735,0.5997,1.4768,0.9613,2.1568,-0.091,-0.0804,1.5902,1.4427,1.3477,2.0896,1.5748,0.191,0.5754,1.3258,0.0152,0.0089,0.7926,1.269,1.556,0.6059,1.792,1.0321,1.4186,0.0257,1.2765,-0.0018,1.0787,0.6798,0.5065,0.5956,0.7269,1.4052,0.73,-0.1399,0.9204,2.7551,2.3659,1.0043,1.4521,1.5172,0.5052,2.1339,0.0683,1.5779,1.7504,0.1916,1.4214,0.2551,0.8359,1.1698,1.4092,1.4942,-0.0445,0.0471,0.9775,0.286,0.215,-0.0242,-0.0443,-0.0394,1.7731,0.7673,0.4591,0.4588,BRCACancer
B08,0.3104,2.7097,2.1816,1.3846,0.1985,0.5929,-0.0788,1.1715,1.8029,1.6914,2.1182,1.6177,1.4267,0.7228,1.5686,0.5175,1.2368,0.2873,1.4992,0.412,1.3282,3.2852,2.3288,0.6297,0.7068,0.4777,0.6122,1.5121,0.0408,1.3754,1.386,1.155,0.4236,0.295,1.0547,-0.0621,1.6528,0.3485,1.7497,1.6094,-0.1539,0.8862,2.0339,1.5516,0.8656,0.0846,0.8813,0.1191,3.1823,1.5293,1.1173,2.4161,1.6957,1.7414,1.9651,0.0537,2.7516,0.7401,0.3728,0.3938,1.2024,0.907,1.9468,0.0795,-0.0801,1.3514,1.5826,1.0552,1.8077,1.132,0.1855,0.5589,1.2045,-0.1006,0.0555,0.4368,1.016,0.9282,0.6191,1.6981,1.0572,1.0803,0.1273,0.9295,0.0215,0.8112,0.667,0.433,0.5798,0.4862,1.2641,0.6756,0.0247,1.0686,1.6234,1.9536,0.9843,1.1057,1.7027,0.4488,2.3817,0.1441,1.2824,1.2903,0.1785,1.4299,0.218,0.7919,1.0291,1.7488,1.5045,-0.0706,0.0801,0.7041,0.0681,0.392,0.0259,-0.0168,0.0768,1.4554,0.6147,0.4713,0.4566,Control
B09,1.0313,1.9426,0.557,1.1855,0.1757,0.2212,-0.1297,0.3412,0.8957,1.0409,0.6551,0.6451,0.9438,0.3494,1.4345,0.4123,1.3351,0.2397,0.8876,0.6332,1.4388,2.668,2.8089,0.4484,0.6215,0.2112,0.1489,1.1361,0.035,1.9616,1.357,1.3513,0.1146,-0.1847,2.0965,-0.0413,1.6703,0.4445,1.0594,2.002,-0.2892,0.568,1.5112,1.0905,1.0191,-0.0011,0.1036,-0.0153,2.6153,2.1209,0.8029,2.2657,1.619,1.2082,2.1839,0.0542,1.7923,0.4351,0.3913,0.9217,1.3963,0.7197,2.012,-0.1392,-0.1338,1.4071,1.3856,1.0407,1.6827,1.491,0.1349,0.7236,0.628,-0.0892,-0.0275,1.0289,1.2244,1.2239,0.4592,1.8255,0.6103,1.0942,-0.0968,0.8686,-0.0231,0.6791,0.7209,0.6246,0.4622,0.6499,1.0746,0.3882,-0.1495,0.858,2.1007,1.7597,1.0192,1.2557,1.1446,0.6185,1.9542,0.0927,1.468,1.8897,0.0635,0.9505,0.1315,0.6653,0.8404,0.6384,0.505,-0.0739,0.0396,1.3164,0.1414,0.1039,0.053,-0.0322,0.037,1.4166,0.6344,0.5988,1.0035,Control
B10,0.7046,2.1204,1.2219,1.1577,0.1033,0.354,-0.1556,0.4522,0.9896,0.9873,1.0441,0.8278,1.0406,0.09,1.5664,0.3885,1.3763,0.279,1.1772,0.4986,0.9998,2.9303,2.3487,0.3712,0.4803,0.2858,0.1535,2.1648,0.0872,1.7964,1.762,1.0806,0.1824,0.0353,1.7694,-0.1104,1.5222,0.1711,1.1925,1.7533,-0.2042,0.699,1.8534,0.9589,0.9582,0.0036,0.6415,0.0161,2.2526,2.0466,0.8277,1.9499,1.3671,1.5782,2.1542,0.0447,2.2241,0.3029,0.2516,0.5031,1.488,0.59,1.5794,-0.0818,-0.112,1.4557,1.2765,1.0392,2.015,1.4619,0.0478,0.5548,0.9911,0.046,0.0504,0.8909,1.0758,1.1209,0.3001,1.7394,0.6316,0.9202,-0.0692,0.9729,-0.0554,0.7544,0.6102,0.4213,0.3403,0.8182,0.9463,0.3322,-0.1359,0.6123,2.1542,1.7715,0.9153,1.2484,0.9995,0.4674,1.6541,0.057,1.2968,1.8062,0.0864,0.9694,0.0985,0.6547,0.714,0.773,0.6408,-0.0822,0.0299,1.0216,0.1516,0.1701,0.0113,-0.2635,-0.0013,1.1869,0.4409,0.3452,0.8076,Control
B11,0.4604,2.8298,1.163,1.1635,0.204,0.6937,-0.0541,1.0913,2.1356,1.7741,2.1254,1.7601,1.2072,0.7992,1.4935,0.7162,1.35,0.3814,1.5158,0.3961,1.1547,3.1143,2.1264,0.4509,0.6847,0.3187,0.5014,2.1557,0.0911,1.422,2.0348,1.1408,0.4904,0.1778,1.3446,-0.1746,1.7628,0.1903,1.4776,1.5522,-0.0306,0.4402,1.972,1.3771,0.8689,-0.0227,0.7016,0.0083,3.0209,1.6814,0.9367,2.5895,1.9109,1.4301,2.0456,0.1245,2.6052,1.0524,0.3489,0.4358,1.3382,0.8401,1.9276,-0.0379,-0.0637,1.4217,1.3764,1.0564,1.9382,1.24,0.1458,0.4739,1.1113,-0.0043,0.0096,0.64,1.0102,0.8983,0.5384,1.6375,0.9134,0.9405,-0.0522,0.96,0.015,0.6434,0.5357,0.4453,0.376,0.5737,1.2114,0.7434,-0.042,1.069,2.0352,1.9227,1.0786,1.1064,1.2664,0.398,2.5363,0.1012,1.2204,1.4861,0.1554,1.4468,0.1268,0.69,0.8432,1.7002,1.2118,-0.0675,0.0314,0.8791,0.2017,0.1673,-0.0317,-0.1315,-0.0278,1.3498,0.5328,0.6693,0.6537,Control
B12,0.8008,1.4019,0.6397,1.0255,0.0614,0.0995,-0.1346,0.3261,0.1289,0.4108,0.2879,0.0821,0.5564,0.2771,1.2122,0.4824,1.113,0.1749,0.4703,0.5675,1.1673,2.7976,2.2482,0.3638,0.5036,0.1228,0.2017,0.6587,0.0517,1.731,0.998,0.9547,0.2239,-0.1539,1.9139,-0.178,1.3374,0.1792,0.7061,1.5654,-0.0573,0.0181,1.0853,0.9219,1.0292,0.0966,0.2319,0.0197,1.9422,1.8871,0.4094,1.5558,1.2012,1.0799,2.0851,0.043,1.9156,0.1883,0.3028,0.5781,1.2842,0.6012,1.5991,-0.141,-0.0563,1.1501,1.1129,0.9981,1.2222,1.1456,0.0789,0.513,0.594,-0.0138,0.0602,0.8773,1.0079,1.0504,0.3621,1.4211,0.4982,0.7469,-0.1087,0.6759,-0.0057,0.4891,0.613,0.3131,0.2893,0.6707,0.777,0.3588,-0.0933,0.4768,2.0098,1.5523,0.8223,1.0496,0.7485,0.3082,1.5348,0.0668,1.2306,1.7053,0.2909,0.7334,0.1258,0.5564,0.793,0.5557,0.4162,-0.1138,0.0112,1.3677,-0.0027,0.0214,-0.0579,-0.2471,-0.1037,1.124,0.4741,0.0872,0.6683,Control
C01,0.4944,3.0639,1.1378,1.6534,0.3085,0.8435,-0.0539,1.2537,2.1327,1.9099,2.167,1.5838,1.38,1.1617,1.6227,0.6818,1.4476,0.3293,1.9257,0.5823,1.7579,3.3853,1.9856,0.6847,0.8,0.5603,0.3621,1.4019,0.1133,1.4636,1.5999,1.6889,0.4016,0.5697,1.5355,-0.2183,1.8228,0.5445,1.5195,2.0343,-0.1251,0.7974,1.9742,1.4596,1.1534,0.23,1.0638,0.1738,2.4851,1.8494,1.2058,2.5637,1.7145,1.6042,2.3384,0.1839,2.7961,0.8165,0.4057,0.5761,1.4466,1.1118,1.9287,-0.1171,-0.0755,1.3664,1.3659,1.3215,2.0354,1.2568,0.2252,0.741,1.2716,0.1012,0.0174,0.7765,1.1923,1.0898,0.453,1.903,1.0379,1.167,-0.0058,0.9902,0.0114,0.9055,0.7845,0.5762,0.6366,0.7435,1.4302,0.7802,-0.1073,1.3312,2.0151,2.2966,1.3931,1.2559,1.6349,0.5739,2.3079,0.0901,1.4296,1.7681,0.4812,1.5586,0.229,0.8126,1.3604,1.9212,1.9023,-0.0616,-0.0535,0.8077,0.1749,0.3961,0.0289,-0.1742,-0.0405,1.5517,0.7814,0.5648,1.0345,BRCACancer
C02,0.4671,2.4476,1.996,1.6024,0.2225,0.4614,-0.0822,1.1882,1.7788,1.4796,2.015,1.7039,1.2322,0.8253,1.6381,0.3481,1.1796,0.3749,1.5758,0.3142,1.5318,3.0407,2.1602,0.7019,0.7799,0.4765,0.5597,1.1995,0.0771,1.4342,1.4708,1.5715,0.3101,0.3699,1.2675,-0.1153,1.5148,0.4753,1.5511,1.5795,-0.0933,0.649,1.9761,1.2114,1.0308,0.0289,0.7445,0.1689,2.6329,1.9002,1.0213,2.5426,1.7292,1.9978,2.1585,0.1084,2.7773,0.9026,0.4481,0.4095,1.3945,1.0656,2.0466,-0.1736,-0.0792,1.4157,1.3914,1.3841,1.9216,1.2932,0.2894,0.5558,1.5076,-0.0439,0.0667,0.6103,0.8844,1.1154,0.7783,1.6208,1.072,0.9944,0.1277,1.0013,0.0668,1.0455,0.5194,0.3462,0.6791,0.5309,1.5139,0.7365,-0.0187,1.0283,2.0997,1.8404,0.9256,1.2553,1.4237,0.5441,2.3737,0.1446,1.142,1.5035,0.4151,1.2953,0.2922,0.7302,1.2162,1.6586,1.2913,-0.0257,0.109,0.8345,0.1995,0.4638,0.0884,0.1302,0.0106,1.6527,0.6195,0.5852,0.4033,BRCACancer
C03,0.458,2.7748,2.1541,2.0105,0.3132,0.9868,-0.0636,1.0674,2,1.8226,1.3235,1.5895,1.376,1.2594,1.6651,0.5327,1.3531,0.408,1.8721,0.5878,2.0309,3.1917,2.2281,0.9231,0.9758,0.6149,0.5028,1.937,0.0448,1.4849,1.192,1.923,0.4305,0.0941,1.5967,-0.1202,1.5281,0.1216,1.444,1.8283,-0.2866,1.3967,1.9788,1.3142,1.1489,0.1016,0.8734,0.1613,2.63,1.8837,1.1628,2.6832,1.9079,2.0789,2.5865,0.0566,2.6861,1.0696,0.5074,0.7067,1.3917,1.2288,2.1791,-0.1372,-0.0373,1.5104,1.3048,1.4812,2.1422,1.2173,0.4337,0.6095,1.2817,0.0475,0.0527,0.6877,1.0679,1.3504,0.5397,1.816,1.1353,1.2159,0.1151,1.0868,0.0173,1.2029,0.6452,0.3827,0.8146,0.747,1.6895,0.8084,-0.0448,1.2508,2.5141,2.368,1.0519,1.3089,1.3882,0.3738,2.4757,0.1268,1.5478,1.7609,0.5511,1.6263,0.3394,0.9752,1.4505,1.8269,1.4254,-0.0542,0.0154,0.851,0.39,0.5578,-0.0369,0.197,-0.029,1.8955,0.8353,0.7079,0.4651,BRCACancer
C04,0.2442,2.0169,0.7627,0.9624,0.11,0.3266,0.0165,0.82,1.36,1.2178,1.3609,1.312,0.7702,0.6692,0.853,0.3927,0.6519,0.2976,1.0261,0.1655,1.1351,2.9165,1.6573,0.5682,0.6323,0.2181,0.0708,0.5202,0.0953,0.9879,1.9992,1.2282,0.4239,0.116,0.717,-0.2302,1.2653,-0.0403,1.0715,0.9911,-0.2104,0.0041,1.3672,1.0445,0.6082,0.2525,0.4131,0.0871,3.8207,1.4372,0.627,2.7482,1.3482,1.4814,1.4131,-4e-04,2.279,0.4124,0.4035,0.2959,0.9029,0.7735,2.1606,-0.0036,-0.0252,0.7955,1.1165,0.8543,1.3223,0.7671,0.3081,0.2979,0.9693,0.0606,-0.0195,0.3632,0.5924,0.5917,0.2257,1.4351,0.963,0.6903,0.1095,0.6028,0.0094,0.5427,0.4421,0.2371,0.518,0.3925,1.2122,0.5883,0.1398,0.9177,1.3629,1.5819,0.663,0.7431,1.0224,0.2104,2.4826,0.1082,0.7956,0.9529,0.1199,0.9798,0.1785,0.572,0.9019,1.4533,0.8247,0.0125,0.1802,0.5824,-0.1339,0.3576,-0.0687,0.3063,0.0643,1.2027,0.4063,0.5011,0.294,Control
C05,0.2222,2.3087,1.8046,1.088,0.0821,0.4241,-0.0441,0.8279,1.6889,1.4501,1.8221,1.3944,0.8165,0.4761,1.1885,0.3404,0.7781,0.325,1.4356,0.2552,1.1402,3.193,1.6229,0.5706,0.5801,0.3237,0.2205,0.9619,0.0826,1.0109,1.2255,1.0841,0.4095,0.2393,0.7848,-0.0963,1.157,-0.002,1.1749,0.9081,-0.276,0.5171,1.3856,1.2587,0.6748,-0.0181,0.7626,0.1607,2.1029,1.5565,0.5237,2.3794,1.2699,1.644,1.5973,-0.0123,2.5333,0.4633,0.3758,0.242,1.0868,0.7221,1.6711,-0.0265,-0.0639,0.937,1.1142,1.0445,1.636,0.8638,0.2248,0.3168,1.1325,-0.0276,-0.0023,0.3924,0.594,0.5989,0.4291,1.4746,0.8555,0.6604,0.0748,0.6798,-0.0011,0.5979,0.3541,0.1362,0.4643,0.4559,1.1245,0.4326,0,0.9065,1.8174,1.7553,0.6886,0.7841,1.0171,0.1471,1.94,0.1004,0.9693,1.1509,0.1511,1.0947,0.2137,0.7609,0.9237,1.5127,1.1298,-0.0427,0.1476,0.525,0.0081,0.1361,-0.0495,0.0189,0.0015,1.1744,0.4499,0.4448,0.3812,BRCACancer
C06,0.0362,0.3541,0.0558,0.4084,0.0273,-0.0103,0.0282,0.298,0.0616,0.1922,0.1057,0.1939,0.1994,-0.0083,0.2594,0.1861,0.2166,0.2621,0.1478,-0.0049,0.5775,0.8417,0.7161,0.25,0.2288,-0.0867,-0.1476,-0.4026,0.0615,0.3441,0.6383,0.4463,0.4289,0.0607,0.3585,-0.0402,0.5373,-0.2315,0.3348,0.3249,-0.3164,0.2805,0.2731,0.2799,0.306,8e-04,0.0521,0.034,1.2684,0.6172,0.2088,0.7923,0.6898,0.6535,0.4647,-0.1373,0.6635,0.0198,0.252,0.2826,0.4197,0.3409,0.8758,-0.1629,-0.083,0.2206,0.2189,0.2789,0.3699,0.3392,-0.0112,0.0768,0.5546,-0.0232,-0.0369,0.0981,0.2201,0.2312,0.1315,0.6234,0.3,0.113,-0.0863,0.1852,-0.0352,0.3615,0.1726,0.0769,0.1938,0.0011,0.5461,0.1961,-0.1069,0.2224,0.6253,0.5129,0.3076,0.1958,0.1699,0.1131,0.7172,5e-04,0.2689,0.2651,-0.1027,0.4127,0.052,0.1881,0.2238,0.3738,0.1075,-0.0739,-0.0685,0.1183,-0.0154,0.0047,0.2173,-0.4084,0.0559,0.5967,0.1594,0.2402,0.2007,Control
