@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10297 numeric
@attribute 1499 numeric
@attribute 1630 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2353 numeric
@attribute 23533 numeric
@attribute 26060 numeric
@attribute 2932 numeric
@attribute 2956 numeric
@attribute 324 numeric
@attribute 332 numeric
@attribute 369 numeric
@attribute 3725 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 4087 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4292 numeric
@attribute 4436 numeric
@attribute 4437 numeric
@attribute 4609 numeric
@attribute 51176 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54205 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5604 numeric
@attribute 572 numeric
@attribute 581 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5894 numeric
@attribute 5900 numeric
@attribute 595 numeric
@attribute 596 numeric
@attribute 673 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7157 numeric
@attribute 8312 numeric
@attribute 8313 numeric
@attribute 83439 numeric
@attribute 836 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.5676,-0.1146,1.8734,-0.1011,0.54,0.6814,2.8363,1.3016,1.3958,0.4848,0.3271,0.3841,-0.0179,1.1705,1.0631,1.4146,0.5541,1.2039,0.8252,1.3103,0.3323,0.1045,0.3086,0.9858,0.9207,1.2025,1.0402,0.9811,1.5981,1.2442,0.1945,0.6905,1.8347,0.9926,1.1692,0.9096,-0.012,0.6056,0.1519,0.8391,0.4368,1.5287,0.0185,1.2804,0.6446,0.118,1.1887,0.477,0.7619,0.3638,2.0524,0.1125,0.0373,1.5808,1.3103,0.5349,0.2831,0.1887,-0.0608,0.8471,0.5884,0.0324,Control
A12,0.3938,-0.2807,1.615,-0.1378,0.3955,0.4581,0.9324,0.7748,1.4755,0.3984,0.3292,0.354,-0.1083,0.8099,0.7342,0.8721,0.3136,0.5949,0.3602,0.793,0.2378,0.1064,0.2638,0.9286,0.7845,0.9215,1.1023,0.7648,1.6271,1.0289,-0.1111,0.4217,1.3126,0.6672,0.7211,0.8992,-0.0032,0.3165,0.0625,0.5776,0.3242,1.0001,-0.1102,1.1644,0.2908,0.002,0.4731,0.3712,0.7174,0.1106,1.7473,0.1519,0.0208,0.829,1.0697,0.1924,0.1583,0.0465,0.055,0.8752,0.5065,0.0743,Control
B01,0.7023,-0.4383,2.2274,-0.1083,0.3916,0.6181,1.9549,1.0235,1.555,0.6768,0.5175,0.559,-0.1263,1.3595,0.9628,1.5366,0.7514,1.145,0.6788,1.5175,0.5913,0.2416,0.4431,1.0881,1.7142,1.4577,1.3226,1.0757,1.9184,1.5918,-0.161,0.6043,1.5662,0.7793,1.4726,1.1077,-0.027,0.6567,-0.0285,0.5718,0.7893,1.2213,-0.1279,1.6434,0.3172,-0.198,1.3335,0.5276,1.5057,0.5719,1.6757,0.0712,0.2077,1.1843,1.7635,0.6532,0.1723,0.3688,-0.0223,0.8695,0.7169,0.0047,Control
B02,0.5192,-0.0794,2.3355,-0.0979,0.6693,0.8367,3.0428,1.3879,1.745,0.5494,0.3946,0.4993,-0.0309,1.5389,1.324,1.5341,0.6791,1.0922,0.6753,1.327,0.4418,0.093,0.4162,1.1427,1.3256,1.4219,1.4237,1.3587,2.0553,1.7587,0.2193,1.1176,1.7427,1.0963,1.2781,1.2259,-0.0273,0.6188,0.2533,1.0516,0.7121,1.6052,0.1586,1.8632,0.6868,0.1092,0.7824,0.5114,1.5713,0.4183,2.0639,0.0817,0.1293,1.2327,1.6682,0.8116,0.3799,0.2768,-0.0466,1.1304,0.87,0.1269,Control
B03,0.6398,-0.1642,2.3868,-0.0912,0.5703,0.6643,2.6432,1.1755,1.6823,0.6557,0.4062,0.547,-0.0651,1.4142,1.1414,1.6305,0.6843,1.1081,0.7577,1.3191,0.4869,0.1489,0.4223,1.0069,1.3481,1.5109,1.3201,1.1338,1.9803,1.9459,0.104,0.9207,1.7521,0.9479,1.2859,1.1588,-0.0395,0.6536,0.1479,0.8424,0.7853,1.4444,-0.0114,1.7244,0.5344,0.0353,1.0604,0.5587,1.4131,0.4352,1.7886,0.0384,0.1735,1.2872,1.6588,0.7021,0.2555,0.2951,-0.05,1.0343,0.7021,0.1189,BRCACancer
B04,1.008,-0.1901,2.1299,-0.1322,0.5203,0.647,0.9219,1.4169,1.5797,1.0929,0.3733,0.807,-0.0288,1.1114,0.8347,1.3969,0.9809,1.2945,1.0639,1.3157,0.5369,0.2653,0.4471,0.9881,1.8222,1.5671,1.5308,1.2611,1.9926,1.5967,0.1145,0.6327,1.9229,0.7243,1.159,1.1528,-0.0128,0.8115,0.0771,0.5867,0.863,1.2636,-0.091,1.7237,0.4763,0.0221,1.7255,0.83,1.3954,1.0028,1.8958,0.0586,-0.0211,1.6113,2.0397,0.5137,0.4053,0.1837,-0.0392,1.014,0.6354,0.1694,BRCACancer
B05,0.537,-0.2176,1.9932,-0.1535,0.443,0.7198,1.0836,1.2177,1.504,0.5382,0.4462,0.4993,0.0114,1.3448,0.7116,1.2745,0.6826,1.0005,0.7101,1.1662,0.4269,0.1567,0.337,0.857,0.7677,1.1566,1.1614,0.9971,2.133,1.6704,0.0153,0.8256,1.8007,0.8239,1.0395,0.96,0.0035,0.4972,0.1261,0.8946,0.5003,1.5148,-0.0107,1.4156,0.4676,0.0472,0.6514,0.4643,1.0139,0.6239,2.1324,0.1419,0.0523,1.0486,1.4346,0.5965,0.2799,0.0795,0.0045,1.108,0.6323,0.1142,BRCACancer
B06,0.4838,-0.5258,1.9638,-0.068,0.1783,0.3886,0.7374,0.8211,1.2324,0.4945,0.3258,0.4693,-0.2356,0.9088,0.3639,1.0451,0.5849,0.8434,0.4471,1.0354,0.5174,0.1714,0.2908,0.6699,1.0744,1.1199,1.072,0.73,1.4956,1.4068,-0.3234,0.1106,1.3023,0.5177,0.9915,0.8689,0.0677,0.5394,-0.0875,0.3475,0.5144,0.801,-0.2662,1.4461,0.1772,-0.2305,0.8106,0.3334,0.8462,0.247,1.4019,0.0949,0.2272,1.1998,1.4147,0.2316,-0.0263,-0.0182,0.0151,0.9311,0.5456,0.0727,BRCACancer
B07,0.6255,-0.0756,2.3083,-0.0962,0.6313,0.7869,1.1829,1.475,1.7722,0.6372,0.4962,0.6638,-0.0915,1.4616,1.0629,1.5831,0.9059,1.2166,0.7412,1.4615,0.5221,0.2512,0.4845,1.1266,1.2821,1.5493,1.4722,1.3599,2.0668,1.5879,0.1999,0.8822,1.8217,1.0487,1.4248,1.2841,-0.0073,0.6951,0.1931,1.057,0.7406,1.5362,0.0772,1.9525,0.7927,0.1043,1.1266,0.5888,1.3473,0.316,2.1589,0.0667,0.1821,1.5968,1.7154,0.7397,0.4158,0.166,-0.0386,1.2236,0.7445,0.2103,BRCACancer
B08,0.3527,-0.0285,1.9576,-0.0764,0.6407,0.7274,1.4275,1.206,1.6029,0.4347,0.3578,0.3935,0.0625,1.33,1.1051,1.4559,0.5718,1.1487,0.61,1.3162,0.2858,0.1584,0.3032,1.1628,0.98,1.3231,1.6166,1.0708,1.8123,1.1769,0.1944,0.7339,1.7268,1.0739,1.0959,0.9394,0.0161,0.682,0.2705,0.9242,0.5019,1.6231,0.0374,1.5696,0.5368,0.2294,0.7055,0.3995,1.0273,0.2886,2.4005,0.1417,0.0136,1.3014,1.3524,0.5384,0.2935,0.2779,-0.0382,1.1212,0.8397,0.0576,Control
B09,1.0255,-0.1747,1.9563,-0.1127,0.4608,0.642,1.3994,1.4013,1.3488,0.8491,0.324,0.5864,-0.1123,1.1245,0.8169,1.1881,0.9711,1.3062,1.0793,1.2654,0.3816,0.1716,0.4057,0.7963,1.4732,1.3758,1.4133,1.0565,1.6995,1.5101,0.144,0.4436,1.8556,0.6235,1.1094,0.879,-0.0285,0.7372,0.0705,0.6325,0.6642,1.0937,0.033,1.5166,0.4658,0.1065,2.0128,0.7441,1.3495,0.9062,1.9835,0.0909,0.0192,1.4869,1.8252,0.477,0.404,0.2028,-0.0342,0.9357,0.3871,0.109,Control
B10,0.7207,-0.1175,2.0855,-0.1176,0.3842,0.5007,1.7916,1.1319,1.4272,0.8535,0.2757,0.5924,-0.1385,0.9953,0.8396,1.2227,0.6125,1.122,0.653,1.2354,0.4046,0.1255,0.3587,0.818,1.4456,1.4219,1.3009,1.0549,1.9994,1.4831,0.0571,0.5293,1.7685,0.645,0.9404,0.9826,-0.0609,0.624,0.0864,0.6199,0.8311,1.3575,0.0105,1.4615,0.3714,0.0549,1.4518,0.6893,1.089,0.7187,1.6909,0.0554,-0.0298,1.3158,1.7593,0.402,0.1787,0.1342,-0.0073,0.8552,0.5618,0.1161,Control
B11,0.4927,-0.1219,1.9142,-0.0875,0.4632,0.7053,2.0557,1.1918,1.5294,0.6309,0.5821,0.5527,0.1236,1.1775,0.9395,1.3354,0.5495,1.0346,0.6456,1.2639,0.3575,0.1401,0.3543,1.0313,1.1874,1.3896,1.4039,1.0719,1.9301,1.2771,0.1549,0.4372,1.6655,0.929,0.96,0.9698,0.0096,0.5479,0.2046,0.9848,0.5887,1.5026,-0.0394,1.3717,0.3907,0.1078,0.9615,0.5503,1.1257,0.5208,2.5514,0.0992,-0.0083,1.2394,1.5069,0.591,0.208,0.1577,-0.0104,0.9833,0.6359,0.1512,Control
B12,0.8104,-0.117,1.7457,-0.1106,0.3769,0.5241,1.0517,1.0066,1.074,0.7771,0.2207,0.5059,0.0033,0.815,0.4563,0.938,0.7263,0.9401,0.7693,0.9706,0.3587,0.0728,0.2655,0.7445,2.0384,1.1323,1.1321,1.0143,1.2838,1.1896,0.0881,0.3148,1.4468,0.5105,0.7719,0.6875,-0.0112,0.6269,0.0512,0.3304,0.6848,0.8806,-0.0573,1.2848,0.283,0.0587,1.9409,0.6144,1.5516,0.5687,1.5744,0.0652,-0.035,1.2496,1.6797,0.2056,0.2544,0.1613,-0.0213,0.6083,0.3324,0.0081,Control
C01,0.5244,-0.1014,1.9741,-0.1334,0.6952,0.8207,1.6346,1.7372,1.4544,0.6791,0.4034,0.6331,-0.0503,1.4135,1.1862,1.499,0.8875,1.2221,0.793,1.3065,0.3955,0.2568,0.3794,0.9109,1.0208,1.3372,1.393,1.334,2.0178,1.2928,0.2341,0.6828,1.9339,1.0546,1.1802,0.9998,0.006,0.8022,0.221,0.959,0.757,1.7459,0.0587,1.7078,0.7152,0.0762,0.9344,0.5761,1.0786,0.793,2.3286,0.0883,0.0847,1.4486,1.7293,0.7721,0.4666,0.1203,-0.0167,0.9394,0.7952,0.1324,BRCACancer
C02,0.499,0.0168,1.9038,-0.1329,0.7123,0.8006,1.5095,1.6205,1.5776,0.4696,0.3766,0.4989,-0.015,1.3014,1.0171,1.2044,0.513,0.955,0.6055,1.1323,0.3588,0.13,0.4039,1.3049,1.2142,1.3839,1.4194,1.3959,1.9151,1.3266,0.2982,0.6739,1.6487,1.0889,1.0125,1.0107,0.0616,0.5312,0.277,0.9752,0.5463,1.6782,0.1027,1.7071,0.6562,0.1977,0.8697,0.559,1.4013,0.2548,2.3928,0.1421,0.0522,1.161,1.5206,0.6421,0.3727,0.2253,-0.0147,0.9703,0.879,0.1497,BRCACancer
C03,0.4905,0.0139,2.1384,-0.1122,0.9317,0.9966,1.2396,1.9703,1.5745,0.5803,0.4721,0.6197,-0.0151,1.5992,1.1467,1.3542,0.7352,1.1342,0.8357,1.365,0.4923,0.2519,0.4842,1.1726,1.1665,1.4737,1.33,1.4918,2.1142,1.2561,0.4421,0.7921,1.846,1.1527,1.2277,1.0957,0.012,0.6598,0.3606,1.1473,0.7605,1.9148,0.0738,1.8793,1.0073,0.1281,0.8652,0.5534,1.3435,0.4999,2.4922,0.1245,0.1188,1.5667,1.7236,0.7382,0.566,0.2868,0.0034,1.2113,0.9414,0.2831,BRCACancer
C04,0.291,0.0121,1.3453,-0.0641,0.5797,0.6529,2.0212,1.2788,1.0563,0.2982,0.2558,0.229,-0.0163,1.0429,0.6556,0.8652,0.3298,0.7576,0.4721,0.8616,0.134,0.0825,0.156,1.0028,0.8311,0.7962,1.1358,0.8722,1.3741,0.8383,0.3168,0.713,1.4608,0.979,0.7169,0.6149,0.004,0.4523,0.2397,0.7305,0.409,1.4356,0.0674,1.0478,0.524,0.1791,0.634,0.353,1.0095,0.2049,2.499,0.1062,0.0404,0.8148,1.0864,0.4208,0.2024,0.2017,-0.0128,0.6798,0.3835,-0.0838,Control
C05,0.2704,-0.0237,1.4874,-0.0585,0.582,0.6006,1.2721,1.1354,1.1094,0.2458,0.1803,0.2878,-0.006,1.0011,0.561,0.8837,0.3798,0.6468,0.4225,0.8652,0.147,0.0522,0.1883,1.0743,0.8043,0.9303,1.1334,1.0602,1.6573,0.928,0.2336,0.559,1.5008,0.8706,0.6878,0.6914,-0.0065,0.3624,0.0823,0.5848,0.4719,1.4894,0.0745,1.2673,0.5037,0.1613,0.4891,0.4159,0.9882,0.1922,1.9697,0.0984,0.0384,0.9884,1.2425,0.3612,0.1271,0.0887,-0.0335,0.7172,0.5035,0.0156,BRCACancer
C06,0.0968,-0.1858,0.5687,-0.0841,0.264,0.2491,0.7035,0.5006,0.4393,0.1294,0.0212,-0.0398,-0.0339,0.5355,0.2724,0.3249,0.2993,0.1147,0.3676,0.3562,0.1375,0.105,-0.1278,0.311,0.1668,0.2515,0.2098,0.3034,0.5143,0.4412,-0.0017,0.1121,0.6402,0.3107,0.1558,0.2001,-0.0407,0.1769,0.1031,0.3578,0.0209,0.4981,-0.0458,0.3671,0.19,0.1471,0.2427,0.1502,0.323,0.0817,0.7769,-4e-04,0.2162,0.2883,0.5439,0.1605,0.1038,0.0729,0.0025,0.2638,0.0213,-8e-04,Control
C07,0.4051,-0.0471,1.683,-0.089,0.5626,0.6757,1.1656,1.2615,1.4315,0.3844,0.2254,0.3893,-0.1684,1.0245,0.8757,1.0226,0.3451,0.7968,0.4915,0.9374,0.2354,0.1134,0.2556,0.9365,0.812,1.1545,1.1209,1.0919,1.8435,1.0885,0.2044,0.5601,1.6223,0.7954,0.8201,0.8387,0.0191,0.3623,0.2168,0.7442,0.4022,1.4913,0.118,1.3982,0.6016,0.1802,0.4061,0.4549,0.9839,0.1106,2.1308,0.0479,0.1022,1.0929,1.3485,0.3267,0.2294,0.1002,-0.0172,0.8175,0.614,0.0758,Control
C08,0.3989,-0.1306,1.7804,-0.0884,0.6256,0.7298,1.562,1.4433,1.5316,0.4246,0.3563,0.4804,0.0074,1.215,0.7973,1.2852,0.4811,0.9666,0.5404,1.2168,0.3229,0.0799,0.286,1.3507,1.1578,1.2713,1.2897,1.1989,1.8817,1.1859,0.2711,0.6291,1.6232,0.9733,1.0589,0.959,0.0551,0.4813,0.1844,0.879,0.3509,1.5335,0.1941,1.4462,0.6209,0.1566,0.7777,0.4161,1.1907,0.217,2.2263,0.0867,0.0585,1.0872,1.4237,0.704,0.3081,0.2385,0.0207,0.8462,0.6996,0.0464,Control
C09,0.3365,-0.0076,1.7876,-0.0534,0.5925,0.6605,2.3816,1.2901,1.4687,0.3059,0.1904,0.3446,-0.0157,1.048,1.0962,0.9641,0.4766,0.7394,0.4842,0.9385,0.2813,0.0234,0.2241,1.1555,0.8432,1.1501,1.2876,1.1591,1.9987,1.1108,0.268,0.5808,1.5206,0.881,0.7813,0.7392,0.0061,0.4251,0.1465,0.7369,0.4522,1.5619,0.1561,1.3897,0.5614,0.2332,0.5166,0.372,1.1333,0.2511,2.0636,0.1279,0.044,1.0315,1.3158,0.4169,0.2821,0.1722,-0.0715,0.8785,0.5648,0.0482,Control
C10,0.342,-0.0345,1.789,-0.0779,0.5969,0.6368,1.2761,1.3027,1.5487,0.3537,0.3178,0.4546,-0.069,1.031,0.8773,1.0153,0.3523,0.7428,0.4127,0.9211,0.2617,0.1064,0.3413,1.2943,1.2104,1.2514,1.4217,1.3239,2.0775,1.0914,0.2323,0.5758,1.5613,0.854,0.6542,0.9184,-0.0232,0.3825,0.1704,0.7823,0.3496,1.5966,0.0714,1.5438,0.4665,0.1542,0.5432,0.4399,1.3005,0.1674,2.1618,0.0606,0.0142,0.9144,1.5058,0.4583,0.2227,0.2069,-0.0299,0.9156,0.7244,0.0116,BRCACancer
C11,0.3517,0.0126,1.7399,-0.0659,0.7094,0.8274,1.6417,1.6729,1.3985,0.3967,0.2972,0.3975,-0.0904,1.387,1.0199,1.346,0.5739,0.9833,0.6618,1.2194,0.3144,0.0791,0.3055,1.175,1.0609,1.1799,1.2941,1.2713,1.8986,1.1242,0.4405,0.7501,1.6979,1.0401,1.0132,0.9055,-0.0206,0.5718,0.29,0.9982,0.508,1.7928,0.0991,1.5467,0.7811,0.2335,0.7038,0.4263,1.4159,0.2723,2.5133,0.0253,0.0981,1.2559,1.4513,0.6416,0.4134,0.2847,-0.0488,0.8346,0.811,0.0821,Control
C12,0.2659,-0.071,1.1849,-0.0661,0.5239,0.5646,0.9171,0.954,1.0516,0.2972,0.1602,0.1748,-0.1109,0.9292,0.791,0.8453,0.2969,0.6241,0.3909,0.7148,0.0817,-0.0285,0.0974,1.0827,0.8112,0.7623,0.9928,0.88,1.4002,0.6991,0.2261,0.2879,1.4198,0.8388,0.6454,0.5826,-0.0231,0.2652,0.1464,0.643,0.4645,1.498,0.1686,0.9401,0.3946,0.1352,0.5118,0.3777,0.9777,0.1685,2.3985,0.0316,0.1354,0.7781,1.0652,0.3086,0.2014,0.1696,-0.0088,0.5451,0.4262,0.0404,BRCACancer
D01,1.0558,-0.1283,1.8935,-0.1219,0.6018,0.702,0.7339,1.5553,1.2236,0.8331,0.2781,0.5876,-0.1274,1.2986,0.5089,1.094,0.8636,1.1701,1.3336,1.3642,0.4502,0.2228,0.3661,0.8845,1.891,1.2857,1.2195,1.1469,1.3874,1.3944,0.0953,0.407,1.677,0.7586,1.1365,0.9256,-0.0743,0.8801,0.1559,0.7449,0.7422,1.2341,0.152,1.6255,0.5354,0.058,1.9158,0.7222,1.7049,0.86,1.7341,0.015,0.1926,1.3446,1.9276,0.4477,0.4032,0.3421,-0.0468,0.6655,0.37,-0.0379,BRCACancer
D02,0.3337,0.0293,1.6802,-0.054,0.6343,0.7363,1.2106,1.3954,1.4939,0.3551,0.2927,0.3372,-0.0078,1.254,0.9631,1.0412,0.4528,0.8385,0.6433,1.0156,0.2306,0.0777,0.2175,1.0764,0.862,1.1494,1.7441,1.1918,1.923,1.0319,0.2885,0.575,1.712,0.9158,0.7929,0.7982,-0.039,0.4381,0.2033,0.7889,0.4827,1.6463,0.162,1.3262,0.5661,0.2591,0.563,0.446,1.118,0.2799,2.8805,0.0426,0.0734,1.0282,1.386,0.6359,0.2755,0.2078,-0.035,0.8968,0.5463,0.0142,BRCACancer
D03,0.292,-0.0175,1.6781,-0.1001,0.6075,0.6722,1.0222,1.3499,1.3384,0.3207,0.1536,0.3055,-0.086,1.1179,0.88,0.9962,0.4292,0.7977,0.5663,0.8985,0.2685,0.111,0.2163,0.9861,0.745,1.0202,1.2292,1.1583,1.8496,0.8686,0.1917,0.5529,1.6481,0.9147,0.6973,0.6909,-0.0082,0.4145,0.2315,0.7405,0.4075,1.6642,0.1252,1.3647,0.4773,0.1508,0.6868,0.3945,0.9001,0.308,2.7621,0.1056,0.0872,1.0286,1.3474,0.4349,0.255,0.0803,-0.0111,0.8455,0.5427,-0.033,BRCACancer
